productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC,extRarity,extNumber,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost
475617,Crown Zenith Pin Collection [Cinderace],Crown Zenith Pin Collection Cinderace,https://tcgplayer-cdn.tcgplayer.com/product/475617_200w.jpg,3,17688,https://cpt.tcgcsv.com/mgQ5,2023-04-14T04:03:08.263,1,"Celebrate Your Journey Through Galar!
<br>
Capture a region’s worth of memories and show the world how far you’ve come with a glossy enamel pin featuring one of Galar’s fully evolved first partner Pokémon! You’ll also find a ready-to-play promo card and a set of booster packs from the special Crown Zenith expansion to expand your collection.
<br>
Each Pokémon TCG: Crown Zenith Pin Collection includes:
<br>
• 1 foil promo card featuring Rillaboom, Cinderace, or Inteleon
<br>
• 1 collector’s pin featuring Rillaboom, Cinderace, or Inteleon
<br>
• 3 Pokémon TCG: Crown Zenith booster packs
<br>
• A code card for Pokémon TCG Live",49.99,51.5,53.73,38.67,,Normal,820650871931,,,,,,,,,,
475618,Crown Zenith Pin Collection [Inteleon],Crown Zenith Pin Collection Inteleon,https://tcgplayer-cdn.tcgplayer.com/product/475618_200w.jpg,3,17688,https://cpt.tcgcsv.com/ngQ5,2023-04-14T04:03:08.263,1,"Celebrate Your Journey Through Galar!
<br>
Capture a region’s worth of memories and show the world how far you’ve come with a glossy enamel pin featuring one of Galar’s fully evolved first partner Pokémon! You’ll also find a ready-to-play promo card and a set of booster packs from the special Crown Zenith expansion to expand your collection.
<br>
Each Pokémon TCG: Crown Zenith Pin Collection includes:
<br>
• 1 foil promo card featuring Rillaboom, Cinderace, or Inteleon
<br>
• 1 collector’s pin featuring Rillaboom, Cinderace, or Inteleon
<br>
• 3 Pokémon TCG: Crown Zenith booster packs
<br>
• A code card for Pokémon TCG Live",51.0,55.0,55.0,37.18,,Normal,820650871931,,,,,,,,,,
475619,Crown Zenith Pin Collection [Rillaboom],Crown Zenith Pin Collection Rillaboom,https://tcgplayer-cdn.tcgplayer.com/product/475619_200w.jpg,3,17688,https://cpt.tcgcsv.com/pgQ5,2023-04-14T04:03:08.263,1,"Celebrate Your Journey Through Galar!
<br>
Capture a region’s worth of memories and show the world how far you’ve come with a glossy enamel pin featuring one of Galar’s fully evolved first partner Pokémon! You’ll also find a ready-to-play promo card and a set of booster packs from the special Crown Zenith expansion to expand your collection.
<br>
Each Pokémon TCG: Crown Zenith Pin Collection includes:
<br>
• 1 foil promo card featuring Rillaboom, Cinderace, or Inteleon
<br>
• 1 collector’s pin featuring Rillaboom, Cinderace, or Inteleon
<br>
• 3 Pokémon TCG: Crown Zenith booster packs
<br>
• A code card for Pokémon TCG Live",49.99,50.5,51.0,38.32,,Normal,820650871931,,,,,,,,,,
475620,Crown Zenith Pin Collection [Set of 3],Crown Zenith Pin Collection Set of 3,https://tcgplayer-cdn.tcgplayer.com/product/475620_200w.jpg,3,17688,https://cpt.tcgcsv.com/qgQ5,2023-04-14T04:03:08.263,1,"Celebrate Your Journey Through Galar!
<br>
Capture a region’s worth of memories and show the world how far you’ve come with a glossy enamel pin featuring one of Galar’s fully evolved first partner Pokémon! You’ll also find a ready-to-play promo card and a set of booster packs from the special Crown Zenith expansion to expand your collection.
<br>
Each Pokémon TCG: Crown Zenith Pin Collection includes:
<br>
• 1 foil promo card featuring Rillaboom, Cinderace, or Inteleon
<br>
• 1 collector’s pin featuring Rillaboom, Cinderace, or Inteleon
<br>
• 3 Pokémon TCG: Crown Zenith booster packs
<br>
• A code card for Pokémon TCG Live",141.0,154.99,250.0,118.87,,Normal,820650871931,,,,,,,,,,
475624,Code Card - Crown Zenith Pin Collection [Rillaboom],Code Card Crown Zenith Pin Collection Rillaboom,https://tcgplayer-cdn.tcgplayer.com/product/475624_200w.jpg,3,17688,https://cpt.tcgcsv.com/vgQ5,2023-04-14T04:03:08.263,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.03,0.1,1.49,0.05,,Normal,,Code Card,,,,,,,,,
475625,Code Card - Crown Zenith Pin Collection [Cinderace],Code Card Crown Zenith Pin Collection Cinderace,https://tcgplayer-cdn.tcgplayer.com/product/475625_200w.jpg,3,17688,https://cpt.tcgcsv.com/wgQ5,2023-04-14T04:03:08.263,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.03,0.1,1.49,0.06,,Normal,,Code Card,,,,,,,,,
475626,Code Card - Crown Zenith Pin Collection [Inteleon],Code Card Crown Zenith Pin Collection Inteleon,https://tcgplayer-cdn.tcgplayer.com/product/475626_200w.jpg,3,17688,https://cpt.tcgcsv.com/xgQ5,2023-04-14T04:03:08.263,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.02,0.09,1.49,0.05,,Normal,,Code Card,,,,,,,,,
475628,Crown Zenith Tin [Galarian Articuno],Crown Zenith Tin Galarian Articuno,https://tcgplayer-cdn.tcgplayer.com/product/475628_200w.jpg,3,17688,https://cpt.tcgcsv.com/BgQ5,2023-03-17T04:03:11.557,1,"Legendary Pokémon from Galar Charge into Battle!
<br>
Three fearsome Legendary Pokémon have arrived from the Galar region! With their own unique type and powers, they’re forces to be reckoned with. Add this power to your Pokémon TCG collection and see for yourself! Will you choose the atrocious attitude of Galarian Articuno, the zippy zeal of Galarian Zapdos, or the malevolent malice of Galarian Moltres? Regardless of your choice, you’ll also find 5 booster packs from the special Pokémon TCG: Crown Zenith expansion and a code card for Pokémon TCG Live!
<br>
In this tin, you’ll find:
<br>
• a full art promo card featuring: Galarian Articunos, Galarian Zapdos, or Galarian Moltres
<br>
• 5 Pokémon TCG: Crown Zenith booster packs
<br>
• A code card for Pokémon TCG Live",80.01,107.0,149.0,63.09,,Normal,820650851940,,,,,,,,,,
475629,Crown Zenith Tin [Galarian Moltres],Crown Zenith Tin Galarian Moltres,https://tcgplayer-cdn.tcgplayer.com/product/475629_200w.jpg,3,17688,https://cpt.tcgcsv.com/CgQ5,2023-03-17T04:03:11.557,1,"Legendary Pokémon from Galar Charge into Battle!
<br>
Three fearsome Legendary Pokémon have arrived from the Galar region! With their own unique type and powers, they’re forces to be reckoned with. Add this power to your Pokémon TCG collection and see for yourself! Will you choose the atrocious attitude of Galarian Articuno, the zippy zeal of Galarian Zapdos, or the malevolent malice of Galarian Moltres? Regardless of your choice, you’ll also find 5 booster packs from the special Pokémon TCG: Crown Zenith expansion and a code card for Pokémon TCG Live!
<br>
In this tin, you’ll find:
<br>
• a full art promo card featuring: Galarian Articunos, Galarian Zapdos, or Galarian Moltres
<br>
• 5 Pokémon TCG: Crown Zenith booster packs
<br>
• A code card for Pokémon TCG Live",90.0,104.99,150.0,75.81,,Normal,820650851940,,,,,,,,,,
475630,Crown Zenith Tin [Galarian Zapdos],Crown Zenith Tin Galarian Zapdos,https://tcgplayer-cdn.tcgplayer.com/product/475630_200w.jpg,3,17688,https://cpt.tcgcsv.com/DgQ5,2023-03-17T04:03:11.557,1,"Legendary Pokémon from Galar Charge into Battle!
<br>
Three fearsome Legendary Pokémon have arrived from the Galar region! With their own unique type and powers, they’re forces to be reckoned with. Add this power to your Pokémon TCG collection and see for yourself! Will you choose the atrocious attitude of Galarian Articuno, the zippy zeal of Galarian Zapdos, or the malevolent malice of Galarian Moltres? Regardless of your choice, you’ll also find 5 booster packs from the special Pokémon TCG: Crown Zenith expansion and a code card for Pokémon TCG Live!
<br>
In this tin, you’ll find:
<br>
• a full art promo card featuring: Galarian Articunos, Galarian Zapdos, or Galarian Moltres
<br>
• 5 Pokémon TCG: Crown Zenith booster packs
<br>
• A code card for Pokémon TCG Live",70.0,99.98,149.0,61.41,,Normal,820650851940,,,,,,,,,,
475631,Crown Zenith Tin [Galarian Articuno] (International Version),Crown Zenith Tin Galarian Articuno International Version,https://tcgplayer-cdn.tcgplayer.com/product/475631_200w.jpg,3,17688,https://cpt.tcgcsv.com/FgQ5,2023-05-22T12:51:19.377,1,"Legendary Pokémon from Galar Charge into Battle!
<br>
Three fearsome Legendary Pokémon have arrived from the Galar region! With their own unique type and powers, they’re forces to be reckoned with. Add this power to your Pokémon TCG collection and see for yourself! Will you choose the atrocious attitude of Galarian Articuno, the zippy zeal of Galarian Zapdos, or the malevolent malice of Galarian Moltres? Regardless of your choice, you’ll also find 4 booster packs from the special Pokémon TCG: Crown Zenith expansion and a code card for Pokémon TCG Live!
<br>
In this tin, you’ll find:
<br>
• a full art promo card featuring: Galarian Articunos, Galarian Zapdos, or Galarian Moltres
<br>
• 4 Pokémon TCG: Crown Zenith booster packs
<br>
• A code card for Pokémon TCG Live",60.0,76.49,90.0,46.29,,Normal,,,,,,,,,,,
475632,Crown Zenith Tin [Galarian Moltres] (International Version),Crown Zenith Tin Galarian Moltres International Version,https://tcgplayer-cdn.tcgplayer.com/product/475632_200w.jpg,3,17688,https://cpt.tcgcsv.com/GgQ5,2023-05-22T12:51:32.85,1,"Legendary Pokémon from Galar Charge into Battle!
<br>
Three fearsome Legendary Pokémon have arrived from the Galar region! With their own unique type and powers, they’re forces to be reckoned with. Add this power to your Pokémon TCG collection and see for yourself! Will you choose the atrocious attitude of Galarian Articuno, the zippy zeal of Galarian Zapdos, or the malevolent malice of Galarian Moltres? Regardless of your choice, you’ll also find 4 booster packs from the special Pokémon TCG: Crown Zenith expansion and a code card for Pokémon TCG Live!
<br>
In this tin, you’ll find:
<br>
• a full art promo card featuring: Galarian Articunos, Galarian Zapdos, or Galarian Moltres
<br>
• 4 Pokémon TCG: Crown Zenith booster packs
<br>
• A code card for Pokémon TCG Live",69.24,83.93,120.0,61.82,,Normal,,,,,,,,,,,
475633,Crown Zenith Tin [Galarian Zapdos] (International Version),Crown Zenith Tin Galarian Zapdos International Version,https://tcgplayer-cdn.tcgplayer.com/product/475633_200w.jpg,3,17688,https://cpt.tcgcsv.com/HgQ5,2023-05-22T12:51:59.727,1,"Legendary Pokémon from Galar Charge into Battle!
<br>
Three fearsome Legendary Pokémon have arrived from the Galar region! With their own unique type and powers, they’re forces to be reckoned with. Add this power to your Pokémon TCG collection and see for yourself! Will you choose the atrocious attitude of Galarian Articuno, the zippy zeal of Galarian Zapdos, or the malevolent malice of Galarian Moltres? Regardless of your choice, you’ll also find 4 booster packs from the special Pokémon TCG: Crown Zenith expansion and a code card for Pokémon TCG Live!
<br>
In this tin, you’ll find:
<br>
• a full art promo card featuring: Galarian Articunos, Galarian Zapdos, or Galarian Moltres
<br>
• 4 Pokémon TCG: Crown Zenith booster packs
<br>
• A code card for Pokémon TCG Live",67.01,69.98,71.0,45.7,,Normal,,,,,,,,,,,
475634,Crown Zenith Tin [Set of 3],Crown Zenith Tin Set of 3,https://tcgplayer-cdn.tcgplayer.com/product/475634_200w.jpg,3,17688,https://cpt.tcgcsv.com/JgQ5,2023-03-17T04:03:11.557,1,"Legendary Pokémon from Galar Charge into Battle!
<br>
Three fearsome Legendary Pokémon have arrived from the Galar region! With their own unique type and powers, they’re forces to be reckoned with. Add this power to your Pokémon TCG collection and see for yourself! Will you choose the atrocious attitude of Galarian Articuno, the zippy zeal of Galarian Zapdos, or the malevolent malice of Galarian Moltres? Regardless of your choice, you’ll also find 5 booster packs from the special Pokémon TCG: Crown Zenith expansion and a code card for Pokémon TCG Live!
<br>
In this tin, you’ll find:
<br>
• a full art promo card featuring: Galarian Articunos, Galarian Zapdos, or Galarian Moltres
<br>
• 5 Pokémon TCG: Crown Zenith booster packs
<br>
• A code card for Pokémon TCG Live",249.97,250.0,399.99,215.27,,Normal,,,,,,,,,,,
475635,Crown Zenith Tin [Set of 3] (International Version),Crown Zenith Tin Set of 3 International Version,https://tcgplayer-cdn.tcgplayer.com/product/475635_200w.jpg,3,17688,https://cpt.tcgcsv.com/KgQ5,2023-05-22T12:51:47.7,1,"Legendary Pokémon from Galar Charge into Battle!
<br>
Three fearsome Legendary Pokémon have arrived from the Galar region! With their own unique type and powers, they’re forces to be reckoned with. Add this power to your Pokémon TCG collection and see for yourself! Will you choose the atrocious attitude of Galarian Articuno, the zippy zeal of Galarian Zapdos, or the malevolent malice of Galarian Moltres? Regardless of your choice, you’ll also find 4 booster packs from the special Pokémon TCG: Crown Zenith expansion and a code card for Pokémon TCG Live!
<br>
In this tin, you’ll find:
<br>
• a full art promo card featuring: Galarian Articunos, Galarian Zapdos, or Galarian Moltres
<br>
• 4 Pokémon TCG: Crown Zenith booster packs
<br>
• A code card for Pokémon TCG Live",175.99,200.0,385.0,146.61,,Normal,,,,,,,,,,,
475636,Code Card - Crown Zenith Tin [Galarian Articuno],Code Card Crown Zenith Tin Galarian Articuno,https://tcgplayer-cdn.tcgplayer.com/product/475636_200w.jpg,3,17688,https://cpt.tcgcsv.com/LgQ5,2023-06-20T16:23:47.973,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.02,0.05,2.49,0.04,,Normal,,Code Card,,,,,,,,,
