productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extResistance
83872,Blaine's Last Resort,Blaines Last Resort,https://tcgplayer-cdn.tcgplayer.com/product/83872_200w.jpg,3,1441,https://cpt.tcgcsv.com/szH,2023-03-03T16:08:54.517,1,105/132,Uncommon,Trainer,,,,,,,0.99,1.4,4.5,1.94,,1st Edition,"You can't play this card if you have any cards in your hand other than Blaine's Last Resort. Show your hand to your opponent, then draw 5 cards.",
83872,Blaine's Last Resort,Blaines Last Resort,https://tcgplayer-cdn.tcgplayer.com/product/83872_200w.jpg,3,1441,https://cpt.tcgcsv.com/szH,2023-03-03T16:08:54.517,1,105/132,Uncommon,Trainer,,,,,,,0.5,0.99,3.49,1.25,0.91,Unlimited,"You can't play this card if you have any cards in your hand other than Blaine's Last Resort. Show your hand to your opponent, then draw 5 cards.",
83873,Blaine's Magmar,Blaines Magmar,https://tcgplayer-cdn.tcgplayer.com/product/83873_200w.jpg,3,1441,https://cpt.tcgcsv.com/tzH,2023-04-05T09:38:55.52,1,037/132,Uncommon,Fire,60,Basic,"[R] Firebreathing (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 10 more damage; if tails, this attack does 10 damage.","[RRR] Lava Burst (20x)
<br>Discard the top 5 cards of your deck. (If there are fewer than 5 cards in your deck, discard all of them.) This attack does 20 damage for each Fire Energy card you discarded in this way.",W,2,4.0,5.76,13.6,5.94,4.42,1st Edition,,
83873,Blaine's Magmar,Blaines Magmar,https://tcgplayer-cdn.tcgplayer.com/product/83873_200w.jpg,3,1441,https://cpt.tcgcsv.com/tzH,2023-04-05T09:38:55.52,1,037/132,Uncommon,Fire,60,Basic,"[R] Firebreathing (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 10 more damage; if tails, this attack does 10 damage.","[RRR] Lava Burst (20x)
<br>Discard the top 5 cards of your deck. (If there are fewer than 5 cards in your deck, discard all of them.) This attack does 20 damage for each Fire Energy card you discarded in this way.",W,2,1.5,2.29,7.95,2.71,2.7,Unlimited,,
83875,Blaine's Moltres,Blaines Moltres,https://tcgplayer-cdn.tcgplayer.com/product/83875_200w.jpg,3,1441,https://cpt.tcgcsv.com/wzH,2023-02-02T20:11:21.377,1,001/132,Holo Rare,Fire,90,Basic,"[RRRRR] Phoenix Flame (90)
<br>Flip a coin. If tails, shuffle Blaine's Moltres and all cards attached to it into your deck <em>(after doing damage)</em>.",,,3,98.5,124.25,149.99,134.91,,1st Edition Holofoil,,F
83875,Blaine's Moltres,Blaines Moltres,https://tcgplayer-cdn.tcgplayer.com/product/83875_200w.jpg,3,1441,https://cpt.tcgcsv.com/wzH,2023-02-02T20:11:21.377,1,001/132,Holo Rare,Fire,90,Basic,"[RRRRR] Phoenix Flame (90)
<br>Flip a coin. If tails, shuffle Blaine's Moltres and all cards attached to it into your deck <em>(after doing damage)</em>.",,,3,60.0,76.24,119.99,86.11,,Unlimited Holofoil,,F
83877,Blaine's Ponyta,Blaines Ponyta,https://tcgplayer-cdn.tcgplayer.com/product/83877_200w.jpg,3,1441,https://cpt.tcgcsv.com/zzH,2023-11-08T16:03:47.897,1,063/132,Common,Fire,40,Basic,"[1R] Agility (20)
<br>Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Blaine's Ponyta.",,W,,1.4,2.7,9.99,2.7,1.7,1st Edition,,
83877,Blaine's Ponyta,Blaines Ponyta,https://tcgplayer-cdn.tcgplayer.com/product/83877_200w.jpg,3,1441,https://cpt.tcgcsv.com/zzH,2023-11-08T16:03:47.897,1,063/132,Common,Fire,40,Basic,"[1R] Agility (20)
<br>Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Blaine's Ponyta.",,W,,0.49,0.92,4.99,1.1,,Unlimited,,
83879,Blaine's Quiz #1,Blaines Quiz 1,https://tcgplayer-cdn.tcgplayer.com/product/83879_200w.jpg,3,1441,https://cpt.tcgcsv.com/CzH,2022-11-18T19:25:11.693,1,097/132,Rare,Trainer,,,,,,,7.25,8.92,27.33,14.56,,1st Edition,"Put a Basic Pokémon or Evolution card from your hand face down in front of you and tell your opponent its name. Your opponent guesses the length of that Pokémon. Flip the card over. If your opponent guessed right, he or she draws 2 cards. If your opponent guessed wrong, you draw 2 cards. Either way, return the card to your hand.",
83879,Blaine's Quiz #1,Blaines Quiz 1,https://tcgplayer-cdn.tcgplayer.com/product/83879_200w.jpg,3,1441,https://cpt.tcgcsv.com/CzH,2022-11-18T19:25:11.693,1,097/132,Rare,Trainer,,,,,,,6.5,8.0,14.99,8.5,,Unlimited,"Put a Basic Pokémon or Evolution card from your hand face down in front of you and tell your opponent its name. Your opponent guesses the length of that Pokémon. Flip the card over. If your opponent guessed right, he or she draws 2 cards. If your opponent guessed wrong, you draw 2 cards. Either way, return the card to your hand.",
83884,Blaine's Tauros,Blaines Tauros,https://tcgplayer-cdn.tcgplayer.com/product/83884_200w.jpg,3,1441,https://cpt.tcgcsv.com/JzH,2022-11-18T19:29:22.97,1,064/132,Common,Colorless,70,Basic,"[1] 3-Pronged Tail (10x)
<br>Flip 3 coins. This attack does 10 damage times the number of heads.","[3] Full Speed Charge (20x)
<br>Flip 4 coins. This attack does 20 damage times the number of heads to the Defending Pokémon and 20 damage times the number tails to Blaine's Tauros.",F,2,1.2,1.99,5.99,2.1,,1st Edition,,P
83884,Blaine's Tauros,Blaines Tauros,https://tcgplayer-cdn.tcgplayer.com/product/83884_200w.jpg,3,1441,https://cpt.tcgcsv.com/JzH,2022-11-18T19:29:22.97,1,064/132,Common,Colorless,70,Basic,"[1] 3-Pronged Tail (10x)
<br>Flip 3 coins. This attack does 10 damage times the number of heads.","[3] Full Speed Charge (20x)
<br>Flip 4 coins. This attack does 20 damage times the number of heads to the Defending Pokémon and 20 damage times the number tails to Blaine's Tauros.",F,2,0.37,0.87,6.24,0.91,0.37,Unlimited,,P
83885,Blaine's Vulpix,Blaines Vulpix,https://tcgplayer-cdn.tcgplayer.com/product/83885_200w.jpg,3,1441,https://cpt.tcgcsv.com/KzH,2023-01-12T20:18:37.693,1,065/132,Common,Fire,40,Basic,"[2R] Tail Fan (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",,W,1,2.41,4.02,6.49,3.71,,1st Edition,"<strong>Pokémon Power: Natural Healing</strong> Once during your turn <em>(before your attack)</em>, you may remove 1 damage counter from Blaine's Vulpix. This power can't be used if Blaine's Vulpix is Asleep, Confused, or Paralyzed.",
83885,Blaine's Vulpix,Blaines Vulpix,https://tcgplayer-cdn.tcgplayer.com/product/83885_200w.jpg,3,1441,https://cpt.tcgcsv.com/KzH,2023-01-12T20:18:37.693,1,065/132,Common,Fire,40,Basic,"[2R] Tail Fan (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",,W,1,0.63,1.25,3.75,1.39,1.64,Unlimited,"<strong>Pokémon Power: Natural Healing</strong> Once during your turn <em>(before your attack)</em>, you may remove 1 damage counter from Blaine's Vulpix. This power can't be used if Blaine's Vulpix is Asleep, Confused, or Paralyzed.",
83959,Brock (15),Brock 15,https://tcgplayer-cdn.tcgplayer.com/product/83959_200w.jpg,3,1441,https://cpt.tcgcsv.com/cCH,2022-11-18T19:33:32.817,1,015/132,Holo Rare,Trainer,,,,,,,60.0,90.94,129.99,86.81,,1st Edition Holofoil,Remove 1 damage counter from each of your Pokémon that has any damage counters on it.,
83959,Brock (15),Brock 15,https://tcgplayer-cdn.tcgplayer.com/product/83959_200w.jpg,3,1441,https://cpt.tcgcsv.com/cCH,2022-11-18T19:33:32.817,1,015/132,Holo Rare,Trainer,,,,,,,13.23,23.11,60.0,26.01,24.58,Unlimited Holofoil,Remove 1 damage counter from each of your Pokémon that has any damage counters on it.,
83960,Brock (98),Brock 98,https://tcgplayer-cdn.tcgplayer.com/product/83960_200w.jpg,3,1441,https://cpt.tcgcsv.com/dCH,2022-11-18T19:33:45.74,1,098/132,Rare,Trainer,,,,,,,7.45,9.8,13.2,10.35,,1st Edition,Remove 1 damage counter from each of your Pokémon that has any damage counters on it.,
83960,Brock (98),Brock 98,https://tcgplayer-cdn.tcgplayer.com/product/83960_200w.jpg,3,1441,https://cpt.tcgcsv.com/dCH,2022-11-18T19:33:45.74,1,098/132,Rare,Trainer,,,,,,,2.25,3.48,6.0,4.37,3.7,Unlimited,Remove 1 damage counter from each of your Pokémon that has any damage counters on it.,
83963,Brock's Geodude (38),Brocks Geodude 38,https://tcgplayer-cdn.tcgplayer.com/product/83963_200w.jpg,3,1441,https://cpt.tcgcsv.com/hCH,2022-11-18T19:34:51.04,1,038/132,Uncommon,Fighting,50,Basic,[1] Tackle (10),"[1F] Lucky Shot
<br>Choose 1 of your opponent's Benched Pokémon and flip a coin. If heads, this attack does 30 damage to that Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em> This attack can't be used if your opponent has no Benched Pokémon.",G,1,3.04,4.36,19.97,4.3,4.54,1st Edition,,
83963,Brock's Geodude (38),Brocks Geodude 38,https://tcgplayer-cdn.tcgplayer.com/product/83963_200w.jpg,3,1441,https://cpt.tcgcsv.com/hCH,2022-11-18T19:34:51.04,1,038/132,Uncommon,Fighting,50,Basic,[1] Tackle (10),"[1F] Lucky Shot
<br>Choose 1 of your opponent's Benched Pokémon and flip a coin. If heads, this attack does 30 damage to that Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em> This attack can't be used if your opponent has no Benched Pokémon.",G,1,0.87,1.94,6.5,2.19,1.89,Unlimited,,
83964,Brock's Geodude (66),Brocks Geodude 66,https://tcgplayer-cdn.tcgplayer.com/product/83964_200w.jpg,3,1441,https://cpt.tcgcsv.com/jCH,2023-11-25T18:39:41.947,1,066/132,Common,Fighting,40,Basic,"[F] Call for Friend
<br>Flip a coin. If heads, you may search your deck for a Basic Pokémon card with Brock in its name and put it onto your Bench. Shuffle your deck afterward. <em>(You can't use this attack if your Bench is full.)</em>","[1F] Hook Shot (20)
<br>Don't apply Resistance for this attack. <em>(Any other effects that would happen after applying Resistance still happen.)</em>",G,1,0.99,1.88,22.99,1.88,19.99,1st Edition,,
83964,Brock's Geodude (66),Brocks Geodude 66,https://tcgplayer-cdn.tcgplayer.com/product/83964_200w.jpg,3,1441,https://cpt.tcgcsv.com/jCH,2023-11-25T18:39:41.947,1,066/132,Common,Fighting,40,Basic,"[F] Call for Friend
<br>Flip a coin. If heads, you may search your deck for a Basic Pokémon card with Brock in its name and put it onto your Bench. Shuffle your deck afterward. <em>(You can't use this attack if your Bench is full.)</em>","[1F] Hook Shot (20)
<br>Don't apply Resistance for this attack. <em>(Any other effects that would happen after applying Resistance still happen.)</em>",G,1,0.22,0.58,4497.26,0.56,,Unlimited,,
83966,Brock's Golbat,Brocks Golbat,https://tcgplayer-cdn.tcgplayer.com/product/83966_200w.jpg,3,1441,https://cpt.tcgcsv.com/lCH,2023-04-29T17:32:16.917,1,039/132,Uncommon,Grass,70,Stage 1,[1] Dive (20),"[3] Spiral Dive
<br>Does 10 damage to each of your opponent's Pokémon. Don't apply Weakness and Resistance.",P,1,2.45,3.5,7.25,4.34,2.47,1st Edition,,F-30
83966,Brock's Golbat,Brocks Golbat,https://tcgplayer-cdn.tcgplayer.com/product/83966_200w.jpg,3,1441,https://cpt.tcgcsv.com/lCH,2023-04-29T17:32:16.917,1,039/132,Uncommon,Grass,70,Stage 1,[1] Dive (20),"[3] Spiral Dive
<br>Does 10 damage to each of your opponent's Pokémon. Don't apply Weakness and Resistance.",P,1,1.0,2.03,4.98,2.21,,Unlimited,,F-30
83967,Brock's Golem,Brocks Golem,https://tcgplayer-cdn.tcgplayer.com/product/83967_200w.jpg,3,1441,https://cpt.tcgcsv.com/mCH,2022-12-13T17:23:17.587,1,020/132,Rare,Fighting,90,Stage 2,"[1FF] Rock Slide (20)
<br>If your opponent has any Benched Pokémon, choose up to 3 of them. This attack does 10 damage to each of them. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",[2FF] Fissure (50),G,4,22.99,27.87,30.0,23.63,,1st Edition,,
83967,Brock's Golem,Brocks Golem,https://tcgplayer-cdn.tcgplayer.com/product/83967_200w.jpg,3,1441,https://cpt.tcgcsv.com/mCH,2022-12-13T17:23:17.587,1,020/132,Rare,Fighting,90,Stage 2,"[1FF] Rock Slide (20)
<br>If your opponent has any Benched Pokémon, choose up to 3 of them. This attack does 10 damage to each of them. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",[2FF] Fissure (50),G,4,6.61,9.42,19.99,9.42,,Unlimited,,
83969,Brock's Graveler,Brocks Graveler,https://tcgplayer-cdn.tcgplayer.com/product/83969_200w.jpg,3,1441,https://cpt.tcgcsv.com/pCH,2023-01-17T21:42:06.08,1,040/132,Uncommon,Fighting,70,Stage 1,"[2F] Rock Toss (20x)
<br>Flip 3 coins. This attack does 20 damage times the number of heads.",,G,2,2.0,2.99,5.69,3.58,,1st Edition,,
83969,Brock's Graveler,Brocks Graveler,https://tcgplayer-cdn.tcgplayer.com/product/83969_200w.jpg,3,1441,https://cpt.tcgcsv.com/pCH,2023-01-17T21:42:06.08,1,040/132,Uncommon,Fighting,70,Stage 1,"[2F] Rock Toss (20x)
<br>Flip 3 coins. This attack does 20 damage times the number of heads.",,G,2,0.27,1.19,15.99,1.52,,Unlimited,,
83970,Brock's Lickitung,Brocks Lickitung,https://tcgplayer-cdn.tcgplayer.com/product/83970_200w.jpg,3,1441,https://cpt.tcgcsv.com/qCH,2022-11-18T19:41:19.23,1,041/132,Uncommon,Colorless,80,Basic,[2] Tongue Slap (20),"[3] Slam (30x)
<br>Flip 2 coins. This attack does 30 damage times the number of heads.",F,3,2.75,4.72,10.85,4.72,,1st Edition,,P
83970,Brock's Lickitung,Brocks Lickitung,https://tcgplayer-cdn.tcgplayer.com/product/83970_200w.jpg,3,1441,https://cpt.tcgcsv.com/qCH,2022-11-18T19:41:19.23,1,041/132,Uncommon,Colorless,80,Basic,[2] Tongue Slap (20),"[3] Slam (30x)
<br>Flip 2 coins. This attack does 30 damage times the number of heads.",F,3,0.59,1.9,4.99,2.0,,Unlimited,,P
83971,Brock's Mankey (67),Brocks Mankey 67,https://tcgplayer-cdn.tcgplayer.com/product/83971_200w.jpg,3,1441,https://cpt.tcgcsv.com/rCH,2024-07-26T19:21:12.853,1,067/132,Common,Fighting,40,Basic,"[1] Taunt
<br>If your opponent has any Benched Pokémon, choose 1 of them and switch it with the Defending Pokémon.",[F] Light Kick (10),P,,0.99,1.5,5.02,1.65,,1st Edition,,
83971,Brock's Mankey (67),Brocks Mankey 67,https://tcgplayer-cdn.tcgplayer.com/product/83971_200w.jpg,3,1441,https://cpt.tcgcsv.com/rCH,2024-07-26T19:21:12.853,1,067/132,Common,Fighting,40,Basic,"[1] Taunt
<br>If your opponent has any Benched Pokémon, choose 1 of them and switch it with the Defending Pokémon.",[F] Light Kick (10),P,,0.2,0.6,4.99,0.58,0.52,Unlimited,,
83972,Brock's Mankey (68),Brocks Mankey 68,https://tcgplayer-cdn.tcgplayer.com/product/83972_200w.jpg,3,1441,https://cpt.tcgcsv.com/sCH,2023-12-30T17:35:40.91,1,068/132,Common,Fighting,40,Basic,"[1] Fidget
<br>Shuffle your deck.","[1F] Karate Chop (40-)
<br>Does 40 damage minus 10 damage for each damage counter on Brock's Mankey.",P,,1.25,2.17,5.02,2.46,,1st Edition,,
83972,Brock's Mankey (68),Brocks Mankey 68,https://tcgplayer-cdn.tcgplayer.com/product/83972_200w.jpg,3,1441,https://cpt.tcgcsv.com/sCH,2023-12-30T17:35:40.91,1,068/132,Common,Fighting,40,Basic,"[1] Fidget
<br>Shuffle your deck.","[1F] Karate Chop (40-)
<br>Does 40 damage minus 10 damage for each damage counter on Brock's Mankey.",P,,0.27,1.06,2.49,1.16,,Unlimited,,
83974,Brock's Onix (21),Brocks Onix 21,https://tcgplayer-cdn.tcgplayer.com/product/83974_200w.jpg,3,1441,https://cpt.tcgcsv.com/vCH,2022-11-18T19:44:32.26,1,021/132,Rare,Fighting,70,Basic,"[FF] Bind (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.","[FFF] Tunneling
<br>If your opponent has any Benched Pokémon, choose up to 2 of them. This attack does 20 damage to each of them. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em> Brock's Onix can't attack during your next turn.",G,2,7.61,9.76,11.44,11.72,,1st Edition,,
83974,Brock's Onix (21),Brocks Onix 21,https://tcgplayer-cdn.tcgplayer.com/product/83974_200w.jpg,3,1441,https://cpt.tcgcsv.com/vCH,2022-11-18T19:44:32.26,1,021/132,Rare,Fighting,70,Basic,"[FF] Bind (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.","[FFF] Tunneling
<br>If your opponent has any Benched Pokémon, choose up to 2 of them. This attack does 20 damage to each of them. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em> Brock's Onix can't attack during your next turn.",G,2,4.0,5.51,10.0,6.44,4.35,Unlimited,,
83975,Brock's Onix (69),Brocks Onix 69,https://tcgplayer-cdn.tcgplayer.com/product/83975_200w.jpg,3,1441,https://cpt.tcgcsv.com/wCH,2024-07-26T19:21:12.883,1,069/132,Common,Fighting,100,Basic,"[1] Bellow
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",[1FF] Rock Throw (30),G,3,1.97,3.19,4.5,3.21,,1st Edition,,
83975,Brock's Onix (69),Brocks Onix 69,https://tcgplayer-cdn.tcgplayer.com/product/83975_200w.jpg,3,1441,https://cpt.tcgcsv.com/wCH,2024-07-26T19:21:12.883,1,069/132,Common,Fighting,100,Basic,"[1] Bellow
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",[1FF] Rock Throw (30),G,3,0.41,0.78,501.5,0.86,,Unlimited,,
83978,Brock's Rhydon,Brocks Rhydon,https://tcgplayer-cdn.tcgplayer.com/product/83978_200w.jpg,3,1441,https://cpt.tcgcsv.com/BCH,2023-01-21T10:11:03.1,1,002/132,Holo Rare,Fighting,80,Stage 1,"[2FF] Lariat (70)
<br>Flip a coin. If tails, this attack does nothing.",,G,3,88.86,120.98,165.0,126.33,,1st Edition Holofoil,"<strong>Pokémon Power: Bench Guard</strong> As long as Brock's Rhydon is Benched, whenever 1 of your Benched Pokémon is damaged, you may do 10 of that damage to Brock's Rhydon instead. <em>(If more than 1 of your Benched Pokémon is damaged at the same time, you may use this power once for each of them.)</em>",L-30
83978,Brock's Rhydon,Brocks Rhydon,https://tcgplayer-cdn.tcgplayer.com/product/83978_200w.jpg,3,1441,https://cpt.tcgcsv.com/BCH,2023-01-21T10:11:03.1,1,002/132,Holo Rare,Fighting,80,Stage 1,"[2FF] Lariat (70)
<br>Flip a coin. If tails, this attack does nothing.",,G,3,15.25,23.79,49.95,24.7,,Unlimited Holofoil,"<strong>Pokémon Power: Bench Guard</strong> As long as Brock's Rhydon is Benched, whenever 1 of your Benched Pokémon is damaged, you may do 10 of that damage to Brock's Rhydon instead. <em>(If more than 1 of your Benched Pokémon is damaged at the same time, you may use this power once for each of them.)</em>",L-30
83979,Brock's Rhyhorn (22),Brocks Rhyhorn 22,https://tcgplayer-cdn.tcgplayer.com/product/83979_200w.jpg,3,1441,https://cpt.tcgcsv.com/CCH,2023-02-20T11:46:03.493,1,022/132,Rare,Fighting,60,Basic,"[2] Horn Toss (20)
<br>If your opponent has any Benched Pokémon, he or she chooses 1 of them and switches it with the Defending Pokémon. <em>(Do the damage before switching the Pokémon.)</em>","[1FF] Take Down (40)
<br>Brock's Rhyhorn does 10 damage to itself.",G,2,11.34,14.01,29.99,13.13,,1st Edition,,L-30
83979,Brock's Rhyhorn (22),Brocks Rhyhorn 22,https://tcgplayer-cdn.tcgplayer.com/product/83979_200w.jpg,3,1441,https://cpt.tcgcsv.com/CCH,2023-02-20T11:46:03.493,1,022/132,Rare,Fighting,60,Basic,"[2] Horn Toss (20)
<br>If your opponent has any Benched Pokémon, he or she chooses 1 of them and switches it with the Defending Pokémon. <em>(Do the damage before switching the Pokémon.)</em>","[1FF] Take Down (40)
<br>Brock's Rhyhorn does 10 damage to itself.",G,2,6.2,8.17,10.89,8.17,,Unlimited,,L-30
83980,Brock's Rhyhorn (70),Brocks Rhyhorn 70,https://tcgplayer-cdn.tcgplayer.com/product/83980_200w.jpg,3,1441,https://cpt.tcgcsv.com/DCH,2023-07-08T16:28:33.81,1,070/132,Common,Fighting,70,Basic,"[1F] Drill Tackle (70)
<br>Flip 2 coins. If 1 or both of them are tails, this attack does nothing.",,G,3,1.06,1.75,4.49,1.72,,1st Edition,,L-30
83980,Brock's Rhyhorn (70),Brocks Rhyhorn 70,https://tcgplayer-cdn.tcgplayer.com/product/83980_200w.jpg,3,1441,https://cpt.tcgcsv.com/DCH,2023-07-08T16:28:33.81,1,070/132,Common,Fighting,70,Basic,"[1F] Drill Tackle (70)
<br>Flip 2 coins. If 1 or both of them are tails, this attack does nothing.",,G,3,0.25,0.59,19.99,0.67,0.52,Unlimited,,L-30
83981,Brock's Sandshrew (71),Brocks Sandshrew 71,https://tcgplayer-cdn.tcgplayer.com/product/83981_200w.jpg,3,1441,https://cpt.tcgcsv.com/FCH,2024-07-26T19:21:12.917,1,071/132,Common,Fighting,40,Basic,"[1] Defense Curl
<br>Flip a coin. If heads, prevent all damage done to Brock's Sandshrew during your opponent's next turn. <em>(Any other effects of attacks still happen.)</em>",[1F] Rolling Attack (20),G,1,1.22,2.39,4.81,2.11,1.66,1st Edition,,L-30
83981,Brock's Sandshrew (71),Brocks Sandshrew 71,https://tcgplayer-cdn.tcgplayer.com/product/83981_200w.jpg,3,1441,https://cpt.tcgcsv.com/FCH,2024-07-26T19:21:12.917,1,071/132,Common,Fighting,40,Basic,"[1] Defense Curl
<br>Flip a coin. If heads, prevent all damage done to Brock's Sandshrew during your opponent's next turn. <em>(Any other effects of attacks still happen.)</em>",[1F] Rolling Attack (20),G,1,0.33,0.7,19.96,0.86,0.49,Unlimited,,L-30
83982,Brock's Sandshrew (72),Brocks Sandshrew 72,https://tcgplayer-cdn.tcgplayer.com/product/83982_200w.jpg,3,1441,https://cpt.tcgcsv.com/GCH,2022-11-18T19:52:31.32,1,072/132,Common,Fighting,50,Basic,"[FF] Sand Pit (20)
<br>The Defending Pokémon can't retreat during your opponent's next turn.",,G,1,2.72,3.41,6.99,5.16,,1st Edition,,L-30
