productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,extAttack2,extAttack3
107134,Vivillon,Vivillon,https://tcgplayer-cdn.tcgplayer.com/product/107134_200w.jpg,3,1661,https://cpt.tcgcsv.com/JSS,2023-03-09T16:25:54.267,1,0.25,0.5,3.2,0.5,,Holofoil,"<b>Ability — Energy Color</b>
<br>Once during your turn <em>(before your attack)</em>, flip a coin. If heads, search your deck for a basic Energy card and attach it to 1 of your Pokémon. Shuffle your deck afterward.",15/162,Holo Rare,Grass,120,Stage 2,"[2G] Sleep Powder (60)
<br>your opponent's Active Pokemon is now Asleep.",Rx2,None,1,,
107134,Vivillon,Vivillon,https://tcgplayer-cdn.tcgplayer.com/product/107134_200w.jpg,3,1661,https://cpt.tcgcsv.com/JSS,2023-03-09T16:25:54.267,1,0.22,0.69,2.0,0.66,,Reverse Holofoil,"<b>Ability — Energy Color</b>
<br>Once during your turn <em>(before your attack)</em>, flip a coin. If heads, search your deck for a basic Energy card and attach it to 1 of your Pokémon. Shuffle your deck afterward.",15/162,Holo Rare,Grass,120,Stage 2,"[2G] Sleep Powder (60)
<br>your opponent's Active Pokemon is now Asleep.",Rx2,None,1,,
107135,Skiddo,Skiddo,https://tcgplayer-cdn.tcgplayer.com/product/107135_200w.jpg,3,1661,https://cpt.tcgcsv.com/KSS,2025-02-05T21:20:31.457,1,0.05,0.19,1.49,0.15,,Normal,,16/162,Common,Grass,70,Basic,[G] Razor Leaf (10),Rx2,None,2,"[1G] Rising Lunge (20+)
<br>Flip a coin. If heads, this attack does 20 more damage.",
107135,Skiddo,Skiddo,https://tcgplayer-cdn.tcgplayer.com/product/107135_200w.jpg,3,1661,https://cpt.tcgcsv.com/KSS,2025-02-05T21:20:31.457,1,0.15,0.4,1.95,0.5,,Reverse Holofoil,,16/162,Common,Grass,70,Basic,[G] Razor Leaf (10),Rx2,None,2,"[1G] Rising Lunge (20+)
<br>Flip a coin. If heads, this attack does 20 more damage.",
107136,Gogoat,Gogoat,https://tcgplayer-cdn.tcgplayer.com/product/107136_200w.jpg,3,1661,https://cpt.tcgcsv.com/LSS,2025-02-05T21:20:31.503,1,0.05,0.2,2.09,0.14,,Normal,,17/162,Uncommon,Grass,120,Stage 1,"[G] Overrun (10)
<br>This attack does 30 damage to 1 of your opponent's Benched Pokémon.<i> (Don't apply Weakness and Resistance for Benched Pokémon.)</i>",Rx2,None,2,"[GGG] Horn Leech (90)
<br>Heal 30 damage from this Pokemon.",
107136,Gogoat,Gogoat,https://tcgplayer-cdn.tcgplayer.com/product/107136_200w.jpg,3,1661,https://cpt.tcgcsv.com/LSS,2025-02-05T21:20:31.503,1,0.1,0.52,2.98,0.61,,Reverse Holofoil,,17/162,Uncommon,Grass,120,Stage 1,"[G] Overrun (10)
<br>This attack does 30 damage to 1 of your opponent's Benched Pokémon.<i> (Don't apply Weakness and Resistance for Benched Pokémon.)</i>",Rx2,None,2,"[GGG] Horn Leech (90)
<br>Heal 30 damage from this Pokemon.",
107137,Cyndaquil,Cyndaquil,https://tcgplayer-cdn.tcgplayer.com/product/107137_200w.jpg,3,1661,https://cpt.tcgcsv.com/MSS,2022-12-15T17:18:32.52,1,0.1,0.49,5.51,0.59,0.34,Normal,,18/162,Common,Fire,60,Basic,[1] Tackle (10),Wx2,None,1,"[1R] Ember (30)
<br>Discard a Fire Energy attached to this Pokemon.",
107137,Cyndaquil,Cyndaquil,https://tcgplayer-cdn.tcgplayer.com/product/107137_200w.jpg,3,1661,https://cpt.tcgcsv.com/MSS,2022-12-15T17:18:32.52,1,0.91,2.23,3.49,2.7,2.0,Reverse Holofoil,,18/162,Common,Fire,60,Basic,[1] Tackle (10),Wx2,None,1,"[1R] Ember (30)
<br>Discard a Fire Energy attached to this Pokemon.",
107138,Quilava,Quilava,https://tcgplayer-cdn.tcgplayer.com/product/107138_200w.jpg,3,1661,https://cpt.tcgcsv.com/NSS,2022-12-15T17:18:38.897,1,0.07,0.32,5.0,0.31,,Normal,,19/162,Uncommon,Fire,80,Stage 1,"[1R] Mini Eruption (30+)
<br>Discard the top card of your deck. If that card is an Energy card, this attack does 30 more damage.",Wx2,None,1,,
107138,Quilava,Quilava,https://tcgplayer-cdn.tcgplayer.com/product/107138_200w.jpg,3,1661,https://cpt.tcgcsv.com/NSS,2022-12-15T17:18:38.897,1,0.49,0.64,1.75,0.9,,Reverse Holofoil,,19/162,Uncommon,Fire,80,Stage 1,"[1R] Mini Eruption (30+)
<br>Discard the top card of your deck. If that card is an Energy card, this attack does 30 more damage.",Wx2,None,1,,
107139,Typhlosion,Typhlosion,https://tcgplayer-cdn.tcgplayer.com/product/107139_200w.jpg,3,1661,https://cpt.tcgcsv.com/PSS,2022-12-15T17:18:45.493,1,2.83,4.0,7.98,4.29,,Holofoil,,20/162,Holo Rare,Fire,150,Stage 2,"[R] Massive Eruption (80x)
<br>Discard the top 5 cards of your deck. This attack does 80 damage times the number of Energy cards you discarded.",Wx2,None,3,"[1RR] Flare Destroy (130)
<br>Discard an Energy card attached to this Pokemon and discard an Energy card attached to your opponent's Active Pokemon.",
107139,Typhlosion,Typhlosion,https://tcgplayer-cdn.tcgplayer.com/product/107139_200w.jpg,3,1661,https://cpt.tcgcsv.com/PSS,2022-12-15T17:18:45.493,1,3.39,4.35,7.99,4.36,,Reverse Holofoil,,20/162,Holo Rare,Fire,150,Stage 2,"[R] Massive Eruption (80x)
<br>Discard the top 5 cards of your deck. This attack does 80 damage times the number of Energy cards you discarded.",Wx2,None,3,"[1RR] Flare Destroy (130)
<br>Discard an Energy card attached to this Pokemon and discard an Energy card attached to your opponent's Active Pokemon.",
107140,Houndoom EX,Houndoom EX,https://tcgplayer-cdn.tcgplayer.com/product/107140_200w.jpg,3,1661,https://cpt.tcgcsv.com/QSS,2022-12-15T17:18:54.65,1,2.5,5.7,20.0,5.64,,Holofoil,,21/162,Ultra Rare,Fire,170,Basic,"[R] Melting Horn
<br>Discard the top 2 cards of your opponent's deck.",Wx2,None,2,"[RR] Grand Flame (50)
<br>Attach a Fire Energy card from your discard pile to 1 of your Benched Pokemon.",
107141,M Houndoom EX,M Houndoom EX,https://tcgplayer-cdn.tcgplayer.com/product/107141_200w.jpg,3,1661,https://cpt.tcgcsv.com/RSS,2022-12-15T17:19:00.737,1,14.74,21.08,39.98,22.06,,Holofoil,,22/162,Ultra Rare,Fire,210,Mega,"[RR] Inferno Fang (80+)
<br>You may discard all Fire Energy attached to this Pokemon. If you do, this attack does 80 more damage.",Wx2,None,1,,
107142,Pansear,Pansear,https://tcgplayer-cdn.tcgplayer.com/product/107142_200w.jpg,3,1661,https://cpt.tcgcsv.com/SSS,2022-12-15T17:19:10.373,1,0.03,0.15,2.0,0.12,0.03,Normal,,23/162,Common,Fire,60,Basic,"[1] Fury Swipes (10x)
<br>Flip 3 coins. This attack does 10 damage times the number of heads.",Wx2,None,1,,
107142,Pansear,Pansear,https://tcgplayer-cdn.tcgplayer.com/product/107142_200w.jpg,3,1661,https://cpt.tcgcsv.com/SSS,2022-12-15T17:19:10.373,1,0.1,0.3,1.56,0.26,0.2,Reverse Holofoil,,23/162,Common,Fire,60,Basic,"[1] Fury Swipes (10x)
<br>Flip 3 coins. This attack does 10 damage times the number of heads.",Wx2,None,1,,
107143,Simisear,Simisear,https://tcgplayer-cdn.tcgplayer.com/product/107143_200w.jpg,3,1661,https://cpt.tcgcsv.com/TSS,2024-10-05T03:38:26.163,1,0.07,0.25,3.25,0.21,0.2,Normal,,24/162,Rare,Fire,90,Stage 1,"[1] Water Fling 
<br>Put 3 Water Energy cards from your discard pile into your hand.",Wx2,None,1,"[2] Hand Fling (10x)
<br> This attack does 10 damage times the number of cards in your hand.",
107143,Simisear,Simisear,https://tcgplayer-cdn.tcgplayer.com/product/107143_200w.jpg,3,1661,https://cpt.tcgcsv.com/TSS,2024-10-05T03:38:26.163,1,0.19,0.5,2.0,0.5,,Reverse Holofoil,,24/162,Rare,Fire,90,Stage 1,"[1] Water Fling 
<br>Put 3 Water Energy cards from your discard pile into your hand.",Wx2,None,1,"[2] Hand Fling (10x)
<br> This attack does 10 damage times the number of cards in your hand.",
107144,Fennekin,Fennekin,https://tcgplayer-cdn.tcgplayer.com/product/107144_200w.jpg,3,1661,https://cpt.tcgcsv.com/VSS,2023-01-14T12:14:07.033,1,0.04,0.25,2.5,0.16,0.04,Normal,,25/162,Common,Fire,50,Basic,"[1R] Firebreathing (10+)
<br>Flip a coin. If heads, this attack does 30 more damage.",Wx2,None,1,,
107144,Fennekin,Fennekin,https://tcgplayer-cdn.tcgplayer.com/product/107144_200w.jpg,3,1661,https://cpt.tcgcsv.com/VSS,2023-01-14T12:14:07.033,1,0.29,0.73,3.98,0.76,,Reverse Holofoil,,25/162,Common,Fire,50,Basic,"[1R] Firebreathing (10+)
<br>Flip a coin. If heads, this attack does 30 more damage.",Wx2,None,1,,
107145,Braixen,Braixen,https://tcgplayer-cdn.tcgplayer.com/product/107145_200w.jpg,3,1661,https://cpt.tcgcsv.com/WSS,2025-02-05T21:20:31.567,1,0.05,0.2,2.03,0.2,,Normal,,26/162,Uncommon,Fire,80,Stage 1,"[2R] Flamethrower (70)
<br>Discard an Energy attached to this Pokemon.",Wx2,None,1,,
