productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2,extAttack3
84565,Dark Arbok,Dark Arbok,https://tcgplayer-cdn.tcgplayer.com/product/84565_200w.jpg,3,1428,https://cpt.tcgcsv.com/kRH,2024-04-11T17:52:39.04,1,29/109,Uncommon,Darkness Grass,90,Stage 1,,"[G] Swallow Up (10+) 
<br>Before doing damage, count the number of remaining HP of the Defending Pokemon and Dark Arbok.  If the Defending Pokemon has fewer remaining HP than Dark Arbok's, this attack does 10 damage plus 30 more damage.",P,None,1,1.37,3.5,9.99,3.63,,Normal,"[2] Extra Poison (30) 
<br>If the Defending Pokemon is Pokemon-ex, the Defending Pokemon is now Asleep and Poisoned.",
84565,Dark Arbok,Dark Arbok,https://tcgplayer-cdn.tcgplayer.com/product/84565_200w.jpg,3,1428,https://cpt.tcgcsv.com/kRH,2024-04-11T17:52:39.04,1,29/109,Uncommon,Darkness Grass,90,Stage 1,,"[G] Swallow Up (10+) 
<br>Before doing damage, count the number of remaining HP of the Defending Pokemon and Dark Arbok.  If the Defending Pokemon has fewer remaining HP than Dark Arbok's, this attack does 10 damage plus 30 more damage.",P,None,1,43.0,57.0,89.99,44.99,,Reverse Holofoil,"[2] Extra Poison (30) 
<br>If the Defending Pokemon is Pokemon-ex, the Defending Pokemon is now Asleep and Poisoned.",
84567,Dark Ariados,Dark Ariados,https://tcgplayer-cdn.tcgplayer.com/product/84567_200w.jpg,3,1428,https://cpt.tcgcsv.com/mRH,2024-04-11T17:52:39.23,1,30/109,Uncommon,Darkness Grass,70,Stage 1,,"[1] Super Poison Breath 
<br>Each Defending Pokemon is now Poisoned.",R,None,1,2.25,3.99,9.99,2.35,,Normal,"[2G] Breaking Impact 
<br>Choose 1 of your opponent's Pokemon.  This attack does 20 damage for each Energy in that Pokemon's Retreat Cost (after applying effects to the Retreat Cost).  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",
84567,Dark Ariados,Dark Ariados,https://tcgplayer-cdn.tcgplayer.com/product/84567_200w.jpg,3,1428,https://cpt.tcgcsv.com/mRH,2024-04-11T17:52:39.23,1,30/109,Uncommon,Darkness Grass,70,Stage 1,,"[1] Super Poison Breath 
<br>Each Defending Pokemon is now Poisoned.",R,None,1,14.0,26.8,53.1,33.01,,Reverse Holofoil,"[2G] Breaking Impact 
<br>Choose 1 of your opponent's Pokemon.  This attack does 20 damage for each Energy in that Pokemon's Retreat Cost (after applying effects to the Retreat Cost).  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",
84577,Dark Crobat,Dark Crobat,https://tcgplayer-cdn.tcgplayer.com/product/84577_200w.jpg,3,1428,https://cpt.tcgcsv.com/zRH,2024-04-11T17:52:39.34,1,3/109,Holo Rare,Darkness Grass,90,Stage 2,"<b>Poke-POWER</b> Black Beam <br>
<br>Once during your turn <em>(before your attack)</em>, if Dark Crobat is your Active Pokemon, you may choose 1 of the Defending Pokemon.  That Pokemon is now Poisoned.  This power can't be used if Dark Crobat is affected by a Special Condition.","[1G] Dark Drain 
<br>Does 10 damage to each of your opponent's Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>  Remove from Dark Crobat a number of damage counters equal to the number of your opponent's Pokemon in play.",L,F,1,18.0,18.0,18.0,20.0,,Normal,"[1G] Skill Dive
<br>Does 30 damage to 1 of your opponent's Pokemon. <i> (Don't apply Weakness and Resistance for Benched Pokemon.)</i>",
84577,Dark Crobat,Dark Crobat,https://tcgplayer-cdn.tcgplayer.com/product/84577_200w.jpg,3,1428,https://cpt.tcgcsv.com/zRH,2024-04-11T17:52:39.34,1,3/109,Holo Rare,Darkness Grass,90,Stage 2,"<b>Poke-POWER</b> Black Beam <br>
<br>Once during your turn <em>(before your attack)</em>, if Dark Crobat is your Active Pokemon, you may choose 1 of the Defending Pokemon.  That Pokemon is now Poisoned.  This power can't be used if Dark Crobat is affected by a Special Condition.","[1G] Dark Drain 
<br>Does 10 damage to each of your opponent's Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>  Remove from Dark Crobat a number of damage counters equal to the number of your opponent's Pokemon in play.",L,F,1,15.0,19.38,39.99,27.37,,Holofoil,"[1G] Skill Dive
<br>Does 30 damage to 1 of your opponent's Pokemon. <i> (Don't apply Weakness and Resistance for Benched Pokemon.)</i>",
84577,Dark Crobat,Dark Crobat,https://tcgplayer-cdn.tcgplayer.com/product/84577_200w.jpg,3,1428,https://cpt.tcgcsv.com/zRH,2024-04-11T17:52:39.34,1,3/109,Holo Rare,Darkness Grass,90,Stage 2,"<b>Poke-POWER</b> Black Beam <br>
<br>Once during your turn <em>(before your attack)</em>, if Dark Crobat is your Active Pokemon, you may choose 1 of the Defending Pokemon.  That Pokemon is now Poisoned.  This power can't be used if Dark Crobat is affected by a Special Condition.","[1G] Dark Drain 
<br>Does 10 damage to each of your opponent's Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>  Remove from Dark Crobat a number of damage counters equal to the number of your opponent's Pokemon in play.",L,F,1,68.68,80.02,99.99,30.13,,Reverse Holofoil,"[1G] Skill Dive
<br>Does 30 damage to 1 of your opponent's Pokemon. <i> (Don't apply Weakness and Resistance for Benched Pokemon.)</i>",
84582,Dark Dragonair - 031/109,Dark Dragonair 031 109,https://tcgplayer-cdn.tcgplayer.com/product/84582_200w.jpg,3,1428,https://cpt.tcgcsv.com/GRH,2024-04-11T17:52:39.497,1,31/109,Uncommon,Darkness,70,Stage 1,"<b>Poke-POWER</b> Evolutionary Light <br>
<br>Once during your turn <em>(before your attack)</em>, if Dark Dragonair is your Active Pokemon, you may search your deck for an Evolution card.  Show it to your opponent and put it into your hand.  Shuffle your deck afterward.  This power can't be used if Dark Dragonair is affected by a Special Condition.",[LW] Dragon Rage (30),C,FG,1,3.69,5.77,14.99,4.77,,Normal,,
84582,Dark Dragonair - 031/109,Dark Dragonair 031 109,https://tcgplayer-cdn.tcgplayer.com/product/84582_200w.jpg,3,1428,https://cpt.tcgcsv.com/GRH,2024-04-11T17:52:39.497,1,31/109,Uncommon,Darkness,70,Stage 1,"<b>Poke-POWER</b> Evolutionary Light <br>
<br>Once during your turn <em>(before your attack)</em>, if Dark Dragonair is your Active Pokemon, you may search your deck for an Evolution card.  Show it to your opponent and put it into your hand.  Shuffle your deck afterward.  This power can't be used if Dark Dragonair is affected by a Special Condition.",[LW] Dragon Rage (30),C,FG,1,36.99,50.49,120.0,49.75,,Reverse Holofoil,,
84583,Dark Dragonair - 032/109,Dark Dragonair 032 109,https://tcgplayer-cdn.tcgplayer.com/product/84583_200w.jpg,3,1428,https://cpt.tcgcsv.com/HRH,2024-04-11T17:52:39.657,1,32/109,Uncommon,Darkness,80,Stage 1,,"[1W] Double Tackle 
<br>Does 20 damage to each Defending Pokemon.",C,FG,1,7.49,19.35,38.8,18.6,,Normal,"[2L] Crushing Blow (40) 
<br>Flip a coin.  If heads, discard an Energy attached to the Defending Pokemon.",
84583,Dark Dragonair - 032/109,Dark Dragonair 032 109,https://tcgplayer-cdn.tcgplayer.com/product/84583_200w.jpg,3,1428,https://cpt.tcgcsv.com/HRH,2024-04-11T17:52:39.657,1,32/109,Uncommon,Darkness,80,Stage 1,,"[1W] Double Tackle 
<br>Does 20 damage to each Defending Pokemon.",C,FG,1,110.68,149.98,149.99,110.68,,Reverse Holofoil,"[2L] Crushing Blow (40) 
<br>Flip a coin.  If heads, discard an Energy attached to the Defending Pokemon.",
84587,Dark Dragonite,Dark Dragonite,https://tcgplayer-cdn.tcgplayer.com/product/84587_200w.jpg,3,1428,https://cpt.tcgcsv.com/MRH,2024-04-11T17:52:40.63,1,15/109,Rare,Darkness,120,Stage 2,"<b>Poke-POWER</b> Dark Trance<br>
<br>As often as you like during your turn<em> (before your attack)</em>, you may move a D Energy card attached to 1 of your Pokemon to another of your Pokemon.  This power can't be used if Dark Dragonite is affected by a Special Condition.","[LW] Double Wing Attack 
<br>Does 30 damage to each Defending Pokemon.",C,FG,2,59.99,66.3,120.0,73.57,,Normal,[3] Claw Swipe (50),
84587,Dark Dragonite,Dark Dragonite,https://tcgplayer-cdn.tcgplayer.com/product/84587_200w.jpg,3,1428,https://cpt.tcgcsv.com/MRH,2024-04-11T17:52:40.63,1,15/109,Rare,Darkness,120,Stage 2,"<b>Poke-POWER</b> Dark Trance<br>
<br>As often as you like during your turn<em> (before your attack)</em>, you may move a D Energy card attached to 1 of your Pokemon to another of your Pokemon.  This power can't be used if Dark Dragonite is affected by a Special Condition.","[LW] Double Wing Attack 
<br>Does 30 damage to each Defending Pokemon.",C,FG,2,249.97,249.97,249.97,241.67,,Reverse Holofoil,[3] Claw Swipe (50),
84591,Dark Electrode,Dark Electrode,https://tcgplayer-cdn.tcgplayer.com/product/84591_200w.jpg,3,1428,https://cpt.tcgcsv.com/RRH,2024-04-11T17:52:40.753,1,4/109,Holo Rare,Darkness Lightning,70,Stage 1,"<b>Poke-POWER</b> Darkness Navigation<br>
<br>Once during your turn <em>(before your attack)</em>, if Dark Electrode has no Energy attached to it, you may search your deck for a Darkness or Dark Metal Energy and attach it to Dark Electrode.  Shuffle your deck afterward.  This power can't be used if Dark Electrode is affected by a Special Condition.","[L] Energy Bomb (30) 
<br>You may move all Energy cards attached to Dark Electrode to your Benched Pokemon in any way you like.",F,None,1,90.0,92.5,95.0,,,Normal,,
84591,Dark Electrode,Dark Electrode,https://tcgplayer-cdn.tcgplayer.com/product/84591_200w.jpg,3,1428,https://cpt.tcgcsv.com/RRH,2024-04-11T17:52:40.753,1,4/109,Holo Rare,Darkness Lightning,70,Stage 1,"<b>Poke-POWER</b> Darkness Navigation<br>
<br>Once during your turn <em>(before your attack)</em>, if Dark Electrode has no Energy attached to it, you may search your deck for a Darkness or Dark Metal Energy and attach it to Dark Electrode.  Shuffle your deck afterward.  This power can't be used if Dark Electrode is affected by a Special Condition.","[L] Energy Bomb (30) 
<br>You may move all Energy cards attached to Dark Electrode to your Benched Pokemon in any way you like.",F,None,1,39.95,59.0,65.0,25.44,,Holofoil,,
84591,Dark Electrode,Dark Electrode,https://tcgplayer-cdn.tcgplayer.com/product/84591_200w.jpg,3,1428,https://cpt.tcgcsv.com/RRH,2024-04-11T17:52:40.753,1,4/109,Holo Rare,Darkness Lightning,70,Stage 1,"<b>Poke-POWER</b> Darkness Navigation<br>
<br>Once during your turn <em>(before your attack)</em>, if Dark Electrode has no Energy attached to it, you may search your deck for a Darkness or Dark Metal Energy and attach it to Dark Electrode.  Shuffle your deck afterward.  This power can't be used if Dark Electrode is affected by a Special Condition.","[L] Energy Bomb (30) 
<br>You may move all Energy cards attached to Dark Electrode to your Benched Pokemon in any way you like.",F,None,1,52.5,54.83,57.15,49.99,,Reverse Holofoil,,
84596,Dark Flaaffy,Dark Flaaffy,https://tcgplayer-cdn.tcgplayer.com/product/84596_200w.jpg,3,1428,https://cpt.tcgcsv.com/XRH,2024-04-11T17:52:41.28,1,33/109,Uncommon,Darkness Lightning,80,Stage 1,,"[1] Thunder Slash (10) 
<br>If the Defending Pokemon is a Basic Pokemon, the Defending Pokemon is now Paralyzed.  Dark Flaaffy can't use Thunder Slash during your next turn.",F,None,1,4.8,5.78,9.0,5.66,,Normal,[1L] Headbutt (20),
84596,Dark Flaaffy,Dark Flaaffy,https://tcgplayer-cdn.tcgplayer.com/product/84596_200w.jpg,3,1428,https://cpt.tcgcsv.com/XRH,2024-04-11T17:52:41.28,1,33/109,Uncommon,Darkness Lightning,80,Stage 1,,"[1] Thunder Slash (10) 
<br>If the Defending Pokemon is a Basic Pokemon, the Defending Pokemon is now Paralyzed.  Dark Flaaffy can't use Thunder Slash during your next turn.",F,None,1,19.99,44.99,69.99,31.5,,Reverse Holofoil,[1L] Headbutt (20),
84603,Dark Golbat,Dark Golbat,https://tcgplayer-cdn.tcgplayer.com/product/84603_200w.jpg,3,1428,https://cpt.tcgcsv.com/5SH,2024-04-11T17:52:41.647,1,34/109,Uncommon,Darkness Grass,70,Stage 1,,"[G] Night Ambush 
<br>Does 30 damage to 1 of your opponent's Pokemon.  Dark Golbat can't attack during your next turn.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",P,None,0,2.11,3.79,9.99,3.21,,Normal,,
84603,Dark Golbat,Dark Golbat,https://tcgplayer-cdn.tcgplayer.com/product/84603_200w.jpg,3,1428,https://cpt.tcgcsv.com/5SH,2024-04-11T17:52:41.647,1,34/109,Uncommon,Darkness Grass,70,Stage 1,,"[G] Night Ambush 
<br>Does 30 damage to 1 of your opponent's Pokemon.  Dark Golbat can't attack during your next turn.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",P,None,0,24.49,54.14,71.01,54.14,,Reverse Holofoil,,
84605,Dark Golduck,Dark Golduck,https://tcgplayer-cdn.tcgplayer.com/product/84605_200w.jpg,3,1428,https://cpt.tcgcsv.com/7SH,2024-04-11T17:52:42.077,1,35/109,Uncommon,Darkness Water,70,Stage 1,,"[1W] Darkness Shield (20)
<br>Flip a coin.  If heads, prevent all effects of an attack, including damage, done to each of your Active Pokemon during your opponent's next turn.",L,None,1,3.5,4.99,9.99,4.04,,Normal,"[2W] Cold Crush (40) 
<br>You may discard an Energy card attached to Dark Golduck.  If you do, discard an Energy attached to the Defending Pokemon.",
84605,Dark Golduck,Dark Golduck,https://tcgplayer-cdn.tcgplayer.com/product/84605_200w.jpg,3,1428,https://cpt.tcgcsv.com/7SH,2024-04-11T17:52:42.077,1,35/109,Uncommon,Darkness Water,70,Stage 1,,"[1W] Darkness Shield (20)
<br>Flip a coin.  If heads, prevent all effects of an attack, including damage, done to each of your Active Pokemon during your opponent's next turn.",L,None,1,28.95,49.32,69.69,38.55,,Reverse Holofoil,"[2W] Cold Crush (40) 
<br>You may discard an Energy card attached to Dark Golduck.  If you do, discard an Energy attached to the Defending Pokemon.",
84608,Dark Gyarados,Dark Gyarados,https://tcgplayer-cdn.tcgplayer.com/product/84608_200w.jpg,3,1428,https://cpt.tcgcsv.com/bSH,2024-04-11T17:52:42.69,1,36/109,Uncommon,Darkness Water,80,Stage 1,"<b>Poke-BODY</b> Dark Scale <br>
<br>If Dark Gyarados is your Active Pokemon and is Knocked Out by an opponent's attack, put 3 damage counters on the Attacking Pokemon.",[1W] Sharp Fang (30),L,F,2,18.83,30.0,49.99,22.64,,Normal,"[2W] Dark Streak (40)
<br>Flip a coin.  If heads, each Defending Pokemon is now Paralyzed.",
84608,Dark Gyarados,Dark Gyarados,https://tcgplayer-cdn.tcgplayer.com/product/84608_200w.jpg,3,1428,https://cpt.tcgcsv.com/bSH,2024-04-11T17:52:42.69,1,36/109,Uncommon,Darkness Water,80,Stage 1,"<b>Poke-BODY</b> Dark Scale <br>
<br>If Dark Gyarados is your Active Pokemon and is Knocked Out by an opponent's attack, put 3 damage counters on the Attacking Pokemon.",[1W] Sharp Fang (30),L,F,2,122.29,122.29,122.29,154.35,,Reverse Holofoil,"[2W] Dark Streak (40)
<br>Flip a coin.  If heads, each Defending Pokemon is now Paralyzed.",
84611,Dark Houndoom - 005/109,Dark Houndoom 005 109,https://tcgplayer-cdn.tcgplayer.com/product/84611_200w.jpg,3,1428,https://cpt.tcgcsv.com/fSH,2024-04-11T17:52:42.84,1,5/109,Holo Rare,Darkness Fire,70,Stage 1,,"[1D] Shakedown (20) 
<br>Choose a card from your opponent's hand without looking and discard it.",F,P,1,69.69,137.84,205.99,20.47,,Normal,"[2R] Dark Fire (40+) 
<br>You may discard a Fire Energy or Darkness Energy attached to Dark Houndoom.  If you do, this attack does 40 damage plus 20 more damage.",
84611,Dark Houndoom - 005/109,Dark Houndoom 005 109,https://tcgplayer-cdn.tcgplayer.com/product/84611_200w.jpg,3,1428,https://cpt.tcgcsv.com/fSH,2024-04-11T17:52:42.84,1,5/109,Holo Rare,Darkness Fire,70,Stage 1,,"[1D] Shakedown (20) 
<br>Choose a card from your opponent's hand without looking and discard it.",F,P,1,32.0,58.99,69.99,69.36,,Holofoil,"[2R] Dark Fire (40+) 
<br>You may discard a Fire Energy or Darkness Energy attached to Dark Houndoom.  If you do, this attack does 40 damage plus 20 more damage.",
84611,Dark Houndoom - 005/109,Dark Houndoom 005 109,https://tcgplayer-cdn.tcgplayer.com/product/84611_200w.jpg,3,1428,https://cpt.tcgcsv.com/fSH,2024-04-11T17:52:42.84,1,5/109,Holo Rare,Darkness Fire,70,Stage 1,,"[1D] Shakedown (20) 
<br>Choose a card from your opponent's hand without looking and discard it.",F,P,1,125.0,145.0,165.0,74.99,,Reverse Holofoil,"[2R] Dark Fire (40+) 
<br>You may discard a Fire Energy or Darkness Energy attached to Dark Houndoom.  If you do, this attack does 40 damage plus 20 more damage.",
84612,Dark Houndoom - 037/109,Dark Houndoom 037 109,https://tcgplayer-cdn.tcgplayer.com/product/84612_200w.jpg,3,1428,https://cpt.tcgcsv.com/gSH,2024-04-11T17:52:43.09,1,37/109,Uncommon,Darkness Fire,70,Stage 1,"<b>Poke-POWER</b> Fire Breath <br>
<br>Once during your turn <em>(before your attack)</em>, if Dark Houndoom is your Active Pokemon, you may flip a coin.  If heads, the Defending Pokemon <em>(choose 1 if there are 2)</em> is now Burned.  This power can't be used if Dark Houndoom is affected by a Special Condition.","[2R] Fire Payback (40+) 
<br>If you have less Benched Pokemon than your opponent, this attack does 40 damage plus 20 more damage.",W,None,1,14.5,15.85,19.99,15.08,,Normal,,
84612,Dark Houndoom - 037/109,Dark Houndoom 037 109,https://tcgplayer-cdn.tcgplayer.com/product/84612_200w.jpg,3,1428,https://cpt.tcgcsv.com/gSH,2024-04-11T17:52:43.09,1,37/109,Uncommon,Darkness Fire,70,Stage 1,"<b>Poke-POWER</b> Fire Breath <br>
<br>Once during your turn <em>(before your attack)</em>, if Dark Houndoom is your Active Pokemon, you may flip a coin.  If heads, the Defending Pokemon <em>(choose 1 if there are 2)</em> is now Burned.  This power can't be used if Dark Houndoom is affected by a Special Condition.","[2R] Fire Payback (40+) 
<br>If you have less Benched Pokemon than your opponent, this attack does 40 damage plus 20 more damage.",W,None,1,169.69,209.84,249.99,92.5,,Reverse Holofoil,,
84615,Dark Hypno,Dark Hypno,https://tcgplayer-cdn.tcgplayer.com/product/84615_200w.jpg,3,1428,https://cpt.tcgcsv.com/kSH,2024-04-11T17:52:43.23,1,6/109,Holo Rare,Darkness Psychic,70,Stage 1,,"[1] Dark Link  
<br>Flip a coin.  If heads, choose an attack on 1 of your Pokemon in play that has Dark in its name (excluding this one).  Dark Link copies that attack except for its Energy cost.  <i>(You must still do anything else required for that attack.)</i>  <i>(No matter what type that Pokemon is, Dark Hypno's type is still Psychic and Dark.) </i> Dark Hypno performs that attack.",P,None,1,47.17,49.99,89.6,54.7,47.95,Holofoil,"[1P] Black Magic (20x) 
<br>Does 20 damage times the number of your opponent's Benched Pokemon.",
84615,Dark Hypno,Dark Hypno,https://tcgplayer-cdn.tcgplayer.com/product/84615_200w.jpg,3,1428,https://cpt.tcgcsv.com/kSH,2024-04-11T17:52:43.23,1,6/109,Holo Rare,Darkness Psychic,70,Stage 1,,"[1] Dark Link  
<br>Flip a coin.  If heads, choose an attack on 1 of your Pokemon in play that has Dark in its name (excluding this one).  Dark Link copies that attack except for its Energy cost.  <i>(You must still do anything else required for that attack.)</i>  <i>(No matter what type that Pokemon is, Dark Hypno's type is still Psychic and Dark.) </i> Dark Hypno performs that attack.",P,None,1,60.0,76.14,99.99,72.29,,Reverse Holofoil,"[1P] Black Magic (20x) 
<br>Does 20 damage times the number of your opponent's Benched Pokemon.",
84623,Dark Magcargo,Dark Magcargo,https://tcgplayer-cdn.tcgplayer.com/product/84623_200w.jpg,3,1428,https://cpt.tcgcsv.com/tSH,2024-04-11T17:52:43.37,1,38/109,Uncommon,Darkness Fire,80,Stage 1,,"[1] Energy Press (10+) 
<br>Does 10 damage plus 10 more damage for each basic Energy card attached to all of your Active Pokemon.",W,None,2,1.65,4.0,9.99,2.6,,Normal,"[2F] Linear Attack 
<br>Choose 1 of your opponent's Pokemon.  This attack does 40 damage to that Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",
84623,Dark Magcargo,Dark Magcargo,https://tcgplayer-cdn.tcgplayer.com/product/84623_200w.jpg,3,1428,https://cpt.tcgcsv.com/tSH,2024-04-11T17:52:43.37,1,38/109,Uncommon,Darkness Fire,80,Stage 1,,"[1] Energy Press (10+) 
<br>Does 10 damage plus 10 more damage for each basic Energy card attached to all of your Active Pokemon.",W,None,2,68.69,83.35,102.89,18.97,,Reverse Holofoil,"[2F] Linear Attack 
<br>Choose 1 of your opponent's Pokemon.  This attack does 40 damage to that Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",
84626,Dark Magneton,Dark Magneton,https://tcgplayer-cdn.tcgplayer.com/product/84626_200w.jpg,3,1428,https://cpt.tcgcsv.com/xSH,2024-04-11T17:52:43.527,1,39/109,Uncommon,Darkness Lightning,70,Stage 1,,"[1L] Magnetic Lines (20) 
<br>If your opponent has at least 2 Pokemon in play, move a basic Energy card from the Defending Pokemon to another of your opponent's Pokemon.",F,None,1,1.25,2.39,9.99,2.49,,Normal,"[2L] Poison Pulse (40) 
<br>The Defending Pokemon is now Poisoned.",
