productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2
83775,Beedrill (Delta Species),Beedrill Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/83775_200w.jpg,3,1429,https://cpt.tcgcsv.com/wwH,2024-04-11T18:12:00.377,1,1/113,Holo Rare,Metal Grass,90,Stage 2,"<b>Poke-POWER</b> Final Sting 
<br>Once during your turn (before your attack), you may Knock Out Beedrill.  If you do, choose 1 of your opponent's Defending Pokemon.  That Pokemon is now Paralyzed and Poisoned.  Put 2 damage counters instead of 1 on that Pokemon between turns.  This power can't be used if Beedrill is affected by a Special Condition.","[1GM] Super Slash (50+)
<br>If the Defending Pokemon is an Evolved Pokemon, this attack does 50 damage plus 30 more damage.",R,None,0,19.0,21.44,39.1,27.08,,Reverse Holofoil,
83794,Beldum (Delta Species),Beldum Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/83794_200w.jpg,3,1429,https://cpt.tcgcsv.com/VwH,2024-04-11T18:12:08.873,1,59/113,Common,Lightning,50,Basic,"<b>Poke-BODY</b> Conductive Body 
<br>As long as Beldum is your Active Pokemon, you pay 1 less to retreat Beldum for each Beldum on your Bench.",[1L] Take Down (30) Beldum does 10 damage to itself.,R,G,1,0.3,0.73,6.98,0.65,,Normal,
83794,Beldum (Delta Species),Beldum Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/83794_200w.jpg,3,1429,https://cpt.tcgcsv.com/VwH,2024-04-11T18:12:08.873,1,59/113,Common,Lightning,50,Basic,"<b>Poke-BODY</b> Conductive Body 
<br>As long as Beldum is your Active Pokemon, you pay 1 less to retreat Beldum for each Beldum on your Bench.",[1L] Take Down (30) Beldum does 10 damage to itself.,R,G,1,8.6,9.65,12.0,9.8,,Reverse Holofoil,
84127,Castform,Castform,https://tcgplayer-cdn.tcgplayer.com/product/84127_200w.jpg,3,1429,https://cpt.tcgcsv.com/zGH,2024-04-11T18:12:14.383,1,34/113,Uncommon,Colorless,60,Basic,"<b>Poke-POWER</b> Temperamental Weather
<br>Once during your turn (before you attack), you may search your deck for Sunny Castform, Rain Castform, or Snow-cloud Castform and switch it with Castform.  <em>(Any cards attached to Castform, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  Shuffle Castform back into your deck.  You can't use more than 1 Temperamental Weather Poke-Power each turn.","[1] Holon Draw 
<br>Draw a card.  If Castform has any Holon Energy cards attached to it, draw 2 more cards.",F,None,1,0.69,1.91,6.97,1.75,,Normal,
84127,Castform,Castform,https://tcgplayer-cdn.tcgplayer.com/product/84127_200w.jpg,3,1429,https://cpt.tcgcsv.com/zGH,2024-04-11T18:12:14.383,1,34/113,Uncommon,Colorless,60,Basic,"<b>Poke-POWER</b> Temperamental Weather
<br>Once during your turn (before you attack), you may search your deck for Sunny Castform, Rain Castform, or Snow-cloud Castform and switch it with Castform.  <em>(Any cards attached to Castform, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  Shuffle Castform back into your deck.  You can't use more than 1 Temperamental Weather Poke-Power each turn.","[1] Holon Draw 
<br>Draw a card.  If Castform has any Holon Energy cards attached to it, draw 2 more cards.",F,None,1,10.75,13.97,25.0,12.33,,Reverse Holofoil,
84490,Crobat (Delta Species),Crobat Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/84490_200w.jpg,3,1429,https://cpt.tcgcsv.com/QPH,2025-01-17T02:46:57.467,1,2/113,Holo Rare,Metal Grass,90,Stage 2,,"[2] Radar Jam (30) 
<br>Your opponent can't play any Trainer cards (except for Supporter cards) from his or her hand during your opponent's next turn.",P,,0,14.62,15.98,19.99,13.72,,Holofoil,"[1GM] Target Attack  
<br>Choose 1 of your opponent's Pokemon.  This attack does 40 damage to that Pokemon.  If that Pokemon already has damage counters on it, this attack does 60 damage instead. <i> (Don't apply Weakness and Resistance for Benched Pokemon.)</i>"
84490,Crobat (Delta Species),Crobat Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/84490_200w.jpg,3,1429,https://cpt.tcgcsv.com/QPH,2025-01-17T02:46:57.467,1,2/113,Holo Rare,Metal Grass,90,Stage 2,,"[2] Radar Jam (30) 
<br>Your opponent can't play any Trainer cards (except for Supporter cards) from his or her hand during your opponent's next turn.",P,,0,14.97,20.96,27.6,22.23,14.98,Reverse Holofoil,"[1GM] Target Attack  
<br>Choose 1 of your opponent's Pokemon.  This attack does 40 damage to that Pokemon.  If that Pokemon already has damage counters on it, this attack does 60 damage instead. <i> (Don't apply Weakness and Resistance for Benched Pokemon.)</i>"
84533,Cubone,Cubone,https://tcgplayer-cdn.tcgplayer.com/product/84533_200w.jpg,3,1429,https://cpt.tcgcsv.com/HQH,2024-04-11T18:13:10.427,1,60/113,Common,Fighting,50,Basic,,[1] Beat (10),G,None,1,0.48,0.81,4.99,1.35,,Normal,"[2] Rage (10+) 
<br>Does 10 damage plus 10 more damage for each damage counter on Cubone."
84533,Cubone,Cubone,https://tcgplayer-cdn.tcgplayer.com/product/84533_200w.jpg,3,1429,https://cpt.tcgcsv.com/HQH,2024-04-11T18:13:10.427,1,60/113,Common,Fighting,50,Basic,,[1] Beat (10),G,None,1,3.97,3.97,3.97,9.73,,Reverse Holofoil,"[2] Rage (10+) 
<br>Does 10 damage plus 10 more damage for each damage counter on Cubone."
84686,Darkness Energy (Special),Darkness Energy Special,https://tcgplayer-cdn.tcgplayer.com/product/84686_200w.jpg,3,1429,https://cpt.tcgcsv.com/LTH,2022-12-01T20:46:08.863,1,103/113,Rare,Special Energy,,,"If the Pokemon Darkness Energy is attached to attacks, the attack does 10 more damage to the Active Pokemon (before applying Weakness and Resistance).  Ignore this effect unless the Attacking Pokemon is Darkness or has Dark in its name.  Darkness Energy provides Darkness Energy.  <em>(Doesn't count as a basic Energy card.)</em>",,,,,0.69,1.0,4.6,1.08,,Normal,
84686,Darkness Energy (Special),Darkness Energy Special,https://tcgplayer-cdn.tcgplayer.com/product/84686_200w.jpg,3,1429,https://cpt.tcgcsv.com/LTH,2022-12-01T20:46:08.863,1,103/113,Rare,Special Energy,,,"If the Pokemon Darkness Energy is attached to attacks, the attack does 10 more damage to the Active Pokemon (before applying Weakness and Resistance).  Ignore this effect unless the Attacking Pokemon is Darkness or has Dark in its name.  Darkness Energy provides Darkness Energy.  <em>(Doesn't count as a basic Energy card.)</em>",,,,,2.93,5.14,7.91,5.02,,Reverse Holofoil,
84832,Ditto,Ditto,https://tcgplayer-cdn.tcgplayer.com/product/84832_200w.jpg,3,1429,https://cpt.tcgcsv.com/GXH,2024-04-11T18:14:03.973,1,35/113,Uncommon,Colorless,60,Basic,"<b>Poke-POWER</b> Duplicate 
<br>Once during your turn (before your attack), you may search your deck for another Ditto and switch it with Ditto.  <em>(Any cards attached to Ditto, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  If you do, put Ditto on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Duplicate Poke-Power each turn.","[1] Energy Link (10) 
<br>Search your discard pile for an Energy card and attach it to Ditto.",F,,1,30.0,34.04,41.91,31.22,,Normal,
84832,Ditto,Ditto,https://tcgplayer-cdn.tcgplayer.com/product/84832_200w.jpg,3,1429,https://cpt.tcgcsv.com/GXH,2024-04-11T18:14:03.973,1,35/113,Uncommon,Colorless,60,Basic,"<b>Poke-POWER</b> Duplicate 
<br>Once during your turn (before your attack), you may search your deck for another Ditto and switch it with Ditto.  <em>(Any cards attached to Ditto, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  If you do, put Ditto on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Duplicate Poke-Power each turn.","[1] Energy Link (10) 
<br>Search your discard pile for an Energy card and attach it to Ditto.",F,,1,50.0,50.0,50.0,54.5,,Reverse Holofoil,
84833,Ditto (Bulbasaur),Ditto Bulbasaur,https://tcgplayer-cdn.tcgplayer.com/product/84833_200w.jpg,3,1429,https://cpt.tcgcsv.com/HXH,2024-04-11T18:16:02.607,1,36/113,Uncommon,Grass,60,Basic,"<b>Poke-POWER</b> Duplicate 
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Ditto and switch it with Ditto. <em> (Any cards attached to Ditto, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) </em> If you do, put Ditto on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Duplicate Poke-Power each turn.","[1G] Toxic 
<br>The Defending Pokemon is now Poisoned.  Put 2 damage counters instead of 1 on the Defending Pokemon between turns.",R,None,1,50.8,61.97,118.99,55.85,61.97,Normal,
84833,Ditto (Bulbasaur),Ditto Bulbasaur,https://tcgplayer-cdn.tcgplayer.com/product/84833_200w.jpg,3,1429,https://cpt.tcgcsv.com/HXH,2024-04-11T18:16:02.607,1,36/113,Uncommon,Grass,60,Basic,"<b>Poke-POWER</b> Duplicate 
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Ditto and switch it with Ditto. <em> (Any cards attached to Ditto, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) </em> If you do, put Ditto on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Duplicate Poke-Power each turn.","[1G] Toxic 
<br>The Defending Pokemon is now Poisoned.  Put 2 damage counters instead of 1 on the Defending Pokemon between turns.",R,None,1,114.01,119.48,124.95,127.73,,Reverse Holofoil,
84834,Ditto - 037/113 (Charmander),Ditto 037 113 Charmander,https://tcgplayer-cdn.tcgplayer.com/product/84834_200w.jpg,3,1429,https://cpt.tcgcsv.com/JXH,2024-04-11T18:14:09.977,1,37/113,Uncommon,Fire,60,Basic,"<b>Poke-POWER</b> Duplicate
<br>Once during your turn (before your attack), you may search your deck for another Ditto and switch it with Ditto.  (Any cards attached to Ditto, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)  If you do, put Ditto on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Duplicate Poke-Power each turn.  (Poke-POWER)","[2] Rage (10+) 
<br>Does 10 damage plus 10 more damage for each damage counter on Ditto.",W,None,1,23.62,25.43,29.99,26.88,,Normal,
84834,Ditto - 037/113 (Charmander),Ditto 037 113 Charmander,https://tcgplayer-cdn.tcgplayer.com/product/84834_200w.jpg,3,1429,https://cpt.tcgcsv.com/JXH,2024-04-11T18:14:09.977,1,37/113,Uncommon,Fire,60,Basic,"<b>Poke-POWER</b> Duplicate
<br>Once during your turn (before your attack), you may search your deck for another Ditto and switch it with Ditto.  (Any cards attached to Ditto, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)  If you do, put Ditto on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Duplicate Poke-Power each turn.  (Poke-POWER)","[2] Rage (10+) 
<br>Does 10 damage plus 10 more damage for each damage counter on Ditto.",W,None,1,78.0,109.99,203.98,61.02,,Reverse Holofoil,
84835,Ditto - 038/113 (Mr. Mime),Ditto 038 113 Mr Mime,https://tcgplayer-cdn.tcgplayer.com/product/84835_200w.jpg,3,1429,https://cpt.tcgcsv.com/KXH,2024-04-11T18:14:53.127,1,38/113,Uncommon,Psychic,60,Basic,"<b>Poke-POWER</b> Duplicate 
<br>Once during your turn (before your attack), you may search your deck for another Ditto and switch it with Ditto.  <em>(Any cards attached to Ditto, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  If you do, put Ditto on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Duplicate Poke-Power each turn.","[1] Copy 
<br>Choose 1 of the Defending Pokemon's attacks.  Copy copies that attack.  This attack does nothing if Ditto doesn't have the Energy necessary to use that attack. <i> (You must still do anything else required for that attack.) </i>Ditto performs that attack.",P,None,1,18.0,20.35,45.99,21.34,,Normal,
84835,Ditto - 038/113 (Mr. Mime),Ditto 038 113 Mr Mime,https://tcgplayer-cdn.tcgplayer.com/product/84835_200w.jpg,3,1429,https://cpt.tcgcsv.com/KXH,2024-04-11T18:14:53.127,1,38/113,Uncommon,Psychic,60,Basic,"<b>Poke-POWER</b> Duplicate 
<br>Once during your turn (before your attack), you may search your deck for another Ditto and switch it with Ditto.  <em>(Any cards attached to Ditto, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  If you do, put Ditto on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Duplicate Poke-Power each turn.","[1] Copy 
<br>Choose 1 of the Defending Pokemon's attacks.  Copy copies that attack.  This attack does nothing if Ditto doesn't have the Energy necessary to use that attack. <i> (You must still do anything else required for that attack.) </i>Ditto performs that attack.",P,None,1,30.0,48.69,50.0,46.16,,Reverse Holofoil,
84836,Ditto - 039/113 (Pikachu),Ditto 039 113 Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/84836_200w.jpg,3,1429,https://cpt.tcgcsv.com/LXH,2024-04-11T18:14:59.697,1,39/113,Uncommon,Lightning,60,Basic,"<b>Poke-POWER</b> Duplicate 
<br>Once during your turn (before your attack), you may search your deck for another Ditto and switch it with Ditto.  <em>(Any cards attached to Ditto, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  If you do, put Ditto on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Duplicate Poke-Power each turn.  (Poke-POWER)",[1L] Thunderbolt (40) Discard all Energy cards attached to Ditto.,F,,1,25.0,46.43,53.99,44.51,,Normal,
84836,Ditto - 039/113 (Pikachu),Ditto 039 113 Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/84836_200w.jpg,3,1429,https://cpt.tcgcsv.com/LXH,2024-04-11T18:14:59.697,1,39/113,Uncommon,Lightning,60,Basic,"<b>Poke-POWER</b> Duplicate 
<br>Once during your turn (before your attack), you may search your deck for another Ditto and switch it with Ditto.  <em>(Any cards attached to Ditto, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  If you do, put Ditto on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Duplicate Poke-Power each turn.  (Poke-POWER)",[1L] Thunderbolt (40) Discard all Energy cards attached to Ditto.,F,,1,49.99,61.51,62.0,87.0,,Reverse Holofoil,
84837,Ditto - 040/113 (Squirtle),Ditto 040 113 Squirtle,https://tcgplayer-cdn.tcgplayer.com/product/84837_200w.jpg,3,1429,https://cpt.tcgcsv.com/MXH,2024-04-11T18:15:39.833,1,40/113,Uncommon,Water,60,Basic,"<b>Poke-POWER</b> Duplicate 
<br>Once during your turn (before your attack), you may search your deck for another Ditto and switch it with Ditto.  <em>(Any cards attached to Ditto, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  If you do, put Ditto on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Duplicate Poke-Power each turn.","[1W] Smash Turn (20) 
<br>After your attack, you may switch Ditto with 1 of your Benched Pokemon.",L,None,1,48.48,50.83,79.41,47.69,,Normal,
84837,Ditto - 040/113 (Squirtle),Ditto 040 113 Squirtle,https://tcgplayer-cdn.tcgplayer.com/product/84837_200w.jpg,3,1429,https://cpt.tcgcsv.com/MXH,2024-04-11T18:15:39.833,1,40/113,Uncommon,Water,60,Basic,"<b>Poke-POWER</b> Duplicate 
<br>Once during your turn (before your attack), you may search your deck for another Ditto and switch it with Ditto.  <em>(Any cards attached to Ditto, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  If you do, put Ditto on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Duplicate Poke-Power each turn.","[1W] Smash Turn (20) 
<br>After your attack, you may switch Ditto with 1 of your Benched Pokemon.",L,None,1,49.45,49.45,49.45,90.0,,Reverse Holofoil,
84838,Ditto - 61/113 (Charmander),Ditto 61 113 Charmander,https://tcgplayer-cdn.tcgplayer.com/product/84838_200w.jpg,3,1429,https://cpt.tcgcsv.com/NXH,2024-04-11T18:15:46.153,1,061/113,Common,Fire,60,Basic,"<b>Poke-POWER</b> Duplicate 
<br>Once during your turn (before your attack), you may search your deck for another Ditto and switch it with Ditto. <em> (Any cards attached to Ditto, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  If you do, put Ditto on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Duplicate Poke-Power each turn.","[1R] Fireworks (30) 
<br>Flip a coin.  If tails, discard a R Energy card attached to Ditto.",W,None,1,12.6,15.48,26.56,18.42,,Normal,
84838,Ditto - 61/113 (Charmander),Ditto 61 113 Charmander,https://tcgplayer-cdn.tcgplayer.com/product/84838_200w.jpg,3,1429,https://cpt.tcgcsv.com/NXH,2024-04-11T18:15:46.153,1,061/113,Common,Fire,60,Basic,"<b>Poke-POWER</b> Duplicate 
<br>Once during your turn (before your attack), you may search your deck for another Ditto and switch it with Ditto. <em> (Any cards attached to Ditto, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  If you do, put Ditto on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Duplicate Poke-Power each turn.","[1R] Fireworks (30) 
<br>Flip a coin.  If tails, discard a R Energy card attached to Ditto.",W,None,1,44.0,104.5,165.0,118.23,,Reverse Holofoil,
84839,Ditto (Geodude),Ditto Geodude,https://tcgplayer-cdn.tcgplayer.com/product/84839_200w.jpg,3,1429,https://cpt.tcgcsv.com/PXH,2024-04-11T18:16:06.793,1,62/113,Common,Fighting,60,Basic,"<b>Poke-POWER</b> Duplicate 
<br>Once during your turn (before your attack), you may search your deck for another Ditto and switch it with Ditto. <em> (Any cards attached to Ditto, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  If you do, put Ditto on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Duplicate Poke-Power each turn.","[1L] Linear Attack 
<br>Choose 1 of your opponent's Pokemon.  This attack does 20 damage to that Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon).",W,None,1,5.99,13.5,19.99,9.12,,Normal,
84840,Ditto - 63/113 (Pikachu),Ditto 63 113 Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/84840_200w.jpg,3,1429,https://cpt.tcgcsv.com/QXH,2024-04-11T18:15:52.143,1,063/113,Common,Lightning,60,Basic,"<b>Poke-POWER</b> Duplicate 
<br>Once during your turn (before your attack), you may search your deck for another Ditto and switch it with Ditto. <em> (Any cards attached to Ditto, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) </em>If you do, put Ditto on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Duplicate Poke-Power each turn.","[1L] Thundershock (20) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",F,None,1,25.9,35.99,99.99,27.72,,Normal,
84840,Ditto - 63/113 (Pikachu),Ditto 63 113 Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/84840_200w.jpg,3,1429,https://cpt.tcgcsv.com/QXH,2024-04-11T18:15:52.143,1,063/113,Common,Lightning,60,Basic,"<b>Poke-POWER</b> Duplicate 
<br>Once during your turn (before your attack), you may search your deck for another Ditto and switch it with Ditto. <em> (Any cards attached to Ditto, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) </em>If you do, put Ditto on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Duplicate Poke-Power each turn.","[1L] Thundershock (20) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",F,None,1,275.0,275.0,275.0,108.12,,Reverse Holofoil,
84841,Ditto - 64/113 (Squirtle),Ditto 64 113 Squirtle,https://tcgplayer-cdn.tcgplayer.com/product/84841_200w.jpg,3,1429,https://cpt.tcgcsv.com/RXH,2024-04-11T18:15:56.91,1,064/113,Common,Water,60,Basic,"<b>Poke-POWER</b> Duplicate
<br>Once during your turn (before your attack), you may search your deck for another Ditto and switch it with Ditto. <em> (Any cards attached to Ditto, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  If you do, put Ditto on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Duplicate Poke-Power each turn.","[1W] Spiral Drain (20) 
<br>Remove 3 damage counters from Ditto <i>(all if there are less than 3).</i>",L,None,1,16.78,20.0,31.8,22.06,,Normal,
84841,Ditto - 64/113 (Squirtle),Ditto 64 113 Squirtle,https://tcgplayer-cdn.tcgplayer.com/product/84841_200w.jpg,3,1429,https://cpt.tcgcsv.com/RXH,2024-04-11T18:15:56.91,1,064/113,Common,Water,60,Basic,"<b>Poke-POWER</b> Duplicate
<br>Once during your turn (before your attack), you may search your deck for another Ditto and switch it with Ditto. <em> (Any cards attached to Ditto, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  If you do, put Ditto on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Duplicate Poke-Power each turn.","[1W] Spiral Drain (20) 
<br>Remove 3 damage counters from Ditto <i>(all if there are less than 3).</i>",L,None,1,71.28,93.41,181.0,65.23,,Reverse Holofoil,
84905,Dragonair - 41/113 (Delta Species),Dragonair 41 113 Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/84905_200w.jpg,3,1429,https://cpt.tcgcsv.com/7-H,2024-04-11T18:16:11.133,1,041/113,Uncommon,Lightning,70,Stage 1,,"[2] Slam (20x) 
<br>Flip 2 coins.  This attack does 20 damage times the number of heads.",C,FG,1,2.12,3.76,12.0,3.22,7.97,Normal,[2L] Dragon Rage (40)
84905,Dragonair - 41/113 (Delta Species),Dragonair 41 113 Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/84905_200w.jpg,3,1429,https://cpt.tcgcsv.com/7-H,2024-04-11T18:16:11.133,1,041/113,Uncommon,Lightning,70,Stage 1,,"[2] Slam (20x) 
<br>Flip 2 coins.  This attack does 20 damage times the number of heads.",C,FG,1,44.99,45.95,56.3,33.05,,Reverse Holofoil,[2L] Dragon Rage (40)
84906,Dragonair - 42/113 (Delta Species),Dragonair 42 113 Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/84906_200w.jpg,3,1429,https://cpt.tcgcsv.com/8-H,2024-04-11T18:16:16.143,1,042/113,Uncommon,Lightning,70,Stage 1,,"[1L] Twister (20) 
<br>Flip 2 coins.  If both are tails, this attack does nothing.  For each heads, discard an Energy attached to the Defending Pokemon.",C,FG,2,3.05,4.0,5.5,4.73,,Normal,
84906,Dragonair - 42/113 (Delta Species),Dragonair 42 113 Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/84906_200w.jpg,3,1429,https://cpt.tcgcsv.com/8-H,2024-04-11T18:16:16.143,1,042/113,Uncommon,Lightning,70,Stage 1,,"[1L] Twister (20) 
<br>Flip 2 coins.  If both are tails, this attack does nothing.  For each heads, discard an Energy attached to the Defending Pokemon.",C,FG,2,14.99,50.0,50.66,25.64,,Reverse Holofoil,
