productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText
85968,Grumpig,Grumpig,https://tcgplayer-cdn.tcgplayer.com/product/85968_200w.jpg,3,1542,https://cpt.tcgcsv.com/npJ,2024-05-03T19:37:58.89,1,3/12,Common,Psychic,70,Stage 1,"[1] Snap Tail
<br>Choose 1 of your opponent's Pokemon.  This attack does 10 damage to that Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",[1P] Psypunch (40),P,None,1,0.15,0.33,4.54,0.31,,Normal,
86763,Lightning Energy (Plusle),Lightning Energy Plusle,https://tcgplayer-cdn.tcgplayer.com/product/86763_200w.jpg,3,1542,https://cpt.tcgcsv.com/hKJ,2022-12-01T21:14:14.81,1,11/12,Common,Basic Lightning Energy,,,,,,,,0.15,0.45,1.56,0.75,,Normal,
86764,Lightning Energy (Minun),Lightning Energy Minun,https://tcgplayer-cdn.tcgplayer.com/product/86764_200w.jpg,3,1542,https://cpt.tcgcsv.com/jKJ,2022-12-01T21:14:20.623,1,12/12,Common,Basic Lightning Energy,,,,,,,,0.1,0.31,1.41,0.34,,Normal,
87200,Mareep,Mareep,https://tcgplayer-cdn.tcgplayer.com/product/87200_200w.jpg,3,1542,https://cpt.tcgcsv.com/0VJ,2024-05-03T19:42:06.993,1,5/12,Common,Lightning,50,Basic,"[1] Minor Errand-Running 
<br>Search your deck for a basic Energy card, show it to your opponent, and put it into your hand.  Shuffle your deck afterward.","[1L] Quick Attack (10+) 
<br>Flip a coin.  If heads, this attack does 10 damage plus 10 more damage.",F,None,1,0.15,0.39,1.69,0.75,,Normal,
87319,Meowth,Meowth,https://tcgplayer-cdn.tcgplayer.com/product/87319_200w.jpg,3,1542,https://cpt.tcgcsv.com/pXJ,2024-05-03T19:42:39.943,1,4/12,Common,Colorless,50,Basic,"[1] Collect
<br>Draw a card.",[2] Cat Kick (20),F,None,1,0.18,0.5,3.49,0.5,,Normal,
87376,Metang,Metang,https://tcgplayer-cdn.tcgplayer.com/product/87376_200w.jpg,3,1542,https://cpt.tcgcsv.com/xZJ,2024-05-03T19:41:56.283,1,5/12,Common,Psychic,80,Stage 1,"[1P] Psychic Boom (10+) 
<br>Does 10 damage plus 10 more damage for each Energy attached to the Defending Pokemon.","[2P] Quick Blow (40+) 
<br>Flip a coin.  If heads, this attack does 40 damage plus 20 more damage.",P,None,2,0.2,0.31,1.54,0.44,,Normal,
87486,Minun,Minun,https://tcgplayer-cdn.tcgplayer.com/product/87486_200w.jpg,3,1542,https://cpt.tcgcsv.com/L_J,2024-05-03T19:41:22.29,1,6/12,Common,Lightning,60,Basic,"[1] Drawup Power 
<br>Search your deck for an Energy card, show it to your opponent, and put it into your hand.  Shuffle your deck afterward.","[1L] Front Spark (20) 
<br>Does 10 damage to 1 of your opponent's Benched Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",L,M,1,1.96,3.25,5.84,5.1,,Holofoil,
88166,Plusle,Plusle,https://tcgplayer-cdn.tcgplayer.com/product/88166_200w.jpg,3,1542,https://cpt.tcgcsv.com/lhK,2024-05-03T19:41:06.347,1,6/12,Common,Lightning,60,Basic,"[1] Pickup Power 
<br>Search your discard pile for an Energy card, show it to your opponent, and put it into your hand.","[1L] Rear Spark (10) 
<br>Does 20 damage to 1 of your opponent's Benched Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",F,M,1,1.5,2.99,4.99,5.27,,Holofoil,
88339,Potion (Plusle),Potion Plusle,https://tcgplayer-cdn.tcgplayer.com/product/88339_200w.jpg,3,1542,https://cpt.tcgcsv.com/PlK,2024-05-03T19:38:31.35,1,9/12,Common,Item,,,,,,,,0.18,0.23,1.49,0.22,,Normal,"<em>Remove 2 damage counters from 1 of your Pokemon (remove 1 damage counter if that Pokemon has only 1).
<br>
<br><b>(Old card text, reference latest printing)"
88340,Potion (Minun),Potion Minun,https://tcgplayer-cdn.tcgplayer.com/product/88340_200w.jpg,3,1542,https://cpt.tcgcsv.com/QlK,2022-12-01T21:13:46.73,1,10/12,Common,Item,,,,,,,,0.03,0.2,1.38,0.13,,Normal,"<em>Remove 2 damage counters from 1 of your Pokemon (remove 1 damage counter if that Pokemon has only 1).
<br>
<br><b>(Old card text, reference latest Printing)"
88385,Professor Cozmo's Discovery,Professor Cozmos Discovery,https://tcgplayer-cdn.tcgplayer.com/product/88385_200w.jpg,3,1542,https://cpt.tcgcsv.com/KmK,2022-12-01T21:14:00.123,1,10/12,Common,Supporter,,,,,,,,0.15,0.49,1.68,0.55,,Normal,"You can play only one supporter card each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card.
<br>
<br>Flip a coin.  If heads, draw the bottom 3 cards of your deck.  If tails, draw the top 2 cards of your deck."
88420,Psychic Energy,Psychic Energy,https://tcgplayer-cdn.tcgplayer.com/product/88420_200w.jpg,3,1542,https://cpt.tcgcsv.com/qnK,2022-12-01T21:14:25.907,1,12/12,Common,Basic Psychic Energy,,,,,,,,0.1,0.34,2.0,0.35,,Normal,
89475,Spoink,Spoink,https://tcgplayer-cdn.tcgplayer.com/product/89475_200w.jpg,3,1542,https://cpt.tcgcsv.com/wPK,2024-05-03T19:40:11.793,1,7/12,Common,Psychic,50,Basic,"[P] Knock Away (10+) 
<br>Flip a coin.  If heads, this attack does 10 damage plus 10 more damage.",,P,None,1,0.07,0.25,1.5,0.2,,Normal,
90439,Vulpix,Vulpix,https://tcgplayer-cdn.tcgplayer.com/product/90439_200w.jpg,3,1542,https://cpt.tcgcsv.com/PbL,2024-05-03T19:40:02.373,1,7/12,Common,Fire,50,Basic,[1] Bite (10),"[1R] Firebreathing (20+) 
<br>Flip a coin.  If heads, this attack does 20 damage plus 10 more damage.",W,None,1,0.1,0.46,1.76,0.51,,Normal,
98951,EX Trainer Kit 2 [Plusle & Minun],EX Trainer Kit 2 Plusle and Minun,https://tcgplayer-cdn.tcgplayer.com/product/98951_200w.jpg,3,1542,https://cpt.tcgcsv.com/2CP,2021-07-02T19:44:23.407,1,,,,,,,,,,,,,,,,,
