productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText
45125,Victreebel (14),Victreebel 14,https://tcgplayer-cdn.tcgplayer.com/product/45125_200w.jpg,3,635,https://cpt.tcgcsv.com/w3n,2023-07-19T15:30:36.55,1,14/64,Holo Rare,Grass,80,Stage 2,"[G] Lure
<br>If your opponent has any Benched Pokémon, choose 1 of them and switch it with his or her Active Pokémon.","[GG] Acid (20)
<br>Flip a coin. If heads, the Defending Pokémon can't retreat during your opponent's next turn.",R,,2,34.53,44.99,81.98,75.4,,1st Edition Holofoil,
45125,Victreebel (14),Victreebel 14,https://tcgplayer-cdn.tcgplayer.com/product/45125_200w.jpg,3,635,https://cpt.tcgcsv.com/w3n,2023-07-19T15:30:36.55,1,14/64,Holo Rare,Grass,80,Stage 2,"[G] Lure
<br>If your opponent has any Benched Pokémon, choose 1 of them and switch it with his or her Active Pokémon.","[GG] Acid (20)
<br>Flip a coin. If heads, the Defending Pokémon can't retreat during your opponent's next turn.",R,,2,15.1,23.5,44.98,31.13,31.95,Unlimited Holofoil,
45126,Vileplume (15),Vileplume 15,https://tcgplayer-cdn.tcgplayer.com/product/45126_200w.jpg,3,635,https://cpt.tcgcsv.com/x3n,2024-12-28T02:27:31.617,1,15/64,Holo Rare,Grass,80,Stage 2,"[GGG] Petal Dance (40x)
<br>Flip 3 coins. This attack does 40 damage times the number of heads. Vileplume is now Confused <em>(after doing damage)</em>.",,R,,2,39.69,49.99,109.99,88.86,,1st Edition Holofoil,"<strong>Pokémon Power: Heal</strong> Once during your turn <em>(before your attack)</em>, you may flip a coin. If heads, remove 1 damage counter from 1 of your Pokémon. This power can't be used if Vileplume is Asleep, Confused, or Paralyzed."
45126,Vileplume (15),Vileplume 15,https://tcgplayer-cdn.tcgplayer.com/product/45126_200w.jpg,3,635,https://cpt.tcgcsv.com/x3n,2024-12-28T02:27:31.617,1,15/64,Holo Rare,Grass,80,Stage 2,"[GGG] Petal Dance (40x)
<br>Flip 3 coins. This attack does 40 damage times the number of heads. Vileplume is now Confused <em>(after doing damage)</em>.",,R,,2,13.0,19.08,83.25,25.24,,Unlimited Holofoil,"<strong>Pokémon Power: Heal</strong> Once during your turn <em>(before your attack)</em>, you may flip a coin. If heads, remove 1 damage counter from 1 of your Pokémon. This power can't be used if Vileplume is Asleep, Confused, or Paralyzed."
45127,Wigglytuff (16),Wigglytuff 16,https://tcgplayer-cdn.tcgplayer.com/product/45127_200w.jpg,3,635,https://cpt.tcgcsv.com/z3n,2025-03-14T14:43:02.387,1,16/64,Holo Rare,Colorless,80,Stage 1,"[1] Lullaby
<br>The Defending Pokémon is now Asleep.","[3] Do the Wave (10+)
<br>Does 10 damage plus 10 more damage for each of your Benched Pokémon.",F,P-30,2,21.38,50.72,59.99,82.99,,1st Edition Holofoil,
45127,Wigglytuff (16),Wigglytuff 16,https://tcgplayer-cdn.tcgplayer.com/product/45127_200w.jpg,3,635,https://cpt.tcgcsv.com/z3n,2025-03-14T14:43:02.387,1,16/64,Holo Rare,Colorless,80,Stage 1,"[1] Lullaby
<br>The Defending Pokémon is now Asleep.","[3] Do the Wave (10+)
<br>Does 10 damage plus 10 more damage for each of your Benched Pokémon.",F,P-30,2,10.01,26.66,507.87,30.67,,Unlimited Holofoil,
45128,Electrode (2),Electrode 2,https://tcgplayer-cdn.tcgplayer.com/product/45128_200w.jpg,3,635,https://cpt.tcgcsv.com/B3n,2023-09-01T08:16:37.04,1,02/64,Holo Rare,Lightning,90,Stage 1,[2] Tackle (20),"[LLL] Chain Lightning (20)
<br>If the Defending Pokémon isn't Colorless, this attack does 10 damage to each Benched Pokémon of the same type as the Defending Pokémon <em>(including your own)</em>.",F,,1,29.0,51.65,118.29,51.65,,1st Edition Holofoil,
45128,Electrode (2),Electrode 2,https://tcgplayer-cdn.tcgplayer.com/product/45128_200w.jpg,3,635,https://cpt.tcgcsv.com/B3n,2023-09-01T08:16:37.04,1,02/64,Holo Rare,Lightning,90,Stage 1,[2] Tackle (20),"[LLL] Chain Lightning (20)
<br>If the Defending Pokémon isn't Colorless, this attack does 10 damage to each Benched Pokémon of the same type as the Defending Pokémon <em>(including your own)</em>.",F,,1,12.0,19.49,41.99,23.64,,Unlimited Holofoil,
45129,Flareon (3),Flareon 3,https://tcgplayer-cdn.tcgplayer.com/product/45129_200w.jpg,3,635,https://cpt.tcgcsv.com/C3n,2025-04-16T16:57:03.733,1,03/64,Holo Rare,Fire,70,Stage 1,"[2] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage.","[2RR] Flamethrower (60)
<br>Discard 1 Fire Energy card attached to Flareon in order to use this attack.",W,,1,99.0,174.5,388.88,104.78,105.98,1st Edition Holofoil,
45129,Flareon (3),Flareon 3,https://tcgplayer-cdn.tcgplayer.com/product/45129_200w.jpg,3,635,https://cpt.tcgcsv.com/C3n,2025-04-16T16:57:03.733,1,03/64,Holo Rare,Fire,70,Stage 1,"[2] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage.","[2RR] Flamethrower (60)
<br>Discard 1 Fire Energy card attached to Flareon in order to use this attack.",W,,1,40.6,63.86,111.99,69.69,,Unlimited Holofoil,
45130,Jolteon (4),Jolteon 4,https://tcgplayer-cdn.tcgplayer.com/product/45130_200w.jpg,3,635,https://cpt.tcgcsv.com/D3n,2024-06-14T18:45:05.67,1,04/64,Holo Rare,Lightning,70,Stage 1,"[2] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage.","[1LL] Pin Missile (20x)
<br>Flip 4 coins. This attack does 20 damage times the number of heads.",F,,1,109.95,168.9,299.99,174.26,134.99,1st Edition Holofoil,
45130,Jolteon (4),Jolteon 4,https://tcgplayer-cdn.tcgplayer.com/product/45130_200w.jpg,3,635,https://cpt.tcgcsv.com/D3n,2024-06-14T18:45:05.67,1,04/64,Holo Rare,Lightning,70,Stage 1,"[2] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage.","[1LL] Pin Missile (20x)
<br>Flip 4 coins. This attack does 20 damage times the number of heads.",F,,1,38.0,56.72,119.93,77.84,55.64,Unlimited Holofoil,
45131,Kangaskhan (5),Kangaskhan 5,https://tcgplayer-cdn.tcgplayer.com/product/45131_200w.jpg,3,635,https://cpt.tcgcsv.com/F3n,2024-10-08T10:18:51.507,1,05/64,Holo Rare,Colorless,90,Basic,"[1] Fetch
<br>Draw a card.","[4] Comet Punch (20x)
<br>Flip 4 coins. This attack does 20 damage times the number of heads.",F,P-30,3,45.69,69.48,114.08,76.51,,1st Edition Holofoil,
45131,Kangaskhan (5),Kangaskhan 5,https://tcgplayer-cdn.tcgplayer.com/product/45131_200w.jpg,3,635,https://cpt.tcgcsv.com/F3n,2024-10-08T10:18:51.507,1,05/64,Holo Rare,Colorless,90,Basic,"[1] Fetch
<br>Draw a card.","[4] Comet Punch (20x)
<br>Flip 4 coins. This attack does 20 damage times the number of heads.",F,P-30,3,4.25,10.58,40.0,11.54,,Unlimited Holofoil,
45132,Mr. Mime (6),Mr Mime 6,https://tcgplayer-cdn.tcgplayer.com/product/45132_200w.jpg,3,635,https://cpt.tcgcsv.com/G3n,2025-04-28T05:03:24.51,1,06/64,Holo Rare,Psychic,40,Basic,"[1P] Meditate (10+)
<br>Does 10 damage plus 10 more damage for each damage counter on the Defending Pokémon.",,P,,,37.68,73.0,114.99,90.75,55.0,1st Edition Holofoil,"<strong>Pokémon Power: Invisible Wall</strong> Whenever an attack <em>(including your own)</em> does 30 or more damage to Mr. Mime <em>(after applying Weakness and Resistance)</em>, prevent that damage. <em>(Any other effects of attacks still happen.)</em> This power can't be used if Mr. Mime is Asleep, Confused, or Paralyzed."
45132,Mr. Mime (6),Mr Mime 6,https://tcgplayer-cdn.tcgplayer.com/product/45132_200w.jpg,3,635,https://cpt.tcgcsv.com/G3n,2025-04-28T05:03:24.51,1,06/64,Holo Rare,Psychic,40,Basic,"[1P] Meditate (10+)
<br>Does 10 damage plus 10 more damage for each damage counter on the Defending Pokémon.",,P,,,16.0,25.99,87.0,30.52,,Unlimited Holofoil,"<strong>Pokémon Power: Invisible Wall</strong> Whenever an attack <em>(including your own)</em> does 30 or more damage to Mr. Mime <em>(after applying Weakness and Resistance)</em>, prevent that damage. <em>(Any other effects of attacks still happen.)</em> This power can't be used if Mr. Mime is Asleep, Confused, or Paralyzed."
45133,Nidoqueen (7),Nidoqueen 7,https://tcgplayer-cdn.tcgplayer.com/product/45133_200w.jpg,3,635,https://cpt.tcgcsv.com/H3n,2023-02-15T05:37:12.827,1,07/64,Holo Rare,Grass,90,Stage 2,"[1G] Boyfriends (20+)
<br>Does 20 damage plus 20 more damage for each Nidoking you have in play.",[2GG] Mega Punch (50),P,,3,41.79,79.52,150.0,91.13,,1st Edition Holofoil,
45133,Nidoqueen (7),Nidoqueen 7,https://tcgplayer-cdn.tcgplayer.com/product/45133_200w.jpg,3,635,https://cpt.tcgcsv.com/H3n,2023-02-15T05:37:12.827,1,07/64,Holo Rare,Grass,90,Stage 2,"[1G] Boyfriends (20+)
<br>Does 20 damage plus 20 more damage for each Nidoking you have in play.",[2GG] Mega Punch (50),P,,3,14.51,22.22,52.94,25.05,,Unlimited Holofoil,
45134,Pidgeot (8),Pidgeot 8,https://tcgplayer-cdn.tcgplayer.com/product/45134_200w.jpg,3,635,https://cpt.tcgcsv.com/J3n,2024-01-18T11:45:15.39,1,08/64,Holo Rare,Colorless,80,Stage 2,[2] Wing Attack (20),"[3] Hurricane (30)
<br>Unless this attack Knocks Out the Defending Pokémon, return the Defending Pokémon and all cards attached to it to your opponent's hand.",L,F-30,,73.71,129.99,217.51,125.08,,1st Edition Holofoil,
45134,Pidgeot (8),Pidgeot 8,https://tcgplayer-cdn.tcgplayer.com/product/45134_200w.jpg,3,635,https://cpt.tcgcsv.com/J3n,2024-01-18T11:45:15.39,1,08/64,Holo Rare,Colorless,80,Stage 2,[2] Wing Attack (20),"[3] Hurricane (30)
<br>Unless this attack Knocks Out the Defending Pokémon, return the Defending Pokémon and all cards attached to it to your opponent's hand.",L,F-30,,18.0,26.43,49.99,31.21,13.95,Unlimited Holofoil,
45135,Pinsir (9),Pinsir 9,https://tcgplayer-cdn.tcgplayer.com/product/45135_200w.jpg,3,635,https://cpt.tcgcsv.com/K3n,2024-03-05T19:47:29.517,1,09/64,Holo Rare,Grass,60,Basic,"[GG] Irongrip (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",[2GG] Guillotine (50),R,,1,39.99,59.02,119.99,65.66,,1st Edition Holofoil,
45135,Pinsir (9),Pinsir 9,https://tcgplayer-cdn.tcgplayer.com/product/45135_200w.jpg,3,635,https://cpt.tcgcsv.com/K3n,2024-03-05T19:47:29.517,1,09/64,Holo Rare,Grass,60,Basic,"[GG] Irongrip (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",[2GG] Guillotine (50),R,,1,16.5,24.58,45.0,27.45,,Unlimited Holofoil,
45136,Butterfree,Butterfree,https://tcgplayer-cdn.tcgplayer.com/product/45136_200w.jpg,3,635,https://cpt.tcgcsv.com/L3n,2024-07-26T19:32:44.173,1,33/64,Uncommon,Grass,70,Stage 2,"[2] Whirlwind (20)
<br>If your opponent has any Benched Pokémon, he or she chooses 1 of them and switches it with the Defending Pokémon. <em>(Do the damage before switching Pokémon.)</em>","[GGGG] Mega Drain (40)
<br>Remove a number of damage counters from Butterfree equal to half the damage done to the Defending Pokémon <em>(after applying Weakness and Resistance)</em> (rounded up to the nearest 10).",R,F-30,,2.98,4.99,18.6,5.96,,1st Edition,
45136,Butterfree,Butterfree,https://tcgplayer-cdn.tcgplayer.com/product/45136_200w.jpg,3,635,https://cpt.tcgcsv.com/L3n,2024-07-26T19:32:44.173,1,33/64,Uncommon,Grass,70,Stage 2,"[2] Whirlwind (20)
<br>If your opponent has any Benched Pokémon, he or she chooses 1 of them and switches it with the Defending Pokémon. <em>(Do the damage before switching Pokémon.)</em>","[GGGG] Mega Drain (40)
<br>Remove a number of damage counters from Butterfree equal to half the damage done to the Defending Pokémon <em>(after applying Weakness and Resistance)</em> (rounded up to the nearest 10).",R,F-30,,0.07,0.9,30.0,0.98,,Unlimited,
45137,Dodrio,Dodrio,https://tcgplayer-cdn.tcgplayer.com/product/45137_200w.jpg,3,635,https://cpt.tcgcsv.com/M3n,2025-03-17T19:50:01.493,1,34/64,Uncommon,Colorless,70,Stage 1,"[3] Rage (10+)
<br>Does 10 damage plus 10 more damage for each damage counter on Dodrio.",,L,F-30,,1.0,2.22,8.91,2.15,,1st Edition,"<strong>Pokémon Power: Retreat Aid</strong> As long as Dodrio is Benched, pay 1 Colorless less to retreat your Active Pokémon."
45137,Dodrio,Dodrio,https://tcgplayer-cdn.tcgplayer.com/product/45137_200w.jpg,3,635,https://cpt.tcgcsv.com/M3n,2025-03-17T19:50:01.493,1,34/64,Uncommon,Colorless,70,Stage 1,"[3] Rage (10+)
<br>Does 10 damage plus 10 more damage for each damage counter on Dodrio.",,L,F-30,,0.35,0.75,2.49,0.9,,Unlimited,"<strong>Pokémon Power: Retreat Aid</strong> As long as Dodrio is Benched, pay 1 Colorless less to retreat your Active Pokémon."
45138,Exeggutor,Exeggutor,https://tcgplayer-cdn.tcgplayer.com/product/45138_200w.jpg,3,635,https://cpt.tcgcsv.com/N3n,2025-05-09T09:39:44.613,1,35/64,Uncommon,Grass,80,Stage 1,"[P] Teleport
<br>Switch Exeggutor with 1 of your Benched Pokémon.","[1] Big Eggsplosion (20x)
<br>Flip a number of coins equal to the number of Energy attached to Exeggutor. This attack does 20 damage times the number of heads.",R,,3,1.39,2.5,4.1,3.14,,1st Edition,
45138,Exeggutor,Exeggutor,https://tcgplayer-cdn.tcgplayer.com/product/45138_200w.jpg,3,635,https://cpt.tcgcsv.com/N3n,2025-05-09T09:39:44.613,1,35/64,Uncommon,Grass,80,Stage 1,"[P] Teleport
<br>Switch Exeggutor with 1 of your Benched Pokémon.","[1] Big Eggsplosion (20x)
<br>Flip a number of coins equal to the number of Energy attached to Exeggutor. This attack does 20 damage times the number of heads.",R,,3,0.22,0.77,70.0,0.92,1.24,Unlimited,
45139,Fearow,Fearow,https://tcgplayer-cdn.tcgplayer.com/product/45139_200w.jpg,3,635,https://cpt.tcgcsv.com/P3n,2024-07-26T19:32:44.237,1,36/64,Uncommon,Colorless,70,Stage 1,"[3] Agility (20)
<br> Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Fearow.",[4] Drill Peck (40),L,F-30,,0.97,1.69,8.46,2.02,,1st Edition,
45139,Fearow,Fearow,https://tcgplayer-cdn.tcgplayer.com/product/45139_200w.jpg,3,635,https://cpt.tcgcsv.com/P3n,2024-07-26T19:32:44.237,1,36/64,Uncommon,Colorless,70,Stage 1,"[3] Agility (20)
<br> Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Fearow.",[4] Drill Peck (40),L,F-30,,0.18,0.65,2.98,0.8,0.25,Unlimited,
45140,Gloom,Gloom,https://tcgplayer-cdn.tcgplayer.com/product/45140_200w.jpg,3,635,https://cpt.tcgcsv.com/Q3n,2025-04-02T03:54:48.883,1,37/64,Uncommon,Grass,60,Stage 1,"[G] Poisonpowder
<br>The Defending Pokémon is now Poisoned.","[GG] Foul Oder (20)
<br>Both the Defending Pokémon and Gloom are now Confused <em>(after doing damage)</em>.",R,,1,0.88,1.92,18.54,2.39,,1st Edition,
45140,Gloom,Gloom,https://tcgplayer-cdn.tcgplayer.com/product/45140_200w.jpg,3,635,https://cpt.tcgcsv.com/Q3n,2025-04-02T03:54:48.883,1,37/64,Uncommon,Grass,60,Stage 1,"[G] Poisonpowder
<br>The Defending Pokémon is now Poisoned.","[GG] Foul Oder (20)
<br>Both the Defending Pokémon and Gloom are now Confused <em>(after doing damage)</em>.",R,,1,0.22,0.51,25.0,0.57,0.29,Unlimited,
45141,Lickitung,Lickitung,https://tcgplayer-cdn.tcgplayer.com/product/45141_200w.jpg,3,635,https://cpt.tcgcsv.com/R3n,2024-09-06T16:35:03.143,1,38/64,Uncommon,Colorless,90,Basic,"[1] Tongue Wrap (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.","[2] Supersonic
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",F,P-30,3,1.04,1.99,3.5,2.33,,1st Edition,
45141,Lickitung,Lickitung,https://tcgplayer-cdn.tcgplayer.com/product/45141_200w.jpg,3,635,https://cpt.tcgcsv.com/R3n,2024-09-06T16:35:03.143,1,38/64,Uncommon,Colorless,90,Basic,"[1] Tongue Wrap (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.","[2] Supersonic
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",F,P-30,3,0.09,0.79,3.0,1.21,2.49,Unlimited,
45142,Marowak,Marowak,https://tcgplayer-cdn.tcgplayer.com/product/45142_200w.jpg,3,635,https://cpt.tcgcsv.com/S3n,2023-10-28T16:18:20.533,1,39/64,Uncommon,Fighting,60,Stage 1,"[FF] Bonemerang (30x)
<br>Flip 2 coins. This attack does 30 damage times the number of heads.","[1FF] Call for Friend
<br>Search your deck for a Fighting Basic Pokémon and put it onto your Bench. Shuffle your deck afterward. <em>(You can't use this attack if your Bench is full.)</em>",G,L-30,1,1.23,3.0,41.95,3.44,1.97,1st Edition,
45142,Marowak,Marowak,https://tcgplayer-cdn.tcgplayer.com/product/45142_200w.jpg,3,635,https://cpt.tcgcsv.com/S3n,2023-10-28T16:18:20.533,1,39/64,Uncommon,Fighting,60,Stage 1,"[FF] Bonemerang (30x)
<br>Flip 2 coins. This attack does 30 damage times the number of heads.","[1FF] Call for Friend
<br>Search your deck for a Fighting Basic Pokémon and put it onto your Bench. Shuffle your deck afterward. <em>(You can't use this attack if your Bench is full.)</em>",G,L-30,1,0.3,0.79,199087.47,1.04,0.47,Unlimited,
45143,Nidorina,Nidorina,https://tcgplayer-cdn.tcgplayer.com/product/45143_200w.jpg,3,635,https://cpt.tcgcsv.com/T3n,2023-09-03T05:32:57.853,1,40/64,Uncommon,Grass,70,Stage 1,"[G] Supersonic
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.","[2G] Double Kick (30x)
<br>Flip 2 coins. This attack does 30 damage times the number of heads.",P,,1,0.88,1.9,26.03,2.1,,1st Edition,
45143,Nidorina,Nidorina,https://tcgplayer-cdn.tcgplayer.com/product/45143_200w.jpg,3,635,https://cpt.tcgcsv.com/T3n,2023-09-03T05:32:57.853,1,40/64,Uncommon,Grass,70,Stage 1,"[G] Supersonic
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.","[2G] Double Kick (30x)
<br>Flip 2 coins. This attack does 30 damage times the number of heads.",P,,1,0.15,0.44,3.2,0.5,0.3,Unlimited,
45144,Parasect,Parasect,https://tcgplayer-cdn.tcgplayer.com/product/45144_200w.jpg,3,635,https://cpt.tcgcsv.com/V3n,2025-03-21T19:40:42.463,1,41/64,Uncommon,Grass,60,Stage 1,"[GG] Spore
<br>The Defending Pokémon is now Asleep.",[3] Slash (30),R,,,0.79,1.52,9.27,1.55,,1st Edition,
45144,Parasect,Parasect,https://tcgplayer-cdn.tcgplayer.com/product/45144_200w.jpg,3,635,https://cpt.tcgcsv.com/V3n,2025-03-21T19:40:42.463,1,41/64,Uncommon,Grass,60,Stage 1,"[GG] Spore
<br>The Defending Pokémon is now Asleep.",[3] Slash (30),R,,,0.2,0.54,204072.61,0.57,0.72,Unlimited,
45145,Persian,Persian,https://tcgplayer-cdn.tcgplayer.com/product/45145_200w.jpg,3,635,https://cpt.tcgcsv.com/W3n,2023-07-20T17:03:53.077,1,42/64,Uncommon,Colorless,70,Stage 1,[2] Scratch (20),"[3] Pounce (30)
<br>If the Defending Pokémon attacks Persian during your opponent's next turn, any damage done by the attack is reduced by 10 <em>(after applying Weakness and Resistance)</em>. <em>(Benching either Pokemon ends this effect.)</em>",F,P-30,,1.24,2.01,13.92,3.44,,1st Edition,
45145,Persian,Persian,https://tcgplayer-cdn.tcgplayer.com/product/45145_200w.jpg,3,635,https://cpt.tcgcsv.com/W3n,2023-07-20T17:03:53.077,1,42/64,Uncommon,Colorless,70,Stage 1,[2] Scratch (20),"[3] Pounce (30)
<br>If the Defending Pokémon attacks Persian during your opponent's next turn, any damage done by the attack is reduced by 10 <em>(after applying Weakness and Resistance)</em>. <em>(Benching either Pokemon ends this effect.)</em>",F,P-30,,0.25,0.65,25.37,0.67,,Unlimited,
45146,Primeape,Primeape,https://tcgplayer-cdn.tcgplayer.com/product/45146_200w.jpg,3,635,https://cpt.tcgcsv.com/X3n,2025-03-31T10:04:42.527,1,43/64,Uncommon,Fighting,70,Stage 1,"[FF] Fury Swipes (20x)
<br>Flip 3 coins. This attack does 20 damage times the number of heads.","[1FF] Tantrum (50)
<br>Flip a coin. If tails, Primeape is now Confused <em>(after doing damage)</em>.",P,,1,1.24,1.82,4.24,2.44,,1st Edition,
45146,Primeape,Primeape,https://tcgplayer-cdn.tcgplayer.com/product/45146_200w.jpg,3,635,https://cpt.tcgcsv.com/X3n,2025-03-31T10:04:42.527,1,43/64,Uncommon,Fighting,70,Stage 1,"[FF] Fury Swipes (20x)
<br>Flip 3 coins. This attack does 20 damage times the number of heads.","[1FF] Tantrum (50)
<br>Flip a coin. If tails, Primeape is now Confused <em>(after doing damage)</em>.",P,,1,0.14,0.75,185080.95,0.89,0.43,Unlimited,
