productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost
232348,Yanma,Yanma,https://tcgplayer-cdn.tcgplayer.com/product/232348_200w.jpg,3,2754,https://cpt.tcgcsv.com/-XS2,2025-02-07T20:11:15.863,1,,,0.01,0.1,25.06,0.06,0.05,Normal,001/072,Common,Grass,80,Basic,[G] Tackle (10),[G1] Wing Attack (30),Rx2,None,1
232348,Yanma,Yanma,https://tcgplayer-cdn.tcgplayer.com/product/232348_200w.jpg,3,2754,https://cpt.tcgcsv.com/-XS2,2025-02-07T20:11:15.863,1,,,0.01,0.18,2.0,0.14,,Reverse Holofoil,001/072,Common,Grass,80,Basic,[G] Tackle (10),[G1] Wing Attack (30),Rx2,None,1
232349,Yanmega,Yanmega,https://tcgplayer-cdn.tcgplayer.com/product/232349_200w.jpg,3,2754,https://cpt.tcgcsv.com/_XS2,2021-10-14T13:49:33.613,1,,,0.01,0.15,2.0,0.1,0.06,Normal,002/072,Rare,Grass,120,Stage 1,[G] Bug Bite (30),"[G1] Nosedive (120)
<br>This Pokemon also does 30 damage to itself.",Rx2,None,0
232349,Yanmega,Yanmega,https://tcgplayer-cdn.tcgplayer.com/product/232349_200w.jpg,3,2754,https://cpt.tcgcsv.com/_XS2,2021-10-14T13:49:33.613,1,,,0.09,0.21,2.0,0.18,0.19,Reverse Holofoil,002/072,Rare,Grass,120,Stage 1,[G] Bug Bite (30),"[G1] Nosedive (120)
<br>This Pokemon also does 30 damage to itself.",Rx2,None,0
232352,Celebi,Celebi,https://tcgplayer-cdn.tcgplayer.com/product/232352_200w.jpg,3,2754,https://cpt.tcgcsv.com/3ZS2,2024-05-13T04:12:09.84,1,"<strong>Ability — Woodland Stroll</strong>                                          
<br>Once during your turn, if this Pokemon is in the Active Spot, you may look at the top 6 cards of your deck, reveal an Energy card you find there, and put it into your hand. Shuffle the other cards back into your deck.",,0.09,0.38,2.0,0.34,0.35,Reverse Holofoil,003/072,Rare,Grass,70,Basic,[G2] Leaf Step (40),,Rx2,None,1
232352,Celebi,Celebi,https://tcgplayer-cdn.tcgplayer.com/product/232352_200w.jpg,3,2754,https://cpt.tcgcsv.com/3ZS2,2024-05-13T04:12:09.84,1,"<strong>Ability — Woodland Stroll</strong>                                          
<br>Once during your turn, if this Pokemon is in the Active Spot, you may look at the top 6 cards of your deck, reveal an Energy card you find there, and put it into your hand. Shuffle the other cards back into your deck.",,0.01,0.2,2.0,0.16,0.15,Normal,003/072,Rare,Grass,70,Basic,[G2] Leaf Step (40),,Rx2,None,1
232355,Cacnea,Cacnea,https://tcgplayer-cdn.tcgplayer.com/product/232355_200w.jpg,3,2754,https://cpt.tcgcsv.com/7ZS2,2025-02-07T20:11:15.91,1,,,0.03,0.2,2.0,0.13,,Reverse Holofoil,004/072,Common,Grass,70,Basic,[GG] Pierce (50),,Rx2,None,2
232355,Cacnea,Cacnea,https://tcgplayer-cdn.tcgplayer.com/product/232355_200w.jpg,3,2754,https://cpt.tcgcsv.com/7ZS2,2025-02-07T20:11:15.91,1,,,0.01,0.1,25.04,0.04,,Normal,004/072,Common,Grass,70,Basic,[GG] Pierce (50),,Rx2,None,2
232358,Tropius,Tropius,https://tcgplayer-cdn.tcgplayer.com/product/232358_200w.jpg,3,2754,https://cpt.tcgcsv.com/bZS2,2025-02-07T20:11:15.957,1,,,0.01,0.1,25.07,0.06,0.04,Normal,005/072,Uncommon,Grass,110,Basic,"[1] Attach Leaves
<br>Attach up to 2 G Energy cards from your discard pile to your Benched Pokemon an any way you like.",[1G] Gust (30),Rx2,None,1
232358,Tropius,Tropius,https://tcgplayer-cdn.tcgplayer.com/product/232358_200w.jpg,3,2754,https://cpt.tcgcsv.com/bZS2,2025-02-07T20:11:15.957,1,,,0.01,0.18,25.14,0.14,,Reverse Holofoil,005/072,Uncommon,Grass,110,Basic,"[1] Attach Leaves
<br>Attach up to 2 G Energy cards from your discard pile to your Benched Pokemon an any way you like.",[1G] Gust (30),Rx2,None,1
232364,Rowlet,Rowlet,https://tcgplayer-cdn.tcgplayer.com/product/232364_200w.jpg,3,2754,https://cpt.tcgcsv.com/jZS2,2024-12-15T10:51:39.697,1,"<strong>Ability — Sky Circus</strong>                                          
<br>If you played Bird Keeper from your hand during this turn, ignore all Energy in this Pokemon's attack costs.",,0.03,0.2,2.0,0.16,0.13,Reverse Holofoil,006/072,Common,Grass,50,Basic,"[3] Wind Shard
<br>This attack does 60 damage to 1 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",,Rx2,None,1
232364,Rowlet,Rowlet,https://tcgplayer-cdn.tcgplayer.com/product/232364_200w.jpg,3,2754,https://cpt.tcgcsv.com/jZS2,2024-12-15T10:51:39.697,1,"<strong>Ability — Sky Circus</strong>                                          
<br>If you played Bird Keeper from your hand during this turn, ignore all Energy in this Pokemon's attack costs.",,0.01,0.1,25.07,0.07,0.05,Normal,006/072,Common,Grass,50,Basic,"[3] Wind Shard
<br>This attack does 60 damage to 1 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",,Rx2,None,1
232367,Dartrix,Dartrix,https://tcgplayer-cdn.tcgplayer.com/product/232367_200w.jpg,3,2754,https://cpt.tcgcsv.com/mZS2,2025-02-07T20:11:16.003,1,,,0.01,0.1,25.04,0.04,0.03,Normal,007/072,Uncommon,Grass,80,Stage 1,[G] Razor Leaf (40),,Rx2,None,1
232367,Dartrix,Dartrix,https://tcgplayer-cdn.tcgplayer.com/product/232367_200w.jpg,3,2754,https://cpt.tcgcsv.com/mZS2,2025-02-07T20:11:16.003,1,,,0.04,0.2,25.17,0.16,,Reverse Holofoil,007/072,Uncommon,Grass,80,Stage 1,[G] Razor Leaf (40),,Rx2,None,1
232372,Decidueye,Decidueye,https://tcgplayer-cdn.tcgplayer.com/product/232372_200w.jpg,3,2754,https://cpt.tcgcsv.com/sZS2,2025-02-02T13:35:34.463,1,"<strong>Ability — Deep Forest Camo</strong>                                          
<br>Prevent all damage done to this Pokemon by attacks from your opponent's Pokemon V and Pokemon-GX.",,0.03,0.23,15.0,0.16,0.19,Holofoil,008/072,Holo Rare,Grass,140,Stage 2,"[G1] Splitting Arrow (90)
<br>This attack also does 20 damage to 2 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",,Rx2,None,2
232372,Decidueye,Decidueye,https://tcgplayer-cdn.tcgplayer.com/product/232372_200w.jpg,3,2754,https://cpt.tcgcsv.com/sZS2,2025-02-02T13:35:34.463,1,"<strong>Ability — Deep Forest Camo</strong>                                          
<br>Prevent all damage done to this Pokemon by attacks from your opponent's Pokemon V and Pokemon-GX.",,0.1,0.26,2.5,0.27,,Reverse Holofoil,008/072,Holo Rare,Grass,140,Stage 2,"[G1] Splitting Arrow (90)
<br>This attack also does 20 damage to 2 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",,Rx2,None,2
232376,Dhelmise V,Dhelmise V,https://tcgplayer-cdn.tcgplayer.com/product/232376_200w.jpg,3,2754,https://cpt.tcgcsv.com/xZS2,2025-03-04T20:39:56.82,1,,,0.47,1.0,5.0,0.86,0.99,Holofoil,009/072,Ultra Rare,Grass,220,VMAX,"[G] Anchor Anger (30+)
<br>If any of your G Pokemon were Knocked Out by damage from an opponent's attack during their last turn, this attack does 90 more damage.","[GG1] Giga Hammer (200)
<br>During your next turn, this Pokemon can't use Giga Hammer.",Rx2,None,2
232380,Dhelmise VMAX,Dhelmise VMAX,https://tcgplayer-cdn.tcgplayer.com/product/232380_200w.jpg,3,2754,https://cpt.tcgcsv.com/DZS2,2022-03-17T19:54:37.953,1,,,1.5,2.16,29.99,1.93,2.99,Holofoil,010/072,Ultra Rare,Grass,330,VMAX,"[G] Swinging Chain
<br>This attack does 30 damage to 1 of your opponent's Pokemon for each G Energy attached to this Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>","[GG1] Max Anchor (240)
<br>During your next turn, this Pokemon can't use Max Anchor.",Rx2,None,3
232381,Grookey,Grookey,https://tcgplayer-cdn.tcgplayer.com/product/232381_200w.jpg,3,2754,https://cpt.tcgcsv.com/FZS2,2025-02-07T20:11:16.05,1,,,0.05,0.2,2.0,0.14,,Reverse Holofoil,011/072,Common,Grass,60,Basic,"[1] Fury Swipes (10x)
<br>Flip 3 coins. This attack does 10 damage for each heads.",,Rx2,None,1
232381,Grookey,Grookey,https://tcgplayer-cdn.tcgplayer.com/product/232381_200w.jpg,3,2754,https://cpt.tcgcsv.com/FZS2,2025-02-07T20:11:16.05,1,,,0.01,0.1,25.06,0.06,0.05,Normal,011/072,Common,Grass,60,Basic,"[1] Fury Swipes (10x)
<br>Flip 3 coins. This attack does 10 damage for each heads.",,Rx2,None,1
232386,Thwackey,Thwackey,https://tcgplayer-cdn.tcgplayer.com/product/232386_200w.jpg,3,2754,https://cpt.tcgcsv.com/LZS2,2025-02-07T20:11:16.097,1,"<strong>Ability — Lay of the Land</strong>                                          
<br>If you have a Stadium in play, this Pokemon has no Retreat Cost.",,0.01,0.1,25.09,0.09,0.05,Normal,012/072,Uncommon,Grass,90,Stage 1,[G] Branch Poke (20),,Rx2,None,2
232386,Thwackey,Thwackey,https://tcgplayer-cdn.tcgplayer.com/product/232386_200w.jpg,3,2754,https://cpt.tcgcsv.com/LZS2,2025-02-07T20:11:16.097,1,"<strong>Ability — Lay of the Land</strong>                                          
<br>If you have a Stadium in play, this Pokemon has no Retreat Cost.",,0.02,0.2,25.13,0.13,,Reverse Holofoil,012/072,Uncommon,Grass,90,Stage 1,[G] Branch Poke (20),,Rx2,None,2
232389,Rillaboom,Rillaboom,https://tcgplayer-cdn.tcgplayer.com/product/232389_200w.jpg,3,2754,https://cpt.tcgcsv.com/PZS2,2025-02-07T20:11:16.143,1,"<strong>Ability — Voltage Beat</strong>                                          
<br>Once during your turn, you may search your deck for up to 2 G Energy cards and attach them to 1 of your Pokemon. Then, shuffle your deck.",,0.1,0.25,2.0,0.24,,Reverse Holofoil,013/072,Holo Rare,Grass,170,Stage 2,[GGG1] Hammer In (140),,Rx2,None,3
232389,Rillaboom,Rillaboom,https://tcgplayer-cdn.tcgplayer.com/product/232389_200w.jpg,3,2754,https://cpt.tcgcsv.com/PZS2,2025-02-07T20:11:16.143,1,"<strong>Ability — Voltage Beat</strong>                                          
<br>Once during your turn, you may search your deck for up to 2 G Energy cards and attach them to 1 of your Pokemon. Then, shuffle your deck.",,0.05,0.25,3.95,0.23,,Holofoil,013/072,Holo Rare,Grass,170,Stage 2,[GGG1] Hammer In (140),,Rx2,None,3
232392,Gossifleur,Gossifleur,https://tcgplayer-cdn.tcgplayer.com/product/232392_200w.jpg,3,2754,https://cpt.tcgcsv.com/SZS2,2025-02-07T20:11:16.2,1,,,0.01,0.1,25.05,0.05,0.05,Normal,014/072,Common,Grass,60,Basic,[1] Leafage (10),,Rx2,None,1
232392,Gossifleur,Gossifleur,https://tcgplayer-cdn.tcgplayer.com/product/232392_200w.jpg,3,2754,https://cpt.tcgcsv.com/SZS2,2025-02-07T20:11:16.2,1,,,0.03,0.17,25.13,0.14,,Reverse Holofoil,014/072,Common,Grass,60,Basic,[1] Leafage (10),,Rx2,None,1
232394,Eldegoss,Eldegoss,https://tcgplayer-cdn.tcgplayer.com/product/232394_200w.jpg,3,2754,https://cpt.tcgcsv.com/VZS2,2025-02-07T20:11:16.247,1,,,0.01,0.1,25.07,0.07,0.04,Normal,015/072,Uncommon,Grass,90,Stage 1,"[1] Enriching Seeds
<br>Heal all damage from 1 of your Benched Pokemon.","[G] Surprise Attack (50)
<br>Flip a coin. If tails, this attack does nothing.",Rx2,None,1
232394,Eldegoss,Eldegoss,https://tcgplayer-cdn.tcgplayer.com/product/232394_200w.jpg,3,2754,https://cpt.tcgcsv.com/VZS2,2025-02-07T20:11:16.247,1,,,0.03,0.2,6.39,0.1,,Reverse Holofoil,015/072,Uncommon,Grass,90,Stage 1,"[1] Enriching Seeds
<br>Heal all damage from 1 of your Benched Pokemon.","[G] Surprise Attack (50)
<br>Flip a coin. If tails, this attack does nothing.",Rx2,None,1
232398,Zarude,Zarude,https://tcgplayer-cdn.tcgplayer.com/product/232398_200w.jpg,3,2754,https://cpt.tcgcsv.com/-ZS2,2024-07-09T07:59:13.967,1,,,0.05,0.22,2.0,0.13,,Reverse Holofoil,016/072,Rare,Grass,120,Basic,"[G1] Suctioning Vines (30)
<br>Heal 30 damage from this Pokemon.",[GG1] Jungle Blast (110),Rx2,None,2
232398,Zarude,Zarude,https://tcgplayer-cdn.tcgplayer.com/product/232398_200w.jpg,3,2754,https://cpt.tcgcsv.com/-ZS2,2024-07-09T07:59:13.967,1,,,0.01,0.15,2.0,0.11,0.09,Normal,016/072,Rare,Grass,120,Basic,"[G1] Suctioning Vines (30)
<br>Heal 30 damage from this Pokemon.",[GG1] Jungle Blast (110),Rx2,None,2
232402,Reshiram,Reshiram,https://tcgplayer-cdn.tcgplayer.com/product/232402_200w.jpg,3,2754,https://cpt.tcgcsv.com/3-S2,2021-02-19T05:03:14.033,1,,,1.04,2.51,99.99,2.41,3.6,Holofoil,017/072,Amazing Rare,Fire,120,Basic,"[RLW] Amazing Blaze (270)
<br>This Pokemon also does 60 damage to itself.",,Wx2,None,3
232406,Cinderace V,Cinderace V,https://tcgplayer-cdn.tcgplayer.com/product/232406_200w.jpg,3,2754,https://cpt.tcgcsv.com/8-S2,2025-02-07T20:11:16.293,1,"<strong>Ability — Field Runner</strong>                                          
<br>If a Stadium is in play, this Pokemon has no Retreat Cost.",,0.3,0.99,5.0,0.63,,Holofoil,018/072,Ultra Rare,Fire,210,VMAX,[RR1] Crimson Legs (140),,Wx2,None,2
232407,Cinderace VMAX,Cinderace VMAX,https://tcgplayer-cdn.tcgplayer.com/product/232407_200w.jpg,3,2754,https://cpt.tcgcsv.com/9-S2,2023-04-30T13:57:39.403,1,,,1.4,2.42,15.0,2.15,2.64,Holofoil,019/072,Ultra Rare,Fire,320,VMAX,"[R1] Counter (30+)
<br>If this Pokemon was damaged by an attack during your opponent's last turn, this attack does that much more damage.","[RR1] Max Pyro Ball (170)
<br>Your opponent's Active Pokemon is now Burned.",Wx2,None,2
232409,Horsea,Horsea,https://tcgplayer-cdn.tcgplayer.com/product/232409_200w.jpg,3,2754,https://cpt.tcgcsv.com/c-S2,2021-10-14T13:41:08.773,1,,,0.02,0.2,2.0,0.14,0.15,Reverse Holofoil,020/072,Common,Water,40,Basic,[W] Water Gun (10),,Lx2,None,0
232409,Horsea,Horsea,https://tcgplayer-cdn.tcgplayer.com/product/232409_200w.jpg,3,2754,https://cpt.tcgcsv.com/c-S2,2021-10-14T13:41:08.773,1,,,0.01,0.1,25.07,0.07,0.05,Normal,020/072,Common,Water,40,Basic,[W] Water Gun (10),,Lx2,None,0
232414,Kyogre,Kyogre,https://tcgplayer-cdn.tcgplayer.com/product/232414_200w.jpg,3,2754,https://cpt.tcgcsv.com/j-S2,2024-10-23T17:25:56.367,1,,,2.3,4.0,99.99,3.78,,Holofoil,021/072,Amazing Rare,Water,120,Basic,"[WLM1] Amazing Surge 
<br>This attack does 80 damage to each of your opponent's Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",,Lx2,None,3
232418,Buizel,Buizel,https://tcgplayer-cdn.tcgplayer.com/product/232418_200w.jpg,3,2754,https://cpt.tcgcsv.com/n-S2,2025-02-07T20:11:16.34,1,,,0.01,0.1,25.05,0.05,0.05,Normal,022/072,Common,Water,70,Basic,[W] Rain Splash (20),,Lx2,None,1
232418,Buizel,Buizel,https://tcgplayer-cdn.tcgplayer.com/product/232418_200w.jpg,3,2754,https://cpt.tcgcsv.com/n-S2,2025-02-07T20:11:16.34,1,,,0.04,0.2,25.1,0.11,,Reverse Holofoil,022/072,Common,Water,70,Basic,[W] Rain Splash (20),,Lx2,None,1
232419,Floatzel,Floatzel,https://tcgplayer-cdn.tcgplayer.com/product/232419_200w.jpg,3,2754,https://cpt.tcgcsv.com/p-S2,2023-12-22T15:09:06.017,1,,,0.01,0.1,55.0,0.05,0.04,Normal,023/072,Uncommon,Water,110,Stage 1,[W] Surf (50),,Lx2,None,1
232419,Floatzel,Floatzel,https://tcgplayer-cdn.tcgplayer.com/product/232419_200w.jpg,3,2754,https://cpt.tcgcsv.com/p-S2,2023-12-22T15:09:06.017,1,,,0.03,0.2,2.0,0.14,0.13,Reverse Holofoil,023/072,Uncommon,Water,110,Stage 1,[W] Surf (50),,Lx2,None,1
232424,Manaphy,Manaphy,https://tcgplayer-cdn.tcgplayer.com/product/232424_200w.jpg,3,2754,https://cpt.tcgcsv.com/v-S2,2025-02-07T20:11:16.403,1,"<strong>Ability — Ocean Search</strong>                                          
<br>Once during your turn, if this Pokemon is in the Active Spot, you may look at the top 6 cards of your deck, reveal a Pokemon you find there, and put it into your hand. Shuffle the other cards back into your deck.",,0.07,0.32,25.35,0.36,,Reverse Holofoil,024/072,Rare,Water,70,Basic,[W1] Wave Splash (30),,Lx2,None,1
232424,Manaphy,Manaphy,https://tcgplayer-cdn.tcgplayer.com/product/232424_200w.jpg,3,2754,https://cpt.tcgcsv.com/v-S2,2025-02-07T20:11:16.403,1,"<strong>Ability — Ocean Search</strong>                                          
<br>Once during your turn, if this Pokemon is in the Active Spot, you may look at the top 6 cards of your deck, reveal a Pokemon you find there, and put it into your hand. Shuffle the other cards back into your deck.",,0.01,0.2,5.0,0.2,,Normal,024/072,Rare,Water,70,Basic,[W1] Wave Splash (30),,Lx2,None,1
232427,Volcanion,Volcanion,https://tcgplayer-cdn.tcgplayer.com/product/232427_200w.jpg,3,2754,https://cpt.tcgcsv.com/z-S2,2025-02-07T20:11:16.467,1,,,0.01,0.15,2.0,0.12,0.1,Normal,025/072,Rare,Water,130,Basic,[W1] Hammer In (50),"[WWW1] Dynamite Steam (120x)
<br>Flip 2 coins. This attack does 120 damage for each heads.",Lx2,None,3
232427,Volcanion,Volcanion,https://tcgplayer-cdn.tcgplayer.com/product/232427_200w.jpg,3,2754,https://cpt.tcgcsv.com/z-S2,2025-02-07T20:11:16.467,1,,,0.09,0.22,2.0,0.22,,Reverse Holofoil,025/072,Rare,Water,130,Basic,[W1] Hammer In (50),"[WWW1] Dynamite Steam (120x)
<br>Flip 2 coins. This attack does 120 damage for each heads.",Lx2,None,3
232430,Chewtle,Chewtle,https://tcgplayer-cdn.tcgplayer.com/product/232430_200w.jpg,3,2754,https://cpt.tcgcsv.com/D-S2,2021-11-04T19:49:02.933,1,,,0.01,0.1,25.06,0.06,0.05,Normal,026/072,Common,Water,80,Basic,[W] Tackle (10),[W1] Bite (30),Lx2,None,2
232430,Chewtle,Chewtle,https://tcgplayer-cdn.tcgplayer.com/product/232430_200w.jpg,3,2754,https://cpt.tcgcsv.com/D-S2,2021-11-04T19:49:02.933,1,,,0.01,0.19,25.15,0.15,0.15,Reverse Holofoil,026/072,Common,Water,80,Basic,[W] Tackle (10),[W1] Bite (30),Lx2,None,2
232433,Drednaw,Drednaw,https://tcgplayer-cdn.tcgplayer.com/product/232433_200w.jpg,3,2754,https://cpt.tcgcsv.com/H-S2,2021-10-18T22:03:27.107,1,"<strong>Ability — Exoskeleton</strong>                                          
<br>This Pokemon takes 30 less damage from attacks <em>(after applying Weakness and Resistance).</em>",,0.05,0.24,5.08,0.18,0.23,Reverse Holofoil,027/072,Rare,Water,140,Stage 1,[WW1] Skull Bash (130),,Lx2,None,3
