productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2
284271,Castform,Castform,https://tcgplayer-cdn.tcgplayer.com/product/284271_200w.jpg,3,3172,https://cpt.tcgcsv.com/rKh3,2025-02-07T20:17:38.017,1,TG11/TG30,Ultra Rare,Colorless,70,Basic,"<strong>Ability — Weather Reading</strong>
<br>If you have 8 or more Stadium cards in your discard pile, ignore all Energy in this Pokemon's attack costs.","[3] Weather Force (80)
<br>Draw cards until you have 6 cards in your hand.",Fx2,None,0,0.8,1.81,9.99,1.38,1.74,Holofoil,
284272,Orbeetle V,Orbeetle V,https://tcgplayer-cdn.tcgplayer.com/product/284272_200w.jpg,3,3172,https://cpt.tcgcsv.com/sKh3,2022-09-09T04:03:39.38,1,TG12/TG30,Ultra Rare,Grass,180,Basic,,"[G] Strafe (20)
<br>You may switch this Pokémon with 1 of your Benched Pokémon.",Rx2,None,1,2.95,4.32,15.0,3.84,4.54,Holofoil,"[1G] Mysterious Wave (50+)
<br>This attack does 30 more damage times the amount of Energy attached to your opponent's Active Pokémon."
284273,Orbeetle VMAX,Orbeetle VMAX,https://tcgplayer-cdn.tcgplayer.com/product/284273_200w.jpg,3,3172,https://cpt.tcgcsv.com/tKh3,2022-09-09T04:03:39.38,1,TG13/TG30,Ultra Rare,Grass,310,VMAX,"<strong>Ability — Eerie Beam</strong>
<br>Once during your turn, if this Pokémon is in the Active Spot, you may put 1 damage counter on each of your opponent's Pokémon.","[1G] G-Max Wave (50+)
<br>This attack does 50 more damage times the amount of Energy attached to your opponent's Active Pokémon.",Rx2,None,1,5.96,8.1,24.99,8.32,12.38,Holofoil,
284275,Centiskorch V,Centiskorch V,https://tcgplayer-cdn.tcgplayer.com/product/284275_200w.jpg,3,3172,https://cpt.tcgcsv.com/wKh3,2024-05-30T09:06:02.743,1,TG14/TG30,Ultra Rare,Fire,210,Basic,,"[R] Heat Radiation (20)
<br>You may discard an Energy from this Pokémon. If you do, discard an Energy attached to your opponent's Active Pokémon.",Wx2,None,3,2.73,3.85,15.0,3.64,5.39,Holofoil,[RRRR] Burning Train (180)
284276,Centiskorch VMAX,Centiskorch VMAX,https://tcgplayer-cdn.tcgplayer.com/product/284276_200w.jpg,3,3172,https://cpt.tcgcsv.com/xKh3,2022-09-09T04:03:39.38,1,TG15/TG30,Ultra Rare,Fire,320,VMAX,,"[2] G-Max Centiferno (40+)
<br>This attack does 40 more damage for each Fire Energy attached to this Pokémon. Then, you may attach a Fire Energy from your discard pile to this Pokémon.",Wx2,None,3,4.99,6.5,24.99,6.04,5.8,Holofoil,
284278,Pikachu V,Pikachu V,https://tcgplayer-cdn.tcgplayer.com/product/284278_200w.jpg,3,3172,https://cpt.tcgcsv.com/BKh3,2025-01-23T21:14:36.117,1,TG16/TG30,Ultra Rare,Lightning,190,Basic,,"[L] Charge
<br>Search your deck for up to 2 Lightning Energy cards and attach them to this Pokémon. Then, shuffle your deck.",Fx2,None,1,73.08,97.25,154.99,76.42,73.08,Holofoil,"[1LL] Thunderbolt (200)
<br>Discard all Energy from this Pokémon."
284283,Pikachu VMAX,Pikachu VMAX,https://tcgplayer-cdn.tcgplayer.com/product/284283_200w.jpg,3,3172,https://cpt.tcgcsv.com/HKh3,2025-09-26T20:12:59.457,1,TG17/TG30,Ultra Rare,Lightning,310,VMAX,,"[LLL] G-Max Volt Tackle (120+)
<br>You may discard all Energy from this Pokémon. If you do, this attack does 150 more damage.",Fx2,None,2,77.0,94.98,299.99,84.84,89.99,Holofoil,
284284,Enamorus V,Enamorus V,https://tcgplayer-cdn.tcgplayer.com/product/284284_200w.jpg,3,3172,https://cpt.tcgcsv.com/JKh3,2024-04-01T11:57:30.427,1,TG18/TG30,Ultra Rare,Psychic,210,Basic,"<strong>Ability — Guardian of Love</strong>
<br>Prevent all effects of your opponent’s Pokémon’s Abilities done to each of your Pokémon that has any P Energy attached, except any Enamorus V.","[2P] Blossom Tail (100)
<br>Attach up to 2 basic Energy cards from your discard pile to your Benched Pokémon in any way you like.",Mx2,,2,6.99,8.58,23.77,8.12,9.75,Holofoil,
284286,Gallade V,Gallade V,https://tcgplayer-cdn.tcgplayer.com/product/284286_200w.jpg,3,3172,https://cpt.tcgcsv.com/LKh3,2022-09-09T04:03:39.38,1,TG19/TG30,Ultra Rare,Fighting,220,Basic,,"[1F] Rising Sword (20+)
<br>This attack does 50 more damage for each Prize card you have taken.",Px2,,2,5.98,7.8,29.99,7.35,8.72,Holofoil,"[1FF] Buster Swing (130)
<br>This attack's damage isn't affected by Resistance."
284290,Crobat V,Crobat V,https://tcgplayer-cdn.tcgplayer.com/product/284290_200w.jpg,3,3172,https://cpt.tcgcsv.com/QKh3,2022-09-09T04:03:39.38,1,TG20/TG30,Ultra Rare,Darkness,180,Basic,"<strong>Ability — Night Asset</strong>
<br>When you play this Pokémon from your hand onto your Bench during your turn, you may draw cards until you have 6 cards in your hand. You can't use more than 1 Night Asset Ability each turn.","[1D] Venomous Fang (70)
<br>Your opponent's Active Pokémon is now Poisoned.",Fx2,None,1,4.99,7.86,29.99,7.73,7.82,Holofoil,
284294,Eternatus V,Eternatus V,https://tcgplayer-cdn.tcgplayer.com/product/284294_200w.jpg,3,3172,https://cpt.tcgcsv.com/VKh3,2022-09-09T04:03:39.38,1,TG21/TG30,Ultra Rare,Darkness,220,Basic,,"[1] Power Accelerator (30)
<br>You may attach a Darkness Energy card from your hand to 1 of your Benched Pokémon.",Fx2,None,2,2.0,3.75,12.99,3.48,4.24,Holofoil,"[3D] Dynamax Cannon (120+)
<br>If your opponent's Active Pokémon is a Pokémon VMAX, this attack does 120 more damage."
284295,Eternatus VMAX,Eternatus VMAX,https://tcgplayer-cdn.tcgplayer.com/product/284295_200w.jpg,3,3172,https://cpt.tcgcsv.com/WKh3,2024-04-24T12:51:35.017,1,TG22/TG30,Ultra Rare,Darkness,340,VMAX,"<strong>Ability — Eternal Zone</strong>
<br>If all of your Pokémon in play are Darkness type, you can have up to 8 Pokémon on your Bench and you can't put non-Darkness Pokémon into play. <em>(If this Ability stops working, discard Pokémon from your Bench until you have 5.)</em>","[1D] Dread End (30x)
<br>This attack does 30 damage for each of your Darkness Pokémon in play.",Fx2,None,3,6.94,8.99,41.07,8.09,8.09,Holofoil,
284296,Adventurer's Discovery,Adventurers Discovery,https://tcgplayer-cdn.tcgplayer.com/product/284296_200w.jpg,3,3172,https://cpt.tcgcsv.com/XKh3,2022-09-09T04:03:39.38,1,TG23/TG30,Ultra Rare,Supporter,,,"Search your deck for up to 3 Pokemon V, reveal them, and put them into your hand. Then, shuffle your deck.",,,,,2.0,2.99,29.95,2.87,3.73,Holofoil,
284297,Boss's Orders,Bosss Orders,https://tcgplayer-cdn.tcgplayer.com/product/284297_200w.jpg,3,3172,https://cpt.tcgcsv.com/ZKh3,2024-12-26T22:18:03.763,1,TG24/TG30,Ultra Rare,Supporter,,,Switch 1 of your opponent's Benched Pokemon with their Active Pokemon.,,,,,4.99,8.0,25.0,7.3,11.98,Holofoil,
284298,Cook,Cook,https://tcgplayer-cdn.tcgplayer.com/product/284298_200w.jpg,3,3172,https://cpt.tcgcsv.com/-Kh3,2022-09-09T04:03:39.38,1,TG25/TG30,Ultra Rare,Supporter,,,Heal 70 damage from your Active Pokémon.,,,,,0.99,2.11,15.99,1.72,2.75,Holofoil,
284299,Kabu,Kabu,https://tcgplayer-cdn.tcgplayer.com/product/284299_200w.jpg,3,3172,https://cpt.tcgcsv.com/_Kh3,2024-11-19T09:27:00.877,1,TG26/TG30,Ultra Rare,Supporter,,,"Shuffle your hand into your deck. Then, draw 4 cards. If your Active Pokémon is your only Pokémon in play, draw 8 cards instead.",,,,,0.97,1.53,14.99,1.37,1.53,Holofoil,
284300,Nessa,Nessa,https://tcgplayer-cdn.tcgplayer.com/product/284300_200w.jpg,3,3172,https://cpt.tcgcsv.com/0Lh3,2024-10-31T09:49:05.27,1,TG27/TG30,Ultra Rare,Supporter,,,Put up to 4 in any combination of Water Pokemon and Water Energy cards from your discard pile into your hand.,,,,,7.69,10.0,55.0,8.82,10.42,Holofoil,
284301,Opal,Opal,https://tcgplayer-cdn.tcgplayer.com/product/284301_200w.jpg,3,3172,https://cpt.tcgcsv.com/2Lh3,2023-06-27T14:27:40.747,1,TG28/TG30,Ultra Rare,Supporter,,,"Flip 2 coins. Search your deck for a number of cards up to the number of heads, put them into your hand, and shuffle your deck.",,,,,0.88,1.74,12.95,1.52,2.14,Holofoil,
284302,Pikachu VMAX (Secret),Pikachu VMAX Secret,https://tcgplayer-cdn.tcgplayer.com/product/284302_200w.jpg,3,3172,https://cpt.tcgcsv.com/3Lh3,2022-09-09T04:03:39.38,1,TG29/TG30,Ultra Rare,Lightning,310,VMAX,,"[LLL] G-Max Volt Tackle (120+)
<br>You may discard all Energy from this Pokémon. If you do, this attack does 150 more damage.",Fx2,None,2,13.19,20.81,75.0,20.81,13.27,Holofoil,
284303,Mew VMAX (Secret),Mew VMAX Secret,https://tcgplayer-cdn.tcgplayer.com/product/284303_200w.jpg,3,3172,https://cpt.tcgcsv.com/5Lh3,2022-09-12T19:39:36.27,1,TG30/TG30,Secret Rare,Psychic,310,VMAX,,"[2] Cross Fusion Strike
<br>Choose 1 of your Benched Fusion Strike Pokémon's attacks and use it as this attack.",Dx2,F-30,0,22.0,26.61,75.0,23.61,18.85,Holofoil,"[PP] Max Miracle (130)
<br>This attack's damage isn't affected by any effects on your opponent's Active Pokémon."
