productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,extAttack2,extAttack3
170807,Weepinbell,Weepinbell,https://tcgplayer-cdn.tcgplayer.com/product/170807_200w.jpg,3,2278,https://cpt.tcgcsv.com/9ln2,2025-04-26T08:41:49.683,1,,0.15,0.29,1.49,0.31,0.21,Normal,,2/168,Uncommon,Grass,80,Stage 1,"[1] Growth
<br>Attach up to 2 G Energy cards from your hand to this Pokémon.",Rx2,None,1,"[1G] Double Razor Leaf (30x)
<br>Flip 2 coins. This attack does 30 damage for each heads.",
170807,Weepinbell,Weepinbell,https://tcgplayer-cdn.tcgplayer.com/product/170807_200w.jpg,3,2278,https://cpt.tcgcsv.com/9ln2,2025-04-26T08:41:49.683,1,,0.2,0.4,1.49,0.43,,Reverse Holofoil,,2/168,Uncommon,Grass,80,Stage 1,"[1] Growth
<br>Attach up to 2 G Energy cards from your hand to this Pokémon.",Rx2,None,1,"[1G] Double Razor Leaf (30x)
<br>Flip 2 coins. This attack does 30 damage for each heads.",
170808,Victreebel,Victreebel,https://tcgplayer-cdn.tcgplayer.com/product/170808_200w.jpg,3,2278,https://cpt.tcgcsv.com/bln2,2022-12-06T15:20:31.463,1,"<strong>Ability — Fragrance Trap</strong>
<br>Once during your turn <em>(before your attack)</em>, you may flip a coin. If heads, switch 1 of your opponent's Benched Pokémon with their Active Pokémon.",0.75,0.98,1.99,0.81,1.24,Holofoil,,3/168,Holo Rare,Grass,140,Stage 2,"[1GG] Corrosive Acid (80)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Burned.",Rx2,None,2,,
170808,Victreebel,Victreebel,https://tcgplayer-cdn.tcgplayer.com/product/170808_200w.jpg,3,2278,https://cpt.tcgcsv.com/bln2,2022-12-06T15:20:31.463,1,"<strong>Ability — Fragrance Trap</strong>
<br>Once during your turn <em>(before your attack)</em>, you may flip a coin. If heads, switch 1 of your opponent's Benched Pokémon with their Active Pokémon.",0.25,0.82,1.99,0.75,,Reverse Holofoil,,3/168,Holo Rare,Grass,140,Stage 2,"[1GG] Corrosive Acid (80)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Burned.",Rx2,None,2,,
170810,Scyther,Scyther,https://tcgplayer-cdn.tcgplayer.com/product/170810_200w.jpg,3,2278,https://cpt.tcgcsv.com/dln2,2022-12-06T15:20:40.737,1,,0.2,0.43,1.49,0.43,,Normal,,4/168,Uncommon,Grass,70,Basic,"[1] Twin Play
<br>Search your deck for up to 2 Scyther and put them onto your Bench. Then, shuffle your deck.",Rx2,None,1,"[2] Agility (20)
<br>Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pokémon during your opponent's next turn.",
170810,Scyther,Scyther,https://tcgplayer-cdn.tcgplayer.com/product/170810_200w.jpg,3,2278,https://cpt.tcgcsv.com/dln2,2022-12-06T15:20:40.737,1,,0.41,0.84,2.11,0.98,1.55,Reverse Holofoil,,4/168,Uncommon,Grass,70,Basic,"[1] Twin Play
<br>Search your deck for up to 2 Scyther and put them onto your Bench. Then, shuffle your deck.",Rx2,None,1,"[2] Agility (20)
<br>Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pokémon during your opponent's next turn.",
170811,Spinarak,Spinarak,https://tcgplayer-cdn.tcgplayer.com/product/170811_200w.jpg,3,2278,https://cpt.tcgcsv.com/fln2,2022-12-06T15:20:47.413,1,,0.03,0.25,1.49,0.25,,Normal,,5/168,Common,Grass,50,Basic,"[G] Stun Poison
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed and Poisoned.",Rx2,None,1,[2] Pierce (20),
170811,Spinarak,Spinarak,https://tcgplayer-cdn.tcgplayer.com/product/170811_200w.jpg,3,2278,https://cpt.tcgcsv.com/fln2,2022-12-06T15:20:47.413,1,,0.25,0.38,1.58,0.38,,Reverse Holofoil,,5/168,Common,Grass,50,Basic,"[G] Stun Poison
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed and Poisoned.",Rx2,None,1,[2] Pierce (20),
170812,Ariados,Ariados,https://tcgplayer-cdn.tcgplayer.com/product/170812_200w.jpg,3,2278,https://cpt.tcgcsv.com/gln2,2022-12-06T15:20:53.703,1,,0.6,0.81,1.46,0.71,,Reverse Holofoil,,6/168,Holo Rare,Grass,70,Stage 1,"[1] Reactive Poison (20+)
<br>This attack does 50 more damage for each Special Condition affecting your opponent's Active Pokémon.",Rx2,None,1,"[G] Spider Trap
<br>You may switch 1 of your opponent's Benched Pokémon with their Active Pokémon. Your opponent's Active Pokémon is now Asleep and Poisoned.",
170812,Ariados,Ariados,https://tcgplayer-cdn.tcgplayer.com/product/170812_200w.jpg,3,2278,https://cpt.tcgcsv.com/gln2,2022-12-06T15:20:53.703,1,,0.41,0.7,3.07,0.68,0.75,Holofoil,,6/168,Holo Rare,Grass,70,Stage 1,"[1] Reactive Poison (20+)
<br>This attack does 50 more damage for each Special Condition affecting your opponent's Active Pokémon.",Rx2,None,1,"[G] Spider Trap
<br>You may switch 1 of your opponent's Benched Pokémon with their Active Pokémon. Your opponent's Active Pokémon is now Asleep and Poisoned.",
170813,Treecko (7),Treecko 7,https://tcgplayer-cdn.tcgplayer.com/product/170813_200w.jpg,3,2278,https://cpt.tcgcsv.com/hln2,2022-12-06T15:21:00.21,1,,0.15,0.25,5.09,0.2,,Normal,,7/168,Common,Grass,50,Basic,"[G] Sleep Poison
<br>Your opponent's Active Pokémon is now Asleep and Poisoned.",Rx2,None,1,,
170813,Treecko (7),Treecko 7,https://tcgplayer-cdn.tcgplayer.com/product/170813_200w.jpg,3,2278,https://cpt.tcgcsv.com/hln2,2022-12-06T15:21:00.21,1,,0.25,0.47,1.49,0.48,,Reverse Holofoil,,7/168,Common,Grass,50,Basic,"[G] Sleep Poison
<br>Your opponent's Active Pokémon is now Asleep and Poisoned.",Rx2,None,1,,
170816,Treecko (8),Treecko 8,https://tcgplayer-cdn.tcgplayer.com/product/170816_200w.jpg,3,2278,https://cpt.tcgcsv.com/lln2,2022-12-06T15:21:06.78,1,,0.05,0.25,1.49,0.21,,Normal,,8/168,Common,Grass,70,Basic,[G] Smack (10),Rx2,None,1,[1G] Tail Whap (20),
170816,Treecko (8),Treecko 8,https://tcgplayer-cdn.tcgplayer.com/product/170816_200w.jpg,3,2278,https://cpt.tcgcsv.com/lln2,2022-12-06T15:21:06.78,1,,0.27,0.47,1.6,0.42,,Reverse Holofoil,,8/168,Common,Grass,70,Basic,[G] Smack (10),Rx2,None,1,[1G] Tail Whap (20),
170817,Grovyle,Grovyle,https://tcgplayer-cdn.tcgplayer.com/product/170817_200w.jpg,3,2278,https://cpt.tcgcsv.com/mln2,2025-02-07T20:06:56.08,1,,0.39,0.78,1.49,0.78,,Reverse Holofoil,,9/168,Uncommon,Grass,80,Stage 1,"[G] Leaf Blade (20+)
<br>Flip a coin. If heads, this attack does 40 more damage.",Rx2,None,1,,
170817,Grovyle,Grovyle,https://tcgplayer-cdn.tcgplayer.com/product/170817_200w.jpg,3,2278,https://cpt.tcgcsv.com/mln2,2025-02-07T20:06:56.08,1,,0.1,0.42,1.49,0.42,,Normal,,9/168,Uncommon,Grass,80,Stage 1,"[G] Leaf Blade (20+)
<br>Flip a coin. If heads, this attack does 40 more damage.",Rx2,None,1,,
170818,Sceptile,Sceptile,https://tcgplayer-cdn.tcgplayer.com/product/170818_200w.jpg,3,2278,https://cpt.tcgcsv.com/nln2,2022-12-06T15:21:20.927,1,"<strong>Ability — Power of Nature</strong>
<br>Prevent all damage done to your Pokémon that have any G Energy attached to them by attacks from your opponent's Ultra Beasts.",1.3,1.48,1.95,1.74,,Reverse Holofoil,,10/168,Rare,Grass,140,Stage 2,"[G] Powerful Storm (20x)
<br>This attack does 20 damage times the amount of Energy attached to all of your Pokémon.",Rx2,None,1,,
170818,Sceptile,Sceptile,https://tcgplayer-cdn.tcgplayer.com/product/170818_200w.jpg,3,2278,https://cpt.tcgcsv.com/nln2,2022-12-06T15:21:20.927,1,"<strong>Ability — Power of Nature</strong>
<br>Prevent all damage done to your Pokémon that have any G Energy attached to them by attacks from your opponent's Ultra Beasts.",0.9,1.45,1.99,1.45,,Normal,,10/168,Rare,Grass,140,Stage 2,"[G] Powerful Storm (20x)
<br>This attack does 20 damage times the amount of Energy attached to all of your Pokémon.",Rx2,None,1,,
170819,Seedot (11),Seedot 11,https://tcgplayer-cdn.tcgplayer.com/product/170819_200w.jpg,3,2278,https://cpt.tcgcsv.com/pln2,2022-12-06T15:21:26.7,1,,0.03,0.2,2.04,0.16,,Normal,,11/168,Common,Grass,40,Basic,[1] Hang Down (10),Rx2,None,1,"[G] Harden
<br>During your opponent's next turn, prevent all damage done to this Pokémon by attacks if that damage is 40 or less.",
170819,Seedot (11),Seedot 11,https://tcgplayer-cdn.tcgplayer.com/product/170819_200w.jpg,3,2278,https://cpt.tcgcsv.com/pln2,2022-12-06T15:21:26.7,1,,0.15,0.38,1.49,0.38,,Reverse Holofoil,,11/168,Common,Grass,40,Basic,[1] Hang Down (10),Rx2,None,1,"[G] Harden
<br>During your opponent's next turn, prevent all damage done to this Pokémon by attacks if that damage is 40 or less.",
170820,Seedot (12),Seedot 12,https://tcgplayer-cdn.tcgplayer.com/product/170820_200w.jpg,3,2278,https://cpt.tcgcsv.com/qln2,2022-12-06T15:21:36.44,1,,0.17,0.3,1.49,0.28,,Reverse Holofoil,,12/168,Common,Grass,60,Basic,[2] Stampede (30),Rx2,None,2,,
170820,Seedot (12),Seedot 12,https://tcgplayer-cdn.tcgplayer.com/product/170820_200w.jpg,3,2278,https://cpt.tcgcsv.com/qln2,2022-12-06T15:21:36.44,1,,0.04,0.2,1.49,0.12,,Normal,,12/168,Common,Grass,60,Basic,[2] Stampede (30),Rx2,None,2,,
170821,Nuzleaf,Nuzleaf,https://tcgplayer-cdn.tcgplayer.com/product/170821_200w.jpg,3,2278,https://cpt.tcgcsv.com/rln2,2025-02-07T20:06:56.127,1,,0.12,0.33,1.51,0.3,,Reverse Holofoil,,13/168,Uncommon,Grass,90,Stage 1,[G] Pound (20),Rx2,None,2,"[2] Clear the Room
<br>Your opponent reveals their hand. Choose a Supporter card you find there. Your opponent shuffles that card into their deck.",
170821,Nuzleaf,Nuzleaf,https://tcgplayer-cdn.tcgplayer.com/product/170821_200w.jpg,3,2278,https://cpt.tcgcsv.com/rln2,2025-02-07T20:06:56.127,1,,0.05,0.25,1.49,0.24,,Normal,,13/168,Uncommon,Grass,90,Stage 1,[G] Pound (20),Rx2,None,2,"[2] Clear the Room
<br>Your opponent reveals their hand. Choose a Supporter card you find there. Your opponent shuffles that card into their deck.",
170822,Shiftry GX,Shiftry GX,https://tcgplayer-cdn.tcgplayer.com/product/170822_200w.jpg,3,2278,https://cpt.tcgcsv.com/sln2,2022-12-06T15:22:35.077,1,,0.99,2.22,5.0,2.19,2.43,Holofoil,,14/168,Ultra Rare,Grass,240,Stage 2,"[G] Perplex (40)
<br>Your opponent's Active Pokémon is now Confused.",Rx2,None,2,"[2G] Extrasensory (90+)
<br>If you have the same number of cards in your hand as your opponent, this attack does 90 more damage.","<span style=""color:Teal""><strong>[2G] Den of Iniquity GX</strong>
<br>Choose 1 of your opponent's Pokémon. Your opponent shuffles that Pokémon and all cards attached to it into their deck. <em>(You can't use more than 1 GX attack in a game.)</em></span>"
170823,Shiftry GX (Full Art),Shiftry GX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/170823_200w.jpg,3,2278,https://cpt.tcgcsv.com/tln2,2024-12-01T10:40:37.9,1,,3.5,4.84,7.5,4.24,4.85,Holofoil,,152/168,Ultra Rare,Grass,240,Stage 2,"[G] Perplex (40)
<br>Your opponent's Active Pokémon is now Confused.",Rx2,None,2,"[2G] Extrasensory (90+)
<br>If you have the same number of cards in your hand as your opponent, this attack does 90 more damage.","<span style=""color:Teal""><strong>[2G] Den of Iniquity GX</strong>
<br>Choose 1 of your opponent's Pokémon. Your opponent shuffles that Pokémon and all cards attached to it into their deck. <em>(You can't use more than 1 GX attack in a game.)</em></span>"
170824,Shiftry GX (Secret),Shiftry GX Secret,https://tcgplayer-cdn.tcgplayer.com/product/170824_200w.jpg,3,2278,https://cpt.tcgcsv.com/vln2,2022-12-06T15:57:15.69,1,,8.47,20.01,80.0,8.94,22.14,Holofoil,,169/168,Secret Rare,Grass,240,Stage 2,"[G] Perplex (40)
<br>Your opponent's Active Pokémon is now Confused.",Rx2,None,2,"[2G] Extrasensory (90+)
<br>If you have the same number of cards in your hand as your opponent, this attack does 90 more damage.","<span style=""color:Teal""><strong>[2G] Den of Iniquity GX</strong>
<br>Choose 1 of your opponent's Pokémon. Your opponent shuffles that Pokémon and all cards attached to it into their deck. <em>(You can't use more than 1 GX attack in a game.)</em></span>"
170825,Surskit,Surskit,https://tcgplayer-cdn.tcgplayer.com/product/170825_200w.jpg,3,2278,https://cpt.tcgcsv.com/wln2,2025-02-07T20:06:56.173,1,,0.04,0.2,1.49,0.17,,Normal,,15/168,Common,Grass,50,Basic,"[1] Bubble
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",Rx2,None,1,,
170825,Surskit,Surskit,https://tcgplayer-cdn.tcgplayer.com/product/170825_200w.jpg,3,2278,https://cpt.tcgcsv.com/wln2,2025-02-07T20:06:56.173,1,,0.11,0.39,1.52,0.34,,Reverse Holofoil,,15/168,Common,Grass,50,Basic,"[1] Bubble
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",Rx2,None,1,,
170826,Masquerain,Masquerain,https://tcgplayer-cdn.tcgplayer.com/product/170826_200w.jpg,3,2278,https://cpt.tcgcsv.com/xln2,2022-12-06T15:22:49.207,1,,0.05,0.25,5.05,0.23,0.2,Normal,,16/168,Uncommon,Grass,90,Stage 1,"[G] Surprising Pattern
<br>Discard all Special Energy from each of your opponent's Pokémon.",Rx2,None,1,"[3] Hurricane Wing (40×)
<br>Flip 4 coins. This attack does 40 damage for each heads.",
170826,Masquerain,Masquerain,https://tcgplayer-cdn.tcgplayer.com/product/170826_200w.jpg,3,2278,https://cpt.tcgcsv.com/xln2,2022-12-06T15:22:49.207,1,,0.18,0.36,1.49,0.28,,Reverse Holofoil,,16/168,Uncommon,Grass,90,Stage 1,"[G] Surprising Pattern
<br>Discard all Special Energy from each of your opponent's Pokémon.",Rx2,None,1,"[3] Hurricane Wing (40×)
<br>Flip 4 coins. This attack does 40 damage for each heads.",
170827,Volbeat,Volbeat,https://tcgplayer-cdn.tcgplayer.com/product/170827_200w.jpg,3,2278,https://cpt.tcgcsv.com/zln2,2022-12-06T15:23:01.65,1,,0.18,0.28,1.54,0.28,,Normal,,17/168,Uncommon,Grass,70,Basic,"[G] Pheromone Catch (20+)
<br>If your Illumise used Pheromone Signals during your last turn, this attack does 100 more damage.",Rx2,None,1,,
170827,Volbeat,Volbeat,https://tcgplayer-cdn.tcgplayer.com/product/170827_200w.jpg,3,2278,https://cpt.tcgcsv.com/zln2,2022-12-06T15:23:01.65,1,,0.28,0.49,1.49,0.42,,Reverse Holofoil,,17/168,Uncommon,Grass,70,Basic,"[G] Pheromone Catch (20+)
<br>If your Illumise used Pheromone Signals during your last turn, this attack does 100 more damage.",Rx2,None,1,,
170828,Illumise,Illumise,https://tcgplayer-cdn.tcgplayer.com/product/170828_200w.jpg,3,2278,https://cpt.tcgcsv.com/Bln2,2022-12-06T15:23:12.46,1,,0.14,0.29,1.49,0.29,,Normal,,18/168,Uncommon,Grass,70,Basic,"[G] Pheromone Signals (20)
<br>Your opponent's Active Pokémon is now Confused.",Rx2,None,1,,
170828,Illumise,Illumise,https://tcgplayer-cdn.tcgplayer.com/product/170828_200w.jpg,3,2278,https://cpt.tcgcsv.com/Bln2,2022-12-06T15:23:12.46,1,,0.21,0.47,1.6,0.41,,Reverse Holofoil,,18/168,Uncommon,Grass,70,Basic,"[G] Pheromone Signals (20)
<br>Your opponent's Active Pokémon is now Confused.",Rx2,None,1,,
170829,Cacnea,Cacnea,https://tcgplayer-cdn.tcgplayer.com/product/170829_200w.jpg,3,2278,https://cpt.tcgcsv.com/Cln2,2022-12-06T15:23:19.297,1,"<strong>Ability — Poison Payback</strong>
<br>If this Pokémon is your Active Pokémon and is damaged by an opponent's attack <em>(even if this Pokémon is Knocked Out)</em>, the Attacking Pokémon is now Poisoned.",0.05,0.2,1.49,0.12,,Normal,,19/168,Common,Grass,60,Basic,[1] Light Punch (10),Rx2,None,1,,
170829,Cacnea,Cacnea,https://tcgplayer-cdn.tcgplayer.com/product/170829_200w.jpg,3,2278,https://cpt.tcgcsv.com/Cln2,2022-12-06T15:23:19.297,1,"<strong>Ability — Poison Payback</strong>
<br>If this Pokémon is your Active Pokémon and is damaged by an opponent's attack <em>(even if this Pokémon is Knocked Out)</em>, the Attacking Pokémon is now Poisoned.",0.16,0.33,49.0,0.27,,Reverse Holofoil,,19/168,Common,Grass,60,Basic,[1] Light Punch (10),Rx2,None,1,,
170830,Cacturne,Cacturne,https://tcgplayer-cdn.tcgplayer.com/product/170830_200w.jpg,3,2278,https://cpt.tcgcsv.com/Dln2,2022-12-06T15:23:26.373,1,"<strong>Ability — Poison Payback</strong>
<br>If this Pokémon is your Active Pokémon and is damaged by an opponent's attack <em>(even if this Pokémon is Knocked Out)</em>, the Attacking Pokémon is now Poisoned.",0.04,0.25,1.49,0.22,,Normal,,20/168,Uncommon,Grass,110,Stage 1,"[3] Feint Attack
<br>This attack does 50 damage to 1 of your opponent's Pokémon. This damage isn't affected by Weakness, Resistance, or any other effects on that Pokémon.",Rx2,None,1,,
170830,Cacturne,Cacturne,https://tcgplayer-cdn.tcgplayer.com/product/170830_200w.jpg,3,2278,https://cpt.tcgcsv.com/Dln2,2022-12-06T15:23:26.373,1,"<strong>Ability — Poison Payback</strong>
<br>If this Pokémon is your Active Pokémon and is damaged by an opponent's attack <em>(even if this Pokémon is Knocked Out)</em>, the Attacking Pokémon is now Poisoned.",0.18,0.34,1.96,0.32,,Reverse Holofoil,,20/168,Uncommon,Grass,110,Stage 1,"[3] Feint Attack
<br>This attack does 50 damage to 1 of your opponent's Pokémon. This damage isn't affected by Weakness, Resistance, or any other effects on that Pokémon.",Rx2,None,1,,
170831,Tropius,Tropius,https://tcgplayer-cdn.tcgplayer.com/product/170831_200w.jpg,3,2278,https://cpt.tcgcsv.com/Fln2,2022-12-06T15:23:34.577,1,,0.1,0.29,5.2,0.27,,Normal,,21/168,Uncommon,Grass,110,Basic,"[G] Find a Friend
<br>Search your deck for up to 2 Pokémon, reveal them, and put them into your hand. Then, shuffle your deck.",Rx2,None,1,[2G] Solar Beam (70),
170831,Tropius,Tropius,https://tcgplayer-cdn.tcgplayer.com/product/170831_200w.jpg,3,2278,https://cpt.tcgcsv.com/Fln2,2022-12-06T15:23:34.577,1,,0.2,0.39,1.55,0.38,,Reverse Holofoil,,21/168,Uncommon,Grass,110,Basic,"[G] Find a Friend
<br>Search your deck for up to 2 Pokémon, reveal them, and put them into your hand. Then, shuffle your deck.",Rx2,None,1,[2G] Solar Beam (70),
170832,Dhelmise,Dhelmise,https://tcgplayer-cdn.tcgplayer.com/product/170832_200w.jpg,3,2278,https://cpt.tcgcsv.com/Gln2,2025-02-07T20:06:56.217,1,,0.3,0.52,1.64,0.52,,Reverse Holofoil,,22/168,Rare,Grass,130,Basic,"[1G] Giga Drain (30)
<br>Heal from this Pokémon the same amount of damage you did to your opponent's Active Pokémon.",Rx2,None,3,"[1GG] Powerful Spin (130)
<br>This Pokémon can't attack during your next turn.",
170832,Dhelmise,Dhelmise,https://tcgplayer-cdn.tcgplayer.com/product/170832_200w.jpg,3,2278,https://cpt.tcgcsv.com/Gln2,2025-02-07T20:06:56.217,1,,0.1,0.27,1.49,0.27,,Normal,,22/168,Rare,Grass,130,Basic,"[1G] Giga Drain (30)
<br>Heal from this Pokémon the same amount of damage you did to your opponent's Active Pokémon.",Rx2,None,3,"[1GG] Powerful Spin (130)
<br>This Pokémon can't attack during your next turn.",
170834,Slugma,Slugma,https://tcgplayer-cdn.tcgplayer.com/product/170834_200w.jpg,3,2278,https://cpt.tcgcsv.com/Jln2,2025-02-07T20:06:56.263,1,,0.24,0.51,1.72,0.51,,Reverse Holofoil,,23/168,Common,Fire,70,Basic,"[1] Magma Ring (10)
<br>The Defending Pokémon can't retreat during your opponent's next turn.",Wx2,None,2,[1R] Flare (20),
170834,Slugma,Slugma,https://tcgplayer-cdn.tcgplayer.com/product/170834_200w.jpg,3,2278,https://cpt.tcgcsv.com/Jln2,2025-02-07T20:06:56.263,1,,0.1,0.25,1.49,0.2,0.25,Normal,,23/168,Common,Fire,70,Basic,"[1] Magma Ring (10)
<br>The Defending Pokémon can't retreat during your opponent's next turn.",Wx2,None,2,[1R] Flare (20),
