productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText
83714,Baltoy,Baltoy,https://tcgplayer-cdn.tcgplayer.com/product/83714_200w.jpg,3,1379,https://cpt.tcgcsv.com/jvH,2024-04-11T17:54:54.51,1,59/110,Common,Psychic,50,Basic,[1] Ram (10),[1P] Doubleslap (20x) Flip 2 coins.  This attack does 20 damage times the number of heads.,P,,1,0.08,0.25,1.99,0.23,,Normal,
83714,Baltoy,Baltoy,https://tcgplayer-cdn.tcgplayer.com/product/83714_200w.jpg,3,1379,https://cpt.tcgcsv.com/jvH,2024-04-11T17:54:54.51,1,59/110,Common,Psychic,50,Basic,[1] Ram (10),[1P] Doubleslap (20x) Flip 2 coins.  This attack does 20 damage times the number of heads.,P,,1,1.99,2.46,14.99,2.78,,Reverse Holofoil,
83728,Barboach,Barboach,https://tcgplayer-cdn.tcgplayer.com/product/83728_200w.jpg,3,1379,https://cpt.tcgcsv.com/BvH,2024-04-11T17:54:54.577,1,60/110,Common,Fighting,50,Basic,[1] Waterfall (10),[F] Flail (10x) Does 10 damage times the number of damage counters on Barboach.,G,,1,0.1,0.25,1.99,0.26,0.2,Normal,
83728,Barboach,Barboach,https://tcgplayer-cdn.tcgplayer.com/product/83728_200w.jpg,3,1379,https://cpt.tcgcsv.com/BvH,2024-04-11T17:54:54.577,1,60/110,Common,Fighting,50,Basic,[1] Waterfall (10),[F] Flail (10x) Does 10 damage times the number of damage counters on Barboach.,G,,1,2.22,3.0,5.18,2.8,,Reverse Holofoil,
83803,Bellossom (Delta Species),Bellossom Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/83803_200w.jpg,3,1379,https://cpt.tcgcsv.com/5xH,2024-04-11T17:54:54.657,1,19/110,Rare,Water,100,Stage 2,"[1W] Aqua Flower (40) During your opponent's next turn, Bellossom has no Weakness.",,R,G,1,2.49,3.25,5.18,2.67,,Normal,"Fellowship - Bellossom can use the attacks of all Oddish, Gloom, Vileplume, Vileplume ex, or other Bellossom you have in play as its own.  (You still need all the necessary Energy to use each attack.)  (Poke-BODY)"
83803,Bellossom (Delta Species),Bellossom Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/83803_200w.jpg,3,1379,https://cpt.tcgcsv.com/5xH,2024-04-11T17:54:54.657,1,19/110,Rare,Water,100,Stage 2,"[1W] Aqua Flower (40) During your opponent's next turn, Bellossom has no Weakness.",,R,G,1,12.0,13.5,15.99,17.11,,Reverse Holofoil,"Fellowship - Bellossom can use the attacks of all Oddish, Gloom, Vileplume, Vileplume ex, or other Bellossom you have in play as its own.  (You still need all the necessary Energy to use each attack.)  (Poke-BODY)"
83907,Blaziken,Blaziken,https://tcgplayer-cdn.tcgplayer.com/product/83907_200w.jpg,3,1379,https://cpt.tcgcsv.com/9BH,2024-04-11T17:54:54.72,1,20/110,Rare,Fire,100,Stage 2,[R] Combustion (30),"[1RR] Blaze Kick (40+) Flip a coin.  If heads, this attack does 40 damage plus 20 more damage.  If tails, the Defending Pokemon is Burned.",W,,2,1.37,2.72,5.0,2.97,,Normal,
83907,Blaziken,Blaziken,https://tcgplayer-cdn.tcgplayer.com/product/83907_200w.jpg,3,1379,https://cpt.tcgcsv.com/9BH,2024-04-11T17:54:54.72,1,20/110,Rare,Fire,100,Stage 2,[R] Combustion (30),"[1RR] Blaze Kick (40+) Flip a coin.  If heads, this attack does 40 damage plus 20 more damage.  If tails, the Defending Pokemon is Burned.",W,,2,22.99,34.5,69.69,22.28,,Reverse Holofoil,
84091,Camerupt,Camerupt,https://tcgplayer-cdn.tcgplayer.com/product/84091_200w.jpg,3,1379,https://cpt.tcgcsv.com/RFH,2024-04-11T17:54:54.797,1,36/110,Uncommon,Fire,90,Stage 1,[2] Magnitude (20) Does 10 damage to each Benched Pokemon (both yours and your opponent's).  (Don't apply Weakness and Resistance for Benched Pokemon.),[2R] Take Down (60) Camerupt does 10 damage to itself.,W,,2,0.2,0.6,1.99,0.6,,Normal,
84091,Camerupt,Camerupt,https://tcgplayer-cdn.tcgplayer.com/product/84091_200w.jpg,3,1379,https://cpt.tcgcsv.com/RFH,2024-04-11T17:54:54.797,1,36/110,Uncommon,Fire,90,Stage 1,[2] Magnitude (20) Does 10 damage to each Benched Pokemon (both yours and your opponent's).  (Don't apply Weakness and Resistance for Benched Pokemon.),[2R] Take Down (60) Camerupt does 10 damage to itself.,W,,2,4.2,5.13,8.06,5.41,,Reverse Holofoil,
84118,Carvanha (Delta Species),Carvanha Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/84118_200w.jpg,3,1379,https://cpt.tcgcsv.com/nGH,2024-04-11T17:54:54.86,1,61/110,Common,Fighting,40,Basic,[1] Bite (10),"[1F] Reckless Charge (30) Flip a coin.  If tails, Carvanha does 10 damage to itself.",L,,1,0.05,0.37,5.0,0.35,0.2,Normal,
84118,Carvanha (Delta Species),Carvanha Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/84118_200w.jpg,3,1379,https://cpt.tcgcsv.com/nGH,2024-04-11T17:54:54.86,1,61/110,Common,Fighting,40,Basic,[1] Bite (10),"[1F] Reckless Charge (30) Flip a coin.  If tails, Carvanha does 10 damage to itself.",L,,1,8.49,8.5,9.58,9.0,,Reverse Holofoil,
84297,Chimecho (Delta Species),Chimecho Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/84297_200w.jpg,3,1379,https://cpt.tcgcsv.com/ZKH,2024-04-11T17:54:54.97,1,37/110,Uncommon,Metal,60,Basic,[2] Hook (20),,P,,1,0.75,1.22,1.99,1.22,,Normal,"Delta Support - Once during your turn (before your attack), if you have a Supporter card with Holon in its name in play, you may search your discard pile for a basic Energy card or a Delta Species Rainbow Energy card, show it to your opponent, and put it into your hand.  This power can't be used if Chimecho is affected by a Special Condition.  (Poke-POWER)"
84297,Chimecho (Delta Species),Chimecho Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/84297_200w.jpg,3,1379,https://cpt.tcgcsv.com/ZKH,2024-04-11T17:54:54.97,1,37/110,Uncommon,Metal,60,Basic,[2] Hook (20),,P,,1,6.04,16.44,20.2,10.22,,Reverse Holofoil,"Delta Support - Once during your turn (before your attack), if you have a Supporter card with Holon in its name in play, you may search your discard pile for a basic Energy card or a Delta Species Rainbow Energy card, show it to your opponent, and put it into your hand.  This power can't be used if Chimecho is affected by a Special Condition.  (Poke-POWER)"
84330,Claw Fossil,Claw Fossil,https://tcgplayer-cdn.tcgplayer.com/product/84330_200w.jpg,3,1379,https://cpt.tcgcsv.com/DLH,2024-04-11T17:54:55.017,1,91/110,Common,Item,40,Item,,,,,,0.1,0.27,2.21,0.27,0.18,Normal,"Play Claw Fossil as if it were a Basic Pokemon.  While in play, Claw Fossil counts as a C Pokemon (as well as a Trainer card).  Claw Fossil has no attacks of its own, can't retreat, and can't be affected by any Special Conditions.  If Claw Fossil is Knocked Out, it doesn't count as a Knocked Out Pokemon.  (Discard it anyway.) At any time during your turn before your attack, you may discard Claw Fossil from play.

<br>
<br><b>Poke-BODY</b> Jagged Stone  
<br>If Claw Fossil is your Active Pokemon and is damaged by an opponent's attack (even if Claw Fossil is Knocked Out), put 1 damage counter on the Attacking Pokemon."
84330,Claw Fossil,Claw Fossil,https://tcgplayer-cdn.tcgplayer.com/product/84330_200w.jpg,3,1379,https://cpt.tcgcsv.com/DLH,2024-04-11T17:54:55.017,1,91/110,Common,Item,40,Item,,,,,,1.83,4.47,18.97,3.99,,Reverse Holofoil,"Play Claw Fossil as if it were a Basic Pokemon.  While in play, Claw Fossil counts as a C Pokemon (as well as a Trainer card).  Claw Fossil has no attacks of its own, can't retreat, and can't be affected by any Special Conditions.  If Claw Fossil is Knocked Out, it doesn't count as a Knocked Out Pokemon.  (Discard it anyway.) At any time during your turn before your attack, you may discard Claw Fossil from play.

<br>
<br><b>Poke-BODY</b> Jagged Stone  
<br>If Claw Fossil is your Active Pokemon and is damaged by an opponent's attack (even if Claw Fossil is Knocked Out), put 1 damage counter on the Attacking Pokemon."
84336,Claydol,Claydol,https://tcgplayer-cdn.tcgplayer.com/product/84336_200w.jpg,3,1379,https://cpt.tcgcsv.com/LLH,2024-04-11T17:54:55.077,1,38/110,Uncommon,Psychic,80,Stage 1,"[1] Wide Laser 
<br>Does 10 damage to each of your opponent's Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>","[2P] Hyper Beam (40) 
<br>Flip a coin.  If heads, discard an Energy card attached to the Defending Pokemon.",P,,1,0.07,0.43,1.99,0.41,,Normal,
84336,Claydol,Claydol,https://tcgplayer-cdn.tcgplayer.com/product/84336_200w.jpg,3,1379,https://cpt.tcgcsv.com/LLH,2024-04-11T17:54:55.077,1,38/110,Uncommon,Psychic,80,Stage 1,"[1] Wide Laser 
<br>Does 10 damage to each of your opponent's Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>","[2P] Hyper Beam (40) 
<br>Flip a coin.  If heads, discard an Energy card attached to the Defending Pokemon.",P,,1,3.09,5.02,13.0,5.67,,Reverse Holofoil,
84406,Combusken,Combusken,https://tcgplayer-cdn.tcgplayer.com/product/84406_200w.jpg,3,1379,https://cpt.tcgcsv.com/8NH,2024-04-11T17:54:55.123,1,39/110,Uncommon,Fire,70,Stage 1,[2] Slash (20),"[2R] Super Singe (40) 
<br>The Defending Pokemon is now Burned.",Wx2,None,1,0.23,0.75,1.99,0.72,,Normal,
84406,Combusken,Combusken,https://tcgplayer-cdn.tcgplayer.com/product/84406_200w.jpg,3,1379,https://cpt.tcgcsv.com/8NH,2024-04-11T17:54:55.123,1,39/110,Uncommon,Fire,70,Stage 1,[2] Slash (20),"[2R] Super Singe (40) 
<br>The Defending Pokemon is now Burned.",Wx2,None,1,10.8,13.2,14.23,13.3,,Reverse Holofoil,
84433,Corphish - 062/110,Corphish 062 110,https://tcgplayer-cdn.tcgplayer.com/product/84433_200w.jpg,3,1379,https://cpt.tcgcsv.com/HNH,2024-04-11T17:54:55.18,1,62/110,Common,Water,50,Basic,[1] Corkscrew Punch (10),[3] Guillotine (30),L,,1,0.1,0.25,1.99,0.27,,Normal,
84433,Corphish - 062/110,Corphish 062 110,https://tcgplayer-cdn.tcgplayer.com/product/84433_200w.jpg,3,1379,https://cpt.tcgcsv.com/HNH,2024-04-11T17:54:55.18,1,62/110,Common,Water,50,Basic,[1] Corkscrew Punch (10),[3] Guillotine (30),L,,1,4.2,6.99,9.98,5.78,,Reverse Holofoil,
84434,Corphish - 063/110,Corphish 063 110,https://tcgplayer-cdn.tcgplayer.com/product/84434_200w.jpg,3,1379,https://cpt.tcgcsv.com/JNH,2024-04-11T17:54:55.223,1,63/110,Common,Water,40,Basic,"[1] Flail (10x) 
<br>Does 10 damage times the number of damage counters on Corphish.",[W] Crabhammer (10),L,,1,0.15,0.31,1.99,0.31,,Normal,
84434,Corphish - 063/110,Corphish 063 110,https://tcgplayer-cdn.tcgplayer.com/product/84434_200w.jpg,3,1379,https://cpt.tcgcsv.com/JNH,2024-04-11T17:54:55.223,1,63/110,Common,Water,40,Basic,"[1] Flail (10x) 
<br>Does 10 damage times the number of damage counters on Corphish.",[W] Crabhammer (10),L,,1,4.48,5.35,5.52,4.43,,Reverse Holofoil,
84456,Cradily (Delta Species),Cradily Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/84456_200w.jpg,3,1379,https://cpt.tcgcsv.com/8PH,2024-04-11T17:54:55.263,1,2/110,Holo Rare,Darkness Metal,100,Stage 2,"[1D] Harsh Fluid (20) 
<br>Put 5 damage counters on the Defending Pokemon at the end of your opponent's next turn.","[2M] Poison Tentacles (50) 
<br>The Defending Pokemon is now Poisoned.",Rx2,None,2,7.2,8.63,49.99,8.83,8.07,Holofoil,
84456,Cradily (Delta Species),Cradily Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/84456_200w.jpg,3,1379,https://cpt.tcgcsv.com/8PH,2024-04-11T17:54:55.263,1,2/110,Holo Rare,Darkness Metal,100,Stage 2,"[1D] Harsh Fluid (20) 
<br>Put 5 damage counters on the Defending Pokemon at the end of your opponent's next turn.","[2M] Poison Tentacles (50) 
<br>The Defending Pokemon is now Poisoned.",Rx2,None,2,7.0,9.0,39.97,20.0,,Reverse Holofoil,
84465,Crawdaunt ex,Crawdaunt ex,https://tcgplayer-cdn.tcgplayer.com/product/84465_200w.jpg,3,1379,https://cpt.tcgcsv.com/kPH,2024-04-11T17:54:55.307,1,99/110,Ultra Rare,Water,110,Stage 1,"[1W] Power Blow (20x) 
<br>Does 20 damage times the amount of Energy attached to Crawdaunt ex.",,Lx2,None,2,21.9,36.63,66.0,51.03,,Holofoil,"<b>Poke-POWER</b> Splash Back
<br>Once during your turn (before your attack), if your opponent has 4 or more Benched Pokemon, you may choose 1 of them and return that Pokemon and all cards attached to it to his or her hand.  This power can't be used if Crawdaunt ex is affected by a Special Condition."
84629,Dark Metal Energy,Dark Metal Energy,https://tcgplayer-cdn.tcgplayer.com/product/84629_200w.jpg,3,1379,https://cpt.tcgcsv.com/CSH,2024-04-11T17:54:55.387,1,97/110,Uncommon,Special Energy,0,,,,,,,1.22,1.99,3.4,2.12,,Normal,"Attach Dark Metal Energy to 1 of your Pokemon.  While in play, Dark Metal Energy provides D Energy and M Energy, but provides only 1 Energy at a time. <em> (Doesn't count as a basic Energy card when not in play and has no effect other than providing Energy.)</em>"
84629,Dark Metal Energy,Dark Metal Energy,https://tcgplayer-cdn.tcgplayer.com/product/84629_200w.jpg,3,1379,https://cpt.tcgcsv.com/CSH,2024-04-11T17:54:55.387,1,97/110,Uncommon,Special Energy,0,,,,,,,11.5,13.33,999.0,11.65,,Reverse Holofoil,"Attach Dark Metal Energy to 1 of your Pokemon.  While in play, Dark Metal Energy provides D Energy and M Energy, but provides only 1 Energy at a time. <em> (Doesn't count as a basic Energy card when not in play and has no effect other than providing Energy.)</em>"
84687,Darkness Energy (Special),Darkness Energy Special,https://tcgplayer-cdn.tcgplayer.com/product/84687_200w.jpg,3,1379,https://cpt.tcgcsv.com/MTH,2024-04-11T17:54:55.523,1,94/110,Rare,Energy,0,Special Energy,"If the Pokemon Darkness Energy is attached to attacks, the attack does 10 more damage to the Active Pokemon (before applying Weakness and Resistance).  Ignore this effect unless the Attacking Pokemon is D or has Dark in its name.  Darkness Energy provides D Energy.  (Doesn't count as a basic Energy card.)",,,,,0.73,1.25,10.38,1.65,,Normal,
84687,Darkness Energy (Special),Darkness Energy Special,https://tcgplayer-cdn.tcgplayer.com/product/84687_200w.jpg,3,1379,https://cpt.tcgcsv.com/MTH,2024-04-11T17:54:55.523,1,94/110,Rare,Energy,0,Special Energy,"If the Pokemon Darkness Energy is attached to attacks, the attack does 10 more damage to the Active Pokemon (before applying Weakness and Resistance).  Ignore this effect unless the Attacking Pokemon is D or has Dark in its name.  Darkness Energy provides D Energy.  (Doesn't count as a basic Energy card.)",,,,,4.02,6.01,14.99,4.89,,Reverse Holofoil,
84754,Delta Rainbow Energy,Delta Rainbow Energy,https://tcgplayer-cdn.tcgplayer.com/product/84754_200w.jpg,3,1379,https://cpt.tcgcsv.com/6WH,2024-04-11T17:54:55.687,1,98/110,Uncommon,Special Energy,,,,,,,,0.4,0.9,4.49,1.08,,Normal,"Delta Species Rainbow Energy provides Colorless Energy.  While attached to a Pokemon that has Delta Species on its card, Delta Species Rainbow Energy provides every type of Energy but provides only 1 Energy at a time.  <em>(Has no effect other than providing Energy.)</em>"
84754,Delta Rainbow Energy,Delta Rainbow Energy,https://tcgplayer-cdn.tcgplayer.com/product/84754_200w.jpg,3,1379,https://cpt.tcgcsv.com/6WH,2024-04-11T17:54:55.687,1,98/110,Uncommon,Special Energy,,,,,,,,9.4,12.0,22.29,15.12,,Reverse Holofoil,"Delta Species Rainbow Energy provides Colorless Energy.  While attached to a Pokemon that has Delta Species on its card, Delta Species Rainbow Energy provides every type of Energy but provides only 1 Energy at a time.  <em>(Has no effect other than providing Energy.)</em>"
84760,Deoxys (Delta Species - Attack Forme),Deoxys Delta Species Attack Forme,https://tcgplayer-cdn.tcgplayer.com/product/84760_200w.jpg,3,1379,https://cpt.tcgcsv.com/dWH,2024-04-11T17:54:55.733,1,3/110,Holo Rare,Darkness,70,Basic,"[2D] Energy Loop (60) 
<br>Return 2 Energy attached to Deoxys to your hand.",,Px2,None,1,35.0,50.89,78.99,42.12,50.89,Holofoil,"<b>Poke-POWER</b> Form Change 
<br>Once during your turn (before your attack), you may search your deck for another Deoxys and switch it with Deoxys. <em> (Any cards attached to Deoxys, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) </em> If you do, put Deoxys on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Form Change Poke-Power each turn."
84760,Deoxys (Delta Species - Attack Forme),Deoxys Delta Species Attack Forme,https://tcgplayer-cdn.tcgplayer.com/product/84760_200w.jpg,3,1379,https://cpt.tcgcsv.com/dWH,2024-04-11T17:54:55.733,1,3/110,Holo Rare,Darkness,70,Basic,"[2D] Energy Loop (60) 
<br>Return 2 Energy attached to Deoxys to your hand.",,Px2,None,1,49.99,62.56,199.99,59.16,53.7,Reverse Holofoil,"<b>Poke-POWER</b> Form Change 
<br>Once during your turn (before your attack), you may search your deck for another Deoxys and switch it with Deoxys. <em> (Any cards attached to Deoxys, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) </em> If you do, put Deoxys on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Form Change Poke-Power each turn."
84762,Deoxys (Delta Species - Defense Forme),Deoxys Delta Species Defense Forme,https://tcgplayer-cdn.tcgplayer.com/product/84762_200w.jpg,3,1379,https://cpt.tcgcsv.com/gWH,2024-04-11T17:54:55.78,1,4/110,Holo Rare,Metal,70,Basic,"[1M] Delta Reduction (30) 
<br>During your opponent's next turn, any damage done to Deoxys by attacks is reduced by 30 (before applying Weakness and Resistance).",,P,,2,19.5,30.0,40.78,24.25,,Holofoil,"<b>Poke-POWER</b> Form Change
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Deoxys and switch it with Deoxys.  <em>(Any cards attached to Deoxys, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  If you do, put Deoxys on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Form Change Poke-Power each turn."
84762,Deoxys (Delta Species - Defense Forme),Deoxys Delta Species Defense Forme,https://tcgplayer-cdn.tcgplayer.com/product/84762_200w.jpg,3,1379,https://cpt.tcgcsv.com/gWH,2024-04-11T17:54:55.78,1,4/110,Holo Rare,Metal,70,Basic,"[1M] Delta Reduction (30) 
<br>During your opponent's next turn, any damage done to Deoxys by attacks is reduced by 30 (before applying Weakness and Resistance).",,P,,2,39.99,69.69,149.99,40.75,,Reverse Holofoil,"<b>Poke-POWER</b> Form Change
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Deoxys and switch it with Deoxys.  <em>(Any cards attached to Deoxys, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  If you do, put Deoxys on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Form Change Poke-Power each turn."
84764,Deoxys (Delta Species - Normal Forme),Deoxys Delta Species Normal Forme,https://tcgplayer-cdn.tcgplayer.com/product/84764_200w.jpg,3,1379,https://cpt.tcgcsv.com/jWH,2024-04-11T17:54:55.843,1,5/110,Holo Rare,Colorless,70,Basic,"[2] Crystal Laser (20) 
<br>During your next turn, Deoxys's attacks do 40 more damage to the Defending Pokemon <i>(before applying Weakness and Resistance).",,P,,1,26.75,30.35,98.0,30.22,,Holofoil,"<b>Poke-POIWER</b> Form Change
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Deoxys and switch it with Deoxys.  <em>(Any cards attached to Deoxys, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  If you do, put Deoxys on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Form Change Poke-Power each turn."
84764,Deoxys (Delta Species - Normal Forme),Deoxys Delta Species Normal Forme,https://tcgplayer-cdn.tcgplayer.com/product/84764_200w.jpg,3,1379,https://cpt.tcgcsv.com/jWH,2024-04-11T17:54:55.843,1,5/110,Holo Rare,Colorless,70,Basic,"[2] Crystal Laser (20) 
<br>During your next turn, Deoxys's attacks do 40 more damage to the Defending Pokemon <i>(before applying Weakness and Resistance).",,P,,1,47.05,85.45,199.99,50.9,,Reverse Holofoil,"<b>Poke-POIWER</b> Form Change
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Deoxys and switch it with Deoxys.  <em>(Any cards attached to Deoxys, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  If you do, put Deoxys on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Form Change Poke-Power each turn."
84767,Deoxys (Delta Species - Speed Forme),Deoxys Delta Species Speed Forme,https://tcgplayer-cdn.tcgplayer.com/product/84767_200w.jpg,3,1379,https://cpt.tcgcsv.com/mWH,2024-08-07T14:06:53.873,1,6/110,Holo Rare,Lightning,60,Basic,"[L] Teleportation Burst (20) 
<br>Switch Deoxys with 1 of your Benched Pokemon.",,P,,1,62.9,95.01,100.0,30.57,,Holofoil,"<b>Poke-POWER</b> Form Change 
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Deoxys and switch it with Deoxys.  <em>(Any cards attached to Deoxys, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  If you do, put Deoxys on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Form Change Poke-Power each turn."
84767,Deoxys (Delta Species - Speed Forme),Deoxys Delta Species Speed Forme,https://tcgplayer-cdn.tcgplayer.com/product/84767_200w.jpg,3,1379,https://cpt.tcgcsv.com/mWH,2024-08-07T14:06:53.873,1,6/110,Holo Rare,Lightning,60,Basic,"[L] Teleportation Burst (20) 
<br>Switch Deoxys with 1 of your Benched Pokemon.",,P,,1,44.34,69.67,95.0,70.79,,Reverse Holofoil,"<b>Poke-POWER</b> Form Change 
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Deoxys and switch it with Deoxys.  <em>(Any cards attached to Deoxys, damage counters, Special Conditions, and effects on it are now on the new Pokemon.)</em>  If you do, put Deoxys on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Form Change Poke-Power each turn."
