productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2,extResistance,extCardText
232326,Torchic - 11/25,Torchic 11 25,https://tcgplayer-cdn.tcgplayer.com/product/232326_200w.jpg,3,2782,https://cpt.tcgcsv.com/xXS2,2024-08-12T20:08:05.177,1,011/025,Promo,Fire,60,Basic,"[R] Ember (20)
<br> Flip a coin. If tails, discard a Fire Energy attached to this Pokémon.",Wx2,1,0.36,1.25,5.0,1.18,,Holofoil,,,
232326,Torchic - 11/25,Torchic 11 25,https://tcgplayer-cdn.tcgplayer.com/product/232326_200w.jpg,3,2782,https://cpt.tcgcsv.com/xXS2,2024-08-12T20:08:05.177,1,011/025,Promo,Fire,60,Basic,"[R] Ember (20)
<br> Flip a coin. If tails, discard a Fire Energy attached to this Pokémon.",Wx2,1,0.1,0.4,179932.39,0.38,0.33,Normal,,,
232327,Chimchar - 12/25,Chimchar 12 25,https://tcgplayer-cdn.tcgplayer.com/product/232327_200w.jpg,3,2782,https://cpt.tcgcsv.com/zXS2,2024-09-03T21:42:02.563,1,012/025,Promo,Fire,60,Basic,"[1] Fury Swipes (10x)
<br>Flip 3 coins. This attack does 10 damage for each heads.",Wx2,1,0.31,1.17,5.0,1.17,,Holofoil,,,
232327,Chimchar - 12/25,Chimchar 12 25,https://tcgplayer-cdn.tcgplayer.com/product/232327_200w.jpg,3,2782,https://cpt.tcgcsv.com/zXS2,2024-09-03T21:42:02.563,1,012/025,Promo,Fire,60,Basic,"[1] Fury Swipes (10x)
<br>Flip 3 coins. This attack does 10 damage for each heads.",Wx2,1,0.2,0.35,5.0,0.32,,Normal,,,
232328,Tepig - 13/25,Tepig 13 25,https://tcgplayer-cdn.tcgplayer.com/product/232328_200w.jpg,3,2782,https://cpt.tcgcsv.com/BXS2,2023-06-01T19:40:21.103,1,013/025,Promo,Fire,70,Basic,"[1R] Ember (30)
<br>Discard an Energy attached to this Pokémon.",Wx2,2,0.09,0.3,5.0,0.26,0.24,Normal,,,
232328,Tepig - 13/25,Tepig 13 25,https://tcgplayer-cdn.tcgplayer.com/product/232328_200w.jpg,3,2782,https://cpt.tcgcsv.com/BXS2,2023-06-01T19:40:21.103,1,013/025,Promo,Fire,70,Basic,"[1R] Ember (30)
<br>Discard an Energy attached to this Pokémon.",Wx2,2,0.5,1.16,7.5,1.15,,Holofoil,,,
232329,Fennekin - 14/25,Fennekin 14 25,https://tcgplayer-cdn.tcgplayer.com/product/232329_200w.jpg,3,2782,https://cpt.tcgcsv.com/CXS2,2022-09-23T16:27:16.287,1,014/025,Promo,Fire,60,Basic,[R] Scratch (10),Wx2,1,0.26,0.99,53.0,0.84,,Holofoil,[1R] Live Coal (20),,
232329,Fennekin - 14/25,Fennekin 14 25,https://tcgplayer-cdn.tcgplayer.com/product/232329_200w.jpg,3,2782,https://cpt.tcgcsv.com/CXS2,2022-09-23T16:27:16.287,1,014/025,Promo,Fire,60,Basic,[R] Scratch (10),Wx2,1,0.15,0.29,3.31,0.26,,Normal,[1R] Live Coal (20),,
232330,Scorbunny - 16/25,Scorbunny 16 25,https://tcgplayer-cdn.tcgplayer.com/product/232330_200w.jpg,3,2782,https://cpt.tcgcsv.com/DXS2,2025-06-07T04:11:03.34,1,016/025,Promo,Fire,60,Basic,"[R] Super Singe (10)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Burned.",Wx2,1,0.1,0.3,192787.69,0.33,,Normal,,,
232330,Scorbunny - 16/25,Scorbunny 16 25,https://tcgplayer-cdn.tcgplayer.com/product/232330_200w.jpg,3,2782,https://cpt.tcgcsv.com/DXS2,2025-06-07T04:11:03.34,1,016/025,Promo,Fire,60,Basic,"[R] Super Singe (10)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Burned.",Wx2,1,0.25,1.09,8.0,0.95,,Holofoil,,,
232331,Squirtle - 17/25,Squirtle 17 25,https://tcgplayer-cdn.tcgplayer.com/product/232331_200w.jpg,3,2782,https://cpt.tcgcsv.com/FXS2,2022-09-23T16:43:22.447,1,017/025,Promo,Water,60,Basic,"[W] Bubble (10)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",Gx2,1,1.8,3.29,10.0,3.18,2.56,Holofoil,,,
232331,Squirtle - 17/25,Squirtle 17 25,https://tcgplayer-cdn.tcgplayer.com/product/232331_200w.jpg,3,2782,https://cpt.tcgcsv.com/FXS2,2022-09-23T16:43:22.447,1,017/025,Promo,Water,60,Basic,"[W] Bubble (10)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",Gx2,1,0.47,0.88,20.0,0.93,,Normal,,,
232332,Totodile - 18/25,Totodile 18 25,https://tcgplayer-cdn.tcgplayer.com/product/232332_200w.jpg,3,2782,https://cpt.tcgcsv.com/GXS2,2024-10-18T12:21:09.813,1,018/025,Promo,Water,60,Basic,"[W] Fury Strikes (10x)
<br>Flip 3 coins. This attack does 10 damage times the number of heads.",Gx2,1,0.06,0.47,19.0,0.46,,Normal,,,
232332,Totodile - 18/25,Totodile 18 25,https://tcgplayer-cdn.tcgplayer.com/product/232332_200w.jpg,3,2782,https://cpt.tcgcsv.com/GXS2,2024-10-18T12:21:09.813,1,018/025,Promo,Water,60,Basic,"[W] Fury Strikes (10x)
<br>Flip 3 coins. This attack does 10 damage times the number of heads.",Gx2,1,1.25,2.12,3.4,2.32,,Holofoil,,,
232333,Mudkip - 19/25,Mudkip 19 25,https://tcgplayer-cdn.tcgplayer.com/product/232333_200w.jpg,3,2782,https://cpt.tcgcsv.com/HXS2,2023-10-20T21:09:19.14,1,019/025,Promo,Water,60,Basic,[W] Tackle (10),Gx2,1,0.75,1.9,5.0,1.93,2.99,Holofoil,[1W] Mud Slap (20),,
232333,Mudkip - 19/25,Mudkip 19 25,https://tcgplayer-cdn.tcgplayer.com/product/232333_200w.jpg,3,2782,https://cpt.tcgcsv.com/HXS2,2023-10-20T21:09:19.14,1,019/025,Promo,Water,60,Basic,[W] Tackle (10),Gx2,1,0.19,0.45,4.39,0.47,,Normal,[1W] Mud Slap (20),,
232334,Piplup - 20/25,Piplup 20 25,https://tcgplayer-cdn.tcgplayer.com/product/232334_200w.jpg,3,2782,https://cpt.tcgcsv.com/JXS2,2025-05-21T10:41:18.067,1,020/025,Promo,Water,70,Basic,[1] Peck (10),Lx2,1,0.07,0.46,2.0,0.44,,Normal,[1W] Wave Splash (20),,
232334,Piplup - 20/25,Piplup 20 25,https://tcgplayer-cdn.tcgplayer.com/product/232334_200w.jpg,3,2782,https://cpt.tcgcsv.com/JXS2,2025-05-21T10:41:18.067,1,020/025,Promo,Water,70,Basic,[1] Peck (10),Lx2,1,1.0,2.22,10.0,2.08,2.99,Holofoil,[1W] Wave Splash (20),,
232335,Oshawott - 21/25,Oshawott 21 25,https://tcgplayer-cdn.tcgplayer.com/product/232335_200w.jpg,3,2782,https://cpt.tcgcsv.com/KXS2,2022-09-23T16:33:51.813,1,021/025,Promo,Water,60,Basic,"[1W] Water Pulse (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Asleep.",Lx2,1,0.1,0.35,2835.19,0.34,0.25,Normal,,,
232335,Oshawott - 21/25,Oshawott 21 25,https://tcgplayer-cdn.tcgplayer.com/product/232335_200w.jpg,3,2782,https://cpt.tcgcsv.com/KXS2,2022-09-23T16:33:51.813,1,021/025,Promo,Water,60,Basic,"[1W] Water Pulse (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Asleep.",Lx2,1,0.37,1.15,3.0,1.15,,Holofoil,,,
232336,Froakie - 22/25,Froakie 22 25,https://tcgplayer-cdn.tcgplayer.com/product/232336_200w.jpg,3,2782,https://cpt.tcgcsv.com/LXS2,2024-05-26T12:05:01.497,1,022/025,Promo,Water,60,Basic,[W] Pound (10),Gx2,1,0.1,0.29,173839.15,0.27,0.25,Normal,[1W] Water Drip (20),,
232336,Froakie - 22/25,Froakie 22 25,https://tcgplayer-cdn.tcgplayer.com/product/232336_200w.jpg,3,2782,https://cpt.tcgcsv.com/LXS2,2024-05-26T12:05:01.497,1,022/025,Promo,Water,60,Basic,[W] Pound (10),Gx2,1,0.56,1.47,5.0,1.45,2.49,Holofoil,[1W] Water Drip (20),,
232337,Popplio - 23/25,Popplio 23 25,https://tcgplayer-cdn.tcgplayer.com/product/232337_200w.jpg,3,2782,https://cpt.tcgcsv.com/MXS2,2022-09-23T16:37:30.89,1,023/025,Promo,Water,70,Basic,[W] Pound (10),Gx2,1,0.05,0.32,5.0,0.29,,Normal,[1W] Water Gun (20),,
232337,Popplio - 23/25,Popplio 23 25,https://tcgplayer-cdn.tcgplayer.com/product/232337_200w.jpg,3,2782,https://cpt.tcgcsv.com/MXS2,2022-09-23T16:37:30.89,1,023/025,Promo,Water,70,Basic,[W] Pound (10),Gx2,1,1.0,2.25,7.99,2.07,,Holofoil,[1W] Water Gun (20),,
232338,Sobble - 24/25,Sobble 24 25,https://tcgplayer-cdn.tcgplayer.com/product/232338_200w.jpg,3,2782,https://cpt.tcgcsv.com/NXS2,2022-12-17T21:28:41.037,1,024/025,Promo,Water,60,Basic,"[1W] Bind (20)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",Lx2,1,1.95,3.74,7.99,3.74,,Holofoil,,,
232338,Sobble - 24/25,Sobble 24 25,https://tcgplayer-cdn.tcgplayer.com/product/232338_200w.jpg,3,2782,https://cpt.tcgcsv.com/NXS2,2022-12-17T21:28:41.037,1,024/025,Promo,Water,60,Basic,"[1W] Bind (20)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",Lx2,1,0.05,0.34,174334.92,0.31,0.36,Normal,,,
232339,Pikachu - 25/25,Pikachu 25 25,https://tcgplayer-cdn.tcgplayer.com/product/232339_200w.jpg,3,2782,https://cpt.tcgcsv.com/PXS2,2025-03-10T05:51:05.377,1,025/025,Promo,Lightning,60,Basic,"[L] Meal Time
<br>Flip a coin until you get tails. For each heads, draw a card.",Fx2,1,1.0,2.72,179361.54,2.97,66.2,Normal,[1L] Gnaw (20),M-20,
232339,Pikachu - 25/25,Pikachu 25 25,https://tcgplayer-cdn.tcgplayer.com/product/232339_200w.jpg,3,2782,https://cpt.tcgcsv.com/PXS2,2025-03-10T05:51:05.377,1,025/025,Promo,Lightning,60,Basic,"[L] Meal Time
<br>Flip a coin until you get tails. For each heads, draw a card.",Fx2,1,17.27,23.82,69.0,20.86,17.27,Holofoil,[1L] Gnaw (20),M-20,
232341,Litten - 15/25,Litten 15 25,https://tcgplayer-cdn.tcgplayer.com/product/232341_200w.jpg,3,2782,https://cpt.tcgcsv.com/RXS2,2023-12-15T11:44:14.4,1,015/025,Promo,Fire,70,Basic,[R] Bite (10),Wx2,1,0.45,1.21,7.29,1.2,2.49,Holofoil,[1R] Flare (20),,
232341,Litten - 15/25,Litten 15 25,https://tcgplayer-cdn.tcgplayer.com/product/232341_200w.jpg,3,2782,https://cpt.tcgcsv.com/RXS2,2023-12-15T11:44:14.4,1,015/025,Promo,Fire,70,Basic,[R] Bite (10),Wx2,1,0.06,0.37,201139.2,0.36,,Normal,[1R] Flare (20),,
232748,McDonald's 25th Anniversary Booster Pack,McDonalds 25th Anniversary Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/232748_200w.jpg,3,2782,https://cpt.tcgcsv.com/-6T2,2021-02-16T13:40:43.563,1,,,,,,,,,3.0,4.97,35.0,4.39,,Normal,,,Each McDonald's 25th Anniversary booster pack contains 4 promo cards.
