productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extResistance
84179,Chansey (81),Chansey 81,https://tcgplayer-cdn.tcgplayer.com/product/84179_200w.jpg,3,1386,https://cpt.tcgcsv.com/CHH,2023-01-05T19:11:15.047,1,81/108,Common,Colorless,100,Basic,[2] Continuous Tumble (30x) Flip a coin until you get tail.  This attack does 30 damage times the number of heads.,,Fx2,2,2.0,2.24,3.55,0.86,,Reverse Holofoil,,
84243,Chatot,Chatot,https://tcgplayer-cdn.tcgplayer.com/product/84243_200w.jpg,3,1386,https://cpt.tcgcsv.com/TJH,2023-03-23T13:31:20.297,1,85/108,Uncommon,Colorless,70,Basic,"[1] Tone-Deaf (10) Flip a coin.  If heads, the Defending Pokemon is now Confused.",[2] Peck (30),Lx2,1,0.2,0.33,1.0,0.33,,Normal,,F-20
84243,Chatot,Chatot,https://tcgplayer-cdn.tcgplayer.com/product/84243_200w.jpg,3,1386,https://cpt.tcgcsv.com/TJH,2023-03-23T13:31:20.297,1,85/108,Uncommon,Colorless,70,Basic,"[1] Tone-Deaf (10) Flip a coin.  If heads, the Defending Pokemon is now Confused.",[2] Peck (30),Lx2,1,0.39,0.74,1.25,0.78,,Reverse Holofoil,,F-20
84249,Cheren,Cheren,https://tcgplayer-cdn.tcgplayer.com/product/84249_200w.jpg,3,1386,https://cpt.tcgcsv.com/_JH,2024-07-26T17:16:37.42,1,91/108,Uncommon,Supporter,0,Supporter,Draw 3 cards.,,,,0.05,0.25,2.84,0.27,,Normal,You may play only 1 Supporter card per turn (before your attack).,
84249,Cheren,Cheren,https://tcgplayer-cdn.tcgplayer.com/product/84249_200w.jpg,3,1386,https://cpt.tcgcsv.com/_JH,2024-07-26T17:16:37.42,1,91/108,Uncommon,Supporter,0,Supporter,Draw 3 cards.,,,,0.15,0.44,3.49,0.33,,Reverse Holofoil,You may play only 1 Supporter card per turn (before your attack).,
84386,Cofagrigus,Cofagrigus,https://tcgplayer-cdn.tcgplayer.com/product/84386_200w.jpg,3,1386,https://cpt.tcgcsv.com/LMH,2023-01-05T19:04:03.73,1,52/108,Rare,Psychic,100,Stage 1,[2] Chuck (40x) Discard as many Pokemon Tool cards as you like from your hand.  This attack does 40 damage times the number of cards you discarded.,[PP] Lock Up (40) The Defending Pokemon can't retreat during your opponent's next turn.,Dx2,2,0.95,1.35,5.24,1.25,,Normal,,
84386,Cofagrigus,Cofagrigus,https://tcgplayer-cdn.tcgplayer.com/product/84386_200w.jpg,3,1386,https://cpt.tcgcsv.com/LMH,2023-01-05T19:04:03.73,1,52/108,Rare,Psychic,100,Stage 1,[2] Chuck (40x) Discard as many Pokemon Tool cards as you like from your hand.  This attack does 40 damage times the number of cards you discarded.,[PP] Lock Up (40) The Defending Pokemon can't retreat during your opponent's next turn.,Dx2,2,1.79,1.89,1.95,1.8,,Reverse Holofoil,,
84413,Combusken,Combusken,https://tcgplayer-cdn.tcgplayer.com/product/84413_200w.jpg,3,1386,https://cpt.tcgcsv.com/hNH,2023-07-31T14:44:46.793,1,16/108,Uncommon,Fire,80,Stage 1,[1] Double Kick (20x) Flip 2 coins.  This attack does 20 damage times the number of heads.,[1RR] Flamethrower (70) Discard an Energy attached to this Pokemon.,Wx2,1,0.3,0.77,2.0,0.8,,Normal,,
84413,Combusken,Combusken,https://tcgplayer-cdn.tcgplayer.com/product/84413_200w.jpg,3,1386,https://cpt.tcgcsv.com/hNH,2023-07-31T14:44:46.793,1,16/108,Uncommon,Fire,80,Stage 1,[1] Double Kick (20x) Flip 2 coins.  This attack does 20 damage times the number of heads.,[1RR] Flamethrower (70) Discard an Energy attached to this Pokemon.,Wx2,1,2.13,3.21,7.27,2.31,,Reverse Holofoil,,
84509,Crustle,Crustle,https://tcgplayer-cdn.tcgplayer.com/product/84509_200w.jpg,3,1386,https://cpt.tcgcsv.com/cQH,2023-01-05T18:53:18.86,1,8/108,Uncommon,Grass,110,Stage 1,[1G] Cut (30),"[2G] Heavy Bullet (70) Flip a coin.  If heads, this attack does 20 damage to 1 of your opponent's Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.)",Rx2,3,0.15,0.41,2.83,0.32,,Normal,,
84509,Crustle,Crustle,https://tcgplayer-cdn.tcgplayer.com/product/84509_200w.jpg,3,1386,https://cpt.tcgcsv.com/cQH,2023-01-05T18:53:18.86,1,8/108,Uncommon,Grass,110,Stage 1,[1G] Cut (30),"[2G] Heavy Bullet (70) Flip a coin.  If heads, this attack does 20 damage to 1 of your opponent's Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.)",Rx2,3,0.75,1.5,5.94,0.92,,Reverse Holofoil,,
84575,Dark Claw,Dark Claw,https://tcgplayer-cdn.tcgplayer.com/product/84575_200w.jpg,3,1386,https://cpt.tcgcsv.com/wRH,2023-01-05T19:14:18.817,1,92/108,Uncommon,Item,0,Tool,"If this card is attached to a D Pokemon, each of the attacks of that Pokemon does 20 more damage to the Active Pokemon (before applying Weakness and Resistance).",,,,2.72,4.0,6.21,3.82,,Normal,Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.,
84575,Dark Claw,Dark Claw,https://tcgplayer-cdn.tcgplayer.com/product/84575_200w.jpg,3,1386,https://cpt.tcgcsv.com/wRH,2023-01-05T19:14:18.817,1,92/108,Uncommon,Item,0,Tool,"If this card is attached to a D Pokemon, each of the attacks of that Pokemon does 20 more damage to the Active Pokemon (before applying Weakness and Resistance).",,,,6.5,8.3,12.94,9.15,,Reverse Holofoil,Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.,
84636,Dark Patch,Dark Patch,https://tcgplayer-cdn.tcgplayer.com/product/84636_200w.jpg,3,1386,https://cpt.tcgcsv.com/LSH,2023-01-05T19:14:27.42,1,93/108,Uncommon,Item,0,Item,Attach a basic D Energy card from your discard pile to 1 of your Benched D Pokemon.,,,,0.99,2.47,14.39,2.5,,Normal,You may play as many Item cards as you like during your turn (before your attack).,
84636,Dark Patch,Dark Patch,https://tcgplayer-cdn.tcgplayer.com/product/84636_200w.jpg,3,1386,https://cpt.tcgcsv.com/LSH,2023-01-05T19:14:27.42,1,93/108,Uncommon,Item,0,Item,Attach a basic D Energy card from your discard pile to 1 of your Benched D Pokemon.,,,,3.9,7.69,15.98,4.31,,Reverse Holofoil,You may play as many Item cards as you like during your turn (before your attack).,
84706,Darkrai EX,Darkrai EX,https://tcgplayer-cdn.tcgplayer.com/product/84706_200w.jpg,3,1386,https://cpt.tcgcsv.com/8VH,2023-01-05T19:06:38.537,1,63/108,Ultra Rare,Darkness,180,Basic,[1DD] Night Spear (90) Does 30 damage to 1 of your opponent's Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),,Fx2,2,7.01,11.32,22.99,11.32,,Holofoil,Dark Cloak - Each of your Pokemon that has any D Energy attached to it has no Retreat Cost.  (Ability),P-20
84709,Darkrai EX (107 Full Art),Darkrai EX 107 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/84709_200w.jpg,3,1386,https://cpt.tcgcsv.com/cVH,2023-01-05T19:17:55.947,1,107/108,Ultra Rare,Darkness,180,Basic,[1DD] Night Spear (90) Does 30 damage to 1 of your opponent's Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),,Fx2,2,392.7,889.0,5999.99,419.99,,Holofoil,Dark Cloak - Each of your Pokemon that has any D Energy attached to it has no Retreat Cost.  (Ability),P-20
84966,Drilbur,Drilbur,https://tcgplayer-cdn.tcgplayer.com/product/84966_200w.jpg,3,1386,https://cpt.tcgcsv.com/l_H,2023-01-05T19:04:30.733,1,55/108,Common,Fighting,70,Basic,[FF] Scratch (30),,Wx2,2,0.2,0.32,1.65,0.32,,Normal,,L-20
84966,Drilbur,Drilbur,https://tcgplayer-cdn.tcgplayer.com/product/84966_200w.jpg,3,1386,https://cpt.tcgcsv.com/l_H,2023-01-05T19:04:30.733,1,55/108,Common,Fighting,70,Basic,[FF] Scratch (30),,Wx2,2,1.5,2.75,4.0,4.16,,Reverse Holofoil,,L-20
84993,Ducklett,Ducklett,https://tcgplayer-cdn.tcgplayer.com/product/84993_200w.jpg,3,1386,https://cpt.tcgcsv.com/T_H,2023-01-05T18:58:07.217,1,35/108,Common,Water,60,Basic,[1W] Water Pulse (20) The Defending Pokemon is now Asleep.,,Lx2,1,0.1,0.26,1.0,0.26,,Normal,,F-20
84993,Ducklett,Ducklett,https://tcgplayer-cdn.tcgplayer.com/product/84993_200w.jpg,3,1386,https://cpt.tcgcsv.com/T_H,2023-01-05T18:58:07.217,1,35/108,Common,Water,60,Basic,[1W] Water Pulse (20) The Defending Pokemon is now Asleep.,,Lx2,1,0.38,0.8,1.86,0.8,0.57,Reverse Holofoil,,F-20
85062,Dwebble,Dwebble,https://tcgplayer-cdn.tcgplayer.com/product/85062_200w.jpg,3,1386,https://cpt.tcgcsv.com/g2J,2023-01-05T18:53:11.06,1,7/108,Common,Grass,60,Basic,[G] Beat (10),[2G] Cut (30),Rx2,2,0.2,0.27,1.0,0.29,,Normal,,
85062,Dwebble,Dwebble,https://tcgplayer-cdn.tcgplayer.com/product/85062_200w.jpg,3,1386,https://cpt.tcgcsv.com/g2J,2023-01-05T18:53:11.06,1,7/108,Common,Grass,60,Basic,[G] Beat (10),[2G] Cut (30),Rx2,2,0.25,0.57,1.25,0.52,,Reverse Holofoil,,
85068,Eelektrik,Eelektrik,https://tcgplayer-cdn.tcgplayer.com/product/85068_200w.jpg,3,1386,https://cpt.tcgcsv.com/n2J,2023-03-23T13:32:16.59,1,46/108,Uncommon,Lightning,90,Stage 1,[1] Headbutt (20),[1LL] Shock Bolt (80) Discard all L Energy attached to this Pokemon.,Fx2,2,0.2,0.35,3.0,0.31,,Normal,,
85068,Eelektrik,Eelektrik,https://tcgplayer-cdn.tcgplayer.com/product/85068_200w.jpg,3,1386,https://cpt.tcgcsv.com/n2J,2023-03-23T13:32:16.59,1,46/108,Uncommon,Lightning,90,Stage 1,[1] Headbutt (20),[1LL] Shock Bolt (80) Discard all L Energy attached to this Pokemon.,Fx2,2,0.7,0.9,1.25,0.92,0.81,Reverse Holofoil,,
85071,Eelektross,Eelektross,https://tcgplayer-cdn.tcgplayer.com/product/85071_200w.jpg,3,1386,https://cpt.tcgcsv.com/r2J,2023-01-05T19:00:26.76,1,47/108,Holo Rare,Lightning,140,Stage 2,[2L] Suction Heal (40) Heal from this Pokemon the same amount of damage you did to the Defending Pokemon.,[2LL] Slurp Shakedown - Switch the Defending Pokemon with 1 of your opponent's Benched Pokemon.  This attack does 60 damage to the new Defending Pokemon.,Fx2,3,1.24,1.44,5.24,1.62,,Holofoil,,
85071,Eelektross,Eelektross,https://tcgplayer-cdn.tcgplayer.com/product/85071_200w.jpg,3,1386,https://cpt.tcgcsv.com/r2J,2023-01-05T19:00:26.76,1,47/108,Holo Rare,Lightning,140,Stage 2,[2L] Suction Heal (40) Heal from this Pokemon the same amount of damage you did to the Defending Pokemon.,[2LL] Slurp Shakedown - Switch the Defending Pokemon with 1 of your opponent's Benched Pokemon.  This attack does 60 damage to the new Defending Pokemon.,Fx2,3,1.0,1.62,3.49,1.75,,Reverse Holofoil,,
85090,Eevee (83),Eevee 83,https://tcgplayer-cdn.tcgplayer.com/product/85090_200w.jpg,3,1386,https://cpt.tcgcsv.com/Q2J,2023-01-05T19:11:36.557,1,83/108,Common,Colorless,60,Basic,"[1] Surprise Attack (20) Flip a coin.  If tails, this attack does nothing.",,Fx2,1,1.0,2.58,3.58,2.5,,Normal,,
85090,Eevee (83),Eevee 83,https://tcgplayer-cdn.tcgplayer.com/product/85090_200w.jpg,3,1386,https://cpt.tcgcsv.com/Q2J,2023-01-05T19:11:36.557,1,83/108,Common,Colorless,60,Basic,"[1] Surprise Attack (20) Flip a coin.  If tails, this attack does nothing.",,Fx2,1,13.0,35.0,40.0,20.24,,Reverse Holofoil,,
85091,Eevee (84),Eevee 84,https://tcgplayer-cdn.tcgplayer.com/product/85091_200w.jpg,3,1386,https://cpt.tcgcsv.com/R2J,2023-01-05T19:11:59.93,1,84/108,Common,Colorless,50,Basic,[1] Smash Kick (10),[2] Tail Whap (20),Fx2,1,0.95,1.11,2.5,1.15,,Normal,,
85091,Eevee (84),Eevee 84,https://tcgplayer-cdn.tcgplayer.com/product/85091_200w.jpg,3,1386,https://cpt.tcgcsv.com/R2J,2023-01-05T19:11:59.93,1,84/108,Common,Colorless,50,Basic,[1] Smash Kick (10),[2] Tail Whap (20),Fx2,1,14.7,18.78,27.53,28.24,,Reverse Holofoil,,
85201,Empoleon,Empoleon,https://tcgplayer-cdn.tcgplayer.com/product/85201_200w.jpg,3,1386,https://cpt.tcgcsv.com/26J,2023-01-05T18:57:17.31,1,29/108,Holo Rare,Water,140,Stage 2,[W] Attack Command (10x) Does 10 damage times the number of Pokemon in play (both yours and your opponent's).,,Lx2,2,2.67,2.83,5.94,2.25,,Holofoil,"Diving Draw - Once during your turn (before your attack), you may discard a card from your hand.  If you do, draw 2 cards.  (Ability)",
85201,Empoleon,Empoleon,https://tcgplayer-cdn.tcgplayer.com/product/85201_200w.jpg,3,1386,https://cpt.tcgcsv.com/26J,2023-01-05T18:57:17.31,1,29/108,Holo Rare,Water,140,Stage 2,[W] Attack Command (10x) Does 10 damage times the number of Pokemon in play (both yours and your opponent's).,,Lx2,2,3.5,5.07,8.5,3.5,8.5,Reverse Holofoil,"Diving Draw - Once during your turn (before your attack), you may discard a card from your hand.  If you do, draw 2 cards.  (Ability)",
85265,Enhanced Hammer,Enhanced Hammer,https://tcgplayer-cdn.tcgplayer.com/product/85265_200w.jpg,3,1386,https://cpt.tcgcsv.com/k7J,2023-01-27T06:41:13.747,1,94/108,Uncommon,Item,0,Item,Discard a Special Energy attached to 1 of your opponent's Pokemon.,,,,0.5,0.75,3.47,0.75,0.6,Normal,You may play as many Item cards as you like during your turn (before your attack).,
85265,Enhanced Hammer,Enhanced Hammer,https://tcgplayer-cdn.tcgplayer.com/product/85265_200w.jpg,3,1386,https://cpt.tcgcsv.com/k7J,2023-01-27T06:41:13.747,1,94/108,Uncommon,Item,0,Item,Discard a Special Energy attached to 1 of your opponent's Pokemon.,,,,1.12,1.49,5.24,1.65,,Reverse Holofoil,You may play as many Item cards as you like during your turn (before your attack).,
85279,Entei EX,Entei EX,https://tcgplayer-cdn.tcgplayer.com/product/85279_200w.jpg,3,1386,https://cpt.tcgcsv.com/C7J,2023-01-05T18:54:01.567,1,13/108,Ultra Rare,Fire,180,Basic,[1R] Fire Fang (30) The Defending Pokemon is now Burned.,[1RR] Grand Flame (90) Attach a R Energy card from your discard pile to 1 of your Benched Pokemon.,Wx2,3,22.0,30.76,42.6,26.57,,Holofoil,,
85280,Entei EX (103 Full Art),Entei EX 103 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/85280_200w.jpg,3,1386,https://cpt.tcgcsv.com/D7J,2023-01-05T19:16:25.923,1,103/108,Ultra Rare,Fire,180,Basic,[1R] Fire Fang (30) The Defending Pokemon is now Burned.,[1RR] Grand Flame (90) Attach a R Energy card from your discard pile to 1 of your Benched Pokemon.,Wx2,3,289.99,331.99,399.99,228.32,299.99,Holofoil,,
85314,Escavalier,Escavalier,https://tcgplayer-cdn.tcgplayer.com/product/85314_200w.jpg,3,1386,https://cpt.tcgcsv.com/j8J,2023-01-05T19:09:24.387,1,74/108,Rare,Metal,90,Stage 1,"[M] Joust (30) Before doing damage, discard a Pokemon Tool card attached to the Defending Pokemon.","[1MM] Cavalry Lance (70) During your opponent's next turn, this Pokemon has no Weakness.",Rx2,3,0.25,0.72,2.79,0.78,0.71,Normal,,P-20
85314,Escavalier,Escavalier,https://tcgplayer-cdn.tcgplayer.com/product/85314_200w.jpg,3,1386,https://cpt.tcgcsv.com/j8J,2023-01-05T19:09:24.387,1,74/108,Rare,Metal,90,Stage 1,"[M] Joust (30) Before doing damage, discard a Pokemon Tool card attached to the Defending Pokemon.","[1MM] Cavalry Lance (70) During your opponent's next turn, this Pokemon has no Weakness.",Rx2,3,0.69,1.05,3.49,0.99,,Reverse Holofoil,,P-20
85325,Espeon,Espeon,https://tcgplayer-cdn.tcgplayer.com/product/85325_200w.jpg,3,1386,https://cpt.tcgcsv.com/w8J,2023-01-05T19:00:53.41,1,48/108,Rare,Psychic,90,Stage 1,[2P] Psy Report (60) Your opponent reveals his or her hand.,,Px2,1,3.32,6.75,40.0,6.81,,Normal,"Solar Revelation - Prevent all effects of your opponent's attacks, except damage, done to each of your Pokemon that has any Energy attached to it.  (Ability)",
85325,Espeon,Espeon,https://tcgplayer-cdn.tcgplayer.com/product/85325_200w.jpg,3,1386,https://cpt.tcgcsv.com/w8J,2023-01-05T19:00:53.41,1,48/108,Rare,Psychic,90,Stage 1,[2P] Psy Report (60) Your opponent reveals his or her hand.,,Px2,1,14.8,16.2,17.6,18.51,,Reverse Holofoil,"Solar Revelation - Prevent all effects of your opponent's attacks, except damage, done to each of your Pokemon that has any Energy attached to it.  (Ability)",
85338,Excadrill (56),Excadrill 56,https://tcgplayer-cdn.tcgplayer.com/product/85338_200w.jpg,3,1386,https://cpt.tcgcsv.com/N8J,2023-01-05T19:04:43.963,1,56/108,Rare,Fighting,120,Stage 1,[F] Tunnel Strike - This attack does 30 damage to 1 of your opponent's Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),[FF] Dig Uppercut (50) Put a card from your discard pile into your hand.,Wx2,3,0.35,0.5,1.0,0.58,,Normal,,L-20
85338,Excadrill (56),Excadrill 56,https://tcgplayer-cdn.tcgplayer.com/product/85338_200w.jpg,3,1386,https://cpt.tcgcsv.com/N8J,2023-01-05T19:04:43.963,1,56/108,Rare,Fighting,120,Stage 1,[F] Tunnel Strike - This attack does 30 damage to 1 of your opponent's Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),[FF] Dig Uppercut (50) Put a card from your discard pile into your hand.,Wx2,3,1.65,1.75,2.25,1.46,,Reverse Holofoil,,L-20
85339,Excadrill (57),Excadrill 57,https://tcgplayer-cdn.tcgplayer.com/product/85339_200w.jpg,3,1386,https://cpt.tcgcsv.com/P8J,2023-01-05T19:04:51.483,1,57/108,Rare,Fighting,120,Stage 1,"[2F] Reinforced Drill (50+) If this Pokemon has a Pokemon Tool card attached to it, this attack does 30 more damage.",[3F] Mach Claw (70) This attack's damage isn't affected by Resistance.,Wx2,4,0.48,0.64,4.54,0.57,,Normal,,L-20
