productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extResistance
83789,Beldum (84),Beldum 84,https://tcgplayer-cdn.tcgplayer.com/product/83789_200w.jpg,3,1417,https://cpt.tcgcsv.com/PwH,2023-11-07T20:43:25.65,1,84/146,Common,Metal,50,Basic,"[1] Allure
<br>
Draw a card.",[1M] Tackle (20),R+10,1,1.17,4.5,5.0,5.0,3.41,Reverse Holofoil,,P-20
83800,Bellossom,Bellossom,https://tcgplayer-cdn.tcgplayer.com/product/83800_200w.jpg,3,1417,https://cpt.tcgcsv.com/0xH,2023-11-07T20:31:15.58,1,20/146,Rare,Grass,100,Stage 2,"[G] Parallel Gain (30)
<br>
Remove 1 damage counter from each of your Pokémon.","[1G] Blend Pollen (40+)
<br>
Does 40 damage plus 20 more damage for each Vileplume and each Bellossom you have in play. Flip a coin. If heads, the Defending Pokémon is now Burned.",R+30,1,1.2,1.84,5.0,1.77,,Normal,,W-20
83800,Bellossom,Bellossom,https://tcgplayer-cdn.tcgplayer.com/product/83800_200w.jpg,3,1417,https://cpt.tcgcsv.com/0xH,2023-11-07T20:31:15.58,1,20/146,Rare,Grass,100,Stage 2,"[G] Parallel Gain (30)
<br>
Remove 1 damage counter from each of your Pokémon.","[1G] Blend Pollen (40+)
<br>
Does 40 damage plus 20 more damage for each Vileplume and each Bellossom you have in play. Flip a coin. If heads, the Defending Pokémon is now Burned.",R+30,1,2.89,4.49,5.99,3.93,,Reverse Holofoil,,W-20
83809,Bellsprout,Bellsprout,https://tcgplayer-cdn.tcgplayer.com/product/83809_200w.jpg,3,1417,https://cpt.tcgcsv.com/cxH,2025-04-23T12:47:38.467,1,85/146,Common,Grass,50,Basic,"[1] Vine Bind
<br>
Flip a coin. If heads, the Defending Pokémon can't use any Poké-Powers during your opponent's next turn.","[G] Careless Tackle (20)
<br>
Bellsprout does 10 damage to itself.",R+10,1,0.01,0.36,1.49,0.53,0.36,Normal,,
83809,Bellsprout,Bellsprout,https://tcgplayer-cdn.tcgplayer.com/product/83809_200w.jpg,3,1417,https://cpt.tcgcsv.com/cxH,2025-04-23T12:47:38.467,1,85/146,Common,Grass,50,Basic,"[1] Vine Bind
<br>
Flip a coin. If heads, the Defending Pokémon can't use any Poké-Powers during your opponent's next turn.","[G] Careless Tackle (20)
<br>
Bellsprout does 10 damage to itself.",R+10,1,6.57,8.0,11.02,6.99,,Reverse Holofoil,,
84008,Bubble Coat,Bubble Coat,https://tcgplayer-cdn.tcgplayer.com/product/84008_200w.jpg,3,1417,https://cpt.tcgcsv.com/bDH,2022-12-19T20:49:55.44,1,129/146,Uncommon,Tool,,,,,,,0.2,0.52,1.24,0.53,0.49,Normal,"Attach Bubble Coat to 1 of your Pokémon that doesn't already have a Pokémon Tool attached to it. If that Pokémon is Knocked Out, discard this card.
<br>
As long as Bubble Coat is attached to a Pokémon, that Pokémon has no Weakness. If that Pokémon is damaged by an opponent's attack, discard this card at the end of the turn.",
84008,Bubble Coat,Bubble Coat,https://tcgplayer-cdn.tcgplayer.com/product/84008_200w.jpg,3,1417,https://cpt.tcgcsv.com/bDH,2022-12-19T20:49:55.44,1,129/146,Uncommon,Tool,,,,,,,0.25,0.84,1.54,1.85,,Reverse Holofoil,"Attach Bubble Coat to 1 of your Pokémon that doesn't already have a Pokémon Tool attached to it. If that Pokémon is Knocked Out, discard this card.
<br>
As long as Bubble Coat is attached to a Pokémon, that Pokémon has no Weakness. If that Pokémon is damaged by an opponent's attack, discard this card at the end of the turn.",
84009,Buck's Training,Bucks Training,https://tcgplayer-cdn.tcgplayer.com/product/84009_200w.jpg,3,1417,https://cpt.tcgcsv.com/cDH,2022-12-19T20:50:50.103,1,130/146,Uncommon,Supporter,,,,,,,0.12,0.3,3.5,0.48,0.24,Normal,"You can play only one Supporter card each turn. When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card.
<br>
Draw 2 cards. As long as Buck's Training is next to your Active Pokémon, each of your Active Pokémon's attacks does 10 more damage to the Active Pokémon <em>(before applying Weakness and Resistance)</em>.",
84009,Buck's Training,Bucks Training,https://tcgplayer-cdn.tcgplayer.com/product/84009_200w.jpg,3,1417,https://cpt.tcgcsv.com/cDH,2022-12-19T20:50:50.103,1,130/146,Uncommon,Supporter,,,,,,,0.93,1.53,2.0,1.9,,Reverse Holofoil,"You can play only one Supporter card each turn. When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card.
<br>
Draw 2 cards. As long as Buck's Training is next to your Active Pokémon, each of your Active Pokémon's attacks does 10 more damage to the Active Pokémon <em>(before applying Weakness and Resistance)</em>.",
84040,Buneary,Buneary,https://tcgplayer-cdn.tcgplayer.com/product/84040_200w.jpg,3,1417,https://cpt.tcgcsv.com/QDH,2023-11-07T20:46:56.933,1,86/146,Common,Colorless,50,Basic,"[1] Rest
<br>
Remove all Special Conditions and 4 damage counters from Buneary. Buneary is now Asleep.","[2] Double Kick (20x)
<br>
Flip 2 coins. This attack does 20 damage times the number of heads.",F+10,1,0.17,0.3,0.99,0.3,,Normal,,
84040,Buneary,Buneary,https://tcgplayer-cdn.tcgplayer.com/product/84040_200w.jpg,3,1417,https://cpt.tcgcsv.com/QDH,2023-11-07T20:46:56.933,1,86/146,Common,Colorless,50,Basic,"[1] Rest
<br>
Remove all Special Conditions and 4 damage counters from Buneary. Buneary is now Asleep.","[2] Double Kick (20x)
<br>
Flip 2 coins. This attack does 20 damage times the number of heads.",F+10,1,1.99,2.76,3.98,3.03,,Reverse Holofoil,,
84093,Camerupt,Camerupt,https://tcgplayer-cdn.tcgplayer.com/product/84093_200w.jpg,3,1417,https://cpt.tcgcsv.com/TFH,2023-11-07T20:36:19.183,1,47/146,Uncommon,Fire,100,Stage 1,"[1R] Eruption (30+)
<br>
Each player discards the top card of his or her deck. This attack does 30 damage plus 30 more damage for each Energy card discarded in this way.","[2R] Take Down (80)
<br>
Camerupt does 20 damage to itself.",W+20,3,0.15,0.32,1.55,0.44,,Normal,,
84093,Camerupt,Camerupt,https://tcgplayer-cdn.tcgplayer.com/product/84093_200w.jpg,3,1417,https://cpt.tcgcsv.com/TFH,2023-11-07T20:36:19.183,1,47/146,Uncommon,Fire,100,Stage 1,"[1R] Eruption (30+)
<br>
Each player discards the top card of his or her deck. This attack does 30 damage plus 30 more damage for each Energy card discarded in this way.","[2R] Take Down (80)
<br>
Camerupt does 20 damage to itself.",W+20,3,0.45,1.1,5.5,1.11,,Reverse Holofoil,,
84128,Castform,Castform,https://tcgplayer-cdn.tcgplayer.com/product/84128_200w.jpg,3,1417,https://cpt.tcgcsv.com/BGH,2023-11-07T20:36:27.167,1,48/146,Uncommon,Colorless,60,Basic,"[2] Weather Ball (30+)
<br>
If you have a Stadium card in play, remove 3 damage counters from Castform. If your opponent has a Stadium card in play, this attack does 30 damage plus 30 more damage.",,F+10,1,0.75,1.4,4.74,1.41,,Normal,"<strong>Poké-POWER — Temperament</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may search your deck for any Castform and switch it with Castform. (Any cards attached to Castform, damage counters, Special Conditions, and effects on it are now on the new Pokémon.) If you do, put Castform on top of your deck. Shuffle your deck afterward. You can't use more than 1 Temperament Poké-Power each turn.",
84128,Castform,Castform,https://tcgplayer-cdn.tcgplayer.com/product/84128_200w.jpg,3,1417,https://cpt.tcgcsv.com/BGH,2023-11-07T20:36:27.167,1,48/146,Uncommon,Colorless,60,Basic,"[2] Weather Ball (30+)
<br>
If you have a Stadium card in play, remove 3 damage counters from Castform. If your opponent has a Stadium card in play, this attack does 30 damage plus 30 more damage.",,F+10,1,3.58,4.75,9.99,5.24,,Reverse Holofoil,"<strong>Poké-POWER — Temperament</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may search your deck for any Castform and switch it with Castform. (Any cards attached to Castform, damage counters, Special Conditions, and effects on it are now on the new Pokémon.) If you do, put Castform on top of your deck. Shuffle your deck afterward. You can't use more than 1 Temperament Poké-Power each turn.",
84129,Castform Rain Form,Castform Rain Form,https://tcgplayer-cdn.tcgplayer.com/product/84129_200w.jpg,3,1417,https://cpt.tcgcsv.com/CGH,2023-11-07T20:36:41.783,1,49/146,Uncommon,Water,70,Basic,"[1W] Water Pulse (30)
<br>
The Defending Pokémon is now Asleep.",,L+10,1,0.74,1.95,7.97,2.15,,Normal,"<strong>Poké-POWER — Temperament</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may search your deck for any Castform and switch it with Castform Rain Form. (Any cards attached to Castform Rain Form, damage counters, Special Conditions, and effects on it are now on the new Pokémon.) Shuffle Castform Rain Form back into your deck. You can't use more than 1 Temperament Poké-Power each turn.",
84129,Castform Rain Form,Castform Rain Form,https://tcgplayer-cdn.tcgplayer.com/product/84129_200w.jpg,3,1417,https://cpt.tcgcsv.com/CGH,2023-11-07T20:36:41.783,1,49/146,Uncommon,Water,70,Basic,"[1W] Water Pulse (30)
<br>
The Defending Pokémon is now Asleep.",,L+10,1,2.0,3.25,16.97,6.51,,Reverse Holofoil,"<strong>Poké-POWER — Temperament</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may search your deck for any Castform and switch it with Castform Rain Form. (Any cards attached to Castform Rain Form, damage counters, Special Conditions, and effects on it are now on the new Pokémon.) Shuffle Castform Rain Form back into your deck. You can't use more than 1 Temperament Poké-Power each turn.",
84130,Castform Snow-Cloud Form,Castform Snow Cloud Form,https://tcgplayer-cdn.tcgplayer.com/product/84130_200w.jpg,3,1417,https://cpt.tcgcsv.com/DGH,2024-11-16T21:58:20.487,1,50/146,Uncommon,Water,70,Basic,"[2] Hail
<br>
This attack does 10 damage to each of your opponent's Pokémon. <em>(Don't apply Weakness and resistance for Benched Pokémon.)</em>",,M+10,1,0.84,2.47,5.99,2.87,,Normal,"<strong>Poké-POWER — Temperament</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may search your deck for any Castform and switch it with Castform Snow-cloud Form. (Any cards attached to Castform Snow-cloud Form, damage counters, Special Conditions, and effects on it are now on the new Pokémon.) Shuffle Castform Snow-cloud Form back into your deck. You can't use more than 1 Temperament Poké-Power each turn.",
84130,Castform Snow-Cloud Form,Castform Snow Cloud Form,https://tcgplayer-cdn.tcgplayer.com/product/84130_200w.jpg,3,1417,https://cpt.tcgcsv.com/DGH,2024-11-16T21:58:20.487,1,50/146,Uncommon,Water,70,Basic,"[2] Hail
<br>
This attack does 10 damage to each of your opponent's Pokémon. <em>(Don't apply Weakness and resistance for Benched Pokémon.)</em>",,M+10,1,2.6,4.0,29.25,5.71,,Reverse Holofoil,"<strong>Poké-POWER — Temperament</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may search your deck for any Castform and switch it with Castform Snow-cloud Form. (Any cards attached to Castform Snow-cloud Form, damage counters, Special Conditions, and effects on it are now on the new Pokémon.) Shuffle Castform Snow-cloud Form back into your deck. You can't use more than 1 Temperament Poké-Power each turn.",
84131,Castform Sunny Form,Castform Sunny Form,https://tcgplayer-cdn.tcgplayer.com/product/84131_200w.jpg,3,1417,https://cpt.tcgcsv.com/FGH,2023-11-07T20:37:01.907,1,51/146,Uncommon,Fire,70,Basic,"[1R] Ember (40)
<br>
Discard a Fire Energy attached to Castform Sunny Form.",,W+10,1,0.67,2.0,11.99,2.17,1.28,Normal,"<strong>Poké-POWER — Temperament</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may search your deck for any Castform and switch it with Castform Sunny Form. (Any cards attached to Castform Sunny Form, damage counters, Special Conditions, and effects on it are now on the new Pokémon.) Shuffle Castform Sunny Form back into your deck. You can't use more than 1 Temperament Poké-Power each turn.",
84131,Castform Sunny Form,Castform Sunny Form,https://tcgplayer-cdn.tcgplayer.com/product/84131_200w.jpg,3,1417,https://cpt.tcgcsv.com/FGH,2023-11-07T20:37:01.907,1,51/146,Uncommon,Fire,70,Basic,"[1R] Ember (40)
<br>
Discard a Fire Energy attached to Castform Sunny Form.",,W+10,1,2.49,4.79,9.99,5.07,9.48,Reverse Holofoil,"<strong>Poké-POWER — Temperament</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may search your deck for any Castform and switch it with Castform Sunny Form. (Any cards attached to Castform Sunny Form, damage counters, Special Conditions, and effects on it are now on the new Pokémon.) Shuffle Castform Sunny Form back into your deck. You can't use more than 1 Temperament Poké-Power each turn.",
84308,Chinchou (87),Chinchou 87,https://tcgplayer-cdn.tcgplayer.com/product/84308_200w.jpg,3,1417,https://cpt.tcgcsv.com/bLH,2023-11-07T20:47:08.047,1,87/146,Common,Water,60,Basic,"[1] Supersonic
<br>
Flip a coin. If heads, the Defending Pokémon is now Confused.",[W] Wave Splash (10),G+10,2,0.2,0.41,1.5,0.4,0.2,Normal,,
84308,Chinchou (87),Chinchou 87,https://tcgplayer-cdn.tcgplayer.com/product/84308_200w.jpg,3,1417,https://cpt.tcgcsv.com/bLH,2023-11-07T20:47:08.047,1,87/146,Common,Water,60,Basic,"[1] Supersonic
<br>
Flip a coin. If heads, the Defending Pokémon is now Confused.",[W] Wave Splash (10),G+10,2,3.99,5.28,6.0,3.99,,Reverse Holofoil,,
84309,Chinchou (88),Chinchou 88,https://tcgplayer-cdn.tcgplayer.com/product/84309_200w.jpg,3,1417,https://cpt.tcgcsv.com/cLH,2023-11-07T20:47:17.777,1,88/146,Common,Lightning,50,Basic,[1] Razor Fin (10),"[1L] Aqua Spark (20+)
<br>
If Chinchou has any Water Energy attached to it, this attack does 20 damage plus 10 more damage.",F+10,1,0.1,0.38,1.49,0.38,0.2,Normal,,
84309,Chinchou (88),Chinchou 88,https://tcgplayer-cdn.tcgplayer.com/product/84309_200w.jpg,3,1417,https://cpt.tcgcsv.com/cLH,2023-11-07T20:47:17.777,1,88/146,Common,Lightning,50,Basic,[1] Razor Fin (10),"[1L] Aqua Spark (20+)
<br>
If Chinchou has any Water Energy attached to it, this attack does 20 damage plus 10 more damage.",F+10,1,1.65,2.99,5.71,3.99,,Reverse Holofoil,,
84327,Claw Fossil,Claw Fossil,https://tcgplayer-cdn.tcgplayer.com/product/84327_200w.jpg,3,1417,https://cpt.tcgcsv.com/zLH,2022-12-19T21:11:50.493,1,138/146,Common,Trainer,40,,,,,,0.15,0.29,1.45,0.28,,Normal,"Play Claw Fossil as if it were a Colorless Basic Pokémon. (Claw Fossil counts as a Trainer card as well, but if Claw Fossil is Knocked Out, this counts as a Knocked Out Pokémon.) Claw Fossil can't be affected by any Special Conditions and can't retreat. At any time during your turn before your attack, you may discard Claw Fossil from play. (This doesn't count as a Knocked Out Pokémon.)
<br>
<strong>Poké-BODY — Jagged Stone</strong>
<br>
If Claw Fossil is your Active Pokémon and is damaged by an opponent's attack <em>(even if Claw Fossil is Knocked Out)</em>, put 1 damage counter on the Attacking Pokémon.",
84327,Claw Fossil,Claw Fossil,https://tcgplayer-cdn.tcgplayer.com/product/84327_200w.jpg,3,1417,https://cpt.tcgcsv.com/zLH,2022-12-19T21:11:50.493,1,138/146,Common,Trainer,40,,,,,,0.93,1.0,2.29,0.99,,Reverse Holofoil,"Play Claw Fossil as if it were a Colorless Basic Pokémon. (Claw Fossil counts as a Trainer card as well, but if Claw Fossil is Knocked Out, this counts as a Knocked Out Pokémon.) Claw Fossil can't be affected by any Special Conditions and can't retreat. At any time during your turn before your attack, you may discard Claw Fossil from play. (This doesn't count as a Knocked Out Pokémon.)
<br>
<strong>Poké-BODY — Jagged Stone</strong>
<br>
If Claw Fossil is your Active Pokémon and is damaged by an opponent's attack <em>(even if Claw Fossil is Knocked Out)</em>, put 1 damage counter on the Attacking Pokémon.",
84435,Corphish,Corphish,https://tcgplayer-cdn.tcgplayer.com/product/84435_200w.jpg,3,1417,https://cpt.tcgcsv.com/KNH,2023-11-07T20:47:26.763,1,89/146,Common,Water,50,Basic,"[1] Knock Off
<br>
Flip a coin. If heads, choose 1 card from your opponent's hand without looking and discard it.",[2] Irongrip (20),L+10,1,0.1,0.31,1.49,0.31,0.23,Normal,,
84435,Corphish,Corphish,https://tcgplayer-cdn.tcgplayer.com/product/84435_200w.jpg,3,1417,https://cpt.tcgcsv.com/KNH,2023-11-07T20:47:26.763,1,89/146,Common,Water,50,Basic,"[1] Knock Off
<br>
Flip a coin. If heads, choose 1 card from your opponent's hand without looking and discard it.",[2] Irongrip (20),L+10,1,1.89,2.55,4.19,2.49,,Reverse Holofoil,,
84454,Cradily,Cradily,https://tcgplayer-cdn.tcgplayer.com/product/84454_200w.jpg,3,1417,https://cpt.tcgcsv.com/6PH,2023-11-07T20:31:23.677,1,21/146,Rare,Grass,120,Stage 2,"[G] Drain Down (30)
<br>
Before doing damage, you may switch 1 of the Defending Pokémon with 1 of your opponent's Benched Pokémon. If you do, this attack does 30 damage to the new Defending Pokémon. If the Defending Pokémon would be Knocked Out by this attack, you may remove all damage counters from Cradily.","[2G] Acid (50)
<br>
The Defending Pokémon can't retreat during your opponent's next turn.",R+30,3,1.44,2.79,5.76,3.28,,Normal,,
84454,Cradily,Cradily,https://tcgplayer-cdn.tcgplayer.com/product/84454_200w.jpg,3,1417,https://cpt.tcgcsv.com/6PH,2023-11-07T20:31:23.677,1,21/146,Rare,Grass,120,Stage 2,"[G] Drain Down (30)
<br>
Before doing damage, you may switch 1 of the Defending Pokémon with 1 of your opponent's Benched Pokémon. If you do, this attack does 30 damage to the new Defending Pokémon. If the Defending Pokémon would be Knocked Out by this attack, you may remove all damage counters from Cradily.","[2G] Acid (50)
<br>
The Defending Pokémon can't retreat during your opponent's next turn.",R+30,3,1.79,3.42,6.89,3.29,,Reverse Holofoil,,
84464,Crawdaunt,Crawdaunt,https://tcgplayer-cdn.tcgplayer.com/product/84464_200w.jpg,3,1417,https://cpt.tcgcsv.com/jPH,2023-11-07T20:31:31.633,1,22/146,Rare,Water,90,Stage 1,"[1W] Gripthrow
<br>
Flip a coin. If heads, your opponent returns the Defending Pokémon and all cards attached to it to his or her hand.","[2W] Prop-up Pinchers (50+)
<br>
If Crawdaunt has a Technical Machine card attached to it, this attack does 50 damage plus 30 more damage.",L+20,2,0.92,1.31,2.49,1.29,,Normal,,P-20
84464,Crawdaunt,Crawdaunt,https://tcgplayer-cdn.tcgplayer.com/product/84464_200w.jpg,3,1417,https://cpt.tcgcsv.com/jPH,2023-11-07T20:31:31.633,1,22/146,Rare,Water,90,Stage 1,"[1W] Gripthrow
<br>
Flip a coin. If heads, your opponent returns the Defending Pokémon and all cards attached to it to his or her hand.","[2W] Prop-up Pinchers (50+)
<br>
If Crawdaunt has a Technical Machine card attached to it, this attack does 50 damage plus 30 more damage.",L+20,2,1.25,2.9,3.97,2.8,,Reverse Holofoil,,P-20
84534,Cubone,Cubone,https://tcgplayer-cdn.tcgplayer.com/product/84534_200w.jpg,3,1417,https://cpt.tcgcsv.com/JQH,2023-11-07T20:47:35.173,1,90/146,Common,Fighting,60,Basic,[1] Headbutt (10),"[1F] Bonemerang (20x)
<br>
Flip 2 coins. This attack does 20 damage times the number of heads.",W+10,1,0.2,0.48,1.49,0.72,,Normal,,L-20
84555,Cynthia's Feelings,Cynthias Feelings,https://tcgplayer-cdn.tcgplayer.com/product/84555_200w.jpg,3,1417,https://cpt.tcgcsv.com/7RH,2023-07-08T16:09:28.917,1,131/146,Uncommon,Supporter,,,,,,,0.15,0.7,5.75,0.77,,Normal,"You can play only one Supporter card each turn. When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card.
<br>
Shuffle your hand into your deck. Then, draw 4 cards. If any of your Pokémon were Knocked Out during your opponent's last turn, draw 4 more cards.",
84555,Cynthia's Feelings,Cynthias Feelings,https://tcgplayer-cdn.tcgplayer.com/product/84555_200w.jpg,3,1417,https://cpt.tcgcsv.com/7RH,2023-07-08T16:09:28.917,1,131/146,Uncommon,Supporter,,,,,,,2.97,8.08,10.0,10.65,,Reverse Holofoil,"You can play only one Supporter card each turn. When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card.
<br>
Shuffle your hand into your deck. Then, draw 4 cards. If any of your Pokémon were Knocked Out during your opponent's last turn, draw 4 more cards.",
84740,Delcatty,Delcatty,https://tcgplayer-cdn.tcgplayer.com/product/84740_200w.jpg,3,1417,https://cpt.tcgcsv.com/QVH,2023-11-07T20:31:39.407,1,23/146,Rare,Colorless,80,Stage 1,"[1] Energy Assist (30)
<br>
Search your discard pile for a basic Energy card and attach it to 1 of your Benched Pokémon.",,F+20,1,1.0,1.41,1.99,1.34,,Normal,"<strong>Poké-BODY — Attracting Body</strong>
<br>
If Delcatty is your Active Pokémon and is damaged by an opponent's attack <em>(even if Delcatty is Knocked Out)</em>, flip a coin. If heads, the Attacking Pokémon is now Confused.",
84740,Delcatty,Delcatty,https://tcgplayer-cdn.tcgplayer.com/product/84740_200w.jpg,3,1417,https://cpt.tcgcsv.com/QVH,2023-11-07T20:31:39.407,1,23/146,Rare,Colorless,80,Stage 1,"[1] Energy Assist (30)
<br>
Search your discard pile for a basic Energy card and attach it to 1 of your Benched Pokémon.",,F+20,1,2.02,3.29,6.99,3.98,,Reverse Holofoil,"<strong>Poké-BODY — Attracting Body</strong>
<br>
If Delcatty is your Active Pokémon and is damaged by an opponent's attack <em>(even if Delcatty is Knocked Out)</em>, flip a coin. If heads, the Attacking Pokémon is now Confused.",
