productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extResistance,extCardText
83668,Axew,Axew,https://tcgplayer-cdn.tcgplayer.com/product/83668_200w.jpg,3,1385,https://cpt.tcgcsv.com/ntH,2023-01-09T20:31:08.493,1,86/101,Common,Colorless,60,Basic,[1] Dual Chop (10x) Flip 2 coins.  This attack does 10 damage times the number of heads.,,,1,0.1,0.27,1.49,0.29,0.33,Normal,,
83668,Axew,Axew,https://tcgplayer-cdn.tcgplayer.com/product/83668_200w.jpg,3,1385,https://cpt.tcgcsv.com/ntH,2023-01-09T20:31:08.493,1,86/101,Common,Colorless,60,Basic,[1] Dual Chop (10x) Flip 2 coins.  This attack does 10 damage times the number of heads.,,,1,1.13,1.8,3.99,1.8,3.14,Reverse Holofoil,,
83778,Beheeyem,Beheeyem,https://tcgplayer-cdn.tcgplayer.com/product/83778_200w.jpg,3,1385,https://cpt.tcgcsv.com/BwH,2023-01-09T20:15:50.963,1,56/101,Rare,Psychic,80,Stage 1,[P] Synchronoise (20) Does 20 damage to each of your opponent's Benched Pokemon that shares a type with the Defending Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),[1P] Psyshot (40),Px2,1,2.0,3.15,9.98,3.14,,Normal,,
83778,Beheeyem,Beheeyem,https://tcgplayer-cdn.tcgplayer.com/product/83778_200w.jpg,3,1385,https://cpt.tcgcsv.com/BwH,2023-01-09T20:15:50.963,1,56/101,Rare,Psychic,80,Stage 1,[P] Synchronoise (20) Does 20 damage to each of your opponent's Benched Pokemon that shares a type with the Defending Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),[1P] Psyshot (40),Px2,1,3.99,6.75,16.2,4.95,,Reverse Holofoil,,
83842,Bisharp (76),Bisharp 76,https://tcgplayer-cdn.tcgplayer.com/product/83842_200w.jpg,3,1385,https://cpt.tcgcsv.com/SxH,2023-03-02T19:48:13.34,1,76/101,Uncommon,Darkness,90,Stage 1,"[D] Finishing Blow (20+) If the Defending Pokemon already has any damage counters on it, this attack does 50 more damage.",[1D] Night Slash (30) Switch this Pokemon with 1 of your Benched Pokemon.,Fx2,1,0.27,0.42,6.71,0.4,,Normal,P-20,
83842,Bisharp (76),Bisharp 76,https://tcgplayer-cdn.tcgplayer.com/product/83842_200w.jpg,3,1385,https://cpt.tcgcsv.com/SxH,2023-03-02T19:48:13.34,1,76/101,Uncommon,Darkness,90,Stage 1,"[D] Finishing Blow (20+) If the Defending Pokemon already has any damage counters on it, this attack does 50 more damage.",[1D] Night Slash (30) Switch this Pokemon with 1 of your Benched Pokemon.,Fx2,1,1.0,3.34,5.5,0.97,,Reverse Holofoil,P-20,
83843,Bisharp (82),Bisharp 82,https://tcgplayer-cdn.tcgplayer.com/product/83843_200w.jpg,3,1385,https://cpt.tcgcsv.com/TxH,2023-01-09T20:29:34.4,1,82/101,Holo Rare,Metal,100,Stage 1,[1] Energy Stream (20) Attach a M Energy card from your discard pile to this Pokemon.,[3] Metal Scissors (40+) Does 20 more damage for each M Energy attached to this Pokemon.,Rx2,2,0.8,1.19,5.24,1.13,1.11,Holofoil,P-20,
83843,Bisharp (82),Bisharp 82,https://tcgplayer-cdn.tcgplayer.com/product/83843_200w.jpg,3,1385,https://cpt.tcgcsv.com/TxH,2023-01-09T20:29:34.4,1,82/101,Holo Rare,Metal,100,Stage 1,[1] Energy Stream (20) Attach a M Energy card from your discard pile to this Pokemon.,[3] Metal Scissors (40+) Does 20 more damage for each M Energy attached to this Pokemon.,Rx2,2,0.85,1.9,3.98,1.84,,Reverse Holofoil,P-20,
83930,Blitzle,Blitzle,https://tcgplayer-cdn.tcgplayer.com/product/83930_200w.jpg,3,1385,https://cpt.tcgcsv.com/DBH,2023-01-09T20:09:57.37,1,35/101,Common,Lightning,60,Basic,"[L] Agility (10) Flip a coin.  If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.",,Fx2,1,0.97,2.2,13.75,2.39,,Normal,,
83930,Blitzle,Blitzle,https://tcgplayer-cdn.tcgplayer.com/product/83930_200w.jpg,3,1385,https://cpt.tcgcsv.com/DBH,2023-01-09T20:09:57.37,1,35/101,Common,Lightning,60,Basic,"[L] Agility (10) Flip a coin.  If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.",,Fx2,1,5.01,7.17,12.94,7.84,6.38,Reverse Holofoil,,
84109,Carracosta,Carracosta,https://tcgplayer-cdn.tcgplayer.com/product/84109_200w.jpg,3,1385,https://cpt.tcgcsv.com/cGH,2023-01-09T20:07:58.607,1,26/101,Rare,Water,140,Stage 1,[2WW] Crunch (80) Discard an Energy attached to the Defending Pokemon.,,Gx2,4,2.13,3.5,8.98,3.4,,Normal,,"Solid Rock - If any damage is done to this Pokemon by attacks, flip a coin.  If heads, reduce that damage by 50 (after applying Weakness and Resistance).  (Ability)"
84109,Carracosta,Carracosta,https://tcgplayer-cdn.tcgplayer.com/product/84109_200w.jpg,3,1385,https://cpt.tcgcsv.com/cGH,2023-01-09T20:07:58.607,1,26/101,Rare,Water,140,Stage 1,[2WW] Crunch (80) Discard an Energy attached to the Defending Pokemon.,,Gx2,4,4.0,5.39,9.3,5.64,,Reverse Holofoil,,"Solid Rock - If any damage is done to this Pokemon by attacks, flip a coin.  If heads, reduce that damage by 50 (after applying Weakness and Resistance).  (Ability)"
84164,Chandelure,Chandelure,https://tcgplayer-cdn.tcgplayer.com/product/84164_200w.jpg,3,1385,https://cpt.tcgcsv.com/jHH,2023-01-09T20:16:32.467,1,60/101,Rare,Psychic,130,Stage 2,[1PP] Eerie Glow (50) The Defending Pokemon is now Burned and Confused.,,Dx2,2,10.74,12.32,21.01,11.96,,Normal,,"Cursed Shadow - Once during your turn (before your attack), if this Pokemon is your Active Pokemon, you may put 3 damage counters on your opponent's Pokemon in any way you like.  (Ability)"
84164,Chandelure,Chandelure,https://tcgplayer-cdn.tcgplayer.com/product/84164_200w.jpg,3,1385,https://cpt.tcgcsv.com/jHH,2023-01-09T20:16:32.467,1,60/101,Rare,Psychic,130,Stage 2,[1PP] Eerie Glow (50) The Defending Pokemon is now Burned and Confused.,,Dx2,2,14.25,16.26,19.54,17.23,,Reverse Holofoil,,"Cursed Shadow - Once during your turn (before your attack), if this Pokemon is your Active Pokemon, you may put 3 damage counters on your opponent's Pokemon in any way you like.  (Ability)"
84378,Cobalion,Cobalion,https://tcgplayer-cdn.tcgplayer.com/product/84378_200w.jpg,3,1385,https://cpt.tcgcsv.com/BMH,2023-02-09T17:52:32.347,1,84/101,Holo Rare,Metal,120,Basic,[1M] Energy Press (20+) Does 20 more damage for each Energy attached to the Defending Pokemon.,[1MM] Iron Breaker (80) The Defending Pokemon can't attack during your opponent's next turn.,Rx2,2,0.72,1.19,5.94,1.16,,Holofoil,P-20,
84378,Cobalion,Cobalion,https://tcgplayer-cdn.tcgplayer.com/product/84378_200w.jpg,3,1385,https://cpt.tcgcsv.com/BMH,2023-02-09T17:52:32.347,1,84/101,Holo Rare,Metal,120,Basic,[1M] Energy Press (20+) Does 20 more damage for each Energy attached to the Defending Pokemon.,[1MM] Iron Breaker (80) The Defending Pokemon can't attack during your opponent's next turn.,Rx2,2,1.14,1.33,2.01,1.42,,Reverse Holofoil,P-20,
84381,Cobalion (100 Full Art),Cobalion 100 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/84381_200w.jpg,3,1385,https://cpt.tcgcsv.com/FMH,2023-01-09T20:35:14.497,1,100/101,Ultra Rare,Metal,120,Basic,[1M] Energy Press (20+) Does 20 more damage for each Energy attached to the Defending Pokemon.,[1MM] Iron Breaker (80) The Defending Pokemon can't attack during your opponent's next turn.,Rx2,2,41.47,46.65,65.34,48.32,,Holofoil,P-20,
84384,Cofagrigus (46),Cofagrigus 46,https://tcgplayer-cdn.tcgplayer.com/product/84384_200w.jpg,3,1385,https://cpt.tcgcsv.com/JMH,2023-01-09T20:13:23.03,1,46/101,Rare,Psychic,90,Stage 1,[1P] Damagriiigus - Move all damage counters from 1 of your Benched Pokemon to the Defending Pokemon.,[2P] Perplex (30) The Defending Pokemon is now Confused.,Dx2,3,1.0,1.78,12.76,2.36,,Normal,,
84384,Cofagrigus (46),Cofagrigus 46,https://tcgplayer-cdn.tcgplayer.com/product/84384_200w.jpg,3,1385,https://cpt.tcgcsv.com/JMH,2023-01-09T20:13:23.03,1,46/101,Rare,Psychic,90,Stage 1,[1P] Damagriiigus - Move all damage counters from 1 of your Benched Pokemon to the Defending Pokemon.,[2P] Perplex (30) The Defending Pokemon is now Confused.,Dx2,3,1.51,2.22,5.94,2.26,,Reverse Holofoil,,
84385,Cofagrigus (47),Cofagrigus 47,https://tcgplayer-cdn.tcgplayer.com/product/84385_200w.jpg,3,1385,https://cpt.tcgcsv.com/KMH,2023-01-09T20:13:34.067,1,47/101,Rare,Psychic,90,Stage 1,"[1P] Ambush (40+)  Flip a coin.  If heads, this attack does 20 more damage.",,Dx2,2,1.0,2.31,10.0,2.43,,Normal,,"Durable Body - If this Pokemon would be Knocked Out by damage from an attack, flip a coin.  If heads, this Pokemon is not Knocked Out and its remaining HP becomes 10 instead.  (Ability)"
84385,Cofagrigus (47),Cofagrigus 47,https://tcgplayer-cdn.tcgplayer.com/product/84385_200w.jpg,3,1385,https://cpt.tcgcsv.com/KMH,2023-01-09T20:13:34.067,1,47/101,Rare,Psychic,90,Stage 1,"[1P] Ambush (40+)  Flip a coin.  If heads, this attack does 20 more damage.",,Dx2,2,2.0,3.64,6.97,2.23,,Reverse Holofoil,,"Durable Body - If this Pokemon would be Knocked Out by damage from an attack, flip a coin.  If heads, this Pokemon is not Knocked Out and its remaining HP becomes 10 instead.  (Ability)"
84418,Conkeldurr (64),Conkeldurr 64,https://tcgplayer-cdn.tcgplayer.com/product/84418_200w.jpg,3,1385,https://cpt.tcgcsv.com/nNH,2023-01-09T20:19:58.963,1,64/101,Holo Rare,Fighting,140,Stage 2,"[3F] Top Down (80) Flip a coin until you get tails.  For each heads, discard the top card of your opponent's deck.",,Px2,4,1.5,2.39,6.49,2.39,,Holofoil,,Craftsmanship - This Pokemon gets +20 HP for each F Energy attached to it.  (Ability)
84418,Conkeldurr (64),Conkeldurr 64,https://tcgplayer-cdn.tcgplayer.com/product/84418_200w.jpg,3,1385,https://cpt.tcgcsv.com/nNH,2023-01-09T20:19:58.963,1,64/101,Holo Rare,Fighting,140,Stage 2,"[3F] Top Down (80) Flip a coin until you get tails.  For each heads, discard the top card of your opponent's deck.",,Px2,4,1.75,2.54,3.5,2.42,,Reverse Holofoil,,Craftsmanship - This Pokemon gets +20 HP for each F Energy attached to it.  (Ability)
84419,Conkeldurr (65),Conkeldurr 65,https://tcgplayer-cdn.tcgplayer.com/product/84419_200w.jpg,3,1385,https://cpt.tcgcsv.com/pNH,2023-01-09T20:20:09.217,1,65/101,Rare,Fighting,140,Stage 2,[F] Chip Away (40) This attack's damage isn't affected by any effects on the Defending Pokemon.,[1FF] Swing Around (60+) Flip 2 coins.  This attack does 30 more damage for each heads.,Px2,3,0.71,0.9,3.98,0.75,,Normal,,
84419,Conkeldurr (65),Conkeldurr 65,https://tcgplayer-cdn.tcgplayer.com/product/84419_200w.jpg,3,1385,https://cpt.tcgcsv.com/pNH,2023-01-09T20:20:09.217,1,65/101,Rare,Fighting,140,Stage 2,[F] Chip Away (40) This attack's damage isn't affected by any effects on the Defending Pokemon.,[1FF] Swing Around (60+) Flip 2 coins.  This attack does 30 more damage for each heads.,Px2,3,0.71,2.4,4.97,2.33,,Reverse Holofoil,,
84449,Cover Fossil,Cover Fossil,https://tcgplayer-cdn.tcgplayer.com/product/84449_200w.jpg,3,1385,https://cpt.tcgcsv.com/_NH,2025-02-05T21:11:32.057,1,90/101,Uncommon,Item,0,Item,Look at the bottom 7 cards of your deck.  You may reveal a Tirtouga you find there and put it onto your Bench.  Shuffle the other cards back into your deck.,,,,0.2,0.32,1.49,0.31,,Normal,,You may play as many Item cards as you like during your turn (before your attack).
84449,Cover Fossil,Cover Fossil,https://tcgplayer-cdn.tcgplayer.com/product/84449_200w.jpg,3,1385,https://cpt.tcgcsv.com/_NH,2025-02-05T21:11:32.057,1,90/101,Uncommon,Item,0,Item,Look at the bottom 7 cards of your deck.  You may reveal a Tirtouga you find there and put it onto your Bench.  Shuffle the other cards back into your deck.,,,,0.23,0.49,3.0,0.48,,Reverse Holofoil,,You may play as many Item cards as you like during your turn (before your attack).
84508,Crustle,Crustle,https://tcgplayer-cdn.tcgplayer.com/product/84508_200w.jpg,3,1385,https://cpt.tcgcsv.com/bQH,2023-01-09T20:02:51.02,1,7/101,Uncommon,Grass,100,Stage 1,"[1G] X-Scissor (20+) Flip a coin.  If heads, this attack does 50 more damage.",[2G] Reckless Charge (80) This Pokemon does 10 damage to itself.,Rx2,3,0.2,0.49,1.49,0.55,,Normal,,
84508,Crustle,Crustle,https://tcgplayer-cdn.tcgplayer.com/product/84508_200w.jpg,3,1385,https://cpt.tcgcsv.com/bQH,2023-01-09T20:02:51.02,1,7/101,Uncommon,Grass,100,Stage 1,"[1G] X-Scissor (20+) Flip a coin.  If heads, this attack does 50 more damage.",[2G] Reckless Charge (80) This Pokemon does 10 damage to itself.,Rx2,3,0.78,1.47,2.97,0.69,1.47,Reverse Holofoil,,
84512,Cryogonal (32),Cryogonal 32,https://tcgplayer-cdn.tcgplayer.com/product/84512_200w.jpg,3,1385,https://cpt.tcgcsv.com/gQH,2023-01-09T20:09:25.497,1,32/101,Uncommon,Water,80,Basic,[W] Icy Wind - The Defending Pokemon is now Asleep.,"[1W] Ice Shard (30+) If the Defending Pokemon is a F Pokemon, this attack does 40 more damage.",Mx2,1,0.23,0.32,1.49,0.33,0.29,Normal,,
84512,Cryogonal (32),Cryogonal 32,https://tcgplayer-cdn.tcgplayer.com/product/84512_200w.jpg,3,1385,https://cpt.tcgcsv.com/gQH,2023-01-09T20:09:25.497,1,32/101,Uncommon,Water,80,Basic,[W] Icy Wind - The Defending Pokemon is now Asleep.,"[1W] Ice Shard (30+) If the Defending Pokemon is a F Pokemon, this attack does 40 more damage.",Mx2,1,0.5,0.71,14.37,0.62,0.67,Reverse Holofoil,,
84513,Cryogonal (33),Cryogonal 33,https://tcgplayer-cdn.tcgplayer.com/product/84513_200w.jpg,3,1385,https://cpt.tcgcsv.com/hQH,2023-01-09T20:09:33.923,1,33/101,Rare,Water,80,Basic,[W] Ice Chain - Switch the Defending Pokemon with 1 of your opponent's Benched Pokemon.,[WW] Frost Vanish (40) You may return this Pokemon and all cards attached to it to your hand.,Mx2,1,0.49,1.0,5.24,1.05,,Normal,,
84513,Cryogonal (33),Cryogonal 33,https://tcgplayer-cdn.tcgplayer.com/product/84513_200w.jpg,3,1385,https://cpt.tcgcsv.com/hQH,2023-01-09T20:09:33.923,1,33/101,Rare,Water,80,Basic,[W] Ice Chain - Switch the Defending Pokemon with 1 of your opponent's Benched Pokemon.,[WW] Frost Vanish (40) You may return this Pokemon and all cards attached to it to your hand.,Mx2,1,0.5,1.76,3.39,1.45,0.5,Reverse Holofoil,,
84728,Deino,Deino,https://tcgplayer-cdn.tcgplayer.com/product/84728_200w.jpg,3,1385,https://cpt.tcgcsv.com/BVH,2023-01-09T20:25:42.697,1,77/101,Common,Darkness,60,Basic,[1] Headbutt (10),[1D] Bite (20),Fx2,2,0.15,0.34,1.49,0.34,,Normal,P-20,
84728,Deino,Deino,https://tcgplayer-cdn.tcgplayer.com/product/84728_200w.jpg,3,1385,https://cpt.tcgcsv.com/BVH,2023-01-09T20:25:42.697,1,77/101,Common,Darkness,60,Basic,[1] Headbutt (10),[1D] Bite (20),Fx2,2,0.32,1.99,3.98,1.74,,Reverse Holofoil,P-20,
84978,Druddigon,Druddigon,https://tcgplayer-cdn.tcgplayer.com/product/84978_200w.jpg,3,1385,https://cpt.tcgcsv.com/B_H,2024-03-30T07:24:22.823,1,89/101,Rare,Colorless,100,Basic,[3] Clutch (60) The Defending Pokemon can't retreat during your opponent's next turn.,,,2,0.25,0.49,1.48,0.38,,Normal,,"Rough Skin - If this Pokemon is your Active Pokemon and is damaged by an opponent's attack (even if the Pokemon is Knocked Out), put 2 damage counters on the Attacking Pokemon.  (Ability)"
84978,Druddigon,Druddigon,https://tcgplayer-cdn.tcgplayer.com/product/84978_200w.jpg,3,1385,https://cpt.tcgcsv.com/B_H,2024-03-30T07:24:22.823,1,89/101,Rare,Colorless,100,Basic,[3] Clutch (60) The Defending Pokemon can't retreat during your opponent's next turn.,,,2,0.5,0.82,0.99,0.91,,Reverse Holofoil,,"Rough Skin - If this Pokemon is your Active Pokemon and is damaged by an opponent's attack (even if the Pokemon is Knocked Out), put 2 damage counters on the Attacking Pokemon.  (Ability)"
85017,Duosion,Duosion,https://tcgplayer-cdn.tcgplayer.com/product/85017_200w.jpg,3,1385,https://cpt.tcgcsv.com/m0J,2023-01-09T20:14:21.09,1,51/101,Uncommon,Psychic,60,Stage 1,[1] Rollout (20),,Px2,1,0.23,0.5,1.49,0.63,,Normal,,
85017,Duosion,Duosion,https://tcgplayer-cdn.tcgplayer.com/product/85017_200w.jpg,3,1385,https://cpt.tcgcsv.com/m0J,2023-01-09T20:14:21.09,1,51/101,Uncommon,Psychic,60,Stage 1,[1] Rollout (20),,Px2,1,0.75,1.58,4.03,1.03,,Reverse Holofoil,,
85020,Durant,Durant,https://tcgplayer-cdn.tcgplayer.com/product/85020_200w.jpg,3,1385,https://cpt.tcgcsv.com/q0J,2023-01-09T20:29:50.923,1,83/101,Uncommon,Metal,70,Basic,"[M] Devour - For each of your Durant in play, discard the top card of your opponent's deck.",[2] Vice Grip (30),Fx2,1,0.3,0.67,2.75,0.66,,Normal,P-20,
85020,Durant,Durant,https://tcgplayer-cdn.tcgplayer.com/product/85020_200w.jpg,3,1385,https://cpt.tcgcsv.com/q0J,2023-01-09T20:29:50.923,1,83/101,Uncommon,Metal,70,Basic,"[M] Devour - For each of your Durant in play, discard the top card of your opponent's deck.",[2] Vice Grip (30),Fx2,1,0.89,4.91,11.98,4.87,,Reverse Holofoil,P-20,
85061,Dwebble,Dwebble,https://tcgplayer-cdn.tcgplayer.com/product/85061_200w.jpg,3,1385,https://cpt.tcgcsv.com/f2J,2023-10-15T03:49:13.24,1,6/101,Common,Grass,60,Basic,"[1] Withdraw - Flip a coin.  If heads, prevent all damage done to this Pokemon by attacks during your opponent's next turn.",[1G] Slash (20),Rx2,2,0.2,0.3,2.61,0.31,,Normal,,
85061,Dwebble,Dwebble,https://tcgplayer-cdn.tcgplayer.com/product/85061_200w.jpg,3,1385,https://cpt.tcgcsv.com/f2J,2023-10-15T03:49:13.24,1,6/101,Common,Grass,60,Basic,"[1] Withdraw - Flip a coin.  If heads, prevent all damage done to this Pokemon by attacks during your opponent's next turn.",[1G] Slash (20),Rx2,2,0.75,2.78,3.04,2.85,,Reverse Holofoil,,
85067,Eelektrik,Eelektrik,https://tcgplayer-cdn.tcgplayer.com/product/85067_200w.jpg,3,1385,https://cpt.tcgcsv.com/m2J,2025-04-12T10:06:48.693,1,40/101,Uncommon,Lightning,90,Stage 1,[1LL] Electric Ball (50),,Fx2,2,0.7,1.34,2.52,1.66,1.47,Normal,,"Dynamotor - Once during your turn (before your attack), you may attach a L Energy card from your discard pile to 1 of your Benched Pokemon.  (Ability)"
85067,Eelektrik,Eelektrik,https://tcgplayer-cdn.tcgplayer.com/product/85067_200w.jpg,3,1385,https://cpt.tcgcsv.com/m2J,2025-04-12T10:06:48.693,1,40/101,Uncommon,Lightning,90,Stage 1,[1LL] Electric Ball (50),,Fx2,2,20.0,22.47,25.49,18.82,,Reverse Holofoil,,"Dynamotor - Once during your turn (before your attack), you may attach a L Energy card from your discard pile to 1 of your Benched Pokemon.  (Ability)"
85070,Eelektross,Eelektross,https://tcgplayer-cdn.tcgplayer.com/product/85070_200w.jpg,3,1385,https://cpt.tcgcsv.com/q2J,2023-01-09T20:12:24.443,1,41/101,Holo Rare,Lightning,140,Stage 2,[2] Acid (30) The Defending Pokemon can't retreat during your opponent's next turn.,[1LL] Wild Charge (90) This Pokemon does 10 damage to itself.,Fx2,3,1.39,1.69,6.86,2.58,,Holofoil,,
85070,Eelektross,Eelektross,https://tcgplayer-cdn.tcgplayer.com/product/85070_200w.jpg,3,1385,https://cpt.tcgcsv.com/q2J,2023-01-09T20:12:24.443,1,41/101,Holo Rare,Lightning,140,Stage 2,[2] Acid (30) The Defending Pokemon can't retreat during your opponent's next turn.,[1LL] Wild Charge (90) This Pokemon does 10 damage to itself.,Fx2,3,0.99,1.43,5.98,1.71,1.1,Reverse Holofoil,,
85175,Elgyem (54),Elgyem 54,https://tcgplayer-cdn.tcgplayer.com/product/85175_200w.jpg,3,1385,https://cpt.tcgcsv.com/w5J,2023-01-09T20:15:11.067,1,54/101,Common,Psychic,60,Basic,[1] Headbutt (10),[P] Calm Mind - Heal 30 damage from this Pokemon.,Px2,1,0.2,0.3,1.49,0.26,0.28,Normal,,
85175,Elgyem (54),Elgyem 54,https://tcgplayer-cdn.tcgplayer.com/product/85175_200w.jpg,3,1385,https://cpt.tcgcsv.com/w5J,2023-01-09T20:15:11.067,1,54/101,Common,Psychic,60,Basic,[1] Headbutt (10),[P] Calm Mind - Heal 30 damage from this Pokemon.,Px2,1,0.71,0.72,0.8,0.76,0.72,Reverse Holofoil,,
85176,Elgyem (55),Elgyem 55,https://tcgplayer-cdn.tcgplayer.com/product/85176_200w.jpg,3,1385,https://cpt.tcgcsv.com/x5J,2023-01-09T20:15:37.1,1,55/101,Common,Psychic,60,Basic,[1] First Contact - Search your deck for 2 Basic Pokemon and put them onto your Bench.  Shuffle your deck afterward.,[1P] Headbutt (20),Px2,1,0.19,0.38,1.49,0.4,,Normal,,
85176,Elgyem (55),Elgyem 55,https://tcgplayer-cdn.tcgplayer.com/product/85176_200w.jpg,3,1385,https://cpt.tcgcsv.com/x5J,2023-01-09T20:15:37.1,1,55/101,Common,Psychic,60,Basic,[1] First Contact - Search your deck for 2 Basic Pokemon and put them onto your Bench.  Shuffle your deck afterward.,[1P] Headbutt (20),Px2,1,2.95,3.22,4.95,3.13,,Reverse Holofoil,,
85189,Emolga,Emolga,https://tcgplayer-cdn.tcgplayer.com/product/85189_200w.jpg,3,1385,https://cpt.tcgcsv.com/P5J,2023-01-09T20:10:20.01,1,37/101,Uncommon,Lightning,70,Basic,[L] Electrichain (10+) Does 20 more damage if you have any L Pokemon on your Bench.,,Fx2,1,0.2,0.47,1.0,0.49,,Normal,,
85189,Emolga,Emolga,https://tcgplayer-cdn.tcgplayer.com/product/85189_200w.jpg,3,1385,https://cpt.tcgcsv.com/P5J,2023-01-09T20:10:20.01,1,37/101,Uncommon,Lightning,70,Basic,[L] Electrichain (10+) Does 20 more damage if you have any L Pokemon on your Bench.,,Fx2,1,2.0,2.45,4.99,2.8,,Reverse Holofoil,,
