productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extDescription
32138,Saber Beetle,Saber Beetle,https://tcgplayer-cdn.tcgplayer.com/product/32138_200w.jpg,2,140,https://cpt.tcgcsv.com/NSg,2024-03-28T15:36:48.22,1,5DS2-EN012,Common,EARTH,Insect,Effect Monster,2400,600,0.96,0.98,1.3,1.0,,Unlimited,"During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent."
32138,Saber Beetle,Saber Beetle,https://tcgplayer-cdn.tcgplayer.com/product/32138_200w.jpg,2,140,https://cpt.tcgcsv.com/NSg,2024-03-28T15:36:48.22,1,5DS2-EN012,Common,EARTH,Insect,Effect Monster,2400,600,0.05,0.25,1.49,0.17,,1st Edition,"During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent."
32139,Quillbolt Hedgehog,Quillbolt Hedgehog,https://tcgplayer-cdn.tcgplayer.com/product/32139_200w.jpg,2,140,https://cpt.tcgcsv.com/PSg,2024-03-28T15:36:48.283,1,5DS2-EN013,Common,EARTH,Machine,Effect Monster,800,800,0.17,0.19,0.61,,,Unlimited,"If you control a face-up Tuner monster, you can Special Summon this card from your Graveyard. If this card was Summoned this way, remove it from play when it is removed from the field."
32139,Quillbolt Hedgehog,Quillbolt Hedgehog,https://tcgplayer-cdn.tcgplayer.com/product/32139_200w.jpg,2,140,https://cpt.tcgcsv.com/PSg,2024-03-28T15:36:48.283,1,5DS2-EN013,Common,EARTH,Machine,Effect Monster,800,800,0.05,0.25,1.49,0.16,,1st Edition,"If you control a face-up Tuner monster, you can Special Summon this card from your Graveyard. If this card was Summoned this way, remove it from play when it is removed from the field."
32140,Junk Synchron,Junk Synchron,https://tcgplayer-cdn.tcgplayer.com/product/32140_200w.jpg,2,140,https://cpt.tcgcsv.com/QSg,2024-03-28T15:36:48.313,1,5DS2-EN014,Common,DARK,Warrior,Tuner Monster,1300,500,0.47,0.8,0.8,0.39,,Unlimited,"When this card is Normal Summoned, you can Special Summon 1 Level 2 or lower monster from your Graveyard in face-up Defense Position. That monster's effect(s) is negated."
32140,Junk Synchron,Junk Synchron,https://tcgplayer-cdn.tcgplayer.com/product/32140_200w.jpg,2,140,https://cpt.tcgcsv.com/QSg,2024-03-28T15:36:48.313,1,5DS2-EN014,Common,DARK,Warrior,Tuner Monster,1300,500,0.45,0.89,4.0,1.08,,1st Edition,"When this card is Normal Summoned, you can Special Summon 1 Level 2 or lower monster from your Graveyard in face-up Defense Position. That monster's effect(s) is negated."
32141,Speed Warrior,Speed Warrior,https://tcgplayer-cdn.tcgplayer.com/product/32141_200w.jpg,2,140,https://cpt.tcgcsv.com/RSg,2024-03-28T15:36:48.36,1,5DS2-EN015,Common,WIND,Warrior,Effect Monster,900,400,0.25,2.05,3.85,,,Unlimited,"During the Battle Phase of the turn you Normal Summon this card, you can double its original ATK until the end of the Battle Phase."
32141,Speed Warrior,Speed Warrior,https://tcgplayer-cdn.tcgplayer.com/product/32141_200w.jpg,2,140,https://cpt.tcgcsv.com/RSg,2024-03-28T15:36:48.36,1,5DS2-EN015,Common,WIND,Warrior,Effect Monster,900,400,0.1,0.25,1.42,0.2,,1st Edition,"During the Battle Phase of the turn you Normal Summon this card, you can double its original ATK until the end of the Battle Phase."
32142,Skelengel,Skelengel,https://tcgplayer-cdn.tcgplayer.com/product/32142_200w.jpg,2,140,https://cpt.tcgcsv.com/SSg,2024-03-28T15:36:48.41,1,5DS2-EN016,Common,LIGHT,Fairy,Flip/Effect Monster,900,400,0.39,5.99,6.0,0.1,,Unlimited,FLIP: Draw 1 card from your Deck.
32142,Skelengel,Skelengel,https://tcgplayer-cdn.tcgplayer.com/product/32142_200w.jpg,2,140,https://cpt.tcgcsv.com/SSg,2024-03-28T15:36:48.41,1,5DS2-EN016,Common,LIGHT,Fairy,Flip/Effect Monster,900,400,0.15,0.29,1.54,0.29,,1st Edition,FLIP: Draw 1 card from your Deck.
32143,Sonic Chick,Sonic Chick,https://tcgplayer-cdn.tcgplayer.com/product/32143_200w.jpg,2,140,https://cpt.tcgcsv.com/TSg,2024-03-28T15:36:48.45,1,5DS2-EN017,Common,EARTH,Winged Beast,Effect Monster,300,300,0.5,5.5,5.5,,,Unlimited,This card cannot be destroyed by battle with a monster that has 1900 or more ATK.
32143,Sonic Chick,Sonic Chick,https://tcgplayer-cdn.tcgplayer.com/product/32143_200w.jpg,2,140,https://cpt.tcgcsv.com/TSg,2024-03-28T15:36:48.45,1,5DS2-EN017,Common,EARTH,Winged Beast,Effect Monster,300,300,0.06,0.25,1.37,0.17,,1st Edition,This card cannot be destroyed by battle with a monster that has 1900 or more ATK.
32144,Magna Drago,Magna Drago,https://tcgplayer-cdn.tcgplayer.com/product/32144_200w.jpg,2,140,https://cpt.tcgcsv.com/VSg,2024-03-28T15:36:48.51,1,5DS2-EN018,Common,FIRE,Dragon,Tuner/Effect Monster,1400,600,0.98,0.98,0.98,,,Unlimited,"Each time this card inflicts Battle Damage to your opponent, it gains 200 ATK."
32144,Magna Drago,Magna Drago,https://tcgplayer-cdn.tcgplayer.com/product/32144_200w.jpg,2,140,https://cpt.tcgcsv.com/VSg,2024-03-28T15:36:48.51,1,5DS2-EN018,Common,FIRE,Dragon,Tuner/Effect Monster,1400,600,0.09,0.25,1.42,0.22,,1st Edition,"Each time this card inflicts Battle Damage to your opponent, it gains 200 ATK."
32145,X-Saber Airbellum,X Saber Airbellum,https://tcgplayer-cdn.tcgplayer.com/product/32145_200w.jpg,2,140,https://cpt.tcgcsv.com/WSg,2024-03-28T15:36:48.56,1,5DS2-EN019,Common,EARTH,Beast,Tuner/Effect Monster,1600,200,0.5,2.96,2.96,,,Unlimited,"When this card inflicts Battle Damage to your opponent by a direct attack, discard 1 random card from your opponent's hand."
32145,X-Saber Airbellum,X Saber Airbellum,https://tcgplayer-cdn.tcgplayer.com/product/32145_200w.jpg,2,140,https://cpt.tcgcsv.com/WSg,2024-03-28T15:36:48.56,1,5DS2-EN019,Common,EARTH,Beast,Tuner/Effect Monster,1600,200,0.6,0.99,2.99,0.82,,1st Edition,"When this card inflicts Battle Damage to your opponent by a direct attack, discard 1 random card from your opponent's hand."
32146,X-Saber Galahad,X Saber Galahad,https://tcgplayer-cdn.tcgplayer.com/product/32146_200w.jpg,2,140,https://cpt.tcgcsv.com/XSg,2024-03-28T15:36:48.607,1,5DS2-EN020,Common,EARTH,Warrior,Effect Monster,1800,800,0.15,104694.69,209389.22,,,Unlimited,"If this card attacks an opponent's monster, this card gains 300 ATK during the Damage Step only. If this card is attacked by an opponent's monster, this card loses 500 ATK during the Damage Step only. When this card is selected as an attack target, you ca"
32146,X-Saber Galahad,X Saber Galahad,https://tcgplayer-cdn.tcgplayer.com/product/32146_200w.jpg,2,140,https://cpt.tcgcsv.com/XSg,2024-03-28T15:36:48.607,1,5DS2-EN020,Common,EARTH,Warrior,Effect Monster,1800,800,0.15,0.26,1.5,0.25,,1st Edition,"If this card attacks an opponent's monster, this card gains 300 ATK during the Damage Step only. If this card is attacked by an opponent's monster, this card loses 500 ATK during the Damage Step only. When this card is selected as an attack target, you ca"
32147,Pride of the Weak,Pride of the Weak,https://tcgplayer-cdn.tcgplayer.com/product/32147_200w.jpg,2,140,https://cpt.tcgcsv.com/ZSg,2018-10-23T18:54:58.333,1,5DS2-EN021,Common,SPELL,,Continuous Spell,,,0.14,2.77,3.26,0.1,,Unlimited,"When a Level 2 or lower monster you control destroys an opponent's monster by battle and sends it to the Graveyard, if you have no cards in your hand, draw 2 cards."
32147,Pride of the Weak,Pride of the Weak,https://tcgplayer-cdn.tcgplayer.com/product/32147_200w.jpg,2,140,https://cpt.tcgcsv.com/ZSg,2018-10-23T18:54:58.333,1,5DS2-EN021,Common,SPELL,,Continuous Spell,,,0.1,0.26,1.46,0.26,,1st Edition,"When a Level 2 or lower monster you control destroys an opponent's monster by battle and sends it to the Graveyard, if you have no cards in your hand, draw 2 cards."
32148,Rush Recklessly,Rush Recklessly,https://tcgplayer-cdn.tcgplayer.com/product/32148_200w.jpg,2,140,https://cpt.tcgcsv.com/-Sg,2018-10-23T18:56:07.047,1,5DS2-EN022,Common,SPELL,,Quick-Play Spell,,,0.25,0.5,0.98,,,Unlimited,Target face-up monster gains 700 ATK until the end of this turn.
32148,Rush Recklessly,Rush Recklessly,https://tcgplayer-cdn.tcgplayer.com/product/32148_200w.jpg,2,140,https://cpt.tcgcsv.com/-Sg,2018-10-23T18:56:07.047,1,5DS2-EN022,Common,SPELL,,Quick-Play Spell,,,0.08,0.25,1.49,0.14,,1st Edition,Target face-up monster gains 700 ATK until the end of this turn.
32149,Giant Trunade,Giant Trunade,https://tcgplayer-cdn.tcgplayer.com/product/32149_200w.jpg,2,140,https://cpt.tcgcsv.com/_Sg,2018-10-23T18:49:05.987,1,5DS2-EN023,Common,SPELL,,Normal Spell,,,0.39,0.99,1.8,0.81,,Unlimited,Return all Spell and Trap Cards on the field to their owners' hands.
32149,Giant Trunade,Giant Trunade,https://tcgplayer-cdn.tcgplayer.com/product/32149_200w.jpg,2,140,https://cpt.tcgcsv.com/_Sg,2018-10-23T18:49:05.987,1,5DS2-EN023,Common,SPELL,,Normal Spell,,,0.4,0.79,2.99,0.75,,1st Edition,Return all Spell and Trap Cards on the field to their owners' hands.
32150,Tribute to the Doomed,Tribute to the Doomed,https://tcgplayer-cdn.tcgplayer.com/product/32150_200w.jpg,2,140,https://cpt.tcgcsv.com/0Tg,2018-10-23T18:58:34.137,1,5DS2-EN024,Common,SPELL,,Normal Spell,,,0.5,0.5,0.5,0.14,,Unlimited,Discard 1 card from your hand to the Graveyard to destroy 1 Monster Card on the field (regardless of its position).
32150,Tribute to the Doomed,Tribute to the Doomed,https://tcgplayer-cdn.tcgplayer.com/product/32150_200w.jpg,2,140,https://cpt.tcgcsv.com/0Tg,2018-10-23T18:58:34.137,1,5DS2-EN024,Common,SPELL,,Normal Spell,,,0.16,0.28,1.49,0.27,,1st Edition,Discard 1 card from your hand to the Graveyard to destroy 1 Monster Card on the field (regardless of its position).
32151,The Warrior Returning Alive,The Warrior Returning Alive,https://tcgplayer-cdn.tcgplayer.com/product/32151_200w.jpg,2,140,https://cpt.tcgcsv.com/2Tg,2018-10-23T18:58:14.1,1,5DS2-EN025,Common,SPELL,,Normal Spell,,,0.16,0.97,0.98,0.98,,Unlimited,Add 1 Warrior-Type monster from your Graveyard to your hand.
32151,The Warrior Returning Alive,The Warrior Returning Alive,https://tcgplayer-cdn.tcgplayer.com/product/32151_200w.jpg,2,140,https://cpt.tcgcsv.com/2Tg,2018-10-23T18:58:14.1,1,5DS2-EN025,Common,SPELL,,Normal Spell,,,0.1,0.25,0.99,0.18,,1st Edition,Add 1 Warrior-Type monster from your Graveyard to your hand.
32152,Emergency Provisions,Emergency Provisions,https://tcgplayer-cdn.tcgplayer.com/product/32152_200w.jpg,2,140,https://cpt.tcgcsv.com/3Tg,2018-10-23T18:48:53.033,1,5DS2-EN026,Common,SPELL,,Quick-Play Spell,,,4.89,4.9,6.52,,,Unlimited,Send Spell or Trap Cards on your side of the field except this card to the Graveyard. Increase your Life Points by 1000 points for each card sent to the Graveyard.
32152,Emergency Provisions,Emergency Provisions,https://tcgplayer-cdn.tcgplayer.com/product/32152_200w.jpg,2,140,https://cpt.tcgcsv.com/3Tg,2018-10-23T18:48:53.033,1,5DS2-EN026,Common,SPELL,,Quick-Play Spell,,,0.1,0.49,1.98,0.46,,1st Edition,Send Spell or Trap Cards on your side of the field except this card to the Graveyard. Increase your Life Points by 1000 points for each card sent to the Graveyard.
32153,Creature Swap,Creature Swap,https://tcgplayer-cdn.tcgplayer.com/product/32153_200w.jpg,2,140,https://cpt.tcgcsv.com/5Tg,2018-10-23T18:47:35.343,1,5DS2-EN027,Common,SPELL,,Normal Spell,,,0.16,0.98,2.25,0.01,,Unlimited,Each player selects 1 monster they control and switches control of those monsters with each other. Those monsters cannot change their battle positions for the rest of this turn.
32153,Creature Swap,Creature Swap,https://tcgplayer-cdn.tcgplayer.com/product/32153_200w.jpg,2,140,https://cpt.tcgcsv.com/5Tg,2018-10-23T18:47:35.343,1,5DS2-EN027,Common,SPELL,,Normal Spell,,,0.19,0.38,0.99,0.37,,1st Edition,Each player selects 1 monster they control and switches control of those monsters with each other. Those monsters cannot change their battle positions for the rest of this turn.
32154,Twister,Twister,https://tcgplayer-cdn.tcgplayer.com/product/32154_200w.jpg,2,140,https://cpt.tcgcsv.com/6Tg,2018-10-23T18:58:44.647,1,5DS2-EN028,Common,SPELL,,Quick-Play Spell,,,0.25,0.38,0.5,,,Unlimited,Pay 500 Life Points. Destroy 1 face-up Spell or Trap card.
32154,Twister,Twister,https://tcgplayer-cdn.tcgplayer.com/product/32154_200w.jpg,2,140,https://cpt.tcgcsv.com/6Tg,2018-10-23T18:58:44.647,1,5DS2-EN028,Common,SPELL,,Quick-Play Spell,,,0.1,0.3,1.0,0.34,,1st Edition,Pay 500 Life Points. Destroy 1 face-up Spell or Trap card.
32155,De-Synchro,De Synchro,https://tcgplayer-cdn.tcgplayer.com/product/32155_200w.jpg,2,140,https://cpt.tcgcsv.com/7Tg,2018-10-23T18:48:04.1,1,5DS2-EN029,Common,SPELL,,Normal Spell,,,0.98,1.01,1.03,,,Unlimited,"Select 1 face-up Synchro Monster. Return it to its owner's Extra Deck. Then, if all the monsters that were used for the Synchro Summon of that monster are in your Graveyard, you can Special Summon them."
32155,De-Synchro,De Synchro,https://tcgplayer-cdn.tcgplayer.com/product/32155_200w.jpg,2,140,https://cpt.tcgcsv.com/7Tg,2018-10-23T18:48:04.1,1,5DS2-EN029,Common,SPELL,,Normal Spell,,,0.06,0.31,1.98,0.33,,1st Edition,"Select 1 face-up Synchro Monster. Return it to its owner's Extra Deck. Then, if all the monsters that were used for the Synchro Summon of that monster are in your Graveyard, you can Special Summon them."
32156,Unstable Evolution,Unstable Evolution,https://tcgplayer-cdn.tcgplayer.com/product/32156_200w.jpg,2,140,https://cpt.tcgcsv.com/8Tg,2018-10-23T18:58:53.193,1,5DS2-EN030,Common,SPELL,,Equip Spell,,,0.18,0.97,0.98,,,Unlimited,"While your Life Points are lower than your opponent's, the equipped monster's original ATK becomes 2400. While your Life Points are higher than your opponent's, its original ATK becomes 1000."
32156,Unstable Evolution,Unstable Evolution,https://tcgplayer-cdn.tcgplayer.com/product/32156_200w.jpg,2,140,https://cpt.tcgcsv.com/8Tg,2018-10-23T18:58:53.193,1,5DS2-EN030,Common,SPELL,,Equip Spell,,,0.03,0.25,0.99,0.25,,1st Edition,"While your Life Points are lower than your opponent's, the equipped monster's original ATK becomes 2400. While your Life Points are higher than your opponent's, its original ATK becomes 1000."
32157,Ookazi,Ookazi,https://tcgplayer-cdn.tcgplayer.com/product/32157_200w.jpg,2,140,https://cpt.tcgcsv.com/9Tg,2018-10-23T18:53:50.863,1,5DS2-EN031,Common,SPELL,,Normal Spell,,,0.25,0.25,0.25,,,Unlimited,Inflict 800 points of damage to your opponent's Life Points.
32157,Ookazi,Ookazi,https://tcgplayer-cdn.tcgplayer.com/product/32157_200w.jpg,2,140,https://cpt.tcgcsv.com/9Tg,2018-10-23T18:53:50.863,1,5DS2-EN031,Common,SPELL,,Normal Spell,,,0.18,0.52,3.02,0.53,,1st Edition,Inflict 800 points of damage to your opponent's Life Points.
32158,Synchro Boost,Synchro Boost,https://tcgplayer-cdn.tcgplayer.com/product/32158_200w.jpg,2,140,https://cpt.tcgcsv.com/bTg,2018-10-23T18:57:27.903,1,5DS2-EN032,Common,SPELL,,Equip Spell,,,0.15,0.35,0.98,0.05,,Unlimited,"The equipped monster gains 500 ATK, and its Level is increased by 1."
32158,Synchro Boost,Synchro Boost,https://tcgplayer-cdn.tcgplayer.com/product/32158_200w.jpg,2,140,https://cpt.tcgcsv.com/bTg,2018-10-23T18:57:27.903,1,5DS2-EN032,Common,SPELL,,Equip Spell,,,0.1,0.25,1.98,0.18,,1st Edition,"The equipped monster gains 500 ATK, and its Level is increased by 1."
32159,Gottoms' Emergency Call,Gottoms Emergency Call,https://tcgplayer-cdn.tcgplayer.com/product/32159_200w.jpg,2,140,https://cpt.tcgcsv.com/cTg,2018-10-23T18:49:49.18,1,5DS2-EN033,Common,TRAP,,Normal Trap,,,2.14,3.5,3.99,,,Unlimited,"Activate only if there is a face-up X-Saber monster(s) on the field. Select 2 X-Saber monsters in either player's Graveyard's, Special Summon those monsters to your side of the field."
32159,Gottoms' Emergency Call,Gottoms Emergency Call,https://tcgplayer-cdn.tcgplayer.com/product/32159_200w.jpg,2,140,https://cpt.tcgcsv.com/cTg,2018-10-23T18:49:49.18,1,5DS2-EN033,Common,TRAP,,Normal Trap,,,0.74,1.85,11.99,1.7,2.45,1st Edition,"Activate only if there is a face-up X-Saber monster(s) on the field. Select 2 X-Saber monsters in either player's Graveyard's, Special Summon those monsters to your side of the field."
32160,Dust Tornado,Dust Tornado,https://tcgplayer-cdn.tcgplayer.com/product/32160_200w.jpg,2,140,https://cpt.tcgcsv.com/dTg,2018-10-23T18:48:39.177,1,5DS2-EN034,Common,TRAP,,Normal Trap,,,0.32,0.45,5.09,0.49,,Unlimited,Destroy 1 Spell or Trap Card your opponent controls. You can then Set 1 Spell or Trap Card from your hand.
32160,Dust Tornado,Dust Tornado,https://tcgplayer-cdn.tcgplayer.com/product/32160_200w.jpg,2,140,https://cpt.tcgcsv.com/dTg,2018-10-23T18:48:39.177,1,5DS2-EN034,Common,TRAP,,Normal Trap,,,0.2,0.72,1.99,1.18,,1st Edition,Destroy 1 Spell or Trap Card your opponent controls. You can then Set 1 Spell or Trap Card from your hand.
32161,Magic Drain,Magic Drain,https://tcgplayer-cdn.tcgplayer.com/product/32161_200w.jpg,2,140,https://cpt.tcgcsv.com/fTg,2018-10-23T18:53:00.387,1,5DS2-EN035,Common,TRAP,,Token,,,0.4,0.83,0.99,,,Unlimited,"Negate the activation of an opponent's Spell Card, and destroy it. Your opponent can discard 1 Spell Card to negate this card's effect."
32161,Magic Drain,Magic Drain,https://tcgplayer-cdn.tcgplayer.com/product/32161_200w.jpg,2,140,https://cpt.tcgcsv.com/fTg,2018-10-23T18:53:00.387,1,5DS2-EN035,Common,TRAP,,Token,,,0.07,0.28,1.49,0.26,,1st Edition,"Negate the activation of an opponent's Spell Card, and destroy it. Your opponent can discard 1 Spell Card to negate this card's effect."
32162,Raigeki Break,Raigeki Break,https://tcgplayer-cdn.tcgplayer.com/product/32162_200w.jpg,2,140,https://cpt.tcgcsv.com/gTg,2018-10-23T18:55:39.153,1,5DS2-EN036,Common,TRAP,,Normal Trap,0,0,1.17,2.14,3.11,1.75,,Unlimited,Discard 1 card from your hand. Destroy 1 card on the field.
32162,Raigeki Break,Raigeki Break,https://tcgplayer-cdn.tcgplayer.com/product/32162_200w.jpg,2,140,https://cpt.tcgcsv.com/gTg,2018-10-23T18:55:39.153,1,5DS2-EN036,Common,TRAP,,Normal Trap,0,0,0.95,1.88,5.01,1.76,,1st Edition,Discard 1 card from your hand. Destroy 1 card on the field.
