productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extCardType,extAttack,extDefense,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extMonsterType
24918,Fortress Whale's Oath,Fortress Whales Oath,https://tcgplayer-cdn.tcgplayer.com/product/24918_200w.jpg,2,339,https://cpt.tcgcsv.com/n-c,2019-04-17T20:39:43.357,1,TP7-EN011,Common,SPELL,Normal Spell,0,0,"This card is used to Ritual Summon ""Fortress Whale"". You must also Tribute monsters whose total Levels equal 7 or more from the field or your hand.",0.49,0.93,1.99,0.8,,Unlimited,
24919,Skilled Dark Magician,Skilled Dark Magician,https://tcgplayer-cdn.tcgplayer.com/product/24919_200w.jpg,2,339,https://cpt.tcgcsv.com/p-c,2019-04-17T20:40:23.147,1,TP7-EN012,Common,DARK,Effect Monster,1900,1700,"Each time you or your opponent activates 1 Spell Card, put 1 Spell Counter on this card (max. 3). Tribute this card with 3 Spell Counters on it to Special Summon 1 ""Dark Magician"" from your hand, Deck, or Graveyard.",0.23,0.55,3.18,0.74,,Unlimited,Spellcaster
24920,Skilled White Magician,Skilled White Magician,https://tcgplayer-cdn.tcgplayer.com/product/24920_200w.jpg,2,339,https://cpt.tcgcsv.com/q-c,2019-04-17T20:40:27.67,1,TP7-EN013,Common,LIGHT,Effect Monster,1700,1800,"Each time you or your opponent activates 1 Spell Card, put 1 Spell Counter on this card (max. 3). Tribute this card with 3 Spell Counters on it to Special Summon 1 ""Buster Blader"" from your hand, Deck, or Graveyard.",0.29,0.75,2.66,0.76,,Unlimited,Spellcaster
24921,Wall of Illusion,Wall of Illusion,https://tcgplayer-cdn.tcgplayer.com/product/24921_200w.jpg,2,339,https://cpt.tcgcsv.com/r-c,2019-04-17T20:40:36.127,1,TP7-EN014,Common,DARK,Effect Monster,1000,1850,A monster that attacks this monster is returned to its owners hand after damage calculation. Damage calculation is applied normally.,0.5,1.5,4.99,2.22,,Unlimited,Fiend
24922,Last Will,Last Will,https://tcgplayer-cdn.tcgplayer.com/product/24922_200w.jpg,2,339,https://cpt.tcgcsv.com/s-c,2019-04-17T20:39:56.33,1,TP7-EN015,Common,SPELL,Normal Spell,0,0,"If a monster on your side of the field was sent to your Graveyard this turn, your can Special Summon 1 monster with the ATK of 1500 or less from your Deck once during this turn. Then shuffle the Deck.",1.96,4.36,5.46,3.84,,Unlimited,
24923,Haniwa,Haniwa,https://tcgplayer-cdn.tcgplayer.com/product/24923_200w.jpg,2,339,https://cpt.tcgcsv.com/t-c,2019-04-17T20:39:52.947,1,TP7-EN016,Common,EARTH,Normal Monster,500,500,,0.75,1.21,4.99,1.1,,Unlimited,Rock
24924,Prisman,Prisman,https://tcgplayer-cdn.tcgplayer.com/product/24924_200w.jpg,2,339,https://cpt.tcgcsv.com/v-c,2019-04-17T20:40:14.033,1,TP7-EN017,Common,LIGHT,Normal Monster,800,1000,,0.48,1.25,2.6,1.29,,Unlimited,Rock
24925,Millennium Golem,Millennium Golem,https://tcgplayer-cdn.tcgplayer.com/product/24925_200w.jpg,2,339,https://cpt.tcgcsv.com/w-c,2019-04-17T20:40:05.277,1,TP7-EN018,Common,EARTH,Normal Monster,2000,2200,,1.16,3.0,3.7,3.09,,Unlimited,Rock
24926,Dig Beak,Dig Beak,https://tcgplayer-cdn.tcgplayer.com/product/24926_200w.jpg,2,339,https://cpt.tcgcsv.com/x-c,2019-04-17T20:39:34.363,1,TP7-EN019,Common,EARTH,Normal Monster,500,800,,0.69,1.03,9.99,0.97,,Unlimited,Beast
24927,Nekogal #2,Nekogal 2,https://tcgplayer-cdn.tcgplayer.com/product/24927_200w.jpg,2,339,https://cpt.tcgcsv.com/z-c,2019-04-17T20:40:09.747,1,TP7-EN020,Common,EARTH,Normal Monster,1900,2000,,0.74,1.42,5.0,1.22,,Unlimited,Beast-Warrior
518667,Tournament Pack 7 Booster Pack,Tournament Pack 7 Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/518667_200w.jpg,2,339,https://cpt.tcgcsv.com/mt96,2023-10-13T19:05:41.003,1,,,,,,,"Each pack contains 3 cards. The set contains 20 cards:
<br>
•1 Ultra Rare
<br>
•4 Super Rares
<br>
•4 Rares
<br>
•11 Commons",,,,,,,
