productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extCardType,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extMonsterType,extAttack,extDefense
26046,Widespread Ruin,Widespread Ruin,https://tcgplayer-cdn.tcgplayer.com/product/26046_200w.jpg,2,151,https://cpt.tcgcsv.com/Xqd,2013-05-09T12:13:41.653,1,CP03-EN011,Rare,TRAP,Normal Trap,"Activate only when your opponent's monster declare an attack. Destroy 1 Attack Position monster you opponent controls with the highest ATK. (If it's a tie, you get to choose.)",3.99,5.0,9.95,3.19,,Unlimited,,0,0
26047,Fairy Dragon,Fairy Dragon,https://tcgplayer-cdn.tcgplayer.com/product/26047_200w.jpg,2,151,https://cpt.tcgcsv.com/Zqd,2024-03-28T16:08:30.59,1,CP03-EN012,Common,Wind,Normal Monster,This beautiful Dragon spirit harbors hidden strength.,7.97,8.6,12.08,9.72,,Unlimited,Dragon,1100,1200
26048,Chiron the Mage,Chiron the Mage,https://tcgplayer-cdn.tcgplayer.com/product/26048_200w.jpg,2,151,https://cpt.tcgcsv.com/-qd,2024-03-28T16:08:30.65,1,CP03-EN013,Common,Earth,Effect Monster,"Once per turn, you can discard 1 Spell Card from your hand to destroy 1 Spell or Trap Card your opponent controls.",0.15,0.48,1.52,0.19,,Unlimited,Beast-Warrior,1800,1000
26049,Kaibaman,Kaibaman,https://tcgplayer-cdn.tcgplayer.com/product/26049_200w.jpg,2,151,https://cpt.tcgcsv.com/_qd,2024-03-28T16:08:30.713,1,CP03-EN014,Common,Light,Effect Monster,"You can Tribute this card to Special Summon 1 ""Blue-Eyes White Dragon"" from your hand.",0.25,0.5,1.0,0.4,,Unlimited,Warrior,200,700
26050,B.E.S. Crystal Core,BES Crystal Core,https://tcgplayer-cdn.tcgplayer.com/product/26050_200w.jpg,2,151,https://cpt.tcgcsv.com/0rd,2024-03-28T16:08:30.783,1,CP03-EN015,Common,Water,Effect Monster,"When this card is Normal Summoned, put 3 counters on it. This card cannot be destroyed by battle. If this card battles a monster, remove 1 counter from this card at the end of the Damage Step. If you cannot, destroy it. Once per turn, during your Main Phase, you can change 1 face-up Attack Position monster your opponent controls to face-up Defense Position.",0.23,0.72,1.31,0.4,,Unlimited,Machine,2100,1000
26051,Gravekeeper's Chief,Gravekeepers Chief,https://tcgplayer-cdn.tcgplayer.com/product/26051_200w.jpg,2,151,https://cpt.tcgcsv.com/2rd,2024-03-28T16:08:30.863,1,CP03-EN016,Common,Dark,Effect Monster,"You can have only control 1 ""Gravekeeper's Chief"" at a time. Your Graveyard is not affected by ""Necrovalley"". When you Tribute Summon, you can Special Summon 1 monster that includes ""Gravekeeper's"" monster from your Graveyard.",0.2,0.5,1.6,0.29,,Unlimited,Spellcaster,1900,1200
26052,Wild Nature's Release,Wild Natures Release,https://tcgplayer-cdn.tcgplayer.com/product/26052_200w.jpg,2,151,https://cpt.tcgcsv.com/3rd,2024-03-28T16:08:30.927,1,CP03-EN017,Common,SPELL,Normal Spell,Select 1 Beast-Type or Beast-Warrior-Type monster; it gains ATK equal to its DEF until the end of this turn. Destroy the monster during the End Phase.,0.25,0.47,1.0,0.27,,Unlimited,,0,0
26053,A Feather of the Phoenix,A Feather of the Phoenix,https://tcgplayer-cdn.tcgplayer.com/product/26053_200w.jpg,2,151,https://cpt.tcgcsv.com/5rd,2024-03-28T16:08:30.997,1,CP03-EN018,Common,SPELL,Normal Spell,Discard 1 card from your hand. Select 1 card from your Graveyard and return it to the top of your Deck.,0.6,0.74,2.5,0.66,,Unlimited,,0,0
26054,Contract with the Abyss,Contract with the Abyss,https://tcgplayer-cdn.tcgplayer.com/product/26054_200w.jpg,2,151,https://cpt.tcgcsv.com/6rd,2024-03-28T16:08:31.043,1,CP03-EN019,Common,SPELL,Normal Spell,This card is used to Ritual Summon any DARK Ritual Monster. You must also Tribute monsters from the field or your hand whose total Levels equal the Level of the Ritual Monster you are Ritual Summoning.,0.24,0.74,2.08,0.67,,Unlimited,,0,0
26055,Necrovalley,Necrovalley,https://tcgplayer-cdn.tcgplayer.com/product/26055_200w.jpg,2,151,https://cpt.tcgcsv.com/7rd,2024-03-28T16:08:31.09,1,CP03-EN020,Common,SPELL,Field Spell,"<b><font color=""red"">New Font Errata:</b> All ""Gravekeeper's"" monsters gain 500 ATK and DEF. Cards in either player's Graveyard cannot be banished. Negate any card effect that would move a card in the Graveyard, other than itself, to a different place.</font>
<br>
<br><em>Negate the effects of Spell, Trap, and Monster Cards that affect a card(s) in the Graveyard. Neither player can remove from play cards in the Graveyard. All ""Gravekeeper's"" monsters gain 500 ATK and DEF.</em>",2.46,4.37,10.0,4.25,,Unlimited,,,
