productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extLinkRating,extLinkArrows
197009,Cyber Dragon,Cyber Dragon,https://tcgplayer-cdn.tcgplayer.com/product/197009_200w.jpg,2,2512,https://cpt.tcgcsv.com/cQB2,2025-05-15T19:34:29.823,1,OP11-EN013,Common,LIGHT,Machine,Effect Monster,2100,1600,"If only your opponent controls a monster, you can Special Summon this card (from your hand).

<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.15,0.31,1.99,0.27,,Unlimited,,
197010,Boot-Up Soldier - Dread Dynamo,Boot Up Soldier Dread Dynamo,https://tcgplayer-cdn.tcgplayer.com/product/197010_200w.jpg,2,2512,https://cpt.tcgcsv.com/dQB2,2019-08-30T17:27:12.887,1,OP11-EN014,Common,EARTH,Machine,Effect Monster,0,2000,"While you control a ""Gadget"" monster, this card gains 2000 ATK.

<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.1,0.25,1.48,0.18,0.1,Unlimited,,
197012,Fortune Lady Fire,Fortune Lady Fire,https://tcgplayer-cdn.tcgplayer.com/product/197012_200w.jpg,2,2512,https://cpt.tcgcsv.com/gQB2,2025-05-15T19:34:29.87,1,OP11-EN015,Common,FIRE,Spellcaster,Effect Monster,,,"This card's ATK and DEF are equal to its Level x 200. During each of your Standby Phases, increase the Level of this card by 1 (max 12). When this card is Special Summoned in face-up Attack Position by the effect of a ""Fortune Lady"" card, destroy 1 face-up monster your opponent controls, and inflict damage to your opponent equal to the destroyed monster's ATK.

<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.1,0.3,2.0,0.28,,Unlimited,,
197014,Fortune Lady Water,Fortune Lady Water,https://tcgplayer-cdn.tcgplayer.com/product/197014_200w.jpg,2,2512,https://cpt.tcgcsv.com/jQB2,2019-08-30T17:27:16.69,1,OP11-EN016,Common,WATER,Spellcaster,Effect Monster,,,"This card's ATK and DEF are equal to its Level x 300. During each of your Standby Phases, increase the Level of this card by 1 (max 12). When this card is Special Summoned while you control a face-up ""Fortune Lady"" monster except ""Fortune Lady Water"", draw 2 cards.

<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.15,0.5,2.0,0.44,0.37,Unlimited,,
197015,Limiter Removal,Limiter Removal,https://tcgplayer-cdn.tcgplayer.com/product/197015_200w.jpg,2,2512,https://cpt.tcgcsv.com/kQB2,2025-05-15T19:34:29.917,1,OP11-EN017,Common,SPELL,,Quick-Play Spell,,,"Double the ATK of all Machine monsters you currently control, until the end of this turn. During the End Phase of this turn, destroy those monsters.

<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.1,0.31,1.54,0.2,,Unlimited,,
197016,Future Visions,Future Visions,https://tcgplayer-cdn.tcgplayer.com/product/197016_200w.jpg,2,2512,https://cpt.tcgcsv.com/lQB2,2019-08-30T17:27:17.4,1,OP11-EN018,Common,SPELL,,Field Spell,,,"When a monster is Normal Summoned, remove from play that monster. During the next Standby Phase of the controller who Summoned that monster, return it to the field in face-up Attack Position.

<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.19,0.6,1.8,0.62,,Unlimited,,
197017,Moray of Greed,Moray of Greed,https://tcgplayer-cdn.tcgplayer.com/product/197017_200w.jpg,2,2512,https://cpt.tcgcsv.com/mQB2,2019-08-30T17:27:19.843,1,OP11-EN019,Common,SPELL,,Normal Spell,,,"Shuffle 2 WATER monsters from your hand into the Deck, then draw 3 cards.

<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.9,1.48,4.99,1.39,1.67,Unlimited,,
197018,True Draco Heritage,True Draco Heritage,https://tcgplayer-cdn.tcgplayer.com/product/197018_200w.jpg,2,2512,https://cpt.tcgcsv.com/nQB2,2025-05-15T19:34:29.947,1,OP11-EN020,Common,SPELL,,Continuous Spell,,,"During your Main Phase: You can draw cards equal to the number of ""True Draco"" and ""True King"" card types (Monster, Spell, and Trap) sent from the field to the GY this turn. During your Main Phase, you can: Immediately after this effect resolves, Tribute Summon 1 ""True Draco"" or ""True King"" monster face-up. If this card is sent from the Spell & Trap Zone to the GY: You can target 1 Spell/Trap on the field; destroy it. You can only use each effect of ""True Draco Heritage"" once per turn.

<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.2,0.59,3.35,0.47,,Unlimited,,
197019,Stronghold the Moving Fortress,Stronghold the Moving Fortress,https://tcgplayer-cdn.tcgplayer.com/product/197019_200w.jpg,2,2512,https://cpt.tcgcsv.com/pQB2,2019-08-30T17:27:23.3,1,OP11-EN021,Common,TRAP,,Continuous Trap,,,"Special Summon this card in Defense Position as an Effect Monster (Machine-Type/EARTH/Level 4/ATK 0/DEF 2000). (This card is also still a Trap Card.) While you control ""Green Gadget"", ""Red Gadget"", and ""Yellow Gadget"", this card gains 3000 ATK.

<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.08,0.25,1.39,0.15,0.11,Unlimited,,
197020,All-Out Attacks,All Out Attacks,https://tcgplayer-cdn.tcgplayer.com/product/197020_200w.jpg,2,2512,https://cpt.tcgcsv.com/qQB2,2019-08-30T17:27:10.847,1,OP11-EN022,Common,TRAP,,Continuous Trap,,,"All monsters that are Special Summoned are changed to face-up Attack Position and must attack, if able, during the turn they are Special Summoned.

<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.08,0.25,1.41,0.17,0.11,Unlimited,,
197021,Synchro Material,Synchro Material,https://tcgplayer-cdn.tcgplayer.com/product/197021_200w.jpg,2,2512,https://cpt.tcgcsv.com/rQB2,2019-08-30T17:27:24.03,1,OP11-EN023,Common,TRAP,,Normal Trap,,,"Select 1 face-up monster your opponent controls. If you Synchro Summon this turn, you can use the selected monster as a Synchro Material Monster. You cannot conduct your Battle Phase during the turn you activate this card.

<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.1,0.25,1.45,0.15,,Unlimited,,
197022,Eisbahn,Eisbahn,https://tcgplayer-cdn.tcgplayer.com/product/197022_200w.jpg,2,2512,https://cpt.tcgcsv.com/sQB2,2019-08-30T17:27:15.203,1,OP11-EN024,Common,TRAP,,Continuous Trap,,,"When a monster with an Attribute other than WATER is Normal or Special Summoned (including face-down Summons), and you control a face-up WATER monster: That Summoned monster is changed to Defense Position.

<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.04,0.25,1.36,0.16,0.11,Unlimited,,
197023,True King's Return,True Kings Return,https://tcgplayer-cdn.tcgplayer.com/product/197023_200w.jpg,2,2512,https://cpt.tcgcsv.com/tQB2,2019-08-30T17:27:25.663,1,OP11-EN025,Common,TRAP,,Continuous Trap,,,"If this card is sent from the Spell & Trap Zone to the Graveyard: You can target 1 monster on the field; destroy it. You cannot activate the following effects of ""True King's Return"" in the same Chain.
<br>• You can target 1 ""True Draco"" or ""True King"" monster in your Graveyard; Special Summon it in Defense Position, also for the rest of this turn, you cannot Special Summon.
<br>• During your opponent's Main Phase, you can: Immediately after this effect resolves, Tribute Summon 1 ""True Draco"" or ""True King"" monster face-up.
<br>You can only use each effect of ""True King's Return"" once per turn.

<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.06,1.64,5.12,2.01,1.96,Unlimited,,
197024,Token: Duel Dragon,Token Duel Dragon,https://tcgplayer-cdn.tcgplayer.com/product/197024_200w.jpg,2,2512,https://cpt.tcgcsv.com/vQB2,2025-05-15T19:34:29.993,1,OP11-EN026,Super Rare,,,Token Monster,,,"This card can be used as a ""Duel Dragon Token"".
<br>*If used for another Token, apply that Token's Type/Attribute/Level/ATK/DEF.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.25,0.99,4.99,0.45,,Unlimited,,
