productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extCardType,extMonsterType,extAttack,extDefense,extLinkRating,extLinkArrows
226159,Tri-Brigade Kerass,Tri Brigade Kerass,https://tcgplayer-cdn.tcgplayer.com/product/226159_200w.jpg,2,2694,https://cpt.tcgcsv.com/ctQ2,2025-05-15T19:39:34.61,1,"You can discard 1 other Beast, Beast-Warrior, or Winged Beast monster; Special Summon this card from your hand. You can banish any number of Beast, Beast-Warrior, and/or Winged Beast monsters in your GY; Special Summon 1 Beast, Beast-Warrior, or Winged Beast Link Monster from your Extra Deck, with Link Rating equal to the number banished, also you can only use Beast, Beast-Warrior, and Winged Beast monsters as Link Material for the rest of this turn. You can only use each effect of ""Tri-Brigade Kerass"" once per turn.",,0.09,0.5,5.98,0.27,,1st Edition,PHRA-EN007,Super Rare,EARTH,Effect Monster,Beast,1200,1500,,
226160,Tri-Brigade Fraktall,Tri Brigade Fraktall,https://tcgplayer-cdn.tcgplayer.com/product/226160_200w.jpg,2,2694,https://cpt.tcgcsv.com/dtQ2,2022-07-06T11:32:48.67,1,"You can send this card from your hand or field to the GY; send 1 Level 3 or lower Beast, Beast-Warrior, or Winged Beast monster from your Deck to the GY. You can banish any number of Beast, Beast-Warrior, and/or Winged Beast monsters in your GY; Special Summon 1 Beast, Beast-Warrior, or Winged Beast Link Monster from your Extra Deck, with Link Rating equal to the number banished, also you can only use Beast, Beast-Warrior, and Winged Beast monsters as Link Material for the rest of this turn. You can only use each effect of ""Tri-Brigade Fraktall"" once per turn.",,4.3,6.98,15.19,5.19,12.89,1st Edition,PHRA-EN008,Ultra Rare,FIRE,Effect Monster,Beast-Warrior,1900,1600,,
226161,Dogmatika Ashiyan,Dogmatika Ashiyan,https://tcgplayer-cdn.tcgplayer.com/product/226161_200w.jpg,2,2694,https://cpt.tcgcsv.com/ftQ2,2025-05-15T19:39:34.673,1,"If a Fusion, Synchro, Xyz, or Link Monster(s) is sent to the GY (except during the Damage Step): You can Special Summon this card from your hand. If this card is Special Summoned from the hand: You can target 1 ""Dogmatika"" card in your GY, except ""Dogmatika Ashiyan""; add it to your hand. When an opponent's monster declares an attack: You can make all ""Dogmatika"" monsters you currently control gain 500 ATK. You can only use each effect of ""Dogmatika Ashiyan"" once per turn.",,0.08,0.35,3.5,0.19,,1st Edition,PHRA-EN009,Ultra Rare,LIGHT,Effect Monster,Spellcaster,2000,1500,,
226162,Virtual World Mai-Hime - Lulu,Virtual World Mai Hime Lulu,https://tcgplayer-cdn.tcgplayer.com/product/226162_200w.jpg,2,2694,https://cpt.tcgcsv.com/gtQ2,2020-11-06T05:03:05.723,1,"If this card is in your hand: You can target 1 ""Virtual World"" card you control; send 1 ""Virtual World"" card of a different type (Monster, Spell, Trap) from your Deck to the GY, and if you do, Special Summon this card, then, you can add 1 ""Virtual World"" card of the third type from your Deck to your hand, except ""Virtual World Mai-Hime - Lulu"". For the rest of this turn, you can only Special Summon Level/Rank 3 or higher monsters. You can only use this effect of ""Virtual World Mai-Hime - Lulu"" once per turn.",,0.17,0.53,20.0,0.35,,1st Edition,PHRA-EN010,Ultra Rare,WIND,Tuner/Effect Monster,Psychic,1600,600,,
226163,Virtual World Roshi - Laolao,Virtual World Roshi Laolao,https://tcgplayer-cdn.tcgplayer.com/product/226163_200w.jpg,2,2694,https://cpt.tcgcsv.com/htQ2,2025-05-15T19:39:34.72,1,"If this card is in your hand: You can target 1 ""Virtual World"" card you control; send 1 ""Virtual World"" card of a different type (Monster, Spell, Trap) from your Deck to the GY, and if you do, Special Summon this card, then, you can Special Summon 1 ""Virtual World"" monster from your GY in Defense Position, with a different name than the card sent to the GY, but negate its effects. For the rest of this turn, you can only Special Summon Level/Rank 3 or higher monsters. You can only use this effect of ""Virtual World Roshi - Laolao"" once per turn.",,0.05,0.32,2.88,0.17,0.24,1st Edition,PHRA-EN011,Super Rare,WIND,Tuner/Effect Monster,Psychic,0,2400,,
226164,Virtual World Xiezhi - Jiji,Virtual World Xiezhi Jiji,https://tcgplayer-cdn.tcgplayer.com/product/226164_200w.jpg,2,2694,https://cpt.tcgcsv.com/jtQ2,2025-05-15T19:39:34.767,1,"If this card is in your hand: You can target 1 ""Virtual World"" card you control; send 1 ""Virtual World"" card of a different type (Monster, Spell, Trap) from your Deck to the GY, and if you do, Special Summon this card, then, during the End Phase of this turn, you can add 1 ""Virtual World"" monster from your GY to your hand, except ""Virtual World Xiezhi - Jiji"". For the rest of this turn, you can only Special Summon Level/Rank 3 or higher monsters. You can only use this effect of ""Virtual World Xiezhi - Jiji"" once per turn.",,0.01,0.2,1.49,0.07,,1st Edition,PHRA-EN012,Common,EARTH,Effect Monster,Wyrm,1000,1600,,
226165,Virtual World Kirin - Lili,Virtual World Kirin Lili,https://tcgplayer-cdn.tcgplayer.com/product/226165_200w.jpg,2,2694,https://cpt.tcgcsv.com/ktQ2,2025-05-15T19:39:34.813,1,"If this card is in your hand: You can target 1 ""Virtual World"" card you control; send 1 ""Virtual World"" card of a different type (Monster, Spell, Trap) from your Deck to the GY, and if you do, Special Summon this card, then, you can send 1 ""Virtual World"" card of the third type from your Deck to the GY, except ""Virtual World Kirin - Lili"". For the rest of this turn, you can only Special Summon Level/Rank 3 or higher monsters. You can only use this effect of ""Virtual World Kirin - Lili"" once per turn.",,0.01,0.2,1.49,0.08,,1st Edition,PHRA-EN013,Common,EARTH,Effect Monster,Wyrm,1800,600,,
226166,Dual Avatar Fists - Yuhi,Dual Avatar Fists Yuhi,https://tcgplayer-cdn.tcgplayer.com/product/226166_200w.jpg,2,2694,https://cpt.tcgcsv.com/ltQ2,2025-05-15T19:39:34.86,1,"You can target 1 ""Dual Avatar"" monster you control; destroy it, and if you do, add 1 ""Dual Avatar"" Spell from your Deck to your hand. If a face-up ""Dual Avatar"" Fusion Monster(s) you control, that was Fusion Summoned using an Effect Monster as material, is destroyed by battle or an opponent's card effect, while this card is in your GY: You can add this card to your hand. You can only use each effect of ""Dual Avatar Fists - Yuhi"" once per turn.",,0.04,0.25,3.01,0.18,,1st Edition,PHRA-EN014,Super Rare,LIGHT,Effect Monster,Warrior,1800,1000,,
226167,Dual Avatar Feet - Kokoku,Dual Avatar Feet Kokoku,https://tcgplayer-cdn.tcgplayer.com/product/226167_200w.jpg,2,2694,https://cpt.tcgcsv.com/mtQ2,2025-05-15T19:39:34.957,1,"If this card is Normal or Special Summoned: You can add 1 ""Dual Avatar"" Trap from your Deck to your hand. During your opponent's turn, if a face-up ""Dual Avatar"" monster(s) you control, except ""Dual Avatar Feet - Kokoku"", is destroyed by battle or card effect: You can Special Summon this card from your hand, then you can apply this effect. • Destroy 1 ""Dual Avatar"" monster you control, and if you do, Special Summon 1 ""Dual Avatar"" Fusion Monster from your Extra Deck.
<br>You can only use each effect of ""Dual Avatar Feet - Kokoku"" once per turn.",,0.04,0.25,1.99,0.15,,1st Edition,PHRA-EN015,Super Rare,LIGHT,Effect Monster,Warrior,800,2000,,
226168,Infernity Conjurer,Infernity Conjurer,https://tcgplayer-cdn.tcgplayer.com/product/226168_200w.jpg,2,2694,https://cpt.tcgcsv.com/ntQ2,2025-05-15T19:39:35.037,1,"While you have no cards in your hand, monsters your opponent controls lose 800 ATK. While you have no cards in your hand and this card is in your GY: You can Special Summon this card, but banish it when it leaves the field. You can only use this effect of ""Infernity Conjurer"" once per turn.",,0.01,0.15,1.49,0.13,,1st Edition,PHRA-EN016,Common,DARK,Effect Monster,Fiend,1200,900,,
226169,Infernity Wildcat,Infernity Wildcat,https://tcgplayer-cdn.tcgplayer.com/product/226169_200w.jpg,2,2694,https://cpt.tcgcsv.com/ptQ2,2020-11-06T05:03:05.723,1,"You can Special Summon this card (from your hand) by sending 1 other ""Infernity"" monster in your hand to the GY. You can only Special Summon ""Infernity Wildcat"" once per turn this way. While you have no cards in your hand: You can banish 1 ""Infernity"" monster from your GY; increase or decrease the Level of this card by 1 until the end of this turn. You can only use this effect of ""Infernity Wildcat"" once per turn.",,0.01,0.15,1.49,0.13,0.05,1st Edition,PHRA-EN017,Common,DARK,Tuner/Effect Monster,Fiend,1400,0,,
226170,U.A. Libero Spiker,UA Libero Spiker,https://tcgplayer-cdn.tcgplayer.com/product/226170_200w.jpg,2,2694,https://cpt.tcgcsv.com/qtQ2,2020-11-06T05:03:05.723,1,"You can Special Summon this card (from your hand) by returning 1 ""U.A."" monster you control to the hand, except ""U.A. Libero Spiker"". You can only Special Summon ""U.A. Libero Spiker"" once per turn this way. During your opponent's Main Phase (Quick Effect): You can shuffle 1 Level 5 or higher ""U.A."" monster from your hand into the Deck, and if you do, Special Summon 1 ""U.A."" monster from your Deck with a different name, then return this card to the hand. You can only use this effect of ""U.A. Libero Spiker"" once per turn.",,0.01,0.19,1.49,0.11,0.1,1st Edition,PHRA-EN018,Common,EARTH,Effect Monster,Warrior,1800,1800,,
226171,U.A. Player Manager,UA Player Manager,https://tcgplayer-cdn.tcgplayer.com/product/226171_200w.jpg,2,2694,https://cpt.tcgcsv.com/rtQ2,2022-01-21T21:56:22.933,1,"If you Normal or Special Summon a ""U.A."" monster(s) (except during the Damage Step): You can Special Summon this card from your hand. If this card is Special Summoned: You can activate 1 of these effects. • Target 1 card on the field; destroy it. • Negate the effects of all face-up monsters on the field until the end of this turn, except ""U.A."" monsters.
<br>You can only use each effect of ""U.A. Player Manager"" once per turn.",,0.01,0.15,1.49,0.11,,1st Edition,PHRA-EN019,Common,EARTH,Effect Monster,Warrior,2000,2600,,
226172,Awakening of the Possessed - Gagigobyte,Awakening of the Possessed Gagigobyte,https://tcgplayer-cdn.tcgplayer.com/product/226172_200w.jpg,2,2694,https://cpt.tcgcsv.com/stQ2,2025-05-15T19:39:35.13,1,"You can Special Summon this card (from your hand or Deck) by sending 1 face-up Spellcaster monster and 1 face-up Level 4 or lower WATER monster you control to the GY. You can only use each of the following effects of ""Awakening of the Possessed - Gagigobyte"" once per turn.
<br>• When this card is Special Summoned by its effect: You can send 1 random card from your opponent's hand to the GY, then each player draws 1 card.
<br>• If this card is sent from the field to the GY: You can add 1 ""Spiritual Water Art"" card or 1 ""Possessed"" Spell/Trap from your Deck to your hand.",,0.01,0.15,5.0,0.06,,1st Edition,PHRA-EN020,Common,WATER,Effect Monster,Reptile,2000,200,,
226173,Awakening of the Possessed - Rasenryu,Awakening of the Possessed Rasenryu,https://tcgplayer-cdn.tcgplayer.com/product/226173_200w.jpg,2,2694,https://cpt.tcgcsv.com/ttQ2,2025-05-15T19:39:35.193,1,"You can Special Summon this card (from your hand or Deck) by sending 1 face-up Spellcaster monster and 1 face-up Level 4 or lower WIND monster you control to the GY. You can only use each of the following effects of ""Awakening of the Possessed - Rasenryu"" once per turn.
<br>• When this card is Special Summoned by its effect: You can return 1 card your opponent controls to the hand.
<br>• If this card is sent from the field to the GY: You can add 1 ""Spiritual Wind Art"" card or 1 ""Possessed"" Spell/Trap from your Deck to your hand.",,0.01,0.15,1.49,0.04,,1st Edition,PHRA-EN021,Common,WIND,Effect Monster,Dragon,2000,200,,
226174,"Gizmek Makami, the Ferocious Fanged Fortress",Gizmek Makami the Ferocious Fanged Fortress,https://tcgplayer-cdn.tcgplayer.com/product/226174_200w.jpg,2,2694,https://cpt.tcgcsv.com/vtQ2,2025-05-15T19:39:35.287,1,"While 6 or more of your cards are banished, you can Normal Summon this card without Tributing. You can only use each of the following effects of ""Gizmek Makami, the Ferocious Fanged Fortress"" once per turn. If this card is Normal or Special Summoned: You can discard 1 monster; add 1 monster whose ATK equals its own DEF from your Deck to your hand, except ""Gizmek Makami, the Ferocious Fanged Fortress"". If this card in the Monster Zone is destroyed: You can shuffle 6 of your banished cards into the Deck.",,0.04,0.25,1.5,0.14,,1st Edition,PHRA-EN022,Super Rare,WIND,Effect Monster,Machine,2150,2150,,
226175,"Alpha, the Master of Beasts",Alpha the Master of Beasts,https://tcgplayer-cdn.tcgplayer.com/product/226175_200w.jpg,2,2694,https://cpt.tcgcsv.com/wtQ2,2023-03-07T10:59:18.987,1,"Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) while the total ATK of all monsters your opponent controls is more than that of all monsters you control. You can target any number of Beast, Beast-Warrior, and/or Winged Beast monsters you control; return them to the hand, then, return face-up monsters your opponent controls to the hand, equal to the number of cards you returned to the hand, also for the rest of this turn, ""Alpha, the Master of Beasts"" you control cannot attack directly. You can only use this effect of ""Alpha, the Master of Beasts"" once per turn.",,0.24,0.95,55.0,0.37,0.24,1st Edition,PHRA-EN023,Secret Rare,EARTH,Effect Monster,Beast,3000,2500,,
226176,"Prufinesse, the Tactical Trapper",Prufinesse the Tactical Trapper,https://tcgplayer-cdn.tcgplayer.com/product/226176_200w.jpg,2,2694,https://cpt.tcgcsv.com/xtQ2,2025-05-15T19:39:35.377,1,"If this card is Normal or Special Summoned: You can banish 1 Trap from your Deck; increase this card's Level by 1. You can target 1 Trap in either GY; banish it, and if you do, increase this card's Level by 1. If this card in its owner's possession is destroyed by an opponent's card: You can Set 1 of your banished Normal Traps. You can only use each effect of ""Prufinesse, the Tactical Trapper"" once per turn.",,0.01,0.15,1.49,0.11,,1st Edition,PHRA-EN024,Common,DARK,Effect Monster,Fiend,1800,0,,
226177,Rock Band Xenoguitar,Rock Band Xenoguitar,https://tcgplayer-cdn.tcgplayer.com/product/226177_200w.jpg,2,2694,https://cpt.tcgcsv.com/ztQ2,2025-05-15T19:39:35.457,1,"If this card is sent to the GY: You can target 1 Rock monster in your GY, except ""Rock Band Xenoguitar""; add it to your hand, then place 1 card from your hand on top of the Deck. If this card is banished from the field or GY: You can send 1 Rock monster from your Deck to the GY. You can only use each effect of ""Rock Band Xenoguitar"" once per turn.",,0.05,0.25,1.56,0.21,,1st Edition,PHRA-EN025,Super Rare,EARTH,Effect Monster,Rock,1000,2000,,
226178,Magical Broker,Magical Broker,https://tcgplayer-cdn.tcgplayer.com/product/226178_200w.jpg,2,2694,https://cpt.tcgcsv.com/BtQ2,2025-05-15T19:39:35.52,1,"While you control a Continuous Spell/Trap, this card cannot be destroyed by battle or card effects. During your opponent's turn (Quick Effect): You can send 1 face-up Continuous Spell/Trap you control to the GY; draw 1 card. You can only use this effect of ""Magical Broker"" once per turn.",,0.01,0.15,1.49,0.11,0.05,1st Edition,PHRA-EN026,Common,DARK,Effect Monster,Spellcaster,1500,200,,
226179,Gluttonous Reptolphin Greethys,Gluttonous Reptolphin Greethys,https://tcgplayer-cdn.tcgplayer.com/product/226179_200w.jpg,2,2694,https://cpt.tcgcsv.com/CtQ2,2025-05-15T19:39:35.61,1,"You can target 1 Fish, Sea Serpent, or Aqua monster in your GY with an equal or lower Level than the number of cards in your opponent's hand; Special Summon it, but it cannot activate its effects this turn. You can only use this effect of ""Gluttonous Reptolphin Greethys"" once per turn. If this card is sent to the GY as Synchro Material: You can make the Synchro Monster that used this card as material gain 200 ATK/DEF for each card currently in your opponent's hand.",,0.05,0.18,1.49,0.11,,1st Edition,PHRA-EN027,Common,WATER,Tuner/Effect Monster,Fish,1000,1000,,
226180,Cupid Fore,Cupid Fore,https://tcgplayer-cdn.tcgplayer.com/product/226180_200w.jpg,2,2694,https://cpt.tcgcsv.com/DtQ2,2020-11-06T05:03:05.723,1,"If all monsters you control are monsters with 600 DEF (min. 1): You can Special Summon this card from your hand. (Quick Effect): You can discard 1 card, then target 1 LIGHT Fairy monster you control and 1 face-up monster on the field; the Level of your monster becomes the other monster's Level, until the end of this turn. You can only use each effect of ""Cupid Fore"" once per turn.",,0.01,0.15,1.49,0.1,0.03,1st Edition,PHRA-EN028,Common,LIGHT,Effect Monster,Fairy,2200,600,,
226181,Hinezumi Hanabi,Hinezumi Hanabi,https://tcgplayer-cdn.tcgplayer.com/product/226181_200w.jpg,2,2694,https://cpt.tcgcsv.com/FtQ2,2025-05-15T19:39:35.657,1,"Cannot be used as a material for a Fusion, Synchro, Xyz, or Link Summon. If this card is Normal or Special Summoned: Place 6 counters on it. Once per turn, during your End Phase: Give control of this card to your opponent. Once per turn, if control of this face-up card with a counter(s) changes: Roll a six-sided die, remove as many counters from this card as possible, up to the result, and if all of this card's counters are removed by this effect, destroy this card, and if you do, take 2000 damage.",,0.01,0.15,1.49,0.03,,1st Edition,PHRA-EN029,Common,FIRE,Effect Monster,Beast,2000,200,,
226182,Conductor of Nephthys,Conductor of Nephthys,https://tcgplayer-cdn.tcgplayer.com/product/226182_200w.jpg,2,2694,https://cpt.tcgcsv.com/GtQ2,2020-11-06T05:03:05.723,1,"You can Ritual Summon this card with ""Rebirth of Nephthys"". If this card is Ritual Summoned: You can Special Summon 1 ""Nephthys"" Ritual Monster from your hand or Deck, except ""Conductor of Nephthys"" (this is treated as a Ritual Summon). If this card is Tributed or destroyed by a ""Nephthys"" card effect: You can activate this effect; during the next Standby Phase, destroy up to 3 ""Nephthys"" cards, except Ritual Monsters, 1 each from your hand, Deck, and field. You can only use each effect of ""Conductor of Nephthys"" once per turn.",,0.1,0.29,4.0,0.28,,1st Edition,PHRA-EN030,Super Rare,WIND,Ritual/Effect Monster,Spellcaster,2000,0,,
226183,Brigrand the Glory Dragon,Brigrand the Glory Dragon,https://tcgplayer-cdn.tcgplayer.com/product/226183_200w.jpg,2,2694,https://cpt.tcgcsv.com/HtQ2,2023-06-05T08:39:50.33,1,"""Fallen of Albaz"" + 1 Level 8 or higher monster
<br>Cannot be destroyed by battle. While you control this Fusion Summoned card, your opponent cannot target other monsters you control with monster effects. During the End Phase, if this card is in the GY because it was sent there this turn: You can add to your hand, or Special Summon, 1 ""Tri-Brigade"" monster or 1 ""Fallen of Albaz"" from your Deck. You can only use this effect of ""Brigrand the Glory Dragon"" once per turn.",,0.24,0.86,7.97,0.58,0.9,1st Edition,PHRA-EN031,Ultra Rare,DARK,Fusion/Effect Monster,Beast,2500,2000,,
226184,Dual Avatar Fists - Armored Ah-Gyo,Dual Avatar Fists Armored Ah Gyo,https://tcgplayer-cdn.tcgplayer.com/product/226184_200w.jpg,2,2694,https://cpt.tcgcsv.com/JtQ2,2020-11-06T05:03:05.723,1,"2 ""Dual Avatar"" monsters
<br>If this card is Special Summoned: You can target 1 Attack Position monster your opponent controls; destroy it, also this card cannot attack directly for the rest of this turn. You can only use this effect of ""Dual Avatar Fists - Armored Ah-Gyo"" once per turn. While you control a ""Dual Avatar"" Fusion Monster that was Fusion Summoned using an Effect Monster as material, all ""Dual Avatar"" Fusion Monsters you control gain 300 ATK/DEF.",,0.02,0.25,3.01,0.18,0.11,1st Edition,PHRA-EN032,Super Rare,LIGHT,Fusion/Effect Monster,Warrior,2100,1500,,
226185,Dual Avatar Feet - Armored Un-Gyo,Dual Avatar Feet Armored Un Gyo,https://tcgplayer-cdn.tcgplayer.com/product/226185_200w.jpg,2,2694,https://cpt.tcgcsv.com/KtQ2,2025-05-15T19:39:35.687,1,"2 ""Dual Avatar"" monsters
<br>If a ""Dual Avatar"" Fusion Monster(s) you control would be destroyed by card effect, you can destroy 1 ""Dual Avatar"" monster you control instead. During the Main Phase, if you control a ""Dual Avatar"" Fusion Monster that was Fusion Summoned using an Effect Monster as material (Quick Effect): You can target 1 face-up monster Special Summoned from the Extra Deck; negate its effects until the end of this turn. You can only use this effect of ""Dual Avatar Feet - Armored Un-Gyo"" once per turn.",,0.05,0.25,15.0,0.18,,1st Edition,PHRA-EN033,Super Rare,LIGHT,Fusion/Effect Monster,Warrior,1700,2100,,
226186,Dual Avatar - Empowered Kon-Gyo,Dual Avatar Empowered Kon Gyo,https://tcgplayer-cdn.tcgplayer.com/product/226186_200w.jpg,2,2694,https://cpt.tcgcsv.com/LtQ2,2025-05-15T19:39:35.78,1,"""Dual Avatar Fists - Yuhi"" + 2 ""Dual Avatar"" monsters
<br>If this card battles, your opponent cannot activate cards or effects until the end of the Damage Step. If this card attacks, after damage calculation: You can return 1 monster your opponent controls to the hand. When your opponent's Spell/Trap Card or effect is activated that targets this card on the field, while you control 2 or more Fusion Monsters (Quick Effect): You can negate the activation. You can only use this effect of ""Dual Avatar - Empowered Kon-Gyo"" once per turn.",,0.05,0.4,9.99,0.22,,1st Edition,PHRA-EN034,Ultra Rare,LIGHT,Fusion/Effect Monster,Warrior,3000,1700,,
226187,Armityle the Chaos Phantasm - Phantom of Fury,Armityle the Chaos Phantasm Phantom of Fury,https://tcgplayer-cdn.tcgplayer.com/product/226187_200w.jpg,2,2694,https://cpt.tcgcsv.com/MtQ2,2020-11-06T05:03:05.723,1,"""Uria, Lord of Searing Flames"" + ""Hamon, Lord of Striking Thunder"" + ""Raviel, Lord of Phantasms""
<br>This card's name becomes ""Armityle the Chaos Phantasm"" while on the field. Once per turn, during your Main Phase: You can give control of this card to your opponent. Once per turn, during the End Phase, if this card's control was changed this turn: Banish all cards you control, then the owner of this card can Special Summon 1 ""Armityle the Chaos Phantasm"" from their Extra Deck, ignoring its Summoning conditions.",,0.5,1.48,8.55,1.39,2.66,1st Edition,PHRA-EN035,Ultra Rare,DARK,Fusion/Effect Monster,Fiend,0,0,,
226188,Virtual World Kyubi - Shenshen,Virtual World Kyubi Shenshen,https://tcgplayer-cdn.tcgplayer.com/product/226188_200w.jpg,2,2694,https://cpt.tcgcsv.com/NtQ2,2023-06-30T11:49:01.807,1,"1 Tuner + 1+ non-Tuner monsters
<br>Any card sent from the field to the GY is banished instead. You can only use each of the following effects of ""Virtual World Kyubi - Shenshen"" once per turn. When your monster declares an attack: You can return 1 banished monster to the owner's GY. During your Main Phase, except the turn this card was sent to the GY: You can banish 2 other monsters from your GY with different original Types and Attributes from each other; Special Summon this card from your GY.",,1.26,4.99,20.0,1.97,2.32,1st Edition,PHRA-EN036,Secret Rare,WIND,Synchro/Effect Monster,Psychic,2800,2400,,
