productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extCardType,extMonsterType,extAttack,extDefense,extLinkRating,extLinkArrows
493834,Fallen of Argyros,Fallen of Argyros,https://tcgplayer-cdn.tcgplayer.com/product/493834_200w.jpg,2,22896,https://cpt.tcgcsv.com/JxZ5,2024-07-26T17:15:09.59,1,"If a Level/Rank/Link 2 monster is on the field, you can Special Summon this card (from your hand) to either field. You can only Special Summon ""Fallen of Argyros"" once per turn this way. Neither player can activate the effects of Link Monsters that point to this card. During your opponent's turn (Quick Effect): You can target 1 Xyz Monster on the field; detach 1 or 2 materials from it. You can only use this effect of ""Fallen of Argyros"" once per turn.",,0.01,0.15,2.0,0.09,0.05,1st Edition,CYAC-EN009,Common,DARK,Effect Monster,Thunder,700,700,,
493836,Icejade Ran Aegirine,Icejade Ran Aegirine,https://tcgplayer-cdn.tcgplayer.com/product/493836_200w.jpg,2,22896,https://cpt.tcgcsv.com/LxZ5,2023-05-05T04:03:23.987,1,"This card's name becomes ""Icejade Cenote Enion Cradle"" while equipped with an Equip Card. You can discard 1 other ""Icejade"" card or WATER monster; Special Summon this card from your hand, then you can Special Summon 1 ""Icejade Token"" (Aqua/WATER/Level 3/ATK 0/DEF 0). While that Token is in the Monster Zone, the player who Summoned it cannot Special Summon monsters from the Extra Deck, except WATER monsters. You can only use this effect of ""Icejade Ran Aegirine"" once per turn.",,0.69,1.31,26.99,1.03,1.03,1st Edition,CYAC-EN010,Ultra Rare,WATER,Effect Tuner Monster,Aqua,1500,2500,,
493837,"Guiding Quem, the Virtuous",Guiding Quem the Virtuous,https://tcgplayer-cdn.tcgplayer.com/product/493837_200w.jpg,2,22896,https://cpt.tcgcsv.com/MxZ5,2023-05-05T04:03:23.987,1,"(This card is always treated as a ""Dogmatika"" and ""Despia"" card.)
<br>If this card is Normal or Special Summoned: You can send 1 ""Fallen of Albaz"" or 1 card that mentions it from your Deck to the GY. If a card(s) leaves the Extra Deck (except during the Damage Step): You can target 1 ""Fallen of Albaz"", or 1 monster that mentions it, in your GY, except ""Guiding Quem, the Virtuous""; Special Summon it. You can only use each effect of ""Guiding Quem, the Virtuous"" once per turn.",,1.0,4.0,94.97,2.52,4.95,1st Edition,CYAC-EN011,Secret Rare,LIGHT,Effect Tuner Monster,Spellcaster,1500,1500,,
493838,Mannadium Riumheart,Mannadium Riumheart,https://tcgplayer-cdn.tcgplayer.com/product/493838_200w.jpg,2,22896,https://cpt.tcgcsv.com/NxZ5,2024-03-21T05:53:11.243,1,"During the Main Phase, if this card is in your hand (Quick Effect): You can target 1 ""Mannadium"" monster you control or 1 monster you control with 1500 ATK/2100 DEF; destroy it, and if you do, Special Summon this card. If this card is Normal or Special Summoned: You can add 1 ""Mannadium"" card from your Deck to your hand, except ""Mannadium Riumheart"". You can only use each effect of ""Mannadium Riumheart"" once per turn.",,0.02,1.0,22.79,0.66,0.95,1st Edition,CYAC-EN012,Ultra Rare,LIGHT,Effect Monster,Warrior,1500,2100,,
493839,Mannadium Fearless,Mannadium Fearless,https://tcgplayer-cdn.tcgplayer.com/product/493839_200w.jpg,2,22896,https://cpt.tcgcsv.com/PxZ5,2024-07-26T17:15:09.62,1,"If you control ""Visas Starfrost"" or a monster with 1500 ATK/2100 DEF, you can Special Summon this card (from your hand). You can only Special Summon ""Mannadium Fearless"" once per turn this way. If this card is destroyed by battle or card effect: You can Special Summon 1 ""Mannadium Fearless"" from your Deck, also during the Battle Phase this turn, Synchro Monsters you control gain 500 ATK.",,0.03,0.25,4.99,0.14,0.11,1st Edition,CYAC-EN013,Super Rare,EARTH,Effect Tuner Monster,Fairy,0,2000,,
493840,Mannadium Meek,Mannadium Meek,https://tcgplayer-cdn.tcgplayer.com/product/493840_200w.jpg,2,22896,https://cpt.tcgcsv.com/QxZ5,2023-05-05T04:03:23.987,1,"If you control ""Visas Starfrost"" or a monster with 1500 ATK/2100 DEF, you can Special Summon this card (from your hand). You can only Special Summon ""Mannadium Meek"" once per turn this way. If this card is destroyed by battle or card effect: You can Special Summon 1 ""Mannadium Meek"" from your Deck, then you can increase its Level by 2.",,0.05,0.37,4.99,0.19,0.2,1st Edition,CYAC-EN014,Super Rare,WATER,Effect Tuner Monster,Fairy,0,1800,,
493841,Dreaming Nemleria,Dreaming Nemleria,https://tcgplayer-cdn.tcgplayer.com/product/493841_200w.jpg,2,22896,https://cpt.tcgcsv.com/RxZ5,2023-12-09T04:37:23.037,1,"<strong>Pendulum Effect</strong>
<br>Once per turn, during your Main Phase: You can place 1 ""Nemleria"" Continuous Spell from your Deck or GY face-up on your field, and if you do, add this card to your Extra Deck face-up. You cannot Special Summon ""Dreaming Nemleria"" the turn you activate this effect.
<br><strong>Monster Effect</strong>
<br>Cannot be Normal Summoned/Set. Must be Special Summoned (from your face-up Extra Deck) by having no cards in your Extra Deck, except ""Dreaming Nemleria"". You can only Special Summon ""Dreaming Nemleria(s)"" once per turn. If this card is Special Summoned: For every 3 of your face-down banished cards, you can banish up to 1 card from your opponent's field and/or GY, face-down, then shuffle 1 of your face-down banished cards into your Deck for each card you banished by this effect.",,0.05,0.5,2.0,0.38,0.43,1st Edition,CYAC-EN015,Super Rare,LIGHT,Effect Pendulum Monster,Fairy,0,1500,,
493842,Nemleria Dream Defender - Oreiller,Nemleria Dream Defender Oreiller,https://tcgplayer-cdn.tcgplayer.com/product/493842_200w.jpg,2,22896,https://cpt.tcgcsv.com/SxZ5,2024-07-26T17:15:09.65,1,"If you have a face-up Pendulum Monster in your Extra Deck, you can Special Summon this card (from your hand). You can only Special Summon ""Nemleria Dream Defender - Oreiller"" once per turn this way. If you have ""Dreaming Nemleria"" face-up in your Extra Deck (Quick Effect): You can banish 1 face-down card from your Extra Deck, face-down; this card gains 500 ATK for each monster your opponent currently controls, until the end of this turn. You can only use this effect of ""Nemleria Dream Defender - Oreiller"" once per turn.",,0.01,0.19,2.0,0.1,,1st Edition,CYAC-EN016,Common,LIGHT,Effect Monster,Beast,2500,2000,,
493843,Nemleria Dream Defender - Couette,Nemleria Dream Defender Couette,https://tcgplayer-cdn.tcgplayer.com/product/493843_200w.jpg,2,22896,https://cpt.tcgcsv.com/TxZ5,2024-07-26T17:15:09.683,1,"If you have a face-up Pendulum Monster in your Extra Deck, you can Special Summon this card (from your hand). You can only Special Summon ""Nemleria Dream Defender - Couette"" once per turn this way. When your opponent activates a card or effect that targets a ""Nemleria"" card(s) you control, while you have ""Dreaming Nemleria"" face-up in your Extra Deck (Quick Effect): You can banish 1 face-down card from your Extra Deck, face-down; negate that activation. You can only use this effect of ""Nemleria Dream Defender - Couette"" once per turn.",,0.01,0.18,2.0,0.06,0.05,1st Edition,CYAC-EN017,Common,LIGHT,Effect Monster,Beast,2000,2500,,
493844,Purrelyly,Purrelyly,https://tcgplayer-cdn.tcgplayer.com/product/493844_200w.jpg,2,22896,https://cpt.tcgcsv.com/VxZ5,2024-07-26T17:15:09.713,1,"If this card is Normal or Special Summoned: You can add 1 ""Purrely"" card from your Deck to your hand, except a Quick-Play Spell. You can target 1 ""Purrely"" Quick-Play Spell in your GY; Special Summon 1 Xyz Monster from your Extra Deck that mentions that card, by using this card you control as material, and if you do, attach that Spell to the Summoned monster. (This is treated as an Xyz Summon.) You can only use each effect of ""Purrelyly"" once per turn.",,0.01,0.25,1.49,0.19,0.19,1st Edition,CYAC-EN018,Common,DARK,Effect Monster,Fairy,100,100,,
493845,Hu-Li the Jewel Mikanko,Hu Li the Jewel Mikanko,https://tcgplayer-cdn.tcgplayer.com/product/493845_200w.jpg,2,22896,https://cpt.tcgcsv.com/WxZ5,2024-07-26T17:15:09.777,1,"If this card is not equipped with an Equip Card, you take no damage from battles involving this card. If this card is equipped with an Equip Card, it cannot be destroyed by battle and your opponent takes any battle damage you would have taken from battles involving this card. While you control an Equip Card, your opponent cannot target ""Mikanko"" cards you control with card effects. If either player equips an Equip Card(s) to this card: You can add 1 ""Mikanko"" Trap from your Deck to your hand. You can only use this effect of ""Hu-Li the Jewel Mikanko"" once per turn.",,0.01,0.18,2.0,0.04,0.01,1st Edition,CYAC-EN019,Common,WIND,Effect Monster,Psychic,0,0,,
493848,Tellarknight Altairan,Tellarknight Altairan,https://tcgplayer-cdn.tcgplayer.com/product/493848_200w.jpg,2,22896,https://cpt.tcgcsv.com/-xZ5,2024-07-26T17:15:09.83,1,"(This card is always treated as a ""Constellar"" card.)
<br>If this card is Summoned: You can target cards on the field, up to the number of LIGHT and DARK Xyz Monsters you control; destroy them. If a ""tellarknight"" or ""Constellar"" monster(s) is Special Summoned to your field, except ""Tellarknight Altairan"" (except during the Damage Step): You can Special Summon this card from your GY, also you cannot declare attacks for the rest of this turn, except with Xyz Monsters. You can only use each effect of ""Tellarknight Altairan"" once per turn.",,0.01,0.25,4.99,0.15,,1st Edition,CYAC-EN020,Super Rare,LIGHT,Effect Monster,Warrior,1700,1300,,
493851,Tellarknight Lyran,Tellarknight Lyran,https://tcgplayer-cdn.tcgplayer.com/product/493851_200w.jpg,2,22896,https://cpt.tcgcsv.com/2zZ5,2024-07-26T17:15:09.853,1,"(This card is always treated as a ""Constellar"" card.)
<br>If a ""tellarknight"" or ""Constellar"" monster is Normal Summoned to your field, except ""Tellarknight Lyran"" (except during the Damage Step): You can Special Summon this card from your hand. If this card is Summoned: You can add 1 ""tellarknight"" Spell from your Deck to your hand. You can only use each effect of ""Tellarknight Lyran"" once per turn.",,0.02,0.25,4.99,0.22,0.17,1st Edition,CYAC-EN021,Super Rare,LIGHT,Effect Monster,Warrior,1200,1600,,
493857,Amazement Abomination Arlekino,Amazement Abomination Arlekino,https://tcgplayer-cdn.tcgplayer.com/product/493857_200w.jpg,2,22896,https://cpt.tcgcsv.com/9zZ5,2024-07-26T17:15:09.913,1,"If you control an ""Amazement"" monster: You can Special Summon this card from your hand, then you can add 1 ""Amazement Family Faces"" from your Deck or GY to your hand. During your opponent's turn (Quick Effect): You can target 1 other Effect Monster on the field with more than 0 ATK; shuffle this card into the Deck, and if you do, Special Summon 1 ""Amazement Administrator Arlekino"" from your Deck, then change the ATK of the targeted monster to 0. You can only use each effect of ""Amazement Abomination Arlekino"" once per turn.",,0.01,0.15,2.0,0.09,0.05,1st Edition,CYAC-EN023,Common,LIGHT,Effect Monster,Psychic,2600,2200,,
493861,Tsumuha-Kutsunagi the Lord of Swords,Tsumuha Kutsunagi the Lord of Swords,https://tcgplayer-cdn.tcgplayer.com/product/493861_200w.jpg,2,22896,https://cpt.tcgcsv.com/fzZ5,2024-07-26T17:15:09.96,1,"Cannot be Special Summoned. You can Tribute Summon this card by Tributing 1 Normal Summoned/Set monster. If this card is Normal Summoned or flipped face-up: Activate this effect; your opponent can send any number of cards from their field to the GY, then each player draws the same number of cards as were sent to the GY by this effect. During the End Phase of the turn this effect was activated, shuffle all cards into the Deck from the field, the GYs, and that are banished. Once per turn, during the End Phase, if this card on the field was Normal Summoned or flipped face-up this turn: Return this card to the hand.",,0.15,0.72,25.0,0.49,0.82,1st Edition,CYAC-EN024,Secret Rare,WIND,Spirit Monster,Warrior,3000,3000,,
493863,Full Active Duplex,Full Active Duplex,https://tcgplayer-cdn.tcgplayer.com/product/493863_200w.jpg,2,22896,https://cpt.tcgcsv.com/hzZ5,2024-07-26T17:15:10.007,1,"Linked monsters you control can make up to 2 attacks on monsters during each Battle Phase. You can only use each of the following effects of ""Full Active Duplex"" once per turn. You can banish 2 Link Monsters from your GY; Special Summon this card from your hand. If this card is sent to the GY: You can target 1 Cyberse monster you control; it gains 1000 ATK.",,0.01,0.13,2.0,0.09,0.01,1st Edition,CYAC-EN025,Common,WIND,Effect Monster,Cyberse,2800,1000,,
493868,Harvest Angel of Doom,Harvest Angel of Doom,https://tcgplayer-cdn.tcgplayer.com/product/493868_200w.jpg,2,22896,https://cpt.tcgcsv.com/nzZ5,2024-07-26T17:15:10.087,1,"<strong>Pendulum Effect</strong>
<br>During your Main Phase: You can destroy this card, and if you do, add 1 ""Black Horn of Heaven"" from your Deck to your hand. You can only use this effect of ""Harvest Angel of Doom"" once per turn.
<br><strong>Monster Effect</strong>
<br>If this card is Normal or Pendulum Summoned: You can add 1 ""Horn of Heaven"" from your Deck to your hand. If this card is Tributed: You can place this card in your Pendulum Zone. You can only use each effect of ""Harvest Angel of Doom"" once per turn.",,0.03,0.25,2.0,0.14,0.11,1st Edition,CYAC-EN026,Super Rare,DARK,Effect Pendulum Monster,Fairy,1800,1000,,
493870,Sakitama,Sakitama,https://tcgplayer-cdn.tcgplayer.com/product/493870_200w.jpg,2,22896,https://cpt.tcgcsv.com/qzZ5,2024-07-26T17:15:10.193,1,"Cannot be Special Summoned. Once per turn, during the End Phase, if this card was Normal Summoned or flipped face-up this turn: Return this card to the hand. You can only use each of the following effects of ""Sakitama"" once per turn. You can reveal this card in your hand; immediately after this effect resolves, Normal Summon 1 Spirit monster from your hand. If this card is Tributed: Target 1 Spirit monster in your GY; add it to your hand.",,0.04,0.25,2.0,0.21,0.16,1st Edition,CYAC-EN027,Common,LIGHT,Spirit Monster,Fairy,400,900,,
493873,Kitsuni Kitsunebi,Kitsuni Kitsunebi,https://tcgplayer-cdn.tcgplayer.com/product/493873_200w.jpg,2,22896,https://cpt.tcgcsv.com/tzZ5,2024-07-26T17:15:10.227,1,"All face-up monsters on the field become FIRE. If your opponent has a FIRE monster on their field or in their GY, while this card is in your GY: You can Special Summon this card. You can only use this effect of ""Kitsuni Kitsunebi"" once per turn.",,0.01,0.1,2.0,0.07,0.01,1st Edition,CYAC-EN028,Common,FIRE,Effect Monster,Warrior,200,1900,,
493875,"Ringowurm, the Dragon Guarding the Hundred Apples",Ringowurm the Dragon Guarding the Hundred Apples,https://tcgplayer-cdn.tcgplayer.com/product/493875_200w.jpg,2,22896,https://cpt.tcgcsv.com/wzZ5,2023-06-14T14:47:45.277,1,"If a face-up non-Effect Monster is on the field: You can Special Summon this card from your hand. During your Main Phase, if you Synchro Summoned this turn: You can banish this card from your GY; Special Summon 1 ""Hundred Apples Token"" (Wyrm/LIGHT/Level 2/ATK 100/DEF 100). The player who Summoned it can treat it as a Tuner for a Synchro Summon. You can only use each effect of ""Ringowurm, the Dragon Guarding the Hundred Apples"" once per turn.",,0.5,1.99,19.99,0.97,1.89,1st Edition,CYAC-EN029,Ultra Rare,LIGHT,Effect Tuner Monster,Dragon,100,1100,,
493876,PenduLuMoon,PenduLuMoon,https://tcgplayer-cdn.tcgplayer.com/product/493876_200w.jpg,2,22896,https://cpt.tcgcsv.com/xzZ5,2024-07-26T17:15:10.273,1,"<strong>Pendulum Effect</strong>
<br>During your Main Phase: You can add 1 face-up ""Pendulum"" Pendulum Monster from your Extra Deck to your hand, then destroy this card. You can only use this effect of ""PenduLuMoon"" once per turn.
<br><strong>Monster Effect</strong>
<br>During your Main Phase: You can add up to 2 face-up Pendulum Monsters from your Extra Deck to your hand, with Levels between the Pendulum Scales of the 2 cards in your Pendulum Zones, also for the rest of this turn, until you Pendulum Summon, you cannot activate monster effects, and the effects of any cards in your Pendulum Zones are negated. You can only use this effect of ""PenduLuMoon"" once per turn.",,0.01,0.15,2.0,0.04,0.01,1st Edition,CYAC-EN030,Common,LIGHT,Effect Pendulum Monster,Spellcaster,200,700,,
493878,Wannabee!,Wannabee,https://tcgplayer-cdn.tcgplayer.com/product/493878_200w.jpg,2,22896,https://cpt.tcgcsv.com/BzZ5,2024-07-26T17:15:10.303,1,"During the End Phase: You can send this card from your hand or field to the GY; excavate cards from the top of your Deck, equal to the number of your opponent's unused Spell & Trap Zones, and you can Set 1 excavated Trap to your field (but send it to the GY during the next End Phase), also place the rest on the bottom of the Deck in any order. You can only use this effect of ""Wannabee!"" once per turn.",,0.01,0.49,4.99,0.24,0.25,1st Edition,CYAC-EN031,Super Rare,LIGHT,Effect Monster,Insect,0,0,,
493879,Bunny Ear Enthusiast,Bunny Ear Enthusiast,https://tcgplayer-cdn.tcgplayer.com/product/493879_200w.jpg,2,22896,https://cpt.tcgcsv.com/CzZ5,2024-07-26T17:15:10.35,1,"Once per Chain, when a monster on the field, except ""Bunny Ear Enthusiast"", activates its effect (Quick Effect): You can place 1 Bunny Ear Counter on it, and it cannot be destroyed by battle as long as it has that Counter. Once per turn (Quick Effect): You can target 1 monster with a Bunny Ear Counter; banish both it and this card until the Standby Phase of the next turn.",,0.01,0.14,2.0,0.04,0.01,1st Edition,CYAC-EN032,Common,EARTH,Effect Monster,Beast-Warrior,200,100,,
493880,Cyberse Sage,Cyberse Sage,https://tcgplayer-cdn.tcgplayer.com/product/493880_200w.jpg,2,22896,https://cpt.tcgcsv.com/DzZ5,2024-07-26T17:15:10.383,1,"You can Ritual Summon this card with ""Cynet Ritual"". You can only use each of the following effects of ""Cyberse Sage"" once per turn. During your Main Phase: You can Fusion Summon 1 Fusion Monster from your Extra Deck, by banishing Fusion Materials mentioned on it from your field and/or GY, including a Cyberse monster. If this card is sent to the GY as Synchro Material: You can target 1 Cyberse monster or 1 Ritual Spell in your GY; add it to your hand.",,0.01,0.15,2.0,0.07,0.01,1st Edition,CYAC-EN033,Common,DARK,Effect Tuner Ritual Monster,Cyberse,0,0,,
493881,Cyberse Desavewurm,Cyberse Desavewurm,https://tcgplayer-cdn.tcgplayer.com/product/493881_200w.jpg,2,22896,https://cpt.tcgcsv.com/FzZ5,2024-07-26T17:15:10.413,1,"1 Cyberse Ritual, Fusion, Synchro, Xyz, or Link Monster + 1 Cyberse monster
<br>During your Main Phase: You can Special Summon 1 Cyberse monster from your hand, then you can make this card's Level become the same as that monster. When your opponent activates a Spell/Trap Card or effect, while you control a Link-4 or higher Cyberse monster (Quick Effect): You can banish this card from your field or GY; negate that activation. You can only use each effect of ""Cyberse Desavewurm"" once per turn.",,0.01,0.23,2.0,0.11,0.1,1st Edition,CYAC-EN034,Common,DARK,Effect Fusion Monster,Cyberse,2300,1500,,
493882,Albion the Sanctifire Dragon,Albion the Sanctifire Dragon,https://tcgplayer-cdn.tcgplayer.com/product/493882_200w.jpg,2,22896,https://cpt.tcgcsv.com/GzZ5,2023-05-05T04:03:23.987,1,"""Fallen of Albaz"" + 1 LIGHT Spellcaster monster
<br>Cannot be used as Fusion Material. Your opponent cannot target this card with card effects. You can only use each of the following effects of ""Albion the Sanctifire Dragon"" once per turn. During your opponent's turn (Quick Effect): You can target 2 monsters in any GY(s); Special Summon both monsters, 1 to each field. If this card is in your GY: You can Tribute 4 monsters, the 2 in the Extra Monster Zones and the 2 in the central Main Monster Zones, and if you do, Special Summon this card.",,23.68,26.75,90.0,22.33,26.58,1st Edition,CYAC-EN035,Secret Rare,LIGHT,Effect Fusion Monster,Dragon,3000,2500,,
493883,Vicious Astraloud,Vicious Astraloud,https://tcgplayer-cdn.tcgplayer.com/product/493883_200w.jpg,2,22896,https://cpt.tcgcsv.com/HzZ5,2023-05-05T04:03:23.987,1,"""Visas Starfrost"" + 1 monster with 1500 ATK/2100 DEF
<br>Must be Special Summoned (from your Extra Deck) by banishing the above cards from your field and/or GY. Cannot be destroyed by battle. If this card is Special Summoned: You can target 1 other monster on the field; destroy it, and if you do, this card gains ATK equal to half of that monster's original ATK or DEF (whichever is higher).",,0.25,1.42,20.0,0.65,0.94,1st Edition,CYAC-EN036,Secret Rare,DARK,Effect Fusion Monster,Fairy,3000,3000,,
493884,Beetrooper Cruel Saturnas,Beetrooper Cruel Saturnas,https://tcgplayer-cdn.tcgplayer.com/product/493884_200w.jpg,2,22896,https://cpt.tcgcsv.com/JzZ5,2024-07-26T17:15:10.443,1,"1 ""Beetrooper"" monster + 1 Insect monster
<br>You cannot Special Summon monsters, except Insect monsters. You can only use each of the following effects of ""Beetrooper Cruel Saturnas"" once per turn. If this card is Special Summoned: You can add 1 ""Beetrooper"" card from your Deck to your hand. If an Insect monster(s) is banished face-up (except during the Damage Step): You can target 1 of your banished ""Beetrooper"" monsters; Special Summon it.",,0.05,0.3,2.0,0.21,0.22,1st Edition,CYAC-EN037,Super Rare,DARK,Effect Fusion Monster,Insect,2400,2000,,
