productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extAttribute,extMonsterType,extAttack,extDefense
186721,Queen's Knight,Queens Knight,https://tcgplayer-cdn.tcgplayer.com/product/186721_200w.jpg,2,2399,https://cpt.tcgcsv.com/rJv2,2019-03-28T19:00:13.953,1,"<em>This knight catches her opponents off guard, dominating them with swift yet graceful attacks.</em>",0.06,0.25,1.49,0.15,,1st Edition,SBLS-EN004,Common,Normal Monster,LIGHT,Warrior,1500,1600
186722,King's Knight,Kings Knight,https://tcgplayer-cdn.tcgplayer.com/product/186722_200w.jpg,2,2399,https://cpt.tcgcsv.com/sJv2,2019-03-28T19:03:00.503,1,"When this card is Normal Summoned while you control ""Queen's Knight"": You can Special Summon 1 ""Jack's Knight"" from your Deck.",0.22,1.75,6.99,1.75,,1st Edition,SBLS-EN005,Super Rare,Effect Monster,LIGHT,Warrior,1600,1400
186723,Jack's Knight,Jacks Knight,https://tcgplayer-cdn.tcgplayer.com/product/186723_200w.jpg,2,2399,https://cpt.tcgcsv.com/tJv2,2019-03-28T19:05:20.683,1,"<em>A strong master swordsman. His loyalty is to justice, his duty to protect the weak.</em>",0.1,0.25,1.49,0.15,,1st Edition,SBLS-EN006,Common,Normal Monster,LIGHT,Warrior,1900,1000
186725,Arcana Knight Joker,Arcana Knight Joker,https://tcgplayer-cdn.tcgplayer.com/product/186725_200w.jpg,2,2399,https://cpt.tcgcsv.com/wJv2,2019-03-28T19:07:40.89,1,"""Queen's Knight"" + ""Jack's Knight"" + ""King's Knight""
<br>A Fusion Summon of this card can only be done with the above materials. Once per turn, during either player's turn, when a Spell/Trap Card, or monster effect, is activated that targets this face-up card on the field (Quick-Play): You can discard the same type of card (Monster, Spell, or Trap); negate the effect.",4.11,10.99,43.74,5.33,,1st Edition,SBLS-EN007,Ultra Rare,Fusion/Effect Monster,LIGHT,Warrior,3800,2500
186739,Diffusion Wave-Motion,Diffusion Wave Motion,https://tcgplayer-cdn.tcgplayer.com/product/186739_200w.jpg,2,2399,https://cpt.tcgcsv.com/PJv2,2019-03-28T19:11:42.437,1,"(This card is not treated as a ""Fusion"" card.)
<br>If your opponent controls a monster: Pay 1000 LP, then target 1 Level 7 or higher Spellcaster monster you control; this turn, it must attack all monsters your opponent controls once each, also other monsters you control cannot attack. The effects of monsters destroyed by these attacks cannot activate and are negated.",0.1,0.23,1.49,0.23,,1st Edition,SBLS-EN008,Common,Normal Spell,SPELL,,,
186740,Magicians Unite,Magicians Unite,https://tcgplayer-cdn.tcgplayer.com/product/186740_200w.jpg,2,2399,https://cpt.tcgcsv.com/QJv2,2019-03-28T19:12:31.707,1,"If you control 2 or more Attack Position Spellcaster monsters: Target 1 of them; its ATK becomes 3000 until the end of this turn, also for the rest of this turn after this card resolves, other Spellcaster monsters you control cannot attack.",0.08,0.24,1.49,0.2,,1st Edition,SBLS-EN009,Common,Normal Spell,SPELL,,,
186741,Mystic Horseman,Mystic Horseman,https://tcgplayer-cdn.tcgplayer.com/product/186741_200w.jpg,2,2399,https://cpt.tcgcsv.com/RJv2,2019-03-28T19:13:45.787,1,"<em>Half man and half horse, this monster is known for its extreme speed.</em>",0.05,0.25,1.0,0.19,,1st Edition,SBLS-EN010,Common,Normal Monster,EARTH,Beast,1300,1550
186742,Rabid Horseman,Rabid Horseman,https://tcgplayer-cdn.tcgplayer.com/product/186742_200w.jpg,2,2399,https://cpt.tcgcsv.com/SJv2,2019-03-28T19:14:16.05,1,"""Battle Ox"" + ""Mystic Horseman""",0.1,0.25,1.0,0.23,,1st Edition,SBLS-EN011,Common,Fusion Monster,EARTH,Beast-Warrior,2000,1700
186744,Blue-Eyes Ultimate Dragon,Blue Eyes Ultimate Dragon,https://tcgplayer-cdn.tcgplayer.com/product/186744_200w.jpg,2,2399,https://cpt.tcgcsv.com/VJv2,2019-03-28T19:14:47.193,1,"""Blue-Eyes White Dragon"" + ""Blue-Eyes White Dragon"" + ""Blue-Eyes White Dragon""",3.66,5.13,39.99,4.08,3.66,1st Edition,SBLS-EN012,Ultra Rare,Fusion Monster,LIGHT,Dragon,4500,3800
186749,Meteor B. Dragon,Meteor B Dragon,https://tcgplayer-cdn.tcgplayer.com/product/186749_200w.jpg,2,2399,https://cpt.tcgcsv.com/_Jv2,2019-03-28T19:22:58.133,1,"""Red-Eyes B. Dragon"" + ""Meteor Dragon""",1.85,2.39,6.99,2.33,,1st Edition,SBLS-EN013,Super Rare,Fusion Monster,FIRE,Dragon,3500,2000
186750,Shield & Sword,Shield and Sword,https://tcgplayer-cdn.tcgplayer.com/product/186750_200w.jpg,2,2399,https://cpt.tcgcsv.com/0Kv2,2019-03-28T19:24:08.18,1,"Switch the original ATK and DEF of all face-up monsters currently on the field, until the end of this turn.",0.18,0.32,1.49,0.29,,1st Edition,SBLS-EN014,Common,Normal Spell,SPELL,,,
186751,Sword of Dragon's Soul,Sword of Dragons Soul,https://tcgplayer-cdn.tcgplayer.com/product/186751_200w.jpg,2,2399,https://cpt.tcgcsv.com/2Kv2,2019-03-28T20:25:50.22,1,"Equip only to a Warrior monster. It gains 700 ATK. After damage calculation, if the equipped monster battled a Dragon monster: Destroy that monster at the end of that Battle Phase.",0.3,0.86,2.07,0.82,,1st Edition,SBLS-EN015,Super Rare,Equip Spell,SPELL,,,
186752,Common Charity,Common Charity,https://tcgplayer-cdn.tcgplayer.com/product/186752_200w.jpg,2,2399,https://cpt.tcgcsv.com/3Kv2,2019-03-28T20:26:49.613,1,"Draw 2 cards, then banish 1 Normal Monster from your hand, or, if you have none, send your entire hand to the GY.",0.09,0.25,1.49,0.25,,1st Edition,SBLS-EN016,Common,Normal Trap,TRAP,,,
186753,Senju of the Thousand Hands,Senju of the Thousand Hands,https://tcgplayer-cdn.tcgplayer.com/product/186753_200w.jpg,2,2399,https://cpt.tcgcsv.com/5Kv2,2019-03-28T20:38:44.327,1,When this card is Normal or Flip Summoned: You can add 1 Ritual Monster from your Deck to your hand.,0.63,1.8,14.99,1.06,0.87,1st Edition,SBLS-EN017,Super Rare,Effect Monster,LIGHT,Fairy,1400,1000
186754,Sphere Kuriboh,Sphere Kuriboh,https://tcgplayer-cdn.tcgplayer.com/product/186754_200w.jpg,2,2399,https://cpt.tcgcsv.com/6Kv2,2019-03-28T20:40:16.78,1,"When an opponent's monster declares an attack: You can send this card from your hand to the GY; change the attacking monster to Defense Position. When you Ritual Summon, you can banish this card from your GY as 1 of the monsters required for the Ritual Summon.",1.0,1.99,6.0,1.91,,1st Edition,SBLS-EN018,Ultra Rare,Effect Monster,DARK,Fiend,300,200
186758,Desert Twister,Desert Twister,https://tcgplayer-cdn.tcgplayer.com/product/186758_200w.jpg,2,2399,https://cpt.tcgcsv.com/bKv2,2019-03-29T19:24:50.177,1,This card cannot be Normal Summoned or Set. Must be Special Summoned (from your hand) by banishing 2 WIND and 1 EARTH monsters from your GY. Once per turn: you can discard 1 card to destroy 1 Spell or Trap on the field.,0.25,0.7,4.99,0.62,,1st Edition,SBLS-EN019,Ultra Rare,Effect Monster,WIND,Fiend,2300,2000
186759,Harpie's Pet Dragon,Harpies Pet Dragon,https://tcgplayer-cdn.tcgplayer.com/product/186759_200w.jpg,2,2399,https://cpt.tcgcsv.com/cKv2,2019-03-29T19:25:29.837,1,"Gains 300 ATK/DEF for each ""Harpie Lady"" on the field.",0.24,0.7,5.0,0.48,,1st Edition,SBLS-EN020,Common,Effect Monster,WIND,Dragon,2000,2500
186760,Amazoness Spy,Amazoness Spy,https://tcgplayer-cdn.tcgplayer.com/product/186760_200w.jpg,2,2399,https://cpt.tcgcsv.com/dKv2,2019-03-29T19:26:13.647,1,"You can reveal 1 other ""Amazoness"" monster in your hand; Special Summon this card from your hand. You can only use this effect of ""Amazoness Spy"" once per turn. When this card is destroyed by battle and sent to the GY: You can target 1 ""Amazoness"" monster in your GY, except ""Amazoness Spy""; return it to the hand, or shuffle it into the Deck.",0.16,0.3,1.49,0.35,,1st Edition,SBLS-EN021,Common,Effect Monster,EARTH,Warrior,800,1200
186761,Gravekeeper's Ambusher,Gravekeepers Ambusher,https://tcgplayer-cdn.tcgplayer.com/product/186761_200w.jpg,2,2399,https://cpt.tcgcsv.com/fKv2,2019-03-29T19:27:01.643,1,"When this card is flipped face-up: You can target 1 card in your opponent's GY; place that target on the bottom of their Deck. If this card is sent from the field to the GY after being flipped face-up: You can target 1 ""Necrovalley"" card in your GY; add that target to your hand. This card's effects cannot be negated by the effect of ""Necrovalley"".",0.11,0.25,1.23,0.21,,1st Edition,SBLS-EN022,Common,Effect Monster,DARK,Spellcaster,1700,0
186765,Veil of Darkness,Veil of Darkness,https://tcgplayer-cdn.tcgplayer.com/product/186765_200w.jpg,2,2399,https://cpt.tcgcsv.com/kKv2,2019-03-29T19:27:32.687,1,"During your Draw Phase, if you draw a DARK monster(s): You can reveal any number of them; send them to the GY, then you can draw 1 more card.",0.05,0.25,1.36,0.13,,1st Edition,SBLS-EN023,Common,Continuous Spell,SPELL,,,
186766,Conscription,Conscription,https://tcgplayer-cdn.tcgplayer.com/product/186766_200w.jpg,2,2399,https://cpt.tcgcsv.com/lKv2,2019-03-29T19:28:06.45,1,"Excavate the top card of your opponent's Deck, and if it is a monster that can be Normal Summoned/Set, Special Summon it to your field. Otherwise, add that card to your opponent's hand.",0.03,0.22,1.49,0.23,,1st Edition,SBLS-EN024,Common,Normal Trap,TRAP,,,
186768,Skull Servant,Skull Servant,https://tcgplayer-cdn.tcgplayer.com/product/186768_200w.jpg,2,2399,https://cpt.tcgcsv.com/nKv2,2019-03-29T19:28:28.357,1,<em>A skeletal ghost that isn't strong but can mean trouble in large numbers.</em>,0.75,1.12,2.23,1.04,,1st Edition,SBLS-EN025,Common,Normal Monster,DARK,Zombie,300,200
186769,The Snake Hair,The Snake Hair,https://tcgplayer-cdn.tcgplayer.com/product/186769_200w.jpg,2,2399,https://cpt.tcgcsv.com/pKv2,2019-03-29T19:28:48.893,1,<em>A monster with a head of poison snakes. One look from this monster can turn an opponent to stone.</em>,0.15,0.25,0.74,0.27,,1st Edition,SBLS-EN026,Common,Normal Monster,DARK,Zombie,1500,1200
186771,Armored Zombie,Armored Zombie,https://tcgplayer-cdn.tcgplayer.com/product/186771_200w.jpg,2,2399,https://cpt.tcgcsv.com/rKv2,2019-03-29T19:31:09.75,1,<em>This warrior blindly swings a deadly blade with devastating force.</em>,0.06,0.25,1.23,0.17,,1st Edition,SBLS-EN027,Common,Normal Monster,DARK,Zombie,1500,0
186772,Dragon Zombie,Dragon Zombie,https://tcgplayer-cdn.tcgplayer.com/product/186772_200w.jpg,2,2399,https://cpt.tcgcsv.com/sKv2,2019-03-29T19:31:06.937,1,<em>A dragon revived by sorcery. Its breath is highly corrosive.</em>,0.29,0.5,1.23,0.42,,1st Edition,SBLS-EN028,Common,Normal Monster,DARK,Zombie,1600,0
186773,Clown Zombie,Clown Zombie,https://tcgplayer-cdn.tcgplayer.com/product/186773_200w.jpg,2,2399,https://cpt.tcgcsv.com/tKv2,2019-03-29T19:32:36.527,1,<em>A clown revived by the powers of darkness. Its deadly dance has sent many monsters to their graves.</em>,0.25,0.49,0.99,0.42,,1st Edition,SBLS-EN029,Common,Normal Monster,DARK,Zombie,1350,0
186774,Magical Ghost,Magical Ghost,https://tcgplayer-cdn.tcgplayer.com/product/186774_200w.jpg,2,2399,https://cpt.tcgcsv.com/vKv2,2019-03-29T19:32:32.58,1,<em>This creature casts a spell of terror and confusion just before attacking its enemies.</em>,0.1,0.23,0.94,0.2,,1st Edition,SBLS-EN030,Common,Normal Monster,DARK,Zombie,1300,1400
186775,King of the Skull Servants,King of the Skull Servants,https://tcgplayer-cdn.tcgplayer.com/product/186775_200w.jpg,2,2399,https://cpt.tcgcsv.com/wKv2,2019-04-03T12:25:08.997,1,"The original ATK of this card is the combined number of ""King of the Skull Servants"" and ""Skull Servant"" in your GY x 1000. When this card is destroyed by battle and sent to the GY: You can banish 1 other ""King of the Skull Servants"" or 1 ""Skull Servant"" from your GY; Special Summon this card.",6.16,8.83,30.0,6.18,,1st Edition,SBLS-EN031,Super Rare,Effect Monster,DARK,Zombie,,0
186776,Decayed Commander,Decayed Commander,https://tcgplayer-cdn.tcgplayer.com/product/186776_200w.jpg,2,2399,https://cpt.tcgcsv.com/xKv2,2019-03-29T19:34:06.813,1,"When this card is Normal Summoned: You can Special Summon 1 ""Zombie Tiger"" from your hand. If this card inflicts battle damage to your opponent by a direct attack: Discard 1 random card from their hand.",0.05,0.23,1.0,0.15,,1st Edition,SBLS-EN032,Common,Effect Monster,EARTH,Zombie,1000,1500
186777,Zombie Tiger,Zombie Tiger,https://tcgplayer-cdn.tcgplayer.com/product/186777_200w.jpg,2,2399,https://cpt.tcgcsv.com/zKv2,2019-03-29T19:34:54.39,1,"Once per turn, you can either: Target 1 ""Decayed Commander"" you control; equip this card to that target, OR: Unequip this card and Special Summon it in Attack Position. While equipped by this effect, the equipped monster gains 500 ATK/DEF. If the equipped monster destroys an opponent's monster by battle: Discard 1 random card from their hand. (A monster can only be equipped with 1 Union monster at a time. If the equipped monster would be destroyed by battle, destroy this card instead.)",0.05,0.23,0.74,0.19,,1st Edition,SBLS-EN033,Common,Union Monster,EARTH,Zombie,1400,1600
186778,Great Mammoth of Goldfine,Great Mammoth of Goldfine,https://tcgplayer-cdn.tcgplayer.com/product/186778_200w.jpg,2,2399,https://cpt.tcgcsv.com/BKv2,2019-03-29T19:35:21.463,1,"""The Snake Hair"" + ""Dragon Zombie""",0.1,0.25,1.49,0.17,0.1,1st Edition,SBLS-EN034,Common,Fusion Monster,DARK,Zombie,2200,1800
186779,Violet Crystal,Violet Crystal,https://tcgplayer-cdn.tcgplayer.com/product/186779_200w.jpg,2,2399,https://cpt.tcgcsv.com/CKv2,2019-03-29T19:36:22.733,1,"(This card is not treated as a ""Crystal"" card.)
<br>Equip only to a Zombie monster. It gains 300 ATK/DEF.",0.04,0.23,1.53,0.18,,1st Edition,SBLS-EN035,Common,Equip Spell,SPELL,,,
186780,Wasteland,Wasteland,https://tcgplayer-cdn.tcgplayer.com/product/186780_200w.jpg,2,2399,https://cpt.tcgcsv.com/DKv2,2019-03-29T19:36:24.317,1,"All Dinosaur, Zombie, and Rock monsters on the field gain 200 ATK/DEF.",0.09,0.25,0.74,0.2,,1st Edition,SBLS-EN036,Common,Field Spell,SPELL,,,
186785,De-Spell,De Spell,https://tcgplayer-cdn.tcgplayer.com/product/186785_200w.jpg,2,2399,https://cpt.tcgcsv.com/KKv2,2019-03-29T19:36:40.16,1,"Target 1 face-up Spell, or 1 Set Spell/Trap, on the field; destroy that target if it is a Spell. (If the target is Set, reveal it.)",0.15,0.29,2.75,0.44,,1st Edition,SBLS-EN037,Common,Normal Spell,SPELL,,,
186786,Block Attack,Block Attack,https://tcgplayer-cdn.tcgplayer.com/product/186786_200w.jpg,2,2399,https://cpt.tcgcsv.com/LKv2,2019-03-29T19:37:21.517,1,Target 1 face-up Attack Position monster your opponent controls; change that target to face-up Defense Position.,0.05,0.24,1.49,0.15,,1st Edition,SBLS-EN038,Common,Normal Spell,SPELL,,,
186787,The Shallow Grave,The Shallow Grave,https://tcgplayer-cdn.tcgplayer.com/product/186787_200w.jpg,2,2399,https://cpt.tcgcsv.com/MKv2,2019-03-29T19:37:18.72,1,Each player targets 1 monster in their own GY; each player Special Summons the target from their GY in face-down Defense Position.,0.32,0.56,2.5,0.56,,1st Edition,SBLS-EN039,Common,Normal Spell,SPELL,,,
186788,White Elephant's Gift,White Elephants Gift,https://tcgplayer-cdn.tcgplayer.com/product/186788_200w.jpg,2,2399,https://cpt.tcgcsv.com/NKv2,2019-03-29T19:37:32.75,1,Send 1 face-up non-Effect Monster you control to the GY; draw 2 cards.,0.01,0.25,1.23,0.14,,1st Edition,SBLS-EN040,Common,Normal Spell,SPELL,,,
186789,Wicked-Breaking Flamberge - Baou,Wicked Breaking Flamberge Baou,https://tcgplayer-cdn.tcgplayer.com/product/186789_200w.jpg,2,2399,https://cpt.tcgcsv.com/PKv2,2019-03-29T19:37:49.95,1,"Send 1 card from your hand to the GY, then target 1 monster on the field; equip this card to that target. It gains 500 ATK. Negate the effects of opponent's monsters destroyed by battle with the equipped monster.",0.1,0.25,1.49,0.17,,1st Edition,SBLS-EN041,Common,Equip Spell,SPELL,,,
186790,Twister,Twister,https://tcgplayer-cdn.tcgplayer.com/product/186790_200w.jpg,2,2399,https://cpt.tcgcsv.com/QKv2,2019-03-29T19:38:05.377,1,"Pay 500 LP, then target 1 face-up Spell/Trap on the field; destroy that target.",2.07,2.49,4.47,2.62,,1st Edition,SBLS-EN042,Ultra Rare,Quick-Play Spell,SPELL,,,
186791,Half Shut,Half Shut,https://tcgplayer-cdn.tcgplayer.com/product/186791_200w.jpg,2,2399,https://cpt.tcgcsv.com/RKv2,2019-03-29T19:38:32.35,1,"Target 1 face-up monster on the field; it cannot be destroyed by battle this turn, also its ATK is halved until the end of this turn.",0.1,0.23,1.49,0.18,,1st Edition,SBLS-EN043,Common,Quick-Play Spell,SPELL,,,
186792,Michizure,Michizure,https://tcgplayer-cdn.tcgplayer.com/product/186792_200w.jpg,2,2399,https://cpt.tcgcsv.com/SKv2,2019-03-29T19:38:35.31,1,"When a monster is sent from the field to your GY, even during the Damage Step: Target 1 monster on the field; destroy it.",1.53,2.52,9.99,2.23,,1st Edition,SBLS-EN044,Ultra Rare,Normal Trap,TRAP,,,
186793,Limit Impulse,Limit Impulse,https://tcgplayer-cdn.tcgplayer.com/product/186793_200w.jpg,2,2399,https://cpt.tcgcsv.com/TKv2,2019-03-29T19:38:50.347,1,"Send 2 cards from your hand to the GY; Special Summon 2 ""Soul Tokens"" (Fiend/DARK/Level 1/ATK 0/DEF 0). They cannot be Tributed except for a Tribute Summon.",0.01,0.23,1.53,0.14,,1st Edition,SBLS-EN045,Common,Normal Trap,TRAP,,,
