productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extDescription
57266,Acorno,Acorno,https://tcgplayer-cdn.tcgplayer.com/product/57266_200w.jpg,2,261,https://cpt.tcgcsv.com/lWs,2013-05-09T12:13:41.653,1,,0.03,0.24,1.09,0.11,,1st Edition,PHSW-EN006,Common,EARTH,Plant,Effect Monster,200,400,"During your Main Phase: You can send 1 ""Pinecono"" from your hand to the Graveyard, and Special Summon this card from the hand."
57267,Pinecono,Pinecono,https://tcgplayer-cdn.tcgplayer.com/product/57267_200w.jpg,2,261,https://cpt.tcgcsv.com/mWs,2013-05-09T12:13:41.653,1,,0.03,0.19,1.49,0.1,,Unlimited,PHSW-EN007,Common,EARTH,Plant,Effect Monster,400,200,"If this card is sent to the Graveyard by the effect of ""Acorno"": You can Special Summon this card from the Graveyard."
57267,Pinecono,Pinecono,https://tcgplayer-cdn.tcgplayer.com/product/57267_200w.jpg,2,261,https://cpt.tcgcsv.com/mWs,2013-05-09T12:13:41.653,1,,0.03,0.25,0.94,0.12,,1st Edition,PHSW-EN007,Common,EARTH,Plant,Effect Monster,400,200,"If this card is sent to the Graveyard by the effect of ""Acorno"": You can Special Summon this card from the Graveyard."
57268,Friller Rabca,Friller Rabca,https://tcgplayer-cdn.tcgplayer.com/product/57268_200w.jpg,2,261,https://cpt.tcgcsv.com/nWs,2013-05-09T12:13:41.653,1,,0.24,0.49,1.26,0.36,,Unlimited,PHSW-EN008,Super Rare,WATER,Fish,Effect Monster,700,1500,"When a face-up Fish, Sea Serpent, or Aqua-Type monster you control is targeted for an attack: You can banish this card from your Graveyard totarget the attacking monster; negate the attack, and that target loses 500 ATK until your next End Phase. The effect of ""Friller Rabca"" can only be activated once per turn."
57268,Friller Rabca,Friller Rabca,https://tcgplayer-cdn.tcgplayer.com/product/57268_200w.jpg,2,261,https://cpt.tcgcsv.com/nWs,2013-05-09T12:13:41.653,1,,0.31,0.61,1.63,0.61,,1st Edition,PHSW-EN008,Super Rare,WATER,Fish,Effect Monster,700,1500,"When a face-up Fish, Sea Serpent, or Aqua-Type monster you control is targeted for an attack: You can banish this card from your Graveyard totarget the attacking monster; negate the attack, and that target loses 500 ATK until your next End Phase. The effect of ""Friller Rabca"" can only be activated once per turn."
57269,Shark Stickers,Shark Stickers,https://tcgplayer-cdn.tcgplayer.com/product/57269_200w.jpg,2,261,https://cpt.tcgcsv.com/pWs,2013-05-09T12:13:41.653,1,,0.18,0.35,4.89,0.25,,Unlimited,PHSW-EN009,Common,WATER,Fish,Effect Monster,200,1000,"When a Fish, Sea Serpent, or Aqua-Type monster is Normal or Special Summoned to your side of the field: You can Special Summon this card from your hand. This card cannot be used as a Synchro Material Monster."
57269,Shark Stickers,Shark Stickers,https://tcgplayer-cdn.tcgplayer.com/product/57269_200w.jpg,2,261,https://cpt.tcgcsv.com/pWs,2013-05-09T12:13:41.653,1,,0.14,0.45,4.5,0.4,,1st Edition,PHSW-EN009,Common,WATER,Fish,Effect Monster,200,1000,"When a Fish, Sea Serpent, or Aqua-Type monster is Normal or Special Summoned to your side of the field: You can Special Summon this card from your hand. This card cannot be used as a Synchro Material Monster."
57270,Needle Sunfish,Needle Sunfish,https://tcgplayer-cdn.tcgplayer.com/product/57270_200w.jpg,2,261,https://cpt.tcgcsv.com/qWs,2013-05-09T12:13:41.653,1,,0.03,0.2,1.49,0.09,,Unlimited,PHSW-EN010,Common,WATER,Fish,Effect Monster,1500,100,When this card is sent to the Graveyard: Target 1 face-up monster your opponent controls: that target loses 500 ATK.
57270,Needle Sunfish,Needle Sunfish,https://tcgplayer-cdn.tcgplayer.com/product/57270_200w.jpg,2,261,https://cpt.tcgcsv.com/qWs,2013-05-09T12:13:41.653,1,,0.04,0.25,1.7,0.42,,1st Edition,PHSW-EN010,Common,WATER,Fish,Effect Monster,1500,100,When this card is sent to the Graveyard: Target 1 face-up monster your opponent controls: that target loses 500 ATK.
57271,Galaxy-Eyes Photon Dragon,Galaxy Eyes Photon Dragon,https://tcgplayer-cdn.tcgplayer.com/product/57271_200w.jpg,2,261,https://cpt.tcgcsv.com/rWs,2013-05-09T12:13:41.653,1,,2.22,4.79,10.0,2.46,,Unlimited,PHSW-EN011,Ultra Rare,LIGHT,Dragon,Effect Monster,3000,2500,"You can Special Summon this card (from your hand) by Tributing 2 monster with 2000 or more ATK. During either player's Battle Step, when this card battles an opponent's monster: You can target the monster this card is battling; banish both it and this card, then any monster banished by this effect returns to the field at the end of the Battle Phase. If the monster banished by this effect was an Xyz Monster, this card gains 500 ATK for each Material the Xyz Monster had when it was banished."
57271,Galaxy-Eyes Photon Dragon,Galaxy Eyes Photon Dragon,https://tcgplayer-cdn.tcgplayer.com/product/57271_200w.jpg,2,261,https://cpt.tcgcsv.com/rWs,2013-05-09T12:13:41.653,1,,2.7,5.99,30.0,5.92,,1st Edition,PHSW-EN011,Ultra Rare,LIGHT,Dragon,Effect Monster,3000,2500,"You can Special Summon this card (from your hand) by Tributing 2 monster with 2000 or more ATK. During either player's Battle Step, when this card battles an opponent's monster: You can target the monster this card is battling; banish both it and this card, then any monster banished by this effect returns to the field at the end of the Battle Phase. If the monster banished by this effect was an Xyz Monster, this card gains 500 ATK for each Material the Xyz Monster had when it was banished."
57272,Daybreaker,Daybreaker,https://tcgplayer-cdn.tcgplayer.com/product/57272_200w.jpg,2,261,https://cpt.tcgcsv.com/sWs,2013-05-09T12:13:41.653,1,,0.05,0.25,1.36,0.23,,Unlimited,PHSW-EN012,Rare,LIGHT,Warrior,Effect Monster,1700,0,"When this card is Special Summoned: You can Special Summon 1 ""Daybreaker"" from your hand."
57272,Daybreaker,Daybreaker,https://tcgplayer-cdn.tcgplayer.com/product/57272_200w.jpg,2,261,https://cpt.tcgcsv.com/sWs,2013-05-09T12:13:41.653,1,,0.03,0.25,1.5,0.13,,1st Edition,PHSW-EN012,Rare,LIGHT,Warrior,Effect Monster,1700,0,"When this card is Special Summoned: You can Special Summon 1 ""Daybreaker"" from your hand."
57273,Lightserpent,Lightserpent,https://tcgplayer-cdn.tcgplayer.com/product/57273_200w.jpg,2,261,https://cpt.tcgcsv.com/tWs,2013-05-09T12:13:41.653,1,,0.1,0.72,3.45,0.24,,Unlimited,PHSW-EN013,Super Rare,LIGHT,Reptile,Effect Monster,1200,800,If this card is sent from the hand to your Graveyard: You can Special Summon it from the Graveyard. This card cannot be used as a Synchro Material Monster.
57273,Lightserpent,Lightserpent,https://tcgplayer-cdn.tcgplayer.com/product/57273_200w.jpg,2,261,https://cpt.tcgcsv.com/tWs,2013-05-09T12:13:41.653,1,,0.15,0.7,5.95,0.31,,1st Edition,PHSW-EN013,Super Rare,LIGHT,Reptile,Effect Monster,1200,800,If this card is sent from the hand to your Graveyard: You can Special Summon it from the Graveyard. This card cannot be used as a Synchro Material Monster.
57274,Plasma Ball,Plasma Ball,https://tcgplayer-cdn.tcgplayer.com/product/57274_200w.jpg,2,261,https://cpt.tcgcsv.com/vWs,2013-05-09T12:13:41.653,1,,0.05,0.22,1.75,0.12,,Unlimited,PHSW-EN014,Common,LIGHT,Thunder,Effect Monster,900,900,This card can attack your opponent directly. When this card inflicts Battle Damage to your opponent by a direct attack: Destroy this card.
57274,Plasma Ball,Plasma Ball,https://tcgplayer-cdn.tcgplayer.com/product/57274_200w.jpg,2,261,https://cpt.tcgcsv.com/vWs,2013-05-09T12:13:41.653,1,,0.05,0.25,1.39,0.16,,1st Edition,PHSW-EN014,Common,LIGHT,Thunder,Effect Monster,900,900,This card can attack your opponent directly. When this card inflicts Battle Damage to your opponent by a direct attack: Destroy this card.
57275,Photon Cerberus,Photon Cerberus,https://tcgplayer-cdn.tcgplayer.com/product/57275_200w.jpg,2,261,https://cpt.tcgcsv.com/wWs,2013-05-09T12:13:41.653,1,,0.09,0.25,1.4,0.2,,Unlimited,PHSW-EN015,Rare,LIGHT,Beast,Effect Monster,1300,600,"During the turn this card was Normal Summoned, neither player can activate Trap Card while this card is face-up on the field."
57275,Photon Cerberus,Photon Cerberus,https://tcgplayer-cdn.tcgplayer.com/product/57275_200w.jpg,2,261,https://cpt.tcgcsv.com/wWs,2013-05-09T12:13:41.653,1,,0.1,0.25,1.99,0.16,,1st Edition,PHSW-EN015,Rare,LIGHT,Beast,Effect Monster,1300,600,"During the turn this card was Normal Summoned, neither player can activate Trap Card while this card is face-up on the field."
57276,Evoltile Gephyro,Evoltile Gephyro,https://tcgplayer-cdn.tcgplayer.com/product/57276_200w.jpg,2,261,https://cpt.tcgcsv.com/xWs,2013-05-09T12:13:41.653,1,,0.08,0.25,1.41,0.25,,Unlimited,PHSW-EN016,Common,FIRE,Reptile,Effect Monster,200,400,"When this card is destroyed by battle and sent to the Graveyard: You can target 1 ""Evolsaur"" monster in your Graveyard; Special Summon that target."
57276,Evoltile Gephyro,Evoltile Gephyro,https://tcgplayer-cdn.tcgplayer.com/product/57276_200w.jpg,2,261,https://cpt.tcgcsv.com/xWs,2013-05-09T12:13:41.653,1,,0.04,0.24,1.0,0.15,,1st Edition,PHSW-EN016,Common,FIRE,Reptile,Effect Monster,200,400,"When this card is destroyed by battle and sent to the Graveyard: You can target 1 ""Evolsaur"" monster in your Graveyard; Special Summon that target."
57277,Evoltile Westlo,Evoltile Westlo,https://tcgplayer-cdn.tcgplayer.com/product/57277_200w.jpg,2,261,https://cpt.tcgcsv.com/zWs,2013-05-09T12:13:41.653,1,,0.9,1.87,4.01,1.25,,Unlimited,PHSW-EN017,Super Rare,FIRE,Reptile,Effect Monster,700,1900,"FLIP: Special Summon 1 ""Evolsaur"" monster from your Deck."
57277,Evoltile Westlo,Evoltile Westlo,https://tcgplayer-cdn.tcgplayer.com/product/57277_200w.jpg,2,261,https://cpt.tcgcsv.com/zWs,2013-05-09T12:13:41.653,1,,1.27,2.27,3.99,1.79,,1st Edition,PHSW-EN017,Super Rare,FIRE,Reptile,Effect Monster,700,1900,"FLIP: Special Summon 1 ""Evolsaur"" monster from your Deck."
57278,Evoltile Odonto,Evoltile Odonto,https://tcgplayer-cdn.tcgplayer.com/product/57278_200w.jpg,2,261,https://cpt.tcgcsv.com/BWs,2013-05-09T12:13:41.653,1,,0.09,0.2,1.4,0.18,,Unlimited,PHSW-EN018,Common,FIRE,Reptile,Effect Monster,500,1200,"When this card is Normal Summoned: You can Special Summon 1 ""Evolsaur"" monster from your hand."
57278,Evoltile Odonto,Evoltile Odonto,https://tcgplayer-cdn.tcgplayer.com/product/57278_200w.jpg,2,261,https://cpt.tcgcsv.com/BWs,2013-05-09T12:13:41.653,1,,0.06,0.24,0.94,0.2,,1st Edition,PHSW-EN018,Common,FIRE,Reptile,Effect Monster,500,1200,"When this card is Normal Summoned: You can Special Summon 1 ""Evolsaur"" monster from your hand."
57279,Evolsaur Vulcano,Evolsaur Vulcano,https://tcgplayer-cdn.tcgplayer.com/product/57279_200w.jpg,2,261,https://cpt.tcgcsv.com/CWs,2013-05-09T12:13:41.653,1,,0.01,0.49,1.51,0.42,,Unlimited,PHSW-EN019,Rare,FIRE,Dinosaur,Effect Monster,1200,1000,"When this card is Special Summoned by the effect of an ""Evoltile"" monster: You can target 1 ""Evolsaur"" monster in your Graveyard; Special Summon the target; it cannot declare an attack."
57279,Evolsaur Vulcano,Evolsaur Vulcano,https://tcgplayer-cdn.tcgplayer.com/product/57279_200w.jpg,2,261,https://cpt.tcgcsv.com/CWs,2013-05-09T12:13:41.653,1,,0.01,0.53,1.01,0.34,,1st Edition,PHSW-EN019,Rare,FIRE,Dinosaur,Effect Monster,1200,1000,"When this card is Special Summoned by the effect of an ""Evoltile"" monster: You can target 1 ""Evolsaur"" monster in your Graveyard; Special Summon the target; it cannot declare an attack."
57280,Evolsaur Cerato,Evolsaur Cerato,https://tcgplayer-cdn.tcgplayer.com/product/57280_200w.jpg,2,261,https://cpt.tcgcsv.com/DWs,2013-05-09T12:13:41.653,1,,0.78,1.1,8.97,1.1,,Unlimited,PHSW-EN020,Ultra Rare,FIRE,Dinosaur,Effect Monster,1900,1400,"When this card is Special Summoned by the effect of an ""Evoltile"" monster: It gains 200 ATK. If this card was Special Summoned by the effect of an ""Evoltile"" monster, each time this card destroys an opponent's monster by battle: You can add 1 ""Evoltile"" monster from your Deck to your hand."
57280,Evolsaur Cerato,Evolsaur Cerato,https://tcgplayer-cdn.tcgplayer.com/product/57280_200w.jpg,2,261,https://cpt.tcgcsv.com/DWs,2013-05-09T12:13:41.653,1,,0.85,1.48,8.97,1.36,,1st Edition,PHSW-EN020,Ultra Rare,FIRE,Dinosaur,Effect Monster,1900,1400,"When this card is Special Summoned by the effect of an ""Evoltile"" monster: It gains 200 ATK. If this card was Special Summoned by the effect of an ""Evoltile"" monster, each time this card destroys an opponent's monster by battle: You can add 1 ""Evoltile"" monster from your Deck to your hand."
57281,Evolsaur Diplo,Evolsaur Diplo,https://tcgplayer-cdn.tcgplayer.com/product/57281_200w.jpg,2,261,https://cpt.tcgcsv.com/FWs,2013-05-09T12:13:41.653,1,,0.05,0.39,1.36,0.41,,Unlimited,PHSW-EN021,Rare,FIRE,Dinosaur,Effect Monster,1600,800,"When this card is Special Summoned by the effect of an ""Evoltile"" monster: Target 1 Spell/Trap Card your opponent controls; destroy that target."
57281,Evolsaur Diplo,Evolsaur Diplo,https://tcgplayer-cdn.tcgplayer.com/product/57281_200w.jpg,2,261,https://cpt.tcgcsv.com/FWs,2013-05-09T12:13:41.653,1,,0.12,0.41,1.44,0.41,,1st Edition,PHSW-EN021,Rare,FIRE,Dinosaur,Effect Monster,1600,800,"When this card is Special Summoned by the effect of an ""Evoltile"" monster: Target 1 Spell/Trap Card your opponent controls; destroy that target."
57282,Wind-Up Warrior,Wind Up Warrior,https://tcgplayer-cdn.tcgplayer.com/product/57282_200w.jpg,2,261,https://cpt.tcgcsv.com/GWs,2013-05-09T12:13:41.653,1,,0.04,0.19,1.35,0.09,,Unlimited,PHSW-EN022,Common,EARTH,Warrior,Effect Monster,1200,1800,"You can target 1 face-up ""Wind-Up"" monster you control; until the End Phase, increase its Level by 1 and its ATK by 600. This effect can only be used once while this card is face-up on the field."
57282,Wind-Up Warrior,Wind Up Warrior,https://tcgplayer-cdn.tcgplayer.com/product/57282_200w.jpg,2,261,https://cpt.tcgcsv.com/GWs,2013-05-09T12:13:41.653,1,,0.01,0.25,0.99,0.18,,1st Edition,PHSW-EN022,Common,EARTH,Warrior,Effect Monster,1200,1800,"You can target 1 face-up ""Wind-Up"" monster you control; until the End Phase, increase its Level by 1 and its ATK by 600. This effect can only be used once while this card is face-up on the field."
57283,Wind-Up Knight,Wind Up Knight,https://tcgplayer-cdn.tcgplayer.com/product/57283_200w.jpg,2,261,https://cpt.tcgcsv.com/HWs,2013-05-09T12:13:41.653,1,,0.11,0.25,1.49,0.2,,Unlimited,PHSW-EN023,Rare,LIGHT,Warrior,Effect Monster,1800,1200,"When a face-up ""Wind-Up"" monster you control is targeted for an attack: You can negate the attack. This effect can only be used once while this card is face-up on the field."
57283,Wind-Up Knight,Wind Up Knight,https://tcgplayer-cdn.tcgplayer.com/product/57283_200w.jpg,2,261,https://cpt.tcgcsv.com/HWs,2013-05-09T12:13:41.653,1,,0.01,0.25,2.0,0.19,,1st Edition,PHSW-EN023,Rare,LIGHT,Warrior,Effect Monster,1800,1200,"When a face-up ""Wind-Up"" monster you control is targeted for an attack: You can negate the attack. This effect can only be used once while this card is face-up on the field."
57284,Wind-Up Hunter,Wind Up Hunter,https://tcgplayer-cdn.tcgplayer.com/product/57284_200w.jpg,2,261,https://cpt.tcgcsv.com/JWs,2013-05-09T12:13:41.653,1,,0.7,2.17,6.49,0.86,,Unlimited,PHSW-EN024,Super Rare,DARK,Beast-Warrior,Effect Monster,1600,500,"You can Tribute 1 face-up ""Wind-Up"" monster, except ""Wind-Up Hunter""; send 1 random card from your opponent's hand to the Graveyard. This effect can only be used once while this card is face-up on the field."
57284,Wind-Up Hunter,Wind Up Hunter,https://tcgplayer-cdn.tcgplayer.com/product/57284_200w.jpg,2,261,https://cpt.tcgcsv.com/JWs,2013-05-09T12:13:41.653,1,,0.74,2.23,7.0,1.68,,1st Edition,PHSW-EN024,Super Rare,DARK,Beast-Warrior,Effect Monster,1600,500,"You can Tribute 1 face-up ""Wind-Up"" monster, except ""Wind-Up Hunter""; send 1 random card from your opponent's hand to the Graveyard. This effect can only be used once while this card is face-up on the field."
57285,Wind-Up Bat,Wind Up Bat,https://tcgplayer-cdn.tcgplayer.com/product/57285_200w.jpg,2,261,https://cpt.tcgcsv.com/KWs,2013-05-09T12:13:41.653,1,,0.05,0.22,1.99,0.12,,Unlimited,PHSW-EN025,Common,WIND,Machine,Effect Monster,300,350,"You can target 1 ""Wind-Up"" monster in your Graveyard; change this face-up Attack Position card you control to face-up Defense Position, and add that target to your hand. This effect can only be used once while this card is face-up on the field."
57285,Wind-Up Bat,Wind Up Bat,https://tcgplayer-cdn.tcgplayer.com/product/57285_200w.jpg,2,261,https://cpt.tcgcsv.com/KWs,2013-05-09T12:13:41.653,1,,0.1,0.25,1.42,0.24,,1st Edition,PHSW-EN025,Common,WIND,Machine,Effect Monster,300,350,"You can target 1 ""Wind-Up"" monster in your Graveyard; change this face-up Attack Position card you control to face-up Defense Position, and add that target to your hand. This effect can only be used once while this card is face-up on the field."
57286,Wind-Up Kitten,Wind Up Kitten,https://tcgplayer-cdn.tcgplayer.com/product/57286_200w.jpg,2,261,https://cpt.tcgcsv.com/LWs,2013-05-09T12:13:41.653,1,,0.4,0.57,41.9,0.53,,Unlimited,PHSW-EN026,Ultra Rare,EARTH,Beast,Effect Monster,800,500,You can target 1 monster your opponent controls; return that target to the hand. This effect can only be used once while this card is face-up on the field.
57286,Wind-Up Kitten,Wind Up Kitten,https://tcgplayer-cdn.tcgplayer.com/product/57286_200w.jpg,2,261,https://cpt.tcgcsv.com/LWs,2013-05-09T12:13:41.653,1,,0.49,1.34,44.9,0.85,,1st Edition,PHSW-EN026,Ultra Rare,EARTH,Beast,Effect Monster,800,500,You can target 1 monster your opponent controls; return that target to the hand. This effect can only be used once while this card is face-up on the field.
57287,D.D. Telepon,DD Telepon,https://tcgplayer-cdn.tcgplayer.com/product/57287_200w.jpg,2,261,https://cpt.tcgcsv.com/MWs,2013-05-09T12:13:41.653,1,,0.04,0.25,1.4,0.15,,Unlimited,PHSW-EN027,Rare,EARTH,Psychic,Effect Monster,500,1800,"If this face-up card you control is banished: You can banish 1 Psychic-Type monster with 1500 or less ATK from your Deck. Then, during your next Standby Phase, if this card is still banished: Special Summon that monster banished by this effect."
57287,D.D. Telepon,DD Telepon,https://tcgplayer-cdn.tcgplayer.com/product/57287_200w.jpg,2,261,https://cpt.tcgcsv.com/MWs,2013-05-09T12:13:41.653,1,,0.05,0.25,1.4,0.18,,1st Edition,PHSW-EN027,Rare,EARTH,Psychic,Effect Monster,500,1800,"If this face-up card you control is banished: You can banish 1 Psychic-Type monster with 1500 or less ATK from your Deck. Then, during your next Standby Phase, if this card is still banished: Special Summon that monster banished by this effect."
57288,Wattcobra,Wattcobra,https://tcgplayer-cdn.tcgplayer.com/product/57288_200w.jpg,2,261,https://cpt.tcgcsv.com/NWs,2013-05-09T12:13:41.653,1,,0.15,0.54,1.7,0.61,,Unlimited,PHSW-EN028,Common,LIGHT,Thunder,Effect Monster,1000,500,"This card can attack your opponent directly. When this card inflicts Battle Damage to your opponent by a direct attack: Add 1 ""Watt"" monster from your Deck to your hand."
57288,Wattcobra,Wattcobra,https://tcgplayer-cdn.tcgplayer.com/product/57288_200w.jpg,2,261,https://cpt.tcgcsv.com/NWs,2013-05-09T12:13:41.653,1,,0.32,0.65,1.97,0.67,,1st Edition,PHSW-EN028,Common,LIGHT,Thunder,Effect Monster,1000,500,"This card can attack your opponent directly. When this card inflicts Battle Damage to your opponent by a direct attack: Add 1 ""Watt"" monster from your Deck to your hand."
57289,Naturia Marron,Naturia Marron,https://tcgplayer-cdn.tcgplayer.com/product/57289_200w.jpg,2,261,https://cpt.tcgcsv.com/PWs,2013-05-09T12:13:41.653,1,,0.04,0.21,1.49,0.22,,Unlimited,PHSW-EN029,Common,EARTH,Plant,Effect Monster,1200,700,"When this card is Normal Summoned: You can send 1 ""Naturia"" monster from your Deck to the Graveyard. Once per turn: You can target 2 ""Naturia"" monster in your Graveyard; shuffle both those targets into the Deck, then draw 1 card."
57289,Naturia Marron,Naturia Marron,https://tcgplayer-cdn.tcgplayer.com/product/57289_200w.jpg,2,261,https://cpt.tcgcsv.com/PWs,2013-05-09T12:13:41.653,1,,0.1,0.25,1.75,0.25,,1st Edition,PHSW-EN029,Common,EARTH,Plant,Effect Monster,1200,700,"When this card is Normal Summoned: You can send 1 ""Naturia"" monster from your Deck to the Graveyard. Once per turn: You can target 2 ""Naturia"" monster in your Graveyard; shuffle both those targets into the Deck, then draw 1 card."
57290,Prior of the Ice Barrier,Prior of the Ice Barrier,https://tcgplayer-cdn.tcgplayer.com/product/57290_200w.jpg,2,261,https://cpt.tcgcsv.com/QWs,2013-05-09T12:13:41.653,1,,0.04,0.22,1.36,0.18,,Unlimited,PHSW-EN030,Common,WATER,Aqua,Effect Monster,1000,400,"If you control a face-up ""Ice Barrier"" monster, you can Special Summon this card (from your hand). You cannot Special Summon any Level 5 or higher monster the turn you use this effect. You can Tribute this card to target 1 ""Ice Barrier"" monster in your Graveyard, except ""Prior of the Ice Barrier""; Special Summon that target."
57290,Prior of the Ice Barrier,Prior of the Ice Barrier,https://tcgplayer-cdn.tcgplayer.com/product/57290_200w.jpg,2,261,https://cpt.tcgcsv.com/QWs,2013-05-09T12:13:41.653,1,,0.1,0.25,1.0,0.21,,1st Edition,PHSW-EN030,Common,WATER,Aqua,Effect Monster,1000,400,"If you control a face-up ""Ice Barrier"" monster, you can Special Summon this card (from your hand). You cannot Special Summon any Level 5 or higher monster the turn you use this effect. You can Tribute this card to target 1 ""Ice Barrier"" monster in your Graveyard, except ""Prior of the Ice Barrier""; Special Summon that target."
57291,Senior Silver Ninja,Senior Silver Ninja,https://tcgplayer-cdn.tcgplayer.com/product/57291_200w.jpg,2,261,https://cpt.tcgcsv.com/RWs,2013-05-09T12:13:41.653,1,,0.22,0.3,1.53,0.29,,Unlimited,PHSW-EN031,Common,EARTH,Warrior,Effect Monster,2300,2200,"When this card is flipped face-up: You can Special Summon any number of ""Ninja"" monsters, except ""Senior Silver Ninja"", from your hand/or Graveyard in face-down Defense Position. There can only be 1 face-up ""Senior Silver Ninja"" on the field."
