productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extLinkRating,extLinkArrows
241478,Virtual World Gate - Qinglong,Virtual World Gate Qinglong,https://tcgplayer-cdn.tcgplayer.com/product/241478_200w.jpg,2,2850,https://cpt.tcgcsv.com/BCX2,2021-06-15T20:44:58.563,1,OP16-EN011,Super Rare,EARTH,,Link/Effect Monster,1200,,"You can banish 1 ""Virtual World"" card from your GY, then target 1 face-up monster on the field; negate its effects until the end of this turn (even if this card leaves the field). You can banish this card from your GY; add 1 ""Virtual World"" monster from your Deck to your hand, then send 1 card from your hand to the GY. You can only use each effect of ""Virtual World Gate - Qinglong"" once per turn.",0.4,0.83,4.99,0.47,1.85,Unlimited,,
241486,Drytron Zeta Aldhibah,Drytron Zeta Aldhibah,https://tcgplayer-cdn.tcgplayer.com/product/241486_200w.jpg,2,2850,https://cpt.tcgcsv.com/LCX2,2025-05-15T19:36:15.793,1,OP16-EN012,Super Rare,LIGHT,Machine,Effect Monster,2000,0,"Cannot be Normal Summoned/Set. Must be Special Summoned with the effect of a ""Drytron"" card. You can Tribute 1 other ""Drytron"" monster, or 1 Ritual Monster, from your hand or field; Special Summon this card from your hand or GY in Defense Position, then you can add 1 Ritual Spell from your Deck to your hand. You cannot Special Summon monsters, except monsters that cannot be Normal Summoned/Set, the turn you activate this effect. You can only use this effect of ""Drytron Zeta Aldhibah"" once per turn.",0.15,0.5,10.01,0.24,,Unlimited,,
241488,Drytron Delta Altais,Drytron Delta Altais,https://tcgplayer-cdn.tcgplayer.com/product/241488_200w.jpg,2,2850,https://cpt.tcgcsv.com/NCX2,2021-06-15T20:45:32.093,1,OP16-EN013,Super Rare,LIGHT,Machine,Effect Monster,2000,0,"Cannot be Normal Summoned/Set. Must be Special Summoned with the effect of a ""Drytron"" card. You can Tribute 1 other ""Drytron"" monster, or 1 Ritual Monster, from your hand or field; Special Summon this card from your hand or GY in Defense Position, then you can reveal 1 Ritual Monster or 1 Ritual Spell in your hand, and if you do, draw 1 card. You cannot Special Summon monsters, except monsters that cannot be Normal Summoned/Set, the turn you activate this effect. You can only use this effect of ""Drytron Delta Altais"" once per turn.",0.09,0.49,4.99,0.25,0.47,Unlimited,,
241504,Cyber Saurus,Cyber Saurus,https://tcgplayer-cdn.tcgplayer.com/product/241504_200w.jpg,2,2850,https://cpt.tcgcsv.com/6DX2,2021-06-15T20:45:47.463,1,OP16-EN014,Common,EARTH,Machine,Fusion Monster,1800,1400,"""Blast Juggler"" + ""Two-Headed King Rex""
<br><br>
(This card is not treated as a ""Cyber"" card.)",0.05,0.25,1.0,0.13,,Unlimited,,
241505,Miracle Dig,Miracle Dig,https://tcgplayer-cdn.tcgplayer.com/product/241505_200w.jpg,2,2850,https://cpt.tcgcsv.com/7DX2,2021-06-15T20:46:04.58,1,OP16-EN015,Common,SPELL,,Normal Spell,,,If at least 5 of your monsters are banished: Target 3 of them; return them to the GY.,0.08,0.25,1.49,0.24,,Unlimited,,
241506,Royal Magical Library,Royal Magical Library,https://tcgplayer-cdn.tcgplayer.com/product/241506_200w.jpg,2,2850,https://cpt.tcgcsv.com/8DX2,2021-06-15T20:46:20.683,1,OP16-EN016,Common,LIGHT,Spellcaster,Effect Monster,0,2000,"Each time a Spell Card is activated, place 1 Spell Counter on this card when that Spell resolves (max. 3). You can remove 3 Spell Counters from this card; draw 1 card.",0.2,0.5,1.97,0.33,,Unlimited,,
241508,Peten the Dark Clown,Peten the Dark Clown,https://tcgplayer-cdn.tcgplayer.com/product/241508_200w.jpg,2,2850,https://cpt.tcgcsv.com/bDX2,2021-06-15T20:46:32.337,1,OP16-EN017,Common,DARK,Spellcaster,Effect Monster,500,1200,"When this card is sent to the GY: You can banish this card from your GY; Special Summon 1 ""Peten the Dark Clown"" from your hand or Deck.",0.11,0.25,1.49,0.2,0.11,Unlimited,,
241510,Power Filter,Power Filter,https://tcgplayer-cdn.tcgplayer.com/product/241510_200w.jpg,2,2850,https://cpt.tcgcsv.com/dDX2,2021-06-15T20:46:44.463,1,OP16-EN018,Common,SPELL,,Continuous Spell,,,Neither player can Special Summon monsters with 1000 or less ATK.,4.51,6.77,40.0,5.63,8.51,Unlimited,,
241512,Lord British Space Fighter,Lord British Space Fighter,https://tcgplayer-cdn.tcgplayer.com/product/241512_200w.jpg,2,2850,https://cpt.tcgcsv.com/gDX2,2021-06-15T20:46:56.45,1,OP16-EN019,Common,LIGHT,Machine,Effect Monster,1200,800,"If this card destroys an opponent's monster by battle: Activate 1 of these effects;
<br>• This card can make a second attack in a row.
<br>• Target 1 Set card on the field ; destroy that target.
<br>• Special Summon 1 "" Multi Token "" ( Machine / LIGHT / Level 4 / ATK 1200 / DEF 1200).",0.11,0.23,1.08,0.16,,Unlimited,,
241513,Reptilianne Hydra,Reptilianne Hydra,https://tcgplayer-cdn.tcgplayer.com/product/241513_200w.jpg,2,2850,https://cpt.tcgcsv.com/hDX2,2021-06-15T20:47:09.267,1,OP16-EN020,Common,DARK,Reptile,Synchro/Effect Monster,2100,1500,"1 ""Reptilianne"" Tuner + 1+ non-Tuner monsters
<br>If this card is Synchro Summoned: Destroy as many monsters your opponent controls with 0 ATK as possible, and if you do, draw 1 card for each monster destroyed.",0.24,0.5,30.0,0.42,,Unlimited,,
241514,Alien Brain,Alien Brain,https://tcgplayer-cdn.tcgplayer.com/product/241514_200w.jpg,2,2850,https://cpt.tcgcsv.com/jDX2,2021-06-15T20:47:26.21,1,OP16-EN021,Common,TRAP,,Normal Trap,,,"If a Reptile monster you control is destroyed by battle with an opponent's attacking monster and sent to the GY: Take control of the opponent's monster, and if you do, it becomes a Reptile.",0.1,0.25,10.0,0.15,,Unlimited,,
241525,Lion Alligator,Lion Alligator,https://tcgplayer-cdn.tcgplayer.com/product/241525_200w.jpg,2,2850,https://cpt.tcgcsv.com/wDX2,2021-06-15T20:47:41.453,1,OP16-EN022,Common,WATER,Reptile,Effect Monster,1900,200,"While you control another Reptile monster, if a Reptile monster you control attacks a Defense Position monster, inflict piercing battle damage.",0.08,0.23,1.0,0.17,,Unlimited,,
241531,Stardust Flash,Stardust Flash,https://tcgplayer-cdn.tcgplayer.com/product/241531_200w.jpg,2,2850,https://cpt.tcgcsv.com/FDX2,2021-06-15T20:47:55.53,1,OP16-EN023,Common,TRAP,,Normal Trap,,,"Target 1 ""Stardust"" monster in your GY; Special Summon it.",0.1,0.25,1.69,0.14,,Unlimited,,
241532,Cosmic Flare,Cosmic Flare,https://tcgplayer-cdn.tcgplayer.com/product/241532_200w.jpg,2,2850,https://cpt.tcgcsv.com/GDX2,2021-06-15T20:48:29.333,1,OP16-EN024,Common,SPELL,,Quick-Play Spell,,,"Target 1 ""Stardust"" Synchro Monster you control ; this turn , if that Synchro Monster you control battles an opponent's monster , shuffle that opponent's monster into the Deck at the start of the Damage Step. If a ""Stardust"" Synchro Monster you control would Tribute itself to activate its effect , you can banish this card from your GY instead.",0.07,0.25,1.49,0.16,,Unlimited,,
241533,Stardust Wish,Stardust Wish,https://tcgplayer-cdn.tcgplayer.com/product/241533_200w.jpg,2,2850,https://cpt.tcgcsv.com/HDX2,2021-06-15T20:48:39.433,1,OP16-EN025,Common,TRAP,,Continuous Trap,,,"Once per turn, if a ""Stardust"" Synchro Monster you control is Tributed to activate its own effect (except during the Damage Step): You can target that monster; Special Summon it. Your opponent cannot activate cards or effects in response to this effect's activation. Monsters Special Summoned by this effect cannot be destroyed by battle while in Attack Position.",0.1,0.25,2.0,0.17,0.11,Unlimited,,
241556,Breath of Acclamation,Breath of Acclamation,https://tcgplayer-cdn.tcgplayer.com/product/241556_200w.jpg,2,2850,https://cpt.tcgcsv.com/8FX2,2021-06-15T20:48:24.553,1,OP16-EN026,Common,SPELL,,Ritual Spell,,,This card can be used to Ritual Summon any WIND Ritual Monster. You must also Tribute monsters from your hand or field whose total Levels exactly equal the Level of the Ritual Monster you Ritual Summon.,0.05,0.25,2.0,0.09,0.1,Unlimited,,
