productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extAttribute,extMonsterType,extAttack,extDefense
266051,Looking into the Future,Looking into the Future,https://tcgplayer-cdn.tcgplayer.com/product/266051_200w.jpg,2,2970,https://cpt.tcgcsv.com/2r83,2022-04-01T04:03:13.133,1,"During your Main Phase, you can look at the top 3 cards of your Deck and return them in any order. You cannot activate Spell Cards the turn you use this Skill. Flip this card over at the end of the turn you activated this Skill.",,0.01,0.24,1.49,0.08,,1st Edition,SGX1-ENS10,Common,Skill,,,,
266052,Armed and Ready!,Armed and Ready,https://tcgplayer-cdn.tcgplayer.com/product/266052_200w.jpg,2,2970,https://cpt.tcgcsv.com/3r83,2022-04-01T04:03:13.133,1,"Once per Duel, during your Main Phase, you can send 1 ""LV"" monster you control to the GY, then Special Summon the ""LV"" monster mentioned in its text from your hand, Deck, or GY, as if it were Summoned by the sent monster's effect.",,0.01,0.2,1.49,0.07,,1st Edition,SGX1-ENS11,Common,Skill,,,,
266053,Middle Age Mechs,Middle Age Mechs,https://tcgplayer-cdn.tcgplayer.com/product/266053_200w.jpg,2,2970,https://cpt.tcgcsv.com/5r83,2022-04-01T04:03:13.133,1,"All ""Ancient Gear"" monsters gain 300 ATK. Each time a monster is Normal Summoned/Set, place 1 counter on this card. If you Tribute Summon an ""Ancient Gear"" monster face-up, you can Tribute this card instead, if the number of its counters is equal to or greater than the number of required Tribute(s).",,0.01,0.2,1.49,0.11,,1st Edition,SGX1-ENS12,Common,Skill,,,,
266054,Machine Angel Ascension,Machine Angel Ascension,https://tcgplayer-cdn.tcgplayer.com/product/266054_200w.jpg,2,2970,https://cpt.tcgcsv.com/6r83,2022-04-01T04:03:13.133,1,"Once per turn, during your Main Phase, you can use 1 of these Skills, but each can only be used once per Duel:
<br>• Discard 1 Spell, then add 1 ""Cyber Angel"" Ritual Monster or 1 ""Machine Angel"" Ritual Spell from your Deck to your hand.
<br>• Shuffle 1 ""Cyber Angel"" Ritual Monster or 1 ""Machine Angel"" Ritual Spell from your GY into the Deck.",,0.01,0.2,1.49,0.13,,1st Edition,SGX1-ENS13,Common,Skill,,,,
266055,Rainbow Crystal Collection,Rainbow Crystal Collection,https://tcgplayer-cdn.tcgplayer.com/product/266055_200w.jpg,2,2970,https://cpt.tcgcsv.com/7r83,2022-04-01T04:03:13.133,1,"If a face-up ""Crystal Beast"" monster you control would be destroyed, you can place a Crystallization Counter on it instead. Monsters with Crystallization Counters are considered Continuous Spell Cards in your Spell & Trap Zone instead of monsters. If a card with a Crystallization Counter would be Special Summoned, remove the counter. Cards with Crystallization Counters can be used as Fusion Material for ""Ultimate Crystal"" monsters.",,0.01,0.2,1.49,0.09,,1st Edition,SGX1-ENS14,Common,Skill,,,,
266056,Cyberdark Style,Cyberdark Style,https://tcgplayer-cdn.tcgplayer.com/product/266056_200w.jpg,2,2970,https://cpt.tcgcsv.com/8r83,2022-04-01T04:03:13.133,1,"Once per turn, choose 3 ""Cyberdark"" monsters from your Deck. Your opponent randomly adds 1 of them to your hand. Shuffle the other 2 along with 1 card from your hand back into your Deck, then flip this card over. This Skill can be used up to three times, once when your LP are 3000 or less, once when your LP are 2000 or less, and once when your LP are 1000 or less.",,0.01,0.2,1.49,0.09,,1st Edition,SGX1-ENS15,Common,Skill,,,,
266057,Volcanic Cannon,Volcanic Cannon,https://tcgplayer-cdn.tcgplayer.com/product/266057_200w.jpg,2,2970,https://cpt.tcgcsv.com/9r83,2022-04-01T04:03:13.133,1,"Once per Duel, you can send 1 face-up ""Tri-Blaze Accelerator"" you control to the GY, then Special Summon 1 ""Volcanic Doomfire"" from your hand, Deck, or GY, ignoring its Summoning conditions. Your opponent takes no effect damage the turn you activate this Skill.",,0.01,0.2,1.49,0.04,,1st Edition,SGX1-ENS16,Common,Skill,,,,
266058,Energizing Elements,Energizing Elements,https://tcgplayer-cdn.tcgplayer.com/product/266058_200w.jpg,2,2970,https://cpt.tcgcsv.com/br83,2022-04-01T04:03:13.133,1,"You can declare FIRE, WATER, EARTH, or WIND. This turn, monsters with the declared Attribute gain 500 ATK and lose 400 DEF, also any battle damage they inflict is halved. If you control no monsters with the declared Attribute, flip this card over.",,0.01,0.2,1.49,0.06,,1st Edition,SGX1-ENS17,Common,Skill,,,,
266059,Room for Growth,Room for Growth,https://tcgplayer-cdn.tcgplayer.com/product/266059_200w.jpg,2,2970,https://cpt.tcgcsv.com/cr83,2022-04-01T04:03:13.133,1,"During your Main Phase, you can increase the ATK of 1 Level 3 or lower monster you control by 300 x its Level, until the end of this turn. Flip this card over at the end of the turn you activated this Skill.",,0.01,0.2,1.49,0.08,,1st Edition,SGX1-ENS18,Common,Skill,,,,
266060,I've Got Dino DNA!,Ive Got Dino DNA,https://tcgplayer-cdn.tcgplayer.com/product/266060_200w.jpg,2,2970,https://cpt.tcgcsv.com/dr83,2022-04-01T04:03:13.133,1,"During each of your Draw Phases, you gain 200 LP. During your Draw Phase, if you draw a Dinosaur monster for your normal draw, you can reveal it and place it on the bottom of your Deck, then draw 1 card. Once per turn, during your Main Phase, you can make 1 Dinosaur monster you control gain 200 ATK until the end of this turn.",,0.01,0.2,1.49,0.12,,1st Edition,SGX1-ENS19,Common,Skill,,,,
266061,Consumed By Darkness,Consumed By Darkness,https://tcgplayer-cdn.tcgplayer.com/product/266061_200w.jpg,2,2970,https://cpt.tcgcsv.com/fr83,2022-04-01T04:03:13.133,1,"All ""Crystal Beast"" monsters on the field and in the GY become DARK. If an ""Ultimate Crystal"" monster attacks, negate the effects of the attack target during that Battle Phase. During damage calculation, if a ""Crystal Beast"" monster you control battles and you would take damage: You can send 1 ""Crystal Beast"" monster from your Deck to the GY; you take no battle damage from that battle.",,0.01,0.21,1.49,0.08,,1st Edition,SGX1-ENS20,Common,Skill,,,,
266062,Elemental HERO Avian,Elemental HERO Avian,https://tcgplayer-cdn.tcgplayer.com/product/266062_200w.jpg,2,2970,https://cpt.tcgcsv.com/gr83,2022-04-01T04:03:13.133,1,"A winged Elemental Hero who wheels through the sky and manipulates the wind. His signature move, Featherbreak, gives villainy a blow from sky-high.",,0.1,0.24,1.49,0.18,,1st Edition,SGX1-ENA01,Common,Normal Monster,WIND,Warrior,1000,1000
266063,Elemental HERO Burstinatrix,Elemental HERO Burstinatrix,https://tcgplayer-cdn.tcgplayer.com/product/266063_200w.jpg,2,2970,https://cpt.tcgcsv.com/hr83,2022-04-01T04:03:13.133,1,A flame manipulator who is the only woman among the Elemental Heroes. Her Burstfire burns away villainy.,,0.1,0.25,1.49,0.21,,1st Edition,SGX1-ENA02,Common,Normal Monster,FIRE,Warrior,1200,800
266064,Elemental HERO Clayman,Elemental HERO Clayman,https://tcgplayer-cdn.tcgplayer.com/product/266064_200w.jpg,2,2970,https://cpt.tcgcsv.com/jr83,2022-04-01T04:03:13.133,1,An Elemental Hero with a clay body built-to-last. He will preserve his Elemental Hero colleagues at any cost.,,0.14,0.25,1.49,0.2,,1st Edition,SGX1-ENA03,Common,Normal Monster,EARTH,Warrior,800,2000
266065,Elemental HERO Sparkman,Elemental HERO Sparkman,https://tcgplayer-cdn.tcgplayer.com/product/266065_200w.jpg,2,2970,https://cpt.tcgcsv.com/kr83,2022-04-01T04:03:13.133,1,An Elemental Hero and a warrior of light who proficiently wields many kinds of armaments. His Shining Surge Flash cuts off the path of villainy.,,0.09,0.25,1.49,0.19,,1st Edition,SGX1-ENA04,Common,Normal Monster,LIGHT,Warrior,1600,1400
266066,Goddess with the Third Eye,Goddess with the Third Eye,https://tcgplayer-cdn.tcgplayer.com/product/266066_200w.jpg,2,2970,https://cpt.tcgcsv.com/lr83,2022-04-01T04:03:13.133,1,"You can substitute this card for any 1 Fusion Material Monster. When you do this, the other Fusion Material Monster(s) must be the correct one(s).",,0.15,0.32,2.99,0.26,,1st Edition,SGX1-ENA05,Common,Effect Monster,LIGHT,Fairy,1200,1000
266067,Winged Kuriboh,Winged Kuriboh,https://tcgplayer-cdn.tcgplayer.com/product/266067_200w.jpg,2,2970,https://cpt.tcgcsv.com/mr83,2022-04-01T04:03:13.133,1,"When this card on the field is destroyed and sent to the Graveyard, its effect is activated. After activation, during this turn, any Battle Damage that the controller of this card takes becomes 0.",,0.08,0.22,1.49,0.13,,1st Edition,SGX1-ENA06,Common,Effect Monster,LIGHT,Fairy,300,200
266068,Wroughtweiler,Wroughtweiler,https://tcgplayer-cdn.tcgplayer.com/product/266068_200w.jpg,2,2970,https://cpt.tcgcsv.com/nr83,2022-04-01T04:03:13.133,1,"When this card is destroyed as a result of battle and sent to the Graveyard, add from your Graveyard to your hand 1 card that includes Elemental Hero in its card name, and 1 Polymerization.",,0.09,0.25,0.98,0.14,,1st Edition,SGX1-ENA07,Common,Effect Monster,EARTH,Beast,800,1200
266069,Elemental HERO Bubbleman,Elemental HERO Bubbleman,https://tcgplayer-cdn.tcgplayer.com/product/266069_200w.jpg,2,2970,https://cpt.tcgcsv.com/pr83,2022-04-01T04:03:13.133,1,"If this is the only card in your hand, you can Special Summon this card from your hand. When this card is Normal Summoned, Flip Summoned or Special Summoned successfully, if there are no other cards on your side of the field and in your hand, you can draw 2 cards from your Deck.",,0.1,0.25,1.49,0.2,,1st Edition,SGX1-ENA08,Common,Effect Monster,WATER,Warrior,800,1200
266070,Elemental HERO Bladedge,Elemental HERO Bladedge,https://tcgplayer-cdn.tcgplayer.com/product/266070_200w.jpg,2,2970,https://cpt.tcgcsv.com/qr83,2022-04-01T04:03:13.133,1,"During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent''s Life Points.",,0.09,0.24,1.49,0.16,,1st Edition,SGX1-ENA09,Common,Effect Monster,EARTH,Warrior,2600,1800
266071,Elemental HERO Wildheart,Elemental HERO Wildheart,https://tcgplayer-cdn.tcgplayer.com/product/266071_200w.jpg,2,2970,https://cpt.tcgcsv.com/rr83,2022-04-01T04:03:13.133,1,This card is unaffected by the effects of Trap Cards.,,0.09,0.22,1.49,0.14,,1st Edition,SGX1-ENA10,Common,Effect Monster,EARTH,Warrior,1500,1600
266072,Elemental HERO Necroshade,Elemental HERO Necroshade,https://tcgplayer-cdn.tcgplayer.com/product/266072_200w.jpg,2,2970,https://cpt.tcgcsv.com/sr83,2022-04-01T04:03:13.133,1,"Once, while this card is in the Graveyard, you can Normal Summon 1 Level 5 or higher ""Elemental HERO"" monster from your hand without Tributes.",,0.1,0.25,1.49,0.17,,1st Edition,SGX1-ENA11,Common,Effect Monster,DARK,Warrior,1600,1800
266073,Polymerization (A),Polymerization A,https://tcgplayer-cdn.tcgplayer.com/product/266073_200w.jpg,2,2970,https://cpt.tcgcsv.com/tr83,2022-04-01T04:03:13.133,1,"Fusion Summon 1 Fusion Monster from your Extra Deck, using monsters from your hand or field as Fusion Material.",,0.1,0.34,3.95,0.28,0.67,1st Edition,SGX1-ENA12,Common,Normal Spell,SPELL,,0,0
266074,Fusion Sage,Fusion Sage,https://tcgplayer-cdn.tcgplayer.com/product/266074_200w.jpg,2,2970,https://cpt.tcgcsv.com/vr83,2022-04-01T04:03:13.133,1,Add 1 Polymerization card from your Deck to your hand.,,0.13,0.25,1.49,0.21,,1st Edition,SGX1-ENA13,Common,Normal Spell,SPELL,,0,0
266075,Reinforcement of the Army (A),Reinforcement of the Army A,https://tcgplayer-cdn.tcgplayer.com/product/266075_200w.jpg,2,2970,https://cpt.tcgcsv.com/wr83,2022-04-01T04:03:13.133,1,Add 1 Level 4 or lower Warrior-Type monster from your Deck to your hand.,,0.05,0.25,1.49,0.19,,1st Edition,SGX1-ENA14,Common,Normal Spell,SPELL,,0,0
266076,Skyscraper,Skyscraper,https://tcgplayer-cdn.tcgplayer.com/product/266076_200w.jpg,2,2970,https://cpt.tcgcsv.com/xr83,2022-04-01T04:03:13.133,1,"If an ""Elemental HERO"" monster attacks a monster that has a higher ATK, the attacking monster gains 1000 ATK during damage calculation only.",,0.05,0.25,1.49,0.13,,1st Edition,SGX1-ENA15,Common,Normal Spell,SPELL,,0,0
266077,Fusion Recovery,Fusion Recovery,https://tcgplayer-cdn.tcgplayer.com/product/266077_200w.jpg,2,2970,https://cpt.tcgcsv.com/zr83,2022-04-01T04:03:13.133,1,"Target 1 ""Polymerization"", and 1 Fusion Material Monster that was used for a Fusion Summon, in your Graveyard; add them to your hand.",,0.1,0.25,1.49,0.22,,1st Edition,SGX1-ENA16,Common,Normal Spell,SPELL,,0,0
266078,R - Righteous Justice,R Righteous Justice,https://tcgplayer-cdn.tcgplayer.com/product/266078_200w.jpg,2,2970,https://cpt.tcgcsv.com/Br83,2022-04-01T04:03:13.133,1,Destroy Spell or Trap Cards on the field equal to the number of face-up Elemental Hero cards you control.,,0.05,0.2,1.49,0.11,,1st Edition,SGX1-ENA17,Common,Normal Spell,SPELL,,0,0
266079,Negate Attack,Negate Attack,https://tcgplayer-cdn.tcgplayer.com/product/266079_200w.jpg,2,2970,https://cpt.tcgcsv.com/Cr83,2022-04-01T04:03:13.133,1,"When an opponent's monster declares an attack: Target the attacking monster; negate the attack, then end the Battle Phase.",,0.13,0.25,1.49,0.2,,1st Edition,SGX1-ENA18,Common,Counter Trap,TRAP,,0,0
266080,A Hero Emerges,A Hero Emerges,https://tcgplayer-cdn.tcgplayer.com/product/266080_200w.jpg,2,2970,https://cpt.tcgcsv.com/Dr83,2022-04-01T04:03:13.133,1,"When an opponent's monster declares an attack: Your opponent chooses 1 random card from your hand, then if it is a monster that can be Special Summoned, Special Summon it. Otherwise, send it to the Graveyard.",,0.05,0.22,1.49,0.14,,1st Edition,SGX1-ENA19,Common,Normal Spell,TRAP,,,
266081,Hero Signal,Hero Signal,https://tcgplayer-cdn.tcgplayer.com/product/266081_200w.jpg,2,2970,https://cpt.tcgcsv.com/Fr83,2022-04-01T04:03:13.133,1,You can only activate this card when a monster on your side of the field is destroyed and sent to the Graveyard as a result of battle. Special Summon 1 Level 4 or lower monster from your hand or Deck that includes Elemental Hero in its card name.,,0.04,0.22,1.49,0.17,,1st Edition,SGX1-ENA20,Common,Normal Trap,TRAP,,0,0
266082,Elemental HERO Flame Wingman,Elemental HERO Flame Wingman,https://tcgplayer-cdn.tcgplayer.com/product/266082_200w.jpg,2,2970,https://cpt.tcgcsv.com/Gr83,2022-04-22T17:49:33.633,1,"Elemental HERO Avian + ""Elemental HERO Burstinatrix"" 
<br>Must be Fusion Summoned and cannot be Special Summoned by other ways. When this card destroys a monster by battle and sends it to the Graveyard: Inflict damage to your opponent equal to the ATK of the destroyed monster.",,0.23,0.39,1.49,0.36,,1st Edition,SGX1-ENA21,Common,Fusion/Effect Monster,WIND,Warrior,2100,1200
266083,Elemental HERO Thunder Giant,Elemental HERO Thunder Giant,https://tcgplayer-cdn.tcgplayer.com/product/266083_200w.jpg,2,2970,https://cpt.tcgcsv.com/Hr83,2022-04-01T04:03:13.133,1,"Elemental Hero Sparkman + Elemental Hero Clayman<BR>This monster cannot be Special Summoned except by Fusion Summon. Discard 1 card from your hand to select and destroy 1 face-up monster on the field with an original ATK that is less than the ATK of this card. You can only use this effect once per turn, during your Main Phase.",,0.23,0.35,1.49,0.35,,1st Edition,SGX1-ENA22,Common,Fusion/Effect Monster,LIGHT,Warrior,2400,1500
266084,Elemental HERO Rampart Blaster,Elemental HERO Rampart Blaster,https://tcgplayer-cdn.tcgplayer.com/product/266084_200w.jpg,2,2970,https://cpt.tcgcsv.com/Jr83,2022-04-01T04:03:13.133,1,"Elemental Hero Clayman + Elemental Hero Burstinatrix<BR>This monster cannot be Special Summoned except by Fusion Summon. While this card is in face-up Defense Position, this card can attack your opponent''s Life Points directly. In that case, apply half the ATK of this card for damage calculation.",,0.19,0.3,1.49,0.28,,1st Edition,SGX1-ENA23,Common,Fusion Monster,EARTH,Warrior,2000,2500
266085,Elemental HERO Steam Healer,Elemental HERO Steam Healer,https://tcgplayer-cdn.tcgplayer.com/product/266085_200w.jpg,2,2970,https://cpt.tcgcsv.com/Kr83,2022-04-01T04:03:13.133,1,"Elemental Hero Burstinatrix + Elemental Hero Bubbleman<BR>This monster cannot be Special Summoned except by Fusion Summon. When this card destroys a monster as a result of battle and sends it to the Graveyard, increase your Life Points by the ATK of the destroyed monster.",,0.22,0.3,1.49,0.27,,1st Edition,SGX1-ENA24,Common,Fusion/Effect Monster,WATER,Warrior,2100,1200
266086,Elemental HERO Darkbright,Elemental HERO Darkbright,https://tcgplayer-cdn.tcgplayer.com/product/266086_200w.jpg,2,2970,https://cpt.tcgcsv.com/Lr83,2022-04-01T04:03:13.133,1,"""Elemental HERO Sparkman"" + ""Elemental HERO Necroshade""
<br>Must be Fusion-Summoned and cannot be Special Summoned by other ways. If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent. If this card attacks, change it to Defense Position at the end of the Damage Step. If this card is destroyed: Target 1 monster your opponent controls; destroy that target.",,0.1,0.33,1.49,0.36,,1st Edition,SGX1-ENA25,Common,,DARK,Warrior,0,0
266087,Elemental HERO Plasma Vice,Elemental HERO Plasma Vice,https://tcgplayer-cdn.tcgplayer.com/product/266087_200w.jpg,2,2970,https://cpt.tcgcsv.com/Mr83,2022-09-15T19:41:28.583,1,"""Elemental HERO Sparkman"" + ""Elemental HERO Bladedge""
<br>Must be Fusion Summoned and cannot be Special Summoned by other ways. If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent. You can discard 1 card to target 1 Attack Position monster your opponent controls; destroy that target.",,0.2,0.35,1.49,0.35,,1st Edition,SGX1-ENA26,Common,Fusion Effect Monster,EARTH,Warrior,2600,2300
266106,Volcanic Doomfire,Volcanic Doomfire,https://tcgplayer-cdn.tcgplayer.com/product/266106_200w.jpg,2,2970,https://cpt.tcgcsv.com/8s83,2022-04-01T04:03:13.133,1,"This card cannot be Normal Summoned or Set. This card can only be Special Summoned by sending 1 face-up ""Tri-Blaze Accelerator"" you control to the Graveyard. During your opponent's Battle Phase, your opponent must attack this monster with any Attack Position monsters they control. When this card destroys a monster and sends it to the Graveyard, destroy all monsters your opponent controls and inflict 500 damage to your opponent for each monster destroyed by this effect.",,0.03,0.22,1.49,0.14,0.05,1st Edition,SGX1-ENH01,Common,Effect Monster,FIRE,Pyro,3000,1800
266107,Blazing Inpachi,Blazing Inpachi,https://tcgplayer-cdn.tcgplayer.com/product/266107_200w.jpg,2,2970,https://cpt.tcgcsv.com/9s83,2022-04-01T04:03:13.133,1,,,0.01,0.2,1.49,0.1,,1st Edition,SGX1-ENH02,Common,Normal Monster,FIRE,Pyro,1850,0
266108,Charcoal Inpachi,Charcoal Inpachi,https://tcgplayer-cdn.tcgplayer.com/product/266108_200w.jpg,2,2970,https://cpt.tcgcsv.com/bs83,2022-04-01T04:03:13.133,1,A wicked wooden spirit that has burned out. The barbecue grilled with this charcoal is so awesome that everybody thinks it's priceless.,,0.01,0.21,1.49,0.1,,1st Edition,SGX1-ENH03,Common,Normal Monster,FIRE,Pyro,100,2100
266109,UFO Turtle,UFO Turtle,https://tcgplayer-cdn.tcgplayer.com/product/266109_200w.jpg,2,2970,https://cpt.tcgcsv.com/cs83,2022-04-01T04:03:13.133,1,"When this card is destroyed by battle and sent to the Graveyard: You can Special Summon 1 FIRE monster with 1500 or less ATK from your Deck, in face-up Attack Position.",,0.05,0.22,1.49,0.16,,1st Edition,SGX1-ENH04,Common,Effect Monster,FIRE,Machine,1400,1200
266110,Spirit of Flames,Spirit of Flames,https://tcgplayer-cdn.tcgplayer.com/product/266110_200w.jpg,2,2970,https://cpt.tcgcsv.com/ds83,2022-04-01T04:03:13.133,1,Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) by banishing 1 FIRE monster from your Graveyard. This card gains 300 ATK during your Battle Phase only.,,0.03,0.2,1.49,0.1,,1st Edition,SGX1-ENH05,Common,Effect Monster,FIRE,Pyro,1700,1000
266112,Raging Flame Sprite,Raging Flame Sprite,https://tcgplayer-cdn.tcgplayer.com/product/266112_200w.jpg,2,2970,https://cpt.tcgcsv.com/gs83,2022-04-01T04:03:13.133,1,"This card can attack your opponent directly. Each time this card successfully attacks directly, it gains 1000 ATK.",,0.04,0.21,1.49,0.13,,1st Edition,SGX1-ENH06,Common,Effect Monster,FIRE,Pyro,100,200
266113,Volcanic Shell,Volcanic Shell,https://tcgplayer-cdn.tcgplayer.com/product/266113_200w.jpg,2,2970,https://cpt.tcgcsv.com/hs83,2022-04-01T04:03:13.133,1,"Once per turn, while this card is in the Graveyard you can pay 500 Life Points to add 1 Volcanic Shell from your Deck to your hand.",,0.05,0.22,1.49,0.15,,1st Edition,SGX1-ENH07,Common,Effect Monster,FIRE,Pyro,100,0
266114,Volcanic Blaster,Volcanic Blaster,https://tcgplayer-cdn.tcgplayer.com/product/266114_200w.jpg,2,2970,https://cpt.tcgcsv.com/js83,2022-04-01T04:03:13.133,1,"When this card is destroyed and sent to the Graveyard by battle, you can place 1 ""Volcanic"" monster from your Deck on top of your Deck.",,0.03,0.21,1.49,0.13,,1st Edition,SGX1-ENH08,Common,Effect Monster,FIRE,Pyro,1200,600
266115,Volcanic Hammerer,Volcanic Hammerer,https://tcgplayer-cdn.tcgplayer.com/product/266115_200w.jpg,2,2970,https://cpt.tcgcsv.com/ks83,2022-04-01T04:03:13.133,1,"Once Per turn, you can inflict damage to your opponent equal to the number of ""Volcanic"" monsters in your Graveyard x 200. If you activate this effect, this card cannot attack during this turn.",,0.02,0.2,1.49,0.13,,1st Edition,SGX1-ENH09,Common,Effect Monster,FIRE,Pyro,2400,1500
