productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extAttribute,extMonsterType,extAttack,extDefense
196242,Crawling Dragon #2,Crawling Dragon 2,https://tcgplayer-cdn.tcgplayer.com/product/196242_200w.jpg,2,2469,https://cpt.tcgcsv.com/SvB2,2019-08-03T14:36:47.083,1,"<em>A powerful dragon with teeth that can grind almost anything to dust.

</em>",0.05,0.25,1.49,0.26,,1st Edition,SS03-ENA04,Common,Normal Monster,EARTH,Dinosaur,1600,1200
196243,Tomozaurus,Tomozaurus,https://tcgplayer-cdn.tcgplayer.com/product/196243_200w.jpg,2,2469,https://cpt.tcgcsv.com/TvB2,2019-08-03T14:43:06.457,1,"<em>Small but vicious, this monster even attacks its own kind.

</em>",0.03,0.2,1.49,0.15,,1st Edition,SS03-ENA05,Common,Normal Monster,EARTH,Dinosaur,500,400
196244,Anthrosaurus,Anthrosaurus,https://tcgplayer-cdn.tcgplayer.com/product/196244_200w.jpg,2,2469,https://cpt.tcgcsv.com/VvB2,2019-08-03T14:36:37.473,1,"<em>Dis man-like dinosawz gotta high I.Q., even tho he's lackin' in da strength depawtment. (Kinda like yooz, if ya had a high I.Q.! Nyaah!)

</em>",0.02,0.21,1.49,0.17,,1st Edition,SS03-ENA06,Common,Normal Monster,EARTH,Dinosaur,1000,850
196245,Black Tyranno,Black Tyranno,https://tcgplayer-cdn.tcgplayer.com/product/196245_200w.jpg,2,2469,https://cpt.tcgcsv.com/WvB2,2019-08-03T14:36:43.827,1,"If the only cards your opponent controls are Defense Position monsters, this card can attack your opponent directly.",0.1,0.25,1.49,0.22,,1st Edition,SS03-ENA07,Common,Effect Monster,EARTH,Dinosaur,2600,1800
196246,Super-Ancient Dinobeast,Super Ancient Dinobeast,https://tcgplayer-cdn.tcgplayer.com/product/196246_200w.jpg,2,2469,https://cpt.tcgcsv.com/XvB2,2019-08-03T14:43:05.84,1,You can Tribute Summon this card in face-up Attack Position by Tributing 1 Dinosaur-Type monster. When a Dinosaur-Type monster(s) is Special Summoned from your Graveyard (except during the Damage Step) while this monster is on the field: You can draw 1 card.,0.05,0.21,1.49,0.2,,1st Edition,SS03-ENA08,Common,Effect Monster,EARTH,Dinosaur,2700,1400
196247,Mad Sword Beast,Mad Sword Beast,https://tcgplayer-cdn.tcgplayer.com/product/196247_200w.jpg,2,2469,https://cpt.tcgcsv.com/ZvB2,2019-08-03T14:40:55.137,1,"If this card attacks a Defense Position monster, inflict piercing battle damage to your opponent.",0.01,0.15,1.49,0.11,,1st Edition,SS03-ENA09,Common,Effect Monster,EARTH,Dinosaur,1400,1200
196248,Gilasaurus,Gilasaurus,https://tcgplayer-cdn.tcgplayer.com/product/196248_200w.jpg,2,2469,https://cpt.tcgcsv.com/-vB2,2019-08-03T14:36:53.22,1,You can Special Summon this card (from your hand). If Summoned this way: Activate this effect; your opponent can Special Summon 1 monster from their Graveyard.,0.06,0.23,1.49,0.23,,1st Edition,SS03-ENA10,Common,Effect Monster,EARTH,Dinosaur,1400,400
196249,Gale Lizard,Gale Lizard,https://tcgplayer-cdn.tcgplayer.com/product/196249_200w.jpg,2,2469,https://cpt.tcgcsv.com/_vB2,2019-08-03T14:36:51.883,1,FLIP: Target 1 monster your opponent controls; return that target to the hand.,0.05,0.16,1.49,0.15,,1st Edition,SS03-ENA11,Common,Flip/Effect Monster,WATER,Reptile,1400,700
196250,Dark Driceratops,Dark Driceratops,https://tcgplayer-cdn.tcgplayer.com/product/196250_200w.jpg,2,2469,https://cpt.tcgcsv.com/0wB2,2024-12-10T05:26:27.32,1,"If this card attacks a Defense Position monster, inflict piercing battle damage to your opponent.",0.01,0.15,2.99,0.06,,1st Edition,SS03-ENA12,Common,Effect Monster,EARTH,Dinosaur,2400,1500
196251,Hyper Hammerhead,Hyper Hammerhead,https://tcgplayer-cdn.tcgplayer.com/product/196251_200w.jpg,2,2469,https://cpt.tcgcsv.com/2wB2,2019-08-03T14:40:46.907,1,"At the end of the Damage Step, if an opponent's monster that battled this card is not destroyed: Return that opponent's monster to the hand.",0.05,0.16,1.49,0.15,,1st Edition,SS03-ENA13,Common,Effect Monster,EARTH,Dinosaur,1500,1200
196252,Element Saurus,Element Saurus,https://tcgplayer-cdn.tcgplayer.com/product/196252_200w.jpg,2,2469,https://cpt.tcgcsv.com/3wB2,2019-08-03T14:36:49.583,1,This monster gets the following effect(s) while there is a monster(s) with the following Attribute(s) on the field: • FIRE: This card gains 500 ATK. • EARTH: Negate the effect of an Effect Monster that this card destroyed by battle.,0.05,0.19,1.49,0.17,,1st Edition,SS03-ENA14,Common,Effect Monster,DARK,Dinosaur,1500,1200
196253,Black Stego,Black Stego,https://tcgplayer-cdn.tcgplayer.com/product/196253_200w.jpg,2,2469,https://cpt.tcgcsv.com/5wB2,2019-08-03T14:36:43.133,1,If this face-up Attack Position card is targeted for an attack: Change this card to Defense Position.,0.06,0.19,1.49,0.19,,1st Edition,SS03-ENA15,Common,Effect Monster,EARTH,Dinosaur,1200,2000
196254,Gentlemander,Gentlemander,https://tcgplayer-cdn.tcgplayer.com/product/196254_200w.jpg,2,2469,https://cpt.tcgcsv.com/6wB2,2019-08-03T14:36:52.503,1,When an opponent's monster declares an attack: You can Special Summon this card from your hand. Your opponent cannot attack any monsters except this one.,0.02,0.21,1.49,0.14,,1st Edition,SS03-ENA16,Common,Effect Monster,LIGHT,Reptile,1200,1000
196255,Raise Body Heat,Raise Body Heat,https://tcgplayer-cdn.tcgplayer.com/product/196255_200w.jpg,2,2469,https://cpt.tcgcsv.com/7wB2,2019-08-03T14:41:01.597,1,A Dinosaur-Type monster equipped with this card increases its ATK and DEF by 300 points.,0.04,0.15,1.49,0.11,,1st Edition,SS03-ENA17,Common,Equip Spell,SPELL,,,
196256,Ultra Evolution Pill,Ultra Evolution Pill,https://tcgplayer-cdn.tcgplayer.com/product/196256_200w.jpg,2,2469,https://cpt.tcgcsv.com/8wB2,2019-08-03T14:43:07.96,1,Tribute 1 Reptile-Type monster; Special Summon 1 Dinosaur-Type monster from your hand.,0.03,0.2,1.49,0.06,,1st Edition,SS03-ENA18,Common,Normal Spell,SPELL,,,
196257,Spacetime Transcendence,Spacetime Transcendence,https://tcgplayer-cdn.tcgplayer.com/product/196257_200w.jpg,2,2469,https://cpt.tcgcsv.com/9wB2,2019-08-03T14:43:03.863,1,"Banish 2 or more Dinosaur monsters from your GY; Special Summon 1 Dinosaur monster from your hand or GY whose Level equals the total Levels of those banished monsters, but it cannot attack this turn.",0.05,0.2,1.49,0.17,,1st Edition,SS03-ENA19,Common,Normal Spell,SPELL,,,
196258,Cost Down,Cost Down,https://tcgplayer-cdn.tcgplayer.com/product/196258_200w.jpg,2,2469,https://cpt.tcgcsv.com/bwB2,2019-08-03T14:36:46.483,1,"Discard 1 card; for the rest of this turn, reduce the Levels of all monsters in your hand by 2 (even after they are Summoned).",0.05,0.2,1.49,0.18,,1st Edition,SS03-ENA20,Common,Normal Spell,SPELL,,,
196259,Summoner's Art,Summoners Art,https://tcgplayer-cdn.tcgplayer.com/product/196259_200w.jpg,2,2469,https://cpt.tcgcsv.com/cwB2,2019-08-03T14:43:05.117,1,Add 1 Level 5 or higher Normal Monster from your Deck to your hand.,0.1,0.35,5.0,0.29,0.33,1st Edition,SS03-ENA21,Common,Normal Spell,SPELL,,,
196260,White Elephant's Gift (A),White Elephants Gift A,https://tcgplayer-cdn.tcgplayer.com/product/196260_200w.jpg,2,2469,https://cpt.tcgcsv.com/dwB2,2019-08-03T14:43:10.683,1,Send 1 face-up non-Effect Monster you control to the GY; draw 2 cards.,0.01,0.2,1.49,0.13,,1st Edition,SS03-ENA22,Common,Normal Spell,SPELL,,,
196261,Heat Wave,Heat Wave,https://tcgplayer-cdn.tcgplayer.com/product/196261_200w.jpg,2,2469,https://cpt.tcgcsv.com/fwB2,2019-08-03T14:40:45.103,1,"This card can only be activated at the start of Main Phase 1. Neither player can Normal or Special Summon an Effect Monster, until your next Draw Phase.",0.13,0.74,28.77,0.54,0.59,1st Edition,SS03-ENA23,Common,Normal Spell,SPELL,,,
196262,Card Advance,Card Advance,https://tcgplayer-cdn.tcgplayer.com/product/196262_200w.jpg,2,2469,https://cpt.tcgcsv.com/gwB2,2019-08-03T14:36:44.323,1,"Look at up to 5 cards from the top of your Deck, then place them on the top of the Deck in any order. You can Tribute Summon 1 monster in addition to your Normal Summon/Set this turn. (You can only gain this effect once per turn.)",0.04,0.25,5.0,0.14,,1st Edition,SS03-ENA24,Common,Normal Spell,SPELL,,,
196263,Hunting Instinct,Hunting Instinct,https://tcgplayer-cdn.tcgplayer.com/product/196263_200w.jpg,2,2469,https://cpt.tcgcsv.com/hwB2,2019-08-03T14:40:46.5,1,When a monster(s) is Special Summoned to your opponent's side of the field: Special Summon 1 Dinosaur-Type monster from your hand.,0.11,0.25,1.49,0.19,,1st Edition,SS03-ENA25,Common,Normal Trap,TRAP,,,
196264,Reinforcements,Reinforcements,https://tcgplayer-cdn.tcgplayer.com/product/196264_200w.jpg,2,2469,https://cpt.tcgcsv.com/jwB2,2019-08-03T14:41:02.533,1,Target face-up monster gains 500 ATK until the End Phase.,0.05,0.24,1.49,0.22,,1st Edition,SS03-ENA26,Common,Normal Trap,TRAP,,,
196265,Pharaoh's Treasure,Pharaohs Treasure,https://tcgplayer-cdn.tcgplayer.com/product/196265_200w.jpg,2,2469,https://cpt.tcgcsv.com/kwB2,2019-08-03T14:41:00.273,1,"After activation, put this card face-up in your Deck and shuffle it. When you draw this card, send it to the Graveyard and add 1 card in your Graveyard (except this card) to your hand.",0.05,0.19,1.49,0.15,,1st Edition,SS03-ENA27,Common,Normal Trap,TRAP,,,
196266,Limit Impulse,Limit Impulse,https://tcgplayer-cdn.tcgplayer.com/product/196266_200w.jpg,2,2469,https://cpt.tcgcsv.com/lwB2,2019-08-03T14:40:53.17,1,"Send 2 cards from your hand to the GY; Special Summon 2 ""Soul Tokens"" (Fiend/DARK/Level 1/ATK 0/DEF 0). They cannot be Tributed except for a Tribute Summon.",0.01,0.19,1.49,0.12,,1st Edition,SS03-ENA28,Common,Normal Trap,TRAP,,,
196267,Perfectly Ultimate Great Moth,Perfectly Ultimate Great Moth,https://tcgplayer-cdn.tcgplayer.com/product/196267_200w.jpg,2,2469,https://cpt.tcgcsv.com/mwB2,2019-08-03T14:40:59.413,1,"Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) by Tributing 1 ""Petit Moth"" on your 6th turn or later after it was equipped with ""Cocoon of Evolution"".",0.1,0.25,1.49,0.23,,1st Edition,SS03-ENB01,Common,Effect Monster,EARTH,Insect,3500,3000
196268,Petit Moth,Petit Moth,https://tcgplayer-cdn.tcgplayer.com/product/196268_200w.jpg,2,2469,https://cpt.tcgcsv.com/nwB2,2019-08-03T14:40:59.667,1,"<em>This small but deadly creature is better off avoided.

</em>",0.01,0.2,1.49,0.13,,1st Edition,SS03-ENB02,Common,Normal Monster,EARTH,Insect,300,200
196269,Big Insect,Big Insect,https://tcgplayer-cdn.tcgplayer.com/product/196269_200w.jpg,2,2469,https://cpt.tcgcsv.com/pwB2,2019-08-03T14:36:42.393,1,"<em>A giant ant that dwells in the jungle, it is powerful whether attacking or defending.</em>",0.11,0.4,1.49,0.41,,1st Edition,SS03-ENB03,Common,Normal Monster,EARTH,Insect,1200,1500
196283,Basic Insect,Basic Insect,https://tcgplayer-cdn.tcgplayer.com/product/196283_200w.jpg,2,2469,https://cpt.tcgcsv.com/HwB2,2019-08-03T14:36:38.553,1,"<em>Usually found traveling in swarms, this creature's ideal environment is the forest.</em>",0.03,0.19,1.49,0.13,,1st Edition,SS03-ENB04,Common,Normal Monster,EARTH,Insect,500,700
196284,Winged Cleaver,Winged Cleaver,https://tcgplayer-cdn.tcgplayer.com/product/196284_200w.jpg,2,2469,https://cpt.tcgcsv.com/JwB2,2019-08-03T14:43:12.64,1,<em>Few can withstand the scythe-like arms of this dangerous creature.</em>,0.05,0.2,1.49,0.14,,1st Edition,SS03-ENB05,Common,Normal Monster,EARTH,Insect,700,700
196285,Kumootoko,Kumootoko,https://tcgplayer-cdn.tcgplayer.com/product/196285_200w.jpg,2,2469,https://cpt.tcgcsv.com/KwB2,2019-08-03T14:40:51.433,1,"<em>A massive, intelligent spider that traps enemies with webbing.</em>",0.01,0.15,1.49,0.04,,1st Edition,SS03-ENB06,Common,Normal Monster,EARTH,Insect,700,1400
196286,Alinsection,Alinsection,https://tcgplayer-cdn.tcgplayer.com/product/196286_200w.jpg,2,2469,https://cpt.tcgcsv.com/LwB2,2019-08-03T14:36:35.697,1,<em>A stag beetle with saw-like head and arms.</em>,0.02,0.19,1.49,0.17,,1st Edition,SS03-ENB07,Common,Normal Monster,EARTH,Insect,950,700
196287,Insect Queen,Insect Queen,https://tcgplayer-cdn.tcgplayer.com/product/196287_200w.jpg,2,2469,https://cpt.tcgcsv.com/MwB2,2019-08-03T14:40:50.177,1,"This card gains 200 ATK for each Insect monster on the field. Cannot declare an attack unless you Tribute 1 monster. Once per turn, during the End Phase, if this card destroyed an opponent's monster by battle this turn: Special Summon 1 ""Insect Monster Token"" (Insect/EARTH/Level 1/ATK 100/DEF 100) in Attack Position.",0.05,0.24,1.49,0.09,,1st Edition,SS03-ENB08,Common,Effect Monster,EARTH,Insect,2200,2400
196288,Cocoon of Evolution,Cocoon of Evolution,https://tcgplayer-cdn.tcgplayer.com/product/196288_200w.jpg,2,2469,https://cpt.tcgcsv.com/NwB2,2019-08-03T14:36:45.13,1,"You can equip this card from your hand as an Equip Spell Card to a face-up ""Petit Moth"" on the field. While equipped by this effect, the ATK and DEF of ""Petit Moth"" become equal to the ATK and DEF of ""Cocoon of Evolution"".",0.03,0.25,2.99,0.2,,1st Edition,SS03-ENB09,Common,Effect Monster,EARTH,Insect,0,2000
196289,Man-Eater Bug,Man Eater Bug,https://tcgplayer-cdn.tcgplayer.com/product/196289_200w.jpg,2,2469,https://cpt.tcgcsv.com/PwB2,2019-08-03T14:40:56.01,1,FLIP: Target 1 monster on the field; destroy that target.,0.09,0.27,1.49,0.27,,1st Edition,SS03-ENB10,Common,Effect Monster,EARTH,Insect,450,600
196290,Pinch Hopper,Pinch Hopper,https://tcgplayer-cdn.tcgplayer.com/product/196290_200w.jpg,2,2469,https://cpt.tcgcsv.com/QwB2,2019-08-03T14:41:01.257,1,When this card you control is sent to your GY: You can Special Summon 1 Insect monster from your hand.,0.01,0.24,1.49,0.15,,1st Edition,SS03-ENB11,Common,Effect Monster,EARTH,Insect,1000,1200
196291,Insect Princess,Insect Princess,https://tcgplayer-cdn.tcgplayer.com/product/196291_200w.jpg,2,2469,https://cpt.tcgcsv.com/RwB2,2019-08-03T14:40:49.483,1,All Insect monsters your opponent controls are changed to Attack Position. If this card destroys an Insect monster by battle: This card gains 500 ATK.,0.05,0.19,1.49,0.16,,1st Edition,SS03-ENB12,Common,Effect Monster,WIND,Insect,1900,1200
196292,Gokipon,Gokipon,https://tcgplayer-cdn.tcgplayer.com/product/196292_200w.jpg,2,2469,https://cpt.tcgcsv.com/SwB2,2019-08-03T14:40:44.683,1,When this card is destroyed by battle and sent to the Graveyard: You can add 1 Insect-Type monster with 1500 or less ATK from your Deck to your hand.,0.01,0.15,1.49,0.14,,1st Edition,SS03-ENB13,Common,Effect Monster,EARTH,Insect,800,800
196293,Bee List Soldier,Bee List Soldier,https://tcgplayer-cdn.tcgplayer.com/product/196293_200w.jpg,2,2469,https://cpt.tcgcsv.com/TwB2,2019-08-03T14:36:39.357,1,"You can Tribute this card and 1 face-up Insect-Type monster, except ""Bee List Soldier"", to draw 2 cards.",0.02,0.15,1.49,0.08,,1st Edition,SS03-ENB14,Common,Effect Monster,WIND,Insect,500,400
196294,Beetron,Beetron,https://tcgplayer-cdn.tcgplayer.com/product/196294_200w.jpg,2,2469,https://cpt.tcgcsv.com/VwB2,2019-08-03T14:36:41.49,1,"You can send 1 face-up Spell/Trap Card you control to the Graveyard to target 1 Level 4 or lower Insect-Type monster in your Graveyard; Special Summon that target in face-up Defense Position. The effect of ""Beetron"" can only be used once per turn.",0.04,0.2,1.49,0.14,0.14,1st Edition,SS03-ENB15,Common,Effect Monster,DARK,Insect,1600,900
196295,Laser Cannon Armor,Laser Cannon Armor,https://tcgplayer-cdn.tcgplayer.com/product/196295_200w.jpg,2,2469,https://cpt.tcgcsv.com/WwB2,2019-08-03T14:40:52.383,1,An Insect-Type monster equipped with this card increases its ATK and DEF by 300 points.,0.01,0.2,1.49,0.14,,1st Edition,SS03-ENB16,Common,Equip Spell,SPELL,,,
196296,Forest,Forest,https://tcgplayer-cdn.tcgplayer.com/product/196296_200w.jpg,2,2469,https://cpt.tcgcsv.com/XwB2,2019-08-03T14:36:51.22,1,"All Insect, Beast, Plant, and Beast-Warrior monsters on the field gain 200 ATK/DEF.",0.05,0.2,1.49,0.2,,1st Edition,SS03-ENB17,Common,Field Spell,SPELL,,,
196297,Verdant Sanctuary,Verdant Sanctuary,https://tcgplayer-cdn.tcgplayer.com/product/196297_200w.jpg,2,2469,https://cpt.tcgcsv.com/ZwB2,2019-08-03T14:43:09.243,1,When a face-up Insect monster is destroyed by battle or card effect and sent to the GY: Its controller can add 1 Insect monster with the same Level as the destroyed monster from their Deck to their hand.,0.1,0.25,2.99,0.24,,1st Edition,SS03-ENB18,Common,Continuous Spell,SPELL,,,
196298,Insect Neglect,Insect Neglect,https://tcgplayer-cdn.tcgplayer.com/product/196298_200w.jpg,2,2469,https://cpt.tcgcsv.com/-wB2,2019-08-03T14:40:48.56,1,When your opponent's monster declares an attack: You can banish 1 Insect monster from your GY; negate the attack.,0.02,0.15,1.49,0.1,,1st Edition,SS03-ENB19,Common,Continuous Spell,SPELL,,,
196299,Worm Bait,Worm Bait,https://tcgplayer-cdn.tcgplayer.com/product/196299_200w.jpg,2,2469,https://cpt.tcgcsv.com/_wB2,2019-08-03T14:43:16.897,1,"If you control an Insect monster: Special Summon 2 ""Worm Tokens"" (Insect/EARTH/Level 1/ATK 0/DEF 0). You cannot Normal or Special Summon any Level 3 or 4 monsters the turn you activate this card.",0.06,0.25,2.88,0.14,,1st Edition,SS03-ENB20,Common,Normal Spell,SPELL,,,
196300,Enchanting Fitting Room,Enchanting Fitting Room,https://tcgplayer-cdn.tcgplayer.com/product/196300_200w.jpg,2,2469,https://cpt.tcgcsv.com/0xB2,2019-08-03T14:36:50.16,1,Pay 800 Life Points. Pick up 4 cards from the top of your Deck and Special Summon to your side of the field all Level 3 or lower Normal Monsters among the picked-up cards. Return all the other picked-up cards to your Deck and the Deck is then shuffled.,0.05,0.25,2.0,0.21,0.1,1st Edition,SS03-ENB21,Common,Normal Spell,SPELL,,,
196301,Dark Factory of Mass Production,Dark Factory of Mass Production,https://tcgplayer-cdn.tcgplayer.com/product/196301_200w.jpg,2,2469,https://cpt.tcgcsv.com/2xB2,2019-08-03T14:36:48.347,1,Target 2 Normal Monsters in your Graveyard; add those targets to your hand.,0.15,0.38,2.99,0.38,,1st Edition,SS03-ENB22,Common,Normal Spell,SPELL,,,
196302,Amulet of Ambition,Amulet of Ambition,https://tcgplayer-cdn.tcgplayer.com/product/196302_200w.jpg,2,2469,https://cpt.tcgcsv.com/3xB2,2019-08-03T14:36:36.907,1,"Equip only to a Normal Monster. If it battles a monster with a higher Level, the equipped monster gains 500 ATK x the difference in Levels (during that battle only). When this card is sent to the Graveyard, you can return it to the top of your Deck.",0.06,0.22,1.49,0.21,,1st Edition,SS03-ENB23,Common,Equip Spell,SPELL,,,
196303,White Elephant's Gift (B),White Elephants Gift B,https://tcgplayer-cdn.tcgplayer.com/product/196303_200w.jpg,2,2469,https://cpt.tcgcsv.com/5xB2,2019-08-03T14:43:11.44,1,Send 1 face-up non-Effect Monster you control to the GY; draw 2 cards.,0.01,0.2,1.49,0.1,,1st Edition,SS03-ENB24,Common,Normal Spell,SPELL,,,
196304,Eradicating Aerosol,Eradicating Aerosol,https://tcgplayer-cdn.tcgplayer.com/product/196304_200w.jpg,2,2469,https://cpt.tcgcsv.com/6xB2,2019-08-03T14:36:50.777,1,Destroy all face-up Insect-Type monsters on the field.,0.06,0.25,2.99,0.25,,1st Edition,SS03-ENB25,Common,Normal Spell,SPELL,,,
196305,Spider Egg,Spider Egg,https://tcgplayer-cdn.tcgplayer.com/product/196305_200w.jpg,2,2469,https://cpt.tcgcsv.com/7xB2,2019-08-03T14:43:04.517,1,"Activate only when your opponent declares a direct attack, while you have 3 or more Insect-Type monsters in your Graveyard. Negate that attack. Special Summon 3 ""Spider Tokens"" (Insect-Type/EARTH/Level 1/ATK 100/DEF 100) in Attack Position.",0.05,0.15,1.49,0.09,,1st Edition,SS03-ENB26,Common,Normal Trap,TRAP,,,
196306,Corrosive Scales,Corrosive Scales,https://tcgplayer-cdn.tcgplayer.com/product/196306_200w.jpg,2,2469,https://cpt.tcgcsv.com/8xB2,2019-08-03T14:36:45.683,1,"Target 1 Insect monster you control; equip this card to it. While you control the equipped monster, your opponent's monsters cannot attack Insect monsters, except the equipped monster. While this card is equipped to a monster, each time your opponent Normal or Special Summons a monster(s), OR activates a card or effect, place 1 Scale Counter on each face-up monster they control. Each monster your opponent controls loses 100 ATK/DEF for each Scale Counter it has.",0.03,0.17,1.49,0.17,,1st Edition,SS03-ENB27,Common,Normal Trap,TRAP,,,
196307,Adhesion Trap Hole,Adhesion Trap Hole,https://tcgplayer-cdn.tcgplayer.com/product/196307_200w.jpg,2,2469,https://cpt.tcgcsv.com/9xB2,2019-08-03T14:36:35.06,1,When your opponent Summons a monster(s): Halve that monster(s)'s original ATK.,0.1,0.25,1.49,0.24,,1st Edition,SS03-ENB28,Common,Normal Trap,TRAP,,,
196308,Order to Smash,Order to Smash,https://tcgplayer-cdn.tcgplayer.com/product/196308_200w.jpg,2,2469,https://cpt.tcgcsv.com/bxB2,2019-08-03T14:40:58.367,1,"Select 1 face-up Level 2 or lower Normal Monster (except a Token) on your side of the field when you activate this card. When this card resolves, you can Tribute the selected Normal Monster and destroy 1 or 2 Spell or Trap Cards on your opponent's side of the field.",0.01,0.16,1.49,0.11,,1st Edition,SS03-ENB29,Common,Normal Trap,TRAP,,,
