productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extCardType,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extMonsterType,extAttack,extDefense
95447,Number 80: Rhapsody in Berserk,Number 80 Rhapsody in Berserk,https://tcgplayer-cdn.tcgplayer.com/product/95447_200w.jpg,2,1506,https://cpt.tcgcsv.com/ZbN,2015-02-03T17:46:00.82,1,AP06-EN010,Super Rare,DARK,Xyz/Effect Monster,"2 Level 4 monsters
<br>You can target 1 face-up Xyz Monster you control; equip this monster you control to that target. It gains 1200 ATK. You can detach 1 Xyz Material from this card, then target 1 card in your opponent's Graveyard; banish that target. You can use this effect of ""Number 80: Rhapsody in Berserk"" up to twice per turn.",4.5,7.03,30.0,5.06,,Unlimited,Fiend,0,1200
95448,Summoner's Art,Summoners Art,https://tcgplayer-cdn.tcgplayer.com/product/95448_200w.jpg,2,1506,https://cpt.tcgcsv.com/-bN,2015-02-03T17:50:22.977,1,AP06-EN011,Super Rare,SPELL,Normal Spell,Add 1 Level 5 or higher Normal Monster from your Deck to your hand.,0.85,1.72,9.99,1.22,,Unlimited,,0,
95449,Infernity Break,Infernity Break,https://tcgplayer-cdn.tcgplayer.com/product/95449_200w.jpg,2,1506,https://cpt.tcgcsv.com/_bN,2017-01-23T14:43:02.84,1,AP06-EN013,Super Rare,TRAP,Normal Trap,"If you have no cards in your hand: Target 1 ""Infernity"" card in your Graveyard and 1 card your opponent controls; banish the first target, and if you do, destroy the second target.",3.99,8.0,13.0,4.08,,Unlimited,,0,
95450,Sea Kamen,Sea Kamen,https://tcgplayer-cdn.tcgplayer.com/product/95450_200w.jpg,2,1506,https://cpt.tcgcsv.com/0cN,2017-01-23T14:43:14.86,1,AP06-EN014,Common,WATER,Normal Monster,,70.0,194.18,288.45,9.76,,Unlimited,Aqua,1100,1300
95451,Gruesome Goo,Gruesome Goo,https://tcgplayer-cdn.tcgplayer.com/product/95451_200w.jpg,2,1506,https://cpt.tcgcsv.com/2cN,2017-01-23T14:43:28.023,1,AP06-EN015,Common,WATER,Normal Monster,,14.73,17.99,32.98,18.05,,Unlimited,Aqua,1300,700
95452,Amazon of the Seas,Amazon of the Seas,https://tcgplayer-cdn.tcgplayer.com/product/95452_200w.jpg,2,1506,https://cpt.tcgcsv.com/3cN,2017-01-23T14:43:37.02,1,AP06-EN016,Common,WATER,Normal Monster,,2.99,5.45,84.36,4.25,,Unlimited,Aqua,1300,1400
95453,King of the Skull Servants,King of the Skull Servants,https://tcgplayer-cdn.tcgplayer.com/product/95453_200w.jpg,2,1506,https://cpt.tcgcsv.com/5cN,2017-01-23T14:43:45.133,1,AP06-EN017,Common,DARK,Effect Monster,"The original ATK of this card is the combined number of ""King of the Skull Servants"" and ""Skull Servant"" in your Graveyard x 1000. When this card is destroyed by battle and sent to the Graveyard: You can banish 1 other ""King of the Skull Servants"" or ""Skull Servant"" from your Graveyard; Special Summon this card.",2.57,6.33,7.24,3.15,,Unlimited,Zombie,0,0
95454,Vanity's Fiend,Vanitys Fiend,https://tcgplayer-cdn.tcgplayer.com/product/95454_200w.jpg,2,1506,https://cpt.tcgcsv.com/6cN,2017-01-23T14:43:53.723,1,AP06-EN018,Common,DARK,Effect Monster,Cannot be Special Summoned. Neither player can Special Summon monsters.,0.65,1.0,5.0,0.96,,Unlimited,Fiend,2400,1200
95455,Van'Dalgyon the Dark Dragon Lord,VanDalgyon the Dark Dragon Lord,https://tcgplayer-cdn.tcgplayer.com/product/95455_200w.jpg,2,1506,https://cpt.tcgcsv.com/7cN,2017-01-23T14:44:01.36,1,AP06-EN019,Common,DARK,Effect Monster,"After a Counter Trap Card you control negates the activation of an opponent's card(s) or effect(s), you can Special Summon this card from your hand. Then activate the appropriate effects, based on the type of cards negated:
<br>- Spell: Inflict 1500 damage to your opponent.
<br>- Trap: Select and destroy 1 card your opponent controls.
<br>- Effect Monster: Select 1 monster in your Graveyard and Special Summon it.",0.37,0.59,1.68,0.54,,Unlimited,Dragon,2800,2500
95456,Machina Fortress,Machina Fortress,https://tcgplayer-cdn.tcgplayer.com/product/95456_200w.jpg,2,1506,https://cpt.tcgcsv.com/8cN,2017-01-23T14:44:06.69,1,AP06-EN020,Common,EARTH,Effect Monster,"You can discard Machine-Type monster(s) whose total Levels equal 8 or more, then Special Summon this card (from your hand or Graveyard). If this card is destroyed by battle and sent to the Graveyard: Target 1 card your opponent controls; destroy that target. Before resolving an opponent's monster effect that targets this face-up card, look at your opponent's hand and discard 1 card from their hand.",0.78,1.85,4.25,0.86,,Unlimited,Machine,2500,1600
95457,Man-eating Black Shark,Man eating Black Shark,https://tcgplayer-cdn.tcgplayer.com/product/95457_200w.jpg,2,1506,https://cpt.tcgcsv.com/9cN,2017-01-23T14:44:14.7,1,AP06-EN021,Common,WATER,Fusion Monster,"""Sea Kamen"" + ""Gruesome Goo"" + ""Amazon of the Seas""",15.76,20.74,50.0,17.54,,Unlimited,Fish,2100,1300
95458,Madolche Queen Tiaramisu,Madolche Queen Tiaramisu,https://tcgplayer-cdn.tcgplayer.com/product/95458_200w.jpg,2,1506,https://cpt.tcgcsv.com/bcN,2017-01-23T14:45:50.913,1,AP06-EN022,Common,EARTH,Xyz/Effect Monster,"2 Level 4 ""Madolche"" monsters
<br>Once per turn: You can detach 1 Xyz Material from this card, then target up to 2 ""Madolche"" cards in your Graveyard; shuffle those cards into the Deck, also, after that, shuffle cards your opponent controls into the Deck, up to the number of cards returned.",0.24,1.27,14.0,0.31,,Unlimited,Fairy,2200,2100
95459,Nobleman of Crossout,Nobleman of Crossout,https://tcgplayer-cdn.tcgplayer.com/product/95459_200w.jpg,2,1506,https://cpt.tcgcsv.com/ccN,2017-01-23T14:45:53.773,1,AP06-EN023,Common,SPELL,Normal Spell,"Target 1 face-down monster on the field; destroy that target, and if you do, banish it, then, if it was a Flip monster, each player reveals their Main Deck, then banishes all cards from it with that monster's name.",1.0,1.9,2.83,1.88,,Unlimited,,,
95460,Thunder Crash,Thunder Crash,https://tcgplayer-cdn.tcgplayer.com/product/95460_200w.jpg,2,1506,https://cpt.tcgcsv.com/dcN,2017-01-23T14:45:16.737,1,AP06-EN024,Common,SPELL,Normal Spell,"Destroy all monsters you control, and if you do, inflict 300 damage to your opponent for each monster destroyed.",0.14,0.25,1.0,0.14,,Unlimited,,,
95461,The Monarchs Stormforth,The Monarchs Stormforth,https://tcgplayer-cdn.tcgplayer.com/product/95461_200w.jpg,2,1506,https://cpt.tcgcsv.com/fcN,2017-01-23T14:45:24.267,1,AP06-EN025,Common,SPELL,Normal Spell,"Once during this turn, if you would Tribute a monster(s) for a Tribute Summon, you can Tribute 1 monster your opponent controls as if you controlled it. You can only activate 1 ""The Monarchs Stormforth"" per turn. During the turn you activate this card, you cannot Special Summon monsters from the Extra Deck.",0.16,0.49,2.99,0.36,,Unlimited,,,
95462,Ceasefire,Ceasefire,https://tcgplayer-cdn.tcgplayer.com/product/95462_200w.jpg,2,1506,https://cpt.tcgcsv.com/gcN,2015-02-03T17:31:46.95,1,AP06-EN026,Common,TRAP,Normal Trap,"If a face-down Defense Position monster or an Effect Monster is on the field: Change all face-down Defense Position monsters on the field to face-up Defense Position (Flip monsters' effects are not activated at this time), also inflict 500 damage to your opponent for each Effect Monster on the field.",0.3,0.73,2.32,0.65,,Unlimited,,,
95463,Royal Command,Royal Command,https://tcgplayer-cdn.tcgplayer.com/product/95463_200w.jpg,2,1506,https://cpt.tcgcsv.com/hcN,2015-02-03T17:46:24.69,1,AP06-EN027,Common,TRAP,Normal Trap,"Flip monsters' effects cannot be activated, also their effects are negated.",0.15,0.35,1.25,0.31,,Unlimited,,,
95464,Cursed Seal of the Forbidden Spell,Cursed Seal of the Forbidden Spell,https://tcgplayer-cdn.tcgplayer.com/product/95464_200w.jpg,2,1506,https://cpt.tcgcsv.com/jcN,2015-02-03T17:32:25.317,1,AP06-EN028,Common,TRAP,Normal Trap,"When a Spell Card is activated: Discard 1 Spell Card; negate the activation, and if you do, destroy it, and if you do that, your opponent cannot activate Spell Cards with that name for the rest of this Duel.",0.08,0.55,10.0,0.2,,Unlimited,,,
