productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extDescription
58348,Magic Cylinder,Magic Cylinder,https://tcgplayer-cdn.tcgplayer.com/product/58348_200w.jpg,2,589,https://cpt.tcgcsv.com/-lt,2013-05-09T12:13:41.653,1,YS12-EN034,Common,TRAP,,Normal Trap,0,0,0.14,0.55,1.98,0.42,,1st Edition,"Activate only when an opponent's monster declares an attack. Select that monster, negate the attack, and inflict damage to your opponent equal to its ATK."
58349,Draining Shield,Draining Shield,https://tcgplayer-cdn.tcgplayer.com/product/58349_200w.jpg,2,589,https://cpt.tcgcsv.com/_lt,2013-05-09T12:13:41.653,1,YS12-EN035,Common,TRAP,,Normal Trap,0,0,0.1,0.35,1.98,0.19,,1st Edition,Negate the attack of 1 of your opponent's monsters and gain Life Points equal to its ATK.
58350,Call of the Haunted,Call of the Haunted,https://tcgplayer-cdn.tcgplayer.com/product/58350_200w.jpg,2,589,https://cpt.tcgcsv.com/0mt,2013-05-09T12:13:41.653,1,YS12-EN036,Common,TRAP,,Normal Trap,0,0,0.11,0.25,1.0,0.18,,1st Edition,"Target 1 monster in your Graveyard; Special Summon that target in face-up Attack Position. When this card leaves the field, destroy that target. When that target is destroyed, destroy this card."
58351,Limit Reverse,Limit Reverse,https://tcgplayer-cdn.tcgplayer.com/product/58351_200w.jpg,2,589,https://cpt.tcgcsv.com/2mt,2013-05-09T12:13:41.653,1,YS12-EN037,Common,TRAP,,Normal Trap,0,0,0.09,0.31,1.49,0.31,,1st Edition,"Target 1 monster with 1000 or less ATK in your Graveyard; Special Summon it in Attack Position. If the target is changed to Defense Position, destroy it and this card. When this card leaves the field, destroy the target. When the target is destroyed, destroy this card."
58352,Seven Tools of the Bandit,Seven Tools of the Bandit,https://tcgplayer-cdn.tcgplayer.com/product/58352_200w.jpg,2,589,https://cpt.tcgcsv.com/3mt,2013-05-09T12:13:41.653,1,YS12-EN038,Common,TRAP,,Normal Trap,0,0,0.1,0.3,1.0,0.39,,1st Edition,When a Trap Card is activated: Pay 1000 Life Points; negate the activation and destroy it.
58353,Number 39: Utopia,Number 39 Utopia,https://tcgplayer-cdn.tcgplayer.com/product/58353_200w.jpg,2,589,https://cpt.tcgcsv.com/5mt,2022-06-22T12:09:28.433,1,YS12-EN039,Ultra Rare,LIGHT,Warior,Xyz/Effect Monster,2500,2000,0.05,0.49,5.0,0.38,,1st Edition,"2 Level 4 monsters // When any player's monster declares an attack: You can detach 1 Xyz Material from this card; negate the attack. When this card is targeted for an attack, while it has no Xyz Materials: Destroy this card."
58354,Muzurhythm the String Djinn,Muzurhythm the String Djinn,https://tcgplayer-cdn.tcgplayer.com/product/58354_200w.jpg,2,589,https://cpt.tcgcsv.com/6mt,2013-05-09T12:13:41.653,1,YS12-EN040,Super Rare,WIND,Fiend,Xyz/Effect Monster,1500,1000,0.09,0.35,3.01,0.42,,1st Edition,"2 Level 3 monsters // During the Damage Step, when a ""Djinn"" Xyz Monster you control is attacking an opponent's monster: You can detach 1 Xyz Material from this card; the attacking monster's ATK is doubled until the End Phase. The effect of ""Muzurhythm the String Djinn"" can only be used once per turn."
58355,Temtempo the Percussion Djinn,Temtempo the Percussion Djinn,https://tcgplayer-cdn.tcgplayer.com/product/58355_200w.jpg,2,589,https://cpt.tcgcsv.com/7mt,2013-05-09T12:13:41.653,1,YS12-EN041,Super Rare,EARTH,Fiend,Xyz/Effect Monster,1700,1000,0.15,0.56,1.95,0.52,,1st Edition,"2 Level 3 monsters // Once per turn, during either player's turn: You can detach 1 Xyz Material from this card to target 1 Xyz Monster your opponent controls; detach 1 Xyz Material from that monster, and all face-up ""Djinn"" Xyz Monsters you currently control gain 500 ATK."
58356,Melomelody the Brass Djinn,Melomelody the Brass Djinn,https://tcgplayer-cdn.tcgplayer.com/product/58356_200w.jpg,2,589,https://cpt.tcgcsv.com/8mt,2013-05-09T12:13:41.653,1,YS12-EN042,Super Rare,LIGHT,Fiend,Xyz/Effect Monster,1400,1600,0.1,1.49,2.88,1.48,,1st Edition,"2 Level 3 monsters // Once per turn: You can detach 1 Xyz Material from this card to target 1 face-up ""Djinn"" Xyz Monster you control; this turn, that monster can attack twice during each Battle Phase."
58357,Maestroke the Symphony Djinn,Maestroke the Symphony Djinn,https://tcgplayer-cdn.tcgplayer.com/product/58357_200w.jpg,2,589,https://cpt.tcgcsv.com/9mt,2013-05-09T12:13:41.653,1,YS12-EN043,Super Rare,DARK,Fiend,Xyz/Effect Monster,1800,2300,0.49,0.98,5.0,0.87,,1st Edition,"2 Level 4 monsters // Once per turn: You can detach 1 Xyz Material from this card to target 1 face-up Attack Position monster your opponent controls; change it to face-down Defense Position. If a face-up ""Djinn"" Xyz Monster you control would be destroyed, you can detach 1 Xyz Material from that monster instead."
118774,Xyz Symphony Starter Deck,Xyz Symphony Starter Deck,https://tcgplayer-cdn.tcgplayer.com/product/118774_200w.jpg,2,589,https://cpt.tcgcsv.com/vwZ,2016-06-01T14:06:41.63,1,,,,,,,,12.99,19.99,22.98,15.44,,Normal,
