productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extDescription,extUPC
24561,King's Knight,Kings Knight,https://tcgplayer-cdn.tcgplayer.com/product/24561_200w.jpg,2,200,https://cpt.tcgcsv.com/fRc,2024-03-28T16:46:00.187,1,EEN-EN006,Rare,EARTH,Warrior,Normal Monster,1600,1400,0.1,0.5,2.0,0.51,,Unlimited,"While ""Queen's Knight"" is on your side of the field, when this card is Normal Summoned, you can Special Summon 1 ""Jack's Knight"" from your Deck.",
24561,King's Knight,Kings Knight,https://tcgplayer-cdn.tcgplayer.com/product/24561_200w.jpg,2,200,https://cpt.tcgcsv.com/fRc,2024-03-28T16:46:00.187,1,EEN-EN006,Rare,EARTH,Warrior,Normal Monster,1600,1400,0.13,0.73,10.0,0.79,,1st Edition,"While ""Queen's Knight"" is on your side of the field, when this card is Normal Summoned, you can Special Summon 1 ""Jack's Knight"" from your Deck.",
24562,Elemental Hero Bladedge,Elemental Hero Bladedge,https://tcgplayer-cdn.tcgplayer.com/product/24562_200w.jpg,2,200,https://cpt.tcgcsv.com/gRc,2024-03-28T16:46:00.22,1,EEN-EN007,Super Rare,EARTH,Warrior,Normal Monster,2600,2200,0.25,0.58,3.99,0.58,,Unlimited,"During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent's Life Points.",
24562,Elemental Hero Bladedge,Elemental Hero Bladedge,https://tcgplayer-cdn.tcgplayer.com/product/24562_200w.jpg,2,200,https://cpt.tcgcsv.com/gRc,2024-03-28T16:46:00.22,1,EEN-EN007,Super Rare,EARTH,Warrior,Normal Monster,2600,2200,0.49,1.12,3.84,1.18,,1st Edition,"During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent's Life Points.",
24563,Elemental Hero Wildheart,Elemental Hero Wildheart,https://tcgplayer-cdn.tcgplayer.com/product/24563_200w.jpg,2,200,https://cpt.tcgcsv.com/hRc,2024-03-28T16:46:00.267,1,EEN-EN008,Common,EARTH,Warrior,Effect Monster,1500,1600,0.08,0.3,3.18,0.3,,Unlimited,This card is unaffected by effects of Trap cards.,
24563,Elemental Hero Wildheart,Elemental Hero Wildheart,https://tcgplayer-cdn.tcgplayer.com/product/24563_200w.jpg,2,200,https://cpt.tcgcsv.com/hRc,2024-03-28T16:46:00.267,1,EEN-EN008,Common,EARTH,Warrior,Effect Monster,1500,1600,0.1,0.31,3.2,0.31,,1st Edition,This card is unaffected by effects of Trap cards.,
24564,Reborn Zombie,Reborn Zombie,https://tcgplayer-cdn.tcgplayer.com/product/24564_200w.jpg,2,200,https://cpt.tcgcsv.com/jRc,2024-03-28T16:46:00.297,1,EEN-EN009,Common,DARK,Zombie,Effect Monster,1000,1600,0.06,0.23,1.99,0.15,,Unlimited,"While you have no cards in your hand, this card is not destroyed as a result of battle while in Attack Position. (Damage calculation is applied normally).",
24564,Reborn Zombie,Reborn Zombie,https://tcgplayer-cdn.tcgplayer.com/product/24564_200w.jpg,2,200,https://cpt.tcgcsv.com/jRc,2024-03-28T16:46:00.297,1,EEN-EN009,Common,DARK,Zombie,Effect Monster,1000,1600,0.08,0.25,1.42,0.25,,1st Edition,"While you have no cards in your hand, this card is not destroyed as a result of battle while in Attack Position. (Damage calculation is applied normally).",
24565,Chthonian Soldier,Chthonian Soldier,https://tcgplayer-cdn.tcgplayer.com/product/24565_200w.jpg,2,200,https://cpt.tcgcsv.com/kRc,2024-03-28T16:46:00.347,1,EEN-EN010,Rare,DARK,Warrior,Effect Monster,1200,1400,0.15,0.5,4.99,0.67,,Unlimited,"When this card is destroyed by your opponent's attacking monster and sent to the Graveyard, inflict the Battle Damage you took from this battle to your opponent's Life Points as well.",
24565,Chthonian Soldier,Chthonian Soldier,https://tcgplayer-cdn.tcgplayer.com/product/24565_200w.jpg,2,200,https://cpt.tcgcsv.com/kRc,2024-03-28T16:46:00.347,1,EEN-EN010,Rare,DARK,Warrior,Effect Monster,1200,1400,0.25,0.68,1.98,0.64,,1st Edition,"When this card is destroyed by your opponent's attacking monster and sent to the Graveyard, inflict the Battle Damage you took from this battle to your opponent's Life Points as well.",
24566,W-Wing Catapult,W Wing Catapult,https://tcgplayer-cdn.tcgplayer.com/product/24566_200w.jpg,2,200,https://cpt.tcgcsv.com/lRc,2024-03-28T16:46:00.377,1,EEN-EN011,Common,LIGHT,Machine,Union Monster,1300,1500,0.03,0.24,1.49,0.21,,Unlimited,"Once per turn, during your Main Phase, if you control this card on the field, you can equip it to your ""V-Tiger Jet"" as an Equip Card, OR unequip the Union equipment and Special Summon this card in face-up Attack Position. While equipped to a monster by this card's effect, increase the ATK and DEF of the equipped monster by 400 points. (1 monster can only be equipped with 1 Union Monster at a time. If the equipped monster is destroyed as a result of battle, destroy this card instead.)",
24566,W-Wing Catapult,W Wing Catapult,https://tcgplayer-cdn.tcgplayer.com/product/24566_200w.jpg,2,200,https://cpt.tcgcsv.com/lRc,2024-03-28T16:46:00.377,1,EEN-EN011,Common,LIGHT,Machine,Union Monster,1300,1500,0.1,0.35,1.41,0.35,,1st Edition,"Once per turn, during your Main Phase, if you control this card on the field, you can equip it to your ""V-Tiger Jet"" as an Equip Card, OR unequip the Union equipment and Special Summon this card in face-up Attack Position. While equipped to a monster by this card's effect, increase the ATK and DEF of the equipped monster by 400 points. (1 monster can only be equipped with 1 Union Monster at a time. If the equipped monster is destroyed as a result of battle, destroy this card instead.)",
24567,Infernal Incinerator,Infernal Incinerator,https://tcgplayer-cdn.tcgplayer.com/product/24567_200w.jpg,2,200,https://cpt.tcgcsv.com/mRc,2024-03-28T16:46:00.423,1,EEN-EN012,Common,FIRE,Fiend,Effect Monster,2800,1800,0.04,0.23,1.99,0.15,,Unlimited,"This card can only be Normal Summoned or Set by discarding all card(s) in your hand to the Graveyard except this card, as well as Tributing 1 card with ATK 2000 or higher from your side of the field. Increase the ATK o this monster by 200 points for each monster on your opponent's side of the field. Decrease the ATK of this card by 500 points for each monster on your side of the field, except this card.",
24567,Infernal Incinerator,Infernal Incinerator,https://tcgplayer-cdn.tcgplayer.com/product/24567_200w.jpg,2,200,https://cpt.tcgcsv.com/mRc,2024-03-28T16:46:00.423,1,EEN-EN012,Common,FIRE,Fiend,Effect Monster,2800,1800,0.01,0.25,2.99,0.19,,1st Edition,"This card can only be Normal Summoned or Set by discarding all card(s) in your hand to the Graveyard except this card, as well as Tributing 1 card with ATK 2000 or higher from your side of the field. Increase the ATK o this monster by 200 points for each monster on your opponent's side of the field. Decrease the ATK of this card by 500 points for each monster on your side of the field, except this card.",
24568,Hydrogeddon,Hydrogeddon,https://tcgplayer-cdn.tcgplayer.com/product/24568_200w.jpg,2,200,https://cpt.tcgcsv.com/nRc,2024-03-28T16:46:00.47,1,EEN-EN013,Common,WATER,Dinosaur,Effect Monster,1600,1000,0.05,0.25,1.4,0.39,,Unlimited,"When this card destroys an opponent's monster as a result of battle and sends it to the Graveyard, you can Special Summon 1 ""Hydrogeddon"" from your Deck.",
24568,Hydrogeddon,Hydrogeddon,https://tcgplayer-cdn.tcgplayer.com/product/24568_200w.jpg,2,200,https://cpt.tcgcsv.com/nRc,2024-03-28T16:46:00.47,1,EEN-EN013,Common,WATER,Dinosaur,Effect Monster,1600,1000,0.05,0.25,1.49,0.31,,1st Edition,"When this card destroys an opponent's monster as a result of battle and sends it to the Graveyard, you can Special Summon 1 ""Hydrogeddon"" from your Deck.",
24569,Oxygeddon,Oxygeddon,https://tcgplayer-cdn.tcgplayer.com/product/24569_200w.jpg,2,200,https://cpt.tcgcsv.com/pRc,2024-03-28T16:46:00.5,1,EEN-EN014,Common,WIND,Dinosaur,Effect Monster,1800,800,0.03,0.21,1.75,0.21,,Unlimited,"When this card is destroyed as a result of battle with a Pyro-Type monster and sent to the Graveyard, inflict 800 points of damage to both players' Life Points.",
24569,Oxygeddon,Oxygeddon,https://tcgplayer-cdn.tcgplayer.com/product/24569_200w.jpg,2,200,https://cpt.tcgcsv.com/pRc,2024-03-28T16:46:00.5,1,EEN-EN014,Common,WIND,Dinosaur,Effect Monster,1800,800,0.05,0.2,1.69,0.15,,1st Edition,"When this card is destroyed as a result of battle with a Pyro-Type monster and sent to the Graveyard, inflict 800 points of damage to both players' Life Points.",
24570,Water Dragon,Water Dragon,https://tcgplayer-cdn.tcgplayer.com/product/24570_200w.jpg,2,200,https://cpt.tcgcsv.com/qRc,2024-03-28T16:46:00.593,1,EEN-EN015,Super Rare,WATER,Sea Serpent,Effect Monster,2800,2600,0.25,0.75,3.99,0.55,,Unlimited,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by the effect of ""Bonding - H2O"". While this card is face-upon the field, the ATK of FIRE monsters and Pyro-Type monsters become 0. When this card is destroyed and sent to the Graveyard, you can Special Summon 2 ""Hydrogeddon""s and 1 ""Oxygeddon"" from your Graveyard.",
24570,Water Dragon,Water Dragon,https://tcgplayer-cdn.tcgplayer.com/product/24570_200w.jpg,2,200,https://cpt.tcgcsv.com/qRc,2024-03-28T16:46:00.593,1,EEN-EN015,Super Rare,WATER,Sea Serpent,Effect Monster,2800,2600,0.35,1.0,9.99,1.33,,1st Edition,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by the effect of ""Bonding - H2O"". While this card is face-upon the field, the ATK of FIRE monsters and Pyro-Type monsters become 0. When this card is destroyed and sent to the Graveyard, you can Special Summon 2 ""Hydrogeddon""s and 1 ""Oxygeddon"" from your Graveyard.",
24571,Etoile Cyber,Etoile Cyber,https://tcgplayer-cdn.tcgplayer.com/product/24571_200w.jpg,2,200,https://cpt.tcgcsv.com/rRc,2024-10-01T14:10:55.68,1,EEN-EN016,Common,EARTH,Warrior,Effect Monster,1200,1600,0.03,0.22,3.14,0.23,,Unlimited,"If this card attacks your opponent's Life Points directly, increase the ATK of this card by 500 points during the Damage Step only.",
24571,Etoile Cyber,Etoile Cyber,https://tcgplayer-cdn.tcgplayer.com/product/24571_200w.jpg,2,200,https://cpt.tcgcsv.com/rRc,2024-10-01T14:10:55.68,1,EEN-EN016,Common,EARTH,Warrior,Effect Monster,1200,1600,0.09,0.24,3.15,0.14,,1st Edition,"If this card attacks your opponent's Life Points directly, increase the ATK of this card by 500 points during the Damage Step only.",
24572,B.E.S. Tetran,BES Tetran,https://tcgplayer-cdn.tcgplayer.com/product/24572_200w.jpg,2,200,https://cpt.tcgcsv.com/sRc,2024-03-28T16:46:00.72,1,EEN-EN017,Super Rare,WIND,Machine,Effect Monster,1800,2300,0.05,0.5,4.97,0.45,,Unlimited,"Put 3 counters on this card when you Normal Summon it. This card is not destroyed as a result of battle. If this card battles a monster, remove 1 counter from this card at the end of the Damage Step. If this card battles without a counter, destroy this card at the end of the Damage Step. Also, by removing 1 counter on this card, destroy 1 Spell or Trap Card on the field. You can only use this effect once per turn.",
24572,B.E.S. Tetran,BES Tetran,https://tcgplayer-cdn.tcgplayer.com/product/24572_200w.jpg,2,200,https://cpt.tcgcsv.com/sRc,2024-03-28T16:46:00.72,1,EEN-EN017,Super Rare,WIND,Machine,Effect Monster,1800,2300,0.2,0.62,4.99,0.43,,1st Edition,"Put 3 counters on this card when you Normal Summon it. This card is not destroyed as a result of battle. If this card battles a monster, remove 1 counter from this card at the end of the Damage Step. If this card battles without a counter, destroy this card at the end of the Damage Step. Also, by removing 1 counter on this card, destroy 1 Spell or Trap Card on the field. You can only use this effect once per turn.",
24573,Nanobreaker,Nanobreaker,https://tcgplayer-cdn.tcgplayer.com/product/24573_200w.jpg,2,200,https://cpt.tcgcsv.com/tRc,2024-03-28T16:46:00.843,1,EEN-EN018,Common,EARTH,Machine,Effect Monster,1600,1800,0.01,0.21,1.36,0.2,,Unlimited,"If this card attacks a face-up Level 3 or lower monster, destroy the monster with this card's effect without applying damage calculation.",
24573,Nanobreaker,Nanobreaker,https://tcgplayer-cdn.tcgplayer.com/product/24573_200w.jpg,2,200,https://cpt.tcgcsv.com/tRc,2024-03-28T16:46:00.843,1,EEN-EN018,Common,EARTH,Machine,Effect Monster,1600,1800,0.05,0.23,0.99,0.11,,1st Edition,"If this card attacks a face-up Level 3 or lower monster, destroy the monster with this card's effect without applying damage calculation.",
24574,Rapid-Fire Magician,Rapid Fire Magician,https://tcgplayer-cdn.tcgplayer.com/product/24574_200w.jpg,2,200,https://cpt.tcgcsv.com/vRc,2024-03-28T16:46:00.907,1,EEN-EN019,Rare,DARK,Spellcaster,Effect Monster,1600,1200,0.2,0.55,1.98,0.58,,Unlimited,"While this card if face-up on the field, inflict 400 points of damage to your opponent's Life Points each time you activate 1 Normal Spell Card.",
24574,Rapid-Fire Magician,Rapid Fire Magician,https://tcgplayer-cdn.tcgplayer.com/product/24574_200w.jpg,2,200,https://cpt.tcgcsv.com/vRc,2024-03-28T16:46:00.907,1,EEN-EN019,Rare,DARK,Spellcaster,Effect Monster,1600,1200,0.15,0.51,2.99,0.5,,1st Edition,"While this card if face-up on the field, inflict 400 points of damage to your opponent's Life Points each time you activate 1 Normal Spell Card.",
24575,"Beiige, Vanguard of Dark World",Beiige Vanguard of Dark World,https://tcgplayer-cdn.tcgplayer.com/product/24575_200w.jpg,2,200,https://cpt.tcgcsv.com/wRc,2024-09-04T20:04:43.67,1,EEN-EN020,Common,DARK,Fiend,Effect Monster,1600,1300,0.03,0.23,1.49,0.19,,Unlimited,"If this card is discarded from the hand to the Graveyard by a card effect, Special Summon this card to your side of the field.",
24575,"Beiige, Vanguard of Dark World",Beiige Vanguard of Dark World,https://tcgplayer-cdn.tcgplayer.com/product/24575_200w.jpg,2,200,https://cpt.tcgcsv.com/wRc,2024-09-04T20:04:43.67,1,EEN-EN020,Common,DARK,Fiend,Effect Monster,1600,1300,0.08,0.26,1.99,0.99,,1st Edition,"If this card is discarded from the hand to the Graveyard by a card effect, Special Summon this card to your side of the field.",
24576,"Broww, Huntsman of Dark World",Broww Huntsman of Dark World,https://tcgplayer-cdn.tcgplayer.com/product/24576_200w.jpg,2,200,https://cpt.tcgcsv.com/xRc,2024-03-28T16:46:01.033,1,EEN-EN021,Rare,DARK,Fiend,Effect Monster,1400,800,0.1,0.56,2.91,0.53,,Unlimited,"If this card is discarded from the hand to the Graveyard by a card effect, draw 1 card from your Deck. If this card is discarded from the hand to the Graveyard by your opponent's card effect, draw 1 more card from your Deck.",
24576,"Broww, Huntsman of Dark World",Broww Huntsman of Dark World,https://tcgplayer-cdn.tcgplayer.com/product/24576_200w.jpg,2,200,https://cpt.tcgcsv.com/xRc,2024-03-28T16:46:01.033,1,EEN-EN021,Rare,DARK,Fiend,Effect Monster,1400,800,0.24,0.85,6.0,0.75,,1st Edition,"If this card is discarded from the hand to the Graveyard by a card effect, draw 1 card from your Deck. If this card is discarded from the hand to the Graveyard by your opponent's card effect, draw 1 more card from your Deck.",
24577,"Brron, Mad King of Dark World",Brron Mad King of Dark World,https://tcgplayer-cdn.tcgplayer.com/product/24577_200w.jpg,2,200,https://cpt.tcgcsv.com/zRc,2024-03-28T16:46:01.08,1,EEN-EN022,Rare,DARK,Fiend,Effect Monster,1800,400,0.05,0.25,1.96,0.18,,Unlimited,"When this card inflicts Battle Damage to your opponent's Life Points, you can select 1 card in your hand and discard it to the Graveyard.",
24577,"Brron, Mad King of Dark World",Brron Mad King of Dark World,https://tcgplayer-cdn.tcgplayer.com/product/24577_200w.jpg,2,200,https://cpt.tcgcsv.com/zRc,2024-03-28T16:46:01.08,1,EEN-EN022,Rare,DARK,Fiend,Effect Monster,1800,400,0.09,0.25,1.98,0.17,,1st Edition,"When this card inflicts Battle Damage to your opponent's Life Points, you can select 1 card in your hand and discard it to the Graveyard.",
24578,"Sillva, Warlord of Dark World",Sillva Warlord of Dark World,https://tcgplayer-cdn.tcgplayer.com/product/24578_200w.jpg,2,200,https://cpt.tcgcsv.com/BRc,2024-03-28T16:46:01.127,1,EEN-EN023,Rare,DARK,Fiend,Effect Monster,2300,1400,0.1,0.48,2.95,0.46,,Unlimited,"If this card is discarded from the hand to the Graveyard by a card effect, Special Summon this card to your side of the field. If this card is discarded from the hand to the Graveyard by your opponent's card effect, your opponent selects 2 cards in their hand, and returns them to the bottom of their DEck in any order.",
24578,"Sillva, Warlord of Dark World",Sillva Warlord of Dark World,https://tcgplayer-cdn.tcgplayer.com/product/24578_200w.jpg,2,200,https://cpt.tcgcsv.com/BRc,2024-03-28T16:46:01.127,1,EEN-EN023,Rare,DARK,Fiend,Effect Monster,2300,1400,0.2,0.51,3.45,0.5,,1st Edition,"If this card is discarded from the hand to the Graveyard by a card effect, Special Summon this card to your side of the field. If this card is discarded from the hand to the Graveyard by your opponent's card effect, your opponent selects 2 cards in their hand, and returns them to the bottom of their DEck in any order.",
24579,"Goldd, Wu-Lord of Dark World",Goldd Wu Lord of Dark World,https://tcgplayer-cdn.tcgplayer.com/product/24579_200w.jpg,2,200,https://cpt.tcgcsv.com/CRc,2024-03-28T16:46:01.19,1,EEN-EN024,Super Rare,DARK,Fiend,Effect Monster,2300,1400,0.14,0.5,4.99,0.32,,Unlimited,"If this card is discarded from the hand to the Graveyard by a card effect, Special Summon this card to your side of the field. If this card is discarded from the hand to the Graveyard by your opponent's card effect, you can select up to 2 cards on your opponent's side of the field and destroy them.",
24579,"Goldd, Wu-Lord of Dark World",Goldd Wu Lord of Dark World,https://tcgplayer-cdn.tcgplayer.com/product/24579_200w.jpg,2,200,https://cpt.tcgcsv.com/CRc,2024-03-28T16:46:01.19,1,EEN-EN024,Super Rare,DARK,Fiend,Effect Monster,2300,1400,0.15,0.6,5.0,0.59,,1st Edition,"If this card is discarded from the hand to the Graveyard by a card effect, Special Summon this card to your side of the field. If this card is discarded from the hand to the Graveyard by your opponent's card effect, you can select up to 2 cards on your opponent's side of the field and destroy them.",
24580,"Scarr, Scout of Dark World",Scarr Scout of Dark World,https://tcgplayer-cdn.tcgplayer.com/product/24580_200w.jpg,2,200,https://cpt.tcgcsv.com/DRc,2024-03-28T16:46:01.267,1,EEN-EN025,Common,DARK,Fiend,Effect Monster,500,500,0.01,0.2,1.36,0.1,,Unlimited,"When this card is destroyed as a result of battle and sent to the Graveyard, add 1 Level 4 or lower monster that includes ""Dark World"" in its card name from your Deck to your hand.",
24580,"Scarr, Scout of Dark World",Scarr Scout of Dark World,https://tcgplayer-cdn.tcgplayer.com/product/24580_200w.jpg,2,200,https://cpt.tcgcsv.com/DRc,2024-03-28T16:46:01.267,1,EEN-EN025,Common,DARK,Fiend,Effect Monster,500,500,0.05,0.25,1.0,0.28,,1st Edition,"When this card is destroyed as a result of battle and sent to the Graveyard, add 1 Level 4 or lower monster that includes ""Dark World"" in its card name from your Deck to your hand.",
24581,Familiar-Possessed - Aussa,Familiar Possessed Aussa,https://tcgplayer-cdn.tcgplayer.com/product/24581_200w.jpg,2,200,https://cpt.tcgcsv.com/FRc,2024-03-28T16:46:01.313,1,EEN-EN026,Common,EARTH,Spellcaster,Effect Monster,1850,1500,0.05,0.2,1.49,0.17,,Unlimited,"By sending 1 Aussa the Earth Charmer"" and 1 EARTH monster from your side of the field to the Graveyard, you can Special Summon this card from your hand or Deck. If you Special Summon this card in this way, this card gets the following effect: During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent's Life Points.",
24581,Familiar-Possessed - Aussa,Familiar Possessed Aussa,https://tcgplayer-cdn.tcgplayer.com/product/24581_200w.jpg,2,200,https://cpt.tcgcsv.com/FRc,2024-03-28T16:46:01.313,1,EEN-EN026,Common,EARTH,Spellcaster,Effect Monster,1850,1500,0.05,0.24,1.49,0.16,,1st Edition,"By sending 1 Aussa the Earth Charmer"" and 1 EARTH monster from your side of the field to the Graveyard, you can Special Summon this card from your hand or Deck. If you Special Summon this card in this way, this card gets the following effect: During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent's Life Points.",
24582,Familiar-Possessed - Eria,Familiar Possessed Eria,https://tcgplayer-cdn.tcgplayer.com/product/24582_200w.jpg,2,200,https://cpt.tcgcsv.com/GRc,2024-03-28T16:46:01.36,1,EEN-EN027,Common,WATER,Spellcaster,Effect Monster,1850,1500,0.01,0.2,1.75,0.17,,Unlimited,"By sending 1 ""Eria the Water Charmer"" and 1 WATER monster from your side of the field to the Graveyard, you can Special Summon this card from your hand or Deck. If you Special Summon this card in this way, this card gets the following effects: During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent's Life Points.",
24582,Familiar-Possessed - Eria,Familiar Possessed Eria,https://tcgplayer-cdn.tcgplayer.com/product/24582_200w.jpg,2,200,https://cpt.tcgcsv.com/GRc,2024-03-28T16:46:01.36,1,EEN-EN027,Common,WATER,Spellcaster,Effect Monster,1850,1500,0.03,0.23,1.49,0.13,,1st Edition,"By sending 1 ""Eria the Water Charmer"" and 1 WATER monster from your side of the field to the Graveyard, you can Special Summon this card from your hand or Deck. If you Special Summon this card in this way, this card gets the following effects: During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent's Life Points.",
24583,Familiar-Possessed - Hiita,Familiar Possessed Hiita,https://tcgplayer-cdn.tcgplayer.com/product/24583_200w.jpg,2,200,https://cpt.tcgcsv.com/HRc,2024-03-28T16:46:01.44,1,EEN-EN028,Common,FIRE,Spellcaster,Effect Monster,1850,1500,0.04,0.21,1.78,0.11,,Unlimited,"By sending 1 ""Hiita the Fire Charmer"" and 1 Fire monster from your side of the field to the Graveyard, you can Special Summon this card from your hand or Deck. If you Special Summon this card in this way, this card gets the following effects: During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent's Life Points.",
24583,Familiar-Possessed - Hiita,Familiar Possessed Hiita,https://tcgplayer-cdn.tcgplayer.com/product/24583_200w.jpg,2,200,https://cpt.tcgcsv.com/HRc,2024-03-28T16:46:01.44,1,EEN-EN028,Common,FIRE,Spellcaster,Effect Monster,1850,1500,0.1,0.25,1.8,0.13,,1st Edition,"By sending 1 ""Hiita the Fire Charmer"" and 1 Fire monster from your side of the field to the Graveyard, you can Special Summon this card from your hand or Deck. If you Special Summon this card in this way, this card gets the following effects: During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent's Life Points.",
24584,Familiar-Possessed - Wynn,Familiar Possessed Wynn,https://tcgplayer-cdn.tcgplayer.com/product/24584_200w.jpg,2,200,https://cpt.tcgcsv.com/JRc,2024-03-28T16:46:01.487,1,EEN-EN029,Common,WIND,Spellcaster,Effect Monster,1850,1500,0.03,0.24,1.49,0.15,,Unlimited,"By sending 1 ""Wynn the Wind Charmer"" and 1 WIND monster from your side of the field to the Graveyard, you can Special Summon this card from your hand or Deck. If you Special Summon this card in this way, this card gets the following effects: During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent's Life Points.",
24584,Familiar-Possessed - Wynn,Familiar Possessed Wynn,https://tcgplayer-cdn.tcgplayer.com/product/24584_200w.jpg,2,200,https://cpt.tcgcsv.com/JRc,2024-03-28T16:46:01.487,1,EEN-EN029,Common,WIND,Spellcaster,Effect Monster,1850,1500,0.09,0.24,1.49,0.14,,1st Edition,"By sending 1 ""Wynn the Wind Charmer"" and 1 WIND monster from your side of the field to the Graveyard, you can Special Summon this card from your hand or Deck. If you Special Summon this card in this way, this card gets the following effects: During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent's Life Points.",
24585,VW-Tiger Catapult,VW Tiger Catapult,https://tcgplayer-cdn.tcgplayer.com/product/24585_200w.jpg,2,200,https://cpt.tcgcsv.com/KRc,2024-03-28T16:46:01.533,1,EEN-EN030,Common,LIGHT,Machine,Fusion/Effect Monster,2000,1500,0.06,0.24,1.87,0.27,,Unlimited,"""V-Tiger Jet"" + ""W-Wing Catapult""
This card can only be Special Summoned from your Fusion Deck by removing from play the above cards on your side of the field. (You do not use ""Polymerization""). by discarding 1 card from your hand, change the battle position of 1 monster on your opponent's side of the field. (Flip Effects are not activated at this time.)",
