productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extLinkRating,extLinkArrows,extDefense
450148,Decisive Battle of Golgonda,Decisive Battle of Golgonda,https://tcgplayer-cdn.tcgplayer.com/product/450148_200w.jpg,2,3111,https://cpt.tcgcsv.com/-3D5,2024-07-26T17:21:13.93,1,"This card's name becomes ""Great Sand Sea - Gold Golgonda"" while on the field or in the GY. Once per turn, if a card(s) you control would be destroyed by battle or card effect, you can send 1 Fusion Monster that mentions ""Fallen of Albaz"" as material from your Extra Deck to the GY, instead. During the End Phase, if you have ""Fallen of Albaz"" on your field or in your GY: You can Special Summon 1 ""Springans"" monster from your hand or Deck. You can only use this effect of ""Decisive Battle of Golgonda"" once per turn.",,0.01,0.15,1.49,0.1,0.04,1st Edition,DABL-EN054,Common,SPELL,,Continuous Spell,,,,
450149,Tri-Brigade Showdown,Tri Brigade Showdown,https://tcgplayer-cdn.tcgplayer.com/product/450149_200w.jpg,2,3111,https://cpt.tcgcsv.com/_3D5,2024-07-26T17:21:14.03,1,"If a Beast, Beast-Warrior, or Winged Beast monster is Special Summoned to your field (except during the Damage Step): You can target 1 of your banished ""Tri-Brigade"" monsters; add it to your hand. After damage calculation, if your ""Tri-Brigade"" monster battled an opponent's monster: You can return the opponent's monster to the hand. You can only use each effect of ""Tri-Brigade Showdown"" once per turn.",,0.01,0.1,2.0,0.09,0.04,1st Edition,DABL-EN055,Common,SPELL,,Continuous Spell,,,,
450150,Tearlaments Grief,Tearlaments Grief,https://tcgplayer-cdn.tcgplayer.com/product/450150_200w.jpg,2,3111,https://cpt.tcgcsv.com/05D5,2024-07-26T17:21:14.15,1,"Special Summon 1 ""Tearlaments"" monster or ""Visas Starfrost"" from your Deck or GY, then send 1 monster you control to the GY, with the same Type or Attribute as that Special Summoned monster. If this card is sent to the GY by card effect: You can target 1 of your banished ""Tearlaments"" Traps; add it to your hand. You can only use 1 ""Tearlaments Grief"" effect per turn, and only once that turn.",,0.01,0.16,4.0,0.11,0.04,1st Edition,DABL-EN056,Common,SPELL,,Normal Spell,,,,
450151,Blackwing - Sudri the Phantom Glimmer,Blackwing Sudri the Phantom Glimmer,https://tcgplayer-cdn.tcgplayer.com/product/450151_200w.jpg,2,3111,https://cpt.tcgcsv.com/25D5,2022-10-21T04:03:09.583,1,"When this card is Normal Summoned: You can add 1 card that mentions ""Black-Winged Dragon"" from your Deck to your hand, except ""Blackwing - Sudri the Phantom Glimmer"". You can Tribute 1 monster; Special Summon 1 ""Phantom Glimmer Token"" (Winged Beast/Tuner/DARK/Level 2/ATK 700/DEF 700), then you take 700 damage. You cannot Special Summon monsters from the Extra Deck the turn you activate this effect, except Synchro Monsters. You can only use this effect of ""Blackwing - Sudri the Phantom Glimmer"" once per turn.",,0.1,0.54,19.99,0.47,1.6,1st Edition,DABL-EN004,Ultra Rare,DARK,Winged Beast,Effect Monster,1400,,,1400
450152,Tearlaments Heartbeat,Tearlaments Heartbeat,https://tcgplayer-cdn.tcgplayer.com/product/450152_200w.jpg,2,3111,https://cpt.tcgcsv.com/35D5,2024-07-26T17:21:14.227,1,"Target 1 Spell/Trap on the field, or you can target 2 if you control ""Visas Starfrost""; shuffle them into the Deck, then send 1 card from your hand to the GY. If this card is sent to the GY by card effect: You can target 1 ""Tearlaments"" Trap in your GY; add it to your hand. You can only use 1 ""Tearlaments Heartbeat"" effect per turn, and only once that turn.",,0.01,0.19,1.49,0.18,0.01,1st Edition,DABL-EN057,Common,SPELL,,Quick-Play Spell,,,,
450153,Blackwing - Zonda the Dusk,Blackwing Zonda the Dusk,https://tcgplayer-cdn.tcgplayer.com/product/450153_200w.jpg,2,3111,https://cpt.tcgcsv.com/55D5,2024-07-26T17:21:14.307,1,"You cannot Special Summon monsters from the Extra Deck, except Synchro Monsters. You can only use 1 of the following effects of ""Blackwing - Zonda the Dusk"" per turn, and only once that turn. If this card is Normal or Special Summoned: You can target 1 monster on the field; return it to the hand. You can banish this card from your GY; Special Summon 1 Level 5 or higher ""Blackwing"" monster from your hand or Deck, then take damage equal to its ATK.",,0.01,0.15,2.0,0.05,0.03,1st Edition,DABL-EN005,Common,DARK,Winged Beast,Effect Monster,2300,,,900
450154,Tearlaments Scream,Tearlaments Scream,https://tcgplayer-cdn.tcgplayer.com/product/450154_200w.jpg,2,3111,https://cpt.tcgcsv.com/65D5,2024-07-26T17:21:14.377,1,"If a monster(s) is Normal or Special Summoned, and you control a ""Tearlaments"" monster or ""Visas Starfrost"" (except during the Damage Step): You can send the top 3 cards of your Deck to the GY, also, for the rest of this turn, all monsters your opponent controls lose 500 ATK. If this card is sent to the GY by card effect: You can add 1 ""Tearlaments"" Trap from your Deck to your hand. You can only use each effect of ""Tearlaments Scream"" once per turn.",,0.01,0.25,1.99,0.18,0.09,1st Edition,DABL-EN058,Common,SPELL,,Continuous Spell,,,,
450155,Scareclaw Decline,Scareclaw Decline,https://tcgplayer-cdn.tcgplayer.com/product/450155_200w.jpg,2,3111,https://cpt.tcgcsv.com/75D5,2024-07-26T17:21:14.453,1,"Target 1 ""Primitive Planet Reichphobia"" you control or in your GY; return it to the hand, then, if you control ""Visas Starfrost"", you can change 1 face-up monster your opponent controls to face-down Defense Position. If 3 or more Defense Position monsters are on the field: You can banish this card from your GY; add 1 ""Scareclaw"" card from your GY to your hand. You can only use this effect of ""Scareclaw Decline"" once per turn.",,0.01,0.14,2.0,0.05,0.01,1st Edition,DABL-EN059,Common,SPELL,,Normal Spell,,,,
450156,Bystial Magnamhut,Bystial Magnamhut,https://tcgplayer-cdn.tcgplayer.com/product/450156_200w.jpg,2,3111,https://cpt.tcgcsv.com/85D5,2025-05-17T17:04:51.133,1,"You can target 1 LIGHT or DARK monster in either GY; banish it, and if you do, Special Summon this card from your hand. This is a Quick Effect if your opponent controls a monster. If this card is Special Summoned: You can activate this effect; during the End Phase of this turn, add 1 Dragon monster from your Deck or GY to your hand, except ""Bystial Magnamhut"". You can only use each effect of ""Bystial Magnamhut"" once per turn.",,2.7,4.69,19.98,3.97,13.43,1st Edition,DABL-EN006,Super Rare,DARK,Dragon,Effect Monster,2500,,,2000
450157,Bystial Saronir,Bystial Saronir,https://tcgplayer-cdn.tcgplayer.com/product/450157_200w.jpg,2,3111,https://cpt.tcgcsv.com/95D5,2024-09-16T15:39:06.687,1,"You can target 1 LIGHT or DARK monster in either GY; banish it, and if you do, Special Summon this card from your hand. This is a Quick Effect if your opponent controls a monster. If this card is sent to the GY: You can send 1 ""Bystial"" monster or 1 ""Branded"" Spell/Trap from your Deck to the GY, except ""Bystial Saronir"". You can only use each effect of ""Bystial Saronir"" once per turn.",,1.06,2.49,33.97,1.53,1.15,1st Edition,DABL-EN007,Super Rare,DARK,Dragon,Effect Monster,2500,,,2000
450158,Kashtira Birth,Kashtira Birth,https://tcgplayer-cdn.tcgplayer.com/product/450158_200w.jpg,2,3111,https://cpt.tcgcsv.com/b5D5,2023-06-27T10:14:01.42,1,"You can Normal Summon Level 7 monsters without Tributing. During your Main Phase: You can Special Summon 1 of your non-Xyz ""Kashtira"" monsters that is banished or in your GY. If your opponent activates a Spell Card or effect, and you control a ""Kashtira"" monster: You can target 3 cards in your opponent's GY; banish them, face-down. You can only use each effect of ""Kashtira Birth"" once per turn.",,0.3,1.58,10.93,1.53,2.96,1st Edition,DABL-EN060,Super Rare,SPELL,,Continuous Spell,,,,
450159,Ninjitsu Art Notebook of Mystery,Ninjitsu Art Notebook of Mystery,https://tcgplayer-cdn.tcgplayer.com/product/450159_200w.jpg,2,3111,https://cpt.tcgcsv.com/c5D5,2022-10-21T04:03:09.583,1,"If your opponent controls a card: You can Set up to 1 ""Ninja"" monster, and up to 1 ""Ninjitsu Art"" Spell/Trap, except ""Ninjitsu Art Notebook of Mystery"". These cards come from your Deck and/or GY, but only 1 can come from each. If this Set card on the field is sent to the GY: You can target 1 face-up monster on the field; change it to face-down Defense Position. You can only use each effect of ""Ninjitsu Art Notebook of Mystery"" once per turn.",,0.25,0.83,14.99,0.62,4.0,1st Edition,DABL-EN061,Ultra Rare,SPELL,,Quick-Play Spell,,,,
450160,Bystial Druiswurm,Bystial Druiswurm,https://tcgplayer-cdn.tcgplayer.com/product/450160_200w.jpg,2,3111,https://cpt.tcgcsv.com/d5D5,2022-10-21T04:03:09.583,1,"You can target 1 LIGHT or DARK monster in either GY; banish it, and if you do, Special Summon this card from your hand. This is a Quick Effect if your opponent controls a monster. If this card is sent from the field to the GY: You can target 1 Special Summoned monster your opponent controls; send it to the GY. You can only use each effect of ""Bystial Druiswurm"" once per turn.",,2.69,5.22,49.34,3.67,5.69,1st Edition,DABL-EN008,Super Rare,DARK,Dragon,Effect Monster,2500,,,2000
450161,Ninjitsu Art Tool - Iron Digger,Ninjitsu Art Tool Iron Digger,https://tcgplayer-cdn.tcgplayer.com/product/450161_200w.jpg,2,3111,https://cpt.tcgcsv.com/f5D5,2024-07-26T17:21:14.56,1,"The equipped monster gains 500 ATK, also it is treated as a ""Ninja"" monster. You can only use each of the following effects of ""Ninjitsu Art Tool - Iron Digger"" once per turn. You can banish 1 ""Ninja"" monster from your GY, then target 1 card on the field; destroy it. If this card is sent from the field to the GY: You can target 1 of your banished ""Ninja"" monsters; add it to your hand or Special Summon it in face-down Defense Position.",,0.01,0.15,2.0,0.07,0.01,1st Edition,DABL-EN062,Common,SPELL,,Equip Spell,,,,
450162,Underworld Ritual of Prediction,Underworld Ritual of Prediction,https://tcgplayer-cdn.tcgplayer.com/product/450162_200w.jpg,2,3111,https://cpt.tcgcsv.com/g5D5,2024-07-26T17:21:14.703,1,"This card is used to Ritual Summon any ""Prediction Princess"" Ritual Monster from your hand or GY in face-up Attack Position or face-down Defense Position. You must also Tribute monsters from your hand or field, whose total Levels equal or exceed the Level of the Ritual Monster you Ritual Summon. During the Standby Phase, if you control a ""Prediction Princess"" Ritual Monster: You can banish this card from your GY; Special Summon 1 non-Ritual ""Prediction Princess"" monster from your Deck in face-down Defense Position.",,0.01,0.1,2.0,0.07,0.05,1st Edition,DABL-EN063,Common,SPELL,,Ritual Spell,,,,
450163,The Bystial Lubellion,The Bystial Lubellion,https://tcgplayer-cdn.tcgplayer.com/product/450163_200w.jpg,2,3111,https://cpt.tcgcsv.com/h5D5,2022-10-21T04:03:09.583,1,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand or GY) by Tributing 1 Level 6 or higher DARK Dragon monster. You can only Special Summon ""The Bystial Lubellion"" once per turn this way. You can send this card from your hand to the GY; add 1 ""Bystial"" monster from your Deck to your hand, except ""The Bystial Lubellion"". During your Main Phase: You can place 1 ""Branded"" Continuous Spell/Trap from your Deck face-up on your field. You can only use each effect of ""The Bystial Lubellion"" once per turn.",,13.28,16.59,86.96,15.95,29.94,1st Edition,DABL-EN009,Secret Rare,LIGHT,Dragon,Effect Monster,2500,,,3000
450164,Naturia Blessing,Naturia Blessing,https://tcgplayer-cdn.tcgplayer.com/product/450164_200w.jpg,2,3111,https://cpt.tcgcsv.com/j5D5,2024-07-26T17:21:14.827,1,"Activate 1 of these effects;
<br>
• Special Summon 1 ""Naturia"" monster from your hand or GY.
<br>
• Immediately after this effect resolves, Synchro Summon 1 Synchro Monster, using monsters you control as material, including a ""Naturia"" monster.
<br>
• Fusion Summon 1 Fusion Monster from your Extra Deck, using monsters you control as material, including a ""Naturia"" monster.",,0.01,0.15,2.0,0.07,0.05,1st Edition,DABL-EN064,Common,SPELL,,Quick-Play Spell,,,,
450165,The Bystial Alba Los,The Bystial Alba Los,https://tcgplayer-cdn.tcgplayer.com/product/450165_200w.jpg,2,3111,https://cpt.tcgcsv.com/k5D5,2024-07-26T17:21:14.95,1,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand or GY) by Tributing 2 ""Bystial"" monsters. While this card, Summoned this way, is in the Monster Zone, negate the effects of all face-up Ritual, Fusion, Synchro, Xyz, and Link Monsters on the field. If this face-up card in its owner's control leaves the field because of an opponent's card effect: You can banish all face-down cards in the Extra Decks, face-up, until your opponent's End Phase.",,0.05,0.47,12.33,0.31,0.31,1st Edition,DABL-EN010,Ultra Rare,LIGHT,Dragon,Effect Monster,3500,,,3500
450166,Dragonic Pendulum,Dragonic Pendulum,https://tcgplayer-cdn.tcgplayer.com/product/450166_200w.jpg,2,3111,https://cpt.tcgcsv.com/l5D5,2024-07-26T17:21:15.057,1,"All ""Dracoslayer"" monsters on the field gain 300 ATK/DEF. You can only use each of the following effects of ""Dragonic Pendulum"" once per turn. If a Dragon ""Dracoslayer"" monster you control activates its effect (except during the Damage Step): You can target 1 card on the field; destroy it. If this card on the field is destroyed: You can either add to your hand or Special Summon 1 ""Dracoslayer"" or ""Dracoverlord"" monster from your Deck.",,0.01,0.13,2.0,0.08,0.02,1st Edition,DABL-EN065,Common,SPELL,,Field Spell,,,,
450167,Vernusylph in Full Bloom,Vernusylph in Full Bloom,https://tcgplayer-cdn.tcgplayer.com/product/450167_200w.jpg,2,3111,https://cpt.tcgcsv.com/m5D5,2024-07-26T17:21:15.137,1,"All monsters you control gain 1000 ATK while you control 5 or more EARTH monsters. You can only use each of the following effects of ""Vernusylph in Full Bloom"" once per turn. You can banish 1 ""Vernusylph and the Flower Buds"" from your hand or GY; Special Summon 1 ""Vera the Vernusylph Goddess"" from your Deck. If a ""Vernusylph"" monster(s) is Special Summoned from your GY (except during the Damage Step): You can target 1 monster on the field or in either GY; return it to the hand.",,0.01,0.12,2.0,0.06,0.05,1st Edition,DABL-EN066,Common,SPELL,,Field Spell,,,,
450168,Curse of Aramatir,Curse of Aramatir,https://tcgplayer-cdn.tcgplayer.com/product/450168_200w.jpg,2,3111,https://cpt.tcgcsv.com/n5D5,2024-07-26T17:21:15.243,1,"During your Main Phase: You can Special Summon 1 ""Adventurer Token"" (Fairy/EARTH/Level 4/ATK 2000/DEF 2000) to either field, then send 1 card from your hand to the GY. You cannot Special Summon monsters the turn you activate this effect, except ""Adventurer Tokens"" and monsters that mention it. If a monster(s) you control is destroyed by battle or card effect: You can Special Summon 1 ""Adventurer Token"" to either field. You can only use each effect of ""Curse of Aramatir"" once per turn.",,0.01,0.1,2.0,0.03,0.1,1st Edition,DABL-EN067,Common,SPELL,,Continuous Spell,,,,
450169,Vaylantz Wakening - Solo Activation,Vaylantz Wakening Solo Activation,https://tcgplayer-cdn.tcgplayer.com/product/450169_200w.jpg,2,3111,https://cpt.tcgcsv.com/p5D5,2022-10-21T04:03:09.583,1,"Place 1 ""Vaylantz"" Pendulum Monster from your Deck in your Pendulum Zone. If a card is in a Field Zone: You can banish this card from your GY, then target 1 ""Vaylantz"" monster in your Main Monster Zone; move that monster you control to an adjacent (horizontal) Monster Zone. You can only use each effect of ""Vaylantz Wakening - Solo Activation"" once per turn.",,0.1,0.75,10.07,0.53,0.5,1st Edition,DABL-EN068,Ultra Rare,SPELL,,Normal Spell,,,,
450170,"Blazing Cartesia, the Virtuous",Blazing Cartesia the Virtuous,https://tcgplayer-cdn.tcgplayer.com/product/450170_200w.jpg,2,3111,https://cpt.tcgcsv.com/q5D5,2024-05-12T09:23:39.01,1,"If you control ""Fallen of Albaz"" or it is in your GY: You can Special Summon this card from your hand. During the Main Phase (Quick Effect): You can Fusion Summon 1 Level 8 or higher Fusion Monster from your Extra Deck, using monsters from your hand or field as material. During the End Phase, if a Fusion Monster(s) was sent to your GY this turn: You can add this card from the GY to your hand. You can only use each effect of ""Blazing Cartesia, the Virtuous"" once per turn.",,6.28,17.81,69.0,16.37,,1st Edition,DABL-EN011,Secret Rare,LIGHT,Spellcaster,Effect Tuner Monster,1500,,,1500
450171,Terrors in the Hidden City,Terrors in the Hidden City,https://tcgplayer-cdn.tcgplayer.com/product/450171_200w.jpg,2,3111,https://cpt.tcgcsv.com/r5D5,2024-07-26T17:21:15.32,1,Your opponent cannot target face-down Defense Position monsters you control with card effects. Monsters you control that were flipped face-up while this card was face-up on the field gain 1500 ATK/DEF. If this card in its owner's Spell & Trap Zone is destroyed by an opponent's card effect: You can target 1 monster in your GY; Special Summon it in face-down Defense Position.,,0.01,0.25,2.0,0.22,0.23,1st Edition,DABL-EN069,Super Rare,SPELL,,Continuous Spell,,,,
450172,"Blazing Cartesia, the Virtuous (Starlight Rare)",Blazing Cartesia the Virtuous Starlight Rare,https://tcgplayer-cdn.tcgplayer.com/product/450172_200w.jpg,2,3111,https://cpt.tcgcsv.com/s5D5,2022-10-24T19:26:01.62,1,"If you control ""Fallen of Albaz"" or it is in your GY: You can Special Summon this card from your hand. During the Main Phase (Quick Effect): You can Fusion Summon 1 Level 8 or higher Fusion Monster from your Extra Deck, using monsters from your hand or field as material. During the End Phase, if a Fusion Monster(s) was sent to your GY this turn: You can add this card from the GY to your hand. You can only use each effect of ""Blazing Cartesia, the Virtuous"" once per turn.",,134.19,151.99,498.95,133.05,151.99,1st Edition,DABL-EN011,Starlight Rare,LIGHT,Spellcaster,Effect Tuner Monster,1500,,,1500
450173,Original Bamboo Sword,Original Bamboo Sword,https://tcgplayer-cdn.tcgplayer.com/product/450173_200w.jpg,2,3111,https://cpt.tcgcsv.com/t5D5,2024-07-26T17:21:15.413,1,"The equipped monster gains 0 ATK. When the equipped monster inflicts battle damage by a direct attack: You can destroy all monsters your opponent controls. You can send this equipped card to the GY; equip 1 ""Bamboo Sword"" Equip Spell from your Deck to 1 face-up monster on the field, except ""Original Bamboo Sword"".",,0.01,0.16,4.99,0.12,0.04,1st Edition,DABL-EN070,Common,SPELL,,Equip Spell,,,,
450174,Blackwing - Twin Shadow,Blackwing Twin Shadow,https://tcgplayer-cdn.tcgplayer.com/product/450174_200w.jpg,2,3111,https://cpt.tcgcsv.com/v5D5,2024-07-26T17:21:15.47,1,"Shuffle 2 of your ""Blackwing"" monsters (1 Tuner and 1 non-Tuner) that are banished and/or in your GY into the Deck/Extra Deck; Special Summon 1 ""Blackwing"" Synchro Monster or ""Black-Winged Dragon"" from your Extra Deck whose Level equals the total Levels of those 2 monsters. (This is treated as a Synchro Summon.) If you control 2 or more ""Blackwing"" monsters, you can activate this card from your hand. You can only activate 1 ""Blackwing - Twin Shadow"" per turn.",,0.01,0.15,2.0,0.07,0.06,1st Edition,DABL-EN071,Common,TRAP,,Normal Trap,,,,
450175,Black Shadow Squall,Black Shadow Squall,https://tcgplayer-cdn.tcgplayer.com/product/450175_200w.jpg,2,3111,https://cpt.tcgcsv.com/w5D5,2024-07-26T17:21:15.597,1,"When a Spell/Trap Card is activated: Remove 1 Black Feather Counter from your field; negate the activation, and if you do, destroy that card. If you control ""Black-Winged Dragon"": You can Set this card from your GY, but banish it when it leaves the field. You can only use 1 ""Black Shadow Squall"" effect per turn, and only once that turn.",,0.01,0.15,1.49,0.13,0.03,1st Edition,DABL-EN072,Common,TRAP,,Counter Trap,,,,
450177,Branded Beast,Branded Beast,https://tcgplayer-cdn.tcgplayer.com/product/450177_200w.jpg,2,3111,https://cpt.tcgcsv.com/z5D5,2024-07-26T17:21:15.69,1,"Once per turn, during the Main Phase, if you control a ""Bystial"" monster: You can Tribute 1 Dragon monster, then target 1 card your opponent controls; destroy it. During the End Phase: You can target 1 ""Branded"" Continuous Spell/Trap in your GY; place it face-up on your field. You can only use this effect of ""Branded Beast"" once per turn.",,0.01,0.49,4.99,0.31,0.24,1st Edition,DABL-EN073,Super Rare,TRAP,,Continuous Trap,,,,
450179,Spright Double Cross,Spright Double Cross,https://tcgplayer-cdn.tcgplayer.com/product/450179_200w.jpg,2,3111,https://cpt.tcgcsv.com/C5D5,2024-07-26T17:21:15.83,1,"Target 1 monster on the field or in either GY, then activate 1 of these appropriate effects;
<br>
• Attach the targeted monster to 1 Rank 2 monster you control as material.
<br>
• Place the targeted monster your opponent controls in your zone your Link-2 monster points to, and take control of it.
<br>
• Special Summon the targeted monster from either GY to your zone your Link-2 monster points to.
<br>
You can only activate 1 ""Spright Double Cross"" per turn.",,0.22,0.5,2.0,0.4,0.41,1st Edition,DABL-EN074,Super Rare,TRAP,,Normal Trap,,,,
450181,Scareclaw Twinsaw,Scareclaw Twinsaw,https://tcgplayer-cdn.tcgplayer.com/product/450181_200w.jpg,2,3111,https://cpt.tcgcsv.com/F5D5,2024-07-26T17:21:15.917,1,"Tribute 1 ""Scareclaw"" monster, then target 2 cards your opponent controls; destroy them, and if you do, if you control ""Visas Starfrost"", banish those destroyed cards instead of sending them to the GY. If a Link-3 or higher monster is on the field: You can banish this card from your GY; for the rest of this turn, neither player can activate the effects of Link Monsters on the field. You can only activate 1 ""Scareclaw Twinsaw"" per turn.",,0.01,0.15,2.0,0.09,0.01,1st Edition,DABL-EN075,Common,TRAP,,Normal Trap,,,,
