productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extLinkRating,extLinkArrows
514593,Timaeus the United Dragon,Timaeus the United Dragon,https://tcgplayer-cdn.tcgplayer.com/product/514593_200w.jpg,2,23291,https://cpt.tcgcsv.com/TR76,2024-08-16T12:17:45.633,1,MP23-EN003,Prismatic Secret Rare,LIGHT,Dragon,Effect Monster,2800,1800,"You can send 1 Spellcaster monster, or 1 Spell/Trap that mentions ""Dark Magician"", from your hand or face-up field to the GY; Special Summon this card from your hand. During your Main Phase: You can Fusion Summon 1 Fusion Monster from your Extra Deck, using monsters from your hand or field as material, including a Spellcaster monster. You can only use each effect of ""Timaeus the United Dragon"" once per turn.",0.4,2.21,5.0,2.52,4.64,1st Edition,,
514594,Odd-Eyes Pendulumgraph Dragon,Odd Eyes Pendulumgraph Dragon,https://tcgplayer-cdn.tcgplayer.com/product/514594_200w.jpg,2,23291,https://cpt.tcgcsv.com/VR76,2024-07-26T14:45:55.913,1,MP23-EN079,Ultra Rare,DARK,Dragon,Effect Pendulum Monster,2700,2500,"<strong>Pendulum Effect: </strong>
<br>During the End Phase: You can add 1 Ritual Spell from your Deck or GY to your hand, then return this card to the hand. You can only use this effect of ""Odd-Eyes Pendulumgraph Dragon"" once per turn.
<br><strong>Monster Effect: </strong>
<br>You can Ritual Summon this card with ""Odd-Eyes Advent"". Must be either Ritual Summoned, or Pendulum Summoned from your hand. Each time your opponent Special Summons a monster(s) from the Extra Deck, inflict 300 damage to them. Once per turn, when your opponent activates a Spell Card or effect (Quick Effect): You can place this card in your Pendulum Zone, and if you do, negate that effect, then, if you placed this Ritual Summoned card in the Pendulum Zone, you can Special Summon 1 ""Odd-Eyes"" monster from your Extra Deck.",0.07,0.25,3.99,0.2,0.13,1st Edition,,
514596,Blue-Eyes Jet Dragon,Blue Eyes Jet Dragon,https://tcgplayer-cdn.tcgplayer.com/product/514596_200w.jpg,2,23291,https://cpt.tcgcsv.com/XR76,2024-02-17T16:35:41.303,1,MP23-EN004,Prismatic Secret Rare,LIGHT,Dragon,Effect Monster,3000,0,"Other cards you control cannot be destroyed by your opponent's card effects. You can only use each of the following effects of ""Blue-Eyes Jet Dragon"" once per turn, and can only activate them while ""Blue-Eyes White Dragon"" is on your field or in your GY. If a card(s) on the field is destroyed by battle or card effect: You can Special Summon this card from the GY (if it was there when the card was destroyed) or hand (even if not). At the start of the Damage Step, if this card battles: You can target 1 card your opponent controls; return it to the hand.",0.45,1.09,11.74,0.91,1.8,1st Edition,,
514597,Alba-Lenatus the Abyss Dragon,Alba Lenatus the Abyss Dragon,https://tcgplayer-cdn.tcgplayer.com/product/514597_200w.jpg,2,23291,https://cpt.tcgcsv.com/ZR76,2023-09-08T04:03:14.45,1,MP23-EN080,Ultra Rare,DARK,Dragon,Fusion/Effect Monster,2500,2500,"1 ""Fallen of Albaz"" + 1+ Dragon monsters
<br>Cannot be used as Fusion Material. Must be either Fusion Summoned, or Special Summoned by sending the above cards from any Monster Zones to the GY. This card can attack monsters a number of times each Battle Phase, up to the number of materials used for it. Once per turn, during the End Phase, if this card is in the GY because it was sent there this turn: You can add 1 ""Polymerization"" Normal Spell or 1 ""Fusion"" Normal Spell from your Deck to your hand.",0.05,0.25,5.29,0.2,0.18,1st Edition,,
514598,Dictator of D.,Dictator of D,https://tcgplayer-cdn.tcgplayer.com/product/514598_200w.jpg,2,23291,https://cpt.tcgcsv.com/-R76,2023-09-08T04:03:14.45,1,MP23-EN005,Ultra Rare,DARK,Spellcaster,Effect Monster,1200,1100,"While you control a ""Blue-Eyes"" monster, you choose the attack targets for your opponent's attacks. You can only use each of the following effects of ""Dictator of D."" once per turn. You can send 1 ""Blue-Eyes White Dragon"" from your hand or Deck to the GY; Special Summon this card from your hand. You can discard 1 ""Blue-Eyes White Dragon"", or 1 card that mentions it, then target 1 ""Blue-Eyes"" monster in your GY; Special Summon it.",0.1,0.49,4.99,0.3,0.2,1st Edition,,
514599,Starving Venom Predapower Fusion Dragon,Starving Venom Predapower Fusion Dragon,https://tcgplayer-cdn.tcgplayer.com/product/514599_200w.jpg,2,23291,https://cpt.tcgcsv.com/_R76,2023-09-08T04:03:14.45,1,MP23-EN081,Prismatic Secret Rare,DARK,Dragon,Fusion/Effect Monster,3600,2500,"1 DARK Fusion Monster + 1 Fusion Monster
<br>(This card is always treated as a ""Predaplant"" card.)
<br>Once per turn, when a card or effect is activated (Quick Effect): You can Tribute 1 monster on either field with a Predator Counter, and if you do, negate the activation. If this Fusion Summoned card you control is sent to your GY by an opponent's card: You can target 1 DARK monster in your GY; Special Summon it. You can only use this effect of ""Starving Venom Predapower Fusion Dragon"" once per turn.",0.03,0.3,5.0,0.25,0.2,1st Edition,,
514600,Dinomorphia Rexterm,Dinomorphia Rexterm,https://tcgplayer-cdn.tcgplayer.com/product/514600_200w.jpg,2,23291,https://cpt.tcgcsv.com/0S76,2023-09-08T04:03:14.45,1,MP23-EN082,Prismatic Secret Rare,DARK,Dinosaur,Fusion/Effect Monster,3000,0,"1 ""Dinomorphia"" Fusion Monster + 1 ""Dinomorphia"" monster
<br>Your opponent cannot activate the effects of monsters they control that have ATK greater than or equal to your LP. You can only use each of the following effects of ""Dinomorphia Rexterm"" once per turn. (Quick Effect): You can pay half your LP; the ATK of all monsters your opponent currently controls become equal to your LP, until the end of this turn. If this card is destroyed by battle or card effect: You can Special Summon 1 Level 6 or lower ""Dinomorphia"" monster from your GY.",0.49,1.65,5.0,1.78,1.79,1st Edition,,
514601,Icejade Kosmochlor,Icejade Kosmochlor,https://tcgplayer-cdn.tcgplayer.com/product/514601_200w.jpg,2,23291,https://cpt.tcgcsv.com/2S76,2024-07-26T14:45:55.95,1,MP23-EN006,Ultra Rare,WATER,Aqua,Effect Monster,1500,3000,"If a face-up card is in a Field Zone, you can Special Summon this card (from your hand). You can only Special Summon ""Icejade Kosmochlor"" once per turn this way. While ""Icejade Cenote Enion Cradle"" is on the field, monsters your opponent controls can only activate their effects the turn they are Summoned. If your ""Icejade"" monster battles an opponent's monster, that opponent's monster loses 1000 ATK during that damage calculation only.",0.01,0.25,4.99,0.16,0.08,1st Edition,,
514602,Red-Eyes Zombie Dragon Lord,Red Eyes Zombie Dragon Lord,https://tcgplayer-cdn.tcgplayer.com/product/514602_200w.jpg,2,23291,https://cpt.tcgcsv.com/3S76,2023-09-08T04:03:14.45,1,MP23-EN083,Prismatic Secret Rare,DARK,Zombie,Synchro/Effect Monster,2800,2400,"1 Zombie Tuner + 1+ non-Tuner monsters
<br>During your opponent's turn (Quick Effect): You can target 1 Zombie monster in your GY, except ""Red-Eyes Zombie Dragon Lord""; Special Summon it. If this card is in your GY: You can banish 1 Zombie monster you control; Special Summon this card. You can only use each effect of ""Red-Eyes Zombie Dragon Lord"" once per turn.",0.5,1.05,10.5,1.05,1.05,1st Edition,,
514603,Icejade Aegirine,Icejade Aegirine,https://tcgplayer-cdn.tcgplayer.com/product/514603_200w.jpg,2,23291,https://cpt.tcgcsv.com/5S76,2024-07-26T14:45:55.983,1,MP23-EN007,Super Rare,WATER,Aqua,Effect Monster,1000,2000,"If this card is Normal or Special Summoned: You can add 1 ""Icejade"" Spell/Trap from your Deck to your hand. When your opponent activates a card or effect that targets this card, or targets this card for an attack (Quick Effect): You can activate this effect; the next time this card would be destroyed by battle or card effect this turn, it is not destroyed, also Special Summon 1 WATER monster from your hand or GY, except ""Icejade Aegirine"", but return it to the hand during the End Phase. You can only use each effect of ""Icejade Aegirine"" once per turn.",0.01,0.25,1.52,0.19,0.1,1st Edition,,
514604,Skeletal Dragon Felgrand,Skeletal Dragon Felgrand,https://tcgplayer-cdn.tcgplayer.com/product/514604_200w.jpg,2,23291,https://cpt.tcgcsv.com/6S76,2023-09-08T04:03:14.45,1,MP23-EN084,Prismatic Secret Rare,LIGHT,Zombie,Synchro/Effect Monster,2800,2800,"1 Zombie Tuner + 1+ non-Tuner monsters
<br>If this card is Special Summoned: You can target 1 monster your opponent controls or in their GY; banish it. If a monster(s) is Special Summoned from the GY while this monster is face-up on the field (except during the Damage Step): You can target 1 other face-up monster on the field; negate its effects until the end of this turn. You can only use each effect of ""Skeletal Dragon Felgrand"" once per turn.",0.05,0.42,5.0,0.15,,1st Edition,,
514606,Icejade Creation Kingfisher,Icejade Creation Kingfisher,https://tcgplayer-cdn.tcgplayer.com/product/514606_200w.jpg,2,23291,https://cpt.tcgcsv.com/8S76,2024-07-26T14:45:56.013,1,MP23-EN008,Common,WATER,Aqua,Effect Monster,2500,2500,"You can target 1 WATER monster you control; equip this card from your hand or field to it. An ""Icejade"" monster equipped with this card can attack while in Defense Position. If it does, apply its DEF for damage calculation. While this card is equipped to a monster: You can target 1 monster your opponent controls with ATK less than or equal to the equipped monster's DEF; Special Summon this card, and if you do, return that targeted monster to the hand. You can only use this effect of ""Icejade Creation Kingfisher"" once per turn.",0.01,0.13,1.49,0.06,,1st Edition,,
514607,Immortal Dragon,Immortal Dragon,https://tcgplayer-cdn.tcgplayer.com/product/514607_200w.jpg,2,23291,https://cpt.tcgcsv.com/9S76,2023-09-08T04:03:14.45,1,MP23-EN085,Ultra Rare,DARK,Zombie,Synchro/Tuner/Effect Monster,500,2400,"1 Tuner + 1+ non-Tuner monsters
<br>During your Main Phase: You can send 1 Zombie monster from your Deck to your GY, and if you do, this card's Level becomes the difference in the original Levels of that monster and this card. When your Zombie monster is destroyed by battle, while this card is in your GY: You can Special Summon this card, but banish it when it leaves the field. You can only use each effect of ""Immortal Dragon"" once per turn.",0.05,0.25,4.99,0.12,0.12,1st Edition,,
514608,Dinomorphia Therizia,Dinomorphia Therizia,https://tcgplayer-cdn.tcgplayer.com/product/514608_200w.jpg,2,23291,https://cpt.tcgcsv.com/bS76,2024-10-16T09:05:56.187,1,MP23-EN009,Prismatic Secret Rare,DARK,Dinosaur,Effect Monster,1500,0,"If this card is Normal or Special Summoned: You can Set 1 ""Dinomorphia"" Trap directly from your Deck to your Spell & Trap Zone, then if your LP are 2000 or less, this card gains 500 ATK. If this card is destroyed by battle or card effect: You can banish 1 Trap from your GY; Special Summon 1 Level 4 or lower ""Dinomorphia"" monster from your GY, except ""Dinomorphia Therizia"". You can only use each effect of ""Dinomorphia Therizia"" once per turn.",0.08,0.35,4.99,0.21,,1st Edition,,
514609,Psychic End Punisher,Psychic End Punisher,https://tcgplayer-cdn.tcgplayer.com/product/514609_200w.jpg,2,23291,https://cpt.tcgcsv.com/cS76,2023-09-08T04:03:14.45,1,MP23-EN086,Prismatic Secret Rare,LIGHT,Psychic,Synchro/Effect Monster,3500,3500,"1 Tuner + 1+ non-Tuner monsters
<br>While your LP are less than or equal to your opponent's, this Synchro Summoned card is unaffected by your opponent's activated effects. Once per turn: You can pay 1000 LP, then target 1 monster you control and 1 card your opponent controls; banish them. At the start of the Battle Phase: You can make this card gain ATK equal to the difference in your LP and your opponent's.",0.1,0.4,10.0,0.23,,1st Edition,,
514610,Beyond the Pendulum,Beyond the Pendulum,https://tcgplayer-cdn.tcgplayer.com/product/514610_200w.jpg,2,23291,https://cpt.tcgcsv.com/dS76,2025-04-23T15:28:43.097,1,MP23-EN087,Prismatic Secret Rare,DARK,Spellcaster,Link/Effect Monster,1200,,"2 Effect Monsters, including a Pendulum Monster
<br>If this card is Link Summoned in the Extra Monster Zone: You can pay 1200 LP; add 1 Pendulum Monster from your Deck to your hand, but for the rest of this turn, unless you Pendulum Summon after this effect resolves, you cannot activate monster effects, and the effects of any cards in your Pendulum Zones are negated. If 2 monsters with different original Levels are Pendulum Summoned at the same time to the zones this card points to: You can target 2 cards on the field; destroy them. You can only use this effect of ""Beyond the Pendulum"" once per turn.",0.02,0.73,10.0,0.67,,1st Edition,2,Bottom-Right;Bottom-Left
514611,Dinomorphia Diplos,Dinomorphia Diplos,https://tcgplayer-cdn.tcgplayer.com/product/514611_200w.jpg,2,23291,https://cpt.tcgcsv.com/fS76,2023-12-31T08:23:09.32,1,MP23-EN010,Super Rare,DARK,Dinosaur,Effect Monster,1000,0,"If this card is Normal or Special Summoned: You can send 1 ""Dinomorphia"" card from your Deck to the GY, then if your LP are 2000 or less, inflict 500 damage to your opponent. If this card is destroyed by battle or card effect: You can banish 1 Trap from your GY; Special Summon 1 Level 4 or lower ""Dinomorphia"" monster from your GY, except ""Dinomorphia Diplos"". You can only use each effect of ""Dinomorphia Diplos"" once per turn.",0.02,0.25,1.49,0.12,0.11,1st Edition,,
514612,Scareclaw Tri-Heart,Scareclaw Tri Heart,https://tcgplayer-cdn.tcgplayer.com/product/514612_200w.jpg,2,23291,https://cpt.tcgcsv.com/gS76,2023-09-08T04:03:14.45,1,MP23-EN088,Prismatic Secret Rare,DARK,Beast-Warrior,Link/Effect Monster,3000,,"3 Effect Monsters
<br>Must be Link Summoned. All face-up monsters on the field are changed to Defense Position. Unaffected by the activated effects of Defense Position monsters. Once per turn, if this card is in the Extra Monster Zone: You can target 1 Level 3 ""Scareclaw"" monster in your GY; Special Summon it, and if you do, add 1 ""Scareclaw"" monster from your Deck to your hand, also you cannot Special Summon monsters for the rest of this turn, except ""Scareclaw"" monsters.",0.02,0.3,4.99,0.14,0.2,1st Edition,3,Bottom-Right;Bottom;Bottom-Left
514613,The Weather Painter Moonbow,The Weather Painter Moonbow,https://tcgplayer-cdn.tcgplayer.com/product/514613_200w.jpg,2,23291,https://cpt.tcgcsv.com/hS76,2023-09-08T04:03:14.45,1,MP23-EN089,Super Rare,DARK,Fairy,Link/Effect Monster,2400,,"3 ""The Weather"" monsters
<br>If this card is Link Summoned: You can Special Summon 1 of your banished ""The Weather"" monsters. If this Link Summoned card is destroyed: You can Special Summon 1 ""The Weather Painter Rainbow"" from your Extra Deck. ""The Weather"" Effect Monsters this card points to gain the following effect.
<br>• (Quick Effect): You can banish this card, then target 1 monster your opponent controls; banish it until the Standby Phase of the next turn.",0.01,0.21,1.53,0.09,0.09,1st Edition,3,Bottom-Right;Bottom;Bottom-Left
514614,D/D Gryphon,D D Gryphon,https://tcgplayer-cdn.tcgplayer.com/product/514614_200w.jpg,2,23291,https://cpt.tcgcsv.com/jS76,2023-09-08T04:03:14.45,1,MP23-EN011,Common,DARK,Fiend,Pendulum/Effect Monster,1200,1200,"<strong>Pendulum Effect</strong>
<br>You can target 1 Fiend monster you control; it gains 500 ATK (until the end of this turn) for each ""Dark Contract"" Spell/Trap with different names currently on your field or in your GY, then destroy this card. You can only use this effect of ""D/D Gryphon"" once per turn.
<br><strong>Monster Effect</strong>
<br>If you control a ""D/D"" monster: You can Special Summon this card from your hand in Defense Position. If this card is Pendulum Summoned: You can discard 1 ""D/D"" or ""Dark Contract"" card; draw 1 card. If this card is Special Summoned from the GY: You can add 1 ""D/D"" card from your Deck to your hand, except ""D/D Gryphon"". You can only use each effect of ""D/D Gryphon"" once per turn.",0.01,0.25,2.99,0.25,,1st Edition,,
514615,Extra Pendulum,Extra Pendulum,https://tcgplayer-cdn.tcgplayer.com/product/514615_200w.jpg,2,23291,https://cpt.tcgcsv.com/kS76,2024-07-26T14:45:56.06,1,MP23-EN090,Rare,SPELL,,Normal Spell,,,"During your Main Phase this turn, you can conduct 1 Pendulum Summon of a monster(s) from your Extra Deck in addition to your Pendulum Summon. (You can only gain this effect once per turn.)",0.01,0.15,1.23,0.07,0.05,1st Edition,,
514616,S-Force Lapcewell,S Force Lapcewell,https://tcgplayer-cdn.tcgplayer.com/product/514616_200w.jpg,2,23291,https://cpt.tcgcsv.com/lS76,2023-09-08T04:03:14.45,1,MP23-EN012,Ultra Rare,LIGHT,Fiend,Effect Monster,2400,2500,"If this card is Special Summoned: You can target 1 ""S-Force"" monster in your GY, except ""S-Force Lapcewell""; Special Summon it. You can banish 1 ""S-Force"" card from your hand; destroy all of your opponent's monsters in the same columns as your ""S-Force"" monsters. You can only use each effect of ""S-Force Lapcewell"" once per turn.",0.01,0.2,4.99,0.09,0.05,1st Edition,,
514618,Therion Discolosseum,Therion Discolosseum,https://tcgplayer-cdn.tcgplayer.com/product/514618_200w.jpg,2,23291,https://cpt.tcgcsv.com/nS76,2023-09-08T04:03:14.45,1,MP23-EN091,Prismatic Secret Rare,SPELL,,Field Spell,,,"When this card is activated: You can add 1 ""Therion"" monster from your Deck to your hand. Once per turn, if your monster would be destroyed by battle, you can send 1 ""Therion"" card or 1 ""Endless Engine Argyro System"" from your Deck to the GY instead. Once per turn, when a monster is destroyed by battle and sent to the GY: You can target 1 ""Therion"" monster in your GY; add it to your hand. You can only activate 1 ""Therion Discolosseum"" per turn.",0.05,0.3,5.0,0.16,0.17,1st Edition,,
514619,S-Force Retroactive,S Force Retroactive,https://tcgplayer-cdn.tcgplayer.com/product/514619_200w.jpg,2,23291,https://cpt.tcgcsv.com/pS76,2024-07-26T14:45:56.093,1,MP23-EN013,Rare,LIGHT,Warrior,Effect Monster,0,0,"If a monster you control would be used as Link Material for an ""S-Force"" monster, this card in your hand can also be used as material. During the Main Phase (Quick Effect): You can return this card to the hand, and if you do, Special Summon 1 Level 2 or higher ""S-Force"" monster from your hand. If an ""S-Force"" monster you control would banish a card(s) from your hand to activate its effect, you can banish this card from your GY instead. You can only use each effect of ""S-Force Retroactive"" once per turn.",0.01,0.15,1.23,0.1,,1st Edition,,
514620,Epsilon The Magnet Warrior,Epsilon The Magnet Warrior,https://tcgplayer-cdn.tcgplayer.com/product/514620_200w.jpg,2,23291,https://cpt.tcgcsv.com/qS76,2024-07-26T14:45:56.123,1,MP23-EN014,Rare,EARTH,Rock,Effect Monster,1300,1500,"If this card is Normal or Special Summoned: You can send 1 Level 4 or lower ""Magnet Warrior"" monster from your Deck to the GY, except ""Epsilon The Magnet Warrior""; this card's name becomes the sent monster's name (until the End Phase), then you can Special Summon 1 ""Magnet Warrior"" or ""Magna Warrior"" monster from your GY with a different name than the cards you control. You can only use this effect of ""Epsilon The Magnet Warrior"" once per turn.",0.01,0.18,1.23,0.16,0.05,1st Edition,,
514621,Endless Engine Argyro System,Endless Engine Argyro System,https://tcgplayer-cdn.tcgplayer.com/product/514621_200w.jpg,2,23291,https://cpt.tcgcsv.com/rS76,2024-07-26T14:45:56.153,1,MP23-EN092,Rare,SPELL,,Normal Spell,,,"Send 1 ""Therion"" card from your Deck to the GY. If this card is in your GY: You can target 1 ""Therion"" card in your GY; if both are still in your GY, add either that card or this card to your hand, and if you do, place the other on the bottom of your Deck. You can only use 1 ""Endless Engine Argyro System"" effect per turn, and only once that turn.",0.01,0.2,1.53,0.17,0.09,1st Edition,,
514622,The Agent of Destruction - Venus,The Agent of Destruction Venus,https://tcgplayer-cdn.tcgplayer.com/product/514622_200w.jpg,2,23291,https://cpt.tcgcsv.com/sS76,2024-07-26T14:45:56.187,1,MP23-EN015,Ultra Rare,DARK,Fairy,Tuner/Effect Monster,0,1600,"You can banish 1 ""The Agent of Creation - Venus"" from your GY; Special Summon this card from your hand. You can pay LP in multiples of 500, then for every 500 LP paid, target 1 of your ""Mystical Shine Ball"" that is banished or in your GY; Special Summon them, but place them on the bottom of the Deck when they leave the field. You can only use 1 ""The Agent of Destruction - Venus"" effect per turn, and only once that turn.",0.01,0.22,4.99,0.13,0.12,1st Edition,,
514623,"Simorgh, Bird of Perfection",Simorgh Bird of Perfection,https://tcgplayer-cdn.tcgplayer.com/product/514623_200w.jpg,2,23291,https://cpt.tcgcsv.com/tS76,2023-09-08T04:03:14.45,1,MP23-EN016,Ultra Rare,DARK,Winged Beast,Effect Monster,1800,500,"While face-up on the field, this card is also WIND-Attribute. You can only use each of the following effects of ""Simorgh, Bird of Perfection"" once per turn. During your Main Phase, if you Normal or Special Summon a Winged Beast monster(s): You can reveal this card in your hand; immediately after this effect resolves, Normal Summon 1 ""Simorgh"" monster. If this card is Normal Summoned: You can send 1 ""Simorgh"" monster from your Deck to the GY; add 1 ""Simorgh"" Spell/Trap from your Deck to your hand.",0.05,0.25,4.99,0.17,0.08,1st Edition,,
514624,Illusion of Chaos,Illusion of Chaos,https://tcgplayer-cdn.tcgplayer.com/product/514624_200w.jpg,2,23291,https://cpt.tcgcsv.com/vS76,2024-02-01T10:18:51.7,1,MP23-EN017,Prismatic Secret Rare,DARK,Spellcaster,Ritual/Effect Monster,2100,2500,"You can Ritual Summon this card with ""Chaos Form"". You can reveal this card in your hand; add 1 ""Dark Magician"", or 1 non-Ritual monster that mentions it, from your Deck to your hand, then place 1 card from your hand on top of the Deck. When your opponent activates a monster effect (Quick Effect): You can return this card to the hand, and if you do, Special Summon 1 ""Dark Magician"" from your GY, and if you do that, negate that activated effect. You can only use each effect of ""Illusion of Chaos"" once per turn.",0.25,0.96,20.0,0.77,0.79,1st Edition,,
514625,Therion Charge,Therion Charge,https://tcgplayer-cdn.tcgplayer.com/product/514625_200w.jpg,2,23291,https://cpt.tcgcsv.com/wS76,2023-09-08T04:03:14.45,1,MP23-EN093,Ultra Rare,SPELL,,Normal Spell,,,"Send 1 ""Therion"" card, except ""Therion Charge"", or 1 ""Endless Engine Argyro System"" from your hand or your face-up Spell & Trap Zone to the GY; draw 2 cards. You can only activate 1 ""Therion Charge"" per turn.",0.01,0.2,4.99,0.12,0.1,1st Edition,,
