productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extCardType,extMonsterType,extAttack,extDefense,extLinkRating,extLinkArrows
524436,Lightning Storm (UR),Lightning Storm UR,https://tcgplayer-cdn.tcgplayer.com/product/524436_200w.jpg,2,23233,https://cpt.tcgcsv.com/LNc6,2023-11-30T21:25:16.727,1,"If you control no face-up cards: Activate 1 of these effects;
<br>
• Destroy all Attack Position monsters your opponent controls.
<br>
* Destroy all Spells and Traps your opponent controls.
<br>
You can only activate 1 ""Lightning Storm"" per turn.",,2.75,4.97,8.68,3.93,5.76,1st Edition,RA01-EN061,Ultra Rare,SPELL,Normal Spell,,,,,
524437,Lightning Storm (Secret Rare),Lightning Storm Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/524437_200w.jpg,2,23233,https://cpt.tcgcsv.com/MNc6,2023-11-09T20:42:13.193,1,"If you control no face-up cards: Activate 1 of these effects;
<br>
• Destroy all Attack Position monsters your opponent controls.
<br>
* Destroy all Spells and Traps your opponent controls.
<br>
You can only activate 1 ""Lightning Storm"" per turn.",,3.55,6.95,14.94,5.55,,1st Edition,RA01-EN061,Secret Rare,SPELL,Normal Spell,,,,,
524438,Lightning Storm (Platinum Secret Rare),Lightning Storm Platinum Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/524438_200w.jpg,2,23233,https://cpt.tcgcsv.com/NNc6,2023-11-09T16:58:49.83,1,"If you control no face-up cards: Activate 1 of these effects;
<br>
• Destroy all Attack Position monsters your opponent controls.
<br>
* Destroy all Spells and Traps your opponent controls.
<br>
You can only activate 1 ""Lightning Storm"" per turn.",,6.0,9.49,19.99,6.77,,1st Edition,RA01-EN061,Platinum Secret Rare,SPELL,Normal Spell,,,,,
524439,Lightning Storm (Quarter Century Secret Rare),Lightning Storm Quarter Century Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/524439_200w.jpg,2,23233,https://cpt.tcgcsv.com/PNc6,2023-11-15T19:06:25.51,1,"If you control no face-up cards: Activate 1 of these effects;
<br>
• Destroy all Attack Position monsters your opponent controls.
<br>
* Destroy all Spells and Traps your opponent controls.
<br>
You can only activate 1 ""Lightning Storm"" per turn.",,32.0,39.99,420.69,34.44,,1st Edition,RA01-EN061,Quarter Century Secret Rare,SPELL,Normal Spell,,,,,
524440,Lightning Storm (PUR),Lightning Storm PUR,https://tcgplayer-cdn.tcgplayer.com/product/524440_200w.jpg,2,23233,https://cpt.tcgcsv.com/QNc6,2024-01-04T16:11:24.463,1,"If you control no face-up cards: Activate 1 of these effects;
<br>
• Destroy all Attack Position monsters your opponent controls.
<br>
* Destroy all Spells and Traps your opponent controls.
<br>
You can only activate 1 ""Lightning Storm"" per turn.",,11.0,12.97,19.99,7.35,,1st Edition,RA01-EN061,Prismatic Ultimate Rare,SPELL,Normal Spell,,,,,
524441,Lightning Storm (PCR),Lightning Storm PCR,https://tcgplayer-cdn.tcgplayer.com/product/524441_200w.jpg,2,23233,https://cpt.tcgcsv.com/RNc6,2023-11-14T20:16:56.41,1,"If you control no face-up cards: Activate 1 of these effects;
<br>
• Destroy all Attack Position monsters your opponent controls.
<br>
* Destroy all Spells and Traps your opponent controls.
<br>
You can only activate 1 ""Lightning Storm"" per turn.",,7.0,12.99,24.57,8.12,,1st Edition,RA01-EN061,Prismatic Collector's Rare,SPELL,Normal Spell,,,,,
524442,Nadir Servant,Nadir Servant,https://tcgplayer-cdn.tcgplayer.com/product/524442_200w.jpg,2,23233,https://cpt.tcgcsv.com/SNc6,2023-11-03T04:03:16.88,1,"Send 1 monster from your Extra Deck to the GY, then add 1 ""Dogmatika"" monster or ""Fallen of Albaz"" from your Deck or GY to your hand, that has ATK less than or equal to that sent monster in the GY, also, for the rest of this turn after this card resolves, you cannot Special Summon monsters from the Extra Deck. You can only activate 1 ""Nadir Servant"" per turn.",,0.49,1.26,4.99,1.27,,1st Edition,RA01-EN062,Super Rare,SPELL,Normal Spell,,,,,
524443,Nadir Servant (UR),Nadir Servant UR,https://tcgplayer-cdn.tcgplayer.com/product/524443_200w.jpg,2,23233,https://cpt.tcgcsv.com/TNc6,2023-11-30T21:25:59.693,1,"Send 1 monster from your Extra Deck to the GY, then add 1 ""Dogmatika"" monster or ""Fallen of Albaz"" from your Deck or GY to your hand, that has ATK less than or equal to that sent monster in the GY, also, for the rest of this turn after this card resolves, you cannot Special Summon monsters from the Extra Deck. You can only activate 1 ""Nadir Servant"" per turn.",,0.35,1.0,4.99,1.01,,1st Edition,RA01-EN062,Ultra Rare,SPELL,Normal Spell,,,,,
524444,Nadir Servant (Secret Rare),Nadir Servant Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/524444_200w.jpg,2,23233,https://cpt.tcgcsv.com/VNc6,2023-11-09T20:48:02.32,1,"Send 1 monster from your Extra Deck to the GY, then add 1 ""Dogmatika"" monster or ""Fallen of Albaz"" from your Deck or GY to your hand, that has ATK less than or equal to that sent monster in the GY, also, for the rest of this turn after this card resolves, you cannot Special Summon monsters from the Extra Deck. You can only activate 1 ""Nadir Servant"" per turn.",,1.71,2.37,7.02,1.81,,1st Edition,RA01-EN062,Secret Rare,SPELL,Normal Spell,,,,,
524445,Nadir Servant (Platinum Secret Rare),Nadir Servant Platinum Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/524445_200w.jpg,2,23233,https://cpt.tcgcsv.com/WNc6,2023-11-09T16:59:47.463,1,"Send 1 monster from your Extra Deck to the GY, then add 1 ""Dogmatika"" monster or ""Fallen of Albaz"" from your Deck or GY to your hand, that has ATK less than or equal to that sent monster in the GY, also, for the rest of this turn after this card resolves, you cannot Special Summon monsters from the Extra Deck. You can only activate 1 ""Nadir Servant"" per turn.",,2.5,3.9,16.98,2.79,,1st Edition,RA01-EN062,Platinum Secret Rare,SPELL,Normal Spell,,,,,
524446,Nadir Servant (Quarter Century Secret Rare),Nadir Servant Quarter Century Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/524446_200w.jpg,2,23233,https://cpt.tcgcsv.com/XNc6,2023-11-15T19:13:54.94,1,"Send 1 monster from your Extra Deck to the GY, then add 1 ""Dogmatika"" monster or ""Fallen of Albaz"" from your Deck or GY to your hand, that has ATK less than or equal to that sent monster in the GY, also, for the rest of this turn after this card resolves, you cannot Special Summon monsters from the Extra Deck. You can only activate 1 ""Nadir Servant"" per turn.",,17.0,21.15,100.0,18.39,,1st Edition,RA01-EN062,Quarter Century Secret Rare,SPELL,Normal Spell,,,,,
524447,Nadir Servant (PUR),Nadir Servant PUR,https://tcgplayer-cdn.tcgplayer.com/product/524447_200w.jpg,2,23233,https://cpt.tcgcsv.com/ZNc6,2024-01-04T16:11:42.29,1,"Send 1 monster from your Extra Deck to the GY, then add 1 ""Dogmatika"" monster or ""Fallen of Albaz"" from your Deck or GY to your hand, that has ATK less than or equal to that sent monster in the GY, also, for the rest of this turn after this card resolves, you cannot Special Summon monsters from the Extra Deck. You can only activate 1 ""Nadir Servant"" per turn.",,1.99,3.0,12.0,2.31,,1st Edition,RA01-EN062,Prismatic Ultimate Rare,SPELL,Normal Spell,,,,,
524448,Nadir Servant (PCR),Nadir Servant PCR,https://tcgplayer-cdn.tcgplayer.com/product/524448_200w.jpg,2,23233,https://cpt.tcgcsv.com/-Nc6,2023-11-14T20:30:18.547,1,"Send 1 monster from your Extra Deck to the GY, then add 1 ""Dogmatika"" monster or ""Fallen of Albaz"" from your Deck or GY to your hand, that has ATK less than or equal to that sent monster in the GY, also, for the rest of this turn after this card resolves, you cannot Special Summon monsters from the Extra Deck. You can only activate 1 ""Nadir Servant"" per turn.",,1.8,3.75,19.99,2.15,,1st Edition,RA01-EN062,Prismatic Collector's Rare,SPELL,Normal Spell,,,,,
524449,Triple Tactics Talent,Triple Tactics Talent,https://tcgplayer-cdn.tcgplayer.com/product/524449_200w.jpg,2,23233,https://cpt.tcgcsv.com/_Nc6,2023-11-03T04:03:16.88,1,"If your opponent has activated a monster effect during your Main Phase this turn: Activate 1 of these effects;
<br>• Draw 2 cards.
<br>• Take control of 1 monster your opponent controls until the End Phase.
<br>• Look at your opponent's hand, and choose 1 card from it to shuffle into the Deck.
<br>You can only activate 1 ""Triple Tactics Talent"" per turn.",,1.7,3.0,29.99,2.32,,1st Edition,RA01-EN063,Super Rare,SPELL,Normal Spell,,,,,
524450,Triple Tactics Talent (UR),Triple Tactics Talent UR,https://tcgplayer-cdn.tcgplayer.com/product/524450_200w.jpg,2,23233,https://cpt.tcgcsv.com/0Pc6,2023-11-30T21:26:37.053,1,"If your opponent has activated a monster effect during your Main Phase this turn: Activate 1 of these effects;
<br>• Draw 2 cards.
<br>• Take control of 1 monster your opponent controls until the End Phase.
<br>• Look at your opponent's hand, and choose 1 card from it to shuffle into the Deck.
<br>You can only activate 1 ""Triple Tactics Talent"" per turn.",,1.5,3.0,20.65,2.23,17.99,1st Edition,RA01-EN063,Ultra Rare,SPELL,Normal Spell,,,,,
524451,Triple Tactics Talent (Secret Rare),Triple Tactics Talent Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/524451_200w.jpg,2,23233,https://cpt.tcgcsv.com/2Pc6,2023-11-09T21:09:09.623,1,"If your opponent has activated a monster effect during your Main Phase this turn: Activate 1 of these effects;
<br>• Draw 2 cards.
<br>• Take control of 1 monster your opponent controls until the End Phase.
<br>• Look at your opponent's hand, and choose 1 card from it to shuffle into the Deck.
<br>You can only activate 1 ""Triple Tactics Talent"" per turn.",,3.0,5.0,31.2,3.42,,1st Edition,RA01-EN063,Secret Rare,SPELL,Normal Spell,,,,,
524452,Triple Tactics Talent (Platinum Secret Rare),Triple Tactics Talent Platinum Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/524452_200w.jpg,2,23233,https://cpt.tcgcsv.com/3Pc6,2023-11-09T17:00:52.107,1,"If your opponent has activated a monster effect during your Main Phase this turn: Activate 1 of these effects;
<br>• Draw 2 cards.
<br>• Take control of 1 monster your opponent controls until the End Phase.
<br>• Look at your opponent's hand, and choose 1 card from it to shuffle into the Deck.
<br>You can only activate 1 ""Triple Tactics Talent"" per turn.",,6.0,9.67,59.0,5.52,,1st Edition,RA01-EN063,Platinum Secret Rare,SPELL,Normal Spell,,,,,
524453,Triple Tactics Talent (Quarter Century Secret Rare),Triple Tactics Talent Quarter Century Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/524453_200w.jpg,2,23233,https://cpt.tcgcsv.com/5Pc6,2023-11-15T19:34:09.663,1,"If your opponent has activated a monster effect during your Main Phase this turn: Activate 1 of these effects;
<br>• Draw 2 cards.
<br>• Take control of 1 monster your opponent controls until the End Phase.
<br>• Look at your opponent's hand, and choose 1 card from it to shuffle into the Deck.
<br>You can only activate 1 ""Triple Tactics Talent"" per turn.",,37.38,45.79,198.0,39.82,,1st Edition,RA01-EN063,Quarter Century Secret Rare,SPELL,Normal Spell,,,,,
524454,Triple Tactics Talent (PUR),Triple Tactics Talent PUR,https://tcgplayer-cdn.tcgplayer.com/product/524454_200w.jpg,2,23233,https://cpt.tcgcsv.com/6Pc6,2024-01-04T16:11:58.463,1,"If your opponent has activated a monster effect during your Main Phase this turn: Activate 1 of these effects;
<br>• Draw 2 cards.
<br>• Take control of 1 monster your opponent controls until the End Phase.
<br>• Look at your opponent's hand, and choose 1 card from it to shuffle into the Deck.
<br>You can only activate 1 ""Triple Tactics Talent"" per turn.",,3.65,5.35,67.9,4.99,,1st Edition,RA01-EN063,Prismatic Ultimate Rare,SPELL,Normal Spell,,,,,
524455,Triple Tactics Talent (PCR),Triple Tactics Talent PCR,https://tcgplayer-cdn.tcgplayer.com/product/524455_200w.jpg,2,23233,https://cpt.tcgcsv.com/7Pc6,2023-11-14T21:03:55.767,1,"If your opponent has activated a monster effect during your Main Phase this turn: Activate 1 of these effects;
<br>• Draw 2 cards.
<br>• Take control of 1 monster your opponent controls until the End Phase.
<br>• Look at your opponent's hand, and choose 1 card from it to shuffle into the Deck.
<br>You can only activate 1 ""Triple Tactics Talent"" per turn.",,2.69,8.22,63.98,3.52,,1st Edition,RA01-EN063,Prismatic Collector's Rare,SPELL,Normal Spell,,,,,
524456,Forbidden Droplet,Forbidden Droplet,https://tcgplayer-cdn.tcgplayer.com/product/524456_200w.jpg,2,23233,https://cpt.tcgcsv.com/8Pc6,2023-11-03T04:03:16.88,1,"Send any number of other cards from your hand and/or field to the GY; choose that many Effect Monsters your opponent controls, and until the end of this turn, their ATK is halved, also their effects are negated. In response to this card's activation, your opponent cannot activate cards, or the effects of cards, with the same original type (Monster/Spell/Trap) as the cards sent to the GY to activate this card. You can only activate 1 ""Forbidden Droplet"" per turn.",,4.33,5.7,17.99,4.88,4.71,1st Edition,RA01-EN064,Super Rare,SPELL,Quick-Play Spell,,,,,
524457,Forbidden Droplet (UR),Forbidden Droplet UR,https://tcgplayer-cdn.tcgplayer.com/product/524457_200w.jpg,2,23233,https://cpt.tcgcsv.com/9Pc6,2023-11-30T21:27:22.973,1,"Send any number of other cards from your hand and/or field to the GY; choose that many Effect Monsters your opponent controls, and until the end of this turn, their ATK is halved, also their effects are negated. In response to this card's activation, your opponent cannot activate cards, or the effects of cards, with the same original type (Monster/Spell/Trap) as the cards sent to the GY to activate this card. You can only activate 1 ""Forbidden Droplet"" per turn.",,4.0,5.9,29.99,4.61,,1st Edition,RA01-EN064,Ultra Rare,SPELL,Quick-Play Spell,,,,,
524458,Forbidden Droplet (Secret Rare),Forbidden Droplet Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/524458_200w.jpg,2,23233,https://cpt.tcgcsv.com/bPc6,2023-11-09T20:23:17.537,1,"Send any number of other cards from your hand and/or field to the GY; choose that many Effect Monsters your opponent controls, and until the end of this turn, their ATK is halved, also their effects are negated. In response to this card's activation, your opponent cannot activate cards, or the effects of cards, with the same original type (Monster/Spell/Trap) as the cards sent to the GY to activate this card. You can only activate 1 ""Forbidden Droplet"" per turn.",,6.25,7.53,33.73,6.85,,1st Edition,RA01-EN064,Secret Rare,SPELL,Quick-Play Spell,,,,,
524459,Forbidden Droplet (Platinum Secret Rare),Forbidden Droplet Platinum Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/524459_200w.jpg,2,23233,https://cpt.tcgcsv.com/cPc6,2023-11-10T15:12:09.157,1,"Send any number of other cards from your hand and/or field to the GY; choose that many Effect Monsters your opponent controls, and until the end of this turn, their ATK is halved, also their effects are negated. In response to this card's activation, your opponent cannot activate cards, or the effects of cards, with the same original type (Monster/Spell/Trap) as the cards sent to the GY to activate this card. You can only activate 1 ""Forbidden Droplet"" per turn.",,9.92,11.96,38.98,9.34,,1st Edition,RA01-EN064,Platinum Secret Rare,SPELL,Quick-Play Spell,,,,,
524460,Forbidden Droplet (Quarter Century Secret Rare),Forbidden Droplet Quarter Century Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/524460_200w.jpg,2,23233,https://cpt.tcgcsv.com/dPc6,2023-11-15T18:23:38.29,1,"Send any number of other cards from your hand and/or field to the GY; choose that many Effect Monsters your opponent controls, and until the end of this turn, their ATK is halved, also their effects are negated. In response to this card's activation, your opponent cannot activate cards, or the effects of cards, with the same original type (Monster/Spell/Trap) as the cards sent to the GY to activate this card. You can only activate 1 ""Forbidden Droplet"" per turn.",,44.99,54.55,200.0,48.56,,1st Edition,RA01-EN064,Quarter Century Secret Rare,SPELL,Quick-Play Spell,,,,,
524461,Forbidden Droplet (PUR),Forbidden Droplet PUR,https://tcgplayer-cdn.tcgplayer.com/product/524461_200w.jpg,2,23233,https://cpt.tcgcsv.com/fPc6,2024-01-04T16:12:20.737,1,"Send any number of other cards from your hand and/or field to the GY; choose that many Effect Monsters your opponent controls, and until the end of this turn, their ATK is halved, also their effects are negated. In response to this card's activation, your opponent cannot activate cards, or the effects of cards, with the same original type (Monster/Spell/Trap) as the cards sent to the GY to activate this card. You can only activate 1 ""Forbidden Droplet"" per turn.",,7.84,10.41,54.9,8.95,,1st Edition,RA01-EN064,Prismatic Ultimate Rare,SPELL,Quick-Play Spell,,,,,
524462,Forbidden Droplet (PCR),Forbidden Droplet PCR,https://tcgplayer-cdn.tcgplayer.com/product/524462_200w.jpg,2,23233,https://cpt.tcgcsv.com/gPc6,2023-11-14T19:34:53.41,1,"Send any number of other cards from your hand and/or field to the GY; choose that many Effect Monsters your opponent controls, and until the end of this turn, their ATK is halved, also their effects are negated. In response to this card's activation, your opponent cannot activate cards, or the effects of cards, with the same original type (Monster/Spell/Trap) as the cards sent to the GY to activate this card. You can only activate 1 ""Forbidden Droplet"" per turn.",,8.3,10.69,44.98,9.52,,1st Edition,RA01-EN064,Prismatic Collector's Rare,SPELL,Quick-Play Spell,,,,,
524463,"Dingirsu, the Orcust of the Evening Star",Dingirsu the Orcust of the Evening Star,https://tcgplayer-cdn.tcgplayer.com/product/524463_200w.jpg,2,23233,https://cpt.tcgcsv.com/hPc6,2023-11-03T04:03:16.88,1,"2 Level 8 monsters
<br>You can only Special Summon ""Dingirsu, the Orcust of the Evening Star"" once per turn. You can also Xyz Summon this card by using an ""Orcust"" Link Monster you control as material. If a card(s) you control would be destroyed by battle or card effect, you can detach 1 material from this card instead. If this card is Special Summoned: You can activate 1 of these effects. 
<br>• Send 1 card your opponent controls to the GY. 
<br>• Attach 1 of your banished Machine monsters to this card as material.",,0.07,0.25,4.99,0.24,0.15,1st Edition,RA01-EN040,Super Rare,DARK,Xyz/Effect Monster,Machine,2600,2100,,
524464,Chaos Space,Chaos Space,https://tcgplayer-cdn.tcgplayer.com/product/524464_200w.jpg,2,23233,https://cpt.tcgcsv.com/jPc6,2023-11-03T04:03:16.88,1,"Send 1 LIGHT or DARK monster from your hand to the GY; add 1 LIGHT or DARK monster that cannot be Normal Summoned/Set from your Deck to your hand, with a Level from 4 to 8, and with a different Attribute than that monster. You can banish this card from your GY, then target 1 of your banished LIGHT or DARK monsters that cannot be Normal Summoned/Set; place that monster on the bottom of the deck, then draw 1 card. You can only use each effects of ""Chaos Space"" once per turn.",,0.05,0.25,4.99,0.24,0.1,1st Edition,RA01-EN065,Super Rare,SPELL,Normal Spell,,,,,
524465,"Dingirsu, the Orcust of the Evening Star (UR)",Dingirsu the Orcust of the Evening Star UR,https://tcgplayer-cdn.tcgplayer.com/product/524465_200w.jpg,2,23233,https://cpt.tcgcsv.com/kPc6,2023-11-30T20:54:20.283,1,"2 Level 8 monsters
<br>You can only Special Summon ""Dingirsu, the Orcust of the Evening Star"" once per turn. You can also Xyz Summon this card by using an ""Orcust"" Link Monster you control as material. If a card(s) you control would be destroyed by battle or card effect, you can detach 1 material from this card instead. If this card is Special Summoned: You can activate 1 of these effects. 
<br>• Send 1 card your opponent controls to the GY. 
<br>• Attach 1 of your banished Machine monsters to this card as material.",,0.04,0.27,4.99,0.27,0.19,1st Edition,RA01-EN040,Ultra Rare,DARK,Effect Xyz Monster,Machine,2600,2100,,
524466,"Dingirsu, the Orcust of the Evening Star (Secret Rare)",Dingirsu the Orcust of the Evening Star Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/524466_200w.jpg,2,23233,https://cpt.tcgcsv.com/lPc6,2023-11-09T20:00:35.333,1,"2 Level 8 monsters
<br>You can only Special Summon ""Dingirsu, the Orcust of the Evening Star"" once per turn. You can also Xyz Summon this card by using an ""Orcust"" Link Monster you control as material. If a card(s) you control would be destroyed by battle or card effect, you can detach 1 material from this card instead. If this card is Special Summoned: You can activate 1 of these effects. 
<br>• Send 1 card your opponent controls to the GY. 
<br>• Attach 1 of your banished Machine monsters to this card as material.",,0.15,0.48,5.5,0.36,,1st Edition,RA01-EN040,Secret Rare,DARK,Effect Xyz Monster,Machine,2600,2100,,
524467,Chaos Space (UR),Chaos Space UR,https://tcgplayer-cdn.tcgplayer.com/product/524467_200w.jpg,2,23233,https://cpt.tcgcsv.com/mPc6,2023-11-30T21:27:55.457,1,"Send 1 LIGHT or DARK monster from your hand to the GY; add 1 LIGHT or DARK monster that cannot be Normal Summoned/Set from your Deck to your hand, with a Level from 4 to 8, and with a different Attribute than that monster. You can banish this card from your GY, then target 1 of your banished LIGHT or DARK monsters that cannot be Normal Summoned/Set; place that monster on the bottom of the deck, then draw 1 card. You can only use each effects of ""Chaos Space"" once per turn.",,0.01,0.25,20.0,0.23,0.04,1st Edition,RA01-EN065,Ultra Rare,SPELL,Normal Spell,,,,,
