productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extLinkRating,extLinkArrows
38492,Relieve Monster,Relieve Monster,https://tcgplayer-cdn.tcgplayer.com/product/38492_200w.jpg,2,281,https://cpt.tcgcsv.com/Spk,2015-05-13T13:48:57.68,1,JUMP-EN021,Ultra Rare,TRAP,,Normal Trap,0,0,"Activate only when your opponent declares an attack. Return 1 monster you control to its owner's hand, then Special Summon 1 Level 4 monster from your hand.",1.41,3.33,9.99,2.17,,Limited,,
38493,Cloning,Cloning,https://tcgplayer-cdn.tcgplayer.com/product/38493_200w.jpg,2,281,https://cpt.tcgcsv.com/Tpk,2015-05-13T12:41:52.417,1,JUMP-EN022,Ultra Rare,TRAP,,Normal Trap,0,0,"Activate only when your opponent Normal Summons or Flip Summons a monster. Special Summon 1 ""Clone Token"" that has the same original Level, Type, Attribute, ATK, and DEF as the Summoned monster. When that monster is destroyed and sent to the Graveyard, destroy this token.",1.55,3.43,12.49,2.66,,Limited,,
38494,Cyber Dinosaur,Cyber Dinosaur,https://tcgplayer-cdn.tcgplayer.com/product/38494_200w.jpg,2,281,https://cpt.tcgcsv.com/Vpk,2015-05-13T12:44:03.023,1,JUMP-EN024,Ultra Rare,LIGHT,Machine,Effect Monster,2500,1900,"When your opponent Special Summons a monster from their hand, you can Special Summon this card from your hand.",0.35,0.83,5.0,0.84,,Limited,,
38495,Exodius the Ultimate Forbidden Lord,Exodius the Ultimate Forbidden Lord,https://tcgplayer-cdn.tcgplayer.com/product/38495_200w.jpg,2,281,https://cpt.tcgcsv.com/Wpk,2015-05-13T13:14:09.587,1,JUMP-EN025,Ultra Rare,DARK,Spellcaster,Effect Monster,0,0,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by returning all monsters from your Graveyard to your Deck. When this card declares an attack, send 1 monster from your hand or Deck to the Graveyard. This card has 1000 ATK for each Normal Monster in your Graveyard. When this card is removed from the field, remove it from play. If there are 5 different ""Forbidden One"" cards in your Graveyard that were sent there by this card's effect, you win the Duel.",20.21,27.31,62.95,31.74,,Limited,,
38496,Arcana Force Ex - the Light Ruler,Arcana Force Ex the Light Ruler,https://tcgplayer-cdn.tcgplayer.com/product/38496_200w.jpg,2,281,https://cpt.tcgcsv.com/Xpk,2015-05-13T12:32:52.38,1,JUMP-EN027,Ultra Rare,LIGHT,Fairy,Effect Monster,4000,4000,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by sending 3 monsters you control to the Graveyard. When this card is Special Summoned, toss a coin: ? Heads: When this card destroys an opponent's monster by battle and sends it to the Graveyard, you can add 1 card from your Graveyard to your hand. ? Tails: When an effect of a Spell, Trap or Effect Monster's effect that targets this card is activated, negate its activation and destroy it, and this card loses 1000 ATK.",0.8,1.49,7.97,1.66,,Limited,,
38497,Gandora the Dragon of Destruction,Gandora the Dragon of Destruction,https://tcgplayer-cdn.tcgplayer.com/product/38497_200w.jpg,2,281,https://cpt.tcgcsv.com/Zpk,2015-05-13T13:10:16.637,1,JUMP-EN028,Ultra Rare,DARK,Dragon,Effect Monster,0,0,"This card cannot be Special Summoned. You can pay half your Life Points to destroy and remove from play all other cards on the field. For every card that is removed by this effect, this card gains 300 ATK. This card is sent to the Graveyard at the End Phase of the turn it was Summoned.",2.99,6.03,19.95,5.91,,Limited,,
38498,Genesis Dragon,Genesis Dragon,https://tcgplayer-cdn.tcgplayer.com/product/38498_200w.jpg,2,281,https://cpt.tcgcsv.com/-pk,2015-05-13T13:11:45.887,1,JUMP-EN034,Ultra Rare,LIGHT,Dragon,Effect Monster,2200,1800,"Once per turn, you can send 1 Dragon-Type Monster from your hand to the Graveyard to add 1 Dragon-Type Monster from your Graveyard to your hand. When this card is sent from the field to the Graveyard, you can return all Dragon-Type Monsters from your Graveyard to your Deck.",9.1,12.78,29.97,12.78,,Limited,,
38499,Orichalcos Shunoros,Orichalcos Shunoros,https://tcgplayer-cdn.tcgplayer.com/product/38499_200w.jpg,2,281,https://cpt.tcgcsv.com/_pk,2015-05-13T13:40:16.917,1,JUMP-EN035,Ultra Rare,DARK,Machine,Effect Monster,0,0,This card cannot be Normal Summoned or Set. This card can only be Special Summoned from your hand if a Normal Monster you control is destroyed by battle. This card gains 1000 ATK for each monster your opponent controls. Face-up Level 4 Normal Monsters on the field cannot be destroyed by card effects.,20.0,24.99,99.69,27.4,,Limited,,
38500,Darkness Neosphere,Darkness Neosphere,https://tcgplayer-cdn.tcgplayer.com/product/38500_200w.jpg,2,281,https://cpt.tcgcsv.com/0qk,2015-05-13T12:57:01.223,1,JUMP-EN036,Ultra Rare,DARK,Fiend,Effect Monster,4000,4000,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by sending 1 Fiend-Type monster you control and 1 Fiend-Type monster from your hand to the Graveyard when your opponent's monster declares an attack. This card cannot be destroyed by battle. Once per turn, you can return all face-up Trap Cards you control to the hand.",1.2,2.07,23.25,2.1,,Limited,,
38501,Obelisk the Tormentor,Obelisk the Tormentor,https://tcgplayer-cdn.tcgplayer.com/product/38501_200w.jpg,2,281,https://cpt.tcgcsv.com/2qk,2024-03-13T04:39:50.877,1,JUMP-EN037,Ultra Rare,DIVINE,Divine-Beast,Effect Monster,4000,4000,"You must Tribute 3 monsters to Normal Summon this card (you cannot Set this card). The Normal Summon of this card cannot be negated. When this card is Normal Summoned, Spells, Traps, and Effect Monster effects cannot be activated. This card cannot be targeted by the effects of Spells, Traps or Effect Monsters. If this card is Special Summoned, it is sent to the Graveyard during the End Phase. You can Tribute 2 monsters to destroy all monsters your opponent controls. This card cannot declare an attack the turn this effect is activated.",5.0,17.93,99.98,20.04,7.45,Limited,,
38502,Golem Dragon,Golem Dragon,https://tcgplayer-cdn.tcgplayer.com/product/38502_200w.jpg,2,281,https://cpt.tcgcsv.com/3qk,2015-05-13T13:12:46.917,1,JUMP-EN040,Ultra Rare,EARTH,Dragon,Effect Monster,200,2000,Your opponent cannot select another Dragon-Type monster you control as an attack target.,0.16,1.23,5.97,1.16,,Limited,,
38503,The Tyrant Neptune,The Tyrant Neptune,https://tcgplayer-cdn.tcgplayer.com/product/38503_200w.jpg,2,281,https://cpt.tcgcsv.com/5qk,2015-05-13T13:57:55.51,1,JUMP-EN041,Ultra Rare,WATER,Reptile,Effect Monster,0,0,"This card cannot be Special Summoned. You can Tribute Summon this card by Tributing 1 monster. This card gains the total ATK and DEF of the monsters Tributed for its Tribute Summon. When this card is Tribute Summoned, select 1 of the Tributed Effect Monsters in the Graveyard. Treat this card's name as that monster's name, and this card gains the same effects as that monster.",13.01,18.18,39.99,16.39,,Limited,,
38504,Transforming Sphere,Transforming Sphere,https://tcgplayer-cdn.tcgplayer.com/product/38504_200w.jpg,2,281,https://cpt.tcgcsv.com/6qk,2015-05-13T14:09:26,1,JUMP-EN042,Ultra Rare,WIND,Winged Beast,Effect Monster,100,100,"Once per turn, you can select 1 face-up Defense Position monster your opponent controls. Discard 1 card and equip the opponent's selected monster to this card (you can only equip 1 monster at a time to this card with this effect). This card gains the ATK of the equipped monster. If this card attacks, it is changed to Defense Position at the end of the Battle Phase. During the End Phase, the monster equipped with this card by this card's effect is Special Summoned to your opponent's side of the field in face-up Defense Position.",3.78,4.96,15.0,5.01,,Limited,,
38505,Dark End Dragon,Dark End Dragon,https://tcgplayer-cdn.tcgplayer.com/product/38505_200w.jpg,2,281,https://cpt.tcgcsv.com/7qk,2015-05-13T12:47:33,1,JUMP-EN044,Ultra Rare,DARK,Dragon,Synchro/Effect Monster,2600,2100,"1 Tuner + 1 or more non-Tuner DARK monsters<BR>
Once per turn, you can have this card lose 500 ATK and DEF, and send 1 monster your opponent controls to the Graveyard.",6.09,13.47,59.99,6.87,,Limited,,
38506,The Winged Dragon of Ra,The Winged Dragon of Ra,https://tcgplayer-cdn.tcgplayer.com/product/38506_200w.jpg,2,281,https://cpt.tcgcsv.com/8qk,2015-05-13T14:06:37.233,1,JUMP-EN045,Ultra Rare,DIVINE,Divine-Beast,Effect Monster,0,0,"This card cannot be Special Summoned. You must Tribute 3 monsters to Normal Summon this card (you cannot Set this card). The Normal Summon of this card cannot be negated. When this card is Normal Summoned, Spells, Traps and other monsters' effects cannot be activated. When this card is Normal Summoned, you can pay Life Points so that you only have 100 left, to have this card gain ATK and DEF equal to the amount of Life Points paid. You can pay 1000 Life Points to select and destroy 1 monster on the field.",2.45,5.15,29.99,5.53,,Limited,,
38507,Lightning Warrior,Lightning Warrior,https://tcgplayer-cdn.tcgplayer.com/product/38507_200w.jpg,2,281,https://cpt.tcgcsv.com/9qk,2015-05-13T13:22:07.033,1,JUMP-EN046,Ultra Rare,LIGHT,Warrior,Synchro/Effect Monster,2400,1200,"1 Tuner + 1 or more non-Tuner monsters 
<BR>When this card destroys an opponent's monster by battle and sends it to the Graveyard, inflict 300 damage to your opponent for each card in your opponent's hand.",1.49,4.24,17.97,2.68,,Limited,,
38508,Seven Swords Warrior,Seven Swords Warrior,https://tcgplayer-cdn.tcgplayer.com/product/38508_200w.jpg,2,281,https://cpt.tcgcsv.com/bqk,2015-05-13T13:52:12.233,1,JUMP-EN047,Ultra Rare,EARTH,Warrior,Synchro/Effect Monster,2300,1800,"Once per turn, when an Equip Card is equipped to this card , inflict 800 damage to your opponent.1 Tuner + 1 or more non-Tuner monsters<BR> Once per turn, you can send 1 Equip Card equipped to this card to the Graveyard. When an Equip Card equipped to this card is sent to the Graveyard, you can select 1 face-up monster your opponent controls, and destroy it.",2.0,3.0,9.99,3.27,,Limited,,
46802,Malefic Truth Dragon,Malefic Truth Dragon,https://tcgplayer-cdn.tcgplayer.com/product/46802_200w.jpg,2,281,https://cpt.tcgcsv.com/3Ln,2015-05-13T13:26:10.847,1,JUMP-EN048,Ultra Rare,DARK,Dragon,Effect Monster,5000,5000,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by its own effect. If a face-up ""Malefic"" monster, except ""Malefic Truth Dragon"", is destroyed by battle or a card effect, you can pay half your Life Points to Special Summon this card from your hand or Graveyard. There can only be 1 face-up ""Malefic"" monster on the field. If there is no face-up Field Spell Card on the field, destroy this card. If this card destroys an opponent's monster by battle, destroy all face-up monsters your opponent controls.",0.55,0.99,14.0,1.07,,Limited,,
46803,Dark Magician,Dark Magician,https://tcgplayer-cdn.tcgplayer.com/product/46803_200w.jpg,2,281,https://cpt.tcgcsv.com/5Ln,2015-05-13T12:48:56.137,1,JUMP-EN049,Ultra Rare,DARK,Spellcaster,Normal Monster,2500,2100,,37.12,65.0,199.95,64.6,,Limited,,
46804,Meklord Astro Mekanikle,Meklord Astro Mekanikle,https://tcgplayer-cdn.tcgplayer.com/product/46804_200w.jpg,2,281,https://cpt.tcgcsv.com/6Ln,2015-05-13T13:27:33.887,1,JUMP-EN050,Ultra Rare,LIGHT,Machine,Effect Monster,4000,4000,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by sending 3 other ""Meklord"" monsters from your hand to the Graveyard. Once per turn, you can select 1 face-up Synchro Monster your opponent controls, and equip it to this card. This card gains ATK equal to those equipped monsters' combined ATK. Once per turn, during your Standby Phase, you can send 1 of those monsters to the Graveyard to inflict damage to your opponent equal to its ATK. You cannot conduct your Battle Phase the turn you activate this effect.",0.5,0.85,5.97,0.81,0.64,Limited,,
