productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extDescription
38473,Nightmare's Steelcage,Nightmares Steelcage,https://tcgplayer-cdn.tcgplayer.com/product/38473_200w.jpg,2,321,https://cpt.tcgcsv.com/tpk,2013-05-09T12:13:41.653,1,SDMA-EN021,Common,Spell,,Normal Spell,0,0,0.21,0.5,1.52,0.58,,1st Edition,This card remains face-up on the field for 2 of your opponent's turns. No monsters can attack. Destroy this card during your opponent's 2nd End Phase after this card was activated.
38474,Creature Swap,Creature Swap,https://tcgplayer-cdn.tcgplayer.com/product/38474_200w.jpg,2,321,https://cpt.tcgcsv.com/vpk,2013-05-09T12:13:41.653,1,SDMA-EN022,Common,Spell,,Normal Spell,0,0,0.18,0.28,1.99,0.25,,1st Edition,Each player selects 1 monster they control and switches control of those monsters with each other. Those monsters cannot change their battle positions for the rest of this turn.
38475,Book of Moon,Book of Moon,https://tcgplayer-cdn.tcgplayer.com/product/38475_200w.jpg,2,321,https://cpt.tcgcsv.com/wpk,2013-05-09T12:13:41.653,1,SDMA-EN023,Common,Spell,,Normal Spell,0,0,0.2,0.4,1.77,0.37,,1st Edition,Flip 1 face-up monster on the field into face-down Defense Position.
38476,Dark Room of Nightmare,Dark Room of Nightmare,https://tcgplayer-cdn.tcgplayer.com/product/38476_200w.jpg,2,321,https://cpt.tcgcsv.com/xpk,2013-05-09T12:13:41.653,1,SDMA-EN024,Common,Spell,,Normal Spell,0,0,1.0,1.72,3.0,1.72,,1st Edition,"Each time damage, except Battle Damage, is inflicted to your opponent's Life Points, inflict 300 points of damage to your opponent's Life Points. This card's effect is not applied to the effect of Dark Room of Nightmare."
38477,Necrovalley,Necrovalley,https://tcgplayer-cdn.tcgplayer.com/product/38477_200w.jpg,2,321,https://cpt.tcgcsv.com/zpk,2017-01-17T21:09:49.693,1,SDMA-EN025,Common,SPELL,,Field Spell,,,0.59,1.12,10.0,1.07,,1st Edition,"All Gravekeeper's monsters gain 500 ATK and DEF. Cards in either player's Graveyard cannot be <font color=""red"">banished.</font> Cards in either player's Graveyard cannot be affected by card effects, except for their own effects.
<br>
<br><em><font color=""red"">(Red text indicates errata.)</em></font>"
38478,Foolish Burial,Foolish Burial,https://tcgplayer-cdn.tcgplayer.com/product/38478_200w.jpg,2,321,https://cpt.tcgcsv.com/Bpk,2013-05-09T12:13:41.653,1,SDMA-EN026,Common,Spell,,Normal Spell,0,0,0.18,0.34,2.02,0.25,,1st Edition,Select 1 monster from your Deck and send it to the Graveyard.
38479,Magical Stone Excavation,Magical Stone Excavation,https://tcgplayer-cdn.tcgplayer.com/product/38479_200w.jpg,2,321,https://cpt.tcgcsv.com/Cpk,2013-05-09T12:13:41.653,1,SDMA-EN027,Common,Spell,,Normal Spell,0,0,0.2,0.32,1.52,0.29,,1st Edition,Discard 2 cards. Add 1 Spell Card from your Graveyard to your hand.
38480,Allure of Darkness,Allure of Darkness,https://tcgplayer-cdn.tcgplayer.com/product/38480_200w.jpg,2,321,https://cpt.tcgcsv.com/Dpk,2013-05-09T12:13:41.653,1,SDMA-EN028,Common,Spell,,Normal Spell,0,0,0.15,0.63,3.9,0.47,,1st Edition,"Draw 2 cards, then remove from play 1 DARK monster from your hand. If you don't have any DARK monsters in your hand to remove, send all cards in your hand to the Graveyard."
38481,Acid Trap Hole,Acid Trap Hole,https://tcgplayer-cdn.tcgplayer.com/product/38481_200w.jpg,2,321,https://cpt.tcgcsv.com/Fpk,2013-05-09T12:13:41.653,1,SDMA-EN029,Common,Trap,,Normal Trap,0,0,0.12,0.35,1.43,0.32,,1st Edition,"Select 1 face-down Defense Position monster. Flip it face-up, and if the DEF of the monster is 2000 points or less, destroy the monster. If the DEF is more than 2000 points, return the monster to face-down Defense Position."
38482,Mirror Force,Mirror Force,https://tcgplayer-cdn.tcgplayer.com/product/38482_200w.jpg,2,321,https://cpt.tcgcsv.com/Gpk,2013-05-09T12:13:41.653,1,SDMA-EN030,Common,Trap,,Normal Trap,0,0,0.75,0.92,2.5,0.92,,1st Edition,Activate only when an opponent's monster declares an attack. Destroy all Attack Position monsters your opponent controls.
38483,Skull Invitation,Skull Invitation,https://tcgplayer-cdn.tcgplayer.com/product/38483_200w.jpg,2,321,https://cpt.tcgcsv.com/Hpk,2013-05-09T12:13:41.653,1,SDMA-EN031,Common,Trap,,Normal Trap,0,0,0.15,0.4,2.24,0.39,,1st Edition,"Each time a card is sent to the Graveyard, inflict 300 points of damage to its owner's Life Points per card."
38484,Coffin Seller,Coffin Seller,https://tcgplayer-cdn.tcgplayer.com/product/38484_200w.jpg,2,321,https://cpt.tcgcsv.com/Jpk,2013-05-09T12:13:41.653,1,SDMA-EN032,Common,Trap,,Normal Trap,0,0,0.3,0.56,1.98,0.56,,1st Edition,"Each time Monster Card(s) are sent to your opponent's Graveyard, inflict 300 points of damage to your opponent's Life Points."
38485,Nightmare Wheel,Nightmare Wheel,https://tcgplayer-cdn.tcgplayer.com/product/38485_200w.jpg,2,321,https://cpt.tcgcsv.com/Kpk,2013-05-09T12:13:41.653,1,SDMA-EN033,Common,Trap,,Normal Trap,0,0,0.29,0.7,1.98,0.7,,1st Edition,"Select 1 monster on your opponent's side of the field. As long as this card remains face-up on the field, the selected monster cannot attack or change its battle position. During each of your Standby Phases, this card inflicts 500 points of damage to your opponent's Life Points. When the selected monster is removed from the field, destroy this card."
38486,Metal Reflect Slime,Metal Reflect Slime,https://tcgplayer-cdn.tcgplayer.com/product/38486_200w.jpg,2,321,https://cpt.tcgcsv.com/Lpk,2013-05-09T12:13:41.653,1,SDMA-EN034,Common,Trap,,Normal Trap,0,0,0.18,0.29,1.0,0.21,,1st Edition,"After activation, Special Summon this card in Defense Position,  it is treated as an Effect Monster Card (Aqua-Type/WATER/Level 10/ATK 0/DEF 3000). This card cannot attack. (This card is also still treated as a Trap Card.)"
38487,Malevolent Catastrophe,Malevolent Catastrophe,https://tcgplayer-cdn.tcgplayer.com/product/38487_200w.jpg,2,321,https://cpt.tcgcsv.com/Mpk,2013-05-09T12:13:41.653,1,SDMA-EN035,Common,Trap,,Normal Trap,0,0,0.1,0.29,1.41,0.29,,1st Edition,Activate only when your opponent declares an attack. Destroy all Spell and Trap Cards.
38488,Dark Illusion,Dark Illusion,https://tcgplayer-cdn.tcgplayer.com/product/38488_200w.jpg,2,321,https://cpt.tcgcsv.com/Npk,2013-05-09T12:13:41.653,1,SDMA-EN036,Common,Trap,,Normal Trap,0,0,0.77,0.94,3.5,0.93,,1st Edition,"Negate the activation of a Spell Card, Trap Card, or Effect Monster's effect that targets a face-up DARK monster, and destroy that card."
38489,Mystical Beast of Serket,Mystical Beast of Serket,https://tcgplayer-cdn.tcgplayer.com/product/38489_200w.jpg,2,321,https://cpt.tcgcsv.com/Ppk,2013-05-09T12:13:41.653,1,SDMA-EN037,Ultra Rare,EARTH,Fairy,Effect Monster,2500,2000,0.2,0.8,7.0,0.65,,1st Edition,"If this monster destroys an opponent's monster by battle, that monster is removed from play, and this card gains 500 ATK. If you do not control a face-up Temple of the Kings, this monster is destroyed."
38490,Temple of the Kings,Temple of the Kings,https://tcgplayer-cdn.tcgplayer.com/product/38490_200w.jpg,2,321,https://cpt.tcgcsv.com/Qpk,2015-03-24T12:38:39.363,1,SDMA-EN038,Ultra Rare,SPELL,,Normal Spell,0,0,0.53,1.14,16.99,1.14,,1st Edition,"You can activate 1 Trap Card the turn it was Set. You can send 1 “Mystical Beast of Serket” in your Monster Zone and this card you control to the Graveyard; Special Summon 1 monster from your hand or Deck, or 1 Fusion Monster from your Extra Deck. You can only use each effect of “Temple of the Kings” once per turn."
123752,Marik Structure Deck,Marik Structure Deck,https://tcgplayer-cdn.tcgplayer.com/product/123752_200w.jpg,2,321,https://cpt.tcgcsv.com/3w_,2021-10-18T13:23:25.78,1,,,,,,,,169.99,209.99,249.99,163.32,,Normal,
