productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extDescription,extUPC
35476,Blackwing - Gale the Whirlwind,Blackwing Gale the Whirlwind,https://tcgplayer-cdn.tcgplayer.com/product/35476_200w.jpg,2,216,https://cpt.tcgcsv.com/xcj,2024-03-28T16:50:11.547,1,GLD3-EN021,Gold Rare,DARK,Winged Beast,Tuner Monster,1300,400,0.8,2.72,9.48,1.21,,Limited,"If you control a ""Blackwing"" monster other than ""Blackwing - Gale the Whirlwind"", you can Special Summon this card from your hand. Once per turn, you can halve the ATK and DEF of 1 face-up monster your opponent controls.",
35477,Blackwing - Bora the Spear,Blackwing Bora the Spear,https://tcgplayer-cdn.tcgplayer.com/product/35477_200w.jpg,2,216,https://cpt.tcgcsv.com/zcj,2024-03-28T16:50:11.67,1,GLD3-EN022,Common,DARK,Winged Beast,Effect Monster,1700,800,0.33,0.7,1.63,0.64,,Limited,"If you control a ""Blackwing"" monster other than ""Blackwing - Bora the Spear"", you can Special Summon this card from your hand. During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent.",
35478,Blackwing - Sirocco the Dawn,Blackwing Sirocco the Dawn,https://tcgplayer-cdn.tcgplayer.com/product/35478_200w.jpg,2,216,https://cpt.tcgcsv.com/Bcj,2024-03-28T16:50:11.773,1,GLD3-EN023,Common,DARK,Winged Beast,Effect Monster,2000,900,0.29,0.77,2.95,0.58,,Limited,"If your opponent controls a monster and you control no monsters, you can Normal Summon or Set this card without Tributing. Once per turn, you can select 1 face-up ""Blackwing"" monster you control. It gains ATK equal to the total ATK of all face-up ""Blackwi",
35479,Blackwing - Blizzard the Far North,Blackwing Blizzard the Far North,https://tcgplayer-cdn.tcgplayer.com/product/35479_200w.jpg,2,216,https://cpt.tcgcsv.com/Ccj,2024-03-28T16:50:11.913,1,GLD3-EN024,Common,DARK,Winged Beast,Tuner Monster,1300,0,0.45,0.98,6.89,0.8,,Limited,"This card cannot be Special Summoned. When this card is Normal Summoned, you can Special Summon 1 Level 4 or lower ""Blackwing"" monster from your Graveyard in face-up Defense Position.",
35480,Blackwing - Shura the Blue Flame,Blackwing Shura the Blue Flame,https://tcgplayer-cdn.tcgplayer.com/product/35480_200w.jpg,2,216,https://cpt.tcgcsv.com/Dcj,2024-03-28T16:50:12.007,1,GLD3-EN025,Common,DARK,Winged Beast,Effect Monster,1800,1200,1.5,2.33,5.0,2.02,,Limited,"When this card destroys an opponent's monster by battle and sends it to the Graveyard, you can Special Summon 1 ""Blackwing"" monster with 1500 or less ATK from your Deck. That monster's effect (s) is negated.",
35481,Blackwing - Kalut the Moon Shadow,Blackwing Kalut the Moon Shadow,https://tcgplayer-cdn.tcgplayer.com/product/35481_200w.jpg,2,216,https://cpt.tcgcsv.com/Fcj,2024-03-28T16:50:12.083,1,GLD3-EN026,Common,DARK,Winged Beast,Effect Monster,1400,1000,0.2,0.57,2.99,0.55,,Limited,"When a ""Blackwing"" monster you control attacks or is attacked, you can send this card from your hand to the Graveyard during the Damage Step to have that monster gain 1400 ATK until the End Phase.",
35482,Infernity Archfiend,Infernity Archfiend,https://tcgplayer-cdn.tcgplayer.com/product/35482_200w.jpg,2,216,https://cpt.tcgcsv.com/Gcj,2024-03-28T16:50:12.23,1,GLD3-EN027,Gold Rare,DARK,Fiend,Effect Monster,1800,1200,0.96,2.0,24.18,2.04,,Limited,"When you have no cards in your hand and draw this card, you can reveal it to Special Summon it. When this card is Special Summoned, if you have no cards in your hand, you can add 1 ""Infernity"" card from your Deck to your hand.",
35483,Infernity Dwarf,Infernity Dwarf,https://tcgplayer-cdn.tcgplayer.com/product/35483_200w.jpg,2,216,https://cpt.tcgcsv.com/Hcj,2024-03-28T16:50:12.353,1,GLD3-EN028,Common,DARK,Warrior,Effect Monster,800,500,0.11,0.25,1.0,0.17,,Limited,"While you have no cards in your hand, during battle between an attacking monster you control and a Defense Position monster whose DEF is lower than the ATK of the attacking monster inflict the difference as Battle Damage to your opponent.",
35484,Infernity Guardian,Infernity Guardian,https://tcgplayer-cdn.tcgplayer.com/product/35484_200w.jpg,2,216,https://cpt.tcgcsv.com/Jcj,2024-03-28T16:50:12.47,1,GLD3-EN029,Common,DARK,Fiend,Effect Monster,1200,1700,0.1,0.34,1.4,0.25,,Limited,"While you have no cards in your hand, this face-up card cannot be destroyed by battle or by card effects.",
35485,Reese the Ice Mistress,Reese the Ice Mistress,https://tcgplayer-cdn.tcgplayer.com/product/35485_200w.jpg,2,216,https://cpt.tcgcsv.com/Kcj,2024-03-28T16:50:12.577,1,GLD3-EN030,Common,WATER,Sea Serpent,Tuner Monster,800,800,0.1,0.28,0.98,0.22,,Limited,This card cannot be destroyed by battle with a Level 4 or higher monster.,
35486,Numbing Grub in the Ice Barrier,Numbing Grub in the Ice Barrier,https://tcgplayer-cdn.tcgplayer.com/product/35486_200w.jpg,2,216,https://cpt.tcgcsv.com/Lcj,2024-03-28T16:50:12.667,1,GLD3-EN031,Common,WATER,Insect,Effect Monster,1300,1800,0.2,0.49,0.98,0.31,,Limited,"When this card is Normal Summoned, select 1 unused Monster Card Zone. While this card is face-up on the field, the selected Monster Card Zone cannot be used.",
35487,Mist Condor,Mist Condor,https://tcgplayer-cdn.tcgplayer.com/product/35487_200w.jpg,2,216,https://cpt.tcgcsv.com/Mcj,2024-03-28T16:50:12.983,1,GLD3-EN032,Common,WIND,Winged Beast,Effect Monster,1400,400,0.1,0.25,0.98,0.13,,Limited,"You can Special Summon this card from your hand by returning 1 face-up ""Mist Valley"" monster you control to your hand. If you do, this card's ATK becomes 1700.",
35488,Mist Valley Windmaster,Mist Valley Windmaster,https://tcgplayer-cdn.tcgplayer.com/product/35488_200w.jpg,2,216,https://cpt.tcgcsv.com/Ncj,2024-03-28T16:50:13.11,1,GLD3-EN033,Common,WIND,Winged Beast,Tuner Monster,400,800,0.1,0.25,1.49,0.13,,Limited,Activate only if both players have 5 or more cards in their hand. Both players send cards from their hands to their Graveyards until each player has 4 cards. This effect can only be used once per turn.,
35489,Worm Falco,Worm Falco,https://tcgplayer-cdn.tcgplayer.com/product/35489_200w.jpg,2,216,https://cpt.tcgcsv.com/Pcj,2024-03-28T16:50:13.173,1,GLD3-EN034,Common,LIGHT,Reptile,Effect Monster,500,800,0.11,0.25,1.0,0.13,,Limited,"FLIP: Change all face-up Reptile-Type ""Worm"" monsters you control to face-down Defense Position, except this card.",
35490,Worm Gulse,Worm Gulse,https://tcgplayer-cdn.tcgplayer.com/product/35490_200w.jpg,2,216,https://cpt.tcgcsv.com/Qcj,2024-03-28T16:50:13.253,1,GLD3-EN035,Common,LIGHT,Reptile,Effect Monster,1500,300,0.15,0.26,0.99,0.18,,Limited,"Each time a face-down Defense Position monster is flipped face-up, place 1 Worm Counter on this card. This card gains 300 ATK for each Worm Counter on it.",
35491,Worm Hope,Worm Hope,https://tcgplayer-cdn.tcgplayer.com/product/35491_200w.jpg,2,216,https://cpt.tcgcsv.com/Rcj,2024-03-28T16:50:13.313,1,GLD3-EN036,Common,LIGHT,Reptile,Effect Monster,800,1500,0.1,0.29,1.0,0.19,,Limited,"FLIP: When this card is flipped face-up by an opponent's monster's attack , draw 1 card. When this card is sent from the field to the Graveyard, send 1 card in your hand to the Graveyard.",
35492,Stardust Dragon,Stardust Dragon,https://tcgplayer-cdn.tcgplayer.com/product/35492_200w.jpg,2,216,https://cpt.tcgcsv.com/Scj,2024-03-28T16:50:13.44,1,GLD3-EN037,Gold Rare,WIND,Dragon,Synchro/Effect Monster,2500,2000,7.2,8.0,9.99,8.66,,Limited,"1 Tuner + 1 or more non-Tuner monsters // You can Tribute this card to negate the activation of a Spell Card, Trap Card, or Effect Monster's effect that destroys a card(s) on the field, and destroy that card. If you negate an effect this way, you can Spec",
35493,Blackwing Armor Master,Blackwing Armor Master,https://tcgplayer-cdn.tcgplayer.com/product/35493_200w.jpg,2,216,https://cpt.tcgcsv.com/Tcj,2024-03-28T16:50:13.53,1,GLD3-EN038,Gold Rare,DARK,Winged Beast,Synchro/Effect Monster,2500,1500,6.55,8.52,22.2,7.18,,Limited,"1 ""Blackwing"" Tuner + 1 or more non-Tuner monsters // This card cannot be destroyed by battle, and you take no Battle Damage from battles involving this card. If this card attacks a monster, you can place 1 Wedge Counter on that monster at the end of the",
35494,Blackwing Armed Wing,Blackwing Armed Wing,https://tcgplayer-cdn.tcgplayer.com/product/35494_200w.jpg,2,216,https://cpt.tcgcsv.com/Vcj,2024-03-28T16:50:13.657,1,GLD3-EN039,Gold Rare,DARK,Winged Beast,Synchro/Effect Monster,2300,1000,4.81,7.0,24.07,6.09,,Limited,"1 ""Blackwing"" Tuner + 1 or more Non-Tuner monsters // If this card attacks a Defense Position monster, it gains 500 ATK during the Damage Step only. During battle between this attacking card and a Defense Position monster whose DEF is lower then the ATK o",
35495,Mystical Space Typhoon,Mystical Space Typhoon,https://tcgplayer-cdn.tcgplayer.com/product/35495_200w.jpg,2,216,https://cpt.tcgcsv.com/Wcj,2014-03-06T13:21:53.96,1,GLD3-EN040,Gold Rare,SPELL,,Normal Spell,0,0,1.93,2.98,10.98,2.33,,Limited,Destroy 1 Spell or Trap Card on the field.,
35496,My Body as a Shield,My Body as a Shield,https://tcgplayer-cdn.tcgplayer.com/product/35496_200w.jpg,2,216,https://cpt.tcgcsv.com/Xcj,2014-03-06T13:23:33.2,1,GLD3-EN041,Gold Rare,SPELL,,Normal Spell,0,0,4.8,6.0,12.2,6.59,,Limited,Activate only by paying 1500 Life Points when your opponent activates a card with the effect that would destroy 1 or more monster(s) on the field. Negate the activation of that card and destroy it.,
35497,Smashing Ground,Smashing Ground,https://tcgplayer-cdn.tcgplayer.com/product/35497_200w.jpg,2,216,https://cpt.tcgcsv.com/Zcj,2014-03-06T13:23:39.597,1,GLD3-EN042,Gold Rare,SPELL,,Normal Spell,0,0,1.31,1.9,4.99,1.98,,Limited,"Destroy the 1 face-up monster your opponent controls that has the highest DEF. (If it's a tie, you get to choose.)",
35498,Enemy Controller,Enemy Controller,https://tcgplayer-cdn.tcgplayer.com/product/35498_200w.jpg,2,216,https://cpt.tcgcsv.com/-cj,2014-03-06T13:23:17.807,1,GLD3-EN043,Gold Rare,SPELL,,Normal Spell,0,0,0.9,1.49,7.89,1.34,,Limited,Select and activate 1 of these effects: // *Change the Battle Position of 1 face-up monster your opponent controls. // *Tribute 1 monster. Select 1 face-up monster your opponent controls. Take control of it until the End Phase.,
35499,Destiny Draw,Destiny Draw,https://tcgplayer-cdn.tcgplayer.com/product/35499_200w.jpg,2,216,https://cpt.tcgcsv.com/_cj,2013-05-09T12:13:41.653,1,GLD3-EN044,Common,SPELL,,Normal Spell,0,0,0.14,0.49,1.02,0.49,,Limited,"Discard 1 ""Destiny Hero"" card. Draw 2 cards.",
35500,Black Whirlwind,Black Whirlwind,https://tcgplayer-cdn.tcgplayer.com/product/35500_200w.jpg,2,216,https://cpt.tcgcsv.com/0dj,2013-05-09T12:13:41.653,1,GLD3-EN045,Common,SPELL,,Normal Spell,0,0,0.32,0.72,4.99,0.66,,Limited,"When a ""Blackwing"" monster is Normal Summoned to your side of the Field, you can add 1 ""Blackwing"" monster from your Deck to your hand that has less ATK than that monster.",
35501,Amazoness Archers,Amazoness Archers,https://tcgplayer-cdn.tcgplayer.com/product/35501_200w.jpg,2,216,https://cpt.tcgcsv.com/2dj,2013-05-09T12:13:41.653,1,GLD3-EN046,Common,TRAP,,Normal Trap,0,0,0.2,0.5,1.5,0.39,,Limited,"You can only activate this card when your opponent declares an attack and if there is a monster(s) on your side of the field that includes ""Amazoness"" in its card name, or is named ""Amazon Archer"". All monsters on your opponent's side of the field are cha",
35502,Dramatic Rescue,Dramatic Rescue,https://tcgplayer-cdn.tcgplayer.com/product/35502_200w.jpg,2,216,https://cpt.tcgcsv.com/3dj,2013-05-09T12:13:41.653,1,GLD3-EN047,Common,TRAP,,Normal Trap,0,0,0.15,0.49,1.98,0.53,,Limited,"You can only activate this card when a card is activated that targets a monster on the field that includes ""Amazoness"" in its card name, or is named ""Amazon Archer"". Return the targeted monster to its owner's hand and Special Summon 1 other monster from y",
35503,Magical Arm Shield,Magical Arm Shield,https://tcgplayer-cdn.tcgplayer.com/product/35503_200w.jpg,2,216,https://cpt.tcgcsv.com/5dj,2013-05-09T12:13:41.653,1,GLD3-EN048,Common,TRAP,,Normal Trap,0,0,0.15,0.25,1.48,0.21,,Limited,"Activate only when your opponent declares an attack while you control a monster. Take control of 1 of your opponent's face-up monsters, except the attacking monster, until the end of the Battle Phase. It is attacked instead.",
35504,Icarus Attack,Icarus Attack,https://tcgplayer-cdn.tcgplayer.com/product/35504_200w.jpg,2,216,https://cpt.tcgcsv.com/6dj,2014-03-06T13:22:00.693,1,GLD3-EN049,Gold Rare,TRAP,,Normal Trap,0,0,2.95,4.96,11.98,4.84,,Limited,Tribute 1 Winged Beast-Type monster. Destroy 2 cards on the field.,
35505,Aegis of Gaia,Aegis of Gaia,https://tcgplayer-cdn.tcgplayer.com/product/35505_200w.jpg,2,216,https://cpt.tcgcsv.com/7dj,2013-05-09T12:13:41.653,1,GLD3-EN050,Common,TRAP,,Normal Trap,0,0,0.15,0.4,1.41,0.73,,Limited,"Gain 3000 Life Points. If this face-up card is removed from the field, lose 3000 Life Points.",
35506,Gold Series 3 - Collector Set,Gold Series 3 Collector Set,https://tcgplayer-cdn.tcgplayer.com/product/35506_200w.jpg,2,216,https://cpt.tcgcsv.com/8dj,2015-10-23T15:07:35.057,1,,,,,,,,,,,,,,,
35507,Gold Series 3 - Booster Pack,Gold Series 3 Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/35507_200w.jpg,2,216,https://cpt.tcgcsv.com/9dj,2024-01-30T16:15:21.063,1,,,,,,,,,,,,,,,
57196,Gold Series 3 - Booster Box,Gold Series 3 Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/57196_200w.jpg,2,216,https://cpt.tcgcsv.com/XTs,2015-10-23T15:07:15.26,1,,,,,,,,379.95,379.95,379.95,,,Normal,,83717884026
