productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extCardType,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extMonsterType,extAttack,extDefense
224650,Super Quantum Red Layer,Super Quantum Red Layer,https://tcgplayer-cdn.tcgplayer.com/product/224650_200w.jpg,2,2723,https://cpt.tcgcsv.com/0TP2,2024-09-17T04:35:44.557,1,OP14-EN006,Super Rare,FIRE,Effect Monster,"If you control no monsters, you can Special Summon this card (from your hand). You can only use each of the following effects of ""Super Quantum Red Layer"" once per turn.
<br>• When this card is Normal or Special Summoned: You can target 1 ""Super Quant"" card in your GY; add it to your hand.
<br>• If this card is sent to the GY: You can target 1 ""Super Quant"" monster in your GY, except ""Super Quantum Red Layer""; Special Summon it, but it cannot activate its effects.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",2.5,4.06,14.99,3.02,9.98,Unlimited,Warrior,2000,800
224654,The Phantom Knights of Ancient Cloak,The Phantom Knights of Ancient Cloak,https://tcgplayer-cdn.tcgplayer.com/product/224654_200w.jpg,2,2723,https://cpt.tcgcsv.com/6TP2,2020-10-23T19:03:21.357,1,OP14-EN017,Common,DARK,Effect Monster,"If this card is in Attack Position: You can target 1 DARK monster on the field; change this card to Defense Position, and if you do, that monster gains 800 ATK/DEF until the end of your opponent's turn. You can banish this card from your GY; add 1 ""The Phantom Knights"" card from your Deck to your hand, except ""The Phantom Knights of Ancient Cloak"". You can only use each effect of ""The Phantom Knights of Ancient Cloak"" once per turn.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.03,0.25,1.0,0.11,,Unlimited,Warrior,800,1000
224659,The Phantom Knights of Shade Brigandine,The Phantom Knights of Shade Brigandine,https://tcgplayer-cdn.tcgplayer.com/product/224659_200w.jpg,2,2723,https://cpt.tcgcsv.com/cTP2,2025-05-15T19:35:59.043,1,OP14-EN025,Common,TRAP,Normal Trap,"Special Summon this card in Defense Position as a Normal Monster (Warrior/DARK/Level 4/ATK 0/DEF 300). (This card is NOT treated as a Trap.) If you have no Traps in your GY, you can activate this card the turn it was Set. You can only activate 1 ""The Phantom Knights of Shade Brigandine"" per turn.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.09,0.47,5.0,0.2,,Unlimited,,,
224662,The Phantom Knights' Rank-Up-Magic Launch,The Phantom Knights Rank Up Magic Launch,https://tcgplayer-cdn.tcgplayer.com/product/224662_200w.jpg,2,2723,https://cpt.tcgcsv.com/gTP2,2020-10-23T19:04:08.063,1,OP14-EN021,Common,SPELL,Quick-Play Spell,"During the Main Phase: Target 1 DARK Xyz Monster you control with no material; Special Summon from your Extra Deck, 1 DARK Xyz Monster that is 1 Rank higher than that monster you control, by using it as material, and if you do, attach this card to it as additional material. (This is treated as an Xyz Summon. Transfer its materials to the Summoned monster.) During your Main Phase: You can banish this card from your GY, then target 1 DARK Xyz Monster you control; attach 1 ""The Phantom Knights"" monster from your hand to that monster as material.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.11,0.25,1.99,0.16,,Unlimited,,,
224663,Toon Kingdom (UTR),Toon Kingdom UTR,https://tcgplayer-cdn.tcgplayer.com/product/224663_200w.jpg,2,2723,https://cpt.tcgcsv.com/hTP2,2023-08-04T15:18:41.103,1,OP14-EN002,Ultimate Rare,SPELL,Field Spell,"When this card is activated: Banish 3 cards from the top of your Deck, face-down. This card's name becomes ""Toon World"" while in the Field Zone. Your opponent cannot target Toon monsters you control with card effects. If a Toon monster(s) you control would be destroyed by battle or card effect, you can banish 1 card from the top of your Deck, face-down, for each of those monster(s) instead.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",7.88,9.89,120.0,9.68,8.99,Unlimited,,,
224664,U.A. Signing Deal,UA Signing Deal,https://tcgplayer-cdn.tcgplayer.com/product/224664_200w.jpg,2,2723,https://cpt.tcgcsv.com/jTP2,2020-10-23T18:58:32.76,1,OP14-EN010,Super Rare,SPELL,Normal Spell,"Special Summon 1 ""U.A."" monster from your Deck, but its effects are negated, also it cannot be used as Synchro or Xyz Material for a Summon. Then you lose LP equal to that monster's Level x 300. You can only activate 1 ""U.A. Signing Deal"" per turn.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.05,0.37,4.99,0.19,,Unlimited,,,
224665,Unpossessed,Unpossessed,https://tcgplayer-cdn.tcgplayer.com/product/224665_200w.jpg,2,2723,https://cpt.tcgcsv.com/kTP2,2025-05-15T19:35:59.123,1,OP14-EN012,Super Rare,TRAP,Continuous Trap,"""Charmer"" monsters you control cannot be destroyed by battle. If a ""Familiar-Possessed"" monster you control attacks an opponent's monster, it gains 800 ATK during damage calculation only. If a monster(s) you control is destroyed by battle or card effect, while this card is already face-up in your Spell & Trap Zone: You can Special Summon 1 Spellcaster monster with 1500 DEF from your Deck, whose Attribute is different from at least 1 of those destroyed monsters' original Attributes on the field, in Attack Position or face-down Defense Position. You can only use this effect of ""Unpossessed"" once per turn.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.16,0.46,4.99,0.28,,Unlimited,,,
224666,Void Ogre Dragon,Void Ogre Dragon,https://tcgplayer-cdn.tcgplayer.com/product/224666_200w.jpg,2,2723,https://cpt.tcgcsv.com/lTP2,2020-10-23T19:03:31.587,1,OP14-EN018,Common,DARK,Synchro/Effect Monster,"1 DARK Tuner + 1+ non-Tuner monsters
<br>Once per turn, when your opponent activates a Spell/Trap Card while you have no cards in your hand (Quick Effect): You can negate the activation, and if you do, destroy it.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.55,0.87,9.0,0.77,,Unlimited,Dragon,3000,3000
224667,Weeping Idol,Weeping Idol,https://tcgplayer-cdn.tcgplayer.com/product/224667_200w.jpg,2,2723,https://cpt.tcgcsv.com/mTP2,2020-10-23T19:02:44.743,1,OP14-EN014,Common,DARK,Effect Monster,"You can banish 1 Tuner from your GY; Special Summon this card from your hand.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.02,0.25,4.51,0.14,,Unlimited,Rock,0,500
224668,Token: Dual Avatar Spirit,Token Dual Avatar Spirit,https://tcgplayer-cdn.tcgplayer.com/product/224668_200w.jpg,2,2723,https://cpt.tcgcsv.com/nTP2,2023-05-21T15:16:42.53,1,OP14-EN026,Super Rare,LIGHT,Normal Token,"This card can be used as a ""Dual Avatar Spirit Token"".
<br><br>
<br> *If used for another Token, apply that Token's Type/Attribute/Level/ATK/DEF.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.24,0.99,5.99,0.48,,Unlimited,Warrior,0,0
