productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extLinkRating,extLinkArrows
524340,TGX1-HL,TGX1 HL,https://tcgplayer-cdn.tcgplayer.com/product/524340_200w.jpg,2,23334,https://cpt.tcgcsv.com/QLc6,2024-01-23T20:39:23.78,1,OP23-EN024,Common,SPELL,,Quick-Play Spell,,,"Target 1 ""T.G."" monster you control; its ATK and DEF each become half its current ATK and DEF, and if they do, destroy 1 other Spell/Trap Card on the field.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.01,0.2,1.49,0.05,,Unlimited,,
524343,TG1-EM1,TG1 EM1,https://tcgplayer-cdn.tcgplayer.com/product/524343_200w.jpg,2,23334,https://cpt.tcgcsv.com/TLc6,2024-01-23T20:54:04.473,1,OP23-EN027,Common,TRAP,,Normal Trap,,,"Target 1 monster your opponent controls and 1 ""T.G."" monster you control; switch control of both monsters.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.01,0.17,1.49,0.08,,Unlimited,,
524379,Labrynth Stovie Torbie,Labrynth Stovie Torbie,https://tcgplayer-cdn.tcgplayer.com/product/524379_200w.jpg,2,23334,https://cpt.tcgcsv.com/CMc6,2024-01-23T20:18:58.63,1,OP23-EN004,Super Rare,DARK,Fiend,Effect Monster,0,2000,"(Quick Effect): You can send this card from your hand or field to the GY and discard 1 card; Set 1 ""Labrynth"" Spell/Trap from your hand or Deck. If a monster(s) leaves the field by your Normal Trap effect, while this card is in your GY (except during the Damage Step): You can Special Summon this card. You can only use each effect of ""Labrynth Stovie Torbie"" once per turn.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.2,1.0,10.54,0.54,,Unlimited,,
524380,Labrynth Cooclock,Labrynth Cooclock,https://tcgplayer-cdn.tcgplayer.com/product/524380_200w.jpg,2,23334,https://cpt.tcgcsv.com/DMc6,2024-01-23T20:20:34.433,1,OP23-EN005,Super Rare,DARK,Fiend,Effect Monster,0,0,"(Quick Effect): You can discard this card; this turn, you can activate 1 Normal Trap Card that was Set this turn, if you control a ""Labrynth"" monster. If a card(s) is sent from your hand to the GY to activate your Normal Trap Card or your ""Labrynth"" card or effect, except ""Labrynth Cooclock"", while this card is in your GY (except during the Damage Step): You can add this card to your hand, or Special Summon it. You can only use each effect of ""Labrynth Cooclock"" once per turn.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.37,0.99,4.0,0.52,,Unlimited,,
524381,Superheavy Samurai Motorbike,Superheavy Samurai Motorbike,https://tcgplayer-cdn.tcgplayer.com/product/524381_200w.jpg,2,23334,https://cpt.tcgcsv.com/FMc6,2023-10-26T13:26:26.733,0,OP23-EN006,Super Rare,EARTH,Machine,Effect Tuner Monster,800,1200,"If you have no Spells/Traps in your GY: You can discard this card; add 1 ""Superheavy Samurai"" monster from your Deck to your hand, except ""Superheavy Samurai Motorbike"". You can only use this effect of ""Superheavy Samurai Motorbike"" once per turn. Once per turn: You can target 1 Machine monster you control; increase its Level by 2.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.07,0.34,6.99,0.18,,Unlimited,,
524382,Pulling the Rug,Pulling the Rug,https://tcgplayer-cdn.tcgplayer.com/product/524382_200w.jpg,2,23334,https://cpt.tcgcsv.com/GMc6,2023-10-26T13:30:10.59,1,OP23-EN011,Super Rare,TRAP,,Counter Trap,,,"When a monster effect is activated that activates when a monster is Normal Summoned: Negate the activation, and if you do, destroy that monster.",2.4,4.08,12.83,2.84,5.81,Unlimited,,
524383,Soul of the Supreme King,Soul of the Supreme King,https://tcgplayer-cdn.tcgplayer.com/product/524383_200w.jpg,2,23334,https://cpt.tcgcsv.com/HMc6,2024-01-23T20:27:00.157,1,OP23-EN012,Super Rare,TRAP,,Normal Trap,,,"Pay half your LP; Special Summon 1 ""Supreme King Z-ARC"" from your Extra Deck, ignoring its Summoning conditions, but negate its effects. It is returned to the Extra Deck during the End Phase of the next turn. When your opponent activates a Spell Card or effect: You can banish this card from your GY and 1 ""Supreme King Z-ARC"" from your face-up Monster Zone; Special Summon up to 1 each ""Pendulum Dragon"", ""Xyz Dragon"", ""Synchro Dragon"", and ""Fusion Dragon"" monsters from your hand, Deck, Extra Deck, and/or GY.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.01,0.4,2.5,0.27,,Unlimited,,
524384,Dinomorphia Intact,Dinomorphia Intact,https://tcgplayer-cdn.tcgplayer.com/product/524384_200w.jpg,2,23334,https://cpt.tcgcsv.com/JMc6,2024-01-23T20:27:48.723,1,OP23-EN013,Super Rare,TRAP,,Counter Trap,,,"When a monster effect is activated, while you control a ""Dinomorphia"" card: Pay half your LP; negate the activation, and if you do, destroy that monster, also whenever you take battle damage this turn, the damage taken becomes half your LP at that time. During damage calculation, while your LP are 2000 or less, if you would take battle damage: You can banish this card from your GY; you take no battle damage from that battle. You can only activate 1 ""Dinomorphia Intact"" per turn.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.01,0.4,5.42,0.18,,Unlimited,,
524385,Wattgiraffe,Wattgiraffe,https://tcgplayer-cdn.tcgplayer.com/product/524385_200w.jpg,2,23334,https://cpt.tcgcsv.com/KMc6,2025-09-05T16:37:19.557,1,OP23-EN015,Common,LIGHT,Thunder,Effect Monster,1200,100,"This card can attack directly. If this card inflicts battle damage to your opponent by a direct attack: Your opponent cannot activate cards or effects until the end of this turn.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.01,0.25,1.49,0.1,,Unlimited,,
524386,Supreme King Dragon Darkwurm,Supreme King Dragon Darkwurm,https://tcgplayer-cdn.tcgplayer.com/product/524386_200w.jpg,2,23334,https://cpt.tcgcsv.com/LMc6,2024-01-23T20:31:03.133,1,OP23-EN018,Common,DARK,Dragon,Effect Pendulum Monster,1800,1200,"<strong>Pendulum Effect:</strong> 
<br>Once per turn, if you control no monsters: You can place 1 ""Supreme King Gate"" Pendulum Monster from your Deck in your Pendulum Zone, also you cannot Pendulum Summon monsters for the rest of this turn, except DARK monsters.
<br><strong>Monster Effect:</strong> 
<br>If this card is Normal or Special Summoned: You can add 1 ""Supreme King Gate"" Pendulum Monster from your Deck to your hand. If this card is in your Graveyard and you control no monsters: You can Special Summon this card. You can only use each monster effect of ""Supreme King Dragon Darkwurm"" once per turn.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.06,0.25,1.36,0.14,,Unlimited,,
524387,T.G. Booster Raptor,TG Booster Raptor,https://tcgplayer-cdn.tcgplayer.com/product/524387_200w.jpg,2,23334,https://cpt.tcgcsv.com/MMc6,2024-01-23T20:31:57.99,1,OP23-EN019,Common,WIND,Dinosaur,Effect Monster,400,300,"If you control a ""T.G."" monster, you can Special Summon this card (from your hand). You can only Special Summon ""T.G. Booster Raptor"" once per turn this way. Once per turn, during the End Phase, if this card is in the GY because it was destroyed on the field and sent there this turn: You can add 1 ""T.G."" monster from your Deck to your hand, except ""T.G. Booster Raptor"".
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.01,0.24,1.49,0.1,,Unlimited,,
524388,"Nauya, the Ogdoadic Remnant",Nauya the Ogdoadic Remnant,https://tcgplayer-cdn.tcgplayer.com/product/524388_200w.jpg,2,23334,https://cpt.tcgcsv.com/NMc6,2023-10-26T13:43:44.407,0,OP23-EN020,Common,DARK,Reptile,Effect Monster,0,2000,"You can send this card from your hand to the GY; send 1 LIGHT Reptile monster from your Deck to the GY. If this card is Normal or Special Summoned: You can add 1 ""Ogdoadic"" Spell/Trap from your Deck to your hand. You can only use each effect of ""Nauya, the Ogdoadic Remnant"" once per turn.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.25,0.49,1.49,0.48,,Unlimited,,
524390,Wattchimera,Wattchimera,https://tcgplayer-cdn.tcgplayer.com/product/524390_200w.jpg,2,23334,https://cpt.tcgcsv.com/QMc6,2024-01-23T20:32:45.56,1,OP23-EN021,Common,LIGHT,Thunder,Effect Synchro Monster,1400,1200,"1 Watt Tuner + 1 or more non-Tuner Thunder-Type monsters
<br>This card can attack your opponent directly. When this card inflicts Battle Damage to your opponent by a direct attack, place 1 random card from your opponent's hand on top of their Deck.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.18,0.3,1.49,0.26,,Unlimited,,
524392,T.G. Hyper Librarian,TG Hyper Librarian,https://tcgplayer-cdn.tcgplayer.com/product/524392_200w.jpg,2,23334,https://cpt.tcgcsv.com/SMc6,2024-01-23T20:35:42.13,1,OP23-EN022,Common,DARK,Spellcaster,Effect Synchro Monster,2400,1800,"1 Tuner + 1+ non-Tuner monsters
<br>If a monster is Synchro Summoned: Draw 1 card. This card must be face-up on the field to activate and to resolve this effect.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.07,0.25,1.36,0.18,,Unlimited,,
524395,Dark Hole,Dark Hole,https://tcgplayer-cdn.tcgplayer.com/product/524395_200w.jpg,2,23334,https://cpt.tcgcsv.com/WMc6,2024-01-23T20:36:15.94,1,OP23-EN023,Common,SPELL,,Normal Spell,,,"Destroy all monsters on the field.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.12,0.25,1.49,0.2,,Unlimited,,
524396,Shinobird's Calling,Shinobirds Calling,https://tcgplayer-cdn.tcgplayer.com/product/524396_200w.jpg,2,23334,https://cpt.tcgcsv.com/XMc6,2024-01-23T20:40:32.413,1,OP23-EN025,Common,SPELL,,Ritual Spell,,,"This card is used to Ritual Summon ""Shinobaroness Peacock"" or ""Shinobaron Peacock"". You must also Tribute monsters from your hand or field and/or banish Spirit monsters from your Graveyard, whose total Levels equal or exceed the Level of the Ritual Monster you Ritual Summon.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.01,0.24,1.49,0.07,,Unlimited,,
524397,Ogdoadic Water Lily,Ogdoadic Water Lily,https://tcgplayer-cdn.tcgplayer.com/product/524397_200w.jpg,2,23334,https://cpt.tcgcsv.com/ZMc6,2024-01-23T20:53:19.833,1,OP23-EN026,Common,SPELL,,Normal Spell,,,"Send 1 Reptile monster from your Deck to the GY, then if you have 5 or more Reptile monsters with different names in your GY, you can Special Summon 1 Reptile monster from your GY. You can only activate 1 ""Ogdoadic Water Lily"" per turn.
<br><br><strong>Official Tournament Stores must review their Konami OTS agreement before selling this product.</strong>",0.15,0.35,1.49,0.19,,Unlimited,,
