productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extDescription
24071,Grave Ohja,Grave Ohja,https://tcgplayer-cdn.tcgplayer.com/product/24071_200w.jpg,2,248,https://cpt.tcgcsv.com/rFc,2014-03-28T15:22:19.143,1,TLM-EN017,Rare,EARTH,Rock,Normal Monster,1600,1500,0.14,0.34,2.67,0.3,,Unlimited,"When there''s a monster on your field in face-down defense mode, this card cannot be target of battle. Whenever a monster on your field are successfully Reverse Summon, do 300 lifepoint damages to opponent."
24071,Grave Ohja,Grave Ohja,https://tcgplayer-cdn.tcgplayer.com/product/24071_200w.jpg,2,248,https://cpt.tcgcsv.com/rFc,2014-03-28T15:22:19.143,1,TLM-EN017,Rare,EARTH,Rock,Normal Monster,1600,1500,0.16,0.49,1.0,0.39,,1st Edition,"When there''s a monster on your field in face-down defense mode, this card cannot be target of battle. Whenever a monster on your field are successfully Reverse Summon, do 300 lifepoint damages to opponent."
24072,Mine Golem,Mine Golem,https://tcgplayer-cdn.tcgplayer.com/product/24072_200w.jpg,2,248,https://cpt.tcgcsv.com/sFc,2014-03-28T15:00:26.13,1,TLM-EN018,Common,EARTH,Rock,Normal Monster,1000,1900,0.04,0.2,1.99,0.19,,Unlimited,"When this card is sent to Graveyard from the field as a result of battle, do 500 damages to opponent''s lifepoints."
24072,Mine Golem,Mine Golem,https://tcgplayer-cdn.tcgplayer.com/product/24072_200w.jpg,2,248,https://cpt.tcgcsv.com/sFc,2014-03-28T15:00:26.13,1,TLM-EN018,Common,EARTH,Rock,Normal Monster,1000,1900,0.1,0.25,1.0,0.21,,1st Edition,"When this card is sent to Graveyard from the field as a result of battle, do 500 damages to opponent''s lifepoints."
24073,Monk Fighter,Monk Fighter,https://tcgplayer-cdn.tcgplayer.com/product/24073_200w.jpg,2,248,https://cpt.tcgcsv.com/tFc,2014-03-28T14:57:02.387,1,TLM-EN019,Common,EARTH,Rock,Normal Monster,1300,1000,0.04,0.25,1.99,0.35,,Unlimited,The Battle Damages to this card''s controller due to this card as a result of battle would become 0.
24073,Monk Fighter,Monk Fighter,https://tcgplayer-cdn.tcgplayer.com/product/24073_200w.jpg,2,248,https://cpt.tcgcsv.com/tFc,2014-03-28T14:57:02.387,1,TLM-EN019,Common,EARTH,Rock,Normal Monster,1300,1000,0.1,0.25,1.0,0.25,,1st Edition,The Battle Damages to this card''s controller due to this card as a result of battle would become 0.
24074,Master Monk,Master Monk,https://tcgplayer-cdn.tcgplayer.com/product/24074_200w.jpg,2,248,https://cpt.tcgcsv.com/vFc,2014-08-11T15:40:11.653,1,TLM-EN020,Super Rare,EARTH,Rock,Normal Monster,1900,1000,0.2,0.5,1.98,0.45,,Unlimited,This card cannot be Normal Summon. This card can only be special summon by sacrificing a [Monk Fighter] on your field. This card can attack two times during a turn.
24074,Master Monk,Master Monk,https://tcgplayer-cdn.tcgplayer.com/product/24074_200w.jpg,2,248,https://cpt.tcgcsv.com/vFc,2014-08-11T15:40:11.653,1,TLM-EN020,Super Rare,EARTH,Rock,Normal Monster,1900,1000,0.25,0.99,4.99,0.42,,1st Edition,This card cannot be Normal Summon. This card can only be special summon by sacrificing a [Monk Fighter] on your field. This card can attack two times during a turn.
24075,Guardian Statue,Guardian Statue,https://tcgplayer-cdn.tcgplayer.com/product/24075_200w.jpg,2,248,https://cpt.tcgcsv.com/wFc,2014-03-28T15:25:04.257,1,TLM-EN021,Common,EARTH,Rock,Normal Monster,800,1400,0.05,0.24,1.41,0.21,,Unlimited,"This card can change to face-down defense mode once per turn. When this card is successfully Reverse Summon, return a monster card on opponent''s field to owner''s hand."
24075,Guardian Statue,Guardian Statue,https://tcgplayer-cdn.tcgplayer.com/product/24075_200w.jpg,2,248,https://cpt.tcgcsv.com/wFc,2014-03-28T15:25:04.257,1,TLM-EN021,Common,EARTH,Rock,Normal Monster,800,1400,0.1,0.28,0.99,0.31,,1st Edition,"This card can change to face-down defense mode once per turn. When this card is successfully Reverse Summon, return a monster card on opponent''s field to owner''s hand."
24076,Medusa Worm,Medusa Worm,https://tcgplayer-cdn.tcgplayer.com/product/24076_200w.jpg,2,248,https://cpt.tcgcsv.com/xFc,2021-11-17T15:36:39.793,1,TLM-EN022,Common,EARTH,Rock,Normal Monster,500,600,0.1,0.45,1.99,0.43,,Unlimited,"You can flip this card into face-down Defense Position once per turn during your Main Phase. When this card is Flip Summoned successfully, destroy 1 monster on your opponent's side of the field."
24076,Medusa Worm,Medusa Worm,https://tcgplayer-cdn.tcgplayer.com/product/24076_200w.jpg,2,248,https://cpt.tcgcsv.com/xFc,2021-11-17T15:36:39.793,1,TLM-EN022,Common,EARTH,Rock,Normal Monster,500,600,0.25,0.59,4.99,0.54,,1st Edition,"You can flip this card into face-down Defense Position once per turn during your Main Phase. When this card is Flip Summoned successfully, destroy 1 monster on your opponent's side of the field."
24077,D.D. Survivor,DD Survivor,https://tcgplayer-cdn.tcgplayer.com/product/24077_200w.jpg,2,248,https://cpt.tcgcsv.com/zFc,2014-03-28T14:50:03.75,1,TLM-EN023,Rare,DARK,Warrior,Normal Monster,1800,200,0.24,0.6,2.97,0.6,,Unlimited,"When this card is face-up on your field and it is removed from game from the field, special summon this card to the field at the end of turn."
24077,D.D. Survivor,DD Survivor,https://tcgplayer-cdn.tcgplayer.com/product/24077_200w.jpg,2,248,https://cpt.tcgcsv.com/zFc,2014-03-28T14:50:03.75,1,TLM-EN023,Rare,DARK,Warrior,Normal Monster,1800,200,0.21,1.01,2.99,0.9,,1st Edition,"When this card is face-up on your field and it is removed from game from the field, special summon this card to the field at the end of turn."
24078,Mid Shield Gardna,Mid Shield Gardna,https://tcgplayer-cdn.tcgplayer.com/product/24078_200w.jpg,2,248,https://cpt.tcgcsv.com/BFc,2018-05-15T20:14:28.68,1,TLM-EN024,Rare,EARTH,Warrior,Normal Monster,100,1800,0.14,0.31,3.99,0.31,,Unlimited,"You can flip this card into face-down Defense Position once per turn during your Main Phase. Negate the activation of a Spell Card that targets this 1 face-down monster. At that time, flip this card into face-up Defense Position."
24078,Mid Shield Gardna,Mid Shield Gardna,https://tcgplayer-cdn.tcgplayer.com/product/24078_200w.jpg,2,248,https://cpt.tcgcsv.com/BFc,2018-05-15T20:14:28.68,1,TLM-EN024,Rare,EARTH,Warrior,Normal Monster,100,1800,0.15,0.31,1.58,0.3,,1st Edition,"You can flip this card into face-down Defense Position once per turn during your Main Phase. Negate the activation of a Spell Card that targets this 1 face-down monster. At that time, flip this card into face-up Defense Position."
24079,White Ninja,White Ninja,https://tcgplayer-cdn.tcgplayer.com/product/24079_200w.jpg,2,248,https://cpt.tcgcsv.com/CFc,2024-10-01T18:00:18.347,1,TLM-EN025,Common,LIGHT,Warrior,Normal Monster,1500,800,0.1,0.25,1.0,0.27,,Unlimited,FLIP: Destroy 1 Defense Position monster on the field.
24079,White Ninja,White Ninja,https://tcgplayer-cdn.tcgplayer.com/product/24079_200w.jpg,2,248,https://cpt.tcgcsv.com/CFc,2024-10-01T18:00:18.347,1,TLM-EN025,Common,LIGHT,Warrior,Normal Monster,1500,800,0.15,0.29,1.45,0.24,,1st Edition,FLIP: Destroy 1 Defense Position monster on the field.
24080,Aussa the Earth Charmer,Aussa the Earth Charmer,https://tcgplayer-cdn.tcgplayer.com/product/24080_200w.jpg,2,248,https://cpt.tcgcsv.com/DFc,2014-03-28T14:22:53.107,1,TLM-EN026,Common,EARTH,Spellcaster,Normal Monster,500,1500,0.04,0.25,1.49,0.26,,Unlimited,"Reverse: When this card is face-up on he field, gain control of an Earth Main-Type monster on opponent''s field."
24080,Aussa the Earth Charmer,Aussa the Earth Charmer,https://tcgplayer-cdn.tcgplayer.com/product/24080_200w.jpg,2,248,https://cpt.tcgcsv.com/DFc,2014-03-28T14:22:53.107,1,TLM-EN026,Common,EARTH,Spellcaster,Normal Monster,500,1500,0.05,0.3,1.99,0.28,,1st Edition,"Reverse: When this card is face-up on he field, gain control of an Earth Main-Type monster on opponent''s field."
24081,Eria the Water Charmer,Eria the Water Charmer,https://tcgplayer-cdn.tcgplayer.com/product/24081_200w.jpg,2,248,https://cpt.tcgcsv.com/FFc,2014-03-28T15:19:05.627,1,TLM-EN027,Common,WATER,Spellcaster,Normal Monster,500,1500,0.03,0.28,1.42,0.46,,Unlimited,"Reverse: When this card is face-up on he field, gain control of a Water Main-Type monster on opponent''s field."
24081,Eria the Water Charmer,Eria the Water Charmer,https://tcgplayer-cdn.tcgplayer.com/product/24081_200w.jpg,2,248,https://cpt.tcgcsv.com/FFc,2014-03-28T15:19:05.627,1,TLM-EN027,Common,WATER,Spellcaster,Normal Monster,500,1500,0.04,0.33,1.99,0.32,,1st Edition,"Reverse: When this card is face-up on he field, gain control of a Water Main-Type monster on opponent''s field."
24082,Hiita the Fire Charmer,Hiita the Fire Charmer,https://tcgplayer-cdn.tcgplayer.com/product/24082_200w.jpg,2,248,https://cpt.tcgcsv.com/GFc,2024-10-01T11:52:27.993,1,TLM-EN028,Common,FIRE,Spellcaster,Normal Monster,500,1500,0.05,0.21,1.49,0.19,,Unlimited,"FLIP: Take control of 1 FIRE monster on your opponent's side of the field, for as long as this card remains face-up on the field."
24082,Hiita the Fire Charmer,Hiita the Fire Charmer,https://tcgplayer-cdn.tcgplayer.com/product/24082_200w.jpg,2,248,https://cpt.tcgcsv.com/GFc,2024-10-01T11:52:27.993,1,TLM-EN028,Common,FIRE,Spellcaster,Normal Monster,500,1500,0.1,0.3,1.75,0.26,,1st Edition,"FLIP: Take control of 1 FIRE monster on your opponent's side of the field, for as long as this card remains face-up on the field."
24083,Wynn the Wind Charmer,Wynn the Wind Charmer,https://tcgplayer-cdn.tcgplayer.com/product/24083_200w.jpg,2,248,https://cpt.tcgcsv.com/HFc,2014-03-28T14:15:15.4,1,TLM-EN029,Common,WIND,Spellcaster,Normal Monster,500,1500,0.1,0.3,1.49,0.36,,Unlimited,"FLIP: Take control of 1 WIND monster on your opponent's side of the field, for as long as this card remains face-up on the field."
24083,Wynn the Wind Charmer,Wynn the Wind Charmer,https://tcgplayer-cdn.tcgplayer.com/product/24083_200w.jpg,2,248,https://cpt.tcgcsv.com/HFc,2014-03-28T14:15:15.4,1,TLM-EN029,Common,WIND,Spellcaster,Normal Monster,500,1500,0.05,0.35,1.42,0.42,,1st Edition,"FLIP: Take control of 1 WIND monster on your opponent's side of the field, for as long as this card remains face-up on the field."
24084,Batteryman AA,Batteryman AA,https://tcgplayer-cdn.tcgplayer.com/product/24084_200w.jpg,2,248,https://cpt.tcgcsv.com/JFc,2014-03-28T14:24:39.947,1,TLM-EN030,Common,LIGHT,Thunder,Normal Monster,0,0,0.09,0.25,1.43,0.28,,Unlimited,"When all of your [Battery Men - Three Single Type] on your field are in attack mode, for each [Battery Men - Three Single Type] on the field, increase this card''s attack strength by 1000. When all of your [Battery Men - Three Single Type] on your field are in defense mode, for each [Battery Men - Three Single Type] on the field, increase this card''s defense strength by 1000."
24084,Batteryman AA,Batteryman AA,https://tcgplayer-cdn.tcgplayer.com/product/24084_200w.jpg,2,248,https://cpt.tcgcsv.com/JFc,2014-03-28T14:24:39.947,1,TLM-EN030,Common,LIGHT,Thunder,Normal Monster,0,0,0.1,0.31,0.99,0.32,,1st Edition,"When all of your [Battery Men - Three Single Type] on your field are in attack mode, for each [Battery Men - Three Single Type] on the field, increase this card''s attack strength by 1000. When all of your [Battery Men - Three Single Type] on your field are in defense mode, for each [Battery Men - Three Single Type] on the field, increase this card''s defense strength by 1000."
24085,Des Wombat,Des Wombat,https://tcgplayer-cdn.tcgplayer.com/product/24085_200w.jpg,2,248,https://cpt.tcgcsv.com/KFc,2015-04-21T16:03:49.497,1,TLM-EN031,Common,EARTH,Beast,Normal Monster,1600,300,0.19,0.53,3.09,0.54,,Unlimited,"When this card is face-up on the field, all damages done by card''s effects to this card''s controller would become 0."
24085,Des Wombat,Des Wombat,https://tcgplayer-cdn.tcgplayer.com/product/24085_200w.jpg,2,248,https://cpt.tcgcsv.com/KFc,2015-04-21T16:03:49.497,1,TLM-EN031,Common,EARTH,Beast,Normal Monster,1600,300,0.2,0.6,4.0,0.54,,1st Edition,"When this card is face-up on the field, all damages done by card''s effects to this card''s controller would become 0."
24086,King of the Skull Servants,King of the Skull Servants,https://tcgplayer-cdn.tcgplayer.com/product/24086_200w.jpg,2,248,https://cpt.tcgcsv.com/LFc,2024-09-19T13:15:38.543,1,TLM-EN032,Common,DARK,Undead,Normal Monster,0,0,2.37,2.76,7.0,2.63,,Unlimited,"The original ATK of this card becomes the number of ""King of the Skull Servants"" and ""Skull Servant"" cards in your Graveyard x 1000. When this card is destroyed and sent to the Graveyard as a result of battle, remove from play 1 other ""King of the Skull Servants"" or ""Skull Servant"" card in your Graveyard to Special Summon this card."
24086,King of the Skull Servants,King of the Skull Servants,https://tcgplayer-cdn.tcgplayer.com/product/24086_200w.jpg,2,248,https://cpt.tcgcsv.com/LFc,2024-09-19T13:15:38.543,1,TLM-EN032,Common,DARK,Undead,Normal Monster,0,0,2.54,4.08,12.97,3.48,,1st Edition,"The original ATK of this card becomes the number of ""King of the Skull Servants"" and ""Skull Servant"" cards in your Graveyard x 1000. When this card is destroyed and sent to the Graveyard as a result of battle, remove from play 1 other ""King of the Skull Servants"" or ""Skull Servant"" card in your Graveyard to Special Summon this card."
24087,Reshef the Dark Being,Reshef the Dark Being,https://tcgplayer-cdn.tcgplayer.com/product/24087_200w.jpg,2,248,https://cpt.tcgcsv.com/MFc,2021-07-08T13:58:16.583,1,TLM-EN033,Ultra Rare,LIGHT,Demon,Ritual Monster,2500,1500,4.12,4.54,11.99,4.58,,Unlimited,"This card can only be Ritual Summon by [Ritual of Wicked God]. Discard a Magic card from your hand and choose a monster on opponent''s field, you gain control of that monster until the end of turn. This effect can only be use once per turn."
24087,Reshef the Dark Being,Reshef the Dark Being,https://tcgplayer-cdn.tcgplayer.com/product/24087_200w.jpg,2,248,https://cpt.tcgcsv.com/MFc,2021-07-08T13:58:16.583,1,TLM-EN033,Ultra Rare,LIGHT,Demon,Ritual Monster,2500,1500,4.99,7.25,23.99,8.01,,1st Edition,"This card can only be Ritual Summon by [Ritual of Wicked God]. Discard a Magic card from your hand and choose a monster on opponent''s field, you gain control of that monster until the end of turn. This effect can only be use once per turn."
24088,Elemental Mistress Doriado,Elemental Mistress Doriado,https://tcgplayer-cdn.tcgplayer.com/product/24088_200w.jpg,2,248,https://cpt.tcgcsv.com/NFc,2014-03-28T15:18:27.203,1,TLM-EN034,Rare,LIGHT,Spellcaster,Ritual Monster,1200,1400,0.25,0.92,2.99,1.26,,Unlimited,"Ritual Summon by [Ritual of Dryad]. This card''s Main type is treated as Wind, Water, Fire, and Earth."
