productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extCardType,extMonsterType,extAttack,extDefense,extLinkRating,extLinkArrows
220683,Neo Space Connector,Neo Space Connector,https://tcgplayer-cdn.tcgplayer.com/product/220683_200w.jpg,2,2680,https://cpt.tcgcsv.com/HhN2,2024-07-26T15:10:56.94,1,"When this card is Normal Summoned: You can Special Summon 1 ""Neo-Spacian"" monster or 1 ""Elemental HERO Neos"" from your hand or Deck in Defense Position. You can Tribute this card, then target 1 ""Neo-Spacian"" monster or 1 ""Elemental HERO Neos"" in your GY; Special Summon it in Defense Position. You can only use each effect of ""Neo Space Connector"" once per turn.",,0.09,0.25,1.99,0.23,0.11,1st Edition,MP20-EN007,Common,LIGHT,Effect Monster,Warrior,800,1800,,
220684,Guardragon Justicia,Guardragon Justicia,https://tcgplayer-cdn.tcgplayer.com/product/220684_200w.jpg,2,2680,https://cpt.tcgcsv.com/JhN2,2024-07-26T15:10:56.97,1,"<em>The fate of the World depends on the Guardragons, born from the World Legacy.</em>",,0.1,0.21,4.2,0.16,0.11,1st Edition,MP20-EN008,Common,WATER,Tuner Monster,Dragon,0,2100,,
220685,Guardragon Garmides,Guardragon Garmides,https://tcgplayer-cdn.tcgplayer.com/product/220685_200w.jpg,2,2680,https://cpt.tcgcsv.com/KhN2,2020-08-31T13:09:53.467,1,"If a Normal Monster(s) is sent to your GY (except during the Damage Step): You can Special Summon this card from your hand. If this card is in your GY: You can send 1 Dragon monster from your hand to the GY; add this card to your hand. You can only use each effect of ""Guardragon Garmides"" once per turn.",,0.03,0.2,1.49,0.13,0.1,1st Edition,MP20-EN009,Common,EARTH,Effect Monster,Dragon,1600,1000,,
220686,Guardragon Promineses,Guardragon Promineses,https://tcgplayer-cdn.tcgplayer.com/product/220686_200w.jpg,2,2680,https://cpt.tcgcsv.com/LhN2,2020-08-31T13:12:45.86,1,"You can send this card from your hand or field to the GY, then target 1 Dragon monster you control; it gains 500 ATK/DEF until the end of your opponent's turn. If a Normal Monster(s) is sent to your GY, while this card is in the GY (except during the Damage Step): You can Special Summon this card, but banish it when it leaves the field. You can only use this effect of ""Guardragon Promineses"" once per turn.",,0.03,0.18,1.07,0.12,0.06,1st Edition,MP20-EN010,Common,FIRE,Effect Monster,Dragon,500,200,,
220687,Guardragon Andrake,Guardragon Andrake,https://tcgplayer-cdn.tcgplayer.com/product/220687_200w.jpg,2,2680,https://cpt.tcgcsv.com/MhN2,2024-07-26T15:10:57.03,1,"Cannot be Normal Summoned/Set. Must be Special Summoned by a card effect. If this card is Special Summoned from the hand or Deck: You can double this card's original ATK/DEF, until the end of the next turn. If this card is Special Summoned from the GY, or if this banished card is Special Summoned: You can target 1 monster your opponent controls; destroy it. You can only use each effect of ""Guardragon Andrake"" once per turn.",,0.01,0.2,1.94,0.11,,1st Edition,MP20-EN011,Common,WIND,Effect Monster,Dragon,2000,600,,
220688,Fantastical Dragon Phantazmay,Fantastical Dragon Phantazmay,https://tcgplayer-cdn.tcgplayer.com/product/220688_200w.jpg,2,2680,https://cpt.tcgcsv.com/NhN2,2025-04-11T16:33:35.26,1,"If your opponent Special Summons a Link Monster(s) (except during the Damage Step): You can Special Summon this card from your hand, draw cards equal to the number of Link Monsters your opponent controls +1, then shuffle cards from your hand into the Deck equal to the number of Link Monsters they control. When your opponent activates a card or effect that targets a monster(s) you control (Quick Effect): You can discard 1 card; negate the activation, and if you do, destroy it. You can only use each effect of ""Fantastical Dragon Phantazmay"" once per turn.",,1.98,4.02,20.0,3.31,4.22,1st Edition,MP20-EN012,Super Rare,DARK,Effect Monster,Dragon,2400,1800,,
220689,Madolche Petingcessoeur,Madolche Petingcessoeur,https://tcgplayer-cdn.tcgplayer.com/product/220689_200w.jpg,2,2680,https://cpt.tcgcsv.com/PhN2,2024-07-26T15:10:57.063,1,"If this card in your possession is destroyed by an opponent's card and sent to your GY: Shuffle this card into the Deck. You can only use each of the following effects of ""Madolche Petingcessoeur"" once per turn.
<br>• If you have no monsters in your GY: You can Special Summon this card from your hand.
<br>• If this card is Special Summoned: You can Special Summon 1 ""Madolche"" monster from your hand or Deck, except ""Madolche Petingcessoeur"", and if you do, reduce its Level by 1, also you cannot Special Summon monsters for the rest of this turn, except ""Madolche"" monsters.",,0.1,0.26,1.13,0.18,0.18,1st Edition,MP20-EN013,Common,EARTH,Effect Monster,Fairy,1400,1400,,
220690,Psychic Wheeleder,Psychic Wheeleder,https://tcgplayer-cdn.tcgplayer.com/product/220690_200w.jpg,2,2680,https://cpt.tcgcsv.com/QhN2,2020-08-31T13:14:32.363,1,"If you control a Level 3 monster other than ""Psychic Wheeleder"", you can Special Summon this card (from your hand) in Defense Position. You can only Special Summon ""Psychic Wheeleder"" once per turn this way. If this card is sent to the GY as Synchro Material: You can target 1 monster on the field with less ATK than the Synchro Monster that used this card as material; destroy it. You can only use this effect of ""Psychic Wheeleder"" once per turn.",,0.2,0.73,5.99,0.62,0.67,1st Edition,MP20-EN014,Ultra Rare,EARTH,Tuner/Effect Monster,Psychic,600,0,,
220691,Aloof Lupine,Aloof Lupine,https://tcgplayer-cdn.tcgplayer.com/product/220691_200w.jpg,2,2680,https://cpt.tcgcsv.com/RhN2,2024-07-26T15:10:57.11,1,"When this card is Normal Summoned: You can banish 1 monster from your hand; banish 1 monster from your Deck with the same Type as that monster. If this card is destroyed by battle, or if this card in its owner's possession is destroyed by an opponent's card effect: You can target 1 of your banished monsters; add it to your hand. You can only use each effect of ""Aloof Lupine"" once per turn.",,0.12,0.3,1.49,0.3,0.14,1st Edition,MP20-EN015,Rare,DARK,Effect Monster,Beast,1700,300,,
220692,Salamangreat Violet Chimera,Salamangreat Violet Chimera,https://tcgplayer-cdn.tcgplayer.com/product/220692_200w.jpg,2,2680,https://cpt.tcgcsv.com/ShN2,2024-07-26T15:10:57.173,1,"1 ""Salamangreat"" monster + 1 Link Monster
<br>If this card is Fusion Summoned: You can make this card gain ATK equal to half the combined original ATK of the materials used to Summon it, until the end of this turn. Once per battle, during damage calculation, if this monster battles a monster whose current ATK is different from its original ATK (Quick Effect): You can double this card's ATK during damage calculation only. If this card that was Fusion Summoned using ""Salamangreat Violet Chimera"" as material battles a monster, that monster's ATK becomes 0 during damage calculation only.",,0.01,0.25,1.1,0.16,0.11,1st Edition,MP20-EN016,Common,FIRE,Fusion/Effect Monster,Cyberse,2800,2000,,
220693,Borreload Savage Dragon,Borreload Savage Dragon,https://tcgplayer-cdn.tcgplayer.com/product/220693_200w.jpg,2,2680,https://cpt.tcgcsv.com/ThN2,2023-12-03T14:55:27.213,1,"1 Tuner + 1+ non-Tuner monsters
<br>If this card is Synchro Summoned: You can equip 1 Link Monster from your GY to this card, and if you do, place Borrel Counters on this card equal to that Link Monster's Link Rating. This card gains ATK equal to half the ATK of the monster equipped to it by its effect. When your opponent activates a card or effect (Quick Effect): You can remove 1 Borrel Counter from this card; negate the activation. You can only use this effect of ""Borreload Savage Dragon"" once per turn.",,0.2,0.97,124.99,0.69,0.83,1st Edition,MP20-EN017,Prismatic Secret Rare,DARK,Synchro/Effect Monster,Dragon,3000,2500,,
220694,Cyberse Quantum Dragon,Cyberse Quantum Dragon,https://tcgplayer-cdn.tcgplayer.com/product/220694_200w.jpg,2,2680,https://cpt.tcgcsv.com/VhN2,2020-08-31T13:16:37.12,1,"1 Tuner + 1+ non-Tuner monsters
<br>While you control a Link Monster, monsters your opponent controls cannot target monsters you control for attacks, except this one, also your opponent cannot target monsters you control with card effects, except this one. Once per turn, at the start of the Damage Step, if this card battles an opponent's monster: You can return that opponent's monster to the hand, also, this card can make a second attack in a row.",,0.41,1.5,19.99,1.91,1.73,1st Edition,MP20-EN018,Prismatic Secret Rare,DARK,Synchro/Effect Monster,Cyberse,2500,2000,,
220695,Hyper Psychic Riser,Hyper Psychic Riser,https://tcgplayer-cdn.tcgplayer.com/product/220695_200w.jpg,2,2680,https://cpt.tcgcsv.com/WhN2,2024-07-26T15:10:57.22,1,"1 Tuner + 1+ non-Tuner monsters
<br>Monsters with less ATK than this card cannot attack, also neither player can activate the effects of face-up monsters on the field with more ATK than this card. If this card in your possession is destroyed by your opponent's card and sent to your GY: You can target 1 Tuner and 1 non-Tuner monster in your GY with the same Type and Attribute as each other; add them to your hand. You can only use this effect of ""Hyper Psychic Riser"" once per turn.",,0.04,0.2,1.08,0.19,,1st Edition,MP20-EN019,Common,EARTH,Synchro/Effect Monster,Psychic,2000,600,,
220696,Salamangreat Sunlight Wolf,Salamangreat Sunlight Wolf,https://tcgplayer-cdn.tcgplayer.com/product/220696_200w.jpg,2,2680,https://cpt.tcgcsv.com/XhN2,2024-07-26T15:10:57.263,1,"2 FIRE Effect Monsters
<br>If a monster(s) is Normal or Special Summoned to the zone(s) this card points to (except during the Damage Step): You can add 1 FIRE monster from your GY to your hand, but for the rest of this turn, you cannot Normal Summon/Set or Special Summon monsters with the added monster's name. During your Main Phase, if you control this card that was Link Summoned using ""Salamangreat Sunlight Wolf"" as material: You can add 1 ""Salamangreat"" Spell/Trap from your GY to your hand. You can only use each effect of ""Salamangreat Sunlight Wolf"" once per turn.",,0.35,0.75,6.88,0.55,1.97,1st Edition,MP20-EN020,Common,FIRE,Link/Effect Monster,Cyberse,1800,,2,Bottom;Top
220697,Guardragon Elpy,Guardragon Elpy,https://tcgplayer-cdn.tcgplayer.com/product/220697_200w.jpg,2,2680,https://cpt.tcgcsv.com/ZhN2,2024-07-26T15:10:57.293,1,"1 Level 4 or lower Dragon monster
<br>You cannot Special Summon monsters, except Dragon monsters. During your Main Phase: You can Special Summon 1 Dragon monster from your hand or Deck to your zone that 2 or more Link Monsters point to. You can only use this effect of ""Guardragon Elpy"" once per turn. You can only Special Summon ""Guardragon Elpy(s)"" once per turn.",,0.2,0.7,5.0,0.51,0.49,1st Edition,MP20-EN021,Prismatic Secret Rare,DARK,Link/Effect Monster,Dragon,1000,,1,Left
220698,Guardragon Pisty,Guardragon Pisty,https://tcgplayer-cdn.tcgplayer.com/product/220698_200w.jpg,2,2680,https://cpt.tcgcsv.com/-hN2,2023-02-12T21:17:57.8,1,"1 Level 4 or lower Dragon monster
<br>You cannot Special Summon monsters, except Dragon monsters. During your Main Phase: You can target 1 of your Dragon monsters that is banished or in your GY; Special Summon it to your zone that 2 or more Link Monsters point to. You can only use this effect of ""Guardragon Pisty"" once per turn. You can only Special Summon ""Guardragon Pisty(s)"" once per turn.",,0.09,1.76,9.99,1.32,1.26,1st Edition,MP20-EN022,Prismatic Secret Rare,DARK,Link/Effect Monster,Dragon,1000,,1,Right
220699,Sky Striker Ace - Kaina,Sky Striker Ace Kaina,https://tcgplayer-cdn.tcgplayer.com/product/220699_200w.jpg,2,2680,https://cpt.tcgcsv.com/_hN2,2020-08-31T13:20:24.023,1,"1 non-EARTH ""Sky Striker Ace"" monster
<br>If this card is Special Summoned: You can target 1 face-up monster your opponent controls; it cannot attack until the end of your opponent's turn. Each time you activate a ""Sky Striker"" Spell Card, or its effect, gain 100 LP immediately after the card or effect resolves. You can only Special Summon ""Sky Striker Ace - Kaina(s)"" once per turn.",,0.9,2.48,14.7,2.49,2.23,1st Edition,MP20-EN023,Prismatic Secret Rare,EARTH,Link/Effect Monster,Machine,1500,,1,Bottom-Right
220700,"Hiita the Fire Charmer, Ablaze",Hiita the Fire Charmer Ablaze,https://tcgplayer-cdn.tcgplayer.com/product/220700_200w.jpg,2,2680,https://cpt.tcgcsv.com/0jN2,2024-07-26T15:10:57.357,1,"2 monsters, including a FIRE monster
<br>(This card is always treated as a ""Familiar-Possessed"" card.)
<br>You can target 1 FIRE monster in your opponent's GY; Special Summon it to your zone this card points to. If this Link Summoned card is destroyed by battle, or is destroyed by an opponent's card effect while in its owner's Monster Zone: You can add 1 FIRE monster with 1500 or less DEF from your Deck to your hand. You can only use each effect of ""Hiita the Fire Charmer, Ablaze"" once per turn.",,0.1,0.39,3.01,0.25,0.27,1st Edition,MP20-EN024,Common,FIRE,Link/Effect Monster,Spellcaster,1850,,2,Bottom-Right;Bottom-Left
220701,Fusion of Fire,Fusion of Fire,https://tcgplayer-cdn.tcgplayer.com/product/220701_200w.jpg,2,2680,https://cpt.tcgcsv.com/2jN2,2024-07-26T15:10:57.403,1,"(This card is always treated as a ""Salamangreat"" card.)
<br>Fusion Summon 1 ""Salamangreat"" Fusion Monster from your Extra Deck, using monsters from your hand and/or either field as Fusion Material. You can only activate 1 ""Fusion of Fire"" per turn.",,0.01,0.22,1.08,0.13,0.11,1st Edition,MP20-EN025,Common,SPELL,Normal Spell,,,,,
220702,Trickstar Fusion,Trickstar Fusion,https://tcgplayer-cdn.tcgplayer.com/product/220702_200w.jpg,2,2680,https://cpt.tcgcsv.com/3jN2,2024-07-26T15:10:57.45,1,"Fusion Summon 1 ""Trickstar"" Fusion Monster from your Extra Deck, using monsters from your hand or field as Fusion Material. You can banish this card from your GY, then target 1 ""Trickstar"" monster in your GY; add it to your hand, but you cannot Normal Summon/Set or Special Summon monsters with that name for the rest of this turn.",,0.11,0.25,1.49,0.25,0.2,1st Edition,MP20-EN026,Common,SPELL,Normal Spell,,,,,
220703,Neos Fusion,Neos Fusion,https://tcgplayer-cdn.tcgplayer.com/product/220703_200w.jpg,2,2680,https://cpt.tcgcsv.com/5jN2,2020-09-01T18:47:22.91,1,"Special Summon 1 Fusion Monster from your Extra Deck that lists exactly 2 monsters as material, including ""Elemental HERO Neos"", by sending those monsters from your hand, Deck, or field, ignoring its Summoning conditions. For the rest of this turn after this card resolves, you cannot Special Summon monsters. If a Fusion Monster(s) you control that lists ""Elemental HERO Neos"" as material would be destroyed by battle or card effect, or shuffled into the Extra Deck by its own effect, you can banish this card from your GY instead.",,1.54,3.07,20.0,2.57,2.47,1st Edition,MP20-EN027,Prismatic Secret Rare,SPELL,Normal Spell,,,,,
220704,Guardragon Shield,Guardragon Shield,https://tcgplayer-cdn.tcgplayer.com/product/220704_200w.jpg,2,2680,https://cpt.tcgcsv.com/6jN2,2020-09-01T18:47:11.303,1,"You can target 1 Dragon monster you control; it gains ATK/DEF equal to the total Link Rating of the Link Monsters currently on the field x 100, until the end of the opponent's turn. You can only use this effect of ""Guardragon Shield"" once per turn. Once per turn, if exactly 1 Dragon monster you control would be destroyed by battle or card effect, you can send 1 Normal Monster from your hand or Deck to the GY instead.",,0.01,0.18,1.49,0.06,0.02,1st Edition,MP20-EN028,Common,SPELL,Field Spell,,,,,
220705,World Legacy Guardragon,World Legacy Guardragon,https://tcgplayer-cdn.tcgplayer.com/product/220705_200w.jpg,2,2680,https://cpt.tcgcsv.com/7jN2,2022-03-24T14:38:33.687,1,"When this card is activated: You can target 1 Level 4 or lower Dragon monster in your GY; add it to your hand or Special Summon it. Once per turn: You can target 1 Dragon monster you control; move that monster you control to another of your Main Monster Zones. You can only activate 1 ""World Legacy Guardragon"" per turn.",,0.25,0.75,24.99,0.62,0.5,1st Edition,MP20-EN029,Prismatic Secret Rare,SPELL,Continuous Spell,,,,,
220706,Pot of Extravagance,Pot of Extravagance,https://tcgplayer-cdn.tcgplayer.com/product/220706_200w.jpg,2,2680,https://cpt.tcgcsv.com/8jN2,2023-07-27T18:20:02.213,1,"At the start of your Main Phase 1: Banish 3 or 6 random face-down cards from your Extra Deck, face-down; draw 1 card for every 3 cards banished. For the rest of this turn after this card resolves, you cannot draw any cards by card effects.",,2.55,4.57,40.0,3.29,8.5,1st Edition,MP20-EN030,Prismatic Secret Rare,SPELL,Normal Spell,,,,,
220707,Guardragon Corewakening,Guardragon Corewakening,https://tcgplayer-cdn.tcgplayer.com/product/220707_200w.jpg,2,2680,https://cpt.tcgcsv.com/9jN2,2020-09-01T18:59:09.823,1,"You can send 1 Effect Monster from your hand to the GY; Special Summon 1 Level 4 or lower Dragon Normal Monster from your hand, Deck, or GY, in Defense Position. You can only use this effect of ""Guardragon Corewakening"" once per turn.",,0.02,0.16,1.49,0.08,0.04,1st Edition,MP20-EN031,Common,TRAP,Continuous Trap,,,,,
220708,Guardragon Cataclysm,Guardragon Cataclysm,https://tcgplayer-cdn.tcgplayer.com/product/220708_200w.jpg,2,2680,https://cpt.tcgcsv.com/bjN2,2024-07-26T15:10:57.513,1,"Tribute 1 Dragon monster, then target 2 cards on the field; destroy them. You can only activate 1 ""Guardragon Cataclysm"" per turn.",,0.04,0.24,1.94,0.22,0.2,1st Edition,MP20-EN032,Common,TRAP,Normal Trap,,,,,
220709,Subterror Succession,Subterror Succession,https://tcgplayer-cdn.tcgplayer.com/product/220709_200w.jpg,2,2680,https://cpt.tcgcsv.com/cjN2,2024-07-26T15:10:57.56,1,"Activate 1 of these effects, also, after that, Set this card face-down instead of sending it to the GY.
<br>• Send 1 monster from your hand or face-up field to the GY, and if you do, add 1 Flip monster from your Deck to your hand with the same Attribute, but a different name, as that monster before it was sent to the GY.
<br>• Send 1 Flip monster from your hand or face-up field to the GY, and if you do, add 1 monster from your Deck to your hand with the same Attribute but a lower original Level, as that monster before it was sent to the GY.
<br>You can only activate 1 ""Subterror Succession"" per turn.",,0.04,0.2,1.09,0.11,0.11,1st Edition,MP20-EN033,Common,TRAP,Normal Trap,,,,,
220710,Dark Factory of More Production,Dark Factory of More Production,https://tcgplayer-cdn.tcgplayer.com/product/220710_200w.jpg,2,2680,https://cpt.tcgcsv.com/djN2,2024-07-26T15:10:57.607,1,"You can send 1 monster from your hand or field to the GY; draw 1 card. You can only use this effect of ""Dark Factory of More Production"" once per turn.",,0.05,0.2,1.49,0.11,0.11,1st Edition,MP20-EN034,Common,TRAP,Continuous Trap,,,,,
220711,Witch's Strike,Witchs Strike,https://tcgplayer-cdn.tcgplayer.com/product/220711_200w.jpg,2,2680,https://cpt.tcgcsv.com/fjN2,2022-06-11T14:49:54.717,1,"If your opponent negates the Normal or Special Summon of a monster(s), or the activation of a card or effect: Destroy all cards your opponent controls and in their hand.",,2.95,4.27,19.98,3.91,7.97,1st Edition,MP20-EN035,Ultra Rare,TRAP,Normal Trap,,,,,
220712,Super Anti-Kaiju War Machine Mecha-Thunder-King,Super Anti Kaiju War Machine Mecha Thunder King,https://tcgplayer-cdn.tcgplayer.com/product/220712_200w.jpg,2,2680,https://cpt.tcgcsv.com/gjN2,2020-09-01T19:00:27.277,1,"During the Main Phase (Quick Effect): You can discard this card; banish 1 ""Kaiju"" monster you control that is owned by your opponent, then, you can Special Summon 1 monster from your GY. You can only control 1 ""Kaiju"" monster. This card is unaffected by other ""Kaiju"" cards' effects, also it cannot be destroyed by battle with a ""Kaiju"" monster. During your End Phase, if this card is in your GY: You can Special Summon this card. You can only use this effect of ""Super Anti-Kaiju War Machine Mecha-Thunder-King"" once per Duel.",,0.07,0.32,2.99,0.25,0.22,1st Edition,MP20-EN036,Ultra Rare,LIGHT,Effect Monster,Machine,2200,2100,,
220713,Time Thief Winder,Time Thief Winder,https://tcgplayer-cdn.tcgplayer.com/product/220713_200w.jpg,2,2680,https://cpt.tcgcsv.com/hjN2,2024-07-26T15:10:57.67,1,"You can detach 1 material from an Xyz Monster you control; Special Summon this card from your hand. If this card is Normal or Special Summoned: You can add 1 ""Time Thief"" card from your Deck to your hand, except ""Time Thief Winder"". You can only use each effect of ""Time Thief Winder"" once per turn.",,0.07,0.28,1.99,0.16,0.1,1st Edition,MP20-EN037,Super Rare,DARK,Effect Monster,Psychic,1800,1300,,
