productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extCardType,extAttack,extDefense,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extMonsterType
66803,Celtic Guardian,Celtic Guardian,https://tcgplayer-cdn.tcgplayer.com/product/66803_200w.jpg,2,584,https://cpt.tcgcsv.com/5Lx,2014-06-03T12:47:14.63,1,LCYW-EN003,Super Rare,EARTH,Normal Monster,1400,1200,"An elf who learned to wield a sword, he baffles enemies with lightning-swift attacks.",1.24,3.6,19.97,2.3,,1st Edition,Warrior
66804,Silver Fang,Silver Fang,https://tcgplayer-cdn.tcgplayer.com/product/66804_200w.jpg,2,584,https://cpt.tcgcsv.com/6Lx,2014-06-03T14:25:04.4,1,LCYW-EN004,Ultra Rare,EARTH,Normal Monster,1200,800,"A snow wolf that's beautiful to the eye, but absolutely vicious in battle.",5.27,6.28,14.97,5.57,,Unlimited,Beast
66804,Silver Fang,Silver Fang,https://tcgplayer-cdn.tcgplayer.com/product/66804_200w.jpg,2,584,https://cpt.tcgcsv.com/6Lx,2014-06-03T14:25:04.4,1,LCYW-EN004,Ultra Rare,EARTH,Normal Monster,1200,800,"A snow wolf that's beautiful to the eye, but absolutely vicious in battle.",4.19,8.0,17.99,8.15,8.32,1st Edition,Beast
66805,Mystical Elf,Mystical Elf,https://tcgplayer-cdn.tcgplayer.com/product/66805_200w.jpg,2,584,https://cpt.tcgcsv.com/7Lx,2014-06-03T14:07:28.52,1,LCYW-EN005,Common,LIGHT,Normal Monster,800,2000,"A delicate elf that lacks offense, but has a terrific defense backed by mystical power.",0.01,0.25,0.99,0.22,,Unlimited,Spellcaster
66805,Mystical Elf,Mystical Elf,https://tcgplayer-cdn.tcgplayer.com/product/66805_200w.jpg,2,584,https://cpt.tcgcsv.com/7Lx,2014-06-03T14:07:28.52,1,LCYW-EN005,Common,LIGHT,Normal Monster,800,2000,"A delicate elf that lacks offense, but has a terrific defense backed by mystical power.",0.12,0.47,1.43,0.58,,1st Edition,Spellcaster
66806,Curse of Dragon,Curse of Dragon,https://tcgplayer-cdn.tcgplayer.com/product/66806_200w.jpg,2,584,https://cpt.tcgcsv.com/8Lx,2014-06-03T12:57:24.71,1,LCYW-EN006,Rare,DARK,Normal Monster,2000,1500,A wicked dragon that taps into dark forces to execute a powerful attack.,0.35,0.61,1.6,0.61,,Unlimited,Dragon
66806,Curse of Dragon,Curse of Dragon,https://tcgplayer-cdn.tcgplayer.com/product/66806_200w.jpg,2,584,https://cpt.tcgcsv.com/8Lx,2014-06-03T12:57:24.71,1,LCYW-EN006,Rare,DARK,Normal Monster,2000,1500,A wicked dragon that taps into dark forces to execute a powerful attack.,0.29,0.57,2.99,0.57,,1st Edition,Dragon
66807,Giant Soldier of Stone,Giant Soldier of Stone,https://tcgplayer-cdn.tcgplayer.com/product/66807_200w.jpg,2,584,https://cpt.tcgcsv.com/9Lx,2014-06-03T13:22:58.497,1,LCYW-EN007,Common,EARTH,Normal Monster,1300,2000,A giant warrior made of stone. A punch from this creature has earth-shaking results.,0.1,0.25,1.0,0.19,,Unlimited,Rock
66807,Giant Soldier of Stone,Giant Soldier of Stone,https://tcgplayer-cdn.tcgplayer.com/product/66807_200w.jpg,2,584,https://cpt.tcgcsv.com/9Lx,2014-06-03T13:22:58.497,1,LCYW-EN007,Common,EARTH,Normal Monster,1300,2000,A giant warrior made of stone. A punch from this creature has earth-shaking results.,0.15,0.25,1.0,0.21,,1st Edition,Rock
66808,Feral Imp,Feral Imp,https://tcgplayer-cdn.tcgplayer.com/product/66808_200w.jpg,2,584,https://cpt.tcgcsv.com/bLx,2014-06-03T13:17:18.96,1,LCYW-EN008,Common,DARK,Normal Monster,1300,1400,"A playful little fiend that lurks in the dark, waiting to attack an unwary enemy.",0.1,0.25,1.0,0.3,,Unlimited,Fiend
66808,Feral Imp,Feral Imp,https://tcgplayer-cdn.tcgplayer.com/product/66808_200w.jpg,2,584,https://cpt.tcgcsv.com/bLx,2014-06-03T13:17:18.96,1,LCYW-EN008,Common,DARK,Normal Monster,1300,1400,"A playful little fiend that lurks in the dark, waiting to attack an unwary enemy.",0.12,0.27,0.99,0.25,,1st Edition,Fiend
66809,"Winged Dragon, Guardian of the Fortress #1",Winged Dragon Guardian of the Fortress 1,https://tcgplayer-cdn.tcgplayer.com/product/66809_200w.jpg,2,584,https://cpt.tcgcsv.com/cLx,2014-06-03T15:01:23.79,1,LCYW-EN009,Ultra Rare,WIND,Normal Monster,1400,1200,A dragon commonly found guarding mountain fortresses. Its signature attack is a sweeping dive from out of the blue.,5.49,5.89,19.99,5.49,,Unlimited,Dragon
66809,"Winged Dragon, Guardian of the Fortress #1",Winged Dragon Guardian of the Fortress 1,https://tcgplayer-cdn.tcgplayer.com/product/66809_200w.jpg,2,584,https://cpt.tcgcsv.com/cLx,2014-06-03T15:01:23.79,1,LCYW-EN009,Ultra Rare,WIND,Normal Monster,1400,1200,A dragon commonly found guarding mountain fortresses. Its signature attack is a sweeping dive from out of the blue.,5.7,10.89,21.88,5.98,,1st Edition,Dragon
66810,Summoned Skull,Summoned Skull,https://tcgplayer-cdn.tcgplayer.com/product/66810_200w.jpg,2,584,https://cpt.tcgcsv.com/dLx,2014-06-03T14:30:16.007,1,LCYW-EN010,Super Rare,DARK,Normal Monster,2500,1200,"A fiend with dark powers for confusing the enemy. Among the Fiend-Type monsters, this monster boasts considerable force.",5.0,5.16,24.99,5.06,,Unlimited,Fiend
66810,Summoned Skull,Summoned Skull,https://tcgplayer-cdn.tcgplayer.com/product/66810_200w.jpg,2,584,https://cpt.tcgcsv.com/dLx,2014-06-03T14:30:16.007,1,LCYW-EN010,Super Rare,DARK,Normal Monster,2500,1200,"A fiend with dark powers for confusing the enemy. Among the Fiend-Type monsters, this monster boasts considerable force.",2.97,7.55,16.69,8.29,,1st Edition,Fiend
66811,Gazelle the King of Mythical Beasts,Gazelle the King of Mythical Beasts,https://tcgplayer-cdn.tcgplayer.com/product/66811_200w.jpg,2,584,https://cpt.tcgcsv.com/fLx,2014-06-03T13:21:54.293,1,LCYW-EN011,Ultra Rare,EARTH,Normal Monster,1500,1200,This monster moves so fast that it looks like an illusion to mortal eyes.,4.49,7.68,14.95,6.48,,Unlimited,Beast
66811,Gazelle the King of Mythical Beasts,Gazelle the King of Mythical Beasts,https://tcgplayer-cdn.tcgplayer.com/product/66811_200w.jpg,2,584,https://cpt.tcgcsv.com/fLx,2014-06-03T13:21:54.293,1,LCYW-EN011,Ultra Rare,EARTH,Normal Monster,1500,1200,This monster moves so fast that it looks like an illusion to mortal eyes.,7.99,9.45,15.4,9.19,,1st Edition,Beast
66812,Alpha the Magnet Warrior,Alpha the Magnet Warrior,https://tcgplayer-cdn.tcgplayer.com/product/66812_200w.jpg,2,584,https://cpt.tcgcsv.com/gLx,2014-06-03T12:25:27.57,1,LCYW-EN012,Common,EARTH,Normal Monster,1400,1700,"Alpha, Beta, and Gamma meld as one to form a powerful monster.",0.15,0.41,2.11,0.35,,Unlimited,Rock
66812,Alpha the Magnet Warrior,Alpha the Magnet Warrior,https://tcgplayer-cdn.tcgplayer.com/product/66812_200w.jpg,2,584,https://cpt.tcgcsv.com/gLx,2014-06-03T12:25:27.57,1,LCYW-EN012,Common,EARTH,Normal Monster,1400,1700,"Alpha, Beta, and Gamma meld as one to form a powerful monster.",0.25,0.49,1.98,0.43,,1st Edition,Rock
66813,Beta the Magnet Warrior,Beta the Magnet Warrior,https://tcgplayer-cdn.tcgplayer.com/product/66813_200w.jpg,2,584,https://cpt.tcgcsv.com/hLx,2014-06-03T12:31:51.037,1,LCYW-EN013,Common,EARTH,Normal Monster,1700,1600,"Alpha, Beta, and Gamma meld as one to form a powerful monster.",0.33,0.49,1.06,0.47,,Unlimited,Rock
66813,Beta the Magnet Warrior,Beta the Magnet Warrior,https://tcgplayer-cdn.tcgplayer.com/product/66813_200w.jpg,2,584,https://cpt.tcgcsv.com/hLx,2014-06-03T12:31:51.037,1,LCYW-EN013,Common,EARTH,Normal Monster,1700,1600,"Alpha, Beta, and Gamma meld as one to form a powerful monster.",0.34,0.53,2.99,0.53,,1st Edition,Rock
66814,Gamma the Magnet Warrior,Gamma the Magnet Warrior,https://tcgplayer-cdn.tcgplayer.com/product/66814_200w.jpg,2,584,https://cpt.tcgcsv.com/jLx,2014-06-03T13:21:35.257,1,LCYW-EN014,Common,EARTH,Normal Monster,1500,1800,"Alpha, Beta, and Gamma meld as one to form a powerful monster.",0.19,0.36,2.97,0.3,,Unlimited,Rock
66814,Gamma the Magnet Warrior,Gamma the Magnet Warrior,https://tcgplayer-cdn.tcgplayer.com/product/66814_200w.jpg,2,584,https://cpt.tcgcsv.com/jLx,2014-06-03T13:21:35.257,1,LCYW-EN014,Common,EARTH,Normal Monster,1500,1800,"Alpha, Beta, and Gamma meld as one to form a powerful monster.",0.25,0.38,1.98,0.38,,1st Edition,Rock
66815,Queen's Knight,Queens Knight,https://tcgplayer-cdn.tcgplayer.com/product/66815_200w.jpg,2,584,https://cpt.tcgcsv.com/kLx,2014-06-03T14:14:36.26,1,LCYW-EN015,Ultra Rare,LIGHT,Normal Monster,1500,1600,"This knight catches her opponents off guard, dominating them with swift yet graceful attacks.",5.45,7.57,10.28,7.32,,Unlimited,Warrior
66815,Queen's Knight,Queens Knight,https://tcgplayer-cdn.tcgplayer.com/product/66815_200w.jpg,2,584,https://cpt.tcgcsv.com/kLx,2014-06-03T14:14:36.26,1,LCYW-EN015,Ultra Rare,LIGHT,Normal Monster,1500,1600,"This knight catches her opponents off guard, dominating them with swift yet graceful attacks.",5.52,10.25,25.0,9.11,,1st Edition,Warrior
66816,Jack's Knight,Jacks Knight,https://tcgplayer-cdn.tcgplayer.com/product/66816_200w.jpg,2,584,https://cpt.tcgcsv.com/lLx,2014-06-03T13:38:53.94,1,LCYW-EN016,Ultra Rare,LIGHT,Normal Monster,1900,1000,"A strong master swordsman. His loyalty is to justice, his duty to protect the weak.",4.78,6.3,13.95,5.03,,Unlimited,Warrior
66816,Jack's Knight,Jacks Knight,https://tcgplayer-cdn.tcgplayer.com/product/66816_200w.jpg,2,584,https://cpt.tcgcsv.com/lLx,2014-06-03T13:38:53.94,1,LCYW-EN016,Ultra Rare,LIGHT,Normal Monster,1900,1000,"A strong master swordsman. His loyalty is to justice, his duty to protect the weak.",3.99,10.0,25.0,7.83,,1st Edition,Warrior
66817,King's Knight,Kings Knight,https://tcgplayer-cdn.tcgplayer.com/product/66817_200w.jpg,2,584,https://cpt.tcgcsv.com/mLx,2014-06-03T13:39:46.38,1,LCYW-EN017,Ultra Rare,LIGHT,Effect Monster,1600,1400,"When this card is Normal Summoned, if you control ""Queen's Knight"", you can Special Summon 1 ""Jack's Knight"" from your Deck.",4.0,6.0,29.99,5.86,,Unlimited,Warrior
66817,King's Knight,Kings Knight,https://tcgplayer-cdn.tcgplayer.com/product/66817_200w.jpg,2,584,https://cpt.tcgcsv.com/mLx,2014-06-03T13:39:46.38,1,LCYW-EN017,Ultra Rare,LIGHT,Effect Monster,1600,1400,"When this card is Normal Summoned, if you control ""Queen's Knight"", you can Special Summon 1 ""Jack's Knight"" from your Deck.",4.29,6.12,20.0,5.64,,1st Edition,Warrior
66818,Kuriboh,Kuriboh,https://tcgplayer-cdn.tcgplayer.com/product/66818_200w.jpg,2,584,https://cpt.tcgcsv.com/nLx,2014-06-03T13:40:24.563,1,LCYW-EN018,Super Rare,DARK,Effect Monster,300,200,"During your opponent's Battle Phase, you can discard this card to reduce the Battle Damage you take from 1 of your opponent's attacking monsters to 0.",1.17,3.24,3.92,2.28,,Unlimited,Fiend
66818,Kuriboh,Kuriboh,https://tcgplayer-cdn.tcgplayer.com/product/66818_200w.jpg,2,584,https://cpt.tcgcsv.com/nLx,2014-06-03T13:40:24.563,1,LCYW-EN018,Super Rare,DARK,Effect Monster,300,200,"During your opponent's Battle Phase, you can discard this card to reduce the Battle Damage you take from 1 of your opponent's attacking monsters to 0.",4.34,6.16,7.99,4.47,,1st Edition,Fiend
66819,Catapult Turtle,Catapult Turtle,https://tcgplayer-cdn.tcgplayer.com/product/66819_200w.jpg,2,584,https://cpt.tcgcsv.com/pLx,2014-06-03T12:46:48.157,1,LCYW-EN019,Rare,WATER,Effect Monster,1000,2000,You can Tribute 1 monster to inflict damage to your opponent equal to half of its ATK.,0.1,0.47,1.29,0.52,,Unlimited,Aqua
66819,Catapult Turtle,Catapult Turtle,https://tcgplayer-cdn.tcgplayer.com/product/66819_200w.jpg,2,584,https://cpt.tcgcsv.com/pLx,2014-06-03T12:46:48.157,1,LCYW-EN019,Rare,WATER,Effect Monster,1000,2000,You can Tribute 1 monster to inflict damage to your opponent equal to half of its ATK.,0.19,0.59,1.51,0.58,,1st Edition,Aqua
66820,Buster Blader,Buster Blader,https://tcgplayer-cdn.tcgplayer.com/product/66820_200w.jpg,2,584,https://cpt.tcgcsv.com/qLx,2014-06-03T12:45:32.367,1,LCYW-EN020,Secret Rare,EARTH,Effect Monster,2600,2300,This card gains 500 ATK for each Dragon-Type monster your opponent controls or is in their Graveyard.,9.63,17.0,32.98,16.36,9.63,Unlimited,Warrior
66820,Buster Blader,Buster Blader,https://tcgplayer-cdn.tcgplayer.com/product/66820_200w.jpg,2,584,https://cpt.tcgcsv.com/qLx,2014-06-03T12:45:32.367,1,LCYW-EN020,Secret Rare,EARTH,Effect Monster,2600,2300,This card gains 500 ATK for each Dragon-Type monster your opponent controls or is in their Graveyard.,11.38,22.73,33.99,23.27,22.85,1st Edition,Warrior
66821,Valkyrion the Magna Warrior,Valkyrion the Magna Warrior,https://tcgplayer-cdn.tcgplayer.com/product/66821_200w.jpg,2,584,https://cpt.tcgcsv.com/rLx,2014-06-03T15:00:02.617,1,LCYW-EN021,Super Rare,EARTH,Effect Monster,3500,3850,"This card cannot be Normal Summoned or Set. This card can only be Special Summoned by Tributing ""Alpha The Magnet Warrior"", ""Beta The Magnet Warrior"", and ""Gamma The Magnet Warrior"" from your hand or your side of the field. You can Tribute this card to Special Summon ""Alpha The Magnet Warrior"", ""Beta The Magnet Warrior"", and ""Gamma The Magnet Warrior"" from your Graveyard.",0.38,0.79,5.0,0.7,,Unlimited,Rock
66821,Valkyrion the Magna Warrior,Valkyrion the Magna Warrior,https://tcgplayer-cdn.tcgplayer.com/product/66821_200w.jpg,2,584,https://cpt.tcgcsv.com/rLx,2014-06-03T15:00:02.617,1,LCYW-EN021,Super Rare,EARTH,Effect Monster,3500,3850,"This card cannot be Normal Summoned or Set. This card can only be Special Summoned by Tributing ""Alpha The Magnet Warrior"", ""Beta The Magnet Warrior"", and ""Gamma The Magnet Warrior"" from your hand or your side of the field. You can Tribute this card to Special Summon ""Alpha The Magnet Warrior"", ""Beta The Magnet Warrior"", and ""Gamma The Magnet Warrior"" from your Graveyard.",0.29,0.68,4.99,0.65,,1st Edition,Rock
66822,Dark Magician Girl,Dark Magician Girl,https://tcgplayer-cdn.tcgplayer.com/product/66822_200w.jpg,2,584,https://cpt.tcgcsv.com/sLx,2014-06-03T13:05:11.43,1,LCYW-EN022,Secret Rare,DARK,Effect Monster,2000,1700,"This card gains 300 ATK for every ""Dark Magician"" or ""Magician of Black Chaos"" in any Graveyard.",36.32,60.0,140.0,40.34,99.98,Unlimited,Spellcaster
66822,Dark Magician Girl,Dark Magician Girl,https://tcgplayer-cdn.tcgplayer.com/product/66822_200w.jpg,2,584,https://cpt.tcgcsv.com/sLx,2014-06-03T13:05:11.43,1,LCYW-EN022,Secret Rare,DARK,Effect Monster,2000,1700,"This card gains 300 ATK for every ""Dark Magician"" or ""Magician of Black Chaos"" in any Graveyard.",51.7,72.0,350.0,85.13,,1st Edition,Spellcaster
66823,Breaker the Magical Warrior,Breaker the Magical Warrior,https://tcgplayer-cdn.tcgplayer.com/product/66823_200w.jpg,2,584,https://cpt.tcgcsv.com/tLx,2024-01-06T15:21:22.327,1,LCYW-EN023,Ultra Rare,DARK,Effect Monster,1600,1000,When this card is Normal Summoned: Place 1 Spell Counter on it (max. 1). This card gains 300 ATK for each Spell Counter on it. You can remove 1 Spell Counter from this card to target 1 Spell/Trap Card on the field; destroy that target.,3.8,5.5,14.98,4.32,8.79,Unlimited,Spellcaster
66823,Breaker the Magical Warrior,Breaker the Magical Warrior,https://tcgplayer-cdn.tcgplayer.com/product/66823_200w.jpg,2,584,https://cpt.tcgcsv.com/tLx,2024-01-06T15:21:22.327,1,LCYW-EN023,Ultra Rare,DARK,Effect Monster,1600,1000,When this card is Normal Summoned: Place 1 Spell Counter on it (max. 1). This card gains 300 ATK for each Spell Counter on it. You can remove 1 Spell Counter from this card to target 1 Spell/Trap Card on the field; destroy that target.,4.4,10.6,19.97,5.56,,1st Edition,Spellcaster
66824,Mirage Knight,Mirage Knight,https://tcgplayer-cdn.tcgplayer.com/product/66824_200w.jpg,2,584,https://cpt.tcgcsv.com/vLx,2014-06-03T13:56:39.633,1,LCYW-EN024,Common,LIGHT,Effect Monster,2800,2000,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by the effect of ""Dark Flare Knight"". When this card battles another monster, during damage calculation increase the ATK of this card by the original ATK of the opponent's monster. During the End Phase after this card was involved in battle, remove this card from play.",1.0,1.95,5.0,2.08,,Unlimited,Warrior
66824,Mirage Knight,Mirage Knight,https://tcgplayer-cdn.tcgplayer.com/product/66824_200w.jpg,2,584,https://cpt.tcgcsv.com/vLx,2014-06-03T13:56:39.633,1,LCYW-EN024,Common,LIGHT,Effect Monster,2800,2000,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by the effect of ""Dark Flare Knight"". When this card battles another monster, during damage calculation increase the ATK of this card by the original ATK of the opponent's monster. During the End Phase after this card was involved in battle, remove this card from play.",0.69,1.18,6.99,0.96,,1st Edition,Warrior
66825,Black Luster Soldier - Envoy of the Beginning,Black Luster Soldier Envoy of the Beginning,https://tcgplayer-cdn.tcgplayer.com/product/66825_200w.jpg,2,584,https://cpt.tcgcsv.com/wLx,2014-06-03T12:41:54.177,1,LCYW-EN025,Secret Rare,LIGHT,Effect Monster,3000,2500,"Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) by banishing 1 LIGHT and 1 DARK monster from your Graveyard. Once per turn, you can activate 1 of these effects. // * Target 1 monster on the field: banish that target face-up. This card cannot attack the turn you activate this effect. // * During the Damage Step, if this attacking card destroys an opponent's monster by battle: It can make a second attack in a row.",9.79,12.93,44.98,11.71,,Unlimited,Warrior
66825,Black Luster Soldier - Envoy of the Beginning,Black Luster Soldier Envoy of the Beginning,https://tcgplayer-cdn.tcgplayer.com/product/66825_200w.jpg,2,584,https://cpt.tcgcsv.com/wLx,2014-06-03T12:41:54.177,1,LCYW-EN025,Secret Rare,LIGHT,Effect Monster,3000,2500,"Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) by banishing 1 LIGHT and 1 DARK monster from your Graveyard. Once per turn, you can activate 1 of these effects. // * Target 1 monster on the field: banish that target face-up. This card cannot attack the turn you activate this effect. // * During the Damage Step, if this attacking card destroys an opponent's monster by battle: It can make a second attack in a row.",11.84,15.19,50.0,14.34,11.84,1st Edition,Warrior
66826,Dark Magician of Chaos,Dark Magician of Chaos,https://tcgplayer-cdn.tcgplayer.com/product/66826_200w.jpg,2,584,https://cpt.tcgcsv.com/xLx,2014-06-03T13:05:56.587,1,LCYW-EN026,Secret Rare,DARK,Effect Monster,2800,2600,"When this card is Normal or Special Summoned: You can target 1 Spell Card in your Graveyard; add that target to your hand. Banish any monster destroyed by battle with this card. If this face-up card would leave the field, banish it instead.",23.99,27.09,59.99,23.56,,Unlimited,Spellcaster
66826,Dark Magician of Chaos,Dark Magician of Chaos,https://tcgplayer-cdn.tcgplayer.com/product/66826_200w.jpg,2,584,https://cpt.tcgcsv.com/xLx,2014-06-03T13:05:56.587,1,LCYW-EN026,Secret Rare,DARK,Effect Monster,2800,2600,"When this card is Normal or Special Summoned: You can target 1 Spell Card in your Graveyard; add that target to your hand. Banish any monster destroyed by battle with this card. If this face-up card would leave the field, banish it instead.",19.99,34.67,89.98,36.04,,1st Edition,Spellcaster
66827,Dark Sage,Dark Sage,https://tcgplayer-cdn.tcgplayer.com/product/66827_200w.jpg,2,584,https://cpt.tcgcsv.com/zLx,2014-06-03T13:08:10.823,1,LCYW-EN027,Common,DARK,Effect Monster,2800,3200,"Cannot be Normal Summoned or Set. Must first be Special Summoned (from your hand or Deck) by Tributing 1 ""Dark Magician"" immediately after applying the effect of ""Time Wizard"" in which you called the coin toss right. When Special Summoned this way: Add 1 Spell Card from your Deck to your hand.",6.29,7.5,19.97,7.46,,Unlimited,Spellcaster
66827,Dark Sage,Dark Sage,https://tcgplayer-cdn.tcgplayer.com/product/66827_200w.jpg,2,584,https://cpt.tcgcsv.com/zLx,2014-06-03T13:08:10.823,1,LCYW-EN027,Common,DARK,Effect Monster,2800,3200,"Cannot be Normal Summoned or Set. Must first be Special Summoned (from your hand or Deck) by Tributing 1 ""Dark Magician"" immediately after applying the effect of ""Time Wizard"" in which you called the coin toss right. When Special Summoned this way: Add 1 Spell Card from your Deck to your hand.",6.86,7.84,8.5,8.06,,1st Edition,Spellcaster
66828,Dark Magician Knight,Dark Magician Knight,https://tcgplayer-cdn.tcgplayer.com/product/66828_200w.jpg,2,584,https://cpt.tcgcsv.com/BLx,2014-06-03T13:05:30.78,1,LCYW-EN028,Common,DARK,Effect Monster,2500,2100,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by the effect of ""Knight's Title"". If this card is Special Summoned successfully, select 1 card on the field and destroy it.",4.49,4.96,5.5,4.81,,Unlimited,Warrior
66828,Dark Magician Knight,Dark Magician Knight,https://tcgplayer-cdn.tcgplayer.com/product/66828_200w.jpg,2,584,https://cpt.tcgcsv.com/BLx,2014-06-03T13:05:30.78,1,LCYW-EN028,Common,DARK,Effect Monster,2500,2100,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by the effect of ""Knight's Title"". If this card is Special Summoned successfully, select 1 card on the field and destroy it.",2.69,3.35,4.0,4.98,,1st Edition,Warrior
