productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extDescription
107633,Performapal Helpprincess,Performapal Helpprincess,https://tcgplayer-cdn.tcgplayer.com/product/107633_200w.jpg,2,1660,https://cpt.tcgcsv.com/H3T,2017-11-03T14:26:48.43,1,,0.1,0.26,1.49,0.21,,1st Edition,DOCS-EN003,Rare,DARK,Warrior,Effect Monster,1200,1200,"When you Normal or Special Summon a ""Performapal"" monster(s), except ""Performapal Helpprincess"" (except during the Damage Step): You can Special Summon this card from your hand."
107634,Superheavy Samurai Thief,Superheavy Samurai Thief,https://tcgplayer-cdn.tcgplayer.com/product/107634_200w.jpg,2,1660,https://cpt.tcgcsv.com/J3T,2017-11-03T14:28:11.14,1,,0.12,0.49,2.0,0.24,,Unlimited,DOCS-EN004,Common,EARTH,Machine,Effect Monster,1000,1000,"If you have no Spell/Trap Cards in your Graveyard, you can Special Summon this card (from your hand). After this card was Special Summoned this way, you cannot Special Summon monsters for the rest of this turn, except ""Superheavy Samurai"" monsters. You can Tribute this card, then activate 1 of these effects;
<br><b>-</b> Destroy 1 card in your opponent's Spell & Trap Zone, then you can Set the destroyed Spell/Trap Card to your side of the field.
<br><b>-</b> Destroy 1 card in your opponent's Pendulum Zone, then you can place the destroyed card in your Pendulum Zone."
107634,Superheavy Samurai Thief,Superheavy Samurai Thief,https://tcgplayer-cdn.tcgplayer.com/product/107634_200w.jpg,2,1660,https://cpt.tcgcsv.com/J3T,2017-11-03T14:28:11.14,1,,0.07,0.46,2.99,0.19,,1st Edition,DOCS-EN004,Common,EARTH,Machine,Effect Monster,1000,1000,"If you have no Spell/Trap Cards in your Graveyard, you can Special Summon this card (from your hand). After this card was Special Summoned this way, you cannot Special Summon monsters for the rest of this turn, except ""Superheavy Samurai"" monsters. You can Tribute this card, then activate 1 of these effects;
<br><b>-</b> Destroy 1 card in your opponent's Spell & Trap Zone, then you can Set the destroyed Spell/Trap Card to your side of the field.
<br><b>-</b> Destroy 1 card in your opponent's Pendulum Zone, then you can place the destroyed card in your Pendulum Zone."
107635,Superheavy Samurai Transporter,Superheavy Samurai Transporter,https://tcgplayer-cdn.tcgplayer.com/product/107635_200w.jpg,2,1660,https://cpt.tcgcsv.com/K3T,2017-11-03T14:28:15.013,1,,0.1,0.2,1.49,0.18,,Unlimited,DOCS-EN005,Common,EARTH,Machine,Effect Monster,1200,1800,"If you have no Spell/Trap Cards in your Graveyard, you can Special Summon this card (from your hand). After this card was Special Summoned this way, you cannot Special Summon monsters for the rest of this turn, except ""Superheavy Samurai"" monsters. If you have no Spell/Trap Cards in your Graveyard: You can Tribute this card; Special Summon up to 2 monsters from your hand to your opponent's side of the field in Defense Position, then draw 1 card for each monster Special Summoned by this effect. You can only use this effect of ""Superheavy Samurai Transporter"" once per turn."
107635,Superheavy Samurai Transporter,Superheavy Samurai Transporter,https://tcgplayer-cdn.tcgplayer.com/product/107635_200w.jpg,2,1660,https://cpt.tcgcsv.com/K3T,2017-11-03T14:28:15.013,1,,0.1,0.27,1.49,0.16,,1st Edition,DOCS-EN005,Common,EARTH,Machine,Effect Monster,1200,1800,"If you have no Spell/Trap Cards in your Graveyard, you can Special Summon this card (from your hand). After this card was Special Summoned this way, you cannot Special Summon monsters for the rest of this turn, except ""Superheavy Samurai"" monsters. If you have no Spell/Trap Cards in your Graveyard: You can Tribute this card; Special Summon up to 2 monsters from your hand to your opponent's side of the field in Defense Position, then draw 1 card for each monster Special Summoned by this effect. You can only use this effect of ""Superheavy Samurai Transporter"" once per turn."
107636,Superheavy Samurai Drum,Superheavy Samurai Drum,https://tcgplayer-cdn.tcgplayer.com/product/107636_200w.jpg,2,1660,https://cpt.tcgcsv.com/L3T,2017-11-03T14:28:02.053,1,,0.07,0.19,1.49,0.12,,Unlimited,DOCS-EN006,Common,EARTH,Machine,Tuner/Effect Monster,300,300,"If this card on the field is destroyed and sent to the Graveyard: You can target 1 ""Superheavy Samurai"" monster in your Graveyard, except ""Superheavy Samurai Drum""; Special Summon it. You can only use this effect of ""Superheavy Samurai Drum"" once per turn."
107636,Superheavy Samurai Drum,Superheavy Samurai Drum,https://tcgplayer-cdn.tcgplayer.com/product/107636_200w.jpg,2,1660,https://cpt.tcgcsv.com/L3T,2017-11-03T14:28:02.053,1,,0.06,0.25,4.11,0.14,,1st Edition,DOCS-EN006,Common,EARTH,Machine,Tuner/Effect Monster,300,300,"If this card on the field is destroyed and sent to the Graveyard: You can target 1 ""Superheavy Samurai"" monster in your Graveyard, except ""Superheavy Samurai Drum""; Special Summon it. You can only use this effect of ""Superheavy Samurai Drum"" once per turn."
107637,Superheavy Samurai Soulhorns,Superheavy Samurai Soulhorns,https://tcgplayer-cdn.tcgplayer.com/product/107637_200w.jpg,2,1660,https://cpt.tcgcsv.com/M3T,2017-11-03T14:28:08.287,1,,0.25,0.69,1.56,0.46,,Unlimited,DOCS-EN007,Common,EARTH,Machine,Effect Monster,0,300,"You can target 1 ""Superheavy Samurai"" monster you control; equip this monster from your hand or your side of the field to that target. It can make up to 2 attacks during each Battle Phase. While this card is equipped to a monster by this effect: You can Special Summon this card. You can only use this effect of ""Superheavy Samurai Soulhorns"" once per turn."
107637,Superheavy Samurai Soulhorns,Superheavy Samurai Soulhorns,https://tcgplayer-cdn.tcgplayer.com/product/107637_200w.jpg,2,1660,https://cpt.tcgcsv.com/M3T,2017-11-03T14:28:08.287,1,,0.15,0.44,2.78,0.38,,1st Edition,DOCS-EN007,Common,EARTH,Machine,Effect Monster,0,300,"You can target 1 ""Superheavy Samurai"" monster you control; equip this monster from your hand or your side of the field to that target. It can make up to 2 attacks during each Battle Phase. While this card is equipped to a monster by this effect: You can Special Summon this card. You can only use this effect of ""Superheavy Samurai Soulhorns"" once per turn."
107638,Superheavy Samurai Soulclaw,Superheavy Samurai Soulclaw,https://tcgplayer-cdn.tcgplayer.com/product/107638_200w.jpg,2,1660,https://cpt.tcgcsv.com/N3T,2017-11-03T14:28:05.237,1,,0.01,0.35,0.99,0.23,,Unlimited,DOCS-EN008,Common,EARTH,Machine,Effect Monster,500,500,"You can target 1 ""Superheavy Samurai"" monster you control; equip this monster from your hand or your side of the field to that target. It gains 500 ATK and DEF, also it cannot be destroyed by battle. While this card is equipped to a monster by this effect: You can Special Summon this card. You can only use this effect of ""Superheavy Samurai Soulclaw"" once per turn."
107638,Superheavy Samurai Soulclaw,Superheavy Samurai Soulclaw,https://tcgplayer-cdn.tcgplayer.com/product/107638_200w.jpg,2,1660,https://cpt.tcgcsv.com/N3T,2017-11-03T14:28:05.237,1,,0.16,0.43,9.99,0.26,,1st Edition,DOCS-EN008,Common,EARTH,Machine,Effect Monster,500,500,"You can target 1 ""Superheavy Samurai"" monster you control; equip this monster from your hand or your side of the field to that target. It gains 500 ATK and DEF, also it cannot be destroyed by battle. While this card is equipped to a monster by this effect: You can Special Summon this card. You can only use this effect of ""Superheavy Samurai Soulclaw"" once per turn."
107639,Fluffal Wings,Fluffal Wings,https://tcgplayer-cdn.tcgplayer.com/product/107639_200w.jpg,2,1660,https://cpt.tcgcsv.com/P3T,2017-11-03T14:20:18.82,1,,0.25,0.57,4.2,0.44,,Unlimited,DOCS-EN009,Common,LIGHT,Fairy,Effect Monster,100,100,"You can only use this effect of ""Fluffal Wings"" once per turn. If you control ""Toy Vendor"": You can banish this card from your Graveyard, then target 1 ""Fluffal"" monster in your Graveyard; banish it, and if you do, draw 1 card, then you can apply this effect.
<br><b>-</b> Send 1 ""Toy Vendor"" you control to the Graveyard, and if you do, draw 1 card."
107639,Fluffal Wings,Fluffal Wings,https://tcgplayer-cdn.tcgplayer.com/product/107639_200w.jpg,2,1660,https://cpt.tcgcsv.com/P3T,2017-11-03T14:20:18.82,1,,0.25,0.74,3.0,0.49,,1st Edition,DOCS-EN009,Common,LIGHT,Fairy,Effect Monster,100,100,"You can only use this effect of ""Fluffal Wings"" once per turn. If you control ""Toy Vendor"": You can banish this card from your Graveyard, then target 1 ""Fluffal"" monster in your Graveyard; banish it, and if you do, draw 1 card, then you can apply this effect.
<br><b>-</b> Send 1 ""Toy Vendor"" you control to the Graveyard, and if you do, draw 1 card."
107640,D/D Berfomet,D D Berfomet,https://tcgplayer-cdn.tcgplayer.com/product/107640_200w.jpg,2,1660,https://cpt.tcgcsv.com/Q3T,2017-11-03T14:18:39.57,1,,0.19,0.5,1.01,0.5,,Unlimited,DOCS-EN010,Rare,DARK,Fiend,Effect Monster,1400,1800,"Once per turn: You can target 1 ""D/D"" monster you control, except ""D/D Berfomet"", and declare a Level from 1 to 8; it becomes that Level until the end of this turn, also you cannot Special Summon monsters for the rest of this turn, except ""D/D"" monsters."
107640,D/D Berfomet,D D Berfomet,https://tcgplayer-cdn.tcgplayer.com/product/107640_200w.jpg,2,1660,https://cpt.tcgcsv.com/Q3T,2017-11-03T14:18:39.57,1,,0.07,0.48,10.0,0.28,,1st Edition,DOCS-EN010,Rare,DARK,Fiend,Effect Monster,1400,1800,"Once per turn: You can target 1 ""D/D"" monster you control, except ""D/D Berfomet"", and declare a Level from 1 to 8; it becomes that Level until the end of this turn, also you cannot Special Summon monsters for the rest of this turn, except ""D/D"" monsters."
107641,D/D Swirl Slime,D D Swirl Slime,https://tcgplayer-cdn.tcgplayer.com/product/107641_200w.jpg,2,1660,https://cpt.tcgcsv.com/R3T,2017-11-03T14:18:51.047,1,,0.07,0.25,2.2,0.18,,Unlimited,DOCS-EN011,Common,DARK,Fiend,Effect Monster,200,200,"If this card is in your hand: You can Fusion Summon 1 ""D/D/D"" Fusion Monster from your Extra Deck, using monsters from your hand as Fusion Materials, including this card. You can banish this card from your Graveyard; Special Summon 1 ""D/D"" monster from your hand. You can only use each effect of ""D/D Swirl Slime"" once per turn."
107641,D/D Swirl Slime,D D Swirl Slime,https://tcgplayer-cdn.tcgplayer.com/product/107641_200w.jpg,2,1660,https://cpt.tcgcsv.com/R3T,2017-11-03T14:18:51.047,1,,0.1,0.25,4.99,0.18,,1st Edition,DOCS-EN011,Common,DARK,Fiend,Effect Monster,200,200,"If this card is in your hand: You can Fusion Summon 1 ""D/D/D"" Fusion Monster from your Extra Deck, using monsters from your hand as Fusion Materials, including this card. You can banish this card from your Graveyard; Special Summon 1 ""D/D"" monster from your hand. You can only use each effect of ""D/D Swirl Slime"" once per turn."
107642,D/D Necro Slime,D D Necro Slime,https://tcgplayer-cdn.tcgplayer.com/product/107642_200w.jpg,2,1660,https://cpt.tcgcsv.com/S3T,2017-11-03T14:18:42.107,1,,0.03,0.25,2.32,0.11,,Unlimited,DOCS-EN012,Common,DARK,Fiend,Effect Monster,300,300,"If this card is in your Graveyard: You can Fusion Summon 1 ""D/D/D"" Fusion Monster from your Extra Deck, by banishing Fusion Materials listed on it from your Graveyard, including this card. You can only use this effect of ""D/D Necro Slime"" once per turn."
107642,D/D Necro Slime,D D Necro Slime,https://tcgplayer-cdn.tcgplayer.com/product/107642_200w.jpg,2,1660,https://cpt.tcgcsv.com/S3T,2017-11-03T14:18:42.107,1,,0.05,0.25,4.99,0.13,,1st Edition,DOCS-EN012,Common,DARK,Fiend,Effect Monster,300,300,"If this card is in your Graveyard: You can Fusion Summon 1 ""D/D/D"" Fusion Monster from your Extra Deck, by banishing Fusion Materials listed on it from your Graveyard, including this card. You can only use this effect of ""D/D Necro Slime"" once per turn."
107643,Raidraptor - Wild Vulture,Raidraptor Wild Vulture,https://tcgplayer-cdn.tcgplayer.com/product/107643_200w.jpg,2,1660,https://cpt.tcgcsv.com/T3T,2017-11-03T14:27:10.423,1,,0.06,0.19,2.2,0.1,,Unlimited,DOCS-EN013,Common,DARK,Winged Beast,Effect Monster,1600,2000,"During your Main Phase, if this card was Normal or Special Summoned this turn: You can Tribute this card; Special Summon 2 ""Raidraptor"" monsters from your hand and/or Graveyard whose total Levels equal exactly 6."
107643,Raidraptor - Wild Vulture,Raidraptor Wild Vulture,https://tcgplayer-cdn.tcgplayer.com/product/107643_200w.jpg,2,1660,https://cpt.tcgcsv.com/T3T,2017-11-03T14:27:10.423,1,,0.05,0.25,1.49,0.19,,1st Edition,DOCS-EN013,Common,DARK,Winged Beast,Effect Monster,1600,2000,"During your Main Phase, if this card was Normal or Special Summoned this turn: You can Tribute this card; Special Summon 2 ""Raidraptor"" monsters from your hand and/or Graveyard whose total Levels equal exactly 6."
107644,Raidraptor - Skull Eagle,Raidraptor Skull Eagle,https://tcgplayer-cdn.tcgplayer.com/product/107644_200w.jpg,2,1660,https://cpt.tcgcsv.com/V3T,2017-11-03T14:27:07.46,1,,0.1,0.2,1.49,0.13,,Unlimited,DOCS-EN014,Common,DARK,Winged Beast,Effect Monster,100,500,"If this card is detached from an Xyz Monster and sent to the Graveyard to activate that monster's effect: You can banish this card from your Graveyard, then target 1 ""Raidraptor"" card in your Graveyard; add it to your hand. You can only use this effect of ""Raidraptor - Skull Eagle"" once per turn. An Xyz Monster that was Summoned using this card on the field as Xyz Material gains this effect.
<br><b>-</b> If it is Xyz Summoned: It gains 300 ATK."
107644,Raidraptor - Skull Eagle,Raidraptor Skull Eagle,https://tcgplayer-cdn.tcgplayer.com/product/107644_200w.jpg,2,1660,https://cpt.tcgcsv.com/V3T,2017-11-03T14:27:07.46,1,,0.1,0.25,1.49,0.17,,1st Edition,DOCS-EN014,Common,DARK,Winged Beast,Effect Monster,100,500,"If this card is detached from an Xyz Monster and sent to the Graveyard to activate that monster's effect: You can banish this card from your Graveyard, then target 1 ""Raidraptor"" card in your Graveyard; add it to your hand. You can only use this effect of ""Raidraptor - Skull Eagle"" once per turn. An Xyz Monster that was Summoned using this card on the field as Xyz Material gains this effect.
<br><b>-</b> If it is Xyz Summoned: It gains 300 ATK."
107645,Performage Mirror Conductor,Performage Mirror Conductor,https://tcgplayer-cdn.tcgplayer.com/product/107645_200w.jpg,2,1660,https://cpt.tcgcsv.com/W3T,2017-11-03T14:25:02.927,1,,0.1,0.2,0.74,0.15,,Unlimited,DOCS-EN015,Common,LIGHT,Spellcaster,Pendulum/Effect Monster,600,1400,"<b>Pendulum Effect:</b>  Once per turn: You can target 1 face-up Special Summoned monster on the field; its ATK and DEF each become equal to its ATK or DEF (whichever is lower, your choice if tied), until the end of this turn (even if this card leaves the field).
<br><b>Monster Effect:</b>  Once per turn, during either player's turn: You can target 1 face-up monster on the field; switch its current ATK and DEF until the end of this turn, then take 500 damage."
107645,Performage Mirror Conductor,Performage Mirror Conductor,https://tcgplayer-cdn.tcgplayer.com/product/107645_200w.jpg,2,1660,https://cpt.tcgcsv.com/W3T,2017-11-03T14:25:02.927,1,,0.1,0.25,1.7,0.19,,1st Edition,DOCS-EN015,Common,LIGHT,Spellcaster,Pendulum/Effect Monster,600,1400,"<b>Pendulum Effect:</b>  Once per turn: You can target 1 face-up Special Summoned monster on the field; its ATK and DEF each become equal to its ATK or DEF (whichever is lower, your choice if tied), until the end of this turn (even if this card leaves the field).
<br><b>Monster Effect:</b>  Once per turn, during either player's turn: You can target 1 face-up monster on the field; switch its current ATK and DEF until the end of this turn, then take 500 damage."
107646,Performage Plushfire,Performage Plushfire,https://tcgplayer-cdn.tcgplayer.com/product/107646_200w.jpg,2,1660,https://cpt.tcgcsv.com/X3T,2017-11-03T14:26:45.49,1,,0.09,0.36,4.97,0.41,,Unlimited,DOCS-EN016,Common,FIRE,Spellcaster,Pendulum/Effect Monster,1000,1000,"<b>Pendulum Effect:</b> If a face-up ""Performage"" monster(s) you control is destroyed by battle or card effect: You can Special Summon this card from your Pendulum Zone, then take 500 damage. You can only use this effect of ""Performage Plushfire"" once per turn.
<br><b>Monster Effect:</b> If this card on the field is destroyed by battle or card effect: You can Special Summon 1 ""Performage"" monster from your hand or Deck, except ""Performage Plushfire""."
107646,Performage Plushfire,Performage Plushfire,https://tcgplayer-cdn.tcgplayer.com/product/107646_200w.jpg,2,1660,https://cpt.tcgcsv.com/X3T,2017-11-03T14:26:45.49,1,,0.12,0.41,5.97,0.29,,1st Edition,DOCS-EN016,Common,FIRE,Spellcaster,Pendulum/Effect Monster,1000,1000,"<b>Pendulum Effect:</b> If a face-up ""Performage"" monster(s) you control is destroyed by battle or card effect: You can Special Summon this card from your Pendulum Zone, then take 500 damage. You can only use this effect of ""Performage Plushfire"" once per turn.
<br><b>Monster Effect:</b> If this card on the field is destroyed by battle or card effect: You can Special Summon 1 ""Performage"" monster from your hand or Deck, except ""Performage Plushfire""."
107647,The Legendary Fisherman III,The Legendary Fisherman III,https://tcgplayer-cdn.tcgplayer.com/product/107647_200w.jpg,2,1660,https://cpt.tcgcsv.com/Z3T,2017-11-03T14:28:32.337,1,,0.69,1.24,2.97,1.24,,Unlimited,DOCS-EN017,Super Rare,WATER,Warrior,Effect Monster,2500,2000,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by Tributing 1 ""The Legendary Fisherman"", and cannot be Special Summoned by other ways. When this card is Special Summoned: You can banish all monsters your opponent controls, but this card cannot attack for the rest of this turn. Cannot be destroyed by battle or card effects, and is unaffected by Spell/Trap effects. Once per turn: You can return all of your opponent's banished cards to the Graveyard, and if you do, double the next battle or effect damage your opponent would take this turn."
107647,The Legendary Fisherman III,The Legendary Fisherman III,https://tcgplayer-cdn.tcgplayer.com/product/107647_200w.jpg,2,1660,https://cpt.tcgcsv.com/Z3T,2017-11-03T14:28:32.337,1,,0.7,1.4,4.49,1.2,,1st Edition,DOCS-EN017,Super Rare,WATER,Warrior,Effect Monster,2500,2000,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by Tributing 1 ""The Legendary Fisherman"", and cannot be Special Summoned by other ways. When this card is Special Summoned: You can banish all monsters your opponent controls, but this card cannot attack for the rest of this turn. Cannot be destroyed by battle or card effects, and is unaffected by Spell/Trap effects. Once per turn: You can return all of your opponent's banished cards to the Graveyard, and if you do, double the next battle or effect damage your opponent would take this turn."
107648,Assault Blackwing - Kunai the Drizzle,Assault Blackwing Kunai the Drizzle,https://tcgplayer-cdn.tcgplayer.com/product/107648_200w.jpg,2,1660,https://cpt.tcgcsv.com/-3T,2017-11-03T14:18:16.06,1,,0.65,0.87,1.5,0.86,,Unlimited,DOCS-EN018,Rare,DARK,Winged Beast,Effect Monster,2100,1600,"You can Special Summon this card (from your hand) by Tributing 1 ""Blackwing"" monster. If Summoned this way, it is treated as a Tuner monster. Once per turn: You can target 1 Synchro Monster you control and declare a Level from 1 to 8; it becomes that Level until the end of this turn."
107648,Assault Blackwing - Kunai the Drizzle,Assault Blackwing Kunai the Drizzle,https://tcgplayer-cdn.tcgplayer.com/product/107648_200w.jpg,2,1660,https://cpt.tcgcsv.com/-3T,2017-11-03T14:18:16.06,1,,0.5,1.02,1.97,1.03,,1st Edition,DOCS-EN018,Rare,DARK,Winged Beast,Effect Monster,2100,1600,"You can Special Summon this card (from your hand) by Tributing 1 ""Blackwing"" monster. If Summoned this way, it is treated as a Tuner monster. Once per turn: You can target 1 Synchro Monster you control and declare a Level from 1 to 8; it becomes that Level until the end of this turn."
107649,Charging Gaia the Fierce Knight,Charging Gaia the Fierce Knight,https://tcgplayer-cdn.tcgplayer.com/product/107649_200w.jpg,2,1660,https://cpt.tcgcsv.com/_3T,2017-11-03T14:18:34.573,1,,1.81,1.91,18.99,1.86,,Unlimited,DOCS-EN019,Ultra Rare,LIGHT,Warrior,Effect Monster,2300,2100,"You can Normal Summon this card without Tributing. If this card is Normal Summoned without Tributing, its original ATK becomes 1900. If this card is Tributed: You can add 1 ""Black Luster Soldier"" monster from your Deck to your hand. You can only use this effect of ""Charging Gaia the Fierce Knight"" once per turn."
107649,Charging Gaia the Fierce Knight,Charging Gaia the Fierce Knight,https://tcgplayer-cdn.tcgplayer.com/product/107649_200w.jpg,2,1660,https://cpt.tcgcsv.com/_3T,2017-11-03T14:18:34.573,1,,1.95,2.49,5.68,1.95,,1st Edition,DOCS-EN019,Ultra Rare,LIGHT,Warrior,Effect Monster,2300,2100,"You can Normal Summon this card without Tributing. If this card is Normal Summoned without Tributing, its original ATK becomes 1900. If this card is Tributed: You can add 1 ""Black Luster Soldier"" monster from your Deck to your hand. You can only use this effect of ""Charging Gaia the Fierce Knight"" once per turn."
107650,Super Soldier Soul,Super Soldier Soul,https://tcgplayer-cdn.tcgplayer.com/product/107650_200w.jpg,2,1660,https://cpt.tcgcsv.com/05T,2017-11-03T14:27:59.39,1,,0.1,0.33,1.49,0.35,,Unlimited,DOCS-EN021,Common,EARTH,Warrior,Effect Monster,0,0,"You can send 1 ""Black Luster Soldier"" monster from your hand to the Graveyard; until your opponent’s next End Phase, this card's ATK becomes 3000, also its name becomes ""Black Luster Soldier"". You can banish this card from your Graveyard; add 1 ""Beginning Knight"" or ""Evening Twilight Knight"" from your Deck to your hand. You can only use each effect of ""Super Soldier Soul"" once per turn."
107650,Super Soldier Soul,Super Soldier Soul,https://tcgplayer-cdn.tcgplayer.com/product/107650_200w.jpg,2,1660,https://cpt.tcgcsv.com/05T,2017-11-03T14:27:59.39,1,,0.05,0.34,1.01,0.36,,1st Edition,DOCS-EN021,Common,EARTH,Warrior,Effect Monster,0,0,"You can send 1 ""Black Luster Soldier"" monster from your hand to the Graveyard; until your opponent’s next End Phase, this card's ATK becomes 3000, also its name becomes ""Black Luster Soldier"". You can banish this card from your Graveyard; add 1 ""Beginning Knight"" or ""Evening Twilight Knight"" from your Deck to your hand. You can only use each effect of ""Super Soldier Soul"" once per turn."
107651,Sphere Kuriboh,Sphere Kuriboh,https://tcgplayer-cdn.tcgplayer.com/product/107651_200w.jpg,2,1660,https://cpt.tcgcsv.com/25T,2017-11-03T14:27:44.06,1,,0.15,0.41,2.0,0.43,,Unlimited,DOCS-EN020,Rare,DARK,Fiend,Effect Monster,300,200,"When an opponent's monster declares an attack: You can send this card from your hand to the Graveyard; change the attacking monster to Defense Position. When you Ritual Summon a monster, you can banish this card from your Graveyard as 1 of the monsters required for the Ritual Summon."
107651,Sphere Kuriboh,Sphere Kuriboh,https://tcgplayer-cdn.tcgplayer.com/product/107651_200w.jpg,2,1660,https://cpt.tcgcsv.com/25T,2017-11-03T14:27:44.06,1,,0.1,0.47,2.5,0.36,,1st Edition,DOCS-EN020,Rare,DARK,Fiend,Effect Monster,300,200,"When an opponent's monster declares an attack: You can send this card from your hand to the Graveyard; change the attacking monster to Defense Position. When you Ritual Summon a monster, you can banish this card from your Graveyard as 1 of the monsters required for the Ritual Summon."
