productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extUPC
91689,Berserk Gorilla,Berserk Gorilla,https://tcgplayer-cdn.tcgplayer.com/product/91689_200w.jpg,2,1470,https://cpt.tcgcsv.com/PHL,2015-02-27T18:41:38.2,1,"If this card is in face-up Defense Position on the field, destroy this card. The controller of this card must attack with this card when possible.",0.5,0.76,5.0,0.72,,1st Edition,BP03-EN008,Rare,EARTH,Beast,Effect Monster,2000,1000,
91690,Lord Poison,Lord Poison,https://tcgplayer-cdn.tcgplayer.com/product/91690_200w.jpg,2,1470,https://cpt.tcgcsv.com/QHL,2015-02-27T19:10:03.153,1,"When this card is destroyed and sent to the Graveyard as a result of battle, Special Summon 1 Plant-Type monster in your Graveyard except Lord Poison on your side of the field.",0.13,0.39,2.51,0.39,,1st Edition,BP03-EN009,Common,WATER,Plant,Effect Monster,1500,1000,
91691,Sacred Crane,Sacred Crane,https://tcgplayer-cdn.tcgplayer.com/product/91691_200w.jpg,2,1470,https://cpt.tcgcsv.com/RHL,2015-02-27T19:25:24.787,1,"When this card is Special Summoned, the controller of this card draws 1 card.",0.08,0.35,1.65,0.4,,1st Edition,BP03-EN010,Common,LIGHT,Winged Beast,Effect Monster,1600,400,
91692,Enraged Battle Ox,Enraged Battle Ox,https://tcgplayer-cdn.tcgplayer.com/product/91692_200w.jpg,2,1470,https://cpt.tcgcsv.com/SHL,2024-08-21T19:06:04.983,1,"If a Beast, Beast-Warrior, or Winged Beast-Type monster you control attacks a Defense Position monster, inflict piercing battle damage to your opponent.",0.14,0.29,1.7,0.3,,1st Edition,BP03-EN011,Common,EARTH,Beast-Warrior,Effect Monster,1700,1000,
91693,Hyper Hammerhead,Hyper Hammerhead,https://tcgplayer-cdn.tcgplayer.com/product/91693_200w.jpg,2,1470,https://cpt.tcgcsv.com/THL,2015-02-27T19:04:26.63,1,"At the end of the Damage Step, if an opponent's monster that battled this monster is not destroyed: Return that opponent's monster to the hand.",0.07,0.25,1.4,0.15,,1st Edition,BP03-EN012,Common,EARTH,Dinosaur,Effect Monster,1500,1200,
91694,Slate Warrior,Slate Warrior,https://tcgplayer-cdn.tcgplayer.com/product/91694_200w.jpg,2,1470,https://cpt.tcgcsv.com/VHL,2015-02-27T19:29:36.973,1,"FLIP: This card gains 500 ATK and DEF.
If this card is destroyed by battle: The monster that destroyed it loses 500 ATK and DEF.",0.2,0.34,1.49,0.3,,1st Edition,BP03-EN013,Rare,WIND,Fiend,Effect Monster,1900,400,
91695,Toon Gemini Elf,Toon Gemini Elf,https://tcgplayer-cdn.tcgplayer.com/product/91695_200w.jpg,2,1470,https://cpt.tcgcsv.com/WHL,2015-02-27T19:33:59.85,1,"This card cannot attack the turn it is Summoned. If ""Toon World"" on the field is destroyed, destroy this card. While you control ""Toon World"" and your opponent controls no Toon Monsters, this card can attack your opponent directly. When this card inflicts Battle Damage to your opponent: Discard 1 random card from your opponent's hand.",0.35,0.69,3.0,0.7,,1st Edition,BP03-EN014,Rare,EARTH,Spellcaster,Toon Monster,1900,900,
91696,Chiron the Mage,Chiron the Mage,https://tcgplayer-cdn.tcgplayer.com/product/91696_200w.jpg,2,1470,https://cpt.tcgcsv.com/XHL,2015-02-27T18:47:15.233,1,"Once per turn, by discarding 1 Spell Card from your hand, destroy 1 Spell or Trap Card on your opponent's side of the field.",0.09,0.25,1.0,0.16,,1st Edition,BP03-EN015,Rare,EARTH,Beast-Warrior,Effect Monster,1800,1000,
91697,Jerry Beans Man (Shatterfoil),Jerry Beans Man Shatterfoil,https://tcgplayer-cdn.tcgplayer.com/product/91697_200w.jpg,2,1470,https://cpt.tcgcsv.com/ZHL,2023-03-08T21:43:56.687,1,"Jerry, a bean soldier, believes he is the strongest warrior in the world, but his true abilities are still untested.",1.25,2.2,6.99,2.09,,1st Edition,BP03-EN001,Shatterfoil Rare,EARTH,Plant,Normal Monster,1750,0,
91698,Quantum Cat (Shatterfoil),Quantum Cat Shatterfoil,https://tcgplayer-cdn.tcgplayer.com/product/91698_200w.jpg,2,1470,https://cpt.tcgcsv.com/-HL,2023-03-09T14:11:33.263,1,Activate this card by declaring 1 Monster Type and 1 Attribute; Special Summon this card as a Normal Monster (Level 4/ATK 0/DEF 2200) with that Type and Attribute. (This card is also still a Trap Card.),0.68,3.41,49.99,3.88,,1st Edition,BP03-EN237,Shatterfoil Rare,TRAP,,Continuous Trap,0,0,
91699,Quantum Cat,Quantum Cat,https://tcgplayer-cdn.tcgplayer.com/product/91699_200w.jpg,2,1470,https://cpt.tcgcsv.com/_HL,2015-02-27T19:20:11.89,1,Activate this card by declaring 1 Monster Type and 1 Attribute; Special Summon this card as a Normal Monster (Level 4/ATK 0/DEF 2200) with that Type and Attribute. (This card is also still a Trap Card.),0.09,0.28,1.49,0.22,,1st Edition,BP03-EN237,Common,TRAP,,Normal Trap,0,0,
91700,Swamp Mirrorer,Swamp Mirrorer,https://tcgplayer-cdn.tcgplayer.com/product/91700_200w.jpg,2,1470,https://cpt.tcgcsv.com/0JL,2014-08-07T15:23:46.14,1,Activate this card by declaring 1 Monster Type and 1 Attribute; Special Summon this card as a Normal Monster (Level 4/ATK 1800/DEF 1000) with that Type and Attribute. (This card is also still a Trap Card.),0.03,0.29,1.36,0.29,,1st Edition,BP03-EN236,Common,,,Normal Trap,0,0,
91701,Swamp Mirrorer (Shatterfoil),Swamp Mirrorer Shatterfoil,https://tcgplayer-cdn.tcgplayer.com/product/91701_200w.jpg,2,1470,https://cpt.tcgcsv.com/2JL,2023-03-09T14:28:55.323,1,Activate this card by declaring 1 Monster Type and 1 Attribute; Special Summon this card as a Normal Monster (Level 4/ATK 1800/DEF 1000) with that Type and Attribute. (This card is also still a Trap Card.),1.0,1.87,5.11,1.79,,1st Edition,BP03-EN236,Shatterfoil Rare,TRAP,,Continuous Trap,0,0,
91702,Typhoon,Typhoon,https://tcgplayer-cdn.tcgplayer.com/product/91702_200w.jpg,2,1470,https://cpt.tcgcsv.com/3JL,2014-08-07T15:29:28.777,1,"Target 1 face-up Spell/Trap Card on the field; destroy it. If your opponent controls 2 or more Spell/Trap Cards and you control no Spell/Trap Cards, you can activate this card from your hand.",0.22,0.49,9.95,0.33,,1st Edition,BP03-EN235,Common,,,Normal Trap,0,0,
91703,Typhoon (Shatterfoil),Typhoon Shatterfoil,https://tcgplayer-cdn.tcgplayer.com/product/91703_200w.jpg,2,1470,https://cpt.tcgcsv.com/5JL,2023-03-09T14:36:30.093,1,"Target 1 face-up Spell/Trap Card on the field; destroy it. If your opponent controls 2 or more Spell/Trap Cards and you control no Spell/Trap Cards, you can activate this card from your hand.",2.0,3.13,18.95,2.59,,1st Edition,BP03-EN235,Shatterfoil Rare,TRAP,,Normal Trap,0,0,
91704,Unbreakable Spirit,Unbreakable Spirit,https://tcgplayer-cdn.tcgplayer.com/product/91704_200w.jpg,2,1470,https://cpt.tcgcsv.com/6JL,2014-08-07T15:30:07.577,1,"If you control only 1 face-up monster: Target that monster; until the end of this turn, it gains ATK equal to the ATK of the monster your opponent currently controls with the lowest ATK (your choice, if tied).",0.09,0.25,1.42,0.11,,1st Edition,BP03-EN234,Common,,,Normal Trap,0,0,
91704,Unbreakable Spirit,Unbreakable Spirit,https://tcgplayer-cdn.tcgplayer.com/product/91704_200w.jpg,2,1470,https://cpt.tcgcsv.com/6JL,2014-08-07T15:30:07.577,1,"If you control only 1 face-up monster: Target that monster; until the end of this turn, it gains ATK equal to the ATK of the monster your opponent currently controls with the lowest ATK (your choice, if tied).",0.1,0.16,1.0,,,Limited,BP03-EN234,Common,,,Normal Trap,0,0,
91705,Unbreakable Spirit (Shatterfoil),Unbreakable Spirit Shatterfoil,https://tcgplayer-cdn.tcgplayer.com/product/91705_200w.jpg,2,1470,https://cpt.tcgcsv.com/7JL,2023-03-09T14:37:15.77,1,"If you control only 1 face-up monster: Target that monster; until the end of this turn, it gains ATK equal to the ATK of the monster your opponent currently controls with the lowest ATK (your choice, if tied).",0.18,0.42,1.99,0.18,,1st Edition,BP03-EN234,Shatterfoil Rare,TRAP,,Normal Trap,0,0,
91706,Ghosts From the Past,Ghosts From the Past,https://tcgplayer-cdn.tcgplayer.com/product/91706_200w.jpg,2,1470,https://cpt.tcgcsv.com/8JL,2014-08-07T14:32:06.64,1,"Banish 2 monsters from your Graveyard, then target 1 face-up Attack Position monster on the field; its ATK becomes 0 until the end of this turn.",0.05,0.25,1.11,0.25,,1st Edition,BP03-EN233,Common,,,Normal Trap,0,0,
91707,Ghosts From the Past (Shatterfoil),Ghosts From the Past Shatterfoil,https://tcgplayer-cdn.tcgplayer.com/product/91707_200w.jpg,2,1470,https://cpt.tcgcsv.com/9JL,2023-03-08T21:40:37.197,1,"Banish 2 monsters from your Graveyard, then target 1 face-up Attack Position monster on the field; its ATK becomes 0 until the end of this turn.",0.25,0.5,1.61,0.55,,1st Edition,BP03-EN233,Shatterfoil Rare,TRAP,,Normal Trap,0,0,
91708,Inspiration,Inspiration,https://tcgplayer-cdn.tcgplayer.com/product/91708_200w.jpg,2,1470,https://cpt.tcgcsv.com/bJL,2014-08-07T14:38:47.87,1,Target 1 face-up monster you control; it gains 700 ATK until the end of this turn.,0.1,0.25,1.49,0.18,,1st Edition,BP03-EN232,Common,,,Normal Trap,0,0,
91709,Inspiration (Shatterfoil),Inspiration Shatterfoil,https://tcgplayer-cdn.tcgplayer.com/product/91709_200w.jpg,2,1470,https://cpt.tcgcsv.com/cJL,2023-03-08T21:43:19.77,1,Target 1 face-up monster you control; it gains 700 ATK until the end of this turn.,0.17,0.33,1.99,0.2,,1st Edition,BP03-EN232,Shatterfoil Rare,TRAP,,Normal Trap,0,0,
91710,Intrigue Shield,Intrigue Shield,https://tcgplayer-cdn.tcgplayer.com/product/91710_200w.jpg,2,1470,https://cpt.tcgcsv.com/dJL,2014-08-07T14:39:06.847,1,"Target 1 face-up monster you control; equip this card to that target. Once per turn, while the equipped monster is in Attack Position, it cannot be destroyed by battle. You take no battle damage from attacks involving it.",0.09,0.25,1.99,0.21,,1st Edition,BP03-EN231,Common,,,Normal Trap,0,0,
91711,Intrigue Shield (Shatterfoil),Intrigue Shield Shatterfoil,https://tcgplayer-cdn.tcgplayer.com/product/91711_200w.jpg,2,1470,https://cpt.tcgcsv.com/fJL,2023-03-08T21:43:34.513,1,"Target 1 face-up monster you control; equip this card to that target. Once per turn, while the equipped monster is in Attack Position, it cannot be destroyed by battle. You take no battle damage from attacks involving it.",0.1,0.31,1.99,0.3,,1st Edition,BP03-EN231,Shatterfoil Rare,TRAP,,Normal Trap,0,0,
91712,Butterspy Protection,Butterspy Protection,https://tcgplayer-cdn.tcgplayer.com/product/91712_200w.jpg,2,1470,https://cpt.tcgcsv.com/gJL,2014-08-07T14:07:20.64,1,"Target 1 face-up Attack Position monster on the field; change it to face-up Defense Position, also any damage you take for the rest of this turn is halved.",0.1,0.25,1.49,0.13,,1st Edition,BP03-EN230,Common,,,Normal Trap,0,0,
91713,Butterspy Protection (Shatterfoil),Butterspy Protection Shatterfoil,https://tcgplayer-cdn.tcgplayer.com/product/91713_200w.jpg,2,1470,https://cpt.tcgcsv.com/hJL,2023-03-08T20:46:04.833,1,"Target 1 face-up Attack Position monster on the field; change it to face-up Defense Position, also any damage you take for the rest of this turn is halved.",0.1,0.33,1.51,0.12,,1st Edition,BP03-EN230,Shatterfoil Rare,TRAP,,Normal Trap,0,0,
91714,Memory Loss,Memory Loss,https://tcgplayer-cdn.tcgplayer.com/product/91714_200w.jpg,2,1470,https://cpt.tcgcsv.com/jJL,2014-08-07T14:54:14.987,1,"When a face-up Attack Position monster your opponent controls just activated an effect (except during the Damage Step): Negate that effect, and if you do, change that monster to face-up Defense Position.",0.01,0.25,1.7,0.11,,1st Edition,BP03-EN229,Common,,,Normal Trap,0,0,
91715,Memory Loss (Shatterfoil),Memory Loss Shatterfoil,https://tcgplayer-cdn.tcgplayer.com/product/91715_200w.jpg,2,1470,https://cpt.tcgcsv.com/kJL,2023-03-08T21:52:50.827,1,"When a face-up Attack Position monster your opponent controls just activated an effect (except during the Damage Step): Negate that effect, and if you do, change that monster to face-up Defense Position.",0.1,0.47,1.99,0.44,,1st Edition,BP03-EN229,Shatterfoil Rare,TRAP,,Normal Trap,0,0,
91716,Arsenal Bug (Shatterfoil),Arsenal Bug Shatterfoil,https://tcgplayer-cdn.tcgplayer.com/product/91716_200w.jpg,2,1470,https://cpt.tcgcsv.com/lJL,2023-03-08T20:34:05.073,1,"If there are no face-up Insect-Type monsters (except this monster) on your side of the field, both the ATK and DEF of this monster become 1000 points.",0.2,0.6,1.98,0.59,,1st Edition,BP03-EN004,Shatterfoil Rare,EARTH,Insect,Effect Monster,2000,2000,
91717,Bazoo the Soul-Eater (Shatterfoil),Bazoo the Soul Eater Shatterfoil,https://tcgplayer-cdn.tcgplayer.com/product/91717_200w.jpg,2,1470,https://cpt.tcgcsv.com/mJL,2023-03-08T20:38:38.923,1,"Once per turn: You can banish up to 3 monsters from your Graveyard; this card gains 300 ATK for each, until your opponent's End Phase.",0.23,0.5,4.49,0.44,,1st Edition,BP03-EN002,Shatterfoil Rare,EARTH,,Effect Monster,1600,900,
91718,Berserk Gorilla (Shatterfoil),Berserk Gorilla Shatterfoil,https://tcgplayer-cdn.tcgplayer.com/product/91718_200w.jpg,2,1470,https://cpt.tcgcsv.com/nJL,2023-03-08T20:38:56.153,1,"If this card is in face-up Defense Position on the field, destroy this card. The controller of this card must attack with this card when possible.",0.9,2.37,9.95,1.48,,1st Edition,BP03-EN008,Shatterfoil Rare,EARTH,Beast,Effect Monster,2000,1000,
91719,Chiron the Mage (Shatterfoil),Chiron the Mage Shatterfoil,https://tcgplayer-cdn.tcgplayer.com/product/91719_200w.jpg,2,1470,https://cpt.tcgcsv.com/pJL,2023-03-09T14:46:55,1,"Once per turn, by discarding 1 Spell Card from your hand, destroy 1 Spell or Trap Card on your opponent's side of the field.",0.14,0.4,1.0,0.45,,1st Edition,BP03-EN015,Shatterfoil Rare,EARTH,Beast-Warrior,Effect Monster,1800,1000,
91720,Enraged Battle Ox (Shatterfoil),Enraged Battle Ox Shatterfoil,https://tcgplayer-cdn.tcgplayer.com/product/91720_200w.jpg,2,1470,https://cpt.tcgcsv.com/qJL,2023-03-08T21:26:10.73,1,"As long as this card remains face-up on your side of the field, when Beast, Beast-Warrior and Winged Beast-Type monsters on your side of the field attack with an ATK that is higher than the DEF of your opponent''s Defense Position monster, inflict the difference as Battle Damage to your opponent's Life Points.",0.42,0.68,1.0,0.82,,1st Edition,BP03-EN011,Shatterfoil Rare,EARTH,Beast-Warrior,Effect Monster,1700,1000,
91721,Frontier Wiseman (Shatterfoil),Frontier Wiseman Shatterfoil,https://tcgplayer-cdn.tcgplayer.com/product/91721_200w.jpg,2,1470,https://cpt.tcgcsv.com/rJL,2023-03-08T21:38:59.303,1,"As long as this card remains face-up on your side of the field, it negates the effects of Magic Cards that designate Warrior-Type monsters on your side of the field as targets and destroys the Magic Card.",0.2,0.5,1.04,0.27,,1st Edition,BP03-EN003,Shatterfoil Rare,EARTH,Spellcaster,Effect Monster,1600,800,
91722,Gale Lizard (Shatterfoil),Gale Lizard Shatterfoil,https://tcgplayer-cdn.tcgplayer.com/product/91722_200w.jpg,2,1470,https://cpt.tcgcsv.com/sJL,2023-03-08T21:39:45.64,1,FLIP: Select 1 Monster Card on your opponent''s side of the field and return it to its owner''s hand.,0.19,0.42,1.0,0.38,,1st Edition,BP03-EN007,Shatterfoil Rare,WATER,Reptile,Effect Monster,1400,700,
91723,Hyper Hammerhead (Shatterfoil),Hyper Hammerhead Shatterfoil,https://tcgplayer-cdn.tcgplayer.com/product/91723_200w.jpg,2,1470,https://cpt.tcgcsv.com/tJL,2023-03-08T21:42:40.033,1,"At the end of the Damage Step, if an opponent's monster that battled this monster is not destroyed: Return that opponent's monster to the hand.",0.18,0.4,1.52,0.23,,1st Edition,BP03-EN012,Shatterfoil Rare,EARTH,Dinosaur,Effect Monster,1500,1200,
91724,Pinpoint Guard,Pinpoint Guard,https://tcgplayer-cdn.tcgplayer.com/product/91724_200w.jpg,2,1470,https://cpt.tcgcsv.com/vJL,2014-08-07T15:04:27.35,1,When an opponent's monster declares an attack: Target 1 Level 4 or lower monster in your Graveyard; Special Summon it in Defense Position. It cannot be destroyed by battle or by card effects this turn.,0.01,0.34,1.49,0.28,,1st Edition,BP03-EN228,Common,,,Normal Trap,0,0,
91725,Gyroid,Gyroid,https://tcgplayer-cdn.tcgplayer.com/product/91725_200w.jpg,2,1470,https://cpt.tcgcsv.com/wJL,2014-08-07T14:34:05.32,1,"Once per turn, this card cannot be destroyed by battle.",0.1,0.25,1.7,0.12,,1st Edition,BP03-EN016,Common,WIND,Machine,Effect Monster,1000,1000,
91726,Dimension Gate,Dimension Gate,https://tcgplayer-cdn.tcgplayer.com/product/91726_200w.jpg,2,1470,https://cpt.tcgcsv.com/xJL,2014-08-07T14:18:28.81,1,Activate this card by targeting 1 monster you control; banish that target face-up. When an opponent's monster declares a direct attack: You can send this face-up card on the field to the Graveyard. If this card is sent to the Graveyard: You can Special Summon the monster banished by this card's effect.,0.08,0.25,1.49,0.13,,1st Edition,BP03-EN226,Common,,,Normal Trap,0,0,
91727,Goblin Elite Attack Force,Goblin Elite Attack Force,https://tcgplayer-cdn.tcgplayer.com/product/91727_200w.jpg,2,1470,https://cpt.tcgcsv.com/zJL,2014-08-07T14:32:37.513,1,"If this card attacks, it is changed to Defense Position at the end of the Battle Phase, and its battle position cannot be changed until the End Phase of your next turn.",0.12,0.27,1.49,0.22,,1st Edition,BP03-EN017,Rare,EARTH,Fiend,Effect Monster,2200,1500,
91728,Mythical Beast Cerberus,Mythical Beast Cerberus,https://tcgplayer-cdn.tcgplayer.com/product/91728_200w.jpg,2,1470,https://cpt.tcgcsv.com/BJL,2014-08-07T15:00:14.257,1,"Each time a Spell Card is activated, place 1 Spell Counter on this card. This card gains 500 ATK for each Spell Counter on it. If this card attacks or is attacked, remove all Spell Counters from it at the end of the Battle Phase.",0.04,0.25,1.35,0.2,,1st Edition,BP03-EN018,Common,LIGHT,Spellcaster,Effect Monster,1400,1400,
91729,Breakthrough Skill,Breakthrough Skill,https://tcgplayer-cdn.tcgplayer.com/product/91729_200w.jpg,2,1470,https://cpt.tcgcsv.com/CJL,2014-08-07T14:06:19.58,1,"Target 1 face-up Effect Monster your opponent controls; negate the effects of that opponent's face-up monster, until the end of this turn. During your turn, except the turn this card was sent to the Graveyard: You can banish this card from your Graveyard, then target 1 face-up Effect Monster your opponent controls; negate that target's effects until the end of this turn.",0.39,0.69,4.99,0.63,,1st Edition,BP03-EN227,Common,,,Normal Trap,0,0,
91730,Machine King Prototype,Machine King Prototype,https://tcgplayer-cdn.tcgplayer.com/product/91730_200w.jpg,2,1470,https://cpt.tcgcsv.com/DJL,2014-08-07T14:47:17.943,1,Effect: Increase the ATK and DEF of this card by 100 points for each Machine-Type monster on the field other than this card.,0.05,0.29,1.52,0.25,,1st Edition,BP03-EN019,Rare,EARTH,Machine,Effect Monster,1600,1500,
91731,Butterflyoke,Butterflyoke,https://tcgplayer-cdn.tcgplayer.com/product/91731_200w.jpg,2,1470,https://cpt.tcgcsv.com/FJL,2014-08-07T14:07:00.363,1,"When an opponent's monster declares an attack: Target the attacking monster; change that target to Defense Position, and if you do, equip this card to that monster. Once per turn, during either player's Main Phase or Battle Phase: You can change the equipped monster's Battle Position.",0.05,0.24,1.49,0.12,,1st Edition,BP03-EN225,Common,,,Normal Trap,0,0,
91732,Raigeki Bottle,Raigeki Bottle,https://tcgplayer-cdn.tcgplayer.com/product/91732_200w.jpg,2,1470,https://cpt.tcgcsv.com/GJL,2014-08-07T15:11:12.24,1,"Each time a monster you control declares an attack, place 1 Thunder Counter on this card. You can send this card with 4 or more Thunder Counters to the Graveyard; destroy all monsters your opponent controls.",0.15,0.35,1.0,0.39,,1st Edition,BP03-EN224,Common,,,Normal Trap,0,0,
91733,Cyber Phoenix,Cyber Phoenix,https://tcgplayer-cdn.tcgplayer.com/product/91733_200w.jpg,2,1470,https://cpt.tcgcsv.com/HJL,2014-08-07T14:14:33.827,1,"While this card is in face-up Attack Position, negate any Spell/Trap effects that target exactly 1 Machine-Type monster you control. When this face-up card is destroyed by battle and sent to the Graveyard, if it was face-up at the start of the Damage Step: You can draw 1 card.",0.03,0.25,1.0,0.25,,1st Edition,BP03-EN020,Common,FIRE,Machine,Effect Monster,1200,1600,
91734,Victory Viper XX03,Victory Viper XX03,https://tcgplayer-cdn.tcgplayer.com/product/91734_200w.jpg,2,1470,https://cpt.tcgcsv.com/JJL,2014-08-07T15:31:39.78,1,"When this card sucessfully destroy an opponent''s monster, choose one of the following effects and activate.<BR>- Increase this card''s attack strength by 400.<BR>- Destroy a face-up Magic/Trap card on the field<BR>- Special Summon a [Option Token] onto your field that have the same Main-Type, sub-type, level, attack, and defense strength as this card.",0.17,0.25,1.0,0.19,,1st Edition,BP03-EN021,Common,LIGHT,Machine,Normal Monster,1200,1000,
91735,Herald of Green Light,Herald of Green Light,https://tcgplayer-cdn.tcgplayer.com/product/91735_200w.jpg,2,1470,https://cpt.tcgcsv.com/KJL,2021-08-16T13:54:29.3,1,Discard this card and another Angel type monsters from your hand to the Graveyard to activate the effect. Negate the activation of an opponent''s Magic card and destroy it. This effect can only be use in opponent''s turn.,0.02,0.49,4.0,0.38,,1st Edition,BP03-EN022,Common,LIGHT,Fairy,Effect Monster,300,500,
91736,Herald of Purple Light,Herald of Purple Light,https://tcgplayer-cdn.tcgplayer.com/product/91736_200w.jpg,2,1470,https://cpt.tcgcsv.com/LJL,2017-05-01T12:07:58.873,1,Discard this card and another Angel type monster from your hand to Graveyard to activate the effect. Negate the activation of an opponent''s Trap card and destroy it. This effect cannot be use in your turn.,0.1,0.51,3.89,0.54,,1st Edition,BP03-EN023,Common,LIGHT,Fairy,Normal Monster,300,500,
91737,Poseidon Wave,Poseidon Wave,https://tcgplayer-cdn.tcgplayer.com/product/91737_200w.jpg,2,1470,https://cpt.tcgcsv.com/MJL,2014-08-07T15:05:30.87,1,"When an opponent's monster declares an attack: Target the attacking monster; negate the attack, and if you do, inflict 800 damage to your opponent for each face-up Fish, Sea Serpent, or Aqua-Type monster you control.",0.15,0.28,1.0,0.23,,1st Edition,BP03-EN223,Common,,,Normal Trap,0,0,
91738,Submarineroid,Submarineroid,https://tcgplayer-cdn.tcgplayer.com/product/91738_200w.jpg,2,1470,https://cpt.tcgcsv.com/NJL,2014-08-07T15:22:31.183,1,"This card can attack your opponent directly. If it does, any Battle Damage this card inflicts to your opponent becomes the original ATK of this card. You can change this card to Defense Position at the end of the Damage Step.",0.15,0.3,1.7,0.3,,1st Edition,BP03-EN024,Common,WATER,Machine,Effect Monster,800,1800,
91739,Black Stego,Black Stego,https://tcgplayer-cdn.tcgplayer.com/product/91739_200w.jpg,2,1470,https://cpt.tcgcsv.com/PJL,2014-08-07T13:55:51.84,1,When this card is targeted for an attack: Change this card to Defense Position.,0.1,0.25,1.42,0.16,,1st Edition,BP03-EN025,Common,EARTH,Dinosaur,Effect Monster,1200,2000,
