productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extLinkRating,extLinkArrows
232933,Melffy Mommy,Melffy Mommy,https://tcgplayer-cdn.tcgplayer.com/product/232933_200w.jpg,2,2790,https://cpt.tcgcsv.com/HbT2,2021-06-11T18:34:33.467,1,OP15-EN011,Super Rare,EARTH,Beast,Xyz/Effect Monster,1000,1000,"2+ Level 2 Beast monsters
<br>Once per turn (Quick Effect): You can attach 1 Beast monster from your hand or face-up field to this card as material. This card gains effects based on the number of materials attached to it.
<br>• 3+: Cannot be destroyed by battle.
<br>• 4+: You take no damage from battles involving this card.
<br>• 5+: When an attack is declared involving this card and an Attack Position monster: You can inflict damage to your opponent equal to that Attack Position monster's ATK.",0.24,0.72,4.99,0.55,,Unlimited,,
232934,Dogmatika Punishment,Dogmatika Punishment,https://tcgplayer-cdn.tcgplayer.com/product/232934_200w.jpg,2,2790,https://cpt.tcgcsv.com/JbT2,2021-06-11T18:28:11.88,1,OP15-EN012,Super Rare,TRAP,,Normal Trap,,,"Target 1 face-up monster your opponent controls; send 1 monster with an equal or higher ATK from your Extra Deck to the GY, and if you do, destroy that monster. Until the end of your next turn after this card resolves, you cannot Special Summon monsters from the Extra Deck. You can only activate 1 ""Dogmatika Punishment"" per turn.",0.15,0.5,10.0,0.24,,Unlimited,,
232936,Gryphon Wing,Gryphon Wing,https://tcgplayer-cdn.tcgplayer.com/product/232936_200w.jpg,2,2790,https://cpt.tcgcsv.com/LbT2,2021-06-11T18:32:54.62,1,OP15-EN013,Common,TRAP,,Normal Trap,,,"When your opponent activates ""Harpie's Feather Duster"", all of your opponent's Spell and Trap Cards are destroyed in place of your own.",0.05,0.25,1.49,0.11,,Unlimited,,
232937,Armed Dragon LV7,Armed Dragon LV7,https://tcgplayer-cdn.tcgplayer.com/product/232937_200w.jpg,2,2790,https://cpt.tcgcsv.com/MbT2,2021-06-11T18:24:03.3,1,OP15-EN014,Common,WIND,Dragon,Effect Monster,2800,1000,"Cannot be Normal Summoned/Set. Must be Special Summoned by ""Armed Dragon LV5"", and cannot be Special Summoned by other ways. You can send 1 monster from your hand to the Graveyard; destroy all face-up monsters your opponent controls with ATK less than or equal to the sent monster's ATK.",0.09,0.32,1.5,0.25,,Unlimited,,
232939,Armed Dragon LV5,Armed Dragon LV5,https://tcgplayer-cdn.tcgplayer.com/product/232939_200w.jpg,2,2790,https://cpt.tcgcsv.com/PbT2,2021-06-11T18:23:48.533,1,OP15-EN015,Common,WIND,Dragon,Effect Monster,2400,1700,"Send 1 Monster Card from your hand to the Graveyard to destroy 1 face-up monster on your opponent''s side of the field with an ATK equal to or less than the ATK of the sent monster. During the End Phase of a turn that this card destroyed a monster as a result of battle, send this card to the Graveyard to Special Summon 1 Armed Dragon LV7 from your hand or Deck.",0.1,0.25,1.49,0.18,,Unlimited,,
232941,Armed Dragon LV3,Armed Dragon LV3,https://tcgplayer-cdn.tcgplayer.com/product/232941_200w.jpg,2,2790,https://cpt.tcgcsv.com/RbT2,2021-06-11T18:23:35.023,1,OP15-EN016,Common,WIND,Dragon,Effect Monster,1200,900,"During your Standby Phase, send this face-up card to the Graveyard to Special Summon 1 Armed Dragon LV5 from your hand or Deck.",0.08,0.25,1.49,0.22,,Unlimited,,
232943,D.D.R. - Different Dimension Reincarnation,DDR Different Dimension Reincarnation,https://tcgplayer-cdn.tcgplayer.com/product/232943_200w.jpg,2,2790,https://cpt.tcgcsv.com/TbT2,2021-06-11T18:27:42.737,1,OP15-EN017,Common,SPELL,,Equip Spell,,,"Discard 1 card, then target 1 of your banished monsters; Special Summon it in Attack Position, and equip it with this card. When this card leaves the field, destroy the equipped monster.",0.25,0.98,1.5,0.76,0.98,Unlimited,,
232945,Tri-Wight,Tri Wight,https://tcgplayer-cdn.tcgplayer.com/product/232945_200w.jpg,2,2790,https://cpt.tcgcsv.com/WbT2,2021-06-11T18:37:46.597,1,OP15-EN018,Common,SPELL,,Normal Spell,0,0,Target 3 Level 2 or lower Normal Monsters in your Graveyard; Special Summon them from the Graveyard.,0.17,0.36,1.1,0.28,,Unlimited,,
232946,Shadow Vampire,Shadow Vampire,https://tcgplayer-cdn.tcgplayer.com/product/232946_200w.jpg,2,2790,https://cpt.tcgcsv.com/XbT2,2021-06-11T18:37:20.437,1,OP15-EN019,Common,DARK,Zombie,Effect Monster,2000,0,"Cannot be used as material for an Xyz Summon, except for the Xyz Summon of a DARK monster. When this card is Normal Summoned: You can Special Summon 1 DARK ""Vampire"" monster from your hand or Deck, except ""Shadow Vampire"", but monsters you control cannot attack for the rest of this turn, except that Special Summoned monster.",0.05,0.25,1.49,0.15,,Unlimited,,
232948,Rank-Up-Magic - The Seventh One,Rank Up Magic The Seventh One,https://tcgplayer-cdn.tcgplayer.com/product/232948_200w.jpg,2,2790,https://cpt.tcgcsv.com/-bT2,2021-06-11T18:36:32.35,1,OP15-EN020,Common,SPELL,,Normal Spell,,,"To activate this card, you must draw it for your normal draw in your Draw Phase, reveal it, and keep it revealed until the start of Main Phase 1. At the start of your Main Phase 1 that same turn, you can Special Summon, from your Extra Deck or Graveyard, 1 monster that has a number between ""Number 101"" and ""Number 107"" in its name, except ""Number C"" monsters. Then Xyz Summon, from your Extra Deck, 1 ""Number C"" monster with the same number in its name as the first monster, by using it as the Xyz Material. You can only apply the effect of ""Rank-Up-Magic - The Seventh One"" once per Duel.",0.05,0.25,1.49,0.17,,Unlimited,,
232952,"Amorphactor Pain, the Imagination Dracoverlord",Amorphactor Pain the Imagination Dracoverlord,https://tcgplayer-cdn.tcgplayer.com/product/232952_200w.jpg,2,2790,https://cpt.tcgcsv.com/3cT2,2021-06-11T18:19:54.327,1,OP15-EN021,Common,EARTH,Dragon,Ritual/Effect Monster,2950,2500,"You can Ritual Summon this card with ""Amorphous Persona"". If this card is Ritual Summoned: Your opponent skips their next Main Phase 1. Negate the effects of face-up Fusion, Synchro, and Xyz Monsters while they are on the field. If this card is sent from the field to the Graveyard: You can add 1 ""Dracoverlord"" monster from your Deck to your hand, except ""Amorphactor Pain, the Imagination Dracoverlord"".",0.09,0.25,1.0,0.14,,Unlimited,,
232955,Amorphous Persona,Amorphous Persona,https://tcgplayer-cdn.tcgplayer.com/product/232955_200w.jpg,2,2790,https://cpt.tcgcsv.com/7cT2,2021-06-11T18:20:06.383,1,OP15-EN022,Common,SPELL,,Normal Spell,,,"All ""Amorphage"" monsters on the field gain 300 ATK and DEF. Up to twice per turn, if an ""Amorphage"" monster(s) you control is Tributed, draw 1 card. You can banish this card from your Graveyard; Tribute Pendulum Monsters from your hand or field whose total Levels exactly equal 8, then Ritual Summon 1 ""Amorphactor Pain, the Imagination Dracoverlord"" from your hand.",0.08,0.25,1.25,0.16,,Unlimited,,
232956,Windwitch - Ice Bell,Windwitch Ice Bell,https://tcgplayer-cdn.tcgplayer.com/product/232956_200w.jpg,2,2790,https://cpt.tcgcsv.com/8cT2,2021-06-11T18:38:15.173,1,OP15-EN023,Common,WIND,Spellcaster,Effect Monster,1000,1000,"If you control no monsters: You can Special Summon this card from your hand, then you can Special Summon 1 ""Windwitch"" monster from your Deck, but it cannot be Tributed. You cannot Special Summon monsters from the Extra Deck the turn you activate this effect, except Level 5 or higher WIND monsters. If this card is Normal or Special Summoned: You can inflict 500 damage to your opponent. You can only use each effect of ""Windwitch - Ice Bell"" once per turn.",0.1,0.4,3.0,0.26,0.29,Unlimited,,
232957,Vampire's Domain,Vampires Domain,https://tcgplayer-cdn.tcgplayer.com/product/232957_200w.jpg,2,2790,https://cpt.tcgcsv.com/9cT2,2021-06-11T18:37:59.813,1,OP15-EN024,Common,SPELL,,Continuous Spell,,,"Once per turn: You can pay 500 LP; during your Main Phase this turn, you can Normal Summon 1 ""Vampire"" monster in addition to your Normal Summon/Set. (Even if this card leaves the field. You can only gain this effect once per turn.) Each time your ""Vampire"" monster inflicts battle damage to your opponent: Gain the same amount of LP.",0.45,0.72,1.25,0.69,0.71,Unlimited,,
232958,Mahaama the Fairy Dragon,Mahaama the Fairy Dragon,https://tcgplayer-cdn.tcgplayer.com/product/232958_200w.jpg,2,2790,https://cpt.tcgcsv.com/bcT2,2021-06-11T18:33:39.14,1,OP15-EN025,Common,LIGHT,Dragon,Tuner/Effect Monster,0,2500,"During your opponent's turn, when either player takes battle damage (Quick Effect): You can Special Summon this card from your hand, then apply 1 of these effects.
<br>• Gain LP equal to that battle damage.
<br>• Inflict damage to your opponent equal to that battle damage.",0.09,0.22,1.12,0.14,,Unlimited,,
232959,Token: World Legacy,Token World Legacy,https://tcgplayer-cdn.tcgplayer.com/product/232959_200w.jpg,2,2790,https://cpt.tcgcsv.com/ccT2,2022-05-27T13:11:09.817,1,OP15-EN026,Super Rare,DARK,Machine,Token Monster,0,0,"<br>This card can be used as a ""World Legacy Token"".
<br>
<br>*If used for another Token, apply that Token's Type/Attribute/Level/ATK/DEF.
<br>
<br>Official Tournament Stores must review their Konami OTS agreement before selling this product.",0.85,2.94,29.99,1.36,,Unlimited,,
