productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extDescription,extUPC
32979,Red Gadget,Red Gadget,https://tcgplayer-cdn.tcgplayer.com/product/32979_200w.jpg,2,184,https://cpt.tcgcsv.com/Cch,2024-03-28T16:27:17.56,1,DPYG-EN013,Common,EARTH,Machine,Effect Monster,1300,1500,0.1,0.25,1.49,0.14,,1st Edition,"When you Normal or Special Summon this card, you can add 1 Yellow Gadget from your Deck to your hand.",
32980,Yellow Gadget,Yellow Gadget,https://tcgplayer-cdn.tcgplayer.com/product/32980_200w.jpg,2,184,https://cpt.tcgcsv.com/Dch,2024-03-28T16:27:17.607,1,DPYG-EN014,Common,EARTH,Machine,Effect Monster,1200,1200,0.05,0.21,1.7,0.13,,Unlimited,"When you Normal or Special Summon this card, you can add 1 ""Green Gadget"" from your Deck to your hand.",
32980,Yellow Gadget,Yellow Gadget,https://tcgplayer-cdn.tcgplayer.com/product/32980_200w.jpg,2,184,https://cpt.tcgcsv.com/Dch,2024-03-28T16:27:17.607,1,DPYG-EN014,Common,EARTH,Machine,Effect Monster,1200,1200,0.11,0.25,1.45,0.18,,1st Edition,"When you Normal or Special Summon this card, you can add 1 ""Green Gadget"" from your Deck to your hand.",
32981,Marshmallon,Marshmallon,https://tcgplayer-cdn.tcgplayer.com/product/32981_200w.jpg,2,184,https://cpt.tcgcsv.com/Fch,2024-03-28T16:27:17.67,1,DPYG-EN015,Rare,LIGHT,Fairy,Effect Monster,300,500,0.14,0.34,1.98,0.35,,Unlimited,The controller of a monster that attacks this face-down card takes 1000 damage after damage calculation. This card cannot be destroyed by battle. (Damage calculation is applied normally.),
32981,Marshmallon,Marshmallon,https://tcgplayer-cdn.tcgplayer.com/product/32981_200w.jpg,2,184,https://cpt.tcgcsv.com/Fch,2024-03-28T16:27:17.67,1,DPYG-EN015,Rare,LIGHT,Fairy,Effect Monster,300,500,0.2,0.99,2.38,0.74,,1st Edition,The controller of a monster that attacks this face-down card takes 1000 damage after damage calculation. This card cannot be destroyed by battle. (Damage calculation is applied normally.),
32982,Dark Paladin,Dark Paladin,https://tcgplayer-cdn.tcgplayer.com/product/32982_200w.jpg,2,184,https://cpt.tcgcsv.com/Gch,2024-03-28T16:27:17.73,1,DPYG-EN016,Ultra Rare,DARK,Spellcaster,Fusion/Effect Monster,2900,2400,4.27,7.06,15.0,6.78,5.75,Unlimited,Dark Magician + Buster Blader // This monster cannot be Special Summoned except by Fusion Summon. You can discard 1 card from your hand to negate the activation of a Spell Card and destroy it. This card gains 500 ATK for each Dragon-Type monster on the fi,
32982,Dark Paladin,Dark Paladin,https://tcgplayer-cdn.tcgplayer.com/product/32982_200w.jpg,2,184,https://cpt.tcgcsv.com/Gch,2024-03-28T16:27:17.73,1,DPYG-EN016,Ultra Rare,DARK,Spellcaster,Fusion/Effect Monster,2900,2400,7.48,14.9,22.39,16.41,,1st Edition,Dark Magician + Buster Blader // This monster cannot be Special Summoned except by Fusion Summon. You can discard 1 card from your hand to negate the activation of a Spell Card and destroy it. This card gains 500 ATK for each Dragon-Type monster on the fi,
32983,Black Luster Soldier,Black Luster Soldier,https://tcgplayer-cdn.tcgplayer.com/product/32983_200w.jpg,2,184,https://cpt.tcgcsv.com/Hch,2024-03-28T16:27:17.793,1,DPYG-EN017,Rare,EARTH,Warrior,Ritual Monster,3000,2500,0.34,0.86,9.9,1.18,,Unlimited,This monster can only be Ritual Summoned with the Ritual Spell Card Black Luster Ritual.,
32983,Black Luster Soldier,Black Luster Soldier,https://tcgplayer-cdn.tcgplayer.com/product/32983_200w.jpg,2,184,https://cpt.tcgcsv.com/Hch,2024-03-28T16:27:17.793,1,DPYG-EN017,Rare,EARTH,Warrior,Ritual Monster,3000,2500,0.76,0.9,5.99,1.29,,1st Edition,This monster can only be Ritual Summoned with the Ritual Spell Card Black Luster Ritual.,
32984,Swords of Revealing Light,Swords of Revealing Light,https://tcgplayer-cdn.tcgplayer.com/product/32984_200w.jpg,2,184,https://cpt.tcgcsv.com/Jch,2017-02-09T18:23:12.557,1,DPYG-EN018,Common,SPELL,,Normal Spell,0,0,0.15,0.29,1.8,0.22,,Unlimited,"Flip all monsters your opponent controls face-up. This card remains on the field for 3 of your opponent's turns. While this card remains on the field, monsters your opponent controls cannot declare an attack.",
32984,Swords of Revealing Light,Swords of Revealing Light,https://tcgplayer-cdn.tcgplayer.com/product/32984_200w.jpg,2,184,https://cpt.tcgcsv.com/Jch,2017-02-09T18:23:12.557,1,DPYG-EN018,Common,SPELL,,Normal Spell,0,0,0.18,0.47,1.59,0.43,,1st Edition,"Flip all monsters your opponent controls face-up. This card remains on the field for 3 of your opponent's turns. While this card remains on the field, monsters your opponent controls cannot declare an attack.",
32985,Monster Reborn,Monster Reborn,https://tcgplayer-cdn.tcgplayer.com/product/32985_200w.jpg,2,184,https://cpt.tcgcsv.com/Kch,2017-02-09T18:17:37.613,1,DPYG-EN019,Rare,SPELL,,Normal Spell,0,0,0.2,0.45,1.99,0.29,,Unlimited,Special Summon 1 monster from either player's Graveyard to your side of the field.,
32985,Monster Reborn,Monster Reborn,https://tcgplayer-cdn.tcgplayer.com/product/32985_200w.jpg,2,184,https://cpt.tcgcsv.com/Kch,2017-02-09T18:17:37.613,1,DPYG-EN019,Rare,SPELL,,Normal Spell,0,0,0.29,0.76,3.0,0.76,,1st Edition,Special Summon 1 monster from either player's Graveyard to your side of the field.,
32986,Polymerization,Polymerization,https://tcgplayer-cdn.tcgplayer.com/product/32986_200w.jpg,2,184,https://cpt.tcgcsv.com/Lch,2014-03-19T18:40:10.083,1,DPYG-EN020,Super Rare,SPELL,,Normal Spell,0,0,1.8,3.0,15.0,2.03,,Unlimited,"Send Fusion Material Monsters that are listed by a Fusion Monster Card from your hand or your side of the field to the Graveyard, and Special Summon the Fusion Monster from your Extra Deck.",
32986,Polymerization,Polymerization,https://tcgplayer-cdn.tcgplayer.com/product/32986_200w.jpg,2,184,https://cpt.tcgcsv.com/Lch,2014-03-19T18:40:10.083,1,DPYG-EN020,Super Rare,SPELL,,Normal Spell,0,0,1.99,6.85,35.99,6.31,,1st Edition,"Send Fusion Material Monsters that are listed by a Fusion Monster Card from your hand or your side of the field to the Graveyard, and Special Summon the Fusion Monster from your Extra Deck.",
32987,Exchange,Exchange,https://tcgplayer-cdn.tcgplayer.com/product/32987_200w.jpg,2,184,https://cpt.tcgcsv.com/Mch,2017-02-09T18:18:59.353,1,DPYG-EN021,Rare,SPELL,,Normal Spell,0,0,0.07,0.35,35.0,0.21,,Unlimited,"Each player looks at their opponent's hand, chooses 1 card in it and adds it to their hand.",
32987,Exchange,Exchange,https://tcgplayer-cdn.tcgplayer.com/product/32987_200w.jpg,2,184,https://cpt.tcgcsv.com/Mch,2017-02-09T18:18:59.353,1,DPYG-EN021,Rare,SPELL,,Normal Spell,0,0,0.2,0.66,3.99,0.62,,1st Edition,"Each player looks at their opponent's hand, chooses 1 card in it and adds it to their hand.",
32988,Black Luster Ritual,Black Luster Ritual,https://tcgplayer-cdn.tcgplayer.com/product/32988_200w.jpg,2,184,https://cpt.tcgcsv.com/Nch,2014-03-19T18:03:05.297,1,DPYG-EN022,Common,SPELL,,Normal Spell,0,0,0.1,0.25,1.75,0.25,,Unlimited,This card is used to Ritual Summon Black Luster Soldier. You must also Tribute monsters from the field or your hand whose total Levels equal 8 or more.,
32988,Black Luster Ritual,Black Luster Ritual,https://tcgplayer-cdn.tcgplayer.com/product/32988_200w.jpg,2,184,https://cpt.tcgcsv.com/Nch,2014-03-19T18:03:05.297,1,DPYG-EN022,Common,SPELL,,Normal Spell,0,0,0.13,0.34,1.78,0.31,,1st Edition,This card is used to Ritual Summon Black Luster Soldier. You must also Tribute monsters from the field or your hand whose total Levels equal 8 or more.,
32989,Diffusion Wave-Motion,Diffusion Wave Motion,https://tcgplayer-cdn.tcgplayer.com/product/32989_200w.jpg,2,184,https://cpt.tcgcsv.com/Pch,2017-02-09T18:22:39.847,1,DPYG-EN023,Common,SPELL,,Normal Spell,0,0,0.04,0.23,0.99,0.1,,Unlimited,"Pay 1000 Life Points. Select 1 Level 7 or higher Spellcaster-Type monster you control. During this turn, only the selected monster can attack, and it must attack all monsters on your opponent's side of the field once each. The effects monsters destroyed b",
32989,Diffusion Wave-Motion,Diffusion Wave Motion,https://tcgplayer-cdn.tcgplayer.com/product/32989_200w.jpg,2,184,https://cpt.tcgcsv.com/Pch,2017-02-09T18:22:39.847,1,DPYG-EN023,Common,SPELL,,Normal Spell,0,0,0.05,0.23,1.75,0.11,,1st Edition,"Pay 1000 Life Points. Select 1 Level 7 or higher Spellcaster-Type monster you control. During this turn, only the selected monster can attack, and it must attack all monsters on your opponent's side of the field once each. The effects monsters destroyed b",
32990,Brain Control,Brain Control,https://tcgplayer-cdn.tcgplayer.com/product/32990_200w.jpg,2,184,https://cpt.tcgcsv.com/Qch,2014-03-19T18:09:07.97,1,DPYG-EN024,Common,SPELL,,Normal Spell,0,0,0.1,0.5,1.97,0.49,,Unlimited,Pay 800 Life Points. Select 1 face-up monster your opponent controls. Take control of it until the End Phase.,
32990,Brain Control,Brain Control,https://tcgplayer-cdn.tcgplayer.com/product/32990_200w.jpg,2,184,https://cpt.tcgcsv.com/Qch,2014-03-19T18:09:07.97,1,DPYG-EN024,Common,SPELL,,Normal Spell,0,0,0.22,0.8,2.97,0.79,,1st Edition,Pay 800 Life Points. Select 1 face-up monster your opponent controls. Take control of it until the End Phase.,
32991,Card of Sanctity,Card of Sanctity,https://tcgplayer-cdn.tcgplayer.com/product/32991_200w.jpg,2,184,https://cpt.tcgcsv.com/Rch,2017-02-09T18:19:34.197,1,DPYG-EN025,Rare,SPELL,,Normal Spell,0,0,0.13,0.26,1.75,0.26,,Unlimited,Remove from play all cards in your hand and on your side of the field. Draw cards until you have 2 cards in your hand.,
32991,Card of Sanctity,Card of Sanctity,https://tcgplayer-cdn.tcgplayer.com/product/32991_200w.jpg,2,184,https://cpt.tcgcsv.com/Rch,2017-02-09T18:19:34.197,1,DPYG-EN025,Rare,SPELL,,Normal Spell,0,0,0.14,0.46,2.76,0.46,,1st Edition,Remove from play all cards in your hand and on your side of the field. Draw cards until you have 2 cards in your hand.,
32992,Spellbinding Circle,Spellbinding Circle,https://tcgplayer-cdn.tcgplayer.com/product/32992_200w.jpg,2,184,https://cpt.tcgcsv.com/Sch,2017-02-09T18:23:41.053,1,DPYG-EN026,Common,TRAP,,Normal Trap,0,0,0.1,0.25,1.5,0.21,,Unlimited,"Select 1 monster your opponent controls. It cannot attack or change its battle position. When that monster is destroyed, destroy this card.",
32992,Spellbinding Circle,Spellbinding Circle,https://tcgplayer-cdn.tcgplayer.com/product/32992_200w.jpg,2,184,https://cpt.tcgcsv.com/Sch,2017-02-09T18:23:41.053,1,DPYG-EN026,Common,TRAP,,Normal Trap,0,0,0.1,0.3,2.67,0.3,,1st Edition,"Select 1 monster your opponent controls. It cannot attack or change its battle position. When that monster is destroyed, destroy this card.",
32993,Mirror Force,Mirror Force,https://tcgplayer-cdn.tcgplayer.com/product/32993_200w.jpg,2,184,https://cpt.tcgcsv.com/Tch,2014-03-19T18:38:33.39,1,DPYG-EN027,Ultra Rare,TRAP,,Normal Trap,0,0,2.56,3.1,19.99,3.26,,Unlimited,Activate only when an opponent's monster declares an attack. Destroy all Attack Position monsters your opponent controls.,
32993,Mirror Force,Mirror Force,https://tcgplayer-cdn.tcgplayer.com/product/32993_200w.jpg,2,184,https://cpt.tcgcsv.com/Tch,2014-03-19T18:38:33.39,1,DPYG-EN027,Ultra Rare,TRAP,,Normal Trap,0,0,8.0,11.65,16.0,11.83,,1st Edition,Activate only when an opponent's monster declares an attack. Destroy all Attack Position monsters your opponent controls.,
32994,Magical Hats,Magical Hats,https://tcgplayer-cdn.tcgplayer.com/product/32994_200w.jpg,2,184,https://cpt.tcgcsv.com/Vch,2017-02-09T18:18:14.43,1,DPYG-EN028,Rare,TRAP,,Normal Trap,0,0,0.07,0.3,1.5,0.22,,Unlimited,Activate only during your opponents Battle Phase. Select 2 non-Monster Cards from your Deck and 1 monster you control. Shuffle those 3 cards and Set them on the field in face-down Defense Position. The 2 cards selected from your Deck are treated as monste,
32994,Magical Hats,Magical Hats,https://tcgplayer-cdn.tcgplayer.com/product/32994_200w.jpg,2,184,https://cpt.tcgcsv.com/Vch,2017-02-09T18:18:14.43,1,DPYG-EN028,Rare,TRAP,,Normal Trap,0,0,0.13,0.57,2.52,0.54,,1st Edition,Activate only during your opponents Battle Phase. Select 2 non-Monster Cards from your Deck and 1 monster you control. Shuffle those 3 cards and Set them on the field in face-down Defense Position. The 2 cards selected from your Deck are treated as monste,
32995,Lightforce Sword,Lightforce Sword,https://tcgplayer-cdn.tcgplayer.com/product/32995_200w.jpg,2,184,https://cpt.tcgcsv.com/Wch,2017-02-09T18:24:43.267,1,DPYG-EN029,Common,TRAP,,Normal Trap,0,0,0.05,0.21,2.5,0.12,,Unlimited,"Select 1 random card from your opponent's hand and remove it from play face-down. During your opponent's 4th Standby Phase, return that card to their hand.",
32995,Lightforce Sword,Lightforce Sword,https://tcgplayer-cdn.tcgplayer.com/product/32995_200w.jpg,2,184,https://cpt.tcgcsv.com/Wch,2017-02-09T18:24:43.267,1,DPYG-EN029,Common,TRAP,,Normal Trap,0,0,0.01,0.25,0.99,0.12,,1st Edition,"Select 1 random card from your opponent's hand and remove it from play face-down. During your opponent's 4th Standby Phase, return that card to their hand.",
32996,Stronghold the Moving Fortress,Stronghold the Moving Fortress,https://tcgplayer-cdn.tcgplayer.com/product/32996_200w.jpg,2,184,https://cpt.tcgcsv.com/Xch,2017-02-09T18:24:15.417,1,DPYG-EN030,Common,TRAP,,Normal Trap,0,0,0.03,0.21,1.34,0.09,,Unlimited,"After activation, Special Summon this card in Defense Position; it is treated as an Effect Monster Card (Machine-Type/EARTH/Level 4/ATK 0/DEF 2000). (This card is still treated as a Trap Card.) When you control Green Gadget, Red Gadget, and Yellow Gadget,",
32996,Stronghold the Moving Fortress,Stronghold the Moving Fortress,https://tcgplayer-cdn.tcgplayer.com/product/32996_200w.jpg,2,184,https://cpt.tcgcsv.com/Xch,2017-02-09T18:24:15.417,1,DPYG-EN030,Common,TRAP,,Normal Trap,0,0,0.02,0.23,0.79,0.16,,1st Edition,"After activation, Special Summon this card in Defense Position; it is treated as an Effect Monster Card (Machine-Type/EARTH/Level 4/ATK 0/DEF 2000). (This card is still treated as a Trap Card.) When you control Green Gadget, Red Gadget, and Yellow Gadget,",
148265,Duelist Pack: Yugi Booster Pack [1st Edition],Duelist Pack Yugi Booster Pack 1st Edition,https://tcgplayer-cdn.tcgplayer.com/product/148265_200w.jpg,2,184,https://cpt.tcgcsv.com/kkc2,2020-04-22T15:54:49.63,1,,,,,,,,,,,,,,The set features cards used by Yugi Muto. Each pack of Duelist Pack: Yugi contains 5 cards and each box contains 30 packs.,083717896876
213409,Duelist Pack: Yugi Booster Pack [Unlimited],Duelist Pack Yugi Booster Pack Unlimited,https://tcgplayer-cdn.tcgplayer.com/product/213409_200w.jpg,2,184,https://cpt.tcgcsv.com/cnK2,2021-10-25T12:26:07.45,1,,,,,,,,3.97,4.15,27.99,3.97,,Normal,The set features cards used by Yugi Muto. Each pack of Duelist Pack: Yugi contains 5 cards and each box contains 30 packs.,
213410,Duelist Pack: Yugi Booster Box [1st Edition],Duelist Pack Yugi Booster Box 1st Edition,https://tcgplayer-cdn.tcgplayer.com/product/213410_200w.jpg,2,184,https://cpt.tcgcsv.com/dnK2,2020-04-22T15:54:35.483,1,,,,,,,,,,,,,,The set features cards used by Yugi Muto. Each pack of Duelist Pack: Yugi contains 5 cards and each box contains 30 packs.,
213411,Duelist Pack: Yugi and Kaiba Booster Box [Special Edition],Duelist Pack Yugi and Kaiba Booster Box Special Edition,https://tcgplayer-cdn.tcgplayer.com/product/213411_200w.jpg,2,184,https://cpt.tcgcsv.com/fnK2,2020-04-22T15:54:22.573,1,,,,,,,,,,,,,,Duelist Pack: Yugi & Kaiba Special Edition booster box contains 3 Duelist Pack: Yugi and 3 Duelist Pack: Kaiba Duelist Packs. Each pack contains 5 cards.,
