productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extAttribute,extMonsterType,extAttack,extDefense
183729,Tribute Doll,Tribute Doll,https://tcgplayer-cdn.tcgplayer.com/product/183729_200w.jpg,2,2372,https://cpt.tcgcsv.com/Cvt2,2019-01-28T15:54:44.93,1,Tribute 1 monster; Special Summon 1 Level 7 monster from your hand that can be Normal Summoned or Normal Set. It cannot attack this turn.,0.1,0.28,1.49,0.17,,1st Edition,SS01-ENA13,Common,Normal Spell,SPELL,,,
183730,Wonder Wand,Wonder Wand,https://tcgplayer-cdn.tcgplayer.com/product/183730_200w.jpg,2,2372,https://cpt.tcgcsv.com/Dvt2,2019-01-28T15:54:51.57,1,Equip only to a Spellcaster-type monster. It gains 500 ATK. If you control the monster and this card: You can send both to the GY; draw 2 cards.,0.25,0.55,2.99,0.41,,1st Edition,SS01-ENA14,Common,Equip Spell,SPELL,,,
183731,Lightforce Sword,Lightforce Sword,https://tcgplayer-cdn.tcgplayer.com/product/183731_200w.jpg,2,2372,https://cpt.tcgcsv.com/Fvt2,2019-01-28T15:55:00.667,1,"Banish 1 random card from your opponent's hand, face-down. During your opponent's 4th Standby Phase after this card's activation, return that card to their hand.",0.11,0.25,1.53,0.18,,1st Edition,SS01-ENA15,Common,Normal Trap,TRAP,,,
183732,Magician's Circle,Magicians Circle,https://tcgplayer-cdn.tcgplayer.com/product/183732_200w.jpg,2,2372,https://cpt.tcgcsv.com/Gvt2,2019-01-28T15:55:08.9,1,When a Spellcaster-Type monster declares an attack: Each player Special Summons 1 Spellcaster-Type monster with 2000 or less ATK from the Deck in Attack Position.,0.11,0.25,1.49,0.23,,1st Edition,SS01-ENA16,Common,Normal Trap,TRAP,,,
183733,Magic Jammer,Magic Jammer,https://tcgplayer-cdn.tcgplayer.com/product/183733_200w.jpg,2,2372,https://cpt.tcgcsv.com/Hvt2,2019-01-28T15:56:01.187,1,"When a Spell Card is activated: Discard 1 card; negate the activation, and if you do, destroy it.",0.24,0.5,1.75,0.37,,1st Edition,SS01-ENA17,Common,Token,TRAP,,,
183734,Seven Tools of the Bandit,Seven Tools of the Bandit,https://tcgplayer-cdn.tcgplayer.com/product/183734_200w.jpg,2,2372,https://cpt.tcgcsv.com/Jvt2,2019-01-28T15:56:11.933,1,"When a Trap Card is activated: Pay 1000 LP; negate the activation, and if you do, destroy it.",0.22,0.42,1.53,0.3,,1st Edition,SS01-ENA18,Common,Token,TRAP,,,
183735,Gravekeeper's Curse,Gravekeepers Curse,https://tcgplayer-cdn.tcgplayer.com/product/183735_200w.jpg,2,2372,https://cpt.tcgcsv.com/Kvt2,2019-01-28T15:58:52.74,1,When this card is Summoned: Inflict 500 damage to your opponent.,0.11,0.31,1.49,0.33,,1st Edition,SS01-ENB01,Common,Effect Monster,DARK,Spellcaster,800,800
183736,Gravekeeper's Spear Soldier,Gravekeepers Spear Soldier,https://tcgplayer-cdn.tcgplayer.com/product/183736_200w.jpg,2,2372,https://cpt.tcgcsv.com/Lvt2,2019-01-28T15:58:56.257,1,"If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent.",0.25,0.47,1.64,0.49,,1st Edition,SS01-ENB02,Common,Effect Monster,DARK,Spellcaster,1500,1000
183737,Gravekeeper's Vassal,Gravekeepers Vassal,https://tcgplayer-cdn.tcgplayer.com/product/183737_200w.jpg,2,2372,https://cpt.tcgcsv.com/Mvt2,2019-01-28T15:59:11.073,1,Any battle damage this card inflicts to your opponent is treated as effect damage instead.,0.06,0.25,1.49,0.22,,1st Edition,SS01-ENB03,Common,Effect Monster,DARK,Spellcaster,700,500
183738,Gravekeeper's Chief,Gravekeepers Chief,https://tcgplayer-cdn.tcgplayer.com/product/183738_200w.jpg,2,2372,https://cpt.tcgcsv.com/Nvt2,2019-01-28T15:59:28.95,1,"You can only control 1 face-up ""Gravekeeper's Chief"". Your Graveyard is unaffected by ""Necrovalley"". When this card is Tribute Summoned: You can target 1 ""Gravekeeper's"" monster in your Graveyard; Special Summon that target.",0.22,0.32,1.53,0.32,,1st Edition,SS01-ENB04,Common,Effect Monster,DARK,Spellcaster,1900,1200
183739,Gravekeeper's Cannonholder,Gravekeepers Cannonholder,https://tcgplayer-cdn.tcgplayer.com/product/183739_200w.jpg,2,2372,https://cpt.tcgcsv.com/Pvt2,2019-01-28T16:01:32.567,1,"You can Tribute 1 ""Gravekeeper's"" monster, except ""Gravekeeper's Cannonholder""; inflict 700 damage to your opponent.",0.1,0.29,1.49,0.29,,1st Edition,SS01-ENB05,Common,Effect Monster,DARK,Spellcaster,1400,1200
183740,Gravekeeper's Priestess,Gravekeepers Priestess,https://tcgplayer-cdn.tcgplayer.com/product/183740_200w.jpg,2,2372,https://cpt.tcgcsv.com/Qvt2,2019-01-28T16:01:50.873,1,"While there is no face-up Field Spell Card, the field is treated as ""Necrovalley"". All ""Gravekeeper's"" monsters gain 200 ATK and DEF.",0.23,0.42,1.49,0.42,,1st Edition,SS01-ENB07,Common,Effect Monster,DARK,Spellcaster,1000,1500
183741,Gravekeeper's Assailant,Gravekeepers Assailant,https://tcgplayer-cdn.tcgplayer.com/product/183741_200w.jpg,2,2372,https://cpt.tcgcsv.com/Rvt2,2019-01-28T16:01:42.777,1,"When this card declares an attack while ""Necrovalley"" is on the field: You can target 1 face-up monster your opponent controls; change that target's battle position.",0.14,0.25,4.65,0.24,,1st Edition,SS01-ENB06,Common,Effect Monster,DARK,Spellcaster,1500,1500
183742,Gravekeeper's Recruiter,Gravekeepers Recruiter,https://tcgplayer-cdn.tcgplayer.com/product/183742_200w.jpg,2,2372,https://cpt.tcgcsv.com/Svt2,2019-01-28T16:01:58.017,1,"When this card you control is sent to your Graveyard: Add 1 ""Gravekeeper's"" monster with 1500 or less DEF from your Deck to your hand.",0.29,2.26,11.0,2.24,1.12,1st Edition,SS01-ENB08,Common,Effect Monster,DARK,Spellcaster,1200,1500
183743,Gravekeeper's Shaman,Gravekeepers Shaman,https://tcgplayer-cdn.tcgplayer.com/product/183743_200w.jpg,2,2372,https://cpt.tcgcsv.com/Tvt2,2019-01-28T16:02:10.573,1,"This card gains 200 DEF for each ""Gravekeeper's"" monster in your Graveyard. Negate all monster effects that activate in the Graveyard, except ""Gravekeeper's"" monsters. While ""Necrovalley"" is on the field, your opponent cannot activate Field Spell Cards, also Field Spell Cards on the field cannot be destroyed by your opponent's card effects.",1.03,1.7,2.99,1.74,,1st Edition,SS01-ENB09,Common,Effect Monster,DARK,Spellcaster,1500,1500
183744,Gravekeeper's Oracle,Gravekeepers Oracle,https://tcgplayer-cdn.tcgplayer.com/product/183744_200w.jpg,2,2372,https://cpt.tcgcsv.com/Vvt2,2019-01-28T16:02:31.183,1,"You can Tribute 3 monsters or 1 ""Gravekeeper's"" monster to Tribute Summon (but not Set) this card. When this card is Tribute Summoned: You can activate any of these effects, and resolve in sequence, up to the number of ""Gravekeeper's"" monsters Tributed for its Summon;
<br>• This card gains ATK equal to the combined Levels that all monsters Tributed for its Tribute Summon had on the field x 100.
<br>• Destroy all Set monsters your opponent controls.
<br>• All monsters your opponent currently controls lose 2000 ATK and DEF.",0.25,0.7,2.99,0.7,,1st Edition,SS01-ENB10,Common,Effect Monster,DARK,Spellcaster,2000,1500
183745,A Cat of Ill Omen,A Cat of Ill Omen,https://tcgplayer-cdn.tcgplayer.com/product/183745_200w.jpg,2,2372,https://cpt.tcgcsv.com/Wvt2,2019-01-28T16:02:38.997,1,"FLIP: Select 1 Trap Card from your Deck and place it on top of your Deck. If ""Necrovalley"" is on the field , you can add the selected card to your hand instead.",1.1,1.98,3.0,1.74,,1st Edition,SS01-ENB11,Common,Flip/Effect Monster,DARK,,500,300
183746,Gravekeeper's Stele,Gravekeepers Stele,https://tcgplayer-cdn.tcgplayer.com/product/183746_200w.jpg,2,2372,https://cpt.tcgcsv.com/Xvt2,2019-01-28T16:02:49.92,1,"Target 2 ""Gravekeeper's"" monsters in your Graveyard; add those targets to your hand. This effect cannot be negated by the effect of ""Necrovalley"".",0.3,0.55,1.59,0.6,,1st Edition,SS01-ENB12,Common,Normal Spell,SPELL,,,
183747,Hidden Temples of Necrovalley,Hidden Temples of Necrovalley,https://tcgplayer-cdn.tcgplayer.com/product/183747_200w.jpg,2,2372,https://cpt.tcgcsv.com/Zvt2,2019-01-28T16:02:57.52,1,"Activate only if both a ""Gravekeeper's"" monster and ""Necrovalley"" are on the field. Neither player can Special Summon monsters, except ""Gravekeeper's"" monsters. If either a ""Gravekeeper's"" monster or ""Necrovalley"" is not on the field, destroy this card.",0.14,0.4,1.98,0.39,,1st Edition,SS01-ENB13,Common,Continuous Spell,SPELL,,,
183748,Sebek's Blessing,Sebeks Blessing,https://tcgplayer-cdn.tcgplayer.com/product/183748_200w.jpg,2,2372,https://cpt.tcgcsv.com/-vt2,2019-01-28T16:03:17.287,1,Activate only when a monster you control has attacked your opponent directly. Gain Life Points equal to the Battle Damage that the monster inflicted to your opponent.,0.1,0.25,1.49,0.19,,1st Edition,SS01-ENB14,Common,Quick-Play Spell,SPELL,,,
183749,Blast Held by a Tribute,Blast Held by a Tribute,https://tcgplayer-cdn.tcgplayer.com/product/183749_200w.jpg,2,2372,https://cpt.tcgcsv.com/_vt2,2019-01-28T16:03:29.903,1,"When an opponent's monster that was Tribute Summoned declares an attack: Destroy as many face-up Attack Position monsters they control as possible, and if you do, inflict 1000 damage to your opponent.",0.08,0.25,1.49,0.27,,1st Edition,SS01-ENB15,Common,Normal Trap,TRAP,,,
183750,Rite of Spirit,Rite of Spirit,https://tcgplayer-cdn.tcgplayer.com/product/183750_200w.jpg,2,2372,https://cpt.tcgcsv.com/0wt2,2019-01-28T16:03:43.013,1,"Target 1 ""Gravekeeper's"" monster in your GY; Special Summon that target. This card's activate and effect are unaffected by ""Necrovalley"".",0.2,0.5,2.2,0.4,,1st Edition,SS01-ENB16,Common,Normal Trap,TRAP,,,
183751,The Eye of Truth,The Eye of Truth,https://tcgplayer-cdn.tcgplayer.com/product/183751_200w.jpg,2,2372,https://cpt.tcgcsv.com/2wt2,2019-01-28T16:05:41.627,1,"Your opponent must keep their hand revealed. During each of your opponent's Standby Phases, if they have a Spell Card in their hand: They gain 1000 LP.",0.08,0.4,1.61,0.44,,1st Edition,SS01-ENB17,Common,Continuous Trap,TRAP,,,
183752,Rogue Doll (C),Rogue Doll C,https://tcgplayer-cdn.tcgplayer.com/product/183752_200w.jpg,2,2372,https://cpt.tcgcsv.com/3wt2,2022-10-27T21:23:41.1,1,"<em>A deadly doll gifted with mystical power, it is particularly powerful when attacking against dark forces.</em>",0.11,0.25,1.42,0.21,,1st Edition,SS01-ENC01,Common,Normal Monster,LIGHT,Spellcaster,1600,1000
183753,Toon Alligator,Toon Alligator,https://tcgplayer-cdn.tcgplayer.com/product/183753_200w.jpg,2,2372,https://cpt.tcgcsv.com/5wt2,2019-01-28T16:12:50.26,1,<em>An alligator monster straight from the cartoons.</em>,0.05,0.3,1.49,0.32,,1st Edition,SS01-ENC02,Common,Normal Monster,WATER,Reptile,800,1600
183754,Parrot Dragon,Parrot Dragon,https://tcgplayer-cdn.tcgplayer.com/product/183754_200w.jpg,2,2372,https://cpt.tcgcsv.com/6wt2,2019-01-28T16:12:49.123,1,<em>A dragon from the cartoons that's more dangerous than it appears to be.</em>,0.35,0.49,1.91,0.45,,1st Edition,SS01-ENC03,Common,Normal Monster,WIND,Dragon,2000,1300
183755,Dark Rabbit,Dark Rabbit,https://tcgplayer-cdn.tcgplayer.com/product/183755_200w.jpg,2,2372,https://cpt.tcgcsv.com/7wt2,2019-01-28T16:13:28.58,1,"<em>He leaps up, down, and all around! Nobody can lay a hand on this funny bunny.</em>",0.78,1.13,2.09,1.05,,1st Edition,SS01-ENC04,Common,Normal Monster,DARK,,1100,1500
183756,Toon Masked Sorcerer,Toon Masked Sorcerer,https://tcgplayer-cdn.tcgplayer.com/product/183756_200w.jpg,2,2372,https://cpt.tcgcsv.com/8wt2,2019-01-28T16:13:13.867,1,"Cannot attack the turn it is Summoned. If ""Toon World"" on the field is destroyed, destroy this card. While you control ""Toon World"" and your opponent controls no Toon monsters, this card can attack your opponent directly. If this card inflicts battle damage to your opponent: Draw 1 card.",0.1,0.42,1.75,0.3,,1st Edition,SS01-ENC05,Common,Toon/Effect Monster,DARK,Spellcaster,900,1400
183757,Toon Mermaid,Toon Mermaid,https://tcgplayer-cdn.tcgplayer.com/product/183757_200w.jpg,2,2372,https://cpt.tcgcsv.com/9wt2,2019-01-28T16:13:25.82,1,"Cannot be Normal Summoned/Set. Cannot be Special Summoned unless you control a face-up ""Toon World"". Must first be Special Summoned (from your hand) by Tributing the same number of monsters needed for a Tribute Summon (normally 0). This card cannot attack the turn it is Special Summoned. You must pay 500 Life Points to declare an attack with this monster. If ""Toon World"" on the field is destroyed, destroy this card. This card can attack your opponent directly, unless they control a Toon Monster. If they do control one, this card must target a Toon Monster for its attacks.",0.05,0.5,1.98,0.29,,1st Edition,SS01-ENC06,Common,Toon/Effect Monster,WATER,Aqua,1400,1500
183758,Toon Summoned Skull,Toon Summoned Skull,https://tcgplayer-cdn.tcgplayer.com/product/183758_200w.jpg,2,2372,https://cpt.tcgcsv.com/bwt2,2019-01-28T16:13:47.8,1,"(This card is always treated as an ""Archfiend"" card.)
<br>Cannot be Normal Summoned/Set. Cannot be Special Summoned unless you control ""Toon World"". Must first be Special Summoned (from your hand) by Tributing the same number of monsters needed for a Tribute Summon (normally 1). This card cannot attack the turn it is Special Summoned. You must pay 500 Life Points to declare an attack with this monster. If ""Toon World"" on the field is destroyed, destroy this card. This card can attack your opponent directly, unless they control a Toon Monster. If they do control one, this card must target a Toon Monster for its attacks.",0.05,0.38,1.57,0.29,,1st Edition,SS01-ENC07,Common,Toon/Effect Monster,DARK,Fiend,2500,1200
183759,Relinquished,Relinquished,https://tcgplayer-cdn.tcgplayer.com/product/183759_200w.jpg,2,2372,https://cpt.tcgcsv.com/cwt2,2019-01-28T16:13:45.99,1,"You can Ritual Summon this card with ""Black Illusion Ritual"". Once per turn: You can target 1 monster your opponent controls; equip that target to this card (max. 1). This card's ATK/DEF become equal to that equipped monster's. If this card would be destroyed by battle, destroy that equipped monster instead. While equipped with that monster, any battle damage you take from battles involving this card inflicts equal effect damage to your opponent.",0.25,0.69,2.99,0.61,,1st Edition,SS01-ENC08,Common,Ritual/Effect Monster,DARK,Spellcaster,0,0
183760,Black Illusion Ritual,Black Illusion Ritual,https://tcgplayer-cdn.tcgplayer.com/product/183760_200w.jpg,2,2372,https://cpt.tcgcsv.com/dwt2,2019-01-28T16:13:57.373,1,"This card is used to Ritual Summon ""Relinquished"". You must also Tribute a monster from your hand or field whose Level is 1 or more.",0.28,0.51,1.98,0.54,,1st Edition,SS01-ENC09,Common,Ritual Spell,SPELL,,,
183761,Toon Table of Contents,Toon Table of Contents,https://tcgplayer-cdn.tcgplayer.com/product/183761_200w.jpg,2,2372,https://cpt.tcgcsv.com/fwt2,2019-01-28T16:14:05.94,1,"Add 1 ""Toon"" card from your deck to your hand.",2.28,3.74,6.97,3.71,3.4,1st Edition,SS01-ENC10,Common,Normal Spell,SPELL,,,
183762,Toon Rollback,Toon Rollback,https://tcgplayer-cdn.tcgplayer.com/product/183762_200w.jpg,2,2372,https://cpt.tcgcsv.com/gwt2,2019-01-28T16:14:22.233,1,Target 1 Toon monster you control; it can make a second attack during each Battle Phase this turn.,0.48,0.83,2.69,0.87,,1st Edition,SS01-ENC11,Common,Normal Spell,SPELL,,,
183763,Toon World,Toon World,https://tcgplayer-cdn.tcgplayer.com/product/183763_200w.jpg,2,2372,https://cpt.tcgcsv.com/hwt2,2019-01-28T16:14:33.63,1,Activate this card by paying 1000 LP.,0.15,0.35,1.6,0.21,,1st Edition,SS01-ENC12,Common,Continuous Spell,SPELL,,,
183764,Yami,Yami,https://tcgplayer-cdn.tcgplayer.com/product/183764_200w.jpg,2,2372,https://cpt.tcgcsv.com/jwt2,2019-01-28T16:14:40.177,1,Increases the ATK and DEF of all Fiend and Spellcaster-Type monsters by 200 points. Also decreases the ATK and DEF of all Fairy-Type monsters by 200 points.,0.13,0.3,1.49,0.3,,1st Edition,SS01-ENC13,Common,Field Spell,SPELL,,,
