productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extCardType,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extMonsterType,extAttack,extDefense
125536,Super Quantal Mech Beast Grampulse (UTR),Super Quantal Mech Beast Grampulse UTR,https://tcgplayer-cdn.tcgplayer.com/product/125536_200w.jpg,2,1855,https://cpt.tcgcsv.com/Ld02,2023-08-04T15:45:45.733,1,OP03-EN003,Ultimate Rare,WATER,Xyz/Effect Monster,"2 Level 3 monsters
<br>Cannot attack unless it has Xyz Material. Once per turn: You can detach 1 Xyz Material from this card, then target 1 Spell/Trap Card on the field; destroy it. This effect can be activated during either player's turn, if this card has ""Super Quantum Blue Layer"" as Xyz Material. Once per turn: You can attach 1 ""Super Quantum"" monster from your hand or field to this card as an Xyz Material.",23.93,27.96,37.99,21.3,,Unlimited,Machine,1800,2800
125537,Metalfoes Goldriver,Metalfoes Goldriver,https://tcgplayer-cdn.tcgplayer.com/product/125537_200w.jpg,2,1855,https://cpt.tcgcsv.com/Md02,2016-11-29T15:28:06.52,1,OP03-EN004,Super Rare,FIRE,Pendulum Monster,"<b>Pendulum Effect :</b> Once per turn: You can target 1 other face-up card you control; destroy it, and if you do, Set 1 ""Metalfoes"" Spell/Trap Card directly from your Deck.
<br><b>Monster Effect :</b> <em>That gleaming, golden buggy breaks bad guys good. What wonderful wheels! (With a bumbling buffoon....)</em>",0.17,0.5,7.99,0.29,,Unlimited,Psychic,1900,500
125538,Dupe Frog,Dupe Frog,https://tcgplayer-cdn.tcgplayer.com/product/125538_200w.jpg,2,1855,https://cpt.tcgcsv.com/Nd02,2016-11-29T15:28:24.193,1,OP03-EN005,Super Rare,WATER,Effect Monster,"This card's name becomes ""Des Frog"" while it is on the field. Monsters your opponent controls cannot target monsters for attacks, except this one. When this card is sent from the field to the Graveyard: You can add 1 ""Frog"" monster from your Deck or Graveyard to your hand, except ""Dupe Frog"".",19.98,23.79,38.24,22.89,19.99,Unlimited,Aqua,100,2000
125539,Ally of Justice Cycle Reader,Ally of Justice Cycle Reader,https://tcgplayer-cdn.tcgplayer.com/product/125539_200w.jpg,2,1855,https://cpt.tcgcsv.com/Pd02,2016-11-29T15:28:39.613,1,OP03-EN006,Super Rare,DARK,Tuner/Effect Monster,"During either player's turn: You can discard this card to the Graveyard, then target up to 2 LIGHT monsters in your opponent's Graveyard; banish those targets.",1.2,2.95,16.99,2.1,,Unlimited,Machine,1000,1000
125540,Paladin of Felgrand,Paladin of Felgrand,https://tcgplayer-cdn.tcgplayer.com/product/125540_200w.jpg,2,1855,https://cpt.tcgcsv.com/Qd02,2016-11-29T15:28:59.697,1,OP03-EN007,Super Rare,LIGHT,Effect Monster,"If this card is Normal or Special Summoned: You can equip 1 Level 7 or 8 Dragon-Type monster from your hand or Deck to this card. This card is unaffected by other monsters' effects, while equipped with an Equip Card. You can Tribute 1 monster and this card, then target 1 Level 7 or 8 Dragon-Type monster in your Graveyard; Special Summon it.",0.25,0.57,4.99,0.39,,Unlimited,Warrior,1700,300
125541,Cipher Soldier,Cipher Soldier,https://tcgplayer-cdn.tcgplayer.com/product/125541_200w.jpg,2,1855,https://cpt.tcgcsv.com/Rd02,2016-11-29T15:33:58.243,1,OP03-EN016,Common,EARTH,Effect Monster,"If this card battles a Warrior-Type monster, during damage calculation: This card gains 2000 ATK and DEF during that damage calculation only.",4.94,6.0,9.99,4.66,,Unlimited,Machine,1350,1800
125542,Black Dragon's Chick,Black Dragons Chick,https://tcgplayer-cdn.tcgplayer.com/product/125542_200w.jpg,2,1855,https://cpt.tcgcsv.com/Sd02,2016-11-29T15:34:15.247,1,OP03-EN017,Common,DARK,Effect Monster,"You can send this face-up card you control to the Graveyard; Special Summon 1 ""Red-Eyes B. Dragon"" from your hand.",0.12,0.5,1.53,0.19,,Unlimited,Dragon,800,500
125543,D.D. Crow,DD Crow,https://tcgplayer-cdn.tcgplayer.com/product/125543_200w.jpg,2,1855,https://cpt.tcgcsv.com/Td02,2016-11-29T15:34:33.607,1,OP03-EN018,Common,DARK,Effect Monster,"During either player's turn: You can discard this card to the Graveyard, then target 1 card in your opponent's Graveyard; banish that target.",0.27,1.28,10.0,0.49,,Unlimited,Winged Beast,100,100
125544,Doom Shaman,Doom Shaman,https://tcgplayer-cdn.tcgplayer.com/product/125544_200w.jpg,2,1855,https://cpt.tcgcsv.com/Vd02,2016-11-29T15:35:03.36,1,OP03-EN019,Common,DARK,Gemini/Effect Monster,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is a Normal Monster on the field, you can Normal Summon it to have it become an Effect Monster with this effect.
<br><b>-</b>Once per turn: You can Special Summon 1 Fiend-Type monster from your hand or from either Graveyard. When this card leaves the field, destroy all Fiend-Type monsters Special Summoned by this effect.",0.1,0.31,1.48,0.12,,Unlimited,Spellcaster,2400,2000
125545,Hecatrice,Hecatrice,https://tcgplayer-cdn.tcgplayer.com/product/125545_200w.jpg,2,1855,https://cpt.tcgcsv.com/Wd02,2016-11-29T15:35:28.383,1,OP03-EN020,Common,LIGHT,Effect Monster,"You can discard this card to the Graveyard; add 1 ""Valhalla, Hall of the Fallen"" from your Deck to your hand.",0.24,0.66,1.74,0.51,,Unlimited,Fairy,1500,1100
125546,Oyster Meister,Oyster Meister,https://tcgplayer-cdn.tcgplayer.com/product/125546_200w.jpg,2,1855,https://cpt.tcgcsv.com/Xd02,2016-11-29T15:35:44.33,1,OP03-EN021,Common,WATER,Effect Monster,"If this card is sent from the field to the Graveyard, except when destroyed by battle: Special Summon 1 ""Oyster Token"" (Fish-Type/WATER/Level 1/ATK 0/DEF 0).",0.1,0.5,1.43,0.28,,Unlimited,Fish,1600,200
125547,Beast of the Pharaoh,Beast of the Pharaoh,https://tcgplayer-cdn.tcgplayer.com/product/125547_200w.jpg,2,1855,https://cpt.tcgcsv.com/Zd02,2016-11-29T15:36:05.147,1,OP03-EN022,Common,EARTH,Effect Monster,If this card is sent to the Graveyard for a Synchro Summon: You can target 1 Level 4 or lower Zombie-Type monster in your Graveyard; Special Summon that target.,0.1,0.31,1.99,0.17,,Unlimited,Zombie,400,600
125548,Night's End Sorcerer,Nights End Sorcerer,https://tcgplayer-cdn.tcgplayer.com/product/125548_200w.jpg,2,1855,https://cpt.tcgcsv.com/-d02,2016-11-29T15:36:22.853,1,OP03-EN023,Common,DARK,Tuner/Effect Monster,When this card is Special Summoned: You can target up to 2 cards in your opponent's Graveyard; banish them.,0.14,0.25,1.47,0.15,,Unlimited,Spellcaster,1300,400
125549,Darkstorm Dragon,Darkstorm Dragon,https://tcgplayer-cdn.tcgplayer.com/product/125549_200w.jpg,2,1855,https://cpt.tcgcsv.com/_d02,2016-11-29T15:36:43.13,1,OP03-EN024,Common,DARK,Gemini/Effect Monster,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is a Normal Monster on the field, you can Normal Summon it to have it become an Effect Monster with this effect.
<br><b>-</b>Once per turn: You can send 1 face-up Spell/Trap Card you control to the Graveyard; destroy all Spell and Trap Cards on the field.",0.05,0.25,1.36,0.07,,Unlimited,Dragon,2700,2500
125550,Uni-Zombie,Uni Zombie,https://tcgplayer-cdn.tcgplayer.com/product/125550_200w.jpg,2,1855,https://cpt.tcgcsv.com/0f02,2016-11-29T15:37:00.11,1,OP03-EN025,Common,DARK,Tuner/Effect Monster,"You can target 1 face-up monster on the field; discard 1 card, and if you do, increase that target's Level by 1. You can target 1 face-up monster on the field; monsters you control cannot attack for the rest of this turn, except Zombie-Type monsters, also send 1 Zombie-Type monster from your Deck to the Graveyard, and if you do, increase that target's Level by 1. You can only use each effect of ""Uni-Zombie"" once per turn.",0.45,1.0,2.49,0.59,,Unlimited,Zombie,1300,0
125551,Rare Fish,Rare Fish,https://tcgplayer-cdn.tcgplayer.com/product/125551_200w.jpg,2,1855,https://cpt.tcgcsv.com/2f02,2025-05-15T19:30:44.5,1,OP03-EN026,Common,WATER,Fusion Monster,"""Fusionist"" + ""Enchanting Mermaid""",0.34,1.0,24.0,1.16,,Unlimited,Fish,1500,1200
125552,Fusionist,Fusionist,https://tcgplayer-cdn.tcgplayer.com/product/125552_200w.jpg,2,1855,https://cpt.tcgcsv.com/3f02,2016-11-29T15:37:32.613,1,OP03-EN027,Common,EARTH,Fusion Monster,"""Petit Angel"" + ""Mystical Sheep #2""",0.79,1.17,5.0,1.15,,Unlimited,,900,700
