productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extLinkRating,extLinkArrows,extDefense
509830,Salamangreat Gazelle,Salamangreat Gazelle,https://tcgplayer-cdn.tcgplayer.com/product/509830_200w.jpg,2,23111,https://cpt.tcgcsv.com/DX56,2024-08-12T19:54:21.46,1,"If a ""Salamangreat"" monster is sent to your GY, except ""Salamangreat Gazelle"" (except during the Damage Step): You can Special Summon this card from your hand. If this card is Normal or Special Summoned: You can send 1 ""Salamangreat"" card from your Deck to the GY, except ""Salamangreat Gazelle"". You can only use each effect of ""Salamangreat Gazelle"" once per turn.",,0.01,0.18,1.83,0.07,0.05,1st Edition,LD10-EN008,Common,FIRE,Cyberse,Effect Monster,1500,,,1000
509838,Salamangreat Spinny,Salamangreat Spinny,https://tcgplayer-cdn.tcgplayer.com/product/509838_200w.jpg,2,23111,https://cpt.tcgcsv.com/NX56,2023-08-11T04:03:08.853,1,"If you control a ""Salamangreat"" card: You can discard this card, then target 1 face-up monster on the field; it gains 500 ATK until the end of this turn. If you control a ""Salamangreat"" monster other than ""Salamangreat Spinny"" and this card is in your GY: You can Special Summon this card, but banish it when it leaves the field. You can only use each effect of ""Salamangreat Spinny"" once per turn.",,0.01,0.2,1.82,0.12,0.05,1st Edition,LD10-EN009,Common,FIRE,Cyberse,Effect Monster,1000,,,1500
509843,Salamangreat Miragestallio,Salamangreat Miragestallio,https://tcgplayer-cdn.tcgplayer.com/product/509843_200w.jpg,2,23111,https://cpt.tcgcsv.com/TX56,2024-08-12T19:54:21.597,1,"2 Level 3 monsters
<br>You can detach 1 material from this card; Special Summon 1 ""Salamangreat"" monster from your Deck in Defense Position, also you cannot activate monster effects for the rest of this turn, except FIRE monsters. If this Xyz Summoned card is sent to the GY as material for the Link Summon of a ""Salamangreat"" monster: You can target 1 monster on the field; return it to the hand. You can only use each effect of ""Salamangreat Miragestallio"" once per turn.",,0.01,0.15,1.36,0.08,0.05,1st Edition,LD10-EN010,Common,FIRE,Cyberse,Effect Xyz Monster,2000,,,900
509845,Salamangreat Heatleo,Salamangreat Heatleo,https://tcgplayer-cdn.tcgplayer.com/product/509845_200w.jpg,2,23111,https://cpt.tcgcsv.com/WX56,2024-08-12T19:54:21.807,1,"2+ FIRE Effect Monsters
<br>If this card is Link Summoned: You can target 1 card in your opponent's Spell & Trap Zone; shuffle it into the Deck. Once per turn, during your Main Phase, if this card was Link Summoned using ""Salamangreat Heatleo"" as material: You can target 1 face-up monster on the field and 1 monster in your GY; the ATK of the first target becomes equal to the other target's, until the end of this turn.",,0.01,0.15,1.32,0.07,0.05,1st Edition,LD10-EN011,Common,FIRE,Cyberse,Effect Link Monster,2300,3,Bottom-Right;Bottom-Left;Top,
509847,Salamangreat Balelynx,Salamangreat Balelynx,https://tcgplayer-cdn.tcgplayer.com/product/509847_200w.jpg,2,23111,https://cpt.tcgcsv.com/ZX56,2024-08-12T19:54:21.873,1,"1 Level 4 or lower Cyberse monster
<br>If this card is Link Summoned: You can add 1 ""Salamangreat Sanctuary"" from your Deck to your hand. If a ""Salamangreat"" card(s) you control would be destroyed by battle or card effect, you can banish this card from your GY instead. You can only use each effect of ""Salamangreat Balelynx"" once per turn.",,0.01,0.24,1.53,0.12,0.06,1st Edition,LD10-EN012,Rare,FIRE,Cyberse,Effect Link Monster,500,1,Bottom,
509852,Salamangreat Sanctuary,Salamangreat Sanctuary,https://tcgplayer-cdn.tcgplayer.com/product/509852_200w.jpg,2,23111,https://cpt.tcgcsv.com/3Z56,2024-08-12T19:54:21.95,1,"If you Link Summon a ""Salamangreat"" Link Monster, you can use 1 ""Salamangreat"" Link Monster you control with its same name as the entire material. During damage calculation, if your monster battles: You can pay 1000 LP, then target 1 Link Monster you control; make its ATK 0, and if you do, gain LP equal to its original ATK. You can only use each effect of ""Salamangreat Sanctuary"" once per turn.",,0.01,0.12,1.55,0.06,0.01,1st Edition,LD10-EN013,Common,SPELL,,Field Spell,,,,
509855,Salamangreat Circle,Salamangreat Circle,https://tcgplayer-cdn.tcgplayer.com/product/509855_200w.jpg,2,23111,https://cpt.tcgcsv.com/7Z56,2024-08-12T19:54:21.997,1,"Activate 1 of these effects.
<br>• Add 1 ""Salamangreat"" monster from your Deck to your hand.
<br>• Target 1 ""Salamangreat"" Link Monster you control that was Link Summoned using a monster with its same name as material; that Link Monster is unaffected by monster effects this turn, except its own.
<br>You can only activate 1 ""Salamangreat Circle"" per turn.",,0.01,0.13,1.32,0.07,0.05,1st Edition,LD10-EN014,Common,SPELL,,Quick-Play Spell,,,,
509857,Salamangreat Transcendence,Salamangreat Transcendence,https://tcgplayer-cdn.tcgplayer.com/product/509857_200w.jpg,2,23111,https://cpt.tcgcsv.com/9Z56,2024-08-12T19:54:22.333,1,"Target 1 ""Salamangreat"" Link Monster you control; Special Summon 1 ""Salamangreat"" Link Monster with the same name from your Extra Deck, using that monster you control as the entire material. (This is treated as a Link Summon.) You can only activate 1 ""Salamangreat Transcendence"" per turn.",,0.01,0.12,1.32,0.11,0.02,1st Edition,LD10-EN015,Common,SPELL,,Quick-Play Spell,,,,
509859,Burning Draw,Burning Draw,https://tcgplayer-cdn.tcgplayer.com/product/509859_200w.jpg,2,23111,https://cpt.tcgcsv.com/cZ56,2024-08-12T19:54:22.363,1,"(This card is always treated as a ""Salamangreat"" card.)
<br>If your opponent controls more cards than you do: Target 1 Link Monster your opponent controls; draw cards equal to its Link Rating. You can only activate 1 ""Burning Draw"" per turn. You cannot Normal or Special Summon monsters the turn you activate this card, except FIRE monsters.",,0.01,0.1,1.55,0.05,0.03,1st Edition,LD10-EN016,Common,SPELL,,Normal Spell,,,,
509861,Salamangreat Roar,Salamangreat Roar,https://tcgplayer-cdn.tcgplayer.com/product/509861_200w.jpg,2,23111,https://cpt.tcgcsv.com/fZ56,2024-08-12T19:54:22.41,1,"When a Spell/Trap Card, or monster effect, is activated while you control a ""Salamangreat"" Link Monster: Negate the activation, and if you do, destroy that card. While this card is in the GY, if a ""Salamangreat"" Link Monster is Link Summoned to your field using a monster with its same name as material: You can Set this card, but banish it when it leaves the field. You can only use 1 ""Salamangreat Roar"" effect per turn, and only once that turn.",,0.01,0.15,1.32,0.09,0.05,1st Edition,LD10-EN017,Common,TRAP,,Counter Trap,,,,
509882,Volcanic Emperor,Volcanic Emperor,https://tcgplayer-cdn.tcgplayer.com/product/509882_200w.jpg,2,23111,https://cpt.tcgcsv.com/GZ56,2023-08-11T04:03:08.853,1,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand or GY) by banishing 3 Pyro monsters or 1 ""Blaze Accelerator"" card from your face-up field and/or GY. You can only Special Summon ""Volcanic Emperor"" once per turn. When Summoned this way: You can inflict 500 damage to your opponent for each banished Pyro monster, then you can Set 1 ""Volcanic"" Trap directly from your Deck. Each time your opponent Special Summons a monster(s), inflict 500 damage to your opponent.",,1.12,2.0,14.97,1.77,3.93,1st Edition,LD10-EN018,Ultra Rare,FIRE,Pyro,Effect Monster,3100,,,2400
509885,Volcanic Trooper,Volcanic Trooper,https://tcgplayer-cdn.tcgplayer.com/product/509885_200w.jpg,2,23111,https://cpt.tcgcsv.com/KZ56,2023-08-11T04:03:08.853,1,"If this card is Normal or Special Summoned: You can add 1 ""Volcanic"" card from your Deck to your hand, except ""Volcanic Trooper"". You can discard 1 card; Special Summon 1 ""Bomb Token"" (Pyro/FIRE/Level 1/ATK 1000/DEF 1000) to your opponent's field. Each time 1 is destroyed, its controller takes 500 damage. You can only use each effect of ""Volcanic Trooper"" once per turn.",,1.83,3.21,19.41,1.93,1.92,1st Edition,LD10-EN019,Ultra Rare,FIRE,Pyro,Effect Monster,1000,,,1000
509889,Volcanic Rimfire,Volcanic Rimfire,https://tcgplayer-cdn.tcgplayer.com/product/509889_200w.jpg,2,23111,https://cpt.tcgcsv.com/PZ56,2024-08-12T19:54:22.443,1,"If this card is sent to the GY: You can activate 1 of these effects (but you can only use each effect of ""Volcanic Rimfire"" once per turn);
<br>• Banish this card from your GY, and if you do, send 1 ""Volcanic"" monster from your Deck to the GY, except ""Volcanic Rimfire"".
<br>• Banish 1 ""Blaze Accelerator"" card from your face-up field or GY, and if you do, place 1 ""Blaze Accelerator"" Continuous Spell/Trap from your hand or Deck face-up on your field.",,0.05,0.23,3.0,0.13,0.16,1st Edition,LD10-EN020,Rare,FIRE,Pyro,Effect Monster,300,,,0
509892,Volcanic Blaze Accelerator,Volcanic Blaze Accelerator,https://tcgplayer-cdn.tcgplayer.com/product/509892_200w.jpg,2,23111,https://cpt.tcgcsv.com/SZ56,2023-08-11T04:03:08.853,1,"Activate this card by sending 1 ""Blaze Accelerator"" from your hand, Deck, or face-up field to the GY. You can only control 1 ""Volcanic Blaze Accelerator"". Once per turn, during your Main Phase: You can Special Summon 1 ""Volcanic"" monster from your hand. Once per turn: You can target 1 face-up monster your opponent controls; send 1 Level 1 Pyro monster from your Deck to the GY, and if you do, destroy that monster.",,0.44,0.96,7.0,0.69,1.34,1st Edition,LD10-EN021,Super Rare,SPELL,,Continuous Spell,,,,
509896,Fire Ejection,Fire Ejection,https://tcgplayer-cdn.tcgplayer.com/product/509896_200w.jpg,2,23111,https://cpt.tcgcsv.com/XZ56,2023-08-11T04:03:08.853,1,"Send 1 Pyro monster from your Deck to the GY, then, if you sent a ""Volcanic"" monster to the GY, you can apply 1 of these effects.
<br>• Inflict damage to your opponent equal to its Level x 100.
<br>• Special Summon 1 ""Bomb Token"" (FIRE/Pyro/Level 1/ATK 1000/DEF 1000) to your opponent's field. Each time 1 is destroyed, its controller takes 500 damage.
<br>You can only activate 1 ""Fire Ejection"" per turn.",,0.15,0.5,5.99,0.38,0.4,1st Edition,LD10-EN022,Super Rare,SPELL,,Normal Spell,,,,
509897,Volcanic Emission,Volcanic Emission,https://tcgplayer-cdn.tcgplayer.com/product/509897_200w.jpg,2,23111,https://cpt.tcgcsv.com/ZZ56,2023-08-11T04:03:08.853,1,"Activate 1 of these effects (but you can only use each effect of ""Volcanic Emission"" once per turn);
<br>• Take 1 ""Volcanic"" monster from your Deck, and either add it to your hand or Special Summon it, ignoring its Summoning conditions, but return it to the hand during the End Phase.
<br>• Target 1 Pyro monster on the field; inflict damage to your opponent equal to that monster's original ATK, or if you targeted a monster you control, the damage is halved.",,0.2,0.5,2.49,0.39,0.32,1st Edition,LD10-EN023,Super Rare,TRAP,,Normal Trap,,,,
509899,Volcanic Inferno,Volcanic Inferno,https://tcgplayer-cdn.tcgplayer.com/product/509899_200w.jpg,2,23111,https://cpt.tcgcsv.com/_Z56,2024-08-12T19:54:22.49,1,"When your opponent activates a monster effect on the field: You can banish 1 Pyro monster from your GY; inflict 500 damage to your opponent, then, if you banished a ""Volcanic"" monster to activate this effect, you can negate that effect. During your opponent's End Phase: You can target up to 2 of your ""Volcanic"" monsters that are banished and/or in your GY; place them on the bottom of your Deck in any order. You can only use each effect of ""Volcanic Inferno"" once per turn.",,0.15,0.4,5.0,0.28,0.3,1st Edition,LD10-EN024,Super Rare,TRAP,,Continuous Trap,,,,
509902,Volcanic Shell,Volcanic Shell,https://tcgplayer-cdn.tcgplayer.com/product/509902_200w.jpg,2,23111,https://cpt.tcgcsv.com/3-56,2024-08-12T19:54:22.54,1,"Once per turn: You can pay 500 LP; add 1 ""Volcanic Shell"" from your Deck to your hand. This card must be in the GY to activate and to resolve this effect.",,0.02,0.2,1.85,0.09,0.05,1st Edition,LD10-EN025,Common,FIRE,Pyro,Effect Monster,100,,,0
509903,Volcanic Scattershot,Volcanic Scattershot,https://tcgplayer-cdn.tcgplayer.com/product/509903_200w.jpg,2,23111,https://cpt.tcgcsv.com/5-56,2023-08-11T04:03:08.853,1,"If this card is sent to the GY: Inflict 500 damage to your opponent. If this card is sent to the GY by the effect of a ""Blaze Accelerator"" card: You can send 2 ""Volcanic Scattershots"" from your hand and/or Deck to the GY; destroy all monsters your opponent controls.",,0.03,0.23,1.34,0.09,0.05,1st Edition,LD10-EN026,Common,FIRE,Pyro,Effect Monster,500,,,0
509905,Volcanic Rocket,Volcanic Rocket,https://tcgplayer-cdn.tcgplayer.com/product/509905_200w.jpg,2,23111,https://cpt.tcgcsv.com/7-56,2024-08-12T19:54:22.59,1,"When this card is Summoned: You can add 1 ""Blaze Accelerator"" card from your Deck or GY to your hand.",,0.02,0.2,3.0,0.12,0.05,1st Edition,LD10-EN027,Rare,FIRE,Pyro,Effect Monster,1900,,,1400
509906,Volcanic Queen,Volcanic Queen,https://tcgplayer-cdn.tcgplayer.com/product/509906_200w.jpg,2,23111,https://cpt.tcgcsv.com/8-56,2023-08-11T04:03:08.853,1,"Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) to your opponent's field by Tributing 1 monster they control. You cannot Normal Summon/Set the turn you Special Summon this card. Once per turn: You can send 1 other card you control to the GY; inflict 1000 damage to your opponent. Once per turn, during your End Phase: Tribute 1 other monster or take 1000 damage.",,0.01,0.2,1.49,0.13,0.05,1st Edition,LD10-EN028,Common,FIRE,Pyro,Effect Monster,2500,,,1200
509907,Volcanic Doomfire,Volcanic Doomfire,https://tcgplayer-cdn.tcgplayer.com/product/509907_200w.jpg,2,23111,https://cpt.tcgcsv.com/9-56,2024-08-12T19:54:22.63,1,"Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) by sending 1 ""Tri-Blaze Accelerator"" you control to the GY. During your opponent's Battle Phase, all Attack Position monsters your opponent controls that can attack must attack this card. If this card destroys a monster by battle and sends it to the GY: Destroy as many monsters your opponent controls as possible, and if you do, inflict 500 damage to your opponent for each monster destroyed by this effect.",,0.01,0.1,1.55,0.06,0.03,1st Edition,LD10-EN029,Common,FIRE,Pyro,Effect Monster,3000,,,1800
509908,Blaze Accelerator,Blaze Accelerator,https://tcgplayer-cdn.tcgplayer.com/product/509908_200w.jpg,2,23111,https://cpt.tcgcsv.com/b-56,2024-08-12T19:54:22.707,1,"You can target 1 monster your opponent controls; send 1 Pyro monster with 500 or less ATK from your hand to the GY, and if you do, destroy that target. Your monsters cannot attack the turn you activate this effect.",,0.01,0.18,1.36,0.09,0.05,1st Edition,LD10-EN030,Common,SPELL,,Continuous Spell,,,,
509910,Blaze Accelerator Reload,Blaze Accelerator Reload,https://tcgplayer-cdn.tcgplayer.com/product/509910_200w.jpg,2,23111,https://cpt.tcgcsv.com/d-56,2024-08-12T19:54:22.77,1,"This card's name becomes ""Tri-Blaze Accelerator"" while in the Spell & Trap Zone. During the Main Phase: You can send 1 ""Volcanic"" card from your hand to the GY, and if you do, draw 1 card. You can only use this effect of ""Blaze Accelerator Reload"" once per turn. During the Main Phase: You can banish this card from your GY; send 1 ""Volcanic"" card from your Deck to the GY.",,0.01,0.15,1.34,0.08,0.05,1st Edition,LD10-EN031,Common,TRAP,,Continuous Trap,,,,
509913,Battlin' Boxer Uppercutter,Battlin Boxer Uppercutter,https://tcgplayer-cdn.tcgplayer.com/product/509913_200w.jpg,2,23111,https://cpt.tcgcsv.com/h-56,2023-08-11T04:03:08.853,1,"If this card is Normal or Special Summoned: You can add 1 ""Battlin' Boxer"" monster or 1 ""Counter"" Counter Trap from your Deck to your hand, except ""Battlin' Boxer Uppercutter"". If this card is sent to the GY by card effect: You can activate 1 of these effects;
<br>• Special Summon 1 ""Battlin' Boxer"" monster from your GY, except ""Battlin’ Boxer Uppercutter"".
<br>• Set 1 ""Counter"" Counter Trap from your GY to your field.
<br>You can only use 1 ""Battlin' Boxer Uppercutter"" effect per turn, and only once that turn.",,0.63,1.99,17.99,1.35,1.4,1st Edition,LD10-EN032,Ultra Rare,FIRE,Warrior,Effect Monster,1600,,,200
509914,Battlin' Boxer Chief Second,Battlin Boxer Chief Second,https://tcgplayer-cdn.tcgplayer.com/product/509914_200w.jpg,2,23111,https://cpt.tcgcsv.com/j-56,2024-08-12T19:54:22.817,1,"During your Main Phase, you can Normal Summon 1 ""Battlin' Boxer"" monster in addition to your Normal Summon/Set. (You can only gain this effect once per turn.) When an opponent's monster declares an attack, while you control a Warrior or FIRE monster: You can Special Summon this card from your hand, and if you do, negate that attack, then banish 1 monster on the field until the End Phase. You can only use this effect of ""Battlin' Boxer Chief Second"" once per turn.",,0.01,0.16,1.53,0.13,0.01,1st Edition,LD10-EN033,Rare,FIRE,Warrior,Effect Monster,500,,,2000
509915,Battlin' Boxer Promoter,Battlin Boxer Promoter,https://tcgplayer-cdn.tcgplayer.com/product/509915_200w.jpg,2,23111,https://cpt.tcgcsv.com/k-56,2023-08-11T04:03:08.853,1,"If your opponent controls a monster: You can Special Summon this card from your hand. You can Tribute this card; Special Summon up to 2 ""Battlin' Boxer"" monsters with different names from your Deck, except ""Battlin' Boxer Promoter"". You can banish this card from your GY; increase or decrease the Levels of all ""Battlin' Boxer"" monsters you currently control by 1. You can only use each effect of ""Battlin' Boxer Promoter"" once per turn, also you cannot Special Summon monsters during the turn you activate any of this card's effects, except ""Battlin' Boxer"" monsters.",,0.24,0.84,7.97,0.84,2.38,1st Edition,LD10-EN034,Ultra Rare,FIRE,Warrior,Effect Monster,1700,,,800
509916,Number C79: Battlin' Boxer General Kaiser,Number C79 Battlin Boxer General Kaiser,https://tcgplayer-cdn.tcgplayer.com/product/509916_200w.jpg,2,23111,https://cpt.tcgcsv.com/l-56,2024-08-12T19:54:22.85,1,"3 Level 5 monsters
<br>Gains 200 ATK for each material attached to it. Once per turn, when your opponent would Special Summon a monster(s) (Quick Effect): You can detach 2 materials from this card, and if you do, negate the Summon, and if you do that, destroy that monster(s). If this card has ""Number 79: Battlin' Boxer Nova Kaiser"" as material, it gains this effect.
<br>• Once per turn, when an attack is declared involving your ""Battlin' Boxer"" monster and an opponent's monster: You can send 1 ""Battlin' Boxer"" monster from your hand or Deck to the GY, and if you do, attach that opponent's monster to this card as material.",,0.05,0.47,4.99,0.46,0.49,1st Edition,LD10-EN035,Super Rare,FIRE,Warrior,Effect Xyz Monster,2600,,,2000
509917,Battlin' Boxer King Dempsey,Battlin Boxer King Dempsey,https://tcgplayer-cdn.tcgplayer.com/product/509917_200w.jpg,2,23111,https://cpt.tcgcsv.com/m-56,2023-08-11T04:03:08.853,1,"2 Level 4 monsters
<br>If this card is Special Summoned: You can take 1 Level 4 or lower FIRE Warrior monster or 1 ""Battlin' Boxing"" Spell/Trap from your Deck, and either add it to your hand or send it to the GY. (Quick Effect): You can detach 1 material from a monster you control, and if you do, apply the following effect.
<br>• Your opponent cannot target ""Battlin' Boxer"" monsters you control with card effects for the rest of this turn.
<br>You can only use each effect of ""Battlin' Boxer King Dempsey"" once per turn.",,5.88,8.49,99.9,5.99,5.99,1st Edition,LD10-EN036,Ultra Rare,FIRE,Warrior,Effect Xyz Monster,2300,,,1800
509918,Seventh Force,Seventh Force,https://tcgplayer-cdn.tcgplayer.com/product/509918_200w.jpg,2,23111,https://cpt.tcgcsv.com/n-56,2024-08-12T19:54:22.887,1,"During the Battle Phase, if a monster(s) is destroyed by battle or card effect: Target 1 ""Number"" Xyz Monster in your GY; Special Summon from your Extra Deck 1 ""Number C"" monster with the same Type but 1 Rank higher, and if you do, attach that monster to it as material, then, if you Special Summoned a ""Number C"" monster with a number between ""101"" and ""107"" in its name, you can add 1 ""Seventh"" or ""Barian's"" Spell/Trap, or 1 ""Rank-Up-Magic"" Quick-Play Spell, except ""Seventh Force"", from your Deck to your hand.",,0.02,0.25,5.0,0.21,0.22,1st Edition,LD10-EN037,Super Rare,SPELL,,Quick-Play Spell,,,,
509921,Battlin' Boxing Cross Counter,Battlin Boxing Cross Counter,https://tcgplayer-cdn.tcgplayer.com/product/509921_200w.jpg,2,23111,https://cpt.tcgcsv.com/r-56,2024-08-12T19:54:22.92,1,"When your opponent activates a monster effect: Destroy 1 ""Battlin' Boxer"" or ""Number"" Xyz Monster you control, and if you do, negate the activation, and if you do that, destroy that monster, then you can apply the following effect.
<br>• Special Summon 1 ""Battlin' Boxer"" Xyz Monster from your Extra Deck with a different name than the first monster, and if you do, attach this card to it as material.
<br>You can only activate 1 ""Battlin' Boxing Cross Counter"" per turn.",,0.08,0.25,3.0,0.24,0.25,1st Edition,LD10-EN038,Super Rare,TRAP,,Counter Trap,,,,
509923,Battlin' Boxer Headgeared,Battlin Boxer Headgeared,https://tcgplayer-cdn.tcgplayer.com/product/509923_200w.jpg,2,23111,https://cpt.tcgcsv.com/t-56,2024-08-12T19:54:22.983,1,"When this card is Normal Summoned: You can send 1 ""Battlin' Boxer"" monster from your Deck to the GY. The first time this Attack Position card would be destroyed by battle each turn, it is not destroyed.",,0.01,0.11,1.32,0.07,,1st Edition,LD10-EN039,Common,FIRE,Warrior,Effect Monster,1000,,,1800
