productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extCardType,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extMonsterType,extAttack,extDefense
476580,Bark of Dark Ruler,Bark of Dark Ruler,https://tcgplayer-cdn.tcgplayer.com/product/476580_200w.jpg,2,22885,https://cpt.tcgcsv.com/DFQ5,2022-12-22T14:32:28.38,1,LOD-EN010,Common,TRAP,Normal Trap,You can only activate this card during the Damage Step of the Battle Phase that a Fiend-Type monster on your side of the field attacks or is attacked. Pay Life Points (in multiples of 100 points) to decrease 1 of your opponent's monster''s ATK and DEF by the same amount of points until the End Phase of that turn.,1.0,1.25,3.6,,,Unlimited,,,
476581,Fatal Abacus,Fatal Abacus,https://tcgplayer-cdn.tcgplayer.com/product/476581_200w.jpg,2,22885,https://cpt.tcgcsv.com/FFQ5,2022-12-22T14:33:30.013,1,LOD-EN011,Rare,TRAP,Continuous Trap,"As long as this card remains face-up on the field, each time 1 Monster Card is sent from the field to the Graveyard, inflict 500 points of Direct Damage per card to the respective card owners' Life Points.",1.0,2.3,9.0,,,Unlimited,,,
476584,Life Absorbing Machine,Life Absorbing Machine,https://tcgplayer-cdn.tcgplayer.com/product/476584_200w.jpg,2,22885,https://cpt.tcgcsv.com/JFQ5,2022-12-22T14:34:19.103,1,LOD-EN012,Common,TRAP,Continuous Trap,"As long as this card remains face-up on the field, increase your Life Points by an amount equal to half of the total Life Points you have paid in your very last turn.",2.59,2.59,2.96,1.5,,Unlimited,,,
476597,The Puppet Magic of Dark Ruler,The Puppet Magic of Dark Ruler,https://tcgplayer-cdn.tcgplayer.com/product/476597_200w.jpg,2,22885,https://cpt.tcgcsv.com/ZFQ5,2022-12-22T14:40:18.137,1,LOD-EN013,Common,SPELL,Normal Spell,Select 1 Fiend-Type monster from your Graveyard. Remove monsters on your side of the field from play whose total Level Stars exactly equal the Level of the selected Fiend-Type monster. Then Special Summon the selected monster from your Graveyard.,0.06,0.06,0.06,0.01,,Unlimited,,0,0
476601,Soul Demolition,Soul Demolition,https://tcgplayer-cdn.tcgplayer.com/product/476601_200w.jpg,2,22885,https://cpt.tcgcsv.com/2GQ5,2022-12-22T14:42:10.323,1,LOD-EN014,Common,TRAP,Continuous Trap,You can activate this card''s effect only when you have a Fiend-Type monster on your side of the field. You must pay 500 Life Points to use this effect. Both players select 1 Monster Card from their opponent''s Graveyard and remove them from play.,0.1,0.19,0.25,0.2,,Unlimited,,0,0
476606,Double Snare,Double Snare,https://tcgplayer-cdn.tcgplayer.com/product/476606_200w.jpg,2,22885,https://cpt.tcgcsv.com/8GQ5,2022-12-22T14:54:53.913,1,LOD-EN015,Common,SPELL,Normal Spell,Select 1 face-up card on the field that has the effect that negates Trap Cards' effects and destroy it.,0.75,2.17,2.42,1.95,,Unlimited,,,
476607,Freed the Matchless General,Freed the Matchless General,https://tcgplayer-cdn.tcgplayer.com/product/476607_200w.jpg,2,22885,https://cpt.tcgcsv.com/9GQ5,2022-12-22T14:55:52.55,0,LOD-EN016,Ultra Rare,EARTH,Effect Monster,"Negate the effect of any Spell Card that designates this card as a target and destroy it. As long as this card remains face-up on the field, you can add 1 Level 4 or lower Warrior-Type monster from your Deck to your hand per turn instead of drawing 1 card during your Draw Phase. Then shuffle your Deck.",3.0,3.0,3.0,1.04,,Unlimited,Warrior,2300,1700
476608,Throwstone Unit,Throwstone Unit,https://tcgplayer-cdn.tcgplayer.com/product/476608_200w.jpg,2,22885,https://cpt.tcgcsv.com/bGQ5,2022-12-22T14:56:32.577,1,LOD-EN017,Common,EARTH,Effect Monster,Offer 1 Warrior-Type monster on your side of the field as a Tribute to destroy 1 face-up monster on the field whose DEF is equal to or lower than the ATK of this monster.,0.39,0.82,2.95,0.25,,Unlimited,Warrior,900,2000
476609,Marauding Captain,Marauding Captain,https://tcgplayer-cdn.tcgplayer.com/product/476609_200w.jpg,2,22885,https://cpt.tcgcsv.com/cGQ5,2022-12-22T14:57:35.85,1,LOD-EN018,Ultra Rare,EARTH,Effect Monster,"As long as this monster remains face-up on the field, your opponent cannot select another Warrior-Type monster on your side of the field as an attack target. When this monster is Normal Summoned successfully, you can Special Summon 1 Level 4 or lower monster from your hand.",6.09,6.99,7.34,6.93,,Unlimited,Warrior,1200,400
476611,Ryu Senshi,Ryu Senshi,https://tcgplayer-cdn.tcgplayer.com/product/476611_200w.jpg,2,22885,https://cpt.tcgcsv.com/fGQ5,2022-12-22T15:00:12.987,1,LOD-EN019,Super Rare,EARTH,Fusion/Effect Monster,Warrior Dai Grepher + Spirit Ryu{NL}This monster can only be Fusion Summoned by the above Fusion Material Monsters. Negate the effect of a Normal Trap Card by paying 1000 Life Points. Also negate the effect of a Spell Card that designates this card as a target and destroy it.,,,,,,,Warrior,2000,1200
476612,Warrior Dai Grepher,Warrior Dai Grepher,https://tcgplayer-cdn.tcgplayer.com/product/476612_200w.jpg,2,22885,https://cpt.tcgcsv.com/gGQ5,2022-12-22T15:00:54.37,1,LOD-EN020,Common,EARTH,Normal Monster,The warrior who can manipulate dragons. Nobody knows his mysterious past.,2.96,2.96,2.96,2.97,,Unlimited,Warrior,1700,1600
476628,Mysterious Guard,Mysterious Guard,https://tcgplayer-cdn.tcgplayer.com/product/476628_200w.jpg,2,22885,https://cpt.tcgcsv.com/BGQ5,2022-12-22T15:07:59.787,1,LOD-EN021,Common,EARTH,Effect Monster,"FLIP: Return 1 face-up monster on the field to the top of its owner''s Deck. At the same time, if there is a face-up Warrior-Type monster on your side of the field, you can return another face-up monster to its owner''s hand.",0.28,0.28,0.28,,,Unlimited,Spellcaster,800,1200
476631,Frontier Wiseman,Frontier Wiseman,https://tcgplayer-cdn.tcgplayer.com/product/476631_200w.jpg,2,22885,https://cpt.tcgcsv.com/FGQ5,2022-12-22T15:09:19.693,1,LOD-EN022,Common,EARTH,Effect Monster,"As long as this card remains face-up on your side of the field, it negates the effects of Magic Cards that designate Warrior-Type monsters on your side of the field as targets and destroys the Magic Card.",0.1,4999.96,9999.81,,,Unlimited,Spellcaster,1600,800
476635,Exiled Force,Exiled Force,https://tcgplayer-cdn.tcgplayer.com/product/476635_200w.jpg,2,22885,https://cpt.tcgcsv.com/KGQ5,2022-12-22T15:11:25.55,1,LOD-EN023,Super Rare,EARTH,Effect Monster,"Offer this face-up card on your side of the field as a Tribute to destroy 1 monster on the field. If this card is used for a Tribute Summon or this card is offered as a Tribute due to other cards' effects, this card's effect is not activated.",25.0,49.0,50.0,25.0,,Unlimited,Warrior,1000,1000
476636,The Hunter with 7 Weapons,The Hunter with 7 Weapons,https://tcgplayer-cdn.tcgplayer.com/product/476636_200w.jpg,2,22885,https://cpt.tcgcsv.com/LGQ5,2022-12-22T15:12:06.777,1,LOD-EN024,Common,EARTH,Effect Monster,"When this card is Normal Summoned, declare 1 Type of monster. When battling that Type of monster, increase the ATK of this card by 1000 points during Damage Calculation.",1.12,1.18,1.48,0.28,,Unlimited,Warrior,1000,600
476640,Shadow Tamer,Shadow Tamer,https://tcgplayer-cdn.tcgplayer.com/product/476640_200w.jpg,2,22885,https://cpt.tcgcsv.com/QGQ5,2022-12-22T15:13:31.01,0,LOD-EN025,Rare,EARTH,Effect Monster,FLIP: Take control of 1 face-up Fiend-Type monster on your opponent''s side of the field until the end of the turn.,1.34,1.67,2.0,,,Unlimited,Warrior,800,700
476644,Dragon Manipulator,Dragon Manipulator,https://tcgplayer-cdn.tcgplayer.com/product/476644_200w.jpg,2,22885,https://cpt.tcgcsv.com/VGQ5,2022-12-22T15:14:48.913,1,LOD-EN026,Common,EARTH,Effect Monster,FLIP: Take control of 1 face-up Dragon-Type monster on your opponent's side of the field until the end of the turn.,0.25,0.98,1.46,,,Unlimited,Warrior,700,800
476651,The A. Forces,The A Forces,https://tcgplayer-cdn.tcgplayer.com/product/476651_200w.jpg,2,22885,https://cpt.tcgcsv.com/2HQ5,2022-12-22T15:17:59.207,1,LOD-EN027,Rare,SPELL,Continuous Spell,"For every face-up Warrior-Type and Spellcaster-Type monster on your side of the field, increase the ATK of all Warrior-Type monsters on your side of the field by 200 points.",0.25,0.25,0.25,1.7,,Unlimited,,0,0
476664,Reinforcement of the Army,Reinforcement of the Army,https://tcgplayer-cdn.tcgplayer.com/product/476664_200w.jpg,2,22885,https://cpt.tcgcsv.com/jHQ5,2022-12-22T15:27:12.353,1,LOD-EN028,Super Rare,SPELL,Normal Spell,Move one Level 4 or lower Warrior-Type monster from your Deck to your hand. Your Deck is then shuffled.,,,,,,,,0,0
476665,Array of Revealing Light,Array of Revealing Light,https://tcgplayer-cdn.tcgplayer.com/product/476665_200w.jpg,2,22885,https://cpt.tcgcsv.com/kHQ5,2022-12-22T15:27:41.62,0,LOD-EN029,Rare,SPELL,Field Spell,Declare 1 Type of monster. Any monster of the selected Type cannot attack during the turn it is Summoned (including Flip Summon and Special Summon).,0.25,0.25,0.25,,,Unlimited,,,
476666,The Warrior Returning Alive,The Warrior Returning Alive,https://tcgplayer-cdn.tcgplayer.com/product/476666_200w.jpg,2,22885,https://cpt.tcgcsv.com/lHQ5,2022-12-22T15:29:46.78,1,LOD-EN030,Rare,SPELL,Normal Spell,Select 1 Warrior-Type monster in your Graveyard and return it to your hand.,0.15,0.15,0.25,0.2,,Unlimited,,0,0
476667,Ready for Intercepting,Ready for Intercepting,https://tcgplayer-cdn.tcgplayer.com/product/476667_200w.jpg,2,22885,https://cpt.tcgcsv.com/mHQ5,2022-12-22T15:30:57.607,1,LOD-EN031,Common,TRAP,Normal Trap,Flip one face-up Warrior or Spellcaster-Type monster on the field into face-down Defense Position.,0.25,0.55,5.0,,,Unlimited,,0,0
476668,A Feint Plan,A Feint Plan,https://tcgplayer-cdn.tcgplayer.com/product/476668_200w.jpg,2,22885,https://cpt.tcgcsv.com/nHQ5,2022-12-22T15:31:55.613,1,LOD-EN032,Common,TRAP,Normal Trap,A player cannot attack face-down monsters during this turn.,0.75,1.24,1.58,0.75,,Unlimited,,0,0
476669,Emergency Provisions,Emergency Provisions,https://tcgplayer-cdn.tcgplayer.com/product/476669_200w.jpg,2,22885,https://cpt.tcgcsv.com/pHQ5,2022-12-22T15:32:44.42,1,LOD-EN033,Common,SPELL,Quick-Play Spell,Send Magic or Trap Cards on your side of the field to the Graveyard to increase your Life Points by 1000 points per card. This card is excluded.,999.0,999.0,999.0,,,Unlimited,,,
476670,Tyrant Dragon,Tyrant Dragon,https://tcgplayer-cdn.tcgplayer.com/product/476670_200w.jpg,2,22885,https://cpt.tcgcsv.com/qHQ5,2022-12-22T15:33:17.85,1,LOD-EN034,Ultra Rare,FIRE,Effect Monster,"When there is a monster on your opponent''s side of the field after this monster''s first attack of your Battle Phase, this monster can attack once again during the same Battle Phase. In addition, negate the effect of a Trap Card that designates this card as a target and destroy it. If this monster is Special Summoned from the Graveyard, you must Tribute 1 Dragon-Type monster on your side of the field.",,,,,,,Dragon,2900,2500
476671,Spear Dragon,Spear Dragon,https://tcgplayer-cdn.tcgplayer.com/product/476671_200w.jpg,2,22885,https://cpt.tcgcsv.com/rHQ5,2022-12-22T15:34:52.393,1,LOD-EN035,Super Rare,WIND,Effect Monster,"If this card attacks with an ATK that is higher than the DEF of your opponent''s Defense Position monster, inflict the difference as Battle Damage to your opponent''s Life Points. When this card attacks, it is changed to Defense Position at the end of the Damage Step.",6.49,9.99,10.0,,,Unlimited,Dragon,1900,0
476672,Spirit Ryu,Spirit Ryu,https://tcgplayer-cdn.tcgplayer.com/product/476672_200w.jpg,2,22885,https://cpt.tcgcsv.com/sHQ5,2022-12-22T15:36:41.607,1,LOD-EN036,Common,WIND,Effect Monster,"Each time you discard 1 Dragon-Type monster from your hand to the Graveyard during your Battle Step, increase the ATK and DEF of this monster by 1000 points until the End Step of that turn.",0.85,1.0,1.0,,,Unlimited,Dragon,1000,1000
476673,The Dragon Dwelling in the Cave,The Dragon Dwelling in the Cave,https://tcgplayer-cdn.tcgplayer.com/product/476673_200w.jpg,2,22885,https://cpt.tcgcsv.com/tHQ5,2022-12-22T15:39:48.267,1,LOD-EN037,Common,WIND,Normal Monster,"A huge dragon dwelling in a cave. It is horrible when it gets angry, although it is usually quiet. It is said to preserve certain treasures.",1.99,2.0,2.0,,,Unlimited,Dragon,1300,2000
476674,Lizard Soldier,Lizard Soldier,https://tcgplayer-cdn.tcgplayer.com/product/476674_200w.jpg,2,22885,https://cpt.tcgcsv.com/vHQ5,2022-12-22T15:42:44.687,1,LOD-EN038,Common,WIND,Normal Monster,"A beast soldier derived from dragons, it is small for a Dragon-Type. Moving very quickly, this monster is an excellent strategist.",0.25,0.63,9999.81,0.25,,Unlimited,Dragon,1100,800
476675,Fiend Skull Dragon,Fiend Skull Dragon,https://tcgplayer-cdn.tcgplayer.com/product/476675_200w.jpg,2,22885,https://cpt.tcgcsv.com/wHQ5,2022-12-22T15:44:48.207,1,LOD-EN039,Super Rare,WIND,Fusion/Effect Monster,"""Cave Dragon"" + ""Lesser Fiend""
<br>This monster can only be Fusion Summoned by the above Fusion Material Monsters. As long as this card remains face-up on the field, negate all Flip Effect Monsters' effects. In addition, negate the effects of a Trap Card that designates this card as a target and destroy it.",1.19,3.4,12.59,9.69,,Unlimited,Dragon,2000,1200
476676,Cave Dragon,Cave Dragon,https://tcgplayer-cdn.tcgplayer.com/product/476676_200w.jpg,2,22885,https://cpt.tcgcsv.com/xHQ5,2022-12-22T15:47:32.247,1,LOD-EN040,Common,WIND,Effect Monster,"If there is a monster on your side of the field, you cannot Normal Summon this monster. In addition, if there are no Dragon-Type monsters except this card on your side of the field, this monster cannot attack.",0.99,0.99,0.99,0.99,,Unlimited,Dragon,2000,100
476678,Gray Wing,Gray Wing,https://tcgplayer-cdn.tcgplayer.com/product/476678_200w.jpg,2,22885,https://cpt.tcgcsv.com/BHQ5,2022-12-22T15:52:24.613,1,LOD-EN041,Common,WIND,Effect Monster,Discard 1 card from your hand during Main Phase 1. This monster can attack twice during the Battle Phase of any turn this effect is used.,0.25,0.55,9999.81,,,Unlimited,Dragon,1300,700
476679,Troop Dragon,Troop Dragon,https://tcgplayer-cdn.tcgplayer.com/product/476679_200w.jpg,2,22885,https://cpt.tcgcsv.com/CHQ5,2022-12-22T15:54:31.557,1,LOD-EN042,Common,WIND,Effect Monster,"When this card is destroyed and sent to the Graveyard, take 1 Troop Dragon from your Deck and Special Summon it to the field in face-up Attack or Defense Position. The Deck is then shuffled.",0.26,0.3,0.5,0.1,,Unlimited,Dragon,700,800
476680,The Dragon's Bead,The Dragons Bead,https://tcgplayer-cdn.tcgplayer.com/product/476680_200w.jpg,2,22885,https://cpt.tcgcsv.com/DHQ5,2022-12-22T15:55:26.423,1,LOD-EN043,Rare,TRAP,Continuous Trap,Discard 1 card from your hand to negate the effect of a Trap Card that specifically designates 1 face-up Dragon-Type monster as a target and destroy it.,0.35,0.95,1.25,0.74,,Unlimited,,0,0
476681,A Wingbeat of Giant Dragon,A Wingbeat of Giant Dragon,https://tcgplayer-cdn.tcgplayer.com/product/476681_200w.jpg,2,22885,https://cpt.tcgcsv.com/FHQ5,2022-12-22T15:56:06.033,1,LOD-EN044,Common,SPELL,Normal Spell,Return 1 face-up Level 5 or higher Dragon-Type monster on your side of the field to the owner's hand and destroy all Magic and Trap Cards on the field,0.76,0.88,1.0,,,Unlimited,,,
476682,Dragon's Gunfire,Dragons Gunfire,https://tcgplayer-cdn.tcgplayer.com/product/476682_200w.jpg,2,22885,https://cpt.tcgcsv.com/GHQ5,2022-12-22T15:57:23.9,1,LOD-EN045,Common,SPELL,Normal Spell,"You can activate this card only when you have a face-up Dragon-Type monster on your side of the field. Select and activate 1 of the following effects:
<BR>• Inflict 800 points of damage to your opponent's Life Points.
<BR>• Destroy 1 face-up monster with a DEF of 800 points or less.",0.25,0.62,2.09,,,Unlimited,,0,0
476684,Stamping Destruction,Stamping Destruction,https://tcgplayer-cdn.tcgplayer.com/product/476684_200w.jpg,2,22885,https://cpt.tcgcsv.com/JHQ5,2022-12-22T15:59:21.87,1,LOD-EN046,Common,SPELL,Normal Spell,You can activate this card only when you have a face-up Dragon-Type monster on your side of the field. Destroy 1 Magic or Trap Card on the field to inflict 500 points of Direct Damage to the destroyed card''s controller.,0.15,0.22,0.28,0.01,,Unlimited,,0,0
476689,Super Rejuvenation,Super Rejuvenation,https://tcgplayer-cdn.tcgplayer.com/product/476689_200w.jpg,2,22885,https://cpt.tcgcsv.com/PHQ5,2022-12-22T16:05:27.113,1,LOD-EN047,Common,SPELL,Quick-Play Spell,"During the End Phase of the turn this card is activated, draw 1 card for each Dragon-Type monster discarded from your hand and/or offered as a Tribute during this turn.",0.68,0.84,1.0,0.96,,Unlimited,,0,0
476692,Dragon's Rage,Dragons Rage,https://tcgplayer-cdn.tcgplayer.com/product/476692_200w.jpg,2,22885,https://cpt.tcgcsv.com/SHQ5,2022-12-22T16:07:28.367,1,LOD-EN048,Common,TRAP,Continuous Trap,"When a Dragon-Type monster on your side of the field attacks with an ATK that is higher than the DEF of a Defense Position monster, inflict the difference as Battle Damage to your opponent's Life Points.",0.99,0.99,0.99,0.99,,Unlimited,,,
476693,Burst Breath,Burst Breath,https://tcgplayer-cdn.tcgplayer.com/product/476693_200w.jpg,2,22885,https://cpt.tcgcsv.com/THQ5,2022-12-22T16:09:22.063,1,LOD-EN049,Common,TRAP,Normal Trap,Offer 1 Dragon-Type monster on your side of the field as a Tribute to destroy all face-up monsters on the field whose DEF is equal to or lower than the ATK of the Tribute monster.,0.1,0.92,1.66,,,Unlimited,,,
476694,Luster Dragon #2,Luster Dragon 2,https://tcgplayer-cdn.tcgplayer.com/product/476694_200w.jpg,2,22885,https://cpt.tcgcsv.com/VHQ5,2022-12-22T16:10:03.19,0,LOD-EN050,Super Rare,WIND,Normal Monster,"This dragon feeds on emerald. Enchanted by this monster even when attacked, few people live to tell of its beauty.
<br>
<br><em><span style=""color:red"">(This card was officially reprinted as an errata, without the ""#2"" in the Card Name.)</span></em>",15.0,15.52,16.03,9.55,,Unlimited,Dragon,2400,1400
476695,Robotic Knight,Robotic Knight,https://tcgplayer-cdn.tcgplayer.com/product/476695_200w.jpg,2,22885,https://cpt.tcgcsv.com/WHQ5,2022-12-22T16:11:02.953,1,LOD-EN051,Common,FIRE,Normal Monster,"The Commander of Machine-Types, he serves the Machine King. He is famous for the way he controls his troops.",2.44,2.49,5.99,,,Unlimited,Machine,1600,1800
476696,Wolf Axwielder,Wolf Axwielder,https://tcgplayer-cdn.tcgplayer.com/product/476696_200w.jpg,2,22885,https://cpt.tcgcsv.com/XHQ5,2022-12-22T16:11:33.667,1,LOD-EN052,Common,EARTH,Normal Monster,"Once it has started battle, this monster attacks fiercely and cannot stop.",0.74,0.78,9999.81,,,Unlimited,Beast-Warrior,1650,1000
476697,The Illusory Gentleman,The Illusory Gentleman,https://tcgplayer-cdn.tcgplayer.com/product/476697_200w.jpg,2,22885,https://cpt.tcgcsv.com/ZHQ5,2022-12-22T16:15:55.223,1,LOD-EN053,Common,DARK,Normal Monster,"Wearing odd fashions, this gentleman is very fickle. He sometimes saves people and at other times commits crimes.",0.1,4999.99,5000.0,,,Unlimited,Spellcaster,1500,1600
476698,Robolady,Robolady,https://tcgplayer-cdn.tcgplayer.com/product/476698_200w.jpg,2,22885,https://cpt.tcgcsv.com/-HQ5,2022-12-22T16:16:30.613,1,LOD-EN054,Common,EARTH,Normal Monster,A warrior fully covered with metal. It upgrades by fusing with Roboyarou.,1.49,1.49,1.49,1.66,,Unlimited,Machine,450,900
476699,Roboyarou,Roboyarou,https://tcgplayer-cdn.tcgplayer.com/product/476699_200w.jpg,2,22885,https://cpt.tcgcsv.com/_HQ5,2022-12-22T16:17:24.683,1,LOD-EN055,Common,EARTH,Normal Monster,A warrior fully covered with metal. It upgrades by fusing with Robolady.,0.65,0.77,1.25,,,Unlimited,Machine,900,450
476700,Fiber Jar,Fiber Jar,https://tcgplayer-cdn.tcgplayer.com/product/476700_200w.jpg,2,22885,https://cpt.tcgcsv.com/0JQ5,2022-12-22T16:18:29.317,1,LOD-EN056,Ultra Rare,EARTH,Effect Monster,"FLIP: Both players unite all their respective cards on the field, in their hands, and in their Graveyards with their respective Decks and shuffle them. Then both players draw 5 cards from their shuffled Decks.",283.28,283.28,283.28,17.0,,Unlimited,Plant,500,500
476701,Serpentine Princess,Serpentine Princess,https://tcgplayer-cdn.tcgplayer.com/product/476701_200w.jpg,2,22885,https://cpt.tcgcsv.com/2JQ5,2022-12-22T16:20:44.45,1,LOD-EN057,Common,WATER,Effect Monster,"If this face-up card is sent directly from the field to your Deck, Special Summon 1 Level 3 or lower monster from your Deck.",1.99,2.0,420.69,,,Unlimited,Reptile,1400,2000
476702,Patrician of Darkness,Patrician of Darkness,https://tcgplayer-cdn.tcgplayer.com/product/476702_200w.jpg,2,22885,https://cpt.tcgcsv.com/3JQ5,2022-12-22T16:21:41.173,0,LOD-EN058,Common,DARK,Effect Monster,"As long as this monster remains face-up on the field, the controller of this card selects the targets of his/her opponent''s attacks.",2.45,2.74,4.5,,,Unlimited,Zombie,2000,1400
476703,Thunder Nyan Nyan,Thunder Nyan Nyan,https://tcgplayer-cdn.tcgplayer.com/product/476703_200w.jpg,2,22885,https://cpt.tcgcsv.com/5JQ5,2022-12-22T16:25:58.52,0,LOD-EN059,Rare,LIGHT,Effect Monster,"If there is a non-LIGHT monster on your side of the field, this face-up card is immediately destroyed.",12969.83,14271.97,15574.1,,,Unlimited,Thunder,1900,800
476718,Gradius' Option,Gradius Option,https://tcgplayer-cdn.tcgplayer.com/product/476718_200w.jpg,2,22885,https://cpt.tcgcsv.com/nJQ5,2022-12-22T16:56:22.77,1,LOD-EN060,Common,LIGHT,Effect Monster,"This card cannot be Normal Summoned or Set. This monster can only be Special Summoned by selecting 1 Gradius on your side of the field. The ATK and DEF of this monster is always the same as the ATK and DEF of the selected Gradius. If the selected Gradius is removed from the field, this card is also destroyed.",1.07,1.15,1.19,1.04,,Unlimited,Machine,,
476719,Woodland Sprite,Woodland Sprite,https://tcgplayer-cdn.tcgplayer.com/product/476719_200w.jpg,2,22885,https://cpt.tcgcsv.com/pJQ5,2022-12-22T16:57:22.28,1,LOD-EN061,Common,EARTH,Effect Monster,Send an Equip Magic Card equipped to this monster to the Graveyard to inflict 500 points of Direct Damage per Equip Magic Card to your opponent''s Life Points.,1.71,1.71,1.99,1.99,,Unlimited,Plant,900,400
