productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extAttribute,extMonsterType,extAttack,extDefense
196191,Spell Power Grasp,Spell Power Grasp,https://tcgplayer-cdn.tcgplayer.com/product/196191_200w.jpg,2,2468,https://cpt.tcgcsv.com/RtB2,2019-08-03T14:23:35.623,1,"Target 1 face-up card on the field that you can place a Spell Counter on; place 1 Spell Counter on that target, then you can add 1 ""Spell Power Grasp"" from your Deck to your hand. You can only activate 1 ""Spell Power Grasp"" per turn.",0.1,0.25,1.0,0.15,,1st Edition,SBSC-EN004,Common,Normal Spell,SPELL,,,
196192,Spellbinding Circle,Spellbinding Circle,https://tcgplayer-cdn.tcgplayer.com/product/196192_200w.jpg,2,2468,https://cpt.tcgcsv.com/StB2,2019-08-03T14:23:38.157,1,"Activate this card by targeting 1 monster your opponent controls; it cannot attack or change its battle position. When that monster is destroyed, destroy this card.",0.1,0.25,0.99,0.19,,1st Edition,SBSC-EN005,Common,Continuous Trap,TRAP,,,
196193,Troop Dragon,Troop Dragon,https://tcgplayer-cdn.tcgplayer.com/product/196193_200w.jpg,2,2468,https://cpt.tcgcsv.com/TtB2,2019-08-03T14:24:04,1,"If this card is destroyed by battle and sent to the GY: Special Summon 1 ""Troop Dragon"" from your Deck.",0.4,0.97,4.0,0.77,,1st Edition,SBSC-EN006,Super Rare,Effect Monster,WIND,Dragon,700,800
196194,Vampire Lord,Vampire Lord,https://tcgplayer-cdn.tcgplayer.com/product/196194_200w.jpg,2,2468,https://cpt.tcgcsv.com/VtB2,2019-08-03T14:24:08.397,1,"If this card inflicts battle damage to your opponent: Declare 1 type of card (Monster, Spell, or Trap); your opponent sends 1 card of that type from their Deck to the GY. Once per turn, during your next Standby Phase after this card in your possession was destroyed and sent to your GY by an opponent's card effect: Special Summon this card from the GY.",0.71,0.91,19.98,0.9,,1st Edition,SBSC-EN007,Ultra Rare,Effect Monster,DARK,Zombie,2000,1500
196195,Command Knight,Command Knight,https://tcgplayer-cdn.tcgplayer.com/product/196195_200w.jpg,2,2468,https://cpt.tcgcsv.com/WtB2,2019-08-03T14:19:23.727,1,"All Warrior monsters you control gain 400 ATK. If you control another monster, monsters your opponent controls cannot target this card for attacks.",0.1,0.28,1.4,0.14,,1st Edition,SBSC-EN008,Common,Effect Monster,FIRE,Warrior,1200,1900
196196,Gearfried the Swordmaster,Gearfried the Swordmaster,https://tcgplayer-cdn.tcgplayer.com/product/196196_200w.jpg,2,2468,https://cpt.tcgcsv.com/XtB2,2019-08-03T14:19:30.65,1,"Cannot be Normal Summoned/Set. Must be Special Summoned with ""Release Restraint"". Each time an Equip Card(s) is equipped to this card: Target 1 monster your opponent controls; destroy that target.",3.04,3.37,6.95,3.22,,1st Edition,SBSC-EN009,Ultra Rare,Effect Monster,LIGHT,Warrior,2600,2600
196197,Release Restraint,Release Restraint,https://tcgplayer-cdn.tcgplayer.com/product/196197_200w.jpg,2,2468,https://cpt.tcgcsv.com/ZtB2,2019-08-03T14:23:23.777,1,"Tribute 1 ""Gearfried the Iron Knight""; Special Summon 1 ""Gearfried the Swordmaster"" from your hand or Deck.",0.1,0.25,1.49,0.18,,1st Edition,SBSC-EN010,Common,Normal Spell,SPELL,,,
196198,Blue-Eyed Silver Zombie,Blue Eyed Silver Zombie,https://tcgplayer-cdn.tcgplayer.com/product/196198_200w.jpg,2,2468,https://cpt.tcgcsv.com/-tB2,2019-08-03T14:19:21.043,1,<em>The beams from the eyes of this creature are said to turn enemies into zombies.</em>,0.05,0.23,1.41,0.14,,1st Edition,SBSC-EN011,Common,Normal Monster,DARK,Zombie,900,700
196199,Fire Reaper,Fire Reaper,https://tcgplayer-cdn.tcgplayer.com/product/196199_200w.jpg,2,2468,https://cpt.tcgcsv.com/_tB2,2019-08-03T14:19:28.643,1,<em>A reaper with a flaming arrow that burns an enemy to a crisp.</em>,0.05,0.25,0.74,0.17,,1st Edition,SBSC-EN012,Common,Normal Monster,DARK,Zombie,700,500
196200,Book of Life,Book of Life,https://tcgplayer-cdn.tcgplayer.com/product/196200_200w.jpg,2,2468,https://cpt.tcgcsv.com/0vB2,2024-11-17T16:08:25.137,1,"Target 1 Zombie monster in your GY and 1 monster in your opponent's GY; Special Summon the first target, also banish the second target.",3.09,3.49,10.0,3.58,,1st Edition,SBSC-EN013,Ultra Rare,Normal Spell,SPELL,,,
196201,Skreech,Skreech,https://tcgplayer-cdn.tcgplayer.com/product/196201_200w.jpg,2,2468,https://cpt.tcgcsv.com/2vB2,2019-08-03T14:23:25.577,1,If this card is destroyed by battle: Send 2 WATER monsters from your Deck to the GY.,0.01,0.24,1.49,0.13,,1st Edition,SBSC-EN014,Common,Effect Monster,WATER,Reptile,1500,400
196202,Fortress Whale,Fortress Whale,https://tcgplayer-cdn.tcgplayer.com/product/196202_200w.jpg,2,2468,https://cpt.tcgcsv.com/3vB2,2019-08-03T14:19:29.197,1,"You can Ritual Summon this card with ""Fortress Whale's Oath"".",0.14,0.31,4.07,0.28,,1st Edition,SBSC-EN015,Common,Ritual Monster,WATER,Fish,2350,2150
196203,Fortress Whale's Oath,Fortress Whales Oath,https://tcgplayer-cdn.tcgplayer.com/product/196203_200w.jpg,2,2468,https://cpt.tcgcsv.com/5vB2,2019-08-03T14:19:29.747,1,"This card is used to Ritual Summon ""Fortress Whale"". You must also Tribute monsters from your hand or field whose total Levels equal 7 or more.",0.09,0.25,1.0,0.15,,1st Edition,SBSC-EN016,Common,Ritual Spell,SPELL,,,
196204,Kabazauls,Kabazauls,https://tcgplayer-cdn.tcgplayer.com/product/196204_200w.jpg,2,2468,https://cpt.tcgcsv.com/6vB2,2019-08-03T14:23:18.383,1,<em>A huge monster in the shape of a hippopotamus. The sneezing from his gigantic body is so fierce that people mistake it for a hurricane.</em>,0.05,0.25,1.49,0.19,,1st Edition,SBSC-EN017,Common,Normal Monster,WATER,Dinosaur,1700,1500
196205,Jurrac Tyrannus,Jurrac Tyrannus,https://tcgplayer-cdn.tcgplayer.com/product/196205_200w.jpg,2,2468,https://cpt.tcgcsv.com/7vB2,2019-08-03T14:23:17.52,1,You can Tribute 1 Dinosaur monster; this card gain 500 ATK. If this card destroys an opponent's monster by battle and sends it to the GY: This card gains 300 ATK.,0.05,0.25,1.49,0.17,,1st Edition,SBSC-EN018,Common,Effect Monster,FIRE,Dinosaur,2500,1400
196206,Empress Mantis,Empress Mantis,https://tcgplayer-cdn.tcgplayer.com/product/196206_200w.jpg,2,2468,https://cpt.tcgcsv.com/8vB2,2019-08-03T14:19:26.89,1,"<em>Queen of an army of giant mantises whose command moves legions.

</em>",0.05,0.19,1.53,0.11,,1st Edition,SBSC-EN019,Common,Normal Monster,WIND,Insect,2200,1400
196207,Danipon,Danipon,https://tcgplayer-cdn.tcgplayer.com/product/196207_200w.jpg,2,2468,https://cpt.tcgcsv.com/9vB2,2019-08-03T14:19:24.76,1,When this card is destroyed by battle and sent to the GY: You can add 1 Insect monster with 1000 or less DEF from your Deck to your hand.,0.05,0.15,1.0,0.13,,1st Edition,SBSC-EN020,Common,Effect Monster,EARTH,Insect,600,800
196208,Insect Armor with Laser Cannon,Insect Armor with Laser Cannon,https://tcgplayer-cdn.tcgplayer.com/product/196208_200w.jpg,2,2468,https://cpt.tcgcsv.com/bvB2,2019-08-03T14:23:16.547,1,Equip only to an Insect monster. It gains 700 ATK.,0.25,0.37,1.55,0.39,,1st Edition,SBSC-EN021,Common,Equip Spell,SPELL,,,
196209,Gatekeeper,Gatekeeper,https://tcgplayer-cdn.tcgplayer.com/product/196209_200w.jpg,2,2468,https://cpt.tcgcsv.com/cvB2,2019-08-03T14:19:30.287,1,"<em>An indestructible mechanoid created for the sole purpose of guarding the gateways.

</em>",0.01,0.18,0.99,0.15,,1st Edition,SBSC-EN022,Common,Normal Monster,DARK,Machine,1500,1800
196210,Pendulum Machine,Pendulum Machine,https://tcgplayer-cdn.tcgplayer.com/product/196210_200w.jpg,2,2468,https://cpt.tcgcsv.com/dvB2,2019-08-03T14:23:23.143,1,<em>A horrible torture machine with a large pendulum blade.</em>,0.1,0.25,0.74,0.17,,1st Edition,SBSC-EN023,Common,Normal Monster,DARK,Machine,1750,2000
196211,Launcher Spider,Launcher Spider,https://tcgplayer-cdn.tcgplayer.com/product/196211_200w.jpg,2,2468,https://cpt.tcgcsv.com/fvB2,2019-08-03T14:23:19.003,1,<em>A mechanical spider with rocket launchers capable of random fire.</em>,0.01,0.2,1.49,0.13,,1st Edition,SBSC-EN024,Common,Normal Monster,FIRE,Machine,2200,2500
196212,Slot Machine,Slot Machine,https://tcgplayer-cdn.tcgplayer.com/product/196212_200w.jpg,2,2468,https://cpt.tcgcsv.com/gvB2,2019-08-03T14:23:26.51,1,<em>The machine's ability is said to vary according to its slot results.</em>,0.07,0.23,1.37,0.12,,1st Edition,SBSC-EN025,Common,Normal Monster,DARK,Machine,2000,2300
196213,Barrel Dragon,Barrel Dragon,https://tcgplayer-cdn.tcgplayer.com/product/196213_200w.jpg,2,2468,https://cpt.tcgcsv.com/hvB2,2019-08-03T14:19:20.043,1,<em>Once per turn: You can target 1 monster your opponent controls; toss a coin 3 times and destroy it if at least 2 of the results are heads.</em>,0.68,0.94,4.0,0.93,,1st Edition,SBSC-EN026,Super Rare,Effect Monster,DARK,Machine,2600,2200
196214,Blast Sphere,Blast Sphere,https://tcgplayer-cdn.tcgplayer.com/product/196214_200w.jpg,2,2468,https://cpt.tcgcsv.com/jvB2,2019-08-03T14:19:20.633,1,"If this face-down Defense Position card was attacked by an opponent's monster, before damage calculation: Equip this card to the attacking monster. Then, during your opponent's next Standby Phase: Destroy the monster this card is equipped to, and if you do, inflict damage to your opponent equal to the ATK the destroyed monster had on the field.",0.28,0.43,1.6,0.41,,1st Edition,SBSC-EN027,Common,Effect Monster,DARK,Machine,1400,1400
196215,Machine Conversion Factory,Machine Conversion Factory,https://tcgplayer-cdn.tcgplayer.com/product/196215_200w.jpg,2,2468,https://cpt.tcgcsv.com/kvB2,2019-08-03T14:23:19.51,1,Equip only to a Machine monster. It gains 300 ATK/DEF.,0.09,0.21,1.7,0.19,,1st Edition,SBSC-EN028,Common,Equip Spell,SPELL,,,
196216,7 Completed,7 Completed,https://tcgplayer-cdn.tcgplayer.com/product/196216_200w.jpg,2,2468,https://cpt.tcgcsv.com/lvB2,2019-08-03T14:19:16.897,1,"Activate this card by choosing ATK or DEF; equip only to a Machine monster. It gains 700 ATK or DEF, depending on the choice.",0.05,0.25,1.39,0.15,,1st Edition,SBSC-EN029,Common,Equip Spell,SPELL,,,
196217,Metalmorph,Metalmorph,https://tcgplayer-cdn.tcgplayer.com/product/196217_200w.jpg,2,2468,https://cpt.tcgcsv.com/mvB2,2019-08-03T14:23:22.067,1,"Target 1 face-up monster on the field; equip this card to that target. It gains 300 ATK/DEF. If it attacks, it gains ATK equal to half the ATK of the attack target, during damage calculation only.",2.7,6.56,14.95,5.02,,1st Edition,SBSC-EN030,Ultra Rare,Normal Trap,TRAP,,,
196218,Bokoichi the Freightening Car,Bokoichi the Freightening Car,https://tcgplayer-cdn.tcgplayer.com/product/196218_200w.jpg,2,2468,https://cpt.tcgcsv.com/nvB2,2019-08-03T14:19:22.043,1,"<em>A freight car that is exclusively for Dekoichi. It can transport anything, but most cargo arrives broken.</em>",0.01,0.2,1.0,0.1,,1st Edition,SBSC-EN031,Common,Normal Monster,DARK,Machine,500,500
196219,Dekoichi the Battlechanted Locomotive,Dekoichi the Battlechanted Locomotive,https://tcgplayer-cdn.tcgplayer.com/product/196219_200w.jpg,2,2468,https://cpt.tcgcsv.com/pvB2,2019-08-03T14:19:25.833,1,"FLIP: Draw 1 card, then draw 1 additional card for each face-up ""Bokoichi the Freightening Car"" you control.",1.42,2.35,11.79,2.21,,1st Edition,SBSC-EN032,Super Rare,Flip/Effect Monster,DARK,Machine,1400,1000
196220,Mask of Darkness,Mask of Darkness,https://tcgplayer-cdn.tcgplayer.com/product/196220_200w.jpg,2,2468,https://cpt.tcgcsv.com/qvB2,2019-08-03T14:23:20.78,1,FLIP: Target 1 Trap in your GY; add that target to your hand.,4.65,6.45,12.97,5.49,4.65,1st Edition,SBSC-EN033,Ultra Rare,Flip/Effect Monster,DARK,Fiend,900,400
196221,Iron Blacksmith Kotetsu,Iron Blacksmith Kotetsu,https://tcgplayer-cdn.tcgplayer.com/product/196221_200w.jpg,2,2468,https://cpt.tcgcsv.com/rvB2,2019-08-03T14:23:17.153,1,FLIP: Add 1 Equip Spell from your Deck to your hand.,0.07,0.3,1.45,0.18,,1st Edition,SBSC-EN034,Common,Flip/Effect Monster,FIRE,Beast-Warrior,500,500
196222,Infernity Dwarf,Infernity Dwarf,https://tcgplayer-cdn.tcgplayer.com/product/196222_200w.jpg,2,2468,https://cpt.tcgcsv.com/svB2,2019-08-03T14:23:15.79,1,"While you have no cards in your hand, if a monster you control attacks a Defense Position monster, inflict piercing battle damage to your opponent.",0.02,0.2,1.37,0.12,,1st Edition,SBSC-EN035,Common,Effect Monster,DARK,Warrior,800,500
196223,Ally of Justice Core Destroyer,Ally of Justice Core Destroyer,https://tcgplayer-cdn.tcgplayer.com/product/196223_200w.jpg,2,2468,https://cpt.tcgcsv.com/tvB2,2019-08-03T14:19:18.4,1,"At the start of the Damage Step, if this card battles a LIGHT monster: Destroy that monster.",0.03,0.2,0.74,0.11,,1st Edition,SBSC-EN036,Common,Effect Monster,DARK,Machine,1200,200
196224,Master Craftsman Gamil,Master Craftsman Gamil,https://tcgplayer-cdn.tcgplayer.com/product/196224_200w.jpg,2,2468,https://cpt.tcgcsv.com/vvB2,2019-08-03T14:23:21.183,1,"During the Damage Step, when a face-up monster you control battles (Quick Effect): You can send this card from your hand to the GY; that monster gains 300 ATK until the end of this turn.",0.01,0.21,1.49,0.12,,1st Edition,SBSC-EN037,Common,Effect Monster,FIRE,Pyro,200,200
196225,Eternal Rest,Eternal Rest,https://tcgplayer-cdn.tcgplayer.com/product/196225_200w.jpg,2,2468,https://cpt.tcgcsv.com/wvB2,2019-08-03T14:19:27.523,1,Destroy all monsters equipped with Equip Cards.,0.01,0.2,0.69,0.23,,1st Edition,SBSC-EN038,Common,Normal Spell,SPELL,,,
196226,Gravity Axe - Grarl,Gravity Axe Grarl,https://tcgplayer-cdn.tcgplayer.com/product/196226_200w.jpg,2,2468,https://cpt.tcgcsv.com/xvB2,2019-08-03T14:19:31.197,1,The equipped monster gains 500 ATK. Monsters your opponent controls cannot change their battle positions.,0.05,0.22,1.49,0.12,,1st Edition,SBSC-EN039,Common,Equip Spell,SPELL,,,
196227,The Beginning of the End,The Beginning of the End,https://tcgplayer-cdn.tcgplayer.com/product/196227_200w.jpg,2,2468,https://cpt.tcgcsv.com/zvB2,2019-08-03T14:23:39.21,1,If you have 7 or more DARK monsters in your GY: Banish 5 DARK monsters from your GY; draw 3 cards.,0.1,0.35,2.99,0.29,0.18,1st Edition,SBSC-EN040,Common,Normal Spell,SPELL,,,
196228,Fighting Spirit,Fighting Spirit,https://tcgplayer-cdn.tcgplayer.com/product/196228_200w.jpg,2,2468,https://cpt.tcgcsv.com/BvB2,2019-08-03T14:19:28.053,1,"The equipped monster gains 300 ATK for each monster your opponent controls. If it would be destroyed by battle, you can destroy this card instead.",0.09,0.25,1.49,0.13,,1st Edition,SBSC-EN041,Common,Equip Spell,SPELL,,,
196229,Break! Draw!,Break Draw,https://tcgplayer-cdn.tcgplayer.com/product/196229_200w.jpg,2,2468,https://cpt.tcgcsv.com/CvB2,2019-08-03T14:19:22.783,1,Equip only to a Machine monster. If the equipped monster destroys an opponent's monster by battle and sends it to the GY: Draw 1 card. Destroy this card during your 3rd End Phase after activation.,0.01,0.2,0.74,0.15,,1st Edition,SBSC-EN042,Common,Equip Spell,SPELL,,,
196230,Night Beam,Night Beam,https://tcgplayer-cdn.tcgplayer.com/product/196230_200w.jpg,2,2468,https://cpt.tcgcsv.com/DvB2,2019-08-03T14:23:22.86,1,Target 1 Set Spell/Trap your opponent controls; destroy that target. Your opponent cannot activate the targeted card in response to this card's activation.,0.6,1.16,5.5,1.06,,1st Edition,SBSC-EN043,Ultra Rare,Normal Spell,SPELL,,,
196231,Security Orb,Security Orb,https://tcgplayer-cdn.tcgplayer.com/product/196231_200w.jpg,2,2468,https://cpt.tcgcsv.com/FvB2,2019-08-03T14:23:24.717,1,When your opponent's monster declares an attack: Target that attacking monster; change that target's battle position. If this Set card is destroyed by your opponent's Spell/Trap effect and sent to the GY: Destroy 1 monster on the field.,0.05,0.2,0.99,0.12,0.11,1st Edition,SBSC-EN044,Common,Normal Trap,TRAP,,,
196232,A Major Upset,A Major Upset,https://tcgplayer-cdn.tcgplayer.com/product/196232_200w.jpg,2,2468,https://cpt.tcgcsv.com/GvB2,2019-08-03T14:19:17.617,1,Tribute 1 face-up Attack Position Level 2 or lower monster you control; return all Level 7 or higher Special Summoned monsters to the hand.,0.04,0.17,0.94,0.16,,1st Edition,SBSC-EN045,Common,Normal Trap,TRAP,,,
