productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extCardType,extAttack,extDefense,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extMonsterType,extUPC
48024,Big Jaws,Big Jaws,https://tcgplayer-cdn.tcgplayer.com/product/48024_200w.jpg,2,209,https://cpt.tcgcsv.com/vdp,2024-03-28T16:48:59.63,1,GENF-EN005,Rare,WATER,Effect Monster,1800,300,"At the end of the Battle Phase, if this card attacked: Banish it.",0.09,0.25,1.41,0.19,,Unlimited,Fish,
48024,Big Jaws,Big Jaws,https://tcgplayer-cdn.tcgplayer.com/product/48024_200w.jpg,2,209,https://cpt.tcgcsv.com/vdp,2024-03-28T16:48:59.63,1,GENF-EN005,Rare,WATER,Effect Monster,1800,300,"At the end of the Battle Phase, if this card attacked: Banish it.",0.15,0.3,1.43,0.23,,1st Edition,Fish,
48025,Skull Kraken,Skull Kraken,https://tcgplayer-cdn.tcgplayer.com/product/48025_200w.jpg,2,209,https://cpt.tcgcsv.com/wdp,2024-03-28T16:48:59.71,1,GENF-EN006,Common,DARK,Effect Monster,600,1600,"When this card is Normal Summoned: You can target 1 face-up Spell Card your opponent controls, destroy that target. Once per turn: You can change the Battle Position of this card.",0.05,0.22,1.98,0.11,,Unlimited,Aqua,
48025,Skull Kraken,Skull Kraken,https://tcgplayer-cdn.tcgplayer.com/product/48025_200w.jpg,2,209,https://cpt.tcgcsv.com/wdp,2024-03-28T16:48:59.71,1,GENF-EN006,Common,DARK,Effect Monster,600,1600,"When this card is Normal Summoned: You can target 1 face-up Spell Card your opponent controls, destroy that target. Once per turn: You can change the Battle Position of this card.",0.04,0.24,1.42,0.16,,1st Edition,Aqua,
48026,Drill Barnacle,Drill Barnacle,https://tcgplayer-cdn.tcgplayer.com/product/48026_200w.jpg,2,209,https://cpt.tcgcsv.com/xdp,2024-03-28T16:48:59.757,1,GENF-EN007,Common,WATER,Effect Monster,300,0,This card can attack your opponent directly. Each time this card inflicts Battle Damage to your opponent by a direct attack: This card gains 1000 ATK.,0.1,0.25,1.49,0.2,,Unlimited,Aqua,
48026,Drill Barnacle,Drill Barnacle,https://tcgplayer-cdn.tcgplayer.com/product/48026_200w.jpg,2,209,https://cpt.tcgcsv.com/xdp,2024-03-28T16:48:59.757,1,GENF-EN007,Common,WATER,Effect Monster,300,0,This card can attack your opponent directly. Each time this card inflicts Battle Damage to your opponent by a direct attack: This card gains 1000 ATK.,0.1,0.35,1.59,0.35,,1st Edition,Aqua,
48027,Jawsman,Jawsman,https://tcgplayer-cdn.tcgplayer.com/product/48027_200w.jpg,2,209,https://cpt.tcgcsv.com/zdp,2024-03-28T16:48:59.813,1,GENF-EN008,Rare,WATER,Effect Monster,2600,1600,"Cannot be Special Summoned. If you Tribute Summon this card, all Tributes must be WATER. This card gains 300 ATK for each face-up WATER monster you control, except this card.",0.07,0.25,1.49,0.23,,Unlimited,Beast-Warrior,
48027,Jawsman,Jawsman,https://tcgplayer-cdn.tcgplayer.com/product/48027_200w.jpg,2,209,https://cpt.tcgcsv.com/zdp,2024-03-28T16:48:59.813,1,GENF-EN008,Rare,WATER,Effect Monster,2600,1600,"Cannot be Special Summoned. If you Tribute Summon this card, all Tributes must be WATER. This card gains 300 ATK for each face-up WATER monster you control, except this card.",0.11,0.25,1.42,0.17,,1st Edition,Beast-Warrior,
48028,Crashbug X,Crashbug X,https://tcgplayer-cdn.tcgplayer.com/product/48028_200w.jpg,2,209,https://cpt.tcgcsv.com/Bdp,2024-03-28T16:48:59.873,1,GENF-EN009,Common,DARK,Effect Monster,0,2000,When this card is Normal Summoned: You can Special Summon 1 Crashbug Z from your Deck. You must control a face-up Crashbug Y to activate and to resolve this effect.,0.02,0.2,1.49,0.12,,Unlimited,Fiend,
48028,Crashbug X,Crashbug X,https://tcgplayer-cdn.tcgplayer.com/product/48028_200w.jpg,2,209,https://cpt.tcgcsv.com/Bdp,2024-03-28T16:48:59.873,1,GENF-EN009,Common,DARK,Effect Monster,0,2000,When this card is Normal Summoned: You can Special Summon 1 Crashbug Z from your Deck. You must control a face-up Crashbug Y to activate and to resolve this effect.,0.05,0.23,1.49,0.11,,1st Edition,Fiend,
48029,Crashbug Y,Crashbug Y,https://tcgplayer-cdn.tcgplayer.com/product/48029_200w.jpg,2,209,https://cpt.tcgcsv.com/Cdp,2024-03-28T16:48:59.937,1,GENF-EN010,Common,DARK,Effect Monster,1400,1600,When this card is Normal Summoned: You can Special Summon 1 Crashbug X from your Deck. You must control a face-up Crashbug Z to activate and to resolve this effect.,0.05,0.23,1.0,0.14,,Unlimited,Fiend,
48029,Crashbug Y,Crashbug Y,https://tcgplayer-cdn.tcgplayer.com/product/48029_200w.jpg,2,209,https://cpt.tcgcsv.com/Cdp,2024-03-28T16:48:59.937,1,GENF-EN010,Common,DARK,Effect Monster,1400,1600,When this card is Normal Summoned: You can Special Summon 1 Crashbug X from your Deck. You must control a face-up Crashbug Z to activate and to resolve this effect.,0.05,0.25,1.49,0.16,,1st Edition,Fiend,
48030,Crashbug Z,Crashbug Z,https://tcgplayer-cdn.tcgplayer.com/product/48030_200w.jpg,2,209,https://cpt.tcgcsv.com/Ddp,2024-03-28T16:49:00.053,1,GENF-EN011,Common,DARK,Effect Monster,0,1500,When this card is Normal Summoned: You can Special Summon 1 Crashbug Y from your Deck. You must control a face-up Crashbug X to activate and resolve this effect.,0.04,0.2,1.7,0.11,,Unlimited,Fiend,
48030,Crashbug Z,Crashbug Z,https://tcgplayer-cdn.tcgplayer.com/product/48030_200w.jpg,2,209,https://cpt.tcgcsv.com/Ddp,2024-03-28T16:49:00.053,1,GENF-EN011,Common,DARK,Effect Monster,0,1500,When this card is Normal Summoned: You can Special Summon 1 Crashbug Y from your Deck. You must control a face-up Crashbug X to activate and resolve this effect.,0.05,0.25,1.49,0.1,,1st Edition,Fiend,
48031,Super Crashbug,Super Crashbug,https://tcgplayer-cdn.tcgplayer.com/product/48031_200w.jpg,2,209,https://cpt.tcgcsv.com/Fdp,2024-03-28T16:49:00.1,1,GENF-EN012,Super Rare,DARK,Effect Monster,0,3000,"Cannot be Normal Summoned or Set. Must first be Special Summoned (from the hand) in face-up Defense Position, by banishing Crashbug X, Crashbug Y, and Crashbug Z from your Graveyard. Switch the ATK and DEF of all face-up Attack Position monsters on the field. There can only be 1 face-up Super Crashbug on the field.",0.05,0.4,1.49,0.2,,Unlimited,Fiend,
48031,Super Crashbug,Super Crashbug,https://tcgplayer-cdn.tcgplayer.com/product/48031_200w.jpg,2,209,https://cpt.tcgcsv.com/Fdp,2024-03-28T16:49:00.1,1,GENF-EN012,Super Rare,DARK,Effect Monster,0,3000,"Cannot be Normal Summoned or Set. Must first be Special Summoned (from the hand) in face-up Defense Position, by banishing Crashbug X, Crashbug Y, and Crashbug Z from your Graveyard. Switch the ATK and DEF of all face-up Attack Position monsters on the field. There can only be 1 face-up Super Crashbug on the field.",0.16,0.49,1.5,0.33,,1st Edition,Fiend,
48032,Wind-Up Soldier,Wind Up Soldier,https://tcgplayer-cdn.tcgplayer.com/product/48032_200w.jpg,2,209,https://cpt.tcgcsv.com/Gdp,2024-03-28T16:49:00.143,1,GENF-EN013,Common,EARTH,Effect Monster,1800,1200,"During your Main Phase: You can increase this card's Level by 1 and ATK by 400, until the End Phase. This effect can only be used once while this card is face-up on the field.",0.05,0.25,1.49,0.22,,Unlimited,Warrior,
48032,Wind-Up Soldier,Wind Up Soldier,https://tcgplayer-cdn.tcgplayer.com/product/48032_200w.jpg,2,209,https://cpt.tcgcsv.com/Gdp,2024-03-28T16:49:00.143,1,GENF-EN013,Common,EARTH,Effect Monster,1800,1200,"During your Main Phase: You can increase this card's Level by 1 and ATK by 400, until the End Phase. This effect can only be used once while this card is face-up on the field.",0.12,0.25,1.49,0.18,,1st Edition,Warrior,
48033,Wind-Up Magician,Wind Up Magician,https://tcgplayer-cdn.tcgplayer.com/product/48033_200w.jpg,2,209,https://cpt.tcgcsv.com/Hdp,2024-03-28T16:49:00.207,1,GENF-EN014,Rare,FIRE,Effect Monster,600,1800,"If the effect of a Wind-Up monster is activated, except Wind-Up Magician: You can Special Summon 1 Level 4 or lower Wind-Up monster from your Deck in face-up Defense Position. This effect can only be used once while this card is face-up on the field.",0.75,1.0,4.98,0.9,,Unlimited,Spellcaster,
48033,Wind-Up Magician,Wind Up Magician,https://tcgplayer-cdn.tcgplayer.com/product/48033_200w.jpg,2,209,https://cpt.tcgcsv.com/Hdp,2024-03-28T16:49:00.207,1,GENF-EN014,Rare,FIRE,Effect Monster,600,1800,"If the effect of a Wind-Up monster is activated, except Wind-Up Magician: You can Special Summon 1 Level 4 or lower Wind-Up monster from your Deck in face-up Defense Position. This effect can only be used once while this card is face-up on the field.",0.65,1.69,5.0,2.06,,1st Edition,Spellcaster,
48034,Wind-Up Juggler,Wind Up Juggler,https://tcgplayer-cdn.tcgplayer.com/product/48034_200w.jpg,2,209,https://cpt.tcgcsv.com/Jdp,2024-03-28T16:49:00.253,1,GENF-EN015,Super Rare,WIND,Effect Monster,1700,1000,"After damage calculation, if this card battled an opponent's monster: You can destroy the opponent's monster. This effect can only be used once while this card is face-up on the field.",0.25,0.51,1.65,0.56,,Unlimited,Psychic,
48034,Wind-Up Juggler,Wind Up Juggler,https://tcgplayer-cdn.tcgplayer.com/product/48034_200w.jpg,2,209,https://cpt.tcgcsv.com/Jdp,2024-03-28T16:49:00.253,1,GENF-EN015,Super Rare,WIND,Effect Monster,1700,1000,"After damage calculation, if this card battled an opponent's monster: You can destroy the opponent's monster. This effect can only be used once while this card is face-up on the field.",0.35,0.68,1.66,0.58,,1st Edition,Psychic,
48035,Wind-Up Dog,Wind Up Dog,https://tcgplayer-cdn.tcgplayer.com/product/48035_200w.jpg,2,209,https://cpt.tcgcsv.com/Kdp,2024-03-28T16:49:00.347,1,GENF-EN016,Common,EARTH,Effect Monster,1200,900,"During your Main Phase: You can increase this card's Level by 2 and ATK by 600, until the End Phase. This effect can be used only once while this card if face-up on the field.",0.09,0.23,1.49,0.15,,Unlimited,Beast,
48035,Wind-Up Dog,Wind Up Dog,https://tcgplayer-cdn.tcgplayer.com/product/48035_200w.jpg,2,209,https://cpt.tcgcsv.com/Kdp,2024-03-28T16:49:00.347,1,GENF-EN016,Common,EARTH,Effect Monster,1200,900,"During your Main Phase: You can increase this card's Level by 2 and ATK by 600, until the End Phase. This effect can be used only once while this card if face-up on the field.",0.12,0.25,0.99,0.19,,1st Edition,Beast,
48036,Wind-Up Snail,Wind Up Snail,https://tcgplayer-cdn.tcgplayer.com/product/48036_200w.jpg,2,209,https://cpt.tcgcsv.com/Ldp,2024-03-28T16:49:00.41,1,GENF-EN017,Rare,WATER,Effect Monster,100,2000,"During your Main Phase, you can target 1 Set card on the field. Return the targeted card to its owner's hand. This effect can only be activated once while this card is face-up on the field.",0.1,0.25,1.48,0.21,,Unlimited,Aqua,
48036,Wind-Up Snail,Wind Up Snail,https://tcgplayer-cdn.tcgplayer.com/product/48036_200w.jpg,2,209,https://cpt.tcgcsv.com/Ldp,2024-03-28T16:49:00.41,1,GENF-EN017,Rare,WATER,Effect Monster,100,2000,"During your Main Phase, you can target 1 Set card on the field. Return the targeted card to its owner's hand. This effect can only be activated once while this card is face-up on the field.",0.01,0.33,1.56,0.3,,1st Edition,Aqua,
48037,Spearfish Soldier,Spearfish Soldier,https://tcgplayer-cdn.tcgplayer.com/product/48037_200w.jpg,2,209,https://cpt.tcgcsv.com/Mdp,2024-03-28T16:49:00.473,1,GENF-EN018,Common,WIND,Effect Monster,1700,1100,"This card gains 100 ATK for each of your banished Fish, Sea Serpent, and Aqua-Type monsters.",0.05,0.22,1.49,0.18,,Unlimited,Sea Serpent,
48037,Spearfish Soldier,Spearfish Soldier,https://tcgplayer-cdn.tcgplayer.com/product/48037_200w.jpg,2,209,https://cpt.tcgcsv.com/Mdp,2024-03-28T16:49:00.473,1,GENF-EN018,Common,WIND,Effect Monster,1700,1100,"This card gains 100 ATK for each of your banished Fish, Sea Serpent, and Aqua-Type monsters.",0.06,0.25,1.49,0.11,,1st Edition,Sea Serpent,
48038,Flyfang,Flyfang,https://tcgplayer-cdn.tcgplayer.com/product/48038_200w.jpg,2,209,https://cpt.tcgcsv.com/Ndp,2024-03-28T16:49:00.517,1,GENF-EN019,Common,WIND,Effect Monster,1600,300,"If this card attacks a Defense Position monster, inflict Piercing Battle Damage to your opponent. At the end of the Battle Phase, if this card inflicted Battle Damage to your opponent: Banish this card until your next Standby Phase.",0.03,0.21,1.49,0.13,,Unlimited,Fish,
48038,Flyfang,Flyfang,https://tcgplayer-cdn.tcgplayer.com/product/48038_200w.jpg,2,209,https://cpt.tcgcsv.com/Ndp,2024-03-28T16:49:00.517,1,GENF-EN019,Common,WIND,Effect Monster,1600,300,"If this card attacks a Defense Position monster, inflict Piercing Battle Damage to your opponent. At the end of the Battle Phase, if this card inflicted Battle Damage to your opponent: Banish this card until your next Standby Phase.",0.05,0.23,1.37,0.07,,1st Edition,Fish,
48039,Skystarray,Skystarray,https://tcgplayer-cdn.tcgplayer.com/product/48039_200w.jpg,2,209,https://cpt.tcgcsv.com/Pdp,2024-03-28T16:49:00.58,1,GENF-EN020,Rare,WIND,Effect Monster,600,300,"This card can attack your opponent directly. At the end of the Battle Phase, if this card attacked directly: Banish this card until your next Standby Phase.",0.05,0.25,1.7,0.13,,Unlimited,Sea Serpent,
48039,Skystarray,Skystarray,https://tcgplayer-cdn.tcgplayer.com/product/48039_200w.jpg,2,209,https://cpt.tcgcsv.com/Pdp,2024-03-28T16:49:00.58,1,GENF-EN020,Rare,WIND,Effect Monster,600,300,"This card can attack your opponent directly. At the end of the Battle Phase, if this card attacked directly: Banish this card until your next Standby Phase.",0.11,0.25,1.43,0.11,,1st Edition,Sea Serpent,
48040,Airorca,Airorca,https://tcgplayer-cdn.tcgplayer.com/product/48040_200w.jpg,2,209,https://cpt.tcgcsv.com/Qdp,2024-03-28T16:49:00.83,1,GENF-EN021,Rare,WIND,Effect Monster,1400,300,"Once per turn, you can banish 1 Fish, Sea Serpent, or Aqua-Type monster from your hand to select 1 face-up card your opponent controls. Destroy that card, then banish this card until your next Standby Phase.",0.04,0.25,75.0,0.17,,Unlimited,Sea Serpent,
48040,Airorca,Airorca,https://tcgplayer-cdn.tcgplayer.com/product/48040_200w.jpg,2,209,https://cpt.tcgcsv.com/Qdp,2024-03-28T16:49:00.83,1,GENF-EN021,Rare,WIND,Effect Monster,1400,300,"Once per turn, you can banish 1 Fish, Sea Serpent, or Aqua-Type monster from your hand to select 1 face-up card your opponent controls. Destroy that card, then banish this card until your next Standby Phase.",0.04,0.26,1.0,0.22,,1st Edition,Sea Serpent,
48041,Wingtortoise,Wingtortoise,https://tcgplayer-cdn.tcgplayer.com/product/48041_200w.jpg,2,209,https://cpt.tcgcsv.com/Rdp,2024-03-28T16:49:00.923,1,GENF-EN022,Rare,WIND,Effect Monster,1500,1400,"When a face-up Fish, Sea Serpent, or Aqua-Type monster you control is banished: You can Special Summon this card from your hand or Graveyard.",0.1,0.3,4.99,0.13,,Unlimited,Aqua,
48041,Wingtortoise,Wingtortoise,https://tcgplayer-cdn.tcgplayer.com/product/48041_200w.jpg,2,209,https://cpt.tcgcsv.com/Rdp,2024-03-28T16:49:00.923,1,GENF-EN022,Rare,WIND,Effect Monster,1500,1400,"When a face-up Fish, Sea Serpent, or Aqua-Type monster you control is banished: You can Special Summon this card from your hand or Graveyard.",0.13,0.32,9.99,0.25,,1st Edition,Aqua,
48042,Space-Time Police,Space Time Police,https://tcgplayer-cdn.tcgplayer.com/product/48042_200w.jpg,2,209,https://cpt.tcgcsv.com/Sdp,2024-03-28T16:49:01.11,1,GENF-EN023,Ultra Rare,WIND,Effect Monster,2300,1500,"When this card is Special Summoned: Target 1 face-up card your opponent controls, banish that target. When this card leaves the field: Set the card that was banished by this effect to your opponent's side of the field.",0.19,0.41,4.99,0.23,,Unlimited,Psychic,
48042,Space-Time Police,Space Time Police,https://tcgplayer-cdn.tcgplayer.com/product/48042_200w.jpg,2,209,https://cpt.tcgcsv.com/Sdp,2024-03-28T16:49:01.11,1,GENF-EN023,Ultra Rare,WIND,Effect Monster,2300,1500,"When this card is Special Summoned: Target 1 face-up card your opponent controls, banish that target. When this card leaves the field: Set the card that was banished by this effect to your opponent's side of the field.",0.15,0.43,2.99,0.24,,1st Edition,Psychic,
48043,Time Escaper,Time Escaper,https://tcgplayer-cdn.tcgplayer.com/product/48043_200w.jpg,2,209,https://cpt.tcgcsv.com/Tdp,2024-03-28T16:49:01.187,1,GENF-EN024,Super Rare,EARTH,Effect Monster,500,100,"During either player's turn, you can discard this card to select 1 face-up Psychic-Type monster you control. Remove the selected monster from play until your next Standby Phase.",0.08,0.3,1.8,0.18,,Unlimited,Psychic,
48043,Time Escaper,Time Escaper,https://tcgplayer-cdn.tcgplayer.com/product/48043_200w.jpg,2,209,https://cpt.tcgcsv.com/Tdp,2024-03-28T16:49:01.187,1,GENF-EN024,Super Rare,EARTH,Effect Monster,500,100,"During either player's turn, you can discard this card to select 1 face-up Psychic-Type monster you control. Remove the selected monster from play until your next Standby Phase.",0.1,0.43,1.81,0.25,,1st Edition,Psychic,
48044,Gem-Elephant,Gem Elephant,https://tcgplayer-cdn.tcgplayer.com/product/48044_200w.jpg,2,209,https://cpt.tcgcsv.com/Vdp,2024-03-28T16:49:01.267,1,GENF-EN025,Common,EARTH,Effect Monster,400,1900,"During your Main Phase: You can return this face-up card you control to the hand. During damage calculation, if this card attacked or was attacked: You can send 1 Normal Monster from your hand to the Graveyard, this card gains 1000 DEF.",0.05,0.25,1.49,0.15,,Unlimited,Rock,
48044,Gem-Elephant,Gem Elephant,https://tcgplayer-cdn.tcgplayer.com/product/48044_200w.jpg,2,209,https://cpt.tcgcsv.com/Vdp,2024-03-28T16:49:01.267,1,GENF-EN025,Common,EARTH,Effect Monster,400,1900,"During your Main Phase: You can return this face-up card you control to the hand. During damage calculation, if this card attacked or was attacked: You can send 1 Normal Monster from your hand to the Graveyard, this card gains 1000 DEF.",0.05,0.25,1.49,0.22,,1st Edition,Rock,
48045,Laval Magma Cannoneer,Laval Magma Cannoneer,https://tcgplayer-cdn.tcgplayer.com/product/48045_200w.jpg,2,209,https://cpt.tcgcsv.com/Wdp,2024-03-28T16:49:01.327,1,GENF-EN026,Common,FIRE,Effect Monster,1700,200,"Up two twice per turn: You can send 1 FIRE monster from your hand to the Graveyard, inflict 500 damage to your opponent.",0.11,0.25,1.49,0.18,,Unlimited,Pyro,
48045,Laval Magma Cannoneer,Laval Magma Cannoneer,https://tcgplayer-cdn.tcgplayer.com/product/48045_200w.jpg,2,209,https://cpt.tcgcsv.com/Wdp,2024-03-28T16:49:01.327,1,GENF-EN026,Common,FIRE,Effect Monster,1700,200,"Up two twice per turn: You can send 1 FIRE monster from your hand to the Graveyard, inflict 500 damage to your opponent.",0.1,0.27,0.75,0.33,,1st Edition,Pyro,
48046,Gishki Diviner,Gishki Diviner,https://tcgplayer-cdn.tcgplayer.com/product/48046_200w.jpg,2,209,https://cpt.tcgcsv.com/Xdp,2024-03-28T16:49:01.39,1,GENF-EN027,Rare,WATER,Effect Monster,1200,800,"Once per turn, you can declare a card name, then reveal the top card of your Deck. If it is the declared card, add it to your hand. If not, return it to the top of your Deck.",0.1,0.29,2.0,0.29,,Unlimited,Sea Serpent,
48046,Gishki Diviner,Gishki Diviner,https://tcgplayer-cdn.tcgplayer.com/product/48046_200w.jpg,2,209,https://cpt.tcgcsv.com/Xdp,2024-03-28T16:49:01.39,1,GENF-EN027,Rare,WATER,Effect Monster,1200,800,"Once per turn, you can declare a card name, then reveal the top card of your Deck. If it is the declared card, add it to your hand. If not, return it to the top of your Deck.",0.15,0.36,1.0,0.31,,1st Edition,Sea Serpent,
48047,Gusto Codor,Gusto Codor,https://tcgplayer-cdn.tcgplayer.com/product/48047_200w.jpg,2,209,https://cpt.tcgcsv.com/Zdp,2024-03-28T16:49:01.453,1,GENF-EN028,Common,WIND,Effect Monster,1000,400,When this card destroys an opponent's monster by battle and sends it to the Graveyard: You can Special Summon 1 WIND Psychic-Type monster with 1500 or less DEF from your Deck.,0.06,0.21,1.7,0.17,,Unlimited,Winged Beast,
48047,Gusto Codor,Gusto Codor,https://tcgplayer-cdn.tcgplayer.com/product/48047_200w.jpg,2,209,https://cpt.tcgcsv.com/Zdp,2024-03-28T16:49:01.453,1,GENF-EN028,Common,WIND,Effect Monster,1000,400,When this card destroys an opponent's monster by battle and sends it to the Graveyard: You can Special Summon 1 WIND Psychic-Type monster with 1500 or less DEF from your Deck.,0.05,0.25,1.41,0.3,,1st Edition,Winged Beast,
48048,Saambell the Summoner,Saambell the Summoner,https://tcgplayer-cdn.tcgplayer.com/product/48048_200w.jpg,2,209,https://cpt.tcgcsv.com/-dp,2024-03-28T16:49:01.53,1,GENF-EN029,Common,WIND,Effect Monster,600,400,During your Main Phase: You can Special Summon 1 monster from your hand with the same Level as this card. This effect can only be used once while this card is face-up on the field.,0.1,0.24,0.99,0.23,,Unlimited,Spellcaster,
48048,Saambell the Summoner,Saambell the Summoner,https://tcgplayer-cdn.tcgplayer.com/product/48048_200w.jpg,2,209,https://cpt.tcgcsv.com/-dp,2024-03-28T16:49:01.53,1,GENF-EN029,Common,WIND,Effect Monster,600,400,During your Main Phase: You can Special Summon 1 monster from your hand with the same Level as this card. This effect can only be used once while this card is face-up on the field.,0.1,0.25,0.94,0.23,,1st Edition,Spellcaster,
48049,Geargiano,Geargiano,https://tcgplayer-cdn.tcgplayer.com/product/48049_200w.jpg,2,209,https://cpt.tcgcsv.com/_dp,2024-03-28T16:49:01.577,1,GENF-EN030,Common,EARTH,Effect Monster,500,1000,"You can Tribute this card to target 1 Level 4 Machine-Type monster in your Graveyard, Special Summon it from the Graveyard, but its effects on the field are negated.",0.08,0.25,1.7,0.2,,Unlimited,Machine,
48049,Geargiano,Geargiano,https://tcgplayer-cdn.tcgplayer.com/product/48049_200w.jpg,2,209,https://cpt.tcgcsv.com/_dp,2024-03-28T16:49:01.577,1,GENF-EN030,Common,EARTH,Effect Monster,500,1000,"You can Tribute this card to target 1 Level 4 Machine-Type monster in your Graveyard, Special Summon it from the Graveyard, but its effects on the field are negated.",0.1,0.27,1.49,0.29,,1st Edition,Machine,
48050,Poki Draco,Poki Draco,https://tcgplayer-cdn.tcgplayer.com/product/48050_200w.jpg,2,209,https://cpt.tcgcsv.com/0fp,2024-03-28T16:49:01.653,1,GENF-EN031,Common,FIRE,Effect Monster,200,100,When this card is Normal Summoned: You can add 1 Poki Draco from your Deck to your hand.,0.05,0.25,1.0,0.19,,Unlimited,Dragon,
48050,Poki Draco,Poki Draco,https://tcgplayer-cdn.tcgplayer.com/product/48050_200w.jpg,2,209,https://cpt.tcgcsv.com/0fp,2024-03-28T16:49:01.653,1,GENF-EN031,Common,FIRE,Effect Monster,200,100,When this card is Normal Summoned: You can add 1 Poki Draco from your Deck to your hand.,0.1,0.3,1.51,0.27,,1st Edition,Dragon,
48051,Master of the Flaming Dragonswords,Master of the Flaming Dragonswords,https://tcgplayer-cdn.tcgplayer.com/product/48051_200w.jpg,2,209,https://cpt.tcgcsv.com/2fp,2024-03-28T16:49:01.733,1,GENF-EN032,Common,FIRE,Effect Monster,1800,1200,"When a monster is Normal Summoned to your side of the field, except Master of the Flaming Dragonswords: You can increase that monster's Level by 1, and this card gains 300 ATK until the End Phase.",0.05,0.23,1.49,0.12,,Unlimited,Warrior,
