productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extDescription
67716,Flamvell Poun,Flamvell Poun,https://tcgplayer-cdn.tcgplayer.com/product/67716_200w.jpg,2,590,https://cpt.tcgcsv.com/l6z,2013-05-09T12:13:41.653,1,,0.07,0.25,1.38,0.12,,1st Edition,SDOK-EN010,Common,FIRE,Pyro,Effect Monster,200,200,When this card is destroyed by battle and sent to the Graveyard: You can add 1 monster with 200 DEF from your Deck to your hand.
67717,Neo Flamvell Sabre,Neo Flamvell Sabre,https://tcgplayer-cdn.tcgplayer.com/product/67717_200w.jpg,2,590,https://cpt.tcgcsv.com/m6z,2013-05-09T12:13:41.653,1,,0.04,0.25,1.35,0.5,,1st Edition,SDOK-EN011,Common,FIRE,Pyro,Effect Monster,1500,200,"While your opponent has 4 or less cards in their Graveyard, this card gains 600 ATK. While your opponent has 8 or more cards in their Graveyard, this card loses 300 ATK."
67718,Royal Firestorm Guards,Royal Firestorm Guards,https://tcgplayer-cdn.tcgplayer.com/product/67718_200w.jpg,2,590,https://cpt.tcgcsv.com/n6z,2013-05-09T12:13:41.653,1,,0.05,0.36,1.49,0.12,,1st Edition,SDOK-EN012,Common,FIRE,Pyro,Effect Monster,1700,1200,"When this card is Normal Summoned: Target 4 Pyro-Type monsters in your Graveyard; shuffle all 4 into the Deck, then draw 2 cards."
67719,Volcanic Rocket,Volcanic Rocket,https://tcgplayer-cdn.tcgplayer.com/product/67719_200w.jpg,2,590,https://cpt.tcgcsv.com/p6z,2013-05-09T12:13:41.653,1,,0.08,0.39,5.0,0.36,,1st Edition,SDOK-EN013,Common,FIRE,Pyro,Effect Monster,1900,1400,"When this card is Summoned: You can add 1 ""Blaze Accelerator"" card from your Deck or Graveyard to your hand."
67720,Volcanic Counter,Volcanic Counter,https://tcgplayer-cdn.tcgplayer.com/product/67720_200w.jpg,2,590,https://cpt.tcgcsv.com/q6z,2013-05-09T12:13:41.653,1,,0.75,1.29,4.99,1.07,,1st Edition,SDOK-EN014,Common,FIRE,Pyro,Effect Monster,300,1300,"When you take battle damage while this card is in your Graveyard: Banish it from your Graveyard, then if there is a FIRE monster other than ""Volcanic Counter"" in your Graveyard, inflict damage to your opponent equal to the amount of battle damage you took."
67721,Molten Zombie,Molten Zombie,https://tcgplayer-cdn.tcgplayer.com/product/67721_200w.jpg,2,590,https://cpt.tcgcsv.com/r6z,2013-05-09T12:13:41.653,1,,0.05,0.23,1.4,0.11,,1st Edition,SDOK-EN015,Common,FIRE,Pyro,Effect Monster,1600,400,When this card is Special Summoned from the Graveyard: Draw 1 card.
67722,Spirit of Flames,Spirit of Flames,https://tcgplayer-cdn.tcgplayer.com/product/67722_200w.jpg,2,590,https://cpt.tcgcsv.com/s6z,2013-05-09T12:13:41.653,1,,0.09,0.25,2.0,0.16,,1st Edition,SDOK-EN016,Common,FIRE,Pyro,Effect Monster,1700,1000,Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) by banishing 1 FIRE monster from your Graveyard. This card gains 300 ATK during your Battle Phase only.
67723,Raging Flame Sprite,Raging Flame Sprite,https://tcgplayer-cdn.tcgplayer.com/product/67723_200w.jpg,2,590,https://cpt.tcgcsv.com/t6z,2013-05-09T12:13:41.653,1,,0.11,0.25,2.0,0.21,,1st Edition,SDOK-EN017,Common,FIRE,Pyro,Effect Monster,100,200,This card can attack your opponent directly. If this card inflicts battle damage to your opponent by a direct attack: This card gains 1000 ATK.
67724,Fox Fire,Fox Fire,https://tcgplayer-cdn.tcgplayer.com/product/67724_200w.jpg,2,590,https://cpt.tcgcsv.com/v6z,2013-05-09T12:13:41.653,1,,0.04,0.25,1.0,0.27,,1st Edition,SDOK-EN018,Common,FIRE,,Effect Monster,300,200,"During the End Phase, if this card was destroyed by battle and sent to the Graveyard this turn and was face-up at the start of the Damage Step: Special Summon this card from the Graveyard. This face-up card cannot be Tributed for a Tribute Summon."
67725,Flame Tiger,Flame Tiger,https://tcgplayer-cdn.tcgplayer.com/product/67725_200w.jpg,2,590,https://cpt.tcgcsv.com/w6z,2013-05-09T12:13:41.653,1,,0.04,0.22,1.35,0.18,,1st Edition,SDOK-EN019,Common,FIRE,Beast,Effect Monster,1800,0,"During your Draw Phase, if this card is in your Graveyard and you control no monsters, instead of conducting your normal draw: You can Special Summon this card from the Graveyard. If this card is Special Summoned with this effect, banish it when it leaves the field."
67726,Little Chimera,Little Chimera,https://tcgplayer-cdn.tcgplayer.com/product/67726_200w.jpg,2,590,https://cpt.tcgcsv.com/x6z,2013-05-09T12:13:41.653,1,,0.08,0.23,1.0,0.13,,1st Edition,SDOK-EN020,Common,FIRE,Beast,Effect Monster,600,550,All FIRE monsters on the field gain 500 ATK. All WATER monsters on the field lose 400 ATK.
67727,UFO Turtle,UFO Turtle,https://tcgplayer-cdn.tcgplayer.com/product/67727_200w.jpg,2,590,https://cpt.tcgcsv.com/z6z,2013-05-09T12:13:41.653,1,,0.09,0.24,1.42,0.14,,1st Edition,SDOK-EN021,Common,FIRE,Machine,Effect Monster,1400,1200,"When this card is destroyed by battle and sent to the Graveyard: You can Special Summon 1 FIRE monster with 1500 or less ATK from your Deck, in face-up Attack Position."
67728,Onslaught of the Fire Kings,Onslaught of the Fire Kings,https://tcgplayer-cdn.tcgplayer.com/product/67728_200w.jpg,2,590,https://cpt.tcgcsv.com/B6z,2013-05-09T12:13:41.653,1,,0.01,0.5,4.99,0.3,,1st Edition,SDOK-EN022,Super Rare,SPELL,,Normal Spell,0,0,"If your opponent controls a monster and you control no monsters: Special Summon 1 FIRE Beast, Beast-Warrior, or Winged Beast-Type monster from your Deck. Its effects are negated and it is destroyed during the End Phase. You can only activate 1 ""Onslaught of the Fire Kings"" per turn."
67729,Circle of the Fire Kings,Circle of the Fire Kings,https://tcgplayer-cdn.tcgplayer.com/product/67729_200w.jpg,2,590,https://cpt.tcgcsv.com/C6z,2013-05-09T12:13:41.653,1,,0.18,0.56,2.05,0.65,,1st Edition,SDOK-EN023,Super Rare,SPELL,,Normal Spell,0,0,"Target 1 FIRE monster you control and 1 FIRE monster in your Graveyard; destroy that monster you control, and if you do, Special Summon that other monster from your Graveyard. You can only activate 1 ""Circle of the Fire Kings"" per turn."
67730,Rekindling,Rekindling,https://tcgplayer-cdn.tcgplayer.com/product/67730_200w.jpg,2,590,https://cpt.tcgcsv.com/D6z,2013-05-09T12:13:41.653,1,,0.07,0.42,1.49,0.27,,1st Edition,SDOK-EN024,Common,SPELL,,Normal Spell,0,0,"Special Summon from your Graveyard as many FIRE monsters as possible with 200 DEF. During the End Phase, banish all monsters that were Special Summoned by this effect."
67731,Blaze Accelerator,Blaze Accelerator,https://tcgplayer-cdn.tcgplayer.com/product/67731_200w.jpg,2,590,https://cpt.tcgcsv.com/F6z,2013-05-09T12:13:41.653,1,,0.1,0.29,1.53,0.24,,1st Edition,SDOK-EN025,Common,SPELL,,Normal Spell,0,0,"You can target 1 monster your opponent controls; send 1 Pyro-Type monster with 500 or less ATK from your hand to the Graveyard, and if you do, destroy that target. You cannot declare an attack during the turn you activate this effect."
67732,Wild Nature's Release,Wild Natures Release,https://tcgplayer-cdn.tcgplayer.com/product/67732_200w.jpg,2,590,https://cpt.tcgcsv.com/G6z,2013-05-09T12:13:41.653,1,,0.1,0.25,1.41,0.2,,1st Edition,SDOK-EN026,Common,SPELL,,Normal Spell,0,0,"Target 1 Beast or Beast-Warrior-Type monster; it gains ATK equal to its current DEF until the End Phase. During the End Phase, destroy it."
67733,Pot of Duality,Pot of Duality,https://tcgplayer-cdn.tcgplayer.com/product/67733_200w.jpg,2,590,https://cpt.tcgcsv.com/H6z,2013-05-09T12:13:41.653,1,,0.2,0.45,1.95,0.3,,1st Edition,SDOK-EN027,Common,SPELL,,Normal Spell,0,0,"Reveal the top 3 cards of your Deck, add 1 of them to your hand, then shuffle the rest back into your Deck. You can only activate 1 ""Pot of Duality"" per turn. You cannot Special Summon during the turn you activate this card."
67734,Hand Destruction,Hand Destruction,https://tcgplayer-cdn.tcgplayer.com/product/67734_200w.jpg,2,590,https://cpt.tcgcsv.com/J6z,2013-05-09T12:13:41.653,1,,0.45,0.78,2.75,0.66,,1st Edition,SDOK-EN028,Common,SPELL,,Normal Spell,0,0,"Each player sends 2 cards from their hand to the Graveyard, then each player draws 2 cards."
67735,Creature Swap,Creature Swap,https://tcgplayer-cdn.tcgplayer.com/product/67735_200w.jpg,2,590,https://cpt.tcgcsv.com/K6z,2013-05-09T12:13:41.653,1,,0.19,0.38,1.47,0.32,,1st Edition,SDOK-EN029,Common,SPELL,,Normal Spell,0,0,Each player chooses 1 monster they control and switches control of those monsters with each other. Those monsters cannot change their battle positions for the rest of this turn.
67736,Burden of the Mighty,Burden of the Mighty,https://tcgplayer-cdn.tcgplayer.com/product/67736_200w.jpg,2,590,https://cpt.tcgcsv.com/L6z,2013-05-09T12:13:41.653,1,,0.07,0.25,1.99,0.19,,1st Edition,SDOK-EN030,Common,SPELL,,Normal Spell,0,0,Each face-up monster your opponent controls loses 100 ATK × its own Level.
67737,Backfire,Backfire,https://tcgplayer-cdn.tcgplayer.com/product/67737_200w.jpg,2,590,https://cpt.tcgcsv.com/M6z,2013-05-09T12:13:41.653,1,,0.1,0.26,1.98,0.14,,1st Edition,SDOK-EN031,Common,TRAP,,Normal Trap,0,0,When a FIRE monster(s) you control is destroyed and sent to the Graveyard: Inflict 500 damage to your opponent.
67738,Flamvell Counter,Flamvell Counter,https://tcgplayer-cdn.tcgplayer.com/product/67738_200w.jpg,2,590,https://cpt.tcgcsv.com/N6z,2013-05-09T12:13:41.653,1,,0.11,0.34,2.99,0.32,,1st Edition,SDOK-EN032,Common,TRAP,,Normal Trap,0,0,"When a Spell/Trap Card is activated: Banish 1 FIRE monster with 200 DEF from your Graveyard; negate the activation, and if you do, destroy it."
67739,Phoenix Wing Wind Blast,Phoenix Wing Wind Blast,https://tcgplayer-cdn.tcgplayer.com/product/67739_200w.jpg,2,590,https://cpt.tcgcsv.com/P6z,2013-05-09T12:13:41.653,1,,1.0,1.47,3.0,1.74,,1st Edition,SDOK-EN033,Common,TRAP,,Normal Trap,0,0,Discard 1 card to target 1 card your opponent controls; return that target to the top of the Deck.
67740,Horn of the Phantom Beast,Horn of the Phantom Beast,https://tcgplayer-cdn.tcgplayer.com/product/67740_200w.jpg,2,590,https://cpt.tcgcsv.com/Q6z,2013-05-09T12:13:41.653,1,,0.03,0.25,1.49,0.16,,1st Edition,SDOK-EN034,Common,TRAP,,Normal Trap,0,0,Target 1 Beast or Beast-Warrior-Type monster you control; equip this card to that target. It gains 800 ATK. When the equipped monster destroys an opponent's monster by battle and sends it to the Graveyard: Draw 1 card.
67741,Blast with Chain,Blast with Chain,https://tcgplayer-cdn.tcgplayer.com/product/67741_200w.jpg,2,590,https://cpt.tcgcsv.com/R6z,2013-05-09T12:13:41.653,1,,0.12,0.3,1.49,0.2,,1st Edition,SDOK-EN035,Common,TRAP,,Normal Trap,0,0,Target 1 face-up monster you control; equip this card to that target. It gains 500 ATK. When this card is destroyed by a card effect while equipped: Target 1 card on the field; destroy that target.
67742,Spiritual Fire Art - Kurenai,Spiritual Fire Art Kurenai,https://tcgplayer-cdn.tcgplayer.com/product/67742_200w.jpg,2,590,https://cpt.tcgcsv.com/S6z,2013-05-09T12:13:41.653,1,,0.1,0.31,1.49,0.31,,1st Edition,SDOK-EN036,Common,TRAP,,Normal Trap,0,0,Tribute 1 FIRE monster; inflict damage to your opponent equal to that monster's original ATK.
67743,Regretful Rebirth,Regretful Rebirth,https://tcgplayer-cdn.tcgplayer.com/product/67743_200w.jpg,2,590,https://cpt.tcgcsv.com/T6z,2013-05-09T12:13:41.653,1,,0.1,0.25,1.49,0.13,,1st Edition,SDOK-EN037,Common,TRAP,,Normal Trap,0,0,"When a monster you control is destroyed by battle and sent to the Graveyard: Target that monster; Special Summon it in face-up Defense Position, but it is destroyed during your End Phase."
67744,Nightmare Wheel,Nightmare Wheel,https://tcgplayer-cdn.tcgplayer.com/product/67744_200w.jpg,2,590,https://cpt.tcgcsv.com/V6z,2013-05-09T12:13:41.653,1,,0.2,0.5,1.98,0.36,,1st Edition,SDOK-EN038,Common,TRAP,,Normal Trap,0,0,"Target 1 monster your opponent controls; it cannot attack or change its battle position. When it leaves the field, destroy this card. During each of your Standby Phases while that monster is on the field: Inflict 500 damage to your opponent."
67745,Call of the Haunted,Call of the Haunted,https://tcgplayer-cdn.tcgplayer.com/product/67745_200w.jpg,2,590,https://cpt.tcgcsv.com/W6z,2013-05-09T12:13:41.653,1,,0.13,0.28,1.03,0.24,,1st Edition,SDOK-EN039,Common,TRAP,,Normal Trap,0,0,"Target 1 monster in your Graveyard; Special Summon that target in face-up Attack Position. When this card leaves the field, destroy that target. When that target is destroyed, destroy this card."
