productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extCardType,extAttack,extDefense,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extMonsterType
68111,Battlin' Boxer Counterpunch,Battlin Boxer Counterpunch,https://tcgplayer-cdn.tcgplayer.com/product/68111_200w.jpg,2,1112,https://cpt.tcgcsv.com/fgz,2013-05-20T19:28:53.283,1,LTGY-EN020,Common,FIRE,Effect Monster,0,1100,"During the Damage Step of either player's turn, when a ""Battlin' Boxer"" monster you control is attacking or being attacked: You can banish this card from your hand or Graveyard; that monster gains 1000 ATK until the End Phase. You can only use the effect of ""Battlin' Boxer Counterpunch"" once per turn.",0.18,0.3,1.49,0.28,,Unlimited,Warrior
68111,Battlin' Boxer Counterpunch,Battlin Boxer Counterpunch,https://tcgplayer-cdn.tcgplayer.com/product/68111_200w.jpg,2,1112,https://cpt.tcgcsv.com/fgz,2013-05-20T19:28:53.283,1,LTGY-EN020,Common,FIRE,Effect Monster,0,1100,"During the Damage Step of either player's turn, when a ""Battlin' Boxer"" monster you control is attacking or being attacked: You can banish this card from your hand or Graveyard; that monster gains 1000 ATK until the End Phase. You can only use the effect of ""Battlin' Boxer Counterpunch"" once per turn.",0.18,0.32,1.99,0.32,,1st Edition,Warrior
68112,Battlin' Boxer Glassjaw,Battlin Boxer Glassjaw,https://tcgplayer-cdn.tcgplayer.com/product/68112_200w.jpg,2,1112,https://cpt.tcgcsv.com/ggz,2013-05-20T19:28:53.283,1,LTGY-EN017,Common,FIRE,Effect Monster,2000,0,"When this card is targeted for an attack: Destroy this card. When this card is sent to the Graveyard by a card effect: You can target 1 ""Battlin' Boxer"" monster in your Graveyard, except ""Battlin' Boxer Glassjaw""; add that target to your hand.",0.03,0.21,1.86,0.11,,Unlimited,Warrior
68112,Battlin' Boxer Glassjaw,Battlin Boxer Glassjaw,https://tcgplayer-cdn.tcgplayer.com/product/68112_200w.jpg,2,1112,https://cpt.tcgcsv.com/ggz,2013-05-20T19:28:53.283,1,LTGY-EN017,Common,FIRE,Effect Monster,2000,0,"When this card is targeted for an attack: Destroy this card. When this card is sent to the Graveyard by a card effect: You can target 1 ""Battlin' Boxer"" monster in your Graveyard, except ""Battlin' Boxer Glassjaw""; add that target to your hand.",0.08,0.2,2.5,0.17,,1st Edition,Warrior
68113,Battlin' Boxer Headgeared,Battlin Boxer Headgeared,https://tcgplayer-cdn.tcgplayer.com/product/68113_200w.jpg,2,1112,https://cpt.tcgcsv.com/hgz,2013-05-20T19:28:53.283,1,LTGY-EN016,Common,FIRE,Effect Monster,1000,1800,"When this card is Normal Summoned: You can send 1 ""Battlin' Boxer"" monster from your Deck to the Graveyard. Once per turn, this face-up Attack Position card cannot be destroyed by battle.",0.01,0.24,1.49,0.12,,Unlimited,Warrior
68113,Battlin' Boxer Headgeared,Battlin Boxer Headgeared,https://tcgplayer-cdn.tcgplayer.com/product/68113_200w.jpg,2,1112,https://cpt.tcgcsv.com/hgz,2013-05-20T19:28:53.283,1,LTGY-EN016,Common,FIRE,Effect Monster,1000,1800,"When this card is Normal Summoned: You can send 1 ""Battlin' Boxer"" monster from your Deck to the Graveyard. Once per turn, this face-up Attack Position card cannot be destroyed by battle.",0.05,0.22,2.5,0.12,,1st Edition,Warrior
68114,Battlin' Boxer Lead Yoke,Battlin Boxer Lead Yoke,https://tcgplayer-cdn.tcgplayer.com/product/68114_200w.jpg,2,1112,https://cpt.tcgcsv.com/jgz,2013-05-20T19:28:53.283,1,LTGY-EN050,Rare,FIRE,Xyz/Effect Monster,2200,2000,"2 Level 4 ""Battlin' Boxer"" monsters // If a ""Battlin' Boxer"" monster(s) you control would be destroyed by battle or by a card effect, you can detach 1 Xyz Material from this card instead of destroying 1 of those monsters. When an Xyz Material(s) is detach from this card: This card gains 800 ATK.",0.02,0.3,5.0,0.24,,Unlimited,Warior
68114,Battlin' Boxer Lead Yoke,Battlin Boxer Lead Yoke,https://tcgplayer-cdn.tcgplayer.com/product/68114_200w.jpg,2,1112,https://cpt.tcgcsv.com/jgz,2013-05-20T19:28:53.283,1,LTGY-EN050,Rare,FIRE,Xyz/Effect Monster,2200,2000,"2 Level 4 ""Battlin' Boxer"" monsters // If a ""Battlin' Boxer"" monster(s) you control would be destroyed by battle or by a card effect, you can detach 1 Xyz Material from this card instead of destroying 1 of those monsters. When an Xyz Material(s) is detach from this card: This card gains 800 ATK.",0.04,0.29,25.0,0.15,,1st Edition,Warior
68115,Battlin' Boxer Sparrer,Battlin Boxer Sparrer,https://tcgplayer-cdn.tcgplayer.com/product/68115_200w.jpg,2,1112,https://cpt.tcgcsv.com/kgz,2013-05-20T19:28:53.283,1,LTGY-EN018,Common,FIRE,Effect Monster,1200,1400,"If you control a ""Battlin' Boxer"" monster, you can Special Summon this card (from your hand). If you do, you cannot conduct your Battle Phase for the rest of this turn.",0.3,0.75,2.97,0.6,,Unlimited,Warrior
68115,Battlin' Boxer Sparrer,Battlin Boxer Sparrer,https://tcgplayer-cdn.tcgplayer.com/product/68115_200w.jpg,2,1112,https://cpt.tcgcsv.com/kgz,2013-05-20T19:28:53.283,1,LTGY-EN018,Common,FIRE,Effect Monster,1200,1400,"If you control a ""Battlin' Boxer"" monster, you can Special Summon this card (from your hand). If you do, you cannot conduct your Battle Phase for the rest of this turn.",0.4,0.83,4.0,0.61,,1st Edition,Warrior
68116,Battlin' Boxer Switchitter,Battlin Boxer Switchitter,https://tcgplayer-cdn.tcgplayer.com/product/68116_200w.jpg,2,1112,https://cpt.tcgcsv.com/lgz,2013-05-20T19:28:53.283,1,LTGY-EN019,Common,FIRE,Effect Monster,1500,1400,"When this card is Normal Summoned: You can target 1 ""Battlin' Boxer"" monster in your Graveyard; Special Summon that target. You cannot Special Summon any monsters during the turn you activate this effect except ""Battlin' Boxer"" monsters.",0.08,0.23,1.5,0.11,,Unlimited,Warrior
68116,Battlin' Boxer Switchitter,Battlin Boxer Switchitter,https://tcgplayer-cdn.tcgplayer.com/product/68116_200w.jpg,2,1112,https://cpt.tcgcsv.com/lgz,2013-05-20T19:28:53.283,1,LTGY-EN019,Common,FIRE,Effect Monster,1500,1400,"When this card is Normal Summoned: You can target 1 ""Battlin' Boxer"" monster in your Graveyard; Special Summon that target. You cannot Special Summon any monsters during the turn you activate this effect except ""Battlin' Boxer"" monsters.",0.08,0.25,2.5,0.2,,1st Edition,Warrior
68117,Big Whale,Big Whale,https://tcgplayer-cdn.tcgplayer.com/product/68117_200w.jpg,2,1112,https://cpt.tcgcsv.com/mgz,2013-05-20T19:28:53.283,1,LTGY-EN008,Rare,WATER,Effect Monster,1000,3000,When this card is Tribute Summoned: You can Tribute this card; Special Summon 3 Level 3 WATER monsters from your Deck. Their effects are negated.,0.11,0.25,1.0,0.18,,Unlimited,Fish
68117,Big Whale,Big Whale,https://tcgplayer-cdn.tcgplayer.com/product/68117_200w.jpg,2,1112,https://cpt.tcgcsv.com/mgz,2013-05-20T19:28:53.283,1,LTGY-EN008,Rare,WATER,Effect Monster,1000,3000,When this card is Tribute Summoned: You can Tribute this card; Special Summon 3 Level 3 WATER monsters from your Deck. Their effects are negated.,0.03,0.25,1.41,0.24,,1st Edition,Fish
68118,"Blaster, Dragon Ruler of Infernos",Blaster Dragon Ruler of Infernos,https://tcgplayer-cdn.tcgplayer.com/product/68118_200w.jpg,2,1112,https://cpt.tcgcsv.com/ngz,2013-05-20T19:28:53.283,1,LTGY-EN040,Rare,FIRE,Effect Monster,2800,1800,"If this card is in your hand or Graveyard: You can banish a total of 2 FIRE and/or Dragon-Type monsters from your hand and/or Graveyard, except this card; Special Summon this card. During your opponent's End Phase, if this card was Special Summoned: Return it to the hand. You can discard this card and 1 FIRE monster to the Graveyard, then target 1 card on the field: destroy that target. If this card is banished: You can add 1 FIRE Dragon-Type monster from your Deck to your hand. You can only use 1 ""Blaster, Dragon Ruler of Infernos"" effect per turn, and only once that turn.",0.31,0.69,5.0,0.47,0.61,Unlimited,Dragon
68118,"Blaster, Dragon Ruler of Infernos",Blaster Dragon Ruler of Infernos,https://tcgplayer-cdn.tcgplayer.com/product/68118_200w.jpg,2,1112,https://cpt.tcgcsv.com/ngz,2013-05-20T19:28:53.283,1,LTGY-EN040,Rare,FIRE,Effect Monster,2800,1800,"If this card is in your hand or Graveyard: You can banish a total of 2 FIRE and/or Dragon-Type monsters from your hand and/or Graveyard, except this card; Special Summon this card. During your opponent's End Phase, if this card was Special Summoned: Return it to the hand. You can discard this card and 1 FIRE monster to the Graveyard, then target 1 card on the field: destroy that target. If this card is banished: You can add 1 FIRE Dragon-Type monster from your Deck to your hand. You can only use 1 ""Blaster, Dragon Ruler of Infernos"" effect per turn, and only once that turn.",0.19,1.05,14.99,1.05,,1st Edition,Dragon
68119,Blizzard Falcon,Blizzard Falcon,https://tcgplayer-cdn.tcgplayer.com/product/68119_200w.jpg,2,1112,https://cpt.tcgcsv.com/pgz,2013-05-20T19:28:53.283,1,LTGY-EN012,Common,WATER,Effect Monster,1500,1500,"If this card's current ATK is higher than its original ATK: you can inflict 1500 damage to your opponent. This effect can only be used once while this card is face-up on the field. You can only use the effect of ""Blizzard Falcon"" once per turn.",0.08,0.2,1.49,0.15,,Unlimited,Winged Beast
68119,Blizzard Falcon,Blizzard Falcon,https://tcgplayer-cdn.tcgplayer.com/product/68119_200w.jpg,2,1112,https://cpt.tcgcsv.com/pgz,2013-05-20T19:28:53.283,1,LTGY-EN012,Common,WATER,Effect Monster,1500,1500,"If this card's current ATK is higher than its original ATK: you can inflict 1500 damage to your opponent. This effect can only be used once while this card is face-up on the field. You can only use the effect of ""Blizzard Falcon"" once per turn.",0.05,0.25,1.42,0.26,,1st Edition,Winged Beast
68120,Brotherhood of the Fire Fist - Buffalo,Brotherhood of the Fire Fist Buffalo,https://tcgplayer-cdn.tcgplayer.com/product/68120_200w.jpg,2,1112,https://cpt.tcgcsv.com/qgz,2013-05-20T19:28:53.283,1,LTGY-EN029,Rare,FIRE,Effect Monster,1700,1000,"If this card is in your Graveyard: You can send a total of 2 ""Fire Fist"" / ""Fire Formation"" cards from your hand and/or face-up on your side of the field to the Graveyard; Special Summon this card from your Graveyard. You can only use the effect of ""Brotherhood of the Fire Fist - Buffalo"" once per turn.",0.08,0.31,2.15,0.28,,Unlimited,Beast-Warrior
68120,Brotherhood of the Fire Fist - Buffalo,Brotherhood of the Fire Fist Buffalo,https://tcgplayer-cdn.tcgplayer.com/product/68120_200w.jpg,2,1112,https://cpt.tcgcsv.com/qgz,2013-05-20T19:28:53.283,1,LTGY-EN029,Rare,FIRE,Effect Monster,1700,1000,"If this card is in your Graveyard: You can send a total of 2 ""Fire Fist"" / ""Fire Formation"" cards from your hand and/or face-up on your side of the field to the Graveyard; Special Summon this card from your Graveyard. You can only use the effect of ""Brotherhood of the Fire Fist - Buffalo"" once per turn.",0.03,0.28,3.0,0.21,,1st Edition,Beast-Warrior
68121,Brotherhood of the Fire Fist - Leopard,Brotherhood of the Fire Fist Leopard,https://tcgplayer-cdn.tcgplayer.com/product/68121_200w.jpg,2,1112,https://cpt.tcgcsv.com/rgz,2013-07-30T23:55:04.28,1,LTGY-EN027,Common,FIRE,Effect Monster,0,200,"During your Main Phase, if this card was Normal or Special Summoned this turn: You can Tribute 1 ""Fire Fist"" monster; Set 1 ""Fire Formation"" Spell/Trap Card directly from your Deck. You can only use the effect of ""Brotherhood of the Fire Fist - Leopard"" once per turn.",0.05,0.25,1.94,0.22,,Unlimited,Beast-Warrior
68121,Brotherhood of the Fire Fist - Leopard,Brotherhood of the Fire Fist Leopard,https://tcgplayer-cdn.tcgplayer.com/product/68121_200w.jpg,2,1112,https://cpt.tcgcsv.com/rgz,2013-07-30T23:55:04.28,1,LTGY-EN027,Common,FIRE,Effect Monster,0,200,"During your Main Phase, if this card was Normal or Special Summoned this turn: You can Tribute 1 ""Fire Fist"" monster; Set 1 ""Fire Formation"" Spell/Trap Card directly from your Deck. You can only use the effect of ""Brotherhood of the Fire Fist - Leopard"" once per turn.",0.1,0.33,1.99,0.36,,1st Edition,Beast-Warrior
68122,Brotherhood of the Fire Fist - Rhino,Brotherhood of the Fire Fist Rhino,https://tcgplayer-cdn.tcgplayer.com/product/68122_200w.jpg,2,1112,https://cpt.tcgcsv.com/sgz,2013-05-20T19:28:53.283,1,LTGY-EN028,Rare,FIRE,Effect Monster,1700,1400,"If a ""Fire Fist"" monster you control attacks or is attacked, during damage calculation (in either player's turn): You can send 1 face-up ""Fire Formation"" Spell/Trap Card you control and 1 ""Fire Fist"" monster from your hand to the Graveyard once per battle; your attacking/attacked monster gains ATK equal to the original ATK of the monster sent to the Graveyard, during damage calculation only.",0.1,0.25,1.5,0.23,,Unlimited,Beast-Warrior
68122,Brotherhood of the Fire Fist - Rhino,Brotherhood of the Fire Fist Rhino,https://tcgplayer-cdn.tcgplayer.com/product/68122_200w.jpg,2,1112,https://cpt.tcgcsv.com/sgz,2013-05-20T19:28:53.283,1,LTGY-EN028,Rare,FIRE,Effect Monster,1700,1400,"If a ""Fire Fist"" monster you control attacks or is attacked, during damage calculation (in either player's turn): You can send 1 face-up ""Fire Formation"" Spell/Trap Card you control and 1 ""Fire Fist"" monster from your hand to the Graveyard once per battle; your attacking/attacked monster gains ATK equal to the original ATK of the monster sent to the Graveyard, during damage calculation only.",0.03,0.26,1.5,0.18,,1st Edition,Beast-Warrior
68123,Brotherhood of the Fire Fist - Wolf,Brotherhood of the Fire Fist Wolf,https://tcgplayer-cdn.tcgplayer.com/product/68123_200w.jpg,2,1112,https://cpt.tcgcsv.com/tgz,2013-05-20T19:28:53.283,1,LTGY-EN026,Common,FIRE,Effect Monster,0,1900,"If this card is flipped face-up: You can Set 1 ""Fire Formation"" Trap Card directly from your Deck, then, if this card was Flip Summoned, you can also Set 1 ""Fire Formation"" Spell Card directly from your Deck.",0.03,0.2,1.54,0.15,,Unlimited,Beast-Warrior
68123,Brotherhood of the Fire Fist - Wolf,Brotherhood of the Fire Fist Wolf,https://tcgplayer-cdn.tcgplayer.com/product/68123_200w.jpg,2,1112,https://cpt.tcgcsv.com/tgz,2013-05-20T19:28:53.283,1,LTGY-EN026,Common,FIRE,Effect Monster,0,1900,"If this card is flipped face-up: You can Set 1 ""Fire Formation"" Trap Card directly from your Deck, then, if this card was Flip Summoned, you can also Set 1 ""Fire Formation"" Spell Card directly from your Deck.",0.03,0.23,1.56,0.17,,1st Edition,Beast-Warrior
68124,Brotherhood of the Fire Fist - Cardinal,Brotherhood of the Fire Fist Cardinal,https://tcgplayer-cdn.tcgplayer.com/product/68124_200w.jpg,2,1112,https://cpt.tcgcsv.com/vgz,2020-01-22T15:06:19.553,1,LTGY-EN054,Secret Rare,FIRE,Xyz/Effect Monster,1800,2200,"2 Level 4 ""Fire Fist"" monsters
<br>You can detach 2 Xyz Materials from this card, then target 2 “Fire Fist” / “Fire Formation” cards in your Graveyard and/or face-up on your side of the field, and 2 cards in your opponent’s Graveyard and/or face-up on their side of the field; shuffle those targets into the Deck. You can only use the effect of “Brotherhood of the Fire Fist – Cardinal” once per turn.",0.76,1.21,9.97,1.11,,Unlimited,Beast-Warrior
68124,Brotherhood of the Fire Fist - Cardinal,Brotherhood of the Fire Fist Cardinal,https://tcgplayer-cdn.tcgplayer.com/product/68124_200w.jpg,2,1112,https://cpt.tcgcsv.com/vgz,2020-01-22T15:06:19.553,1,LTGY-EN054,Secret Rare,FIRE,Xyz/Effect Monster,1800,2200,"2 Level 4 ""Fire Fist"" monsters
<br>You can detach 2 Xyz Materials from this card, then target 2 “Fire Fist” / “Fire Formation” cards in your Graveyard and/or face-up on your side of the field, and 2 cards in your opponent’s Graveyard and/or face-up on their side of the field; shuffle those targets into the Deck. You can only use the effect of “Brotherhood of the Fire Fist – Cardinal” once per turn.",1.39,2.05,19.99,2.25,,1st Edition,Beast-Warrior
68125,Brotherhood of the Fire Fist - Coyote,Brotherhood of the Fire Fist Coyote,https://tcgplayer-cdn.tcgplayer.com/product/68125_200w.jpg,2,1112,https://cpt.tcgcsv.com/wgz,2019-08-21T19:01:15.753,1,LTGY-EN082,Secret Rare,FIRE,Effect Monster,2000,500,"If you control a “Fire Formation” Spell/Trap Card, and no monsters, you can Special Summon this card (from your hand).",0.22,0.59,1.98,0.57,,Unlimited,Beast-Warrior
68125,Brotherhood of the Fire Fist - Coyote,Brotherhood of the Fire Fist Coyote,https://tcgplayer-cdn.tcgplayer.com/product/68125_200w.jpg,2,1112,https://cpt.tcgcsv.com/wgz,2019-08-21T19:01:15.753,1,LTGY-EN082,Secret Rare,FIRE,Effect Monster,2000,500,"If you control a “Fire Formation” Spell/Trap Card, and no monsters, you can Special Summon this card (from your hand).",0.13,1.0,5.0,0.47,,1st Edition,Beast-Warrior
68126,"Burner, Dragon Ruler of Sparks",Burner Dragon Ruler of Sparks,https://tcgplayer-cdn.tcgplayer.com/product/68126_200w.jpg,2,1112,https://cpt.tcgcsv.com/xgz,2013-05-20T19:28:53.283,1,LTGY-EN097,Common,FIRE,Effect Monster,1000,200,"You can discard this card AND 1 Dragon-Type or FIRE monster; Special Summon 1 ""Blaster, Dragon Ruler of Infernos"" from your Deck. It cannot attack this turn. You can only use the effect of ""Burner, Dragon Ruler of Sparks"" once per turn.",0.02,0.35,6.99,0.31,,Unlimited,Dragon
68126,"Burner, Dragon Ruler of Sparks",Burner Dragon Ruler of Sparks,https://tcgplayer-cdn.tcgplayer.com/product/68126_200w.jpg,2,1112,https://cpt.tcgcsv.com/xgz,2013-05-20T19:28:53.283,1,LTGY-EN097,Common,FIRE,Effect Monster,1000,200,"You can discard this card AND 1 Dragon-Type or FIRE monster; Special Summon 1 ""Blaster, Dragon Ruler of Infernos"" from your Deck. It cannot attack this turn. You can only use the effect of ""Burner, Dragon Ruler of Sparks"" once per turn.",0.02,0.4,9.99,0.35,,1st Edition,Dragon
68127,Constellar Omega,Constellar Omega,https://tcgplayer-cdn.tcgplayer.com/product/68127_200w.jpg,2,1112,https://cpt.tcgcsv.com/zgz,2013-05-20T19:28:53.283,1,LTGY-EN091,Ultra Rare,LIGHT,Xyz/Effect Monster,2400,500,"2 Level 4 LIGHT monsters // Once per turn, during either play'ers turn. You can detach 1 Xyz Material from this card; all ""Constellar"" monsters your currently control are unaffected by Spell/Trap effects this turn.",0.31,1.04,3.28,0.85,,Unlimited,Beast-Warrior
68127,Constellar Omega,Constellar Omega,https://tcgplayer-cdn.tcgplayer.com/product/68127_200w.jpg,2,1112,https://cpt.tcgcsv.com/zgz,2013-05-20T19:28:53.283,1,LTGY-EN091,Ultra Rare,LIGHT,Xyz/Effect Monster,2400,500,"2 Level 4 LIGHT monsters // Once per turn, during either play'ers turn. You can detach 1 Xyz Material from this card; all ""Constellar"" monsters your currently control are unaffected by Spell/Trap effects this turn.",0.49,1.14,3.99,1.09,,1st Edition,Beast-Warrior
68128,Constellar Omega (UTR),Constellar Omega UTR,https://tcgplayer-cdn.tcgplayer.com/product/68128_200w.jpg,2,1112,https://cpt.tcgcsv.com/Bgz,2015-11-23T20:22:25.477,1,LTGY-EN091,Ultimate Rare,LIGHT,Xyz/Effect Monster,2400,500,"2 Level 4 LIGHT monsters 
<br>Once per turn, during either play'ers turn. You can detach 1 Xyz Material from this card; all ""Constellar"" monsters your currently control are unaffected by Spell/Trap effects this turn.",2.78,5.94,14.0,3.53,,Unlimited,Beast-Warrior
68128,Constellar Omega (UTR),Constellar Omega UTR,https://tcgplayer-cdn.tcgplayer.com/product/68128_200w.jpg,2,1112,https://cpt.tcgcsv.com/Bgz,2015-11-23T20:22:25.477,1,LTGY-EN091,Ultimate Rare,LIGHT,Xyz/Effect Monster,2400,500,"2 Level 4 LIGHT monsters 
<br>Once per turn, during either play'ers turn. You can detach 1 Xyz Material from this card; all ""Constellar"" monsters your currently control are unaffected by Spell/Trap effects this turn.",3.99,5.88,49.99,5.74,,1st Edition,Beast-Warrior
68129,Constellar Sombre,Constellar Sombre,https://tcgplayer-cdn.tcgplayer.com/product/68129_200w.jpg,2,1112,https://cpt.tcgcsv.com/Cgz,2013-05-20T19:28:53.283,1,LTGY-EN093,Super Rare,LIGHT,Effect Monster,1550,1600,"You can only use each effect of ""Constellar Sombre"" once per turn. While this card is in the Graveyard, if it was sent there this turn, you can Normal Summon 1 ""Constellar"" monster for 1 less Tribute. // You can banish 1 ""Constellar"" monster from your Graveyard, then target 1 ""Constellar"" monster in your Graveyard; add that target to your hand, also. this card gains the following effect. // * This turn: you can activate this effect; Normal Summon 1 ""Constellar"" monster.",1.3,1.65,7.95,1.85,,Unlimited,Fairy
68129,Constellar Sombre,Constellar Sombre,https://tcgplayer-cdn.tcgplayer.com/product/68129_200w.jpg,2,1112,https://cpt.tcgcsv.com/Cgz,2013-05-20T19:28:53.283,1,LTGY-EN093,Super Rare,LIGHT,Effect Monster,1550,1600,"You can only use each effect of ""Constellar Sombre"" once per turn. While this card is in the Graveyard, if it was sent there this turn, you can Normal Summon 1 ""Constellar"" monster for 1 less Tribute. // You can banish 1 ""Constellar"" monster from your Graveyard, then target 1 ""Constellar"" monster in your Graveyard; add that target to your hand, also. this card gains the following effect. // * This turn: you can activate this effect; Normal Summon 1 ""Constellar"" monster.",2.25,3.14,8.5,2.99,,1st Edition,Fairy
68130,CXyz Dark Fairy Cheer Girl,CXyz Dark Fairy Cheer Girl,https://tcgplayer-cdn.tcgplayer.com/product/68130_200w.jpg,2,1112,https://cpt.tcgcsv.com/Dgz,2013-05-20T19:28:53.283,1,LTGY-EN047,Rare,DARK,Xyz/Effect Monster,2500,1900,"3 Level 5 monsters // When this card is sent from the field to the Graveyard: Draw 1 card. If this card has ""Fairy Cheer Girl"" as an Xyz Material, it gains this effect. // * When this card destroys an opponent's monster by battle and remains on the field: You can detach 1 Xyz Material from this card; inflict 400 damage to your opponent for each card in your hand.",0.08,0.35,1.99,0.21,,Unlimited,Fairy
68130,CXyz Dark Fairy Cheer Girl,CXyz Dark Fairy Cheer Girl,https://tcgplayer-cdn.tcgplayer.com/product/68130_200w.jpg,2,1112,https://cpt.tcgcsv.com/Dgz,2013-05-20T19:28:53.283,1,LTGY-EN047,Rare,DARK,Xyz/Effect Monster,2500,1900,"3 Level 5 monsters // When this card is sent from the field to the Graveyard: Draw 1 card. If this card has ""Fairy Cheer Girl"" as an Xyz Material, it gains this effect. // * When this card destroys an opponent's monster by battle and remains on the field: You can detach 1 Xyz Material from this card; inflict 400 damage to your opponent for each card in your hand.",0.05,0.26,1.41,0.24,,1st Edition,Fairy
68131,Do a Barrel Roll,Do a Barrel Roll,https://tcgplayer-cdn.tcgplayer.com/product/68131_200w.jpg,2,1112,https://cpt.tcgcsv.com/Fgz,2013-05-20T19:28:53.283,1,LTGY-EN074,Rare,TRAP,Normal Trap,0,0,"When a Spell Card, Trap Card, or monster effect is activated: Tribute all ""Mecha Phantom Beast Tokens"" you control; negate the activation, and if you do, destroy it.",0.05,0.25,1.42,0.2,,Unlimited,
