productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extCardType,extDescription,extMonsterType,extAttack,extDefense
131123,Speedroid Skull Marbles,Speedroid Skull Marbles,https://tcgplayer-cdn.tcgplayer.com/product/131123_200w.jpg,2,1922,https://cpt.tcgcsv.com/ts32,2024-08-12T20:06:15.743,1,0.07,0.2,1.49,0.15,,1st Edition,MACR-EN006,Common,WIND,Effect Monster,"Once per turn, during the Standby Phase, if your opponent controls a face-up monster that was Special Summoned from the Extra Deck: You can Special Summon this card from your hand. Cannot be destroyed by battle with a Normal Summoned/Set monster. Your opponent takes any battle damage you would have taken from battles involving this card. You can only use this effect of ""Speedroid Skull Marbles"" once per turn. If you control a face-up monster that is not a ""Speedroid"" monster, destroy this card.",Machine,0,3000
131124,Speedroid Maliciousmagnet,Speedroid Maliciousmagnet,https://tcgplayer-cdn.tcgplayer.com/product/131124_200w.jpg,2,1922,https://cpt.tcgcsv.com/vs32,2024-08-12T20:06:15.807,1,0.01,0.2,1.49,0.13,,Unlimited,MACR-EN007,Common,WIND,Tuner/Effect Monster,"Cannot be used as Synchro Material except for a Synchro Summon by its own effect. During your Main Phase, if this card is Normal or Special Summoned: You can target 1 face-up monster your opponent controls; immediately after this effect resolves, Synchro Summon 1 WIND Synchro Monster using only this card you control and that monster. You can only use this effect of ""Speedroid Maliciousmagnet"" once per turn.",Machine,0,0
131124,Speedroid Maliciousmagnet,Speedroid Maliciousmagnet,https://tcgplayer-cdn.tcgplayer.com/product/131124_200w.jpg,2,1922,https://cpt.tcgcsv.com/vs32,2024-08-12T20:06:15.807,1,0.05,0.25,1.49,0.22,0.12,1st Edition,MACR-EN007,Common,WIND,Tuner/Effect Monster,"Cannot be used as Synchro Material except for a Synchro Summon by its own effect. During your Main Phase, if this card is Normal or Special Summoned: You can target 1 face-up monster your opponent controls; immediately after this effect resolves, Synchro Summon 1 WIND Synchro Monster using only this card you control and that monster. You can only use this effect of ""Speedroid Maliciousmagnet"" once per turn.",Machine,0,0
131125,Speedroid Rubberband Plane,Speedroid Rubberband Plane,https://tcgplayer-cdn.tcgplayer.com/product/131125_200w.jpg,2,1922,https://cpt.tcgcsv.com/ws32,2024-08-12T20:06:15.837,1,0.02,0.35,1.54,0.32,0.36,Unlimited,MACR-EN008,Rare,WIND,Effect Monster,"If a monster is Special Summoned to your field (except during the Damage Step): You can Special Summon this card from your hand, also you cannot Special Summon monsters for the rest of this turn, except WIND monsters. You can only use this effect of ""Speedroid Rubberband Plane"" once per turn. If this card is Normal or Special Summoned: You can target 1 face-up monster on the field; it loses 600 ATK until the end of this turn.",Machine,1800,0
131125,Speedroid Rubberband Plane,Speedroid Rubberband Plane,https://tcgplayer-cdn.tcgplayer.com/product/131125_200w.jpg,2,1922,https://cpt.tcgcsv.com/ws32,2024-08-12T20:06:15.837,1,0.09,0.37,1.7,0.37,0.23,1st Edition,MACR-EN008,Rare,WIND,Effect Monster,"If a monster is Special Summoned to your field (except during the Damage Step): You can Special Summon this card from your hand, also you cannot Special Summon monsters for the rest of this turn, except WIND monsters. You can only use this effect of ""Speedroid Rubberband Plane"" once per turn. If this card is Normal or Special Summoned: You can target 1 face-up monster on the field; it loses 600 ATK until the end of this turn.",Machine,1800,0
131126,Predaplant Ophrys Scorpio,Predaplant Ophrys Scorpio,https://tcgplayer-cdn.tcgplayer.com/product/131126_200w.jpg,2,1922,https://cpt.tcgcsv.com/xs32,2024-08-12T20:06:16.043,1,0.2,0.5,2.96,0.26,,Unlimited,MACR-EN009,Rare,DARK,Effect Monster,"If this card is Normal or Special Summoned: You can send 1 monster from your hand to the Graveyard; Special Summon 1 ""Predaplant"" monster from your Deck, except ""Predaplant Ophrys Scorpio"". You can only use this effect of ""Predaplant Ophyrs Scorpio"" once per turn.",Plant,1200,800
131126,Predaplant Ophrys Scorpio,Predaplant Ophrys Scorpio,https://tcgplayer-cdn.tcgplayer.com/product/131126_200w.jpg,2,1922,https://cpt.tcgcsv.com/xs32,2024-08-12T20:06:16.043,1,0.09,0.5,2.96,0.35,0.37,1st Edition,MACR-EN009,Rare,DARK,Effect Monster,"If this card is Normal or Special Summoned: You can send 1 monster from your hand to the Graveyard; Special Summon 1 ""Predaplant"" monster from your Deck, except ""Predaplant Ophrys Scorpio"". You can only use this effect of ""Predaplant Ophyrs Scorpio"" once per turn.",Plant,1200,800
131127,Predaplant Darlingtonia Cobra,Predaplant Darlingtonia Cobra,https://tcgplayer-cdn.tcgplayer.com/product/131127_200w.jpg,2,1922,https://cpt.tcgcsv.com/zs32,2024-11-05T09:40:28.263,1,0.2,0.5,9.99,0.38,0.45,1st Edition,MACR-EN010,Common,DARK,Effect Monster,"If this card is Special Summoned by the effect of a ""Predaplant"" monster: You can add 1 ""Polymerization"" Spell Card or ""Fusion"" Spell Card from your Deck to your hand. You can only use this effect of ""Predaplant Darlingtonia Cobra"" once per Duel.",Plant,1000,1500
131127,Predaplant Darlingtonia Cobra,Predaplant Darlingtonia Cobra,https://tcgplayer-cdn.tcgplayer.com/product/131127_200w.jpg,2,1922,https://cpt.tcgcsv.com/zs32,2024-11-05T09:40:28.263,1,0.22,0.43,1.89,0.35,,Unlimited,MACR-EN010,Common,DARK,Effect Monster,"If this card is Special Summoned by the effect of a ""Predaplant"" monster: You can add 1 ""Polymerization"" Spell Card or ""Fusion"" Spell Card from your Deck to your hand. You can only use this effect of ""Predaplant Darlingtonia Cobra"" once per Duel.",Plant,1000,1500
131128,Predaplant Cordyceps,Predaplant Cordyceps,https://tcgplayer-cdn.tcgplayer.com/product/131128_200w.jpg,2,1922,https://cpt.tcgcsv.com/Bs32,2024-08-12T20:06:16.247,1,0.09,0.25,1.4,0.17,,1st Edition,MACR-EN011,Common,DARK,Effect Monster,"During your Standby Phase: You can banish this card from your Graveyard, then target 2 Level 4 or lower ""Predaplant"" monsters in your Graveyard; Special Summon them, also, for the rest of this turn, you cannot Special Summon monsters, except Fusion Monsters, nor Normal Summon/Set any monsters.",Plant,0,0
131128,Predaplant Cordyceps,Predaplant Cordyceps,https://tcgplayer-cdn.tcgplayer.com/product/131128_200w.jpg,2,1922,https://cpt.tcgcsv.com/Bs32,2024-08-12T20:06:16.247,1,0.05,0.24,1.49,0.17,,Unlimited,MACR-EN011,Common,DARK,Effect Monster,"During your Standby Phase: You can banish this card from your Graveyard, then target 2 Level 4 or lower ""Predaplant"" monsters in your Graveyard; Special Summon them, also, for the rest of this turn, you cannot Special Summon monsters, except Fusion Monsters, nor Normal Summon/Set any monsters.",Plant,0,0
131129,Lyrilusc - Cobalt Sparrow,Lyrilusc Cobalt Sparrow,https://tcgplayer-cdn.tcgplayer.com/product/131129_200w.jpg,2,1922,https://cpt.tcgcsv.com/Cs32,2024-08-12T20:06:16.333,1,0.05,0.25,2.5,0.14,,1st Edition,MACR-EN012,Common,WIND,Effect Monster,"If this card is Special Summoned: You can add 1 Level 1 Winged Beast-Type monster from your Deck to your hand. You can only use this effect of ""Lyrilusc - Cobalt Sparrow"" once per turn. A WIND Xyz Monster that was Summoned using this card on the field as Xyz Material gains this effect.
<br><b>-</b> Your opponent cannot target this card with card effects.",Winged Beast,0,100
131129,Lyrilusc - Cobalt Sparrow,Lyrilusc Cobalt Sparrow,https://tcgplayer-cdn.tcgplayer.com/product/131129_200w.jpg,2,1922,https://cpt.tcgcsv.com/Cs32,2024-08-12T20:06:16.333,1,0.01,0.24,1.99,0.15,0.1,Unlimited,MACR-EN012,Common,WIND,Effect Monster,"If this card is Special Summoned: You can add 1 Level 1 Winged Beast-Type monster from your Deck to your hand. You can only use this effect of ""Lyrilusc - Cobalt Sparrow"" once per turn. A WIND Xyz Monster that was Summoned using this card on the field as Xyz Material gains this effect.
<br><b>-</b> Your opponent cannot target this card with card effects.",Winged Beast,0,100
131130,Lyrilusc - Sapphire Swallow,Lyrilusc Sapphire Swallow,https://tcgplayer-cdn.tcgplayer.com/product/131130_200w.jpg,2,1922,https://cpt.tcgcsv.com/Ds32,2024-08-12T20:06:16.413,1,0.04,0.25,3.0,0.12,,1st Edition,MACR-EN013,Common,WIND,Effect Monster,"If you control a Winged Beast-Type monster: You can Special Summon both this card and 1 Level 1 Winged Beast-Type monster from your hand. You can only use this effect of ""Lyrilusc - Sapphire Swallow"" once per turn. A WIND Xyz Monster that was Summoned using this card on the field as Xyz Material gains this effect.
<br><b>-</b> If it is Xyz Summoned: You can target 1 ""Lyrilusc"" monster in your Graveyard; attach it to this card as Xyz Material.",Winged Beast,100,0
131130,Lyrilusc - Sapphire Swallow,Lyrilusc Sapphire Swallow,https://tcgplayer-cdn.tcgplayer.com/product/131130_200w.jpg,2,1922,https://cpt.tcgcsv.com/Ds32,2024-08-12T20:06:16.413,1,0.05,0.22,1.5,0.15,,Unlimited,MACR-EN013,Common,WIND,Effect Monster,"If you control a Winged Beast-Type monster: You can Special Summon both this card and 1 Level 1 Winged Beast-Type monster from your hand. You can only use this effect of ""Lyrilusc - Sapphire Swallow"" once per turn. A WIND Xyz Monster that was Summoned using this card on the field as Xyz Material gains this effect.
<br><b>-</b> If it is Xyz Summoned: You can target 1 ""Lyrilusc"" monster in your Graveyard; attach it to this card as Xyz Material.",Winged Beast,100,0
131131,Lyrilusc - Turquoise Warbler,Lyrilusc Turquoise Warbler,https://tcgplayer-cdn.tcgplayer.com/product/131131_200w.jpg,2,1922,https://cpt.tcgcsv.com/Fs32,2024-08-12T20:06:16.487,1,0.05,0.25,3.5,0.13,0.24,1st Edition,MACR-EN014,Common,WIND,Effect Monster,"If you control no monsters, you can Special Summon this card (from your hand). If this card is Special Summoned from the hand: You can Special Summon 1 ""Lyrilusc"" monster from your hand or Graveyard. You can only use this effect of ""Lyrilusc - Turquoise Warbler"" once per turn.",Winged Beast,100,100
131131,Lyrilusc - Turquoise Warbler,Lyrilusc Turquoise Warbler,https://tcgplayer-cdn.tcgplayer.com/product/131131_200w.jpg,2,1922,https://cpt.tcgcsv.com/Fs32,2024-08-12T20:06:16.487,1,0.01,0.24,1.99,0.14,,Unlimited,MACR-EN014,Common,WIND,Effect Monster,"If you control no monsters, you can Special Summon this card (from your hand). If this card is Special Summoned from the hand: You can Special Summon 1 ""Lyrilusc"" monster from your hand or Graveyard. You can only use this effect of ""Lyrilusc - Turquoise Warbler"" once per turn.",Winged Beast,100,100
131132,D/D Ghost,D D Ghost,https://tcgplayer-cdn.tcgplayer.com/product/131132_200w.jpg,2,1922,https://cpt.tcgcsv.com/Gs32,2024-08-12T20:06:16.57,1,0.08,0.3,4.99,0.22,0.12,1st Edition,MACR-EN015,Common,DARK,Tuner/Effect Monster,"If this card is sent to the Graveyard: You can target 1 ""D/D"" monster or ""Dark Contract"" card in your Graveyard, except ""D/D Ghost""; send 1 card from your Deck to the Graveyard with that name. If this card is banished: You can target 1 of your banished ""D/D"" monsters or ""Dark Contract"" cards, except ""D/D Ghost""; return it to the Graveyard.",Fiend,600,300
131132,D/D Ghost,D D Ghost,https://tcgplayer-cdn.tcgplayer.com/product/131132_200w.jpg,2,1922,https://cpt.tcgcsv.com/Gs32,2024-08-12T20:06:16.57,1,0.01,0.25,1.49,0.17,,Unlimited,MACR-EN015,Common,DARK,Tuner/Effect Monster,"If this card is sent to the Graveyard: You can target 1 ""D/D"" monster or ""Dark Contract"" card in your Graveyard, except ""D/D Ghost""; send 1 card from your Deck to the Graveyard with that name. If this card is banished: You can target 1 of your banished ""D/D"" monsters or ""Dark Contract"" cards, except ""D/D Ghost""; return it to the Graveyard.",Fiend,600,300
131133,Double Resonator,Double Resonator,https://tcgplayer-cdn.tcgplayer.com/product/131133_200w.jpg,2,1922,https://cpt.tcgcsv.com/Hs32,2022-11-01T13:21:52.62,1,0.01,0.21,1.49,0.15,,Unlimited,MACR-EN016,Common,FIRE,Tuner/Effect Monster,"If this card is Normal or Special Summoned: You can target 1 face-up monster on the field; that target is treated as a Tuner this turn. You can banish this card from your Graveyard, then target 1 Fiend-Type monster you control; that Fiend-Type monster is treated as a Tuner this turn. You can only use this effect of ""Double Resonator"" once per turn.",Fiend,0,0
131133,Double Resonator,Double Resonator,https://tcgplayer-cdn.tcgplayer.com/product/131133_200w.jpg,2,1922,https://cpt.tcgcsv.com/Hs32,2022-11-01T13:21:52.62,1,0.05,0.21,1.37,0.16,0.11,1st Edition,MACR-EN016,Common,FIRE,Tuner/Effect Monster,"If this card is Normal or Special Summoned: You can target 1 face-up monster on the field; that target is treated as a Tuner this turn. You can banish this card from your Graveyard, then target 1 Fiend-Type monster you control; that Fiend-Type monster is treated as a Tuner this turn. You can only use this effect of ""Double Resonator"" once per turn.",Fiend,0,0
131134,Supreme King Gate Zero,Supreme King Gate Zero,https://tcgplayer-cdn.tcgplayer.com/product/131134_200w.jpg,2,1922,https://cpt.tcgcsv.com/Js32,2023-02-03T19:26:47.447,1,0.08,0.5,5.0,0.4,0.26,1st Edition,MACR-EN017,Super Rare,DARK,Pendulum/Effect Monster,"<b>Pendulum Effect :</b> If you control ""Supreme King Z-ARC"", you take no damage. Once per turn, if you have ""Supreme King Gate Infinity"" in your other Pendulum Zone: You can destroy both cards in your Pendulum Zones, and if you do, add 1 ""Polymerization"" Spell Card or ""Fusion"" Spell Card from your Deck to your hand.
<br><b>Monster Effect :</b> Once per turn: You can target 1 other face-up card you control; destroy both it and this card, and if you do, Special Summon 1 Dragon-Type Fusion or Synchro Monster from your Extra Deck, but its ATK and DEF become 0, it has its effects negated, also it cannot be used as a Material for a Synchro or Xyz Summon. If this card in the Monster Zone is destroyed by battle or card effect: You can place this card in your Pendulum Zone.",Fiend,0,0
131134,Supreme King Gate Zero,Supreme King Gate Zero,https://tcgplayer-cdn.tcgplayer.com/product/131134_200w.jpg,2,1922,https://cpt.tcgcsv.com/Js32,2023-02-03T19:26:47.447,1,0.15,0.49,3.73,0.32,,Unlimited,MACR-EN017,Super Rare,DARK,Pendulum/Effect Monster,"<b>Pendulum Effect :</b> If you control ""Supreme King Z-ARC"", you take no damage. Once per turn, if you have ""Supreme King Gate Infinity"" in your other Pendulum Zone: You can destroy both cards in your Pendulum Zones, and if you do, add 1 ""Polymerization"" Spell Card or ""Fusion"" Spell Card from your Deck to your hand.
<br><b>Monster Effect :</b> Once per turn: You can target 1 other face-up card you control; destroy both it and this card, and if you do, Special Summon 1 Dragon-Type Fusion or Synchro Monster from your Extra Deck, but its ATK and DEF become 0, it has its effects negated, also it cannot be used as a Material for a Synchro or Xyz Summon. If this card in the Monster Zone is destroyed by battle or card effect: You can place this card in your Pendulum Zone.",Fiend,0,0
131135,Supreme King Gate Infinity,Supreme King Gate Infinity,https://tcgplayer-cdn.tcgplayer.com/product/131135_200w.jpg,2,1922,https://cpt.tcgcsv.com/Ks32,2022-02-08T09:46:07.597,1,0.05,0.43,1.55,0.3,,Unlimited,MACR-EN018,Super Rare,DARK,Pendulum/Effect Monster,"<b>Pendulum Effect :</b> If you control a monster, you cannot Pendulum Summon. This effect cannot be negated. Once per turn, if you control ""Supreme King Z-ARC"": You can target 1 face-up monster your opponent controls; gain LP equal to its ATK.
<br><b>Monster Effect :</b> Once per turn: You can target 1 other face-up card you control; destroy both it and this card, and if you do, Special Summon 1 Dragon-Type Xyz or Pendulum Monster from your Extra Deck, but its ATK and DEF become 0, it has its effects negated, also it cannot be used as a Material for a Synchro or Xyz Summon. If this card in the Monster Zone is destroyed by battle or card effect: You can place this card in your Pendulum Zone.",Fiend,0,0
131135,Supreme King Gate Infinity,Supreme King Gate Infinity,https://tcgplayer-cdn.tcgplayer.com/product/131135_200w.jpg,2,1922,https://cpt.tcgcsv.com/Ks32,2022-02-08T09:46:07.597,1,0.09,0.35,1.55,0.22,,1st Edition,MACR-EN018,Super Rare,DARK,Pendulum/Effect Monster,"<b>Pendulum Effect :</b> If you control a monster, you cannot Pendulum Summon. This effect cannot be negated. Once per turn, if you control ""Supreme King Z-ARC"": You can target 1 face-up monster your opponent controls; gain LP equal to its ATK.
<br><b>Monster Effect :</b> Once per turn: You can target 1 other face-up card you control; destroy both it and this card, and if you do, Special Summon 1 Dragon-Type Xyz or Pendulum Monster from your Extra Deck, but its ATK and DEF become 0, it has its effects negated, also it cannot be used as a Material for a Synchro or Xyz Summon. If this card in the Monster Zone is destroyed by battle or card effect: You can place this card in your Pendulum Zone.",Fiend,0,0
131136,Supreme King Dragon Darkwurm,Supreme King Dragon Darkwurm,https://tcgplayer-cdn.tcgplayer.com/product/131136_200w.jpg,2,1922,https://cpt.tcgcsv.com/Ls32,2024-08-12T20:06:16.82,1,0.03,0.41,1.88,0.14,0.07,1st Edition,MACR-EN019,Common,DARK,Pendulum/Effect Monster,"<b>Pendulum Effect :</b> Once per turn, if you control no monsters: You can place 1 ""Supreme King Gate"" Pendulum Monster from your Deck in your Pendulum Zone, also you cannot Pendulum Summon monsters for the rest of this turn, except DARK monsters.
<br><b>Monster Effect :</b> If this card is Normal or Special Summoned: You can add 1 ""Supreme King Gate"" Pendulum Monster from your Deck to your hand. If this card is in your Graveyard and you control no monsters: You can Special Summon this card. You can only use each monster effect of ""Supreme King Dragon Darkwurm"" once per turn.",Dragon,1800,1200
131136,Supreme King Dragon Darkwurm,Supreme King Dragon Darkwurm,https://tcgplayer-cdn.tcgplayer.com/product/131136_200w.jpg,2,1922,https://cpt.tcgcsv.com/Ls32,2024-08-12T20:06:16.82,1,0.09,0.35,2.29,0.18,0.09,Unlimited,MACR-EN019,Common,DARK,Pendulum/Effect Monster,"<b>Pendulum Effect :</b> Once per turn, if you control no monsters: You can place 1 ""Supreme King Gate"" Pendulum Monster from your Deck in your Pendulum Zone, also you cannot Pendulum Summon monsters for the rest of this turn, except DARK monsters.
<br><b>Monster Effect :</b> If this card is Normal or Special Summoned: You can add 1 ""Supreme King Gate"" Pendulum Monster from your Deck to your hand. If this card is in your Graveyard and you control no monsters: You can Special Summon this card. You can only use each monster effect of ""Supreme King Dragon Darkwurm"" once per turn.",Dragon,1800,1200
131137,"Majesty Maiden, the True Dracocaster",Majesty Maiden the True Dracocaster,https://tcgplayer-cdn.tcgplayer.com/product/131137_200w.jpg,2,1922,https://cpt.tcgcsv.com/Ms32,2023-06-29T19:23:20.857,1,0.25,0.89,3.88,0.95,,Unlimited,MACR-EN020,Ultra Rare,WIND,Effect Monster,"To Tribute Summon this card face-up, you can Tribute a Continuous Spell/Trap Card you control, instead of a monster. Once per turn, during either player's turn, when your opponent activates a card or effect while you control this Tribute Summoned monster: You can add 1 ""True Draco"" or ""True King"" monster from your Deck to your hand.",Wyrm,2300,1500
