productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extCardType,extDescription,extMonsterType,extAttack,extDefense
127251,Performapal Laugh Maker,Performapal Laugh Maker,https://tcgplayer-cdn.tcgplayer.com/product/127251_200w.jpg,2,1880,https://cpt.tcgcsv.com/2W02,2017-03-17T14:18:25.04,1,0.05,0.25,1.41,0.19,,Unlimited,RATE-EN004,Rare,LIGHT,Pendulum/Effect Monster,"<b>Pendulum Effect:</b>Once per turn, if your opponent controls a monster whose current ATK is higher than its original ATK: You can gain 1000 LP.<br>
<b>Monster Effect:</b> When this card declares an attack: You can make this card gain 1000 ATK for each monster on the field whose current ATK is higher than its original ATK, except other monsters you control, until the end of the Battle Phase. If this card is destroyed by battle or card effect while its current ATK is higher than its original ATK: You can target 1 monster in your Graveyard; Special Summon it. You can only use 1 ""Performapal Laugh Maker"" effect per turn, and only once that turn.",Spellcaster,2500,2000
127251,Performapal Laugh Maker,Performapal Laugh Maker,https://tcgplayer-cdn.tcgplayer.com/product/127251_200w.jpg,2,1880,https://cpt.tcgcsv.com/2W02,2017-03-17T14:18:25.04,1,0.02,0.25,1.4,0.16,0.11,1st Edition,RATE-EN004,Rare,LIGHT,Pendulum/Effect Monster,"<b>Pendulum Effect:</b>Once per turn, if your opponent controls a monster whose current ATK is higher than its original ATK: You can gain 1000 LP.<br>
<b>Monster Effect:</b> When this card declares an attack: You can make this card gain 1000 ATK for each monster on the field whose current ATK is higher than its original ATK, except other monsters you control, until the end of the Battle Phase. If this card is destroyed by battle or card effect while its current ATK is higher than its original ATK: You can target 1 monster in your Graveyard; Special Summon it. You can only use 1 ""Performapal Laugh Maker"" effect per turn, and only once that turn.",Spellcaster,2500,2000
127252,Speedroid Gum Prize,Speedroid Gum Prize,https://tcgplayer-cdn.tcgplayer.com/product/127252_200w.jpg,2,1880,https://cpt.tcgcsv.com/3W02,2025-05-15T20:01:56.91,1,0.02,0.2,1.49,0.14,,1st Edition,RATE-EN005,Common,WIND,Tuner/Effect Monster,"During the Battle Phase, if you take battle or effect damage: You can Special Summon this card from your hand. During either player's Battle Phase in which this card was Special Summoned by its effect, you can: Immediately after this effect resolves, Synchro Summon 1 Synchro Monster, using only WIND monsters you control, including this card. If this card is sent to the Graveyard as a Synchro Material: You can send the top card of your Deck to the Graveyard, and if the sent card was a ""Speedroid"" monster, the Synchro Monster that used this card as Synchro Material gains 1000 ATK.",Machine,0,800
127252,Speedroid Gum Prize,Speedroid Gum Prize,https://tcgplayer-cdn.tcgplayer.com/product/127252_200w.jpg,2,1880,https://cpt.tcgcsv.com/3W02,2025-05-15T20:01:56.91,1,0.02,0.25,1.33,0.19,,Unlimited,RATE-EN005,Common,WIND,Tuner/Effect Monster,"During the Battle Phase, if you take battle or effect damage: You can Special Summon this card from your hand. During either player's Battle Phase in which this card was Special Summoned by its effect, you can: Immediately after this effect resolves, Synchro Summon 1 Synchro Monster, using only WIND monsters you control, including this card. If this card is sent to the Graveyard as a Synchro Material: You can send the top card of your Deck to the Graveyard, and if the sent card was a ""Speedroid"" monster, the Synchro Monster that used this card as Synchro Material gains 1000 ATK.",Machine,0,800
127254,Speedroid Horse Stilts,Speedroid Horse Stilts,https://tcgplayer-cdn.tcgplayer.com/product/127254_200w.jpg,2,1880,https://cpt.tcgcsv.com/6W02,2025-05-15T20:01:56.957,1,0.01,0.24,1.49,0.22,,1st Edition,RATE-EN006,Common,WIND,Effect Monster,"When this card is Normal Summoned: You can Special Summon 1 Level 4 or lower ""Speedroid"" monster from your hand. During your Main Phase, except the turn this card was sent to the Graveyard: You can banish this card from your Graveyard; send 1 WIND monster from your Deck to the Graveyard. You can only use this effect of ""Speedroid Horse Stilts"" once per turn.",Machine,1100,1100
127254,Speedroid Horse Stilts,Speedroid Horse Stilts,https://tcgplayer-cdn.tcgplayer.com/product/127254_200w.jpg,2,1880,https://cpt.tcgcsv.com/6W02,2025-05-15T20:01:56.957,1,0.01,0.2,1.49,0.07,,Unlimited,RATE-EN006,Common,WIND,Effect Monster,"When this card is Normal Summoned: You can Special Summon 1 Level 4 or lower ""Speedroid"" monster from your hand. During your Main Phase, except the turn this card was sent to the Graveyard: You can banish this card from your Graveyard; send 1 WIND monster from your Deck to the Graveyard. You can only use this effect of ""Speedroid Horse Stilts"" once per turn.",Machine,1100,1100
127256,Windwitch - Ice Bell,Windwitch Ice Bell,https://tcgplayer-cdn.tcgplayer.com/product/127256_200w.jpg,2,1880,https://cpt.tcgcsv.com/8W02,2017-03-17T14:29:37.197,1,0.25,0.7,9.99,0.49,,1st Edition,RATE-EN007,Ultra Rare,WIND,Effect Monster,"If you control no monsters: You can Special Summon this card from your hand, then you can Special Summon 1 ""Windwitch"" monster from your Deck, but it cannot be Tributed. You cannot Special Summon monsters from the Extra Deck the turn you activate this effect, except Level 5 or higher WIND monsters. If this card is Normal or Special Summoned: You can inflict 500 damage to your opponent. You can only use each effect of ""Windwitch - Ice Bell"" once per turn.",Spellcaster,1000,1000
127256,Windwitch - Ice Bell,Windwitch Ice Bell,https://tcgplayer-cdn.tcgplayer.com/product/127256_200w.jpg,2,1880,https://cpt.tcgcsv.com/8W02,2017-03-17T14:29:37.197,1,0.33,0.85,5.72,0.57,,Unlimited,RATE-EN007,Ultra Rare,WIND,Effect Monster,"If you control no monsters: You can Special Summon this card from your hand, then you can Special Summon 1 ""Windwitch"" monster from your Deck, but it cannot be Tributed. You cannot Special Summon monsters from the Extra Deck the turn you activate this effect, except Level 5 or higher WIND monsters. If this card is Normal or Special Summoned: You can inflict 500 damage to your opponent. You can only use each effect of ""Windwitch - Ice Bell"" once per turn.",Spellcaster,1000,1000
127257,Windwitch - Snow Bell,Windwitch Snow Bell,https://tcgplayer-cdn.tcgplayer.com/product/127257_200w.jpg,2,1880,https://cpt.tcgcsv.com/9W02,2017-03-17T14:31:02.447,1,1.35,1.75,18.0,1.52,,1st Edition,RATE-EN008,Ultra Rare,WIND,Tuner/Effect Monster,"If you control 2 or more WIND monsters, and no non-WIND monsters: You can Special Summon this card from your hand. A WIND Synchro Monster that was Summoned using this card as Synchro Material cannot be destroyed by your opponent's card effects.",Spellcaster,100,100
127257,Windwitch - Snow Bell,Windwitch Snow Bell,https://tcgplayer-cdn.tcgplayer.com/product/127257_200w.jpg,2,1880,https://cpt.tcgcsv.com/9W02,2017-03-17T14:31:02.447,1,1.25,2.52,11.5,1.53,,Unlimited,RATE-EN008,Ultra Rare,WIND,Tuner/Effect Monster,"If you control 2 or more WIND monsters, and no non-WIND monsters: You can Special Summon this card from your hand. A WIND Synchro Monster that was Summoned using this card as Synchro Material cannot be destroyed by your opponent's card effects.",Spellcaster,100,100
127258,Fusion Parasite,Fusion Parasite,https://tcgplayer-cdn.tcgplayer.com/product/127258_200w.jpg,2,1880,https://cpt.tcgcsv.com/bW02,2017-03-17T14:31:17.673,1,0.74,0.99,4.47,0.77,,Unlimited,RATE-EN009,Rare,DARK,Effect Monster,"This card can be used as a substitute for any 1 Fusion Material whose name is specifically listed on the Fusion Monster Card, but the other Fusion Material(s) must be correct. Cannot be used as Fusion Material otherwise. If this card is Special Summoned (except during the Damage Step): You can Fusion Summon 1 Fusion Monster from your Extra Deck, using monsters you control as Fusion Materials, including this card.",Insect,0,0
127258,Fusion Parasite,Fusion Parasite,https://tcgplayer-cdn.tcgplayer.com/product/127258_200w.jpg,2,1880,https://cpt.tcgcsv.com/bW02,2017-03-17T14:31:17.673,1,0.12,0.97,2.99,1.04,0.74,1st Edition,RATE-EN009,Rare,DARK,Effect Monster,"This card can be used as a substitute for any 1 Fusion Material whose name is specifically listed on the Fusion Monster Card, but the other Fusion Material(s) must be correct. Cannot be used as Fusion Material otherwise. If this card is Special Summoned (except during the Damage Step): You can Fusion Summon 1 Fusion Monster from your Extra Deck, using monsters you control as Fusion Materials, including this card.",Insect,0,0
127259,Cyber Tutubon,Cyber Tutubon,https://tcgplayer-cdn.tcgplayer.com/product/127259_200w.jpg,2,1880,https://cpt.tcgcsv.com/cW02,2017-03-17T14:31:33.987,1,0.01,0.21,1.49,0.18,0.11,Unlimited,RATE-EN010,Common,EARTH,Effect Monster,You can Special Summon this card (from your hand) by Tributing 1 Warrior or Fairy-Type monster from your hand or field. If this card is Tributed for a Ritual Summon: You can target 1 Ritual Spell Card in your Graveyard; add it to your hand.,Warrior,1800,1600
127259,Cyber Tutubon,Cyber Tutubon,https://tcgplayer-cdn.tcgplayer.com/product/127259_200w.jpg,2,1880,https://cpt.tcgcsv.com/cW02,2017-03-17T14:31:33.987,1,0.05,0.23,1.99,0.15,,1st Edition,RATE-EN010,Common,EARTH,Effect Monster,You can Special Summon this card (from your hand) by Tributing 1 Warrior or Fairy-Type monster from your hand or field. If this card is Tributed for a Ritual Summon: You can target 1 Ritual Spell Card in your Graveyard; add it to your hand.,Warrior,1800,1600
127260,Cipher Etranger,Cipher Etranger,https://tcgplayer-cdn.tcgplayer.com/product/127260_200w.jpg,2,1880,https://cpt.tcgcsv.com/dW02,2017-03-17T14:31:49.873,1,0.03,0.2,1.34,0.08,,1st Edition,RATE-EN011,Common,LIGHT,Effect Monster,"While this card is in your hand or Graveyard: You can target 1 ""Cipher"" Xyz Monster you control; attach this card to it as Xyz Material. If this card is sent to the Graveyard: You can add 1 ""Cipher"" Spell/Trap Card from your Deck to your hand. You can only use 1 ""Cipher Etranger"" effect per turn, and only once that turn.",Spellcaster,0,0
127260,Cipher Etranger,Cipher Etranger,https://tcgplayer-cdn.tcgplayer.com/product/127260_200w.jpg,2,1880,https://cpt.tcgcsv.com/dW02,2017-03-17T14:31:49.873,1,0.02,0.22,0.99,0.21,,Unlimited,RATE-EN011,Common,LIGHT,Effect Monster,"While this card is in your hand or Graveyard: You can target 1 ""Cipher"" Xyz Monster you control; attach this card to it as Xyz Material. If this card is sent to the Graveyard: You can add 1 ""Cipher"" Spell/Trap Card from your Deck to your hand. You can only use 1 ""Cipher Etranger"" effect per turn, and only once that turn.",Spellcaster,0,0
127261,Flower Cardian Cherry Blossom with Curtain,Flower Cardian Cherry Blossom with Curtain,https://tcgplayer-cdn.tcgplayer.com/product/127261_200w.jpg,2,1880,https://cpt.tcgcsv.com/fW02,2025-05-15T20:01:57.007,1,0.1,0.25,0.94,0.21,,Unlimited,RATE-EN012,Common,DARK,Effect Monster,"Cannot be Normal Summoned/Set. Must first be Special Summoned by its own effect. You can reveal this card in your hand; draw 1 card, and if you do, show it, then Special Summon this card if the drawn card is a ""Flower Cardian"" monster. Otherwise, send it and this card to the Graveyard. During either player's Damage Step, when your ""Flower Cardian"" monster battles an opponent's monster: You can discard this card; your battling monster gains 1000 ATK until the end of this turn.",Warrior,2000,2000
127261,Flower Cardian Cherry Blossom with Curtain,Flower Cardian Cherry Blossom with Curtain,https://tcgplayer-cdn.tcgplayer.com/product/127261_200w.jpg,2,1880,https://cpt.tcgcsv.com/fW02,2025-05-15T20:01:57.007,1,0.09,0.25,1.46,0.19,,1st Edition,RATE-EN012,Common,DARK,Effect Monster,"Cannot be Normal Summoned/Set. Must first be Special Summoned by its own effect. You can reveal this card in your hand; draw 1 card, and if you do, show it, then Special Summon this card if the drawn card is a ""Flower Cardian"" monster. Otherwise, send it and this card to the Graveyard. During either player's Damage Step, when your ""Flower Cardian"" monster battles an opponent's monster: You can discard this card; your battling monster gains 1000 ATK until the end of this turn.",Warrior,2000,2000
127263,Ancient Gear Hunting Hound,Ancient Gear Hunting Hound,https://tcgplayer-cdn.tcgplayer.com/product/127263_200w.jpg,2,1880,https://cpt.tcgcsv.com/hW02,2025-05-15T20:01:57.037,1,0.24,0.42,1.4,0.35,,Unlimited,RATE-EN013,Common,EARTH,Effect Monster,"If this card is Normal Summoned: Inflict 600 damage to your opponent. If this card attacks, your opponent cannot activate Spell/Trap Cards until the end of the Damage Step. Once per turn: You can Fusion Summon 1 ""Ancient Gear"" Fusion Monster from your Extra Deck, using monsters from your hand or field as Fusion Materials.",Machine,1000,1000
127263,Ancient Gear Hunting Hound,Ancient Gear Hunting Hound,https://tcgplayer-cdn.tcgplayer.com/product/127263_200w.jpg,2,1880,https://cpt.tcgcsv.com/hW02,2025-05-15T20:01:57.037,1,0.25,0.38,2.0,0.3,,1st Edition,RATE-EN013,Common,EARTH,Effect Monster,"If this card is Normal Summoned: Inflict 600 damage to your opponent. If this card attacks, your opponent cannot activate Spell/Trap Cards until the end of the Damage Step. Once per turn: You can Fusion Summon 1 ""Ancient Gear"" Fusion Monster from your Extra Deck, using monsters from your hand or field as Fusion Materials.",Machine,1000,1000
127265,Zoodiac Ratpier,Zoodiac Ratpier,https://tcgplayer-cdn.tcgplayer.com/product/127265_200w.jpg,2,1880,https://cpt.tcgcsv.com/kW02,2025-05-15T20:01:57.107,1,0.14,0.49,3.99,0.3,,Unlimited,RATE-EN014,Super Rare,EARTH,Effect Monster,"If this card is Normal Summoned: You can send 1 ""Zoodiac"" card from your Deck to your Graveyard. An Xyz Monster whose original Type is Beast-Warrior and has this card as Xyz Material gains this effect.<br>
<b>-</b> Once per turn: You can detach 1 Xyz Material from this card; Special Summon 1 ""Zoodiac Ratpier"" from your hand or Deck.",Beast-Warrior,0,0
127265,Zoodiac Ratpier,Zoodiac Ratpier,https://tcgplayer-cdn.tcgplayer.com/product/127265_200w.jpg,2,1880,https://cpt.tcgcsv.com/kW02,2025-05-15T20:01:57.107,1,0.1,0.49,4.99,0.3,,1st Edition,RATE-EN014,Super Rare,EARTH,Effect Monster,"If this card is Normal Summoned: You can send 1 ""Zoodiac"" card from your Deck to your Graveyard. An Xyz Monster whose original Type is Beast-Warrior and has this card as Xyz Material gains this effect.<br>
<b>-</b> Once per turn: You can detach 1 Xyz Material from this card; Special Summon 1 ""Zoodiac Ratpier"" from your hand or Deck.",Beast-Warrior,0,0
127267,Zoodiac Bunnyblast,Zoodiac Bunnyblast,https://tcgplayer-cdn.tcgplayer.com/product/127267_200w.jpg,2,1880,https://cpt.tcgcsv.com/mW02,2025-05-15T20:01:57.153,1,0.1,0.3,1.99,0.28,,1st Edition,RATE-EN015,Common,EARTH,Effect Monster,"If this card is destroyed by battle or card effect: You can target 1 ""Zoodiac"" card in your Graveyard, except ""Zoodiac Bunnyblast""; add it to your hand. An Xyz Monster whose original Type is Beast-Warrior and has this card as Xyz Material gains this effect.<br>
<b>-</b> During either player's turn, when your opponent activates a Spell Card or effect that targets this card: You can detach 1 Xyz Material from this card; negate the activation.",Beast-Warrior,800,800
127267,Zoodiac Bunnyblast,Zoodiac Bunnyblast,https://tcgplayer-cdn.tcgplayer.com/product/127267_200w.jpg,2,1880,https://cpt.tcgcsv.com/mW02,2025-05-15T20:01:57.153,1,0.1,0.34,1.99,0.23,,Unlimited,RATE-EN015,Common,EARTH,Effect Monster,"If this card is destroyed by battle or card effect: You can target 1 ""Zoodiac"" card in your Graveyard, except ""Zoodiac Bunnyblast""; add it to your hand. An Xyz Monster whose original Type is Beast-Warrior and has this card as Xyz Material gains this effect.<br>
<b>-</b> During either player's turn, when your opponent activates a Spell Card or effect that targets this card: You can detach 1 Xyz Material from this card; negate the activation.",Beast-Warrior,800,800
127269,Zoodiac Whiptail,Zoodiac Whiptail,https://tcgplayer-cdn.tcgplayer.com/product/127269_200w.jpg,2,1880,https://cpt.tcgcsv.com/pW02,2025-05-15T20:01:57.187,1,0.15,0.6,1.99,0.36,,Unlimited,RATE-EN016,Super Rare,EARTH,Effect Monster,"During either player's turn: You can target 1 Beast-Warrior-Type Xyz Monster you control; attach this card from your hand or field to it as Xyz Material. An Xyz Monster whose original Type is Beast-Warrior and has this card as Xyz Material gains this effect.<br>
<b>-</b> If this card battles an opponent's monster, after damage calculation: Banish that opponent's monster.",Beast-Warrior,1200,400
127269,Zoodiac Whiptail,Zoodiac Whiptail,https://tcgplayer-cdn.tcgplayer.com/product/127269_200w.jpg,2,1880,https://cpt.tcgcsv.com/pW02,2025-05-15T20:01:57.187,1,0.1,0.5,4.49,0.43,,1st Edition,RATE-EN016,Super Rare,EARTH,Effect Monster,"During either player's turn: You can target 1 Beast-Warrior-Type Xyz Monster you control; attach this card from your hand or field to it as Xyz Material. An Xyz Monster whose original Type is Beast-Warrior and has this card as Xyz Material gains this effect.<br>
<b>-</b> If this card battles an opponent's monster, after damage calculation: Banish that opponent's monster.",Beast-Warrior,1200,400
127271,Zoodiac Thoroughblade,Zoodiac Thoroughblade,https://tcgplayer-cdn.tcgplayer.com/product/127271_200w.jpg,2,1880,https://cpt.tcgcsv.com/rW02,2024-07-26T05:58:41.707,1,3.95,6.14,16.5,6.14,7.99,1st Edition,RATE-EN017,Ultra Rare,EARTH,Effect Monster,"If this card is Normal or Special Summoned: You can discard 1 ""Zoodiac"" card, and if you do, draw 1 card. An Xyz Monster whose original Type is Beast-Warrior and has this card as Xyz Material gains this effect.<br>
<b>-</b> If this card attacks a Defense Position monster, inflict piercing battle damage to your opponent.",Beast-Warrior,1600,0
127271,Zoodiac Thoroughblade,Zoodiac Thoroughblade,https://tcgplayer-cdn.tcgplayer.com/product/127271_200w.jpg,2,1880,https://cpt.tcgcsv.com/rW02,2024-07-26T05:58:41.707,1,2.5,6.3,12.88,2.88,,Unlimited,RATE-EN017,Ultra Rare,EARTH,Effect Monster,"If this card is Normal or Special Summoned: You can discard 1 ""Zoodiac"" card, and if you do, draw 1 card. An Xyz Monster whose original Type is Beast-Warrior and has this card as Xyz Material gains this effect.<br>
<b>-</b> If this card attacks a Defense Position monster, inflict piercing battle damage to your opponent.",Beast-Warrior,1600,0
127272,Zoodiac Ramram,Zoodiac Ramram,https://tcgplayer-cdn.tcgplayer.com/product/127272_200w.jpg,2,1880,https://cpt.tcgcsv.com/sW02,2022-07-26T04:20:45.103,1,0.08,0.3,2.0,0.3,,1st Edition,RATE-EN018,Common,EARTH,Effect Monster,"If this card is destroyed by battle or card effect: You can target 1 ""Zoodiac"" monster in your Graveyard, except ""Zoodiac Ramram""; Special Summon it. An Xyz Monster whose original Type is Beast-Warrior and has this card as Xyz Material gains this effect.<br>
<b>-</b> During either player's turn, when your opponent activates a Trap Card or effect that targets this card: You can detach 1 Xyz Material from this card; negate the activation.",Beast-Warrior,400,2000
127272,Zoodiac Ramram,Zoodiac Ramram,https://tcgplayer-cdn.tcgplayer.com/product/127272_200w.jpg,2,1880,https://cpt.tcgcsv.com/sW02,2022-07-26T04:20:45.103,1,0.1,0.35,2.0,0.32,,Unlimited,RATE-EN018,Common,EARTH,Effect Monster,"If this card is destroyed by battle or card effect: You can target 1 ""Zoodiac"" monster in your Graveyard, except ""Zoodiac Ramram""; Special Summon it. An Xyz Monster whose original Type is Beast-Warrior and has this card as Xyz Material gains this effect.<br>
<b>-</b> During either player's turn, when your opponent activates a Trap Card or effect that targets this card: You can detach 1 Xyz Material from this card; negate the activation.",Beast-Warrior,400,2000
127273,"True King Lithosagym, the Disaster",True King Lithosagym the Disaster,https://tcgplayer-cdn.tcgplayer.com/product/127273_200w.jpg,2,1880,https://cpt.tcgcsv.com/tW02,2022-11-19T12:57:59.607,1,0.08,0.5,12.95,0.39,,1st Edition,RATE-EN019,Super Rare,EARTH,Effect Monster,"If this card is in your hand: You can destroy 2 other monsters in your hand and/or face-up on your field, including an EARTH monster, and if you do, Special Summon this card, and if you do that, and both destroyed monsters were EARTH, you can also look at your opponent's Extra Deck and banish up to 3 monsters from it with different names. If this card is destroyed by card effect: You can Special Summon 1 non-EARTH Wyrm-Type monster from your Graveyard. You can only use each effect of ""True King Lithosagym, the Disaster"" once per turn.",Wyrm,2500,2300
127273,"True King Lithosagym, the Disaster",True King Lithosagym the Disaster,https://tcgplayer-cdn.tcgplayer.com/product/127273_200w.jpg,2,1880,https://cpt.tcgcsv.com/tW02,2022-11-19T12:57:59.607,1,0.14,0.45,4.5,0.31,,Unlimited,RATE-EN019,Super Rare,EARTH,Effect Monster,"If this card is in your hand: You can destroy 2 other monsters in your hand and/or face-up on your field, including an EARTH monster, and if you do, Special Summon this card, and if you do that, and both destroyed monsters were EARTH, you can also look at your opponent's Extra Deck and banish up to 3 monsters from it with different names. If this card is destroyed by card effect: You can Special Summon 1 non-EARTH Wyrm-Type monster from your Graveyard. You can only use each effect of ""True King Lithosagym, the Disaster"" once per turn.",Wyrm,2500,2300
127274,Crystron Rion,Crystron Rion,https://tcgplayer-cdn.tcgplayer.com/product/127274_200w.jpg,2,1880,https://cpt.tcgcsv.com/vW02,2017-03-17T14:36:47.2,1,0.07,0.25,1.4,0.17,,1st Edition,RATE-EN020,Common,WATER,Tuner/Effect Monster,"During your opponent's Main Phase or Battle Phase: You can target 1 of your banished non-Tuner monsters; Special Summon it, but it has its effects negated (if any), and if you do, immediately after this effect resolves, Synchro Summon 1 Machine-Type Synchro Monster using only that monster and this card (this is a Quick Effect). These Synchro Materials are shuffled into the Deck instead of being sent to the Graveyard. You can only use this effect of ""Crystron Rion"" once per turn.",Machine,500,500
127274,Crystron Rion,Crystron Rion,https://tcgplayer-cdn.tcgplayer.com/product/127274_200w.jpg,2,1880,https://cpt.tcgcsv.com/vW02,2017-03-17T14:36:47.2,1,0.02,0.22,0.99,0.17,,Unlimited,RATE-EN020,Common,WATER,Tuner/Effect Monster,"During your opponent's Main Phase or Battle Phase: You can target 1 of your banished non-Tuner monsters; Special Summon it, but it has its effects negated (if any), and if you do, immediately after this effect resolves, Synchro Summon 1 Machine-Type Synchro Monster using only that monster and this card (this is a Quick Effect). These Synchro Materials are shuffled into the Deck instead of being sent to the Graveyard. You can only use this effect of ""Crystron Rion"" once per turn.",Machine,500,500
