productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extDescription
35352,The Warrior Returning Alive,The Warrior Returning Alive,https://tcgplayer-cdn.tcgplayer.com/product/35352_200w.jpg,2,301,https://cpt.tcgcsv.com/39j,2013-05-09T12:13:41.653,1,5DS3-EN023,Common,Spell,,Normal Spell,0,0,0.08,0.25,1.07,0.13,,1st Edition,Add 1 Warrior-Type monster from your Graveyard to your hand.
35353,Banner of Courage,Banner of Courage,https://tcgplayer-cdn.tcgplayer.com/product/35353_200w.jpg,2,301,https://cpt.tcgcsv.com/59j,2013-05-09T12:13:41.653,1,5DS3-EN024,Common,Spell,,Normal Spell,0,0,0.05,0.23,1.49,0.1,,1st Edition,"During your Battle Phase, all monsters you control gain 200 ATK."
35354,Enemy Controller,Enemy Controller,https://tcgplayer-cdn.tcgplayer.com/product/35354_200w.jpg,2,301,https://cpt.tcgcsv.com/69j,2013-05-09T12:13:41.653,1,5DS3-EN025,Common,Spell,,Normal Spell,0,0,0.08,0.4,1.49,0.05,,1st Edition,Select and activate 1 of these effects: // * Change the Battle Position of 1 face-up monster your opponent controls. // * Tribute 1 monster. Select 1 face-up monster your opponent controls. Take control of it until the End Phase.
35355,Hammer Shot,Hammer Shot,https://tcgplayer-cdn.tcgplayer.com/product/35355_200w.jpg,2,301,https://cpt.tcgcsv.com/79j,2013-05-09T12:13:41.653,1,5DS3-EN026,Common,Spell,,Normal Spell,0,0,0.05,0.3,1.49,0.33,,1st Edition,"Destroy the 1 face-up Attack Position monster that has the highest ATK. (If it's a tie, you get to choose.)"
35356,Monster Reincarnation,Monster Reincarnation,https://tcgplayer-cdn.tcgplayer.com/product/35356_200w.jpg,2,301,https://cpt.tcgcsv.com/89j,2013-05-09T12:13:41.653,1,5DS3-EN027,Common,Spell,,Normal Spell,0,0,0.1,0.25,1.0,0.17,,1st Edition,Discard 1 card. Add 1 Monster Card from your Graveyard to your hand.
35357,Synchro Boost,Synchro Boost,https://tcgplayer-cdn.tcgplayer.com/product/35357_200w.jpg,2,301,https://cpt.tcgcsv.com/99j,2013-05-09T12:13:41.653,1,5DS3-EN028,Common,Spell,,Normal Spell,0,0,0.02,0.25,1.49,0.21,,1st Edition,"The equipped monster gains 500 ATK, and its Level is increased by 1."
35358,Wild Tornado,Wild Tornado,https://tcgplayer-cdn.tcgplayer.com/product/35358_200w.jpg,2,301,https://cpt.tcgcsv.com/b9j,2013-05-09T12:13:41.653,1,5DS3-EN029,Common,Trap,,Normal Trap,0,0,0.01,0.25,1.49,0.16,,1st Edition,"Destroy 1 face-up card in a Spell & Trap Card Zone. The controller of the destroyed card can then Set 1 Spell or Trap Card from their hand. If this Set card is destroyed and sent to the Graveyard, destroy 1 face-up card on the field."
35359,Trap Hole,Trap Hole,https://tcgplayer-cdn.tcgplayer.com/product/35359_200w.jpg,2,301,https://cpt.tcgcsv.com/c9j,2013-05-09T12:13:41.653,1,5DS3-EN030,Common,Trap,,Normal Trap,0,0,0.05,0.25,1.0,0.18,,1st Edition,Activate only when your opponent Normal Summons or Flip Summons a monster with 1000 or more ATK. Destroy that monster.
35360,Dust Tornado,Dust Tornado,https://tcgplayer-cdn.tcgplayer.com/product/35360_200w.jpg,2,301,https://cpt.tcgcsv.com/d9j,2013-05-09T12:13:41.653,1,5DS3-EN031,Common,Trap,,Normal Trap,0,0,0.11,0.57,1.98,0.6,,1st Edition,Destroy 1 Spell or Trap Card your opponent controls. You can then Set 1 Spell or Trap Card from your hand.
35361,Raigeki Break,Raigeki Break,https://tcgplayer-cdn.tcgplayer.com/product/35361_200w.jpg,2,301,https://cpt.tcgcsv.com/f9j,2013-05-09T12:13:41.653,1,5DS3-EN032,Common,Trap,,Normal Trap,0,0,0.98,1.61,3.0,1.53,,1st Edition,Discard 1 card from your hand. Destroy 1 card on the field.
35362,Rope of Life,Rope of Life,https://tcgplayer-cdn.tcgplayer.com/product/35362_200w.jpg,2,301,https://cpt.tcgcsv.com/g9j,2013-05-09T12:13:41.653,1,5DS3-EN033,Common,Trap,,Normal Trap,0,0,0.1,0.25,1.49,0.19,,1st Edition,"When 1 of your monsters is sent to the Graveyard as a result of battle, discard your entire hand to activate this card. Special Summon the monster to the field, increasing the ATK of the monster by 800 points."
35363,Secret Barrel,Secret Barrel,https://tcgplayer-cdn.tcgplayer.com/product/35363_200w.jpg,2,301,https://cpt.tcgcsv.com/h9j,2013-05-09T12:13:41.653,1,5DS3-EN034,Common,Trap,,Normal Trap,0,0,0.85,1.27,5.02,1.04,,1st Edition,Inflict damage to your opponent's Life Points equal to the total number of cards on your opponent's side of the field and in your opponent's hand x 200 points.
35364,Sakuretsu Armor,Sakuretsu Armor,https://tcgplayer-cdn.tcgplayer.com/product/35364_200w.jpg,2,301,https://cpt.tcgcsv.com/j9j,2013-05-09T12:13:41.653,1,5DS3-EN035,Common,Trap,,Normal Trap,0,0,0.24,0.55,1.98,0.55,,1st Edition,Activate only when an opponent's monster declares an attack. Destroy the attacking monster.
35365,Threatening Roar,Threatening Roar,https://tcgplayer-cdn.tcgplayer.com/product/35365_200w.jpg,2,301,https://cpt.tcgcsv.com/k9j,2013-05-09T12:13:41.653,1,5DS3-EN036,Common,Trap,,Normal Trap,0,0,0.39,0.7,2.95,0.77,,1st Edition,Your opponent cannot declare an attack this turn.
35366,Rising Energy,Rising Energy,https://tcgplayer-cdn.tcgplayer.com/product/35366_200w.jpg,2,301,https://cpt.tcgcsv.com/l9j,2013-05-09T12:13:41.653,1,5DS3-EN037,Common,Trap,,Normal Trap,0,0,0.09,0.25,1.49,0.18,,1st Edition,"Discard 1 card. Select 1 face-up monster, and it gains 1500 ATK until the End Phase of this turn."
35367,Defense Draw,Defense Draw,https://tcgplayer-cdn.tcgplayer.com/product/35367_200w.jpg,2,301,https://cpt.tcgcsv.com/m9j,2013-05-09T12:13:41.653,1,5DS3-EN038,Common,Trap,,Normal Trap,0,0,0.09,0.43,1.98,0.43,,1st Edition,Activate only during damage calculation during your opponent's turn. The Battle Damage you would receive becomes 0. Draw 1 card.
35368,Junk Destroyer,Junk Destroyer,https://tcgplayer-cdn.tcgplayer.com/product/35368_200w.jpg,2,301,https://cpt.tcgcsv.com/n9j,2013-05-09T12:13:41.653,1,5DS3-EN039,Ultra Rare,EARTH,Warrior,Synchro/Effect Monster,2600,2500,0.47,0.71,5.01,0.56,,1st Edition,"Junk Synchron + 1 or more non-Tuner monsters // When this card is Synchro Summoned, you can select and destroy cards on the field, up to the number of non-Tuner monsters used as Synchro Material Monsters for this card."
35369,X-Saber Urbellum,X Saber Urbellum,https://tcgplayer-cdn.tcgplayer.com/product/35369_200w.jpg,2,301,https://cpt.tcgcsv.com/p9j,2013-05-09T12:13:41.653,1,5DS3-EN040,Common,EARTH,Warrior,Synchro/Effect Monster,2200,1300,0.31,0.88,2.99,0.96,,1st Edition,"1 Tuner + 1 or more non-Tuner monsters // When this card inflicts Battle Damage to your opponent, while they have 4 or more cards in their hand, place 1 random card from their hand on top of their Deck."
35370,"Gaia Knight, the Force of Earth",Gaia Knight the Force of Earth,https://tcgplayer-cdn.tcgplayer.com/product/35370_200w.jpg,2,301,https://cpt.tcgcsv.com/q9j,2013-05-09T12:13:41.653,1,5DS3-EN041,Common,EARTH,Warrior,Synchro Monster,2600,800,0.35,0.7,9.75,0.7,,1st Edition,1 Tuner + 1 or more non-Tuner monsters
35371,X-Saber Wayne,X Saber Wayne,https://tcgplayer-cdn.tcgplayer.com/product/35371_200w.jpg,2,301,https://cpt.tcgcsv.com/r9j,2013-05-09T12:13:41.653,1,5DS3-EN042,Super Rare,EARTH,Warrior,Synchro/Effect Monster,2100,400,0.1,0.45,2.0,0.37,,1st Edition,"1 Tuner + 1 or more non-Tuner monsters // When this card is Synchro Summoned, you can Special Summon 1 Level 4 or lower Warrior-Type monster from your hand."
164615,Duelist Toolbox Starter Deck [1st Edition],Duelist Toolbox Starter Deck 1st Edition,https://tcgplayer-cdn.tcgplayer.com/product/164615_200w.jpg,2,301,https://cpt.tcgcsv.com/kSk2,2022-03-21T13:13:13.307,1,,,,,,,,24.99,30.0,59.99,28.84,,Normal,"This 44-card Deck includes 40 cards for your Main Deck, plus 4 Synchro Monsters to get your Extra Deck rolling.
<br>Duelist Toolbox Contains:
<br>• 40 Common Cards
<br>• 1 Ultra Rare Card
<br>• 3 Super Rare Cards
<br>• 1 Beginner's Guide
<br>• 1 Game Mat"
164616,Duelist Toolbox Starter Deck Display Box,Duelist Toolbox Starter Deck Display Box,https://tcgplayer-cdn.tcgplayer.com/product/164616_200w.jpg,2,301,https://cpt.tcgcsv.com/lSk2,2018-04-11T15:21:07.33,1,,,,,,,,,,,,,,"Each box contains 10 decks.
<br>This 44-card Deck includes 40 cards for your Main Deck, plus 4 Synchro Monsters to get your Extra Deck rolling.
<br>Duelist Toolbox Contains:
<br>• 40 Common Cards
<br>• 1 Ultra Rare Card
<br>• 3 Super Rare Cards
<br>• 1 Beginner's Guide
<br>• 1 Game Mat"
