productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extDescription,extUPC
108208,Summoned Skull,Summoned Skull,https://tcgplayer-cdn.tcgplayer.com/product/108208_200w.jpg,2,1672,https://cpt.tcgcsv.com/bjT,2025-04-17T18:32:05.1,1,0.25,0.55,6.23,0.53,,1st Edition,YGLD-ENA06,Common,DARK,Fiend,Normal Monster,2500,1200,"<em>A fiend with dark powers for confusing the enemy. Among the Fiend-Type monsters, this monster boasts considerable force.</em>
<br>
<br>(This card is always treated as an ""Archfiend"" card.)",
108208,Summoned Skull,Summoned Skull,https://tcgplayer-cdn.tcgplayer.com/product/108208_200w.jpg,2,1672,https://cpt.tcgcsv.com/bjT,2025-04-17T18:32:05.1,1,0.29,0.51,2.99,0.51,,Unlimited,YGLD-ENA06,Common,DARK,Fiend,Normal Monster,2500,1200,"<em>A fiend with dark powers for confusing the enemy. Among the Fiend-Type monsters, this monster boasts considerable force.</em>
<br>
<br>(This card is always treated as an ""Archfiend"" card.)",
108209,Curse of Dragon,Curse of Dragon,https://tcgplayer-cdn.tcgplayer.com/product/108209_200w.jpg,2,1672,https://cpt.tcgcsv.com/cjT,2025-04-17T18:33:47.03,1,0.2,0.46,2.5,0.46,,1st Edition,YGLD-ENA07,Common,DARK,Dragon,Normal Monster,2000,1500,<em>A wicked dragon that taps into dark forces to execute a powerful attack.</em>,
108209,Curse of Dragon,Curse of Dragon,https://tcgplayer-cdn.tcgplayer.com/product/108209_200w.jpg,2,1672,https://cpt.tcgcsv.com/cjT,2025-04-17T18:33:47.03,1,0.11,0.48,1.23,0.46,0.67,Unlimited,YGLD-ENA07,Common,DARK,Dragon,Normal Monster,2000,1500,<em>A wicked dragon that taps into dark forces to execute a powerful attack.</em>,
108210,Catapult Turtle,Catapult Turtle,https://tcgplayer-cdn.tcgplayer.com/product/108210_200w.jpg,2,1672,https://cpt.tcgcsv.com/djT,2023-01-11T19:24:35.433,1,0.17,0.3,3.63,0.29,,1st Edition,YGLD-ENA08,Common,WATER,Aqua,Effect Monster,1000,2000,Once per turn: You can Tribute 1 monster; inflict damage to your opponent equal to half the Tributed monster's ATK on the field.,
108210,Catapult Turtle,Catapult Turtle,https://tcgplayer-cdn.tcgplayer.com/product/108210_200w.jpg,2,1672,https://cpt.tcgcsv.com/djT,2023-01-11T19:24:35.433,1,0.01,0.25,1.46,0.24,,Unlimited,YGLD-ENA08,Common,WATER,Aqua,Effect Monster,1000,2000,Once per turn: You can Tribute 1 monster; inflict damage to your opponent equal to half the Tributed monster's ATK on the field.,
108211,Celtic Guardian,Celtic Guardian,https://tcgplayer-cdn.tcgplayer.com/product/108211_200w.jpg,2,1672,https://cpt.tcgcsv.com/fjT,2025-04-17T18:36:56.287,1,0.24,0.44,1.7,0.39,,1st Edition,YGLD-ENA09,Common,EARTH,Warrior,Normal Monster,1400,1200,"<em>An elf who learned to wield a sword, he baffles enemies with lightning-swift attacks.</em>",
108211,Celtic Guardian,Celtic Guardian,https://tcgplayer-cdn.tcgplayer.com/product/108211_200w.jpg,2,1672,https://cpt.tcgcsv.com/fjT,2025-04-17T18:36:56.287,1,0.2,0.33,1.23,0.34,,Unlimited,YGLD-ENA09,Common,EARTH,Warrior,Normal Monster,1400,1200,"<em>An elf who learned to wield a sword, he baffles enemies with lightning-swift attacks.</em>",
108212,"Winged Dragon, Guardian of the Fortress #1",Winged Dragon Guardian of the Fortress 1,https://tcgplayer-cdn.tcgplayer.com/product/108212_200w.jpg,2,1672,https://cpt.tcgcsv.com/gjT,2025-04-17T18:36:19.273,1,0.05,0.25,1.49,0.26,,1st Edition,YGLD-ENA10,Common,WIND,Dragon,Normal Monster,1400,1200,<em>A dragon commonly found guarding mountain fortresses. Its signature attack is a sweeping dive from out of the blue.</em>,
108212,"Winged Dragon, Guardian of the Fortress #1",Winged Dragon Guardian of the Fortress 1,https://tcgplayer-cdn.tcgplayer.com/product/108212_200w.jpg,2,1672,https://cpt.tcgcsv.com/gjT,2025-04-17T18:36:19.273,1,0.05,0.25,1.41,0.25,,Unlimited,YGLD-ENA10,Common,WIND,Dragon,Normal Monster,1400,1200,<em>A dragon commonly found guarding mountain fortresses. Its signature attack is a sweeping dive from out of the blue.</em>,
108213,Feral Imp,Feral Imp,https://tcgplayer-cdn.tcgplayer.com/product/108213_200w.jpg,2,1672,https://cpt.tcgcsv.com/hjT,2025-04-17T18:37:42.107,1,0.01,0.23,1.49,0.25,0.14,Unlimited,YGLD-ENA11,Common,DARK,Fiend,Normal Monster,1300,1400,"<em>A playful little fiend that lurks in the dark, waiting to attack an unwary enemy.</em>",
108213,Feral Imp,Feral Imp,https://tcgplayer-cdn.tcgplayer.com/product/108213_200w.jpg,2,1672,https://cpt.tcgcsv.com/hjT,2025-04-17T18:37:42.107,1,0.08,0.22,1.7,0.2,,1st Edition,YGLD-ENA11,Common,DARK,Fiend,Normal Monster,1300,1400,"<em>A playful little fiend that lurks in the dark, waiting to attack an unwary enemy.</em>",
108214,Beaver Warrior,Beaver Warrior,https://tcgplayer-cdn.tcgplayer.com/product/108214_200w.jpg,2,1672,https://cpt.tcgcsv.com/jjT,2025-04-17T18:38:25.897,1,0.05,0.23,1.49,0.12,0.15,Unlimited,YGLD-ENA12,Common,EARTH,Beast-Warrior,Normal Monster,1200,1500,<em>What this creature lacks in size it makes up for in defense when battling in the prairie.</em>,
108214,Beaver Warrior,Beaver Warrior,https://tcgplayer-cdn.tcgplayer.com/product/108214_200w.jpg,2,1672,https://cpt.tcgcsv.com/jjT,2025-04-17T18:38:25.897,1,0.07,0.24,1.7,0.19,,1st Edition,YGLD-ENA12,Common,EARTH,Beast-Warrior,Normal Monster,1200,1500,<em>What this creature lacks in size it makes up for in defense when battling in the prairie.</em>,
108215,Griffore,Griffore,https://tcgplayer-cdn.tcgplayer.com/product/108215_200w.jpg,2,1672,https://cpt.tcgcsv.com/kjT,2025-04-17T18:39:01.21,1,0.1,0.33,1.87,0.34,,1st Edition,YGLD-ENA13,Common,EARTH,,Normal Monster,1200,1500,<em>This monster's tough hide deflects almost any attack.</em>,
108215,Griffore,Griffore,https://tcgplayer-cdn.tcgplayer.com/product/108215_200w.jpg,2,1672,https://cpt.tcgcsv.com/kjT,2025-04-17T18:39:01.21,1,0.1,0.25,1.49,0.2,0.2,Unlimited,YGLD-ENA13,Common,EARTH,,Normal Monster,1200,1500,<em>This monster's tough hide deflects almost any attack.</em>,
108216,Mystical Elf,Mystical Elf,https://tcgplayer-cdn.tcgplayer.com/product/108216_200w.jpg,2,1672,https://cpt.tcgcsv.com/ljT,2025-04-17T18:39:39.81,1,0.1,0.25,2.67,0.21,,1st Edition,YGLD-ENA14,Common,LIGHT,Spellcaster,Normal Monster,800,2000,"<em>A delicate elf that lacks offense, but has a terrific defense backed by mystical power.</em>",
108216,Mystical Elf,Mystical Elf,https://tcgplayer-cdn.tcgplayer.com/product/108216_200w.jpg,2,1672,https://cpt.tcgcsv.com/ljT,2025-04-17T18:39:39.81,1,0.1,0.24,1.23,0.34,0.11,Unlimited,YGLD-ENA14,Common,LIGHT,Spellcaster,Normal Monster,800,2000,"<em>A delicate elf that lacks offense, but has a terrific defense backed by mystical power.</em>",
108217,Giant Soldier of Stone,Giant Soldier of Stone,https://tcgplayer-cdn.tcgplayer.com/product/108217_200w.jpg,2,1672,https://cpt.tcgcsv.com/mjT,2025-04-17T18:35:12.403,1,0.09,0.25,1.49,0.29,0.11,Unlimited,YGLD-ENA15,Common,EARTH,Rock,Normal Monster,1300,2000,<em>A giant warrior made of stone. A punch from this creature has earth-shaking results.</em>,
108217,Giant Soldier of Stone,Giant Soldier of Stone,https://tcgplayer-cdn.tcgplayer.com/product/108217_200w.jpg,2,1672,https://cpt.tcgcsv.com/mjT,2025-04-17T18:35:12.403,1,0.05,0.23,1.7,0.16,,1st Edition,YGLD-ENA15,Common,EARTH,Rock,Normal Monster,1300,2000,<em>A giant warrior made of stone. A punch from this creature has earth-shaking results.</em>,
108218,Mammoth Graveyard,Mammoth Graveyard,https://tcgplayer-cdn.tcgplayer.com/product/108218_200w.jpg,2,1672,https://cpt.tcgcsv.com/njT,2025-04-17T18:43:30.97,1,0.06,0.21,0.98,0.25,,Unlimited,YGLD-ENA16,Common,EARTH,Dinosaur,Normal Monster,1200,800,<em>A mammoth that protects the graves of its pack and is absolutely merciless when facing grave-robbers.</em>,
108218,Mammoth Graveyard,Mammoth Graveyard,https://tcgplayer-cdn.tcgplayer.com/product/108218_200w.jpg,2,1672,https://cpt.tcgcsv.com/njT,2025-04-17T18:43:30.97,1,0.1,0.25,1.7,0.15,,1st Edition,YGLD-ENA16,Common,EARTH,Dinosaur,Normal Monster,1200,800,<em>A mammoth that protects the graves of its pack and is absolutely merciless when facing grave-robbers.</em>,
108219,Exodia the Forbidden One,Exodia the Forbidden One,https://tcgplayer-cdn.tcgplayer.com/product/108219_200w.jpg,2,1672,https://cpt.tcgcsv.com/pjT,2023-01-11T19:29:47.37,1,1.97,3.0,9.99,3.22,,1st Edition,YGLD-ENA17,Ultra Rare,DARK,Spellcaster,Effect Monster,1000,1000,"If you have ""Right Leg of the Forbidden One"", ""Left Leg of the Forbidden One"", ""Right Arm of the Forbidden One"" and ""Left Arm of the Forbidden One"" in addition to this card in your hand, you win the Duel.",
108219,Exodia the Forbidden One,Exodia the Forbidden One,https://tcgplayer-cdn.tcgplayer.com/product/108219_200w.jpg,2,1672,https://cpt.tcgcsv.com/pjT,2023-01-11T19:29:47.37,1,1.79,2.77,7.0,2.64,,Unlimited,YGLD-ENA17,Ultra Rare,DARK,Spellcaster,Effect Monster,1000,1000,"If you have ""Right Leg of the Forbidden One"", ""Left Leg of the Forbidden One"", ""Right Arm of the Forbidden One"" and ""Left Arm of the Forbidden One"" in addition to this card in your hand, you win the Duel.",
108220,Right Leg of the Forbidden One,Right Leg of the Forbidden One,https://tcgplayer-cdn.tcgplayer.com/product/108220_200w.jpg,2,1672,https://cpt.tcgcsv.com/qjT,2025-04-17T19:08:56.31,1,2.84,5.0,12.0,4.97,,1st Edition,YGLD-ENA18,Ultra Rare,DARK,Spellcaster,Normal Monster,200,300,<em>A forbidden right leg sealed by magic. Whosoever breaks this seal will know infinite power.</em>,
108220,Right Leg of the Forbidden One,Right Leg of the Forbidden One,https://tcgplayer-cdn.tcgplayer.com/product/108220_200w.jpg,2,1672,https://cpt.tcgcsv.com/qjT,2025-04-17T19:08:56.31,1,2.4,4.04,9.97,3.96,,Unlimited,YGLD-ENA18,Ultra Rare,DARK,Spellcaster,Normal Monster,200,300,<em>A forbidden right leg sealed by magic. Whosoever breaks this seal will know infinite power.</em>,
108221,Left Leg of the Forbidden One,Left Leg of the Forbidden One,https://tcgplayer-cdn.tcgplayer.com/product/108221_200w.jpg,2,1672,https://cpt.tcgcsv.com/rjT,2025-04-17T19:09:47.83,1,2.5,4.65,14.0,4.38,,1st Edition,YGLD-ENA19,Ultra Rare,DARK,Spellcaster,Normal Monster,200,300,<em>A forbidden left leg sealed by magic. Whosoever breaks this seal will know infinite power.</em>,
108221,Left Leg of the Forbidden One,Left Leg of the Forbidden One,https://tcgplayer-cdn.tcgplayer.com/product/108221_200w.jpg,2,1672,https://cpt.tcgcsv.com/rjT,2025-04-17T19:09:47.83,1,2.0,3.69,7.59,3.51,,Unlimited,YGLD-ENA19,Ultra Rare,DARK,Spellcaster,Normal Monster,200,300,<em>A forbidden left leg sealed by magic. Whosoever breaks this seal will know infinite power.</em>,
108222,Right Arm of the Forbidden One,Right Arm of the Forbidden One,https://tcgplayer-cdn.tcgplayer.com/product/108222_200w.jpg,2,1672,https://cpt.tcgcsv.com/sjT,2025-04-17T19:10:25.073,1,1.95,4.2,9.97,4.09,,Unlimited,YGLD-ENA20,Ultra Rare,DARK,Spellcaster,Normal Monster,200,300,<em>A forbidden right arm sealed by magic. Whosoever breaks this seal will know infinite power.</em>,
108222,Right Arm of the Forbidden One,Right Arm of the Forbidden One,https://tcgplayer-cdn.tcgplayer.com/product/108222_200w.jpg,2,1672,https://cpt.tcgcsv.com/sjT,2025-04-17T19:10:25.073,1,2.0,4.94,9.99,4.65,,1st Edition,YGLD-ENA20,Ultra Rare,DARK,Spellcaster,Normal Monster,200,300,<em>A forbidden right arm sealed by magic. Whosoever breaks this seal will know infinite power.</em>,
108223,Left Arm of the Forbidden One,Left Arm of the Forbidden One,https://tcgplayer-cdn.tcgplayer.com/product/108223_200w.jpg,2,1672,https://cpt.tcgcsv.com/tjT,2025-04-17T19:12:41.627,1,2.25,4.69,7.65,4.66,,Unlimited,YGLD-ENA21,Ultra Rare,DARK,Spellcaster,Normal Monster,200,300,<em>A forbidden left arm sealed by magic. Whosoever breaks this seal will know infinite power.</em>,
108223,Left Arm of the Forbidden One,Left Arm of the Forbidden One,https://tcgplayer-cdn.tcgplayer.com/product/108223_200w.jpg,2,1672,https://cpt.tcgcsv.com/tjT,2025-04-17T19:12:41.627,1,2.0,5.29,9.99,5.13,,1st Edition,YGLD-ENA21,Ultra Rare,DARK,Spellcaster,Normal Monster,200,300,<em>A forbidden left arm sealed by magic. Whosoever breaks this seal will know infinite power.</em>,
108224,Kuriboh (A),Kuriboh A,https://tcgplayer-cdn.tcgplayer.com/product/108224_200w.jpg,2,1672,https://cpt.tcgcsv.com/vjT,2019-03-04T21:31:03.083,1,0.01,0.25,1.45,0.26,,Unlimited,YGLD-ENA22,Common,DARK,Fiend,Effect Monster,300,200,"During your opponent's turn, at damage calculation: You can discard this card; you take no battle damage from that battle (this is a Quick Effect).",
108224,Kuriboh (A),Kuriboh A,https://tcgplayer-cdn.tcgplayer.com/product/108224_200w.jpg,2,1672,https://cpt.tcgcsv.com/vjT,2019-03-04T21:31:03.083,1,0.05,0.25,1.49,0.2,,1st Edition,YGLD-ENA22,Common,DARK,Fiend,Effect Monster,300,200,"During your opponent's turn, at damage calculation: You can discard this card; you take no battle damage from that battle (this is a Quick Effect).",
108225,Monster Reborn (A),Monster Reborn A,https://tcgplayer-cdn.tcgplayer.com/product/108225_200w.jpg,2,1672,https://cpt.tcgcsv.com/wjT,2019-03-04T21:34:54.927,1,0.15,0.38,1.49,0.26,,1st Edition,YGLD-ENA23,Common,SPELL,,Normal Spell,,,Target 1 monster in either player's Graveyard; Special Summon it.,
108225,Monster Reborn (A),Monster Reborn A,https://tcgplayer-cdn.tcgplayer.com/product/108225_200w.jpg,2,1672,https://cpt.tcgcsv.com/wjT,2019-03-04T21:34:54.927,1,0.11,0.4,1.49,0.28,0.29,Unlimited,YGLD-ENA23,Common,SPELL,,Normal Spell,,,Target 1 monster in either player's Graveyard; Special Summon it.,
108226,Swords of Revealing Light (A),Swords of Revealing Light A,https://tcgplayer-cdn.tcgplayer.com/product/108226_200w.jpg,2,1672,https://cpt.tcgcsv.com/xjT,2019-03-07T18:53:49.627,1,0.14,0.29,2.0,0.19,,1st Edition,YGLD-ENA24,Common,SPELL,,Normal Spell,,,"Flip all monsters your opponent controls face-up. This card remains on the field for 3 of your opponent's turns. While this card is face-up on the field, monsters your opponent controls cannot declare an attack.",
108226,Swords of Revealing Light (A),Swords of Revealing Light A,https://tcgplayer-cdn.tcgplayer.com/product/108226_200w.jpg,2,1672,https://cpt.tcgcsv.com/xjT,2019-03-07T18:53:49.627,1,0.11,0.29,1.49,0.19,,Unlimited,YGLD-ENA24,Common,SPELL,,Normal Spell,,,"Flip all monsters your opponent controls face-up. This card remains on the field for 3 of your opponent's turns. While this card is face-up on the field, monsters your opponent controls cannot declare an attack.",
108227,Mystic Box,Mystic Box,https://tcgplayer-cdn.tcgplayer.com/product/108227_200w.jpg,2,1672,https://cpt.tcgcsv.com/zjT,2023-01-11T19:46:16.733,1,0.14,0.62,1.45,0.62,0.68,Unlimited,YGLD-ENA25,Common,SPELL,,Normal Spell,,,"Target 1 monster your opponent controls and 1 monster you control; destroy the first target, then give control of the second target to your opponent.",
108227,Mystic Box,Mystic Box,https://tcgplayer-cdn.tcgplayer.com/product/108227_200w.jpg,2,1672,https://cpt.tcgcsv.com/zjT,2023-01-11T19:46:16.733,1,0.19,0.35,1.51,0.35,,1st Edition,YGLD-ENA25,Common,SPELL,,Normal Spell,,,"Target 1 monster your opponent controls and 1 monster you control; destroy the first target, then give control of the second target to your opponent.",
108228,Brain Control,Brain Control,https://tcgplayer-cdn.tcgplayer.com/product/108228_200w.jpg,2,1672,https://cpt.tcgcsv.com/BjT,2023-01-11T19:21:46.1,1,0.15,0.5,1.61,0.52,0.98,Unlimited,YGLD-ENA26,Common,SPELL,,Normal Spell,,,"Pay 800 Life Points, then target 1 face-up monster your opponent controls; take control of that target until the End Phase.",
108228,Brain Control,Brain Control,https://tcgplayer-cdn.tcgplayer.com/product/108228_200w.jpg,2,1672,https://cpt.tcgcsv.com/BjT,2023-01-11T19:21:46.1,1,0.25,0.52,1.75,0.52,,1st Edition,YGLD-ENA26,Common,SPELL,,Normal Spell,,,"Pay 800 Life Points, then target 1 face-up monster your opponent controls; take control of that target until the End Phase.",
108229,Monster Recovery (A),Monster Recovery A,https://tcgplayer-cdn.tcgplayer.com/product/108229_200w.jpg,2,1672,https://cpt.tcgcsv.com/CjT,2025-04-17T19:22:09.27,1,0.03,0.22,1.49,0.22,,1st Edition,YGLD-ENA27,Common,SPELL,,Quick-Play Spell,,,Unite 1 of your own monsters on your side of the field and your hand with your Deck and then shuffle it. Draw the same number of cards that were in your hand from the Deck. (You cannot activate this card if you have your opponent's card in your hand.),
108229,Monster Recovery (A),Monster Recovery A,https://tcgplayer-cdn.tcgplayer.com/product/108229_200w.jpg,2,1672,https://cpt.tcgcsv.com/CjT,2025-04-17T19:22:09.27,1,0.01,0.21,2.99,0.08,,Unlimited,YGLD-ENA27,Common,SPELL,,Quick-Play Spell,,,Unite 1 of your own monsters on your side of the field and your hand with your Deck and then shuffle it. Draw the same number of cards that were in your hand from the Deck. (You cannot activate this card if you have your opponent's card in your hand.),
108230,Spell Shattering Arrow,Spell Shattering Arrow,https://tcgplayer-cdn.tcgplayer.com/product/108230_200w.jpg,2,1672,https://cpt.tcgcsv.com/DjT,2025-04-17T19:21:00.423,1,0.12,0.25,2.86,0.22,,1st Edition,YGLD-ENA28,Common,SPELL,,Quick-Play Spell,,,"Destroy as many face-up Spell Cards your opponent controls as possible, and if you do, inflict 500 damage to your opponent for each.",
108230,Spell Shattering Arrow,Spell Shattering Arrow,https://tcgplayer-cdn.tcgplayer.com/product/108230_200w.jpg,2,1672,https://cpt.tcgcsv.com/DjT,2025-04-17T19:21:00.423,1,0.1,0.27,1.41,0.27,,Unlimited,YGLD-ENA28,Common,SPELL,,Quick-Play Spell,,,"Destroy as many face-up Spell Cards your opponent controls as possible, and if you do, inflict 500 damage to your opponent for each.",
108231,Horn of the Unicorn,Horn of the Unicorn,https://tcgplayer-cdn.tcgplayer.com/product/108231_200w.jpg,2,1672,https://cpt.tcgcsv.com/FjT,2025-04-17T19:25:23.343,1,0.18,0.33,1.75,0.33,,1st Edition,YGLD-ENA29,Common,SPELL,,Equip Spell,,,The equipped monster gains 700 ATK and DEF. When this card is sent from the field to the Graveyard: Return it to the top of the Deck.,
108231,Horn of the Unicorn,Horn of the Unicorn,https://tcgplayer-cdn.tcgplayer.com/product/108231_200w.jpg,2,1672,https://cpt.tcgcsv.com/FjT,2025-04-17T19:25:23.343,1,0.1,0.26,1.41,0.35,0.29,Unlimited,YGLD-ENA29,Common,SPELL,,Equip Spell,,,The equipped monster gains 700 ATK and DEF. When this card is sent from the field to the Graveyard: Return it to the top of the Deck.,
108232,Mystical Moon,Mystical Moon,https://tcgplayer-cdn.tcgplayer.com/product/108232_200w.jpg,2,1672,https://cpt.tcgcsv.com/GjT,2023-01-11T19:46:36.367,1,0.05,0.23,1.49,0.23,,Unlimited,YGLD-ENA30,Common,SPELL,,Normal Spell,,,Increase the ATK and DEF of a Beast-Warrior-Type monster equipped with this card by 300 points.,
108232,Mystical Moon,Mystical Moon,https://tcgplayer-cdn.tcgplayer.com/product/108232_200w.jpg,2,1672,https://cpt.tcgcsv.com/GjT,2023-01-11T19:46:36.367,1,0.05,0.23,1.7,0.21,,1st Edition,YGLD-ENA30,Common,SPELL,,Normal Spell,,,Increase the ATK and DEF of a Beast-Warrior-Type monster equipped with this card by 300 points.,
108233,Burning Land,Burning Land,https://tcgplayer-cdn.tcgplayer.com/product/108233_200w.jpg,2,1672,https://cpt.tcgcsv.com/HjT,2025-04-18T12:02:01.863,1,0.05,0.24,1.49,0.35,0.11,Unlimited,YGLD-ENA31,Common,SPELL,,Continuous Spell,,,"When this card is activated: If there are any Field Spell Cards on the field, destroy the. During each player's Standby Phase: The turn player takes 500 damage.",
108233,Burning Land,Burning Land,https://tcgplayer-cdn.tcgplayer.com/product/108233_200w.jpg,2,1672,https://cpt.tcgcsv.com/HjT,2025-04-18T12:02:01.863,1,0.01,0.25,1.7,0.26,,1st Edition,YGLD-ENA31,Common,SPELL,,Continuous Spell,,,"When this card is activated: If there are any Field Spell Cards on the field, destroy the. During each player's Standby Phase: The turn player takes 500 damage.",
108234,Multiply (A),Multiply A,https://tcgplayer-cdn.tcgplayer.com/product/108234_200w.jpg,2,1672,https://cpt.tcgcsv.com/JjT,2019-03-04T21:36:25.123,1,0.5,0.74,1.98,0.83,,1st Edition,YGLD-ENA32,Common,SPELL,,Normal Spell,,,"Tribute 1 face-up ""Kuriboh""; Special Summon as many ""Kuriboh Tokens"" (Fiend-Type/DARK/Level 1/ATK 300/DEF 200) as possible in Defense Position. These Tokens cannot be Tributed for a Tribute Summon.",
108234,Multiply (A),Multiply A,https://tcgplayer-cdn.tcgplayer.com/product/108234_200w.jpg,2,1672,https://cpt.tcgcsv.com/JjT,2019-03-04T21:36:25.123,1,0.5,0.82,1.98,0.79,,Unlimited,YGLD-ENA32,Common,SPELL,,Normal Spell,,,"Tribute 1 face-up ""Kuriboh""; Special Summon as many ""Kuriboh Tokens"" (Fiend-Type/DARK/Level 1/ATK 300/DEF 200) as possible in Defense Position. These Tokens cannot be Tributed for a Tribute Summon.",
108235,Detonate,Detonate,https://tcgplayer-cdn.tcgplayer.com/product/108235_200w.jpg,2,1672,https://cpt.tcgcsv.com/KjT,2025-04-18T12:04:16.307,1,0.05,0.23,1.49,0.15,,Unlimited,YGLD-ENA33,Common,SPELL,,Quick-Play Spell,,,"Destroy as many ""Kuriboh"" and ""Kuriboh Tokens"" you control as possible, then destroy cards your opponent controls, up to the number of ""Kuriboh"" and ""Kuriboh Tokens"" destroyed by this effect.",
