productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extDescription,extColor,extCardType,extLife,extPower,extSubtypes,extAttribute,extCost,extCounterplus
656665,Roronoa Zoro - ST21-015 (Luffy Deck),Roronoa Zoro ST21 015 Luffy Deck,https://tcgplayer-cdn.tcgplayer.com/product/656665_200w.jpg,68,24306,https://cpt.tcgcsv.com/kHg7,2025-10-03T04:10:12.673,0,1.5,1.75,2.0,1.49,,Normal,SR,ST21-015,"[DON!! x2] This Character gains [Rush].<br>
[On K.O.] Play up to 1 red Character card with 6000 power or less other than [Roronoa Zoro] from your hand.",Red,Character,,5000,Straw Hat Crew,Slash,4,1000
656666,Silvers Rayleigh (Luffy Deck),Silvers Rayleigh Luffy Deck,https://tcgplayer-cdn.tcgplayer.com/product/656666_200w.jpg,68,24306,https://cpt.tcgcsv.com/lHg7,2025-10-03T04:10:12.673,0,0.24,0.28,0.5,,,Normal,R,OP09-005,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em><br>
[On Play] If your opponent has 2 or more Characters with a base power of 5000 or more, draw 2 cards and trash 1 card from your hand.",Red,Character,,6000,Roger Pirates,Slash,5,1000
656669,Nami - OP10-013 (Luffy Deck),Nami OP10 013 Luffy Deck,https://tcgplayer-cdn.tcgplayer.com/product/656669_200w.jpg,68,24306,https://cpt.tcgcsv.com/pHg7,2025-10-03T04:10:12.673,0,0.29,0.3,0.3,,,Normal,C,OP10-013,,Red,Character,,7000,Straw Hat Crew;Punk Hazard,Strike,5,1000
656670,Usopp - OP11-003 (Luffy Deck),Usopp OP11 003 Luffy Deck,https://tcgplayer-cdn.tcgplayer.com/product/656670_200w.jpg,68,24306,https://cpt.tcgcsv.com/qHg7,2025-10-03T04:10:12.673,0,0.29,0.3,0.5,,,Normal,UC,OP11-003,,Red,Character,,6000,Straw Hat Crew,Ranged,5,2000
656671,Roronoa Zoro - OP11-016 (Luffy Deck),Roronoa Zoro OP11 016 Luffy Deck,https://tcgplayer-cdn.tcgplayer.com/product/656671_200w.jpg,68,24306,https://cpt.tcgcsv.com/rHg7,2025-10-03T04:10:12.673,0,0.29,0.3,0.5,,,Normal,UC,OP11-016,[Activate: Main] [Once Per Turn] Give up to 1 rested DON!! card to your Leader or 1 of your Characters.,Red,Character,,6000,Straw Hat Crew,Slash,5,1000
656673,Monkey.D.Luffy - ST21-014 (Luffy Deck),MonkeyDLuffy ST21 014 Luffy Deck,https://tcgplayer-cdn.tcgplayer.com/product/656673_200w.jpg,68,24306,https://cpt.tcgcsv.com/tHg7,2025-10-03T04:10:12.673,0,1.99,1.99,2.0,,,Normal,SR,ST21-014,"[Rush] <em>(This card can attack on the turn in which it is played.)</em><br>
[When Attacking] Give up to 1 rested DON!! card to your Leader or 1 of your Characters.",Red,Character,,6000,Straw Hat Crew;The Four Emperors,Strike,5,
656674,Divine Departure (Luffy Deck),Divine Departure Luffy Deck,https://tcgplayer-cdn.tcgplayer.com/product/656674_200w.jpg,68,24306,https://cpt.tcgcsv.com/vHg7,2025-10-03T04:10:12.673,0,0.5,0.75,1.0,0.99,,Normal,R,OP10-019,"[Main] <strong>You may rest 5 of your DON!! cards:</strong> K.O. up to 1 of your opponent's Characters with 8000 power or less.<br>
[Counter] Up to 1 of your Leader gains +3000 power during this battle.",Red,Event,,,The Four Emperors;Red-Haired Pirates,,1,
656676,Gum-Gum King Kong Gatling (Luffy Deck),Gum Gum King Kong Gatling Luffy Deck,https://tcgplayer-cdn.tcgplayer.com/product/656676_200w.jpg,68,24306,https://cpt.tcgcsv.com/xHg7,2025-10-03T04:10:12.673,0,0.24,0.38,0.5,,,Normal,R,OP06-018,"[Main] Up to 1 of your Leader or Character cards gains +3000 power during this turn. Then, if your opponent has a Character with 7000 power or more, up to 1 of your Leader or Character cards gains +1000 power during this turn.
<br>[Trigger] K.O. up to 1 of your opponent's Characters with 5000 power or less.",Red,Event,,,FILM;Straw Hat Crew,,2,
656677,Gum-Gum Mole Pistol (Luffy Deck),Gum Gum Mole Pistol Luffy Deck,https://tcgplayer-cdn.tcgplayer.com/product/656677_200w.jpg,68,24306,https://cpt.tcgcsv.com/zHg7,2025-10-03T04:10:12.673,0,4.99,4.99,4.99,0.3,,Normal,C,ST21-017,"[Main] Give up to 1 of your opponent's Characters 5000 power during this turn. Then, if you have a Character with 6000 power or more, K.O. up to 1 of your opponent's Characters with 2000 power or less.<br>
[Trigger] Activate this card's [Main] effect.",Red,Event,,,Straw Hat Crew;The Four Emperors,,4,
656678,Nami - OP11-041 (Nami Deck),Nami OP11 041 Nami Deck,https://tcgplayer-cdn.tcgplayer.com/product/656678_200w.jpg,68,24306,https://cpt.tcgcsv.com/BHg7,2025-10-03T04:10:12.673,0,,,,,,,L,OP11-041,"[Your Turn] [Once Per Turn] This effect can be activated when a card is removed from your or your opponent's Life cards. If you have 7 or less cards in your hand, draw 1 card.<br>
[DON!! x1] [On Your Opponent's Attack] [Once Per Turn] <strong>You may trash 1 card from your hand:</strong> This Leader gains +2000 power during this turn.",Blue;Yellow,Leader,4,5000,Straw Hat Crew,Special,,
656688,"Capone""Gang""Bege (Nami Deck)",CaponeGangBege Nami Deck,https://tcgplayer-cdn.tcgplayer.com/product/656688_200w.jpg,68,24306,https://cpt.tcgcsv.com/NHg7,2025-10-03T04:10:12.673,0,0.24,0.28,0.5,,,Normal,R,OP11-048,"[On Play] Look at 4 cards from the top of your deck; reveal up to 1 ""Firetank Pirates"" or ""Straw Hat Crew"" type card with a cost of 2 or more and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Blue,Character,,2000,Firetank Pirates;Supernovas,Ranged,1,1000
656689,Charlotte Chiffon (Nami Deck),Charlotte Chiffon Nami Deck,https://tcgplayer-cdn.tcgplayer.com/product/656689_200w.jpg,68,24306,https://cpt.tcgcsv.com/PHg7,2025-10-03T04:10:12.673,0,0.24,0.3,0.5,,,Normal,UC,OP11-105,,Yellow,Character,,6000,Firetank Pirates;Former Big Mom Pirates,Wisdom,5,2000
656690,Charlotte Lola (Nami Deck),Charlotte Lola Nami Deck,https://tcgplayer-cdn.tcgplayer.com/product/656690_200w.jpg,68,24306,https://cpt.tcgcsv.com/QHg7,2025-10-03T04:10:12.673,0,0.24,0.25,0.3,,,Normal,C,OP11-052,,Blue,Character,,7000,Firetank Pirates;Former Rolling Pirates,Slash,5,1000
656691,Roronoa Zoro - P-056 (Nami Deck),Roronoa Zoro P 056 Nami Deck,https://tcgplayer-cdn.tcgplayer.com/product/656691_200w.jpg,68,24306,https://cpt.tcgcsv.com/RHg7,2025-10-03T04:10:12.673,0,1.99,1.99,2.0,,,Normal,PR,P-056,[On Play] (2) <em>(You may rest the specified number of DON!! cards in your cost area.)</em>: Return up to 1 Character with a cost of 5 or less to the owner's hand.,Blue,Character,,6000,Straw Hat Crew,Slash,4,
656692,Usopp - EB02-022 (Nami Deck),Usopp EB02 022 Nami Deck,https://tcgplayer-cdn.tcgplayer.com/product/656692_200w.jpg,68,24306,https://cpt.tcgcsv.com/SHg7,2025-10-03T04:10:12.673,0,0.25,0.99,1.0,,,Normal,R,EB02-022,"[On Play] If you have 2 or less Characters with 5000 power or more, play up to 1 Character card with 6000 power or less and no base effect from your hand.",Blue,Character,,5000,Straw Hat Crew;East Blue,Ranged,4,1000
656693,Brook (Nami Deck),Brook Nami Deck,https://tcgplayer-cdn.tcgplayer.com/product/656693_200w.jpg,68,24306,https://cpt.tcgcsv.com/THg7,2025-10-03T04:10:12.673,0,0.24,0.28,0.5,,,Normal,R,OP11-056,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em><br>
[On Play] Place up to 1 Character with a base cost of 1 at the bottom of the owner's deck.",Blue,Character,,4000,Straw Hat Crew,Slash,3,1000
656694,Nami - P-053 (Nami Deck),Nami P 053 Nami Deck,https://tcgplayer-cdn.tcgplayer.com/product/656694_200w.jpg,68,24306,https://cpt.tcgcsv.com/VHg7,2025-10-03T04:10:12.673,0,0.49,0.5,0.5,,,Normal,PR,P-053,"[On Play] If you have 3 or less cards in your hand, return up to 1 of your opponent's Characters with a cost of 3 or less to the owner's hand.",Blue,Character,,1000,Straw Hat Crew,Wisdom,1,2000
656695,Nami - OP11-054 (Nami Deck),Nami OP11 054 Nami Deck,https://tcgplayer-cdn.tcgplayer.com/product/656695_200w.jpg,68,24306,https://cpt.tcgcsv.com/WHg7,2025-10-03T04:10:12.673,0,1.99,2.0,2.0,,,Normal,SR,OP11-054,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em><br>
[On Play] If your Leader is multicolored, draw 3 cards and place 2 cards from your hand at the top or bottom of your deck in any order.",Blue,Character,,6000,Straw Hat Crew,Special,5,1000
656696,Tony Tony.Chopper - OP11-053 (Nami Deck),Tony TonyChopper OP11 053 Nami Deck,https://tcgplayer-cdn.tcgplayer.com/product/656696_200w.jpg,68,24306,https://cpt.tcgcsv.com/XHg7,2025-10-03T04:10:12.673,0,0.29,0.3,0.5,,,Normal,UC,OP11-053,,Blue,Character,,6000,Animal;Straw Hat Crew,Strike,5,2000
656698,Monkey.D.Luffy - OP11-058 (Nami Deck),MonkeyDLuffy OP11 058 Nami Deck,https://tcgplayer-cdn.tcgplayer.com/product/656698_200w.jpg,68,24306,https://cpt.tcgcsv.com/-Hg7,2025-10-03T04:10:12.673,0,0.29,0.3,0.5,,,Normal,UC,OP11-058,"If you have 5 or more cards in your hand, this Character cannot attack.<br>
[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>",Blue,Character,,7000,Straw Hat Crew,Strike,5,1000
656699,Nico Robin - OP09-107 (Nami Deck),Nico Robin OP09 107 Nami Deck,https://tcgplayer-cdn.tcgplayer.com/product/656699_200w.jpg,68,24306,https://cpt.tcgcsv.com/_Hg7,2025-10-03T04:10:12.673,0,0.49,0.5,1.0,,,Normal,R,OP09-107,"[On Play] If your opponent has 3 or more Life cards, trash up to 1 card from the top of your opponent's Life cards.<br>
[Trigger] Play up to 1 yellow Character card with a cost of 3 or less from your hand.",Yellow,Character,,6000,Straw Hat Crew,Strike,6,1000
656700,Sanji - OP11-051 (Nami Deck),Sanji OP11 051 Nami Deck,https://tcgplayer-cdn.tcgplayer.com/product/656700_200w.jpg,68,24306,https://cpt.tcgcsv.com/0Jg7,2025-10-03T04:10:12.673,0,1.99,1.99,2.0,,,Normal,SR,OP11-051,"When this Character is K.O.'d by your opponent's effect, look at 5 cards from the top of your deck and play up to 1 ""Straw Hat Crew"" type Character card with a cost of 5 or less. Then, place the rest at the bottom of your deck in any order.<br>
[On Play] Return up to 1 Character with 5000 base power or less to the owner's hand.",Blue,Character,,7000,Straw Hat Crew;The Vinsmoke Family,Strike,6,
656701,Monkey.D.Luffy - OP11-118 (Nami Deck),MonkeyDLuffy OP11 118 Nami Deck,https://tcgplayer-cdn.tcgplayer.com/product/656701_200w.jpg,68,24306,https://cpt.tcgcsv.com/2Jg7,2025-10-03T04:10:12.673,0,2.49,3.24,3.99,2.0,,Normal,SEC,OP11-118,"[Rush]<br>
[When Attacking] <strong>You may trash 1 card from your hand:</strong> Return up to 1 Character with a cost of 4 or less to the owner's hand. Then, give up to 1 rested DON!! card to your Leader or 1 of your Characters.",Blue,Character,,8000,Straw Hat Crew,Strike,8,
656702,Gum-Gum Fire-Fist Pistol Red Hawk (Nami Deck),Gum Gum Fire Fist Pistol Red Hawk Nami Deck,https://tcgplayer-cdn.tcgplayer.com/product/656702_200w.jpg,68,24306,https://cpt.tcgcsv.com/3Jg7,2025-10-03T04:10:12.673,0,0.24,0.38,1.0,,,Normal,R,OP11-114,"[Main] <strong>You may rest 3 of your DON!! cards:</strong> If you and your opponent have a total of 5 or more Life cards, K.O. up to 1 of your opponent's Characters with a base cost of 5 or less.<br>
[Counter] Up to 1 of your Leader gains +3000 power during this battle.",Yellow,Event,,,Straw Hat Crew,,1,
656704,Let's Crash This Wedding!!! (Nami Deck),Lets Crash This Wedding Nami Deck,https://tcgplayer-cdn.tcgplayer.com/product/656704_200w.jpg,68,24306,https://cpt.tcgcsv.com/6Jg7,2025-10-03T04:10:12.673,0,0.24,0.62,1.0,,,Normal,R,OP11-060,"[Main] If your Leader is multicolored, look at 5 cards from the top of your deck; reveal up to 1 ""Straw Hat Crew"" type card other than [Let's Crash This Wedding!!!] and add it to your hand. Then, place the rest at the bottom of your deck in any order.<br>
[Trigger] Activate this card's [Main] effect.",Blue,Event,,,Straw Hat Crew,,1,
